# _root_ Poválečný vývoj navíc v Německu ovlivnily značné migrační abnormality , které vyplývaly z odsunu Němců z východní Evropy , z exodu východních Němců na západ a nově nyní z přílivu etnických Němců z Východu a uprchlíků .
#goldHeads=2,6,6,6,4,0,9,9,6,26,12,26,19,13,14,14,18,16,12,19,20,23,21,21,24,9,26,26,26,29,32,35,32,33,30,35,0,
#predictedHeads=2,6,6,6,4,0,9,9,6,12,12,9,12,13,14,14,18,16,12,26,20,23,21,21,24,12,26,26,26,29,32,30,32,35,33,35,0,
(19,7),(19,22),0.560814 # DEPENDENCYPART_SIBL
(19,7),(19,23),-0.0207385 # DEPENDENCYPART_SIBL
(19,7),(19,24),0.00237658 # DEPENDENCYPART_SIBL
(19,7),(19,25),-0.00462863 # DEPENDENCYPART_SIBL
(19,7),(19,26),0.00575146 # DEPENDENCYPART_SIBL
(19,7),(19,27),-0.03171 # DEPENDENCYPART_SIBL
(19,7),(19,28),-0.00315663 # DEPENDENCYPART_SIBL
(19,7),(19,29),-0.0480263 # DEPENDENCYPART_SIBL
(19,7),(19,35),0.00575146 # DEPENDENCYPART_SIBL
(19,9),(19,10),0.4948 # DEPENDENCYPART_SIBL
(19,9),(19,11),-0.133738 # DEPENDENCYPART_SIBL
(19,9),(19,12),0.140024 # DEPENDENCYPART_SIBL
(19,9),(19,13),-0.036481 # DEPENDENCYPART_SIBL
(19,9),(19,14),0.0110563 # DEPENDENCYPART_SIBL
(19,9),(19,15),0.00850618 # DEPENDENCYPART_SIBL
(19,9),(19,16),-0.036481 # DEPENDENCYPART_SIBL
(19,9),(19,17),-0.02776 # DEPENDENCYPART_SIBL
(19,9),(19,18),-0.00675897 # DEPENDENCYPART_SIBL
(19,9),(19,20),-0.0283384 # DEPENDENCYPART_SIBL
(19,9),(19,21),0.165632 # DEPENDENCYPART_SIBL
(19,9),(19,22),-0.0105479 # DEPENDENCYPART_SIBL
(19,9),(19,23),0.153022 # DEPENDENCYPART_SIBL
(19,9),(19,24),-0.0412933 # DEPENDENCYPART_SIBL
(19,9),(19,25),0.160611 # DEPENDENCYPART_SIBL
(19,9),(19,26),0.013581 # DEPENDENCYPART_SIBL
(19,9),(19,27),-0.0226291 # DEPENDENCYPART_SIBL
(19,9),(19,28),0.0240151 # DEPENDENCYPART_SIBL
(19,9),(19,29),-0.0283384 # DEPENDENCYPART_SIBL
(19,9),(19,35),0.013581 # DEPENDENCYPART_SIBL
(19,10),(19,11),0.154325 # DEPENDENCYPART_SIBL
(19,10),(19,12),0.0499201 # DEPENDENCYPART_SIBL
(19,10),(19,13),0.0308792 # DEPENDENCYPART_SIBL
(19,10),(19,14),0.0729202 # DEPENDENCYPART_SIBL
(19,10),(19,15),0.071946 # DEPENDENCYPART_SIBL
(19,10),(19,16),0.0308792 # DEPENDENCYPART_SIBL
(19,10),(19,17),0.0371772 # DEPENDENCYPART_SIBL
(19,10),(19,18),0.0545923 # DEPENDENCYPART_SIBL
(19,10),(19,20),-0.0184049 # DEPENDENCYPART_SIBL
(19,10),(19,21),0.0445565 # DEPENDENCYPART_SIBL
(19,10),(19,22),0.0275578 # DEPENDENCYPART_SIBL
(19,10),(19,23),0.0368193 # DEPENDENCYPART_SIBL
(19,10),(19,24),0.0176796 # DEPENDENCYPART_SIBL
(19,10),(19,25),0.0519603 # DEPENDENCYPART_SIBL
(19,10),(19,26),0.021799 # DEPENDENCYPART_SIBL
(19,10),(19,27),0.0142331 # DEPENDENCYPART_SIBL
(19,10),(19,28),0.0805593 # DEPENDENCYPART_SIBL
(19,10),(19,29),-0.0184049 # DEPENDENCYPART_SIBL
(19,10),(19,35),0.021799 # DEPENDENCYPART_SIBL
(19,11),(19,12),0.225946 # DEPENDENCYPART_SIBL
(19,11),(19,13),-0.0365632 # DEPENDENCYPART_SIBL
(19,11),(19,14),-0.000736786 # DEPENDENCYPART_SIBL
(19,11),(19,15),-0.000746711 # DEPENDENCYPART_SIBL
(19,11),(19,16),-0.0365632 # DEPENDENCYPART_SIBL
(19,11),(19,17),0.0224847 # DEPENDENCYPART_SIBL
(19,11),(19,18),-0.0111505 # DEPENDENCYPART_SIBL
(19,11),(19,20),-0.0300733 # DEPENDENCYPART_SIBL
(19,11),(19,21),0.0690428 # DEPENDENCYPART_SIBL
(19,11),(19,22),0.0952501 # DEPENDENCYPART_SIBL
(19,11),(19,23),0.0523686 # DEPENDENCYPART_SIBL
(19,11),(19,24),-0.0124029 # DEPENDENCYPART_SIBL
(19,11),(19,25),0.0692487 # DEPENDENCYPART_SIBL
(19,11),(19,26),0.0129337 # DEPENDENCYPART_SIBL
(19,11),(19,27),-0.0279492 # DEPENDENCYPART_SIBL
(19,11),(19,28),0.00586158 # DEPENDENCYPART_SIBL
(19,11),(19,29),-0.0300733 # DEPENDENCYPART_SIBL
(19,11),(19,35),0.0129337 # DEPENDENCYPART_SIBL
(19,12),(19,13),-0.0889608 # DEPENDENCYPART_SIBL
(19,12),(19,14),-0.0498117 # DEPENDENCYPART_SIBL
(19,12),(19,15),-0.0498192 # DEPENDENCYPART_SIBL
(19,12),(19,16),-0.0889608 # DEPENDENCYPART_SIBL
(19,12),(19,17),-0.0735194 # DEPENDENCYPART_SIBL
(19,12),(19,18),-0.0612788 # DEPENDENCYPART_SIBL
(19,12),(19,20),0.0936189 # DEPENDENCYPART_SIBL
(19,12),(19,21),-0.0125466 # DEPENDENCYPART_SIBL
(19,12),(19,22),-0.00277206 # DEPENDENCYPART_SIBL
(19,12),(19,23),-0.0291638 # DEPENDENCYPART_SIBL
(19,12),(19,24),0.0328822 # DEPENDENCYPART_SIBL
(19,12),(19,25),-0.0118896 # DEPENDENCYPART_SIBL
(19,12),(19,26),0.0566247 # DEPENDENCYPART_SIBL
(19,12),(19,27),0.129492 # DEPENDENCYPART_SIBL
(19,12),(19,28),0.152893 # DEPENDENCYPART_SIBL
(19,12),(19,29),0.0936189 # DEPENDENCYPART_SIBL
(19,12),(19,35),0.0566247 # DEPENDENCYPART_SIBL
(19,13),(19,14),-0.118551 # DEPENDENCYPART_SIBL
(19,13),(19,15),-0.118558 # DEPENDENCYPART_SIBL
(19,13),(19,16),-0.0672883 # DEPENDENCYPART_SIBL
(19,13),(19,17),-0.104014 # DEPENDENCYPART_SIBL
(19,13),(19,18),-0.129127 # DEPENDENCYPART_SIBL
(19,13),(19,20),0.208703 # DEPENDENCYPART_SIBL
(19,13),(19,21),-0.0101899 # DEPENDENCYPART_SIBL
(19,13),(19,22),-0.0529887 # DEPENDENCYPART_SIBL
(19,13),(19,23),-0.0283421 # DEPENDENCYPART_SIBL
(19,13),(19,24),0.194418 # DEPENDENCYPART_SIBL
(19,13),(19,25),-0.00970491 # DEPENDENCYPART_SIBL
(19,13),(19,26),-0.0594426 # DEPENDENCYPART_SIBL
(19,13),(19,27),-0.0292683 # DEPENDENCYPART_SIBL
(19,13),(19,28),0.0254938 # DEPENDENCYPART_SIBL
(19,13),(19,29),0.208703 # DEPENDENCYPART_SIBL
(19,13),(19,35),-0.0594426 # DEPENDENCYPART_SIBL
(19,14),(19,15),0.00850573 # DEPENDENCYPART_SIBL
(19,14),(19,16),-0.036481 # DEPENDENCYPART_SIBL
(19,14),(19,17),-0.02776 # DEPENDENCYPART_SIBL
(19,14),(19,18),-0.00675919 # DEPENDENCYPART_SIBL
(19,14),(19,20),-0.0283384 # DEPENDENCYPART_SIBL
(19,14),(19,21),0.165632 # DEPENDENCYPART_SIBL
(19,14),(19,22),-0.0105479 # DEPENDENCYPART_SIBL
(19,14),(19,23),0.153022 # DEPENDENCYPART_SIBL
(19,14),(19,24),-0.0412933 # DEPENDENCYPART_SIBL
(19,14),(19,25),0.160611 # DEPENDENCYPART_SIBL
(19,14),(19,26),0.0135806 # DEPENDENCYPART_SIBL
(19,14),(19,27),-0.0226291 # DEPENDENCYPART_SIBL
(19,14),(19,28),0.0240151 # DEPENDENCYPART_SIBL
(19,14),(19,29),-0.0283384 # DEPENDENCYPART_SIBL
(19,14),(19,35),0.0135806 # DEPENDENCYPART_SIBL
(19,15),(19,16),-0.0365875 # DEPENDENCYPART_SIBL
(19,15),(19,17),-0.0277629 # DEPENDENCYPART_SIBL
(19,15),(19,18),-0.00677476 # DEPENDENCYPART_SIBL
(19,15),(19,20),-0.0309755 # DEPENDENCYPART_SIBL
(19,15),(19,21),0.157492 # DEPENDENCYPART_SIBL
(19,15),(19,22),-0.0105795 # DEPENDENCYPART_SIBL
(19,15),(19,23),0.144882 # DEPENDENCYPART_SIBL
(19,15),(19,24),-0.0431395 # DEPENDENCYPART_SIBL
(19,15),(19,25),0.152471 # DEPENDENCYPART_SIBL
(19,15),(19,26),0.0134948 # DEPENDENCYPART_SIBL
(19,15),(19,27),-0.0226715 # DEPENDENCYPART_SIBL
(19,15),(19,28),0.0239728 # DEPENDENCYPART_SIBL
(19,15),(19,29),-0.0309755 # DEPENDENCYPART_SIBL
(19,15),(19,35),0.0134948 # DEPENDENCYPART_SIBL
(19,16),(19,17),-0.104014 # DEPENDENCYPART_SIBL
(19,16),(19,18),-0.129127 # DEPENDENCYPART_SIBL
(19,16),(19,20),0.208703 # DEPENDENCYPART_SIBL
(19,16),(19,21),-0.0101899 # DEPENDENCYPART_SIBL
(19,16),(19,22),-0.0529887 # DEPENDENCYPART_SIBL
(19,16),(19,23),-0.0283421 # DEPENDENCYPART_SIBL
(19,16),(19,24),0.194418 # DEPENDENCYPART_SIBL
(19,16),(19,25),-0.00970491 # DEPENDENCYPART_SIBL
(19,16),(19,26),-0.0594426 # DEPENDENCYPART_SIBL
(19,16),(19,27),-0.0292683 # DEPENDENCYPART_SIBL
(19,16),(19,28),0.0254938 # DEPENDENCYPART_SIBL
(19,16),(19,29),0.208703 # DEPENDENCYPART_SIBL
(19,16),(19,35),-0.0594426 # DEPENDENCYPART_SIBL
(19,17),(19,18),-0.0238776 # DEPENDENCYPART_SIBL
(19,17),(19,20),-0.0330448 # DEPENDENCYPART_SIBL
(19,17),(19,21),-0.0055396 # DEPENDENCYPART_SIBL
(19,17),(19,22),0.559128 # DEPENDENCYPART_SIBL
(19,17),(19,23),-0.0224817 # DEPENDENCYPART_SIBL
(19,17),(19,24),0.0177069 # DEPENDENCYPART_SIBL
(19,17),(19,25),-0.00637181 # DEPENDENCYPART_SIBL
(19,17),(19,26),0.00247662 # DEPENDENCYPART_SIBL
(19,17),(19,27),-0.0326187 # DEPENDENCYPART_SIBL
(19,17),(19,28),-0.00406536 # DEPENDENCYPART_SIBL
(19,17),(19,29),-0.0330448 # DEPENDENCYPART_SIBL
(19,17),(19,35),0.00247662 # DEPENDENCYPART_SIBL
(19,18),(19,20),-0.0339138 # DEPENDENCYPART_SIBL
(19,18),(19,21),0.153717 # DEPENDENCYPART_SIBL
(19,18),(19,22),-0.0138823 # DEPENDENCYPART_SIBL
(19,18),(19,23),0.141107 # DEPENDENCYPART_SIBL
(19,18),(19,24),-0.0455626 # DEPENDENCYPART_SIBL
(19,18),(19,25),0.148696 # DEPENDENCYPART_SIBL
(19,18),(19,26),0.0108345 # DEPENDENCYPART_SIBL
(19,18),(19,27),-0.0254014 # DEPENDENCYPART_SIBL
(19,18),(19,28),0.0212429 # DEPENDENCYPART_SIBL
(19,18),(19,29),-0.0339138 # DEPENDENCYPART_SIBL
(19,18),(19,35),0.0108345 # DEPENDENCYPART_SIBL
(19,20),(19,21),0.0837151 # DEPENDENCYPART_SIBL
(19,20),(19,22),0.0783875 # DEPENDENCYPART_SIBL
(19,20),(19,23),0.0829885 # DEPENDENCYPART_SIBL
(19,20),(19,24),0.160938 # DEPENDENCYPART_SIBL
(19,20),(19,25),0.0822482 # DEPENDENCYPART_SIBL
(19,20),(19,26),-0.0386366 # DEPENDENCYPART_SIBL
(19,20),(19,27),0.142651 # DEPENDENCYPART_SIBL
(19,20),(19,28),0.125296 # DEPENDENCYPART_SIBL
(19,20),(19,29),0.108753 # DEPENDENCYPART_SIBL
(19,20),(19,35),-0.0386366 # DEPENDENCYPART_SIBL
(19,21),(19,22),0.0299514 # DEPENDENCYPART_SIBL
(19,21),(19,23),-0.0195347 # DEPENDENCYPART_SIBL
(19,21),(19,24),0.0238543 # DEPENDENCYPART_SIBL
(19,21),(19,25),-0.023614 # DEPENDENCYPART_SIBL
(19,21),(19,26),-0.0716373 # DEPENDENCYPART_SIBL
(19,21),(19,27),0.0543464 # DEPENDENCYPART_SIBL
(19,21),(19,28),0.0422988 # DEPENDENCYPART_SIBL
(19,21),(19,29),0.0287601 # DEPENDENCYPART_SIBL
(19,21),(19,35),-0.0716373 # DEPENDENCYPART_SIBL
(19,22),(19,23),-0.0375295 # DEPENDENCYPART_SIBL
(19,22),(19,24),0.103233 # DEPENDENCYPART_SIBL
(19,22),(19,25),-0.037761 # DEPENDENCYPART_SIBL
(19,22),(19,26),-0.00824667 # DEPENDENCYPART_SIBL
(19,22),(19,27),0.0151166 # DEPENDENCYPART_SIBL
(19,22),(19,28),0.0061041 # DEPENDENCYPART_SIBL
(19,22),(19,29),0.162583 # DEPENDENCYPART_SIBL
(19,22),(19,35),-0.00824667 # DEPENDENCYPART_SIBL
(19,23),(19,24),0.0229265 # DEPENDENCYPART_SIBL
(19,23),(19,25),-0.023614 # DEPENDENCYPART_SIBL
(19,23),(19,26),-0.0716373 # DEPENDENCYPART_SIBL
(19,23),(19,27),0.0543388 # DEPENDENCYPART_SIBL
(19,23),(19,28),0.0422912 # DEPENDENCYPART_SIBL
(19,23),(19,29),0.0278304 # DEPENDENCYPART_SIBL
(19,23),(19,35),-0.0716373 # DEPENDENCYPART_SIBL
(19,24),(19,25),0.0785247 # DEPENDENCYPART_SIBL
(19,24),(19,26),-0.0445235 # DEPENDENCYPART_SIBL
(19,24),(19,27),0.121118 # DEPENDENCYPART_SIBL
(19,24),(19,28),0.110532 # DEPENDENCYPART_SIBL
(19,24),(19,29),0.0791537 # DEPENDENCYPART_SIBL
(19,24),(19,35),-0.0445235 # DEPENDENCYPART_SIBL
(19,25),(19,26),-0.0717858 # DEPENDENCYPART_SIBL
(19,25),(19,27),0.0527738 # DEPENDENCYPART_SIBL
(19,25),(19,28),0.0407262 # DEPENDENCYPART_SIBL
(19,25),(19,29),0.0266267 # DEPENDENCYPART_SIBL
(19,25),(19,35),-0.0717858 # DEPENDENCYPART_SIBL
(19,26),(19,27),0.0466123 # DEPENDENCYPART_SIBL
(19,26),(19,28),0.0354446 # DEPENDENCYPART_SIBL
(19,26),(19,29),0.0636879 # DEPENDENCYPART_SIBL
(19,26),(19,35),-0.148769 # DEPENDENCYPART_SIBL
(19,27),(19,28),0.0123845 # DEPENDENCYPART_SIBL
(19,27),(19,29),0.20559 # DEPENDENCYPART_SIBL
(19,27),(19,35),0.099762 # DEPENDENCYPART_SIBL
(19,28),(19,29),0.243757 # DEPENDENCYPART_SIBL
(19,28),(19,35),0.115568 # DEPENDENCYPART_SIBL
(19,29),(19,35),-0.0386366 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.0414118 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.108023 # DEPENDENCYPART_SIBL
(20,18),(20,22),-0.0764266 # DEPENDENCYPART_SIBL
(20,18),(20,23),-0.100476 # DEPENDENCYPART_SIBL
(20,18),(20,25),-0.111976 # DEPENDENCYPART_SIBL
(20,19),(20,21),0.0234084 # DEPENDENCYPART_SIBL
(20,19),(20,22),0.0189855 # DEPENDENCYPART_SIBL
(20,19),(20,23),0.0373284 # DEPENDENCYPART_SIBL
(20,19),(20,25),0.0266595 # DEPENDENCYPART_SIBL
(20,21),(20,22),-0.448955 # DEPENDENCYPART_SIBL
(20,21),(20,23),-1.36806 # DEPENDENCYPART_SIBL
(20,21),(20,25),-1.372 # DEPENDENCYPART_SIBL
(20,22),(20,23),-0.721612 # DEPENDENCYPART_SIBL
(20,22),(20,25),-0.721918 # DEPENDENCYPART_SIBL
(20,23),(20,25),-1.372 # DEPENDENCYPART_SIBL
(21,16),(21,17),-0.0734172 # DEPENDENCYPART_SIBL
(21,16),(21,20),-0.112714 # DEPENDENCYPART_SIBL
(21,16),(21,22),-0.109735 # DEPENDENCYPART_SIBL
(21,16),(21,23),0.0189796 # DEPENDENCYPART_SIBL
(21,16),(21,24),-0.147527 # DEPENDENCYPART_SIBL
(21,16),(21,25),0.0178311 # DEPENDENCYPART_SIBL
(21,16),(21,26),0.0276068 # DEPENDENCYPART_SIBL
(21,16),(21,27),-0.0470486 # DEPENDENCYPART_SIBL
(21,16),(21,29),0.0273377 # DEPENDENCYPART_SIBL
(21,16),(21,31),-0.110522 # DEPENDENCYPART_SIBL
(21,16),(21,32),0.0189796 # DEPENDENCYPART_SIBL
(21,16),(21,33),0.0273377 # DEPENDENCYPART_SIBL
(21,16),(21,35),0.0276068 # DEPENDENCYPART_SIBL
(21,17),(21,20),0.0181778 # DEPENDENCYPART_SIBL
(21,17),(21,22),0.103286 # DEPENDENCYPART_SIBL
(21,17),(21,23),0.00798806 # DEPENDENCYPART_SIBL
(21,17),(21,24),-0.0496342 # DEPENDENCYPART_SIBL
(21,17),(21,25),0.00330842 # DEPENDENCYPART_SIBL
(21,17),(21,26),0.00586533 # DEPENDENCYPART_SIBL
(21,17),(21,27),0.0244448 # DEPENDENCYPART_SIBL
(21,17),(21,29),-0.0225384 # DEPENDENCYPART_SIBL
(21,17),(21,31),0.102725 # DEPENDENCYPART_SIBL
(21,17),(21,32),0.00798806 # DEPENDENCYPART_SIBL
(21,17),(21,33),-0.0225384 # DEPENDENCYPART_SIBL
(21,17),(21,35),0.00586533 # DEPENDENCYPART_SIBL
(21,20),(21,22),-0.109735 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.0189796 # DEPENDENCYPART_SIBL
(21,20),(21,24),-0.147527 # DEPENDENCYPART_SIBL
(21,20),(21,25),0.0178311 # DEPENDENCYPART_SIBL
(21,20),(21,26),0.0276068 # DEPENDENCYPART_SIBL
(21,20),(21,27),-0.0470486 # DEPENDENCYPART_SIBL
(21,20),(21,29),0.0273377 # DEPENDENCYPART_SIBL
(21,20),(21,31),-0.110522 # DEPENDENCYPART_SIBL
(21,20),(21,32),0.0189796 # DEPENDENCYPART_SIBL
(21,20),(21,33),0.0273377 # DEPENDENCYPART_SIBL
(21,20),(21,35),0.0276068 # DEPENDENCYPART_SIBL
(21,22),(21,23),-0.0272752 # DEPENDENCYPART_SIBL
(21,22),(21,24),-0.0189217 # DEPENDENCYPART_SIBL
(21,22),(21,25),-0.0289294 # DEPENDENCYPART_SIBL
(21,22),(21,26),-0.115543 # DEPENDENCYPART_SIBL
(21,22),(21,27),-0.0104862 # DEPENDENCYPART_SIBL
(21,22),(21,29),-0.0132685 # DEPENDENCYPART_SIBL
(21,22),(21,31),-0.108925 # DEPENDENCYPART_SIBL
(21,22),(21,32),-0.0272752 # DEPENDENCYPART_SIBL
(21,22),(21,33),-0.0132685 # DEPENDENCYPART_SIBL
(21,22),(21,35),-0.115543 # DEPENDENCYPART_SIBL
(21,23),(21,24),0.0998708 # DEPENDENCYPART_SIBL
(21,23),(21,25),-0.0675109 # DEPENDENCYPART_SIBL
(21,23),(21,26),-0.307809 # DEPENDENCYPART_SIBL
(21,23),(21,27),-0.0102781 # DEPENDENCYPART_SIBL
(21,23),(21,29),0.0138805 # DEPENDENCYPART_SIBL
(21,23),(21,31),0.0280875 # DEPENDENCYPART_SIBL
(21,23),(21,32),-0.0620339 # DEPENDENCYPART_SIBL
(21,23),(21,33),0.0138805 # DEPENDENCYPART_SIBL
(21,23),(21,35),-0.307809 # DEPENDENCYPART_SIBL
(21,24),(21,25),0.0292025 # DEPENDENCYPART_SIBL
(21,24),(21,26),-0.164793 # DEPENDENCYPART_SIBL
(21,24),(21,27),0.0657528 # DEPENDENCYPART_SIBL
(21,24),(21,29),0.0533674 # DEPENDENCYPART_SIBL
(21,24),(21,31),0.00739945 # DEPENDENCYPART_SIBL
(21,24),(21,32),0.0310744 # DEPENDENCYPART_SIBL
(21,24),(21,33),0.0533674 # DEPENDENCYPART_SIBL
(21,24),(21,35),-0.164793 # DEPENDENCYPART_SIBL
(21,25),(21,26),-0.304956 # DEPENDENCYPART_SIBL
(21,25),(21,27),-0.00878056 # DEPENDENCYPART_SIBL
(21,25),(21,29),0.0164468 # DEPENDENCYPART_SIBL
(21,25),(21,31),0.0335478 # DEPENDENCYPART_SIBL
(21,25),(21,32),-0.0600444 # DEPENDENCYPART_SIBL
(21,25),(21,33),0.0164468 # DEPENDENCYPART_SIBL
(21,25),(21,35),-0.304956 # DEPENDENCYPART_SIBL
(21,26),(21,27),-0.000193045 # DEPENDENCYPART_SIBL
(21,26),(21,29),0.0502827 # DEPENDENCYPART_SIBL
(21,26),(21,31),-0.00118701 # DEPENDENCYPART_SIBL
(21,26),(21,32),-0.00683771 # DEPENDENCYPART_SIBL
(21,26),(21,33),0.0502827 # DEPENDENCYPART_SIBL
(21,26),(21,35),-0.252835 # DEPENDENCYPART_SIBL
(21,27),(21,29),0.0766512 # DEPENDENCYPART_SIBL
(21,27),(21,31),0.0634036 # DEPENDENCYPART_SIBL
(21,27),(21,32),0.0124708 # DEPENDENCYPART_SIBL
(21,27),(21,33),0.0766512 # DEPENDENCYPART_SIBL
(21,27),(21,35),-0.100967 # DEPENDENCYPART_SIBL
(21,29),(21,31),0.0436346 # DEPENDENCYPART_SIBL
(21,29),(21,32),-0.0306852 # DEPENDENCYPART_SIBL
(21,29),(21,33),0.0378249 # DEPENDENCYPART_SIBL
(21,29),(21,35),-0.236564 # DEPENDENCYPART_SIBL
(21,31),(21,32),-0.0273165 # DEPENDENCYPART_SIBL
(21,31),(21,33),-0.0132981 # DEPENDENCYPART_SIBL
(21,31),(21,35),-0.115572 # DEPENDENCYPART_SIBL
(21,32),(21,33),0.0138805 # DEPENDENCYPART_SIBL
(21,32),(21,35),-0.307809 # DEPENDENCYPART_SIBL
(21,33),(21,35),-0.236564 # DEPENDENCYPART_SIBL
(22,20),(22,21),0.023001 # DEPENDENCYPART_SIBL
(22,20),(22,23),-0.0291886 # DEPENDENCYPART_SIBL
(22,20),(22,24),-0.0236878 # DEPENDENCYPART_SIBL
(22,20),(22,25),-0.028409 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.00396285 # DEPENDENCYPART_SIBL
(22,21),(22,24),-0.0983149 # DEPENDENCYPART_SIBL
(22,21),(22,25),-0.00733413 # DEPENDENCYPART_SIBL
(22,23),(22,24),0.0095429 # DEPENDENCYPART_SIBL
(22,23),(22,25),-0.113245 # DEPENDENCYPART_SIBL
(22,24),(22,25),-0.0376472 # DEPENDENCYPART_SIBL
(23,17),(23,18),0.17936 # DEPENDENCYPART_SIBL
(23,17),(23,21),0.180777 # DEPENDENCYPART_SIBL
(23,17),(23,22),0.00470896 # DEPENDENCYPART_SIBL
(23,17),(23,24),-0.0496342 # DEPENDENCYPART_SIBL
(23,17),(23,25),0.00330837 # DEPENDENCYPART_SIBL
(23,17),(23,26),0.00586475 # DEPENDENCYPART_SIBL
(23,17),(23,29),-0.0225385 # DEPENDENCYPART_SIBL
(23,17),(23,31),0.102725 # DEPENDENCYPART_SIBL
(23,17),(23,33),-0.0225385 # DEPENDENCYPART_SIBL
(23,18),(23,21),0.00340554 # DEPENDENCYPART_SIBL
(23,18),(23,22),-0.00452964 # DEPENDENCYPART_SIBL
(23,18),(23,24),-0.12164 # DEPENDENCYPART_SIBL
(23,18),(23,25),0.00504557 # DEPENDENCYPART_SIBL
(23,18),(23,26),0.0108263 # DEPENDENCYPART_SIBL
(23,18),(23,29),0.0476288 # DEPENDENCYPART_SIBL
(23,18),(23,31),0.000902943 # DEPENDENCYPART_SIBL
(23,18),(23,33),0.0476288 # DEPENDENCYPART_SIBL
(23,21),(23,22),-0.00411251 # DEPENDENCYPART_SIBL
(23,21),(23,24),-0.117355 # DEPENDENCYPART_SIBL
(23,21),(23,25),0.0135746 # DEPENDENCYPART_SIBL
(23,21),(23,26),0.0122686 # DEPENDENCYPART_SIBL
(23,21),(23,29),0.0545588 # DEPENDENCYPART_SIBL
(23,21),(23,31),0.00287912 # DEPENDENCYPART_SIBL
(23,21),(23,33),0.0545588 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.0683277 # DEPENDENCYPART_SIBL
(23,22),(23,25),-0.00414903 # DEPENDENCYPART_SIBL
(23,22),(23,26),-0.00254449 # DEPENDENCYPART_SIBL
(23,22),(23,29),-0.0412318 # DEPENDENCYPART_SIBL
(23,22),(23,31),0.0938122 # DEPENDENCYPART_SIBL
(23,22),(23,33),-0.0412318 # DEPENDENCYPART_SIBL
(23,24),(23,25),0.0292025 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.164793 # DEPENDENCYPART_SIBL
(23,24),(23,29),0.0533674 # DEPENDENCYPART_SIBL
(23,24),(23,31),0.00739945 # DEPENDENCYPART_SIBL
(23,24),(23,33),0.0533674 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.304956 # DEPENDENCYPART_SIBL
(23,25),(23,29),0.0164468 # DEPENDENCYPART_SIBL
(23,25),(23,31),0.0335478 # DEPENDENCYPART_SIBL
(23,25),(23,33),0.0164468 # DEPENDENCYPART_SIBL
(23,26),(23,29),0.0502827 # DEPENDENCYPART_SIBL
(23,26),(23,31),-0.00118701 # DEPENDENCYPART_SIBL
(23,26),(23,33),0.0502827 # DEPENDENCYPART_SIBL
(23,29),(23,31),0.0436346 # DEPENDENCYPART_SIBL
(23,29),(23,33),0.0378249 # DEPENDENCYPART_SIBL
(23,31),(23,33),-0.0132981 # DEPENDENCYPART_SIBL
(24,23),(24,25),-0.0214089 # DEPENDENCYPART_SIBL
(24,23),(24,26),0.11934 # DEPENDENCYPART_SIBL
(24,23),(24,30),-0.0211436 # DEPENDENCYPART_SIBL
(24,25),(24,26),-1.39446 # DEPENDENCYPART_SIBL
(24,25),(24,30),-1.46094 # DEPENDENCYPART_SIBL
(24,26),(24,30),-0.653319 # DEPENDENCYPART_SIBL
(25,22),(25,24),-0.0177392 # DEPENDENCYPART_SIBL
(26,2),(26,3),-0.0871319 # DEPENDENCYPART_SIBL
(26,2),(26,4),-0.0302849 # DEPENDENCYPART_SIBL
(26,2),(26,5),-0.0190128 # DEPENDENCYPART_SIBL
(26,2),(26,6),0.0672967 # DEPENDENCYPART_SIBL
(26,2),(26,9),-0.0157105 # DEPENDENCYPART_SIBL
(26,2),(26,10),0.150294 # DEPENDENCYPART_SIBL
(26,2),(26,11),-0.145396 # DEPENDENCYPART_SIBL
(26,2),(26,12),0.0672967 # DEPENDENCYPART_SIBL
(26,2),(26,13),-0.0289273 # DEPENDENCYPART_SIBL
(26,2),(26,14),-0.0157153 # DEPENDENCYPART_SIBL
(26,2),(26,15),-0.0229421 # DEPENDENCYPART_SIBL
(26,2),(26,16),-0.0289273 # DEPENDENCYPART_SIBL
(26,2),(26,17),-0.257695 # DEPENDENCYPART_SIBL
(26,2),(26,18),-0.0300008 # DEPENDENCYPART_SIBL
(26,2),(26,19),0.150294 # DEPENDENCYPART_SIBL
(26,2),(26,20),-0.0289273 # DEPENDENCYPART_SIBL
(26,2),(26,21),-0.0157105 # DEPENDENCYPART_SIBL
(26,2),(26,22),-0.25402 # DEPENDENCYPART_SIBL
(26,2),(26,23),-0.0229421 # DEPENDENCYPART_SIBL
(26,2),(26,24),-0.0639965 # DEPENDENCYPART_SIBL
(26,2),(26,25),-0.0213134 # DEPENDENCYPART_SIBL
(26,2),(26,27),-0.0103041 # DEPENDENCYPART_SIBL
(26,2),(26,28),-0.0343251 # DEPENDENCYPART_SIBL
(26,2),(26,29),-0.0140485 # DEPENDENCYPART_SIBL
(26,2),(26,30),0.104648 # DEPENDENCYPART_SIBL
(26,2),(26,31),-0.0174154 # DEPENDENCYPART_SIBL
