# _root_ Rozdíl je v tom , že je ve vyhlášce přesně limitováno , co může být soutěžícím poskytnuto .
#goldHeads=2,0,2,3,6,4,6,7,8,11,7,14,14,7,17,17,14,0,
#predictedHeads=2,0,2,3,6,4,6,7,8,11,7,6,17,12,17,15,14,0,
(12,2),(2,5),-0.143685 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),0.0402768 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),0.121469 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),0.043405 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),-0.0240433 # DEPENDENCYPART_GRANDPAR
(12,2),(2,11),0.123186 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),-2.27285 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,2),(2,15),-0.803338 # DEPENDENCYPART_GRANDPAR
(12,2),(2,17),-0.83895 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.0881918 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.186686 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.19215 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),0.130155 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.0996394 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.0373485 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.30474 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.100555 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),0.094235 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),-0.0744026 # DEPENDENCYPART_GRANDPAR
(12,4),(4,11),0.0944903 # DEPENDENCYPART_GRANDPAR
(12,4),(4,12),-2.15366 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,4),(4,14),-0.514294 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.166036 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.137637 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.328522 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.259377 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.074187 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),-0.0625144 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.1505 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),0.124329 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.29993 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.280506 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),0.0841062 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.184377 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.121636 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),-0.00013361 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-2.19765 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,14),-0.666782 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),-0.740562 # DEPENDENCYPART_GRANDPAR
(12,6),(6,17),-0.757569 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),0.138685 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.079275 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.0634723 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.119798 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.275711 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.164318 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),0.043405 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),0.0949477 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),-0.0240433 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),0.123186 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-2.27285 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,14),-0.747372 # DEPENDENCYPART_GRANDPAR
(12,7),(7,15),-0.803338 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-0.83895 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.33498 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.000984926 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.149265 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.0875568 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.0473197 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.0838678 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.714868 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.790299 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-1.23559 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.806858 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-0.357522 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.282686 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.215597 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.532222 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.603174 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),0.124259 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.0240078 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.117982 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.138713 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.282905 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.0695793 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.0230884 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),0.0293717 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),0.0941399 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.0208758 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-2.25008 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,14),-0.715551 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.771474 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.66844 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,1),-0.876012 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-0.744525 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-1.16269 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.790112 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-0.914039 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.743605 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.969633 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.915955 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.60273 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.760266 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-1.53227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.1264 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.103507 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.169775 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),0.11161 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.248423 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-0.859572 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-0.7425 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.993689 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.899553 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.613046 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.75917 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-1.62865 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),-0.180445 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.0314852 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.0879677 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.066071 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.337894 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.181396 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.427318 # DEPENDENCYPART_GRANDPAR
(12,17),(17,1),-0.890007 # DEPENDENCYPART_GRANDPAR
(12,17),(17,2),-0.754401 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-1.15546 # DEPENDENCYPART_GRANDPAR
(12,17),(17,6),-0.921414 # DEPENDENCYPART_GRANDPAR
(12,17),(17,7),-0.753482 # DEPENDENCYPART_GRANDPAR
(12,17),(17,8),-0.965285 # DEPENDENCYPART_GRANDPAR
(12,17),(17,9),-0.929987 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.6187 # DEPENDENCYPART_GRANDPAR
(12,17),(17,12),-1.6061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,17),(17,13),-0.146685 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.094176 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),0.188815 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.314634 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),-0.57487 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.159195 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.356158 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),-0.0807108 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.114543 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.497714 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),0.0641107 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.200877 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),0.039429 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.218095 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.154704 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.205518 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.57977 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.967063 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-1.14817 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.764461 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-1.47055 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-1.39469 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.126542 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.135432 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.942311 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),-0.00244172 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.294791 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.646711 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-1.00409 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.472761 # DEPENDENCYPART_GRANDPAR
(14,2),(2,6),-0.0148917 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),-0.289093 # DEPENDENCYPART_GRANDPAR
(14,2),(2,8),-0.672581 # DEPENDENCYPART_GRANDPAR
(14,2),(2,10),-0.493542 # DEPENDENCYPART_GRANDPAR
(14,2),(2,11),-0.00340552 # DEPENDENCYPART_GRANDPAR
(14,2),(2,12),0.457668 # DEPENDENCYPART_GRANDPAR
(14,2),(2,15),0.292041 # DEPENDENCYPART_GRANDPAR
(14,2),(2,17),-0.504349 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.550064 # DEPENDENCYPART_GRANDPAR
(14,3),(3,5),-0.805123 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),-0.017622 # DEPENDENCYPART_GRANDPAR
(14,3),(3,9),-0.100655 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.353138 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-1.28212 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.486084 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-1.33099 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.396737 # DEPENDENCYPART_GRANDPAR
(14,5),(5,11),-0.147364 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.479359 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.340191 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.557895 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.866386 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.346849 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.632068 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),-0.585888 # DEPENDENCYPART_GRANDPAR
(14,6),(6,11),-0.115257 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),0.545103 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-2.39266 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,15),-0.0791242 # DEPENDENCYPART_GRANDPAR
(14,6),(6,17),-0.817186 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),-0.294791 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),-0.741985 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.547608 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-1.20812 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.872699 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.331165 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.672581 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.668805 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.493542 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.00340552 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),0.457668 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-2.07904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,15),0.292041 # DEPENDENCYPART_GRANDPAR
(14,7),(7,17),-0.504349 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.952216 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.229712 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-1.10336 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.635192 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.398981 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),0.541691 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.87581 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),0.436921 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.416309 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.301278 # DEPENDENCYPART_GRANDPAR
(14,10),(10,4),-1.18869 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.601777 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.517163 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.91367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),0.408023 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.267773 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.73091 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.549455 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-1.2146 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.892291 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.254012 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.316839 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.58387 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.541258 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.498166 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),0.288822 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.913 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),0.45819 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-1.28212 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-0.486084 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-1.33099 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-1.12246 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.403481 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.868051 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.530464 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.621531 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.655046 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.602279 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),0.195813 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-2.2545 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),0.0350568 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.715536 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.696241 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-1.16638 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),0.0883492 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-0.41698 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-0.573653 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-0.895675 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-0.66065 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.622348 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.445242 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.359821 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),0.611215 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-1.4648 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.486048 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.281777 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.363586 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.231178 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.707668 # DEPENDENCYPART_GRANDPAR
(14,17),(17,1),-0.574127 # DEPENDENCYPART_GRANDPAR
(14,17),(17,2),-1.09504 # DEPENDENCYPART_GRANDPAR
(14,17),(17,3),-0.939255 # DEPENDENCYPART_GRANDPAR
(14,17),(17,6),-0.623114 # DEPENDENCYPART_GRANDPAR
(14,17),(17,7),-0.680968 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.914591 # DEPENDENCYPART_GRANDPAR
(14,17),(17,9),-0.817797 # DEPENDENCYPART_GRANDPAR
(14,17),(17,10),-0.717078 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.439219 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),0.546643 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-1.43649 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),1.28856 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.502973 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.225084 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),0.101712 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.141045 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.358317 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.520342 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),-0.00104869 # DEPENDENCYPART_GRANDPAR
(15,7),(7,1),-0.261179 # DEPENDENCYPART_GRANDPAR
(15,7),(7,2),-0.812087 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),-0.88921 # DEPENDENCYPART_GRANDPAR
(15,7),(7,4),-0.721892 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),-0.935094 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.370114 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.680558 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-0.536513 # DEPENDENCYPART_GRANDPAR
(15,7),(7,10),-0.177171 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.188106 # DEPENDENCYPART_GRANDPAR
(15,7),(7,12),0.0323742 # DEPENDENCYPART_GRANDPAR
(15,7),(7,14),-0.506023 # DEPENDENCYPART_GRANDPAR
(15,7),(7,15),-1.73561 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,7),(7,17),-0.471875 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.993177 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.0954436 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.43644 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.582184 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.144264 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),0.295877 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),-0.00165915 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-1.51977 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,16),0.115355 # DEPENDENCYPART_GRANDPAR
(15,9),(9,17),-0.208585 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.598854 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.606613 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.424303 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.203138 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.52308 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,1),-0.240817 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-0.807799 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.896684 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.735067 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.960168 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.301737 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.420322 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.727142 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.574038 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.199899 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.149191 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.545403 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.57019 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,2),-1.21575 # DEPENDENCYPART_GRANDPAR
(15,12),(12,3),-0.676026 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.6893 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-1.03272 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-0.269874 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.828277 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.505527 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.449514 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.215143 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.746405 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),0.0934734 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.548366 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.88859 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.160585 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-0.571054 # DEPENDENCYPART_GRANDPAR
(15,12),(12,18),-1.06986 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.331207 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),-0.266915 # DEPENDENCYPART_GRANDPAR
(15,14),(14,2),-0.792942 # DEPENDENCYPART_GRANDPAR
(15,14),(14,3),-0.925615 # DEPENDENCYPART_GRANDPAR
(15,14),(14,5),-0.993095 # DEPENDENCYPART_GRANDPAR
(15,14),(14,6),-0.329499 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),-0.405464 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.762501 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.599204 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.250213 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.377465 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.513646 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.170095 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.59282 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),0.11029 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.329229 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.891064 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),0.422456 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.546623 # DEPENDENCYPART_GRANDPAR
(15,17),(17,1),-0.547615 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-1.14619 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-1.17135 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-0.611731 # DEPENDENCYPART_GRANDPAR
(15,17),(17,7),-0.758709 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-0.953733 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-0.850002 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.450609 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.940639 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),0.280103 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-1.09446 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.629467 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,18),-0.504941 # DEPENDENCYPART_GRANDPAR
(15,18),(18,16),0.439827 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.26876 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-1.88038 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-0.962206 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-0.894113 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-0.719632 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-0.852034 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.790336 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.881749 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.472057 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.875278 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.189504 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.817865 # DEPENDENCYPART_GRANDPAR
