# _root_ Významnou funkcionalistickou stavbu , která vyhořela v roce 1974 , rekonstruovala Národní galerie v letech 1987 až 1993 .
#goldHeads=3,3,11,6,6,3,6,7,8,6,0,13,11,11,14,17,15,17,0,
#predictedHeads=3,3,11,6,6,3,6,7,8,6,0,13,11,13,14,17,15,17,0,
(9,8),(8,17),-0.539833 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-0.816001 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-1.03474 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-0.824849 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-0.879054 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-0.579995 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.721965 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.641024 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.827164 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-1.07882 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.446798 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.532063 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.511532 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.572218 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.512752 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.40566 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.390153 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.521298 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-0.94354 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.928066 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.532055 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-0.774303 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.467939 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.652493 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.627857 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.533986 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-1.23577 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.393024 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.454768 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.403496 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.524575 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.394912 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.317239 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.387916 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.429204 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.45455 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-0.953799 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-0.498417 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.463324 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.476802 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-1.34799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),0.037508 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),-0.10006 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.285533 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.458048 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.372353 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.24765 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.218308 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.338872 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),-0.243066 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.122398 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.267526 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.0497962 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),0.133997 # DEPENDENCYPART_GRANDPAR
(10,1),(1,7),0.115853 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.104282 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.170229 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-0.145496 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),-0.217978 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),0.0883211 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),0.184812 # DEPENDENCYPART_GRANDPAR
(10,3),(3,8),0.180522 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),0.164567 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-2.39332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,11),-0.682047 # DEPENDENCYPART_GRANDPAR
(10,3),(3,12),-1.17408 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.241854 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-0.3089 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.48806 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),-0.058057 # DEPENDENCYPART_GRANDPAR
(10,4),(4,7),-0.201182 # DEPENDENCYPART_GRANDPAR
(10,4),(4,9),-0.0530031 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-2.35435 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,4),(4,11),-0.638458 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.249882 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),0.106152 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),0.0302343 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.0532036 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.12025 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.205488 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.261206 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.184658 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.161793 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),0.129593 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),0.273631 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-2.26317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.682337 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-1.04138 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-1.12374 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-1.12479 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-1.28652 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.958288 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.907218 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-1.15292 # DEPENDENCYPART_GRANDPAR
(10,6),(6,19),-0.906162 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.272788 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.348362 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),0.383703 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.151004 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-2.19165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.461289 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.115596 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.278366 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.205008 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.0304248 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.0234447 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),0.146046 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-2.39351 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.682052 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-1.17409 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-1.17434 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-1.00207 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-1.3371 # DEPENDENCYPART_GRANDPAR
(10,8),(8,16),-1.02451 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-0.752465 # DEPENDENCYPART_GRANDPAR
(10,8),(8,18),-1.21912 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.251378 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.249977 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.286169 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.230378 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.0029993 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),0.125096 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-2.08597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.41907 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.628821 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.944087 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-1.01112 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-1.22374 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-0.7959 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.783201 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.765726 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.904943 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.864807 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.579402 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-1.61872 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.119642 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.105395 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.0874509 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.257303 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.155388 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.111254 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.359911 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.375937 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.435507 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.411319 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.279339 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.562595 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.419521 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.266903 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-1.07677 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.870439 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-0.783301 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.914705 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.645571 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-1.6036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.179891 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.161973 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.118444 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.302978 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.250641 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.0592156 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.437323 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.388346 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.0674798 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.280964 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.226952 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.102425 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.155062 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.120532 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.0419835 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.311791 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.0514059 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.497814 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.416271 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),-0.282673 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),-0.107515 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),-0.0902189 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.256469 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.11469 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.386552 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.309127 # DEPENDENCYPART_GRANDPAR
(10,17),(17,1),-0.843177 # DEPENDENCYPART_GRANDPAR
(10,17),(17,3),-1.09216 # DEPENDENCYPART_GRANDPAR
(10,17),(17,4),-0.730106 # DEPENDENCYPART_GRANDPAR
(10,17),(17,5),-0.686075 # DEPENDENCYPART_GRANDPAR
(10,17),(17,6),-0.689524 # DEPENDENCYPART_GRANDPAR
(10,17),(17,7),-0.65526 # DEPENDENCYPART_GRANDPAR
(10,17),(17,8),-0.733256 # DEPENDENCYPART_GRANDPAR
(10,17),(17,9),-0.43519 # DEPENDENCYPART_GRANDPAR
(10,17),(17,10),-1.35921 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,17),(17,11),0.220481 # DEPENDENCYPART_GRANDPAR
(10,17),(17,12),-0.305036 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),-0.209709 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),-0.163802 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.376284 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.0757897 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.278803 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.324316 # DEPENDENCYPART_GRANDPAR
(10,18),(18,12),-0.287707 # DEPENDENCYPART_GRANDPAR
(10,18),(18,14),-0.0974636 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),-0.273112 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),-0.107322 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),0.0125453 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.318993 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.42166 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.374859 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.465651 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),0.428134 # DEPENDENCYPART_GRANDPAR
(11,1),(1,7),-0.00749828 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),0.191506 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),0.428134 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),0.405392 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.227966 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.32179 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.387237 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),0.814482 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),0.257747 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),0.22347 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),0.0210398 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),0.391269 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-1.99126 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,12),-0.0384072 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),0.119829 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.513909 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.337208 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),0.178539 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),0.0163115 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),-0.269287 # DEPENDENCYPART_GRANDPAR
(11,4),(4,10),0.624551 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-2.34789 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,4),-0.296 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),0.655307 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.0539496 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),0.170798 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.46294 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.383236 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.323682 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.660109 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.120482 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.21118 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.203314 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),0.668291 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-2.08308 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.0107682 # DEPENDENCYPART_GRANDPAR
(11,6),(6,13),0.154117 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.50974 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.327817 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-0.308151 # DEPENDENCYPART_GRANDPAR
(11,6),(6,17),-0.237695 # DEPENDENCYPART_GRANDPAR
(11,6),(6,18),-0.484561 # DEPENDENCYPART_GRANDPAR
(11,6),(6,19),-1.09707 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),0.122216 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.312402 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.569439 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),0.166304 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.493081 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-2.1056 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,1),0.38961 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.157121 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.437175 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),0.472241 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),0.065097 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.00864546 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),0.382559 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.99186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.039 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),0.401802 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.232033 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.080096 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.292717 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.0776326 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-0.469099 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.22763 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.0052161 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.389286 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.310731 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),0.100391 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),0.188631 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),0.459916 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.93307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,13),0.496649 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),0.119829 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.337208 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-0.483791 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.693369 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.3189 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),0.0481982 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.130343 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.214241 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-2.34789 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.308995 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.302813 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.60365 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.784126 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.486066 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.42669 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-0.662477 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.420864 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),0.588128 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.0815918 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),0.117337 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.0239594 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),0.141156 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-0.224792 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.524355 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.200215 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.304714 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.461601 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.167207 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.912895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.657506 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.094942 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.281415 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),0.0872008 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),0.214823 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.089389 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.643602 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),1.09083 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),0.580965 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),0.254662 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),0.197078 # DEPENDENCYPART_GRANDPAR
(11,15),(15,12),0.689992 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.905842 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.222081 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),0.0473813 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),0.242523 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.12855 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.651723 # DEPENDENCYPART_GRANDPAR
(11,16),(16,12),0.5376 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.858372 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.249738 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),0.390808 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),0.327017 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),0.082072 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.708266 # DEPENDENCYPART_GRANDPAR
(11,17),(17,1),-0.515508 # DEPENDENCYPART_GRANDPAR
(11,17),(17,3),-1.06904 # DEPENDENCYPART_GRANDPAR
(11,17),(17,4),-1.20139 # DEPENDENCYPART_GRANDPAR
(11,17),(17,5),-0.803935 # DEPENDENCYPART_GRANDPAR
(11,17),(17,6),-0.698343 # DEPENDENCYPART_GRANDPAR
(11,17),(17,7),-0.592954 # DEPENDENCYPART_GRANDPAR
(11,17),(17,8),-0.868845 # DEPENDENCYPART_GRANDPAR
(11,17),(17,9),-0.712243 # DEPENDENCYPART_GRANDPAR
(11,17),(17,10),-0.488326 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-1.22321 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,12),0.286446 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.637758 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),0.124351 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),0.149115 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),0.194098 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.0368346 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.642637 # DEPENDENCYPART_GRANDPAR
(11,18),(18,12),0.537047 # DEPENDENCYPART_GRANDPAR
(11,18),(18,14),0.246942 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),0.382636 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),0.276383 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),0.407482 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.721578 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.260119 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.738829 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),-0.963378 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.609009 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-1.2722 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.563931 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.466783 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.341952 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-1.00287 # DEPENDENCYPART_GRANDPAR
(12,9),(9,13),-0.591674 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-1.27768 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-1.72027 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.952321 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-1.20371 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.806658 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-1.00567 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-1.57771 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.59226 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.0081287 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.207074 # DEPENDENCYPART_GRANDPAR
