# _root_ 2 . etapu ( 201 km , cíl v Galway ) vyhrál Vanderaerden za 5 : 18 : 37 , 2 .
#goldHeads=3,1,12,7,7,5,3,7,8,9,7,0,12,12,18,18,18,14,18,21,19,0,
#predictedHeads=3,1,7,3,3,5,12,7,8,9,7,0,12,12,16,14,16,20,18,12,20,0,
(5,7),(7,1),-1.12739 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.92692 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-1.2656 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.926088 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.935045 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),-0.0420782 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),-0.438683 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.448307 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.498276 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.293636 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.543177 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.64833 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.263458 # DEPENDENCYPART_GRANDPAR
(5,7),(7,15),-0.47423 # DEPENDENCYPART_GRANDPAR
(5,7),(7,16),-0.544885 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.320287 # DEPENDENCYPART_GRANDPAR
(5,7),(7,20),-0.484678 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.91577 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-1.22597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),-0.00513747 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.115283 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.346583 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.365825 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.148665 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.24967 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.51588 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.109747 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.306631 # DEPENDENCYPART_GRANDPAR
(5,8),(8,19),-0.102111 # DEPENDENCYPART_GRANDPAR
(5,8),(8,21),-0.0477567 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.25882 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.147951 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.255194 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),0.26291 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.713963 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.227315 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.0320993 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.0159736 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),0.0357588 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),0.0459493 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.0778037 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-2.68057 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.569644 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-1.74794 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.74968 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.737287 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-1.56854 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.174523 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.281185 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.798136 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.191474 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-2.77897 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.585572 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-1.83812 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.757602 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-1.57278 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.182474 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.867016 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.362048 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-2.4585 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.431237 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-1.52659 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-1.13447 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.681561 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-1.06754 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-2.02958 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-1.03415 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.743573 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-1.52933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.687469 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.255451 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.28625 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),0.229089 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-1.03823 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),-1.15741 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.584886 # DEPENDENCYPART_GRANDPAR
(6,7),(7,15),-0.735856 # DEPENDENCYPART_GRANDPAR
(6,7),(7,16),-0.429454 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),-0.564939 # DEPENDENCYPART_GRANDPAR
(6,7),(7,20),-0.396068 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-1.77437 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.777743 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-1.19779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.611492 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.246511 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.490509 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),0.109608 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.845946 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-1.36167 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.607725 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.655399 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),-0.599538 # DEPENDENCYPART_GRANDPAR
(6,8),(8,21),-0.316417 # DEPENDENCYPART_GRANDPAR
(6,9),(9,7),0.253363 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),0.142731 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.149569 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.728434 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.50974 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-0.701293 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-1.00315 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-1.70782 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.962495 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-0.763361 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-1.5903 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),0.619639 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.664393 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),-0.195174 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.255388 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.205549 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.792151 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.417473 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.555312 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.374836 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.373425 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.406011 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.458877 # DEPENDENCYPART_GRANDPAR
(6,12),(12,20),0.0270131 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.298479 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.245273 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),0.235202 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),0.250774 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),0.0603203 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),0.332157 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),0.0535348 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),0.203981 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.129887 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),0.195017 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),0.13243 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),0.302374 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.92033 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.416764 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-0.744326 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),-0.526282 # DEPENDENCYPART_GRANDPAR
(7,3),(3,12),-0.790184 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),0.0263645 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.328764 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),0.00766498 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),0.0222789 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.0256445 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.85947 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-0.354358 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.468526 # DEPENDENCYPART_GRANDPAR
(7,4),(4,12),-0.685949 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.0291618 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),0.208249 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.166617 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),0.323609 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.61298 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),0.127948 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.298046 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),0.216958 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),0.223308 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.123231 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),0.115982 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.92033 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.416761 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.739258 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.526282 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.790191 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.815213 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.650483 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.755208 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.1427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),0.125431 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),0.186609 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.130528 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.0280211 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.0127381 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.0254868 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.0625767 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),-0.214649 # DEPENDENCYPART_GRANDPAR
(7,8),(8,21),-0.194382 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.15927 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,10),0.154788 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),0.0297075 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.0445596 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),0.222993 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),0.101914 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.0628368 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.24787 # DEPENDENCYPART_GRANDPAR
(7,12),(12,1),-0.56697 # DEPENDENCYPART_GRANDPAR
(7,12),(12,2),-0.630541 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),-0.767079 # DEPENDENCYPART_GRANDPAR
(7,12),(12,4),-0.58257 # DEPENDENCYPART_GRANDPAR
(7,12),(12,5),-0.58508 # DEPENDENCYPART_GRANDPAR
(7,12),(12,6),-0.706311 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-1.16904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),0.568196 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),0.177181 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),0.133098 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.0888705 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),0.0316884 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),0.0390933 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),0.00942462 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),0.0589943 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),0.2338 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),0.0349792 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.11757 # DEPENDENCYPART_GRANDPAR
(7,12),(12,20),-0.0588032 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.200186 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.0117285 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),0.212935 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.0507637 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.0927349 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.0463556 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),0.152843 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),-0.0703707 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),-0.244807 # DEPENDENCYPART_GRANDPAR
(7,13),(13,20),-0.0140081 # DEPENDENCYPART_GRANDPAR
(7,13),(13,21),-0.22454 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.053078 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.129207 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.113285 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),0.137821 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),-0.1373 # DEPENDENCYPART_GRANDPAR
(7,14),(14,20),-0.200864 # DEPENDENCYPART_GRANDPAR
(7,14),(14,22),-0.115644 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),0.0554781 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),0.0994944 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),0.0737108 # DEPENDENCYPART_GRANDPAR
(7,15),(15,17),0.184666 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),0.0496957 # DEPENDENCYPART_GRANDPAR
(7,15),(15,19),-0.160181 # DEPENDENCYPART_GRANDPAR
(7,15),(15,22),0.15949 # DEPENDENCYPART_GRANDPAR
(7,16),(16,1),-0.471943 # DEPENDENCYPART_GRANDPAR
(7,16),(16,2),-0.678509 # DEPENDENCYPART_GRANDPAR
(7,16),(16,3),-0.750337 # DEPENDENCYPART_GRANDPAR
(7,16),(16,4),-0.639479 # DEPENDENCYPART_GRANDPAR
(7,16),(16,5),-0.490225 # DEPENDENCYPART_GRANDPAR
(7,16),(16,6),-0.689572 # DEPENDENCYPART_GRANDPAR
(7,16),(16,7),-1.1991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,16),(16,8),0.318657 # DEPENDENCYPART_GRANDPAR
(7,16),(16,9),-0.0443409 # DEPENDENCYPART_GRANDPAR
(7,16),(16,10),-0.145504 # DEPENDENCYPART_GRANDPAR
(7,16),(16,11),-0.0809837 # DEPENDENCYPART_GRANDPAR
(7,16),(16,12),-0.16202 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),-0.344852 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.153611 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),0.270367 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),0.302624 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),0.0123504 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),-0.0361958 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.0378942 # DEPENDENCYPART_GRANDPAR
(7,16),(16,21),-0.105854 # DEPENDENCYPART_GRANDPAR
(7,16),(16,22),-0.107969 # DEPENDENCYPART_GRANDPAR
(7,17),(17,13),0.0248255 # DEPENDENCYPART_GRANDPAR
(7,17),(17,14),0.081125 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),0.119481 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),0.173521 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),-0.003279 # DEPENDENCYPART_GRANDPAR
(7,17),(17,19),-0.177431 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),-0.0516282 # DEPENDENCYPART_GRANDPAR
(7,17),(17,21),-0.275172 # DEPENDENCYPART_GRANDPAR
(7,17),(17,22),0.0942206 # DEPENDENCYPART_GRANDPAR
(7,20),(20,1),-0.480576 # DEPENDENCYPART_GRANDPAR
(7,20),(20,2),-0.666642 # DEPENDENCYPART_GRANDPAR
(7,20),(20,3),-0.886061 # DEPENDENCYPART_GRANDPAR
(7,20),(20,4),-0.625276 # DEPENDENCYPART_GRANDPAR
(7,20),(20,5),-0.498766 # DEPENDENCYPART_GRANDPAR
(7,20),(20,6),-0.825297 # DEPENDENCYPART_GRANDPAR
(7,20),(20,7),-1.15544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,20),(20,8),0.262726 # DEPENDENCYPART_GRANDPAR
(7,20),(20,9),-0.1633 # DEPENDENCYPART_GRANDPAR
(7,20),(20,10),-0.188812 # DEPENDENCYPART_GRANDPAR
(7,20),(20,12),-0.094298 # DEPENDENCYPART_GRANDPAR
(7,20),(20,13),-0.388159 # DEPENDENCYPART_GRANDPAR
(7,20),(20,14),-0.247881 # DEPENDENCYPART_GRANDPAR
(7,20),(20,15),-0.155342 # DEPENDENCYPART_GRANDPAR
(7,20),(20,16),0.168542 # DEPENDENCYPART_GRANDPAR
(7,20),(20,17),-0.08344 # DEPENDENCYPART_GRANDPAR
(7,20),(20,18),0.144527 # DEPENDENCYPART_GRANDPAR
(7,20),(20,19),-0.390658 # DEPENDENCYPART_GRANDPAR
(7,20),(20,21),-0.418092 # DEPENDENCYPART_GRANDPAR
(7,20),(20,22),-0.226202 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.150097 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.345055 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.167068 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.0500252 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.365206 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),0.136709 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-2.42652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.0777144 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.565695 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-0.927178 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.528014 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.874533 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.542054 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.736104 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.00155955 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-2.20486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,10),-0.879423 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.156407 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.919871 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.488454 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.140607 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),0.124345 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-2.42653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.0726598 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.565709 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.927199 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.241735 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.530891 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.713668 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.46314 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.186897 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.757263 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-2.67307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.186094 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-1.35661 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.625837 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-1.01959 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-1.44343 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.747278 # DEPENDENCYPART_GRANDPAR
(8,7),(7,15),-0.836103 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-0.819065 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-0.662976 # DEPENDENCYPART_GRANDPAR
(8,7),(7,20),-0.724188 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-1.09466 # DEPENDENCYPART_GRANDPAR
(8,9),(9,10),0.373624 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),0.308353 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),0.286805 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),0.888878 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),0.257327 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.220953 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.255404 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-0.836332 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.33019 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.7079 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-1.13615 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.722584 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-1.76137 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.974969 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-1.33165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),0.49205 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),0.0106649 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.0242937 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),0.256062 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),0.0451395 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.127728 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),0.130623 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),0.045812 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),0.0776886 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.0758649 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),0.5367 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),0.0474541 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.03788 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.369639 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.173246 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.247359 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.103783 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.0779683 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.156717 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.236071 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),0.133551 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),0.00997144 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.0114812 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.178655 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.112279 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),0.0382287 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.165213 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),0.0599798 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),-0.183283 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.0666288 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),0.0564238 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.135953 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.165234 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.188887 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.292168 # DEPENDENCYPART_GRANDPAR
(8,15),(15,22),-0.175247 # DEPENDENCYPART_GRANDPAR
(8,19),(19,16),0.231793 # DEPENDENCYPART_GRANDPAR
(8,19),(19,17),-0.0397905 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),0.178859 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),0.163895 # DEPENDENCYPART_GRANDPAR
(8,19),(19,21),-0.174342 # DEPENDENCYPART_GRANDPAR
(8,19),(19,22),-0.196532 # DEPENDENCYPART_GRANDPAR
(8,21),(21,18),0.163034 # DEPENDENCYPART_GRANDPAR
(8,21),(21,19),-0.0669774 # DEPENDENCYPART_GRANDPAR
