# _root_ Do oblasti Plitvických jezer , kde působí náš prapor jako součást ochranných sil OSN , se začnou přesunovat autobusy 10 . října .
#goldHeads=17,1,4,2,7,7,2,9,7,11,9,13,11,13,7,18,0,17,17,22,20,17,0,
#predictedHeads=0,1,4,2,7,7,4,9,7,11,9,13,11,13,17,18,0,17,18,22,20,19,0,
(5,17),(17,22),-0.491878 # DEPENDENCYPART_GRANDPAR
(5,17),(17,23),-0.606134 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),0.0122563 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.131835 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),0.223104 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.150999 # DEPENDENCYPART_GRANDPAR
(6,1),(1,10),-0.537925 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.0410756 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.0973991 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),0.0661528 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.235019 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.6805 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.317358 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-0.749147 # DEPENDENCYPART_GRANDPAR
(6,2),(2,10),-0.557447 # DEPENDENCYPART_GRANDPAR
(6,2),(2,11),-0.896657 # DEPENDENCYPART_GRANDPAR
(6,2),(2,13),-1.00673 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.0381514 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.194477 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),0.00717972 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.75073 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.308588 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-0.415467 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.059494 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.223431 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.0946336 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.231195 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.68575 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.31735 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.748997 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.555789 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-0.921224 # DEPENDENCYPART_GRANDPAR
(6,4),(4,17),-0.868563 # DEPENDENCYPART_GRANDPAR
(6,4),(4,18),-0.799272 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.259163 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.444297 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.376075 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.23668 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.81877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.456623 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-1.04435 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.614975 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.975458 # DEPENDENCYPART_GRANDPAR
(6,5),(5,15),-0.960181 # DEPENDENCYPART_GRANDPAR
(6,5),(5,17),-1.00782 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.421034 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-0.578368 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.583234 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.371086 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.48944 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-1.04512 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.307484 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.187072 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.167265 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.331575 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.377167 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),-0.438779 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.523445 # DEPENDENCYPART_GRANDPAR
(6,7),(7,15),-0.379007 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),-0.493649 # DEPENDENCYPART_GRANDPAR
(6,7),(7,18),-0.425339 # DEPENDENCYPART_GRANDPAR
(6,7),(7,19),-0.551607 # DEPENDENCYPART_GRANDPAR
(6,7),(7,20),-0.378769 # DEPENDENCYPART_GRANDPAR
(6,7),(7,21),-0.202565 # DEPENDENCYPART_GRANDPAR
(6,7),(7,22),-0.447611 # DEPENDENCYPART_GRANDPAR
(6,7),(7,23),-0.333934 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.725847 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.503721 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-1.47809 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,8),-0.349248 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.145484 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.440182 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.29291 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.548209 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.599099 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),-0.315503 # DEPENDENCYPART_GRANDPAR
(6,10),(10,4),-0.48638 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),-0.393261 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-1.40074 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),0.0788659 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),-0.463939 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),0.000164664 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.139464 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.0978249 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.173358 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-0.271227 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),-0.20084 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),-0.142579 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),-0.198999 # DEPENDENCYPART_GRANDPAR
(6,10),(10,22),-0.117692 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-1.47809 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,8),-0.349929 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),-0.180384 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),0.0294691 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.297751 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.54014 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.59103 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.482182 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.380958 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.316158 # DEPENDENCYPART_GRANDPAR
(6,11),(11,20),-0.392379 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.423866 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.967808 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.538593 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),-0.118197 # DEPENDENCYPART_GRANDPAR
(7,1),(1,10),-0.65317 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.540437 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.826801 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.503245 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),-0.085358 # DEPENDENCYPART_GRANDPAR
(7,2),(2,6),-0.148118 # DEPENDENCYPART_GRANDPAR
(7,2),(2,7),-2.16021 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,2),(2,9),0.248551 # DEPENDENCYPART_GRANDPAR
(7,2),(2,10),-0.552078 # DEPENDENCYPART_GRANDPAR
(7,2),(2,11),-0.159448 # DEPENDENCYPART_GRANDPAR
(7,2),(2,13),-0.667959 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.625665 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.697027 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.922541 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.18965 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-2.1642 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,10),-0.392895 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.597899 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.46255 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.951086 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.110686 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.168065 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-2.15937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,9),0.249607 # DEPENDENCYPART_GRANDPAR
(7,4),(4,10),-0.549545 # DEPENDENCYPART_GRANDPAR
(7,4),(4,12),-1.37098 # DEPENDENCYPART_GRANDPAR
(7,4),(4,17),-0.839034 # DEPENDENCYPART_GRANDPAR
(7,4),(4,18),-0.459471 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.596853 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.748749 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-1.26266 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.888809 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.247113 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-2.51514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,9),-0.455145 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.75631 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-1.64068 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-0.928813 # DEPENDENCYPART_GRANDPAR
(7,5),(5,17),-1.19478 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.655605 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.700254 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-1.23755 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.843647 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.35515 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-2.16914 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,9),0.142371 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.368189 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.278204 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-1.60546 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-1.0442 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.434901 # DEPENDENCYPART_GRANDPAR
(7,9),(9,8),0.778947 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.200286 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),0.233453 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.719482 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.270436 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.23628 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),0.295877 # DEPENDENCYPART_GRANDPAR
(7,10),(10,4),-1.59814 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-0.90231 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.712142 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.59211 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,9),0.171896 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),0.317034 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.784122 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.160682 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.155322 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.063024 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.124841 # DEPENDENCYPART_GRANDPAR
(7,10),(10,18),0.258605 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),-0.610012 # DEPENDENCYPART_GRANDPAR
(7,10),(10,22),-0.30993 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.436347 # DEPENDENCYPART_GRANDPAR
(7,11),(11,8),0.780722 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.75679 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),0.113375 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.72116 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.246642 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.212486 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.153581 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.0865872 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),0.299371 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.523176 # DEPENDENCYPART_GRANDPAR
(7,12),(12,1),-0.80006 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.0552173 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.460661 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.450264 # DEPENDENCYPART_GRANDPAR
(7,13),(13,8),0.782459 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),0.0742605 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),-0.614885 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.229176 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.166169 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.0954507 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),0.290507 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),-0.722256 # DEPENDENCYPART_GRANDPAR
(7,13),(13,20),-0.53298 # DEPENDENCYPART_GRANDPAR
(7,13),(13,21),-0.370402 # DEPENDENCYPART_GRANDPAR
(7,13),(13,22),-0.435757 # DEPENDENCYPART_GRANDPAR
(7,14),(14,8),0.777332 # DEPENDENCYPART_GRANDPAR
(7,14),(14,9),0.761433 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),0.334992 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),-0.624274 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.148296 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.167763 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.0972275 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),0.288731 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),-0.737996 # DEPENDENCYPART_GRANDPAR
(7,14),(14,20),-0.535895 # DEPENDENCYPART_GRANDPAR
(7,14),(14,21),-0.373533 # DEPENDENCYPART_GRANDPAR
(7,14),(14,22),-0.451497 # DEPENDENCYPART_GRANDPAR
(7,15),(15,2),-1.60089 # DEPENDENCYPART_GRANDPAR
(7,15),(15,5),-0.890612 # DEPENDENCYPART_GRANDPAR
(7,15),(15,7),-1.73136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,15),(15,11),-0.0554376 # DEPENDENCYPART_GRANDPAR
(7,15),(15,12),-1.17781 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),-0.54542 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),-0.53438 # DEPENDENCYPART_GRANDPAR
(7,15),(15,17),-0.915647 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),-0.526927 # DEPENDENCYPART_GRANDPAR
(7,15),(15,19),-0.968624 # DEPENDENCYPART_GRANDPAR
(7,15),(15,20),-0.729522 # DEPENDENCYPART_GRANDPAR
(7,15),(15,21),-0.504893 # DEPENDENCYPART_GRANDPAR
(7,15),(15,22),-0.657318 # DEPENDENCYPART_GRANDPAR
(7,15),(15,23),-0.553203 # DEPENDENCYPART_GRANDPAR
(7,17),(17,1),-0.929335 # DEPENDENCYPART_GRANDPAR
(7,17),(17,2),-1.15482 # DEPENDENCYPART_GRANDPAR
(7,17),(17,5),-0.661837 # DEPENDENCYPART_GRANDPAR
(7,17),(17,6),-0.560938 # DEPENDENCYPART_GRANDPAR
(7,17),(17,7),-1.65944 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,17),(17,9),0.28374 # DEPENDENCYPART_GRANDPAR
(7,17),(17,11),-0.144595 # DEPENDENCYPART_GRANDPAR
(7,17),(17,12),-1.18719 # DEPENDENCYPART_GRANDPAR
(7,17),(17,13),-0.63076 # DEPENDENCYPART_GRANDPAR
(7,17),(17,14),-0.617619 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),0.0699967 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),-0.709599 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),-0.103982 # DEPENDENCYPART_GRANDPAR
(7,17),(17,19),-1.0166 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),-0.766464 # DEPENDENCYPART_GRANDPAR
(7,17),(17,21),-0.398923 # DEPENDENCYPART_GRANDPAR
(7,17),(17,22),-0.676216 # DEPENDENCYPART_GRANDPAR
(7,17),(17,23),-0.447233 # DEPENDENCYPART_GRANDPAR
(7,18),(18,1),-0.924287 # DEPENDENCYPART_GRANDPAR
(7,18),(18,2),-1.14812 # DEPENDENCYPART_GRANDPAR
(7,18),(18,4),-1.29314 # DEPENDENCYPART_GRANDPAR
(7,18),(18,5),-0.658449 # DEPENDENCYPART_GRANDPAR
(7,18),(18,7),-1.65583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,18),(18,9),0.286837 # DEPENDENCYPART_GRANDPAR
(7,18),(18,11),-0.141497 # DEPENDENCYPART_GRANDPAR
(7,18),(18,13),-0.627662 # DEPENDENCYPART_GRANDPAR
(7,18),(18,14),-0.614522 # DEPENDENCYPART_GRANDPAR
(7,18),(18,15),0.0786204 # DEPENDENCYPART_GRANDPAR
(7,18),(18,16),-0.688989 # DEPENDENCYPART_GRANDPAR
(7,18),(18,17),-0.331307 # DEPENDENCYPART_GRANDPAR
(7,18),(18,19),-1.01445 # DEPENDENCYPART_GRANDPAR
(7,18),(18,20),-0.764222 # DEPENDENCYPART_GRANDPAR
(7,18),(18,21),-0.400188 # DEPENDENCYPART_GRANDPAR
(7,18),(18,22),-0.674067 # DEPENDENCYPART_GRANDPAR
(7,18),(18,23),-0.448498 # DEPENDENCYPART_GRANDPAR
(7,19),(19,16),-0.510776 # DEPENDENCYPART_GRANDPAR
(7,19),(19,20),-0.523535 # DEPENDENCYPART_GRANDPAR
(7,19),(19,21),-0.356143 # DEPENDENCYPART_GRANDPAR
(7,19),(19,22),-0.425003 # DEPENDENCYPART_GRANDPAR
(7,19),(19,23),-0.404453 # DEPENDENCYPART_GRANDPAR
(7,20),(20,15),-0.151482 # DEPENDENCYPART_GRANDPAR
(7,20),(20,19),-0.694108 # DEPENDENCYPART_GRANDPAR
(7,20),(20,21),-0.42537 # DEPENDENCYPART_GRANDPAR
(7,20),(20,22),-0.350524 # DEPENDENCYPART_GRANDPAR
(7,20),(20,23),-0.47368 # DEPENDENCYPART_GRANDPAR
(7,21),(21,19),-1.01465 # DEPENDENCYPART_GRANDPAR
(7,21),(21,20),-0.709524 # DEPENDENCYPART_GRANDPAR
(7,21),(21,22),-0.734101 # DEPENDENCYPART_GRANDPAR
(7,21),(21,23),-0.416358 # DEPENDENCYPART_GRANDPAR
(7,22),(22,14),-0.0980136 # DEPENDENCYPART_GRANDPAR
(7,22),(22,16),-0.49369 # DEPENDENCYPART_GRANDPAR
(7,22),(22,19),-0.589776 # DEPENDENCYPART_GRANDPAR
(7,22),(22,20),-0.381901 # DEPENDENCYPART_GRANDPAR
(7,22),(22,21),-0.274881 # DEPENDENCYPART_GRANDPAR
(7,22),(22,23),-0.403479 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.193906 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.626194 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-1.02577 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.289776 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.941735 # DEPENDENCYPART_GRANDPAR
(9,3),(3,10),0.223919 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),-0.527701 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-1.1246 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-1.73235 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.453867 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.483188 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.812983 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-2.48807 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,10),0.0209032 # DEPENDENCYPART_GRANDPAR
(9,4),(4,12),-1.2135 # DEPENDENCYPART_GRANDPAR
(9,4),(4,17),-1.41684 # DEPENDENCYPART_GRANDPAR
(9,4),(4,18),-1.155 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.554814 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.979765 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-1.91683 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-1.12982 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.764326 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-1.06185 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-2.38837 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),0.166758 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-1.29354 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-2.26333 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-1.58341 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-1.06412 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-2.07389 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-1.89407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.248736 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.147571 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.0192378 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.287163 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),0.233269 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.637627 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.375424 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.86998 # DEPENDENCYPART_GRANDPAR
(9,10),(10,22),-0.701548 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.851749 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-1.17187 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.996769 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),1.64596 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.254078 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.228506 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.517553 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),0.0477187 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.690784 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.427521 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.696863 # DEPENDENCYPART_GRANDPAR
(9,12),(12,1),-1.09463 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.234636 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.270466 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.0304596 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-1.17188 # DEPENDENCYPART_GRANDPAR
(9,13),(13,10),1.58843 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.192813 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.515361 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),0.0303785 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.701085 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.437822 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),-1.14305 # DEPENDENCYPART_GRANDPAR
(9,13),(13,20),-0.707783 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.714635 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),-0.992473 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-1.17177 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-1.0166 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,11),0.0779518 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.195765 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.327607 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.0146451 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.714712 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.451449 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-1.18241 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.721709 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.733441 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-1.03183 # DEPENDENCYPART_GRANDPAR
(9,18),(18,1),-1.15283 # DEPENDENCYPART_GRANDPAR
(9,18),(18,2),-1.99682 # DEPENDENCYPART_GRANDPAR
(9,18),(18,4),-2.11344 # DEPENDENCYPART_GRANDPAR
(9,18),(18,5),-1.56211 # DEPENDENCYPART_GRANDPAR
(9,18),(18,7),-1.93049 # DEPENDENCYPART_GRANDPAR
(9,18),(18,9),-1.35072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,18),(18,11),-0.257753 # DEPENDENCYPART_GRANDPAR
(9,18),(18,13),-0.00640641 # DEPENDENCYPART_GRANDPAR
(9,18),(18,14),-0.306232 # DEPENDENCYPART_GRANDPAR
(9,18),(18,15),0.474063 # DEPENDENCYPART_GRANDPAR
(9,18),(18,16),-0.506695 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),-0.56043 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.58955 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),-0.5716 # DEPENDENCYPART_GRANDPAR
