# _root_ Stát má v podnicích obvykle 30 procentní majetkovou účast , která by mohla být převedena českým věřitelům , uvedl E . Obminskij .
#goldHeads=2,19,2,3,2,7,9,9,2,13,13,13,9,15,13,17,15,2,0,22,20,19,0,
#predictedHeads=2,0,2,3,6,7,9,9,2,13,13,13,9,15,13,17,15,13,0,22,20,19,0,
(6,7),(7,6),-0.978678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),0.139298 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.165612 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.0406371 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.750969 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.97866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.566661 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.567805 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.794426 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.612374 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-1.02962 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.621516 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.388254 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),0.0486365 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.0810334 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),0.00158261 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),0.0467947 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),0.0116247 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),0.0296511 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.139335 # DEPENDENCYPART_GRANDPAR
(6,13),(13,1),-0.68591 # DEPENDENCYPART_GRANDPAR
(6,13),(13,2),-0.892987 # DEPENDENCYPART_GRANDPAR
(6,13),(13,3),-0.729206 # DEPENDENCYPART_GRANDPAR
(6,13),(13,4),-0.853823 # DEPENDENCYPART_GRANDPAR
(6,13),(13,5),-0.744104 # DEPENDENCYPART_GRANDPAR
(6,13),(13,6),-0.932291 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,13),(13,7),0.512904 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),0.266765 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),0.174036 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),0.410513 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),0.163837 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),0.236428 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.140794 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.114091 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.260462 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),0.0127449 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-0.0280709 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),-0.15412 # DEPENDENCYPART_GRANDPAR
(6,13),(13,20),0.0523341 # DEPENDENCYPART_GRANDPAR
(6,13),(13,21),-0.11786 # DEPENDENCYPART_GRANDPAR
(6,13),(13,22),0.125844 # DEPENDENCYPART_GRANDPAR
(6,13),(13,23),-0.200937 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),0.339385 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),0.182003 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),0.176037 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-1.2461 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-1.29506 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.479514 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.526911 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),0.0247518 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-2.06589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.535626 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-1.04764 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.657179 # DEPENDENCYPART_GRANDPAR
(7,5),(5,21),-1.07546 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-1.28707 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.595643 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),0.0238048 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),0.222245 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-2.09125 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.560994 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.928523 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-1.28203 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.1833 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.389458 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.50217 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,3),-0.986534 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.685599 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.184638 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.509907 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.36627 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.163328 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.199769 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.122969 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.171365 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.803886 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.210075 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.714612 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.762515 # DEPENDENCYPART_GRANDPAR
(7,14),(14,1),-1.75068 # DEPENDENCYPART_GRANDPAR
(7,14),(14,2),-0.889933 # DEPENDENCYPART_GRANDPAR
(7,14),(14,4),-0.422416 # DEPENDENCYPART_GRANDPAR
(7,14),(14,10),0.213951 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),0.197785 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),0.0357761 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.800405 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.752477 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.691778 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.46965 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),-0.460181 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),-0.855907 # DEPENDENCYPART_GRANDPAR
(7,14),(14,20),-0.510037 # DEPENDENCYPART_GRANDPAR
(7,14),(14,22),-0.851729 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-1.02002 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.150236 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.232198 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),0.31274 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.273933 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.94853 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.691218 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.402139 # DEPENDENCYPART_GRANDPAR
(8,5),(5,21),-0.801979 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-1.01194 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.30083 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),0.311892 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),0.535275 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.226544 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.9739 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.572104 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-1.03903 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.209515 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),0.528816 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),0.220399 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.96175 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.720875 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.489015 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.166796 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.509483 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.32375 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-2.36026 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,1),-1.26307 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-1.19957 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.468973 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.312242 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.0933649 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),0.266134 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),0.167993 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-2.12507 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,13),-0.488268 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-1.05862 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-1.30648 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.449463 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.285812 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.0732556 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),-0.167682 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-2.02407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.0135109 # DEPENDENCYPART_GRANDPAR
(9,5),(5,21),-1.66069 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-1.23529 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.670736 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.47165 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.412469 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.0717796 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.164643 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.89838 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,13),-0.407143 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.16563 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.123488 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),0.159302 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.0920873 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-2.08711 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,14),-0.616679 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.142899 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.0770113 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.0485569 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-2.38484 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-2.05828 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.720925 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.773703 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.866237 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.969544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,13),0.0449249 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.0945886 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),0.00827078 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.181604 # DEPENDENCYPART_GRANDPAR
(9,10),(10,21),-0.934994 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),0.672944 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),0.130079 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-1.10279 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.960352 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),-1.32244 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-2.07413 # DEPENDENCYPART_GRANDPAR
(9,13),(13,2),-1.99389 # DEPENDENCYPART_GRANDPAR
(9,13),(13,3),-1.04576 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-1.3121 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-0.683261 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-0.734406 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.68195 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.774484 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-1.02715 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),1.08386 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.884217 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),1.04386 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),0.0527072 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),0.172267 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.914971 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.649024 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),0.242449 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),-0.653574 # DEPENDENCYPART_GRANDPAR
(9,13),(13,20),-0.515048 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.790406 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),-0.868669 # DEPENDENCYPART_GRANDPAR
(9,13),(13,23),-0.744105 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-2.03665 # DEPENDENCYPART_GRANDPAR
(9,14),(14,2),-1.97293 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-1.27461 # DEPENDENCYPART_GRANDPAR
(9,14),(14,10),1.02604 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.893118 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.95461 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.269983 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.183724 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.754236 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.682831 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),0.24058 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.642118 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.548854 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.902476 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-2.06706 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),-1.98398 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),-1.04432 # DEPENDENCYPART_GRANDPAR
(9,15),(15,4),-1.30503 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.683259 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),-0.734404 # DEPENDENCYPART_GRANDPAR
(9,15),(15,7),-0.681784 # DEPENDENCYPART_GRANDPAR
(9,15),(15,8),-0.774318 # DEPENDENCYPART_GRANDPAR
(9,15),(15,9),-0.999905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,15),(15,10),1.11589 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.944114 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),1.03104 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),0.333204 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),0.300053 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.89966 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.648234 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),0.262273 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.644225 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.514258 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),-0.775052 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),-0.867879 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.695494 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.533879 # DEPENDENCYPART_GRANDPAR
(9,16),(16,20),-0.556881 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.255981 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),0.0393948 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.228225 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),0.0955338 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.0905097 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.278005 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.347141 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-0.0788732 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),-0.247039 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.404517 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.209537 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-2.40776 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,13),-0.949332 # DEPENDENCYPART_GRANDPAR
(10,2),(2,14),-1.11584 # DEPENDENCYPART_GRANDPAR
(10,2),(2,15),-0.993243 # DEPENDENCYPART_GRANDPAR
(10,2),(2,17),-1.73527 # DEPENDENCYPART_GRANDPAR
(10,2),(2,18),-1.21517 # DEPENDENCYPART_GRANDPAR
(10,2),(2,22),-1.86435 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.133263 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.17711 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.302875 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.388039 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.279806 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.43604 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.196093 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.680966 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.232662 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.51999 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.266327 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.288581 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.234142 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.963569 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.517268 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.295046 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.441153 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.0877752 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.300753 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.39415 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.142842 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.202411 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.356426 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-2.5298 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.816449 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-1.00767 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.942189 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-1.12529 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.986086 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-1.76578 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-1.08132 # DEPENDENCYPART_GRANDPAR
(10,13),(13,2),-1.16444 # DEPENDENCYPART_GRANDPAR
(10,13),(13,3),-1.0786 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-1.25057 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.925523 # DEPENDENCYPART_GRANDPAR
(10,13),(13,6),-0.854496 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-1.01936 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-1.17766 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-1.20888 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-1.77718 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),-0.0933314 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.0118568 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.416026 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.226339 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.744708 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.698026 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.680019 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.510555 # DEPENDENCYPART_GRANDPAR
(10,13),(13,20),-0.868135 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),-0.60356 # DEPENDENCYPART_GRANDPAR
(10,13),(13,22),-0.827103 # DEPENDENCYPART_GRANDPAR
(10,13),(13,23),-0.691438 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-1.04354 # DEPENDENCYPART_GRANDPAR
(10,14),(14,2),-1.14296 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-1.21278 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-1.77822 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),-0.0778935 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.108794 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.129862 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.242386 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.61316 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.765261 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.704263 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.526602 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.93537 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.894338 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-1.07397 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-1.15397 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-1.07688 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-1.24322 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.925239 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.854211 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-1.01892 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-1.17722 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-1.20153 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-1.74752 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),-0.0352859 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.0351021 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.0689175 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.145256 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.721268 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.683228 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.657649 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.489548 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.853337 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.584275 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.812305 # DEPENDENCYPART_GRANDPAR
(10,18),(18,2),-1.11101 # DEPENDENCYPART_GRANDPAR
(10,18),(18,10),-1.76491 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,18),(18,11),-0.296542 # DEPENDENCYPART_GRANDPAR
(10,18),(18,13),-0.199235 # DEPENDENCYPART_GRANDPAR
(10,18),(18,14),-0.429239 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),-0.271046 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),-1.17219 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-1.13136 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.611587 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),-1.16859 # DEPENDENCYPART_GRANDPAR
(10,18),(18,21),-0.830645 # DEPENDENCYPART_GRANDPAR
(10,18),(18,22),-1.12731 # DEPENDENCYPART_GRANDPAR
(10,21),(21,17),-0.969665 # DEPENDENCYPART_GRANDPAR
(10,21),(21,18),-0.447135 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),-0.623842 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),-1.12271 # DEPENDENCYPART_GRANDPAR
(10,21),(21,22),-1.02652 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),-0.548553 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.761536 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.314116 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.754587 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.728248 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.639906 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-1.59028 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.873171 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-1.52979 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-0.966227 # DEPENDENCYPART_GRANDPAR
(11,10),(10,21),-1.24981 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-0.99538 # DEPENDENCYPART_GRANDPAR
(11,15),(15,2),-1.20323 # DEPENDENCYPART_GRANDPAR
(11,15),(15,3),-0.617248 # DEPENDENCYPART_GRANDPAR
(11,15),(15,4),-1.35851 # DEPENDENCYPART_GRANDPAR
(11,15),(15,5),-0.613525 # DEPENDENCYPART_GRANDPAR
(11,15),(15,6),-0.687208 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),-1.23879 # DEPENDENCYPART_GRANDPAR
(11,15),(15,8),-1.21245 # DEPENDENCYPART_GRANDPAR
(11,15),(15,9),-1.06807 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.488458 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.379219 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),0.346647 # DEPENDENCYPART_GRANDPAR
