# _root_ Ωστόσο , έχουμε παράλληλα επίγνωση του γεγονότος ότι η παρούσα οδηγία είναι μεν σημαντική και ενδιαφέρουσα , αλλά δεν λύνει δυστυχώς ακόμα όλα τα προβλήματα .
#goldHeads=0,3,1,3,3,7,5,7,11,11,12,18,12,15,12,15,18,8,20,18,20,20,25,25,20,0,
#predictedHeads=0,1,1,3,3,7,5,3,11,11,12,8,14,12,12,15,18,0,20,18,20,23,25,25,20,0,
(20,1),(20,19),0.0844568 # DEPENDENCYPART_SIBL
(20,1),(20,21),0.00480666 # DEPENDENCYPART_SIBL
(20,1),(20,22),-0.0267531 # DEPENDENCYPART_SIBL
(20,1),(20,23),-0.0255854 # DEPENDENCYPART_SIBL
(20,1),(20,25),-0.0199763 # DEPENDENCYPART_SIBL
(20,1),(20,26),-0.054719 # DEPENDENCYPART_SIBL
(20,2),(20,3),-0.0135321 # DEPENDENCYPART_SIBL
(20,2),(20,4),0.0182083 # DEPENDENCYPART_SIBL
(20,2),(20,5),0.00336588 # DEPENDENCYPART_SIBL
(20,2),(20,7),0.00336588 # DEPENDENCYPART_SIBL
(20,2),(20,8),-0.0100902 # DEPENDENCYPART_SIBL
(20,2),(20,10),0.00488109 # DEPENDENCYPART_SIBL
(20,2),(20,11),0.0345982 # DEPENDENCYPART_SIBL
(20,2),(20,12),-0.018258 # DEPENDENCYPART_SIBL
(20,2),(20,13),0.0358683 # DEPENDENCYPART_SIBL
(20,2),(20,14),0.0115342 # DEPENDENCYPART_SIBL
(20,2),(20,15),0.0192829 # DEPENDENCYPART_SIBL
(20,2),(20,16),0.00502159 # DEPENDENCYPART_SIBL
(20,2),(20,17),-0.0106972 # DEPENDENCYPART_SIBL
(20,2),(20,18),0.0126485 # DEPENDENCYPART_SIBL
(20,2),(20,19),-0.0122857 # DEPENDENCYPART_SIBL
(20,2),(20,21),0.0151159 # DEPENDENCYPART_SIBL
(20,2),(20,22),-0.0498332 # DEPENDENCYPART_SIBL
(20,2),(20,23),-0.0372057 # DEPENDENCYPART_SIBL
(20,2),(20,25),-0.000536343 # DEPENDENCYPART_SIBL
(20,2),(20,26),-0.0661995 # DEPENDENCYPART_SIBL
(20,3),(20,4),-0.0112572 # DEPENDENCYPART_SIBL
(20,3),(20,5),-0.0742004 # DEPENDENCYPART_SIBL
(20,3),(20,7),-0.0742004 # DEPENDENCYPART_SIBL
(20,3),(20,8),-0.0454718 # DEPENDENCYPART_SIBL
(20,3),(20,10),-0.0629116 # DEPENDENCYPART_SIBL
(20,3),(20,11),-0.0653885 # DEPENDENCYPART_SIBL
(20,3),(20,12),-0.124897 # DEPENDENCYPART_SIBL
(20,3),(20,13),-0.00194011 # DEPENDENCYPART_SIBL
(20,3),(20,14),-0.0643339 # DEPENDENCYPART_SIBL
(20,3),(20,15),-0.0193929 # DEPENDENCYPART_SIBL
(20,3),(20,16),-0.0628763 # DEPENDENCYPART_SIBL
(20,3),(20,17),-0.00940636 # DEPENDENCYPART_SIBL
(20,3),(20,18),-0.036236 # DEPENDENCYPART_SIBL
(20,3),(20,19),-0.041737 # DEPENDENCYPART_SIBL
(20,3),(20,21),0.0395503 # DEPENDENCYPART_SIBL
(20,3),(20,22),0.00800955 # DEPENDENCYPART_SIBL
(20,3),(20,23),-0.00515392 # DEPENDENCYPART_SIBL
(20,3),(20,25),-0.00629601 # DEPENDENCYPART_SIBL
(20,3),(20,26),-0.0222115 # DEPENDENCYPART_SIBL
(20,4),(20,5),0.0129021 # DEPENDENCYPART_SIBL
(20,4),(20,7),0.0129021 # DEPENDENCYPART_SIBL
(20,4),(20,8),-0.00546373 # DEPENDENCYPART_SIBL
(20,4),(20,10),-0.0215048 # DEPENDENCYPART_SIBL
(20,4),(20,11),0.0272029 # DEPENDENCYPART_SIBL
(20,4),(20,12),-0.0150173 # DEPENDENCYPART_SIBL
(20,4),(20,13),-0.0240271 # DEPENDENCYPART_SIBL
(20,4),(20,14),-0.022407 # DEPENDENCYPART_SIBL
(20,4),(20,15),0.0120902 # DEPENDENCYPART_SIBL
(20,4),(20,16),-0.0214029 # DEPENDENCYPART_SIBL
(20,4),(20,17),0.0171125 # DEPENDENCYPART_SIBL
(20,4),(20,18),0.0150948 # DEPENDENCYPART_SIBL
(20,4),(20,19),0.108079 # DEPENDENCYPART_SIBL
(20,4),(20,21),0.0226028 # DEPENDENCYPART_SIBL
(20,4),(20,22),-0.0127179 # DEPENDENCYPART_SIBL
(20,4),(20,23),-0.0309984 # DEPENDENCYPART_SIBL
(20,4),(20,25),-0.0277713 # DEPENDENCYPART_SIBL
(20,4),(20,26),-0.047509 # DEPENDENCYPART_SIBL
(20,5),(20,7),-0.181366 # DEPENDENCYPART_SIBL
(20,5),(20,8),-0.0502461 # DEPENDENCYPART_SIBL
(20,5),(20,10),-0.059082 # DEPENDENCYPART_SIBL
(20,5),(20,11),-0.170772 # DEPENDENCYPART_SIBL
(20,5),(20,12),-0.0250745 # DEPENDENCYPART_SIBL
(20,5),(20,13),-0.0138868 # DEPENDENCYPART_SIBL
(20,5),(20,14),-0.059618 # DEPENDENCYPART_SIBL
(20,5),(20,15),-0.042392 # DEPENDENCYPART_SIBL
(20,5),(20,16),-0.0590467 # DEPENDENCYPART_SIBL
(20,5),(20,17),-0.0401423 # DEPENDENCYPART_SIBL
(20,5),(20,18),-0.0312726 # DEPENDENCYPART_SIBL
(20,5),(20,19),0.11981 # DEPENDENCYPART_SIBL
(20,5),(20,21),0.0271434 # DEPENDENCYPART_SIBL
(20,5),(20,22),0.00327222 # DEPENDENCYPART_SIBL
(20,5),(20,23),0.0267033 # DEPENDENCYPART_SIBL
(20,5),(20,25),-0.0145341 # DEPENDENCYPART_SIBL
(20,5),(20,26),-0.0157035 # DEPENDENCYPART_SIBL
(20,7),(20,8),-0.0502461 # DEPENDENCYPART_SIBL
(20,7),(20,10),-0.059082 # DEPENDENCYPART_SIBL
(20,7),(20,11),-0.170772 # DEPENDENCYPART_SIBL
(20,7),(20,12),-0.0250745 # DEPENDENCYPART_SIBL
(20,7),(20,13),-0.0138868 # DEPENDENCYPART_SIBL
(20,7),(20,14),-0.059618 # DEPENDENCYPART_SIBL
(20,7),(20,15),-0.042392 # DEPENDENCYPART_SIBL
(20,7),(20,16),-0.0590467 # DEPENDENCYPART_SIBL
(20,7),(20,17),-0.0401423 # DEPENDENCYPART_SIBL
(20,7),(20,18),-0.0312726 # DEPENDENCYPART_SIBL
(20,7),(20,19),0.11981 # DEPENDENCYPART_SIBL
(20,7),(20,21),0.0271434 # DEPENDENCYPART_SIBL
(20,7),(20,22),0.00327222 # DEPENDENCYPART_SIBL
(20,7),(20,23),0.0267033 # DEPENDENCYPART_SIBL
(20,7),(20,25),-0.0145341 # DEPENDENCYPART_SIBL
(20,7),(20,26),-0.0157035 # DEPENDENCYPART_SIBL
(20,8),(20,10),-0.0601209 # DEPENDENCYPART_SIBL
(20,8),(20,11),-0.0592313 # DEPENDENCYPART_SIBL
(20,8),(20,12),-0.0656237 # DEPENDENCYPART_SIBL
(20,8),(20,13),-0.0308755 # DEPENDENCYPART_SIBL
(20,8),(20,14),-0.0630695 # DEPENDENCYPART_SIBL
(20,8),(20,15),-0.0561108 # DEPENDENCYPART_SIBL
(20,8),(20,16),-0.0600856 # DEPENDENCYPART_SIBL
(20,8),(20,17),-0.0378556 # DEPENDENCYPART_SIBL
(20,8),(20,18),-0.0542629 # DEPENDENCYPART_SIBL
(20,8),(20,19),0.0139742 # DEPENDENCYPART_SIBL
(20,8),(20,21),-0.0270997 # DEPENDENCYPART_SIBL
(20,8),(20,22),-0.0586594 # DEPENDENCYPART_SIBL
(20,8),(20,23),-0.0647196 # DEPENDENCYPART_SIBL
(20,8),(20,25),-0.0870265 # DEPENDENCYPART_SIBL
(20,8),(20,26),-0.0863756 # DEPENDENCYPART_SIBL
(20,10),(20,11),-0.0471214 # DEPENDENCYPART_SIBL
(20,10),(20,12),-0.0452967 # DEPENDENCYPART_SIBL
(20,10),(20,13),-0.031579 # DEPENDENCYPART_SIBL
(20,10),(20,14),-0.0292807 # DEPENDENCYPART_SIBL
(20,10),(20,15),-0.0335907 # DEPENDENCYPART_SIBL
(20,10),(20,16),-0.0285305 # DEPENDENCYPART_SIBL
(20,10),(20,17),-0.00248206 # DEPENDENCYPART_SIBL
(20,10),(20,18),-0.0275241 # DEPENDENCYPART_SIBL
(20,10),(20,19),0.030165 # DEPENDENCYPART_SIBL
(20,10),(20,21),-0.00349254 # DEPENDENCYPART_SIBL
(20,10),(20,22),-0.0290093 # DEPENDENCYPART_SIBL
(20,10),(20,23),0.0855998 # DEPENDENCYPART_SIBL
(20,10),(20,25),-0.00654635 # DEPENDENCYPART_SIBL
(20,10),(20,26),-0.0414695 # DEPENDENCYPART_SIBL
(20,11),(20,12),-0.0177662 # DEPENDENCYPART_SIBL
(20,11),(20,13),-0.0124796 # DEPENDENCYPART_SIBL
(20,11),(20,14),-0.0595619 # DEPENDENCYPART_SIBL
(20,11),(20,15),-0.03606 # DEPENDENCYPART_SIBL
(20,11),(20,16),-0.0589905 # DEPENDENCYPART_SIBL
(20,11),(20,17),-0.0154506 # DEPENDENCYPART_SIBL
(20,11),(20,18),-0.0242012 # DEPENDENCYPART_SIBL
(20,11),(20,19),0.115213 # DEPENDENCYPART_SIBL
(20,11),(20,21),0.0281626 # DEPENDENCYPART_SIBL
(20,11),(20,22),0.00429139 # DEPENDENCYPART_SIBL
(20,11),(20,23),0.0242246 # DEPENDENCYPART_SIBL
(20,11),(20,25),-0.0227617 # DEPENDENCYPART_SIBL
(20,11),(20,26),-0.00431966 # DEPENDENCYPART_SIBL
(20,12),(20,13),-0.000363874 # DEPENDENCYPART_SIBL
(20,12),(20,14),-0.0668502 # DEPENDENCYPART_SIBL
(20,12),(20,15),-0.0228089 # DEPENDENCYPART_SIBL
(20,12),(20,16),-0.0653925 # DEPENDENCYPART_SIBL
(20,12),(20,17),-0.0196148 # DEPENDENCYPART_SIBL
(20,12),(20,18),-0.038005 # DEPENDENCYPART_SIBL
(20,12),(20,19),-0.0339853 # DEPENDENCYPART_SIBL
(20,12),(20,21),0.0207042 # DEPENDENCYPART_SIBL
(20,12),(20,22),-0.0108367 # DEPENDENCYPART_SIBL
(20,12),(20,23),-0.0115841 # DEPENDENCYPART_SIBL
(20,12),(20,25),-0.0206183 # DEPENDENCYPART_SIBL
(20,12),(20,26),-0.0198356 # DEPENDENCYPART_SIBL
(20,13),(20,14),-0.0226628 # DEPENDENCYPART_SIBL
(20,13),(20,15),0.0113254 # DEPENDENCYPART_SIBL
(20,13),(20,16),-0.0216586 # DEPENDENCYPART_SIBL
(20,13),(20,17),0.0209867 # DEPENDENCYPART_SIBL
(20,13),(20,18),0.0143299 # DEPENDENCYPART_SIBL
(20,13),(20,19),0.113078 # DEPENDENCYPART_SIBL
(20,13),(20,21),0.031327 # DEPENDENCYPART_SIBL
(20,13),(20,22),-0.00401064 # DEPENDENCYPART_SIBL
(20,13),(20,23),-0.0251338 # DEPENDENCYPART_SIBL
(20,13),(20,25),-0.0132964 # DEPENDENCYPART_SIBL
(20,13),(20,26),-0.0336352 # DEPENDENCYPART_SIBL
(20,14),(20,15),-0.0338234 # DEPENDENCYPART_SIBL
(20,14),(20,16),-0.0280651 # DEPENDENCYPART_SIBL
(20,14),(20,17),-0.00276891 # DEPENDENCYPART_SIBL
(20,14),(20,18),-0.0277568 # DEPENDENCYPART_SIBL
(20,14),(20,19),0.029899 # DEPENDENCYPART_SIBL
(20,14),(20,21),-0.00404175 # DEPENDENCYPART_SIBL
(20,14),(20,22),-0.0295585 # DEPENDENCYPART_SIBL
(20,14),(20,23),0.0863203 # DEPENDENCYPART_SIBL
(20,14),(20,25),-0.00248519 # DEPENDENCYPART_SIBL
(20,14),(20,26),-0.0327509 # DEPENDENCYPART_SIBL
(20,15),(20,16),-0.0618289 # DEPENDENCYPART_SIBL
(20,15),(20,17),-0.00657752 # DEPENDENCYPART_SIBL
(20,15),(20,18),-0.0649072 # DEPENDENCYPART_SIBL
(20,15),(20,19),0.0349811 # DEPENDENCYPART_SIBL
(20,15),(20,21),0.0351162 # DEPENDENCYPART_SIBL
(20,15),(20,22),0.0035565 # DEPENDENCYPART_SIBL
(20,15),(20,23),-0.0257679 # DEPENDENCYPART_SIBL
(20,15),(20,25),-0.00331166 # DEPENDENCYPART_SIBL
(20,15),(20,26),-0.0306685 # DEPENDENCYPART_SIBL
(20,16),(20,17),-0.00230779 # DEPENDENCYPART_SIBL
(20,16),(20,18),-0.027309 # DEPENDENCYPART_SIBL
(20,16),(20,19),0.030345 # DEPENDENCYPART_SIBL
(20,16),(20,21),-0.00331973 # DEPENDENCYPART_SIBL
(20,16),(20,22),-0.0288365 # DEPENDENCYPART_SIBL
(20,16),(20,23),0.0861604 # DEPENDENCYPART_SIBL
(20,16),(20,25),-0.00391529 # DEPENDENCYPART_SIBL
(20,16),(20,26),-0.0410685 # DEPENDENCYPART_SIBL
(20,17),(20,18),0.0126485 # DEPENDENCYPART_SIBL
(20,17),(20,19),-0.0122857 # DEPENDENCYPART_SIBL
(20,17),(20,21),0.0151159 # DEPENDENCYPART_SIBL
(20,17),(20,22),-0.0498332 # DEPENDENCYPART_SIBL
(20,17),(20,23),-0.0372057 # DEPENDENCYPART_SIBL
(20,17),(20,25),-0.000536343 # DEPENDENCYPART_SIBL
(20,17),(20,26),-0.0661995 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.0806996 # DEPENDENCYPART_SIBL
(20,18),(20,21),0.0147995 # DEPENDENCYPART_SIBL
(20,18),(20,22),-0.0171396 # DEPENDENCYPART_SIBL
(20,18),(20,23),-0.0268577 # DEPENDENCYPART_SIBL
(20,18),(20,25),-0.0250425 # DEPENDENCYPART_SIBL
(20,18),(20,26),-0.0434767 # DEPENDENCYPART_SIBL
(20,19),(20,21),0.11141 # DEPENDENCYPART_SIBL
(20,19),(20,22),0.0946243 # DEPENDENCYPART_SIBL
(20,19),(20,23),0.0786523 # DEPENDENCYPART_SIBL
(20,19),(20,25),0.100094 # DEPENDENCYPART_SIBL
(20,19),(20,26),-0.0430128 # DEPENDENCYPART_SIBL
(20,21),(20,22),-0.0265918 # DEPENDENCYPART_SIBL
(20,21),(20,23),-0.0590925 # DEPENDENCYPART_SIBL
(20,21),(20,25),0.0248956 # DEPENDENCYPART_SIBL
(20,21),(20,26),-0.0246236 # DEPENDENCYPART_SIBL
(20,22),(20,23),-0.0855314 # DEPENDENCYPART_SIBL
(20,22),(20,25),-0.0176191 # DEPENDENCYPART_SIBL
(20,22),(20,26),-0.0584164 # DEPENDENCYPART_SIBL
(20,23),(20,25),-0.0494929 # DEPENDENCYPART_SIBL
(20,23),(20,26),-0.0751994 # DEPENDENCYPART_SIBL
(20,25),(20,26),-0.0733571 # DEPENDENCYPART_SIBL
(21,20),(21,22),0.0344721 # DEPENDENCYPART_SIBL
(21,20),(21,23),-0.00481404 # DEPENDENCYPART_SIBL
(21,20),(21,25),-0.0136379 # DEPENDENCYPART_SIBL
(21,22),(21,23),-0.00555308 # DEPENDENCYPART_SIBL
(21,22),(21,25),0.0223799 # DEPENDENCYPART_SIBL
(21,23),(21,25),-0.0259537 # DEPENDENCYPART_SIBL
(22,4),(22,13),0.00214678 # DEPENDENCYPART_SIBL
(22,4),(22,21),0.00151667 # DEPENDENCYPART_SIBL
(22,4),(22,23),-0.00592255 # DEPENDENCYPART_SIBL
(22,4),(22,25),-0.0481629 # DEPENDENCYPART_SIBL
(22,4),(22,26),-0.0190209 # DEPENDENCYPART_SIBL
(22,13),(22,21),0.00155879 # DEPENDENCYPART_SIBL
(22,13),(22,23),-0.00552867 # DEPENDENCYPART_SIBL
(22,13),(22,25),-0.0429067 # DEPENDENCYPART_SIBL
(22,13),(22,26),-0.0121087 # DEPENDENCYPART_SIBL
(22,21),(22,23),-0.00552869 # DEPENDENCYPART_SIBL
(22,21),(22,25),-0.0415698 # DEPENDENCYPART_SIBL
(22,21),(22,26),-0.0220193 # DEPENDENCYPART_SIBL
(22,23),(22,25),-0.0259961 # DEPENDENCYPART_SIBL
(22,23),(22,26),-0.0385831 # DEPENDENCYPART_SIBL
(22,25),(22,26),-0.0380559 # DEPENDENCYPART_SIBL
(23,21),(23,22),-0.0436892 # DEPENDENCYPART_SIBL
(23,21),(23,24),-0.00988432 # DEPENDENCYPART_SIBL
(23,21),(23,25),0.026499 # DEPENDENCYPART_SIBL
(23,21),(23,26),0.00784635 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.0108692 # DEPENDENCYPART_SIBL
(23,22),(23,25),0.0288553 # DEPENDENCYPART_SIBL
(23,22),(23,26),0.00989209 # DEPENDENCYPART_SIBL
(23,24),(23,25),0.0047916 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.0191038 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.015766 # DEPENDENCYPART_SIBL
(25,21),(25,22),0.00762171 # DEPENDENCYPART_SIBL
(25,21),(25,23),-0.00251942 # DEPENDENCYPART_SIBL
(25,21),(25,24),-0.128045 # DEPENDENCYPART_SIBL
(25,21),(25,26),-0.0121396 # DEPENDENCYPART_SIBL
(25,22),(25,23),0.00992741 # DEPENDENCYPART_SIBL
(25,22),(25,24),-0.109996 # DEPENDENCYPART_SIBL
(25,22),(25,26),-0.0093643 # DEPENDENCYPART_SIBL
(25,23),(25,24),-0.0733599 # DEPENDENCYPART_SIBL
(25,23),(25,26),-0.0255956 # DEPENDENCYPART_SIBL
(25,24),(25,26),-0.0510602 # DEPENDENCYPART_SIBL
(26,23),(26,25),0.010997 # DEPENDENCYPART_SIBL
(0,1),(1,2),0.194347 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),0.605935 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),-0.159904 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),-0.456152 # DEPENDENCYPART_GRANDPAR
(0,1),(1,7),-0.421569 # DEPENDENCYPART_GRANDPAR
(0,1),(1,8),-0.0865588 # DEPENDENCYPART_GRANDPAR
(0,1),(1,12),0.287548 # DEPENDENCYPART_GRANDPAR
(0,1),(1,17),-0.176727 # DEPENDENCYPART_GRANDPAR
(0,1),(1,18),0.138336 # DEPENDENCYPART_GRANDPAR
(0,1),(1,20),0.171959 # DEPENDENCYPART_GRANDPAR
(0,2),(2,1),0.0891364 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),0.272177 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),-0.392899 # DEPENDENCYPART_GRANDPAR
(0,2),(2,14),-0.519956 # DEPENDENCYPART_GRANDPAR
(0,2),(2,16),-0.489415 # DEPENDENCYPART_GRANDPAR
(0,3),(3,1),0.117883 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.263154 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),0.0235392 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),-0.165334 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),-0.13075 # DEPENDENCYPART_GRANDPAR
(0,3),(3,8),0.167313 # DEPENDENCYPART_GRANDPAR
(0,3),(3,10),-0.232676 # DEPENDENCYPART_GRANDPAR
(0,3),(3,11),0.125527 # DEPENDENCYPART_GRANDPAR
(0,3),(3,12),0.068215 # DEPENDENCYPART_GRANDPAR
(0,3),(3,13),-0.0863349 # DEPENDENCYPART_GRANDPAR
(0,3),(3,15),-0.222066 # DEPENDENCYPART_GRANDPAR
(0,3),(3,17),-0.185654 # DEPENDENCYPART_GRANDPAR
(0,3),(3,18),0.270092 # DEPENDENCYPART_GRANDPAR
(0,3),(3,21),-0.365189 # DEPENDENCYPART_GRANDPAR
(0,3),(3,22),-0.675884 # DEPENDENCYPART_GRANDPAR
(0,3),(3,25),-0.332122 # DEPENDENCYPART_GRANDPAR
(0,3),(3,26),-0.349733 # DEPENDENCYPART_GRANDPAR
(0,5),(5,1),0.0322215 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),0.00135584 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),0.372336 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),-0.395486 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),-0.683438 # DEPENDENCYPART_GRANDPAR
(0,5),(5,7),-0.393473 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),-0.0889505 # DEPENDENCYPART_GRANDPAR
(0,5),(5,10),-0.46817 # DEPENDENCYPART_GRANDPAR
(0,5),(5,11),-0.128101 # DEPENDENCYPART_GRANDPAR
(0,5),(5,12),-0.157529 # DEPENDENCYPART_GRANDPAR
(0,5),(5,15),-0.446372 # DEPENDENCYPART_GRANDPAR
(0,5),(5,21),-0.553776 # DEPENDENCYPART_GRANDPAR
(0,5),(5,22),-0.840795 # DEPENDENCYPART_GRANDPAR
(0,8),(8,9),-0.74505 # DEPENDENCYPART_GRANDPAR
(0,8),(8,12),0.0588252 # DEPENDENCYPART_GRANDPAR
(0,8),(8,13),-0.434054 # DEPENDENCYPART_GRANDPAR
(0,8),(8,15),-0.51025 # DEPENDENCYPART_GRANDPAR
(0,8),(8,17),-0.46574 # DEPENDENCYPART_GRANDPAR
(0,8),(8,18),-0.0419681 # DEPENDENCYPART_GRANDPAR
(0,8),(8,20),-0.0734181 # DEPENDENCYPART_GRANDPAR
(0,12),(12,1),0.0650607 # DEPENDENCYPART_GRANDPAR
(0,12),(12,2),0.292432 # DEPENDENCYPART_GRANDPAR
(0,12),(12,3),0.407867 # DEPENDENCYPART_GRANDPAR
(0,12),(12,4),-0.359442 # DEPENDENCYPART_GRANDPAR
(0,12),(12,5),-0.331114 # DEPENDENCYPART_GRANDPAR
(0,12),(12,7),-0.29653 # DEPENDENCYPART_GRANDPAR
(0,12),(12,8),-0.317679 # DEPENDENCYPART_GRANDPAR
(0,12),(12,9),-0.528768 # DEPENDENCYPART_GRANDPAR
(0,12),(12,10),-0.360724 # DEPENDENCYPART_GRANDPAR
(0,12),(12,11),-0.0160162 # DEPENDENCYPART_GRANDPAR
(0,12),(12,13),-0.0765878 # DEPENDENCYPART_GRANDPAR
(0,12),(12,14),-0.314273 # DEPENDENCYPART_GRANDPAR
(0,12),(12,15),-0.195595 # DEPENDENCYPART_GRANDPAR
(0,12),(12,16),-0.279035 # DEPENDENCYPART_GRANDPAR
(0,12),(12,17),-0.195052 # DEPENDENCYPART_GRANDPAR
(0,12),(12,18),0.308734 # DEPENDENCYPART_GRANDPAR
(0,12),(12,20),-0.0228187 # DEPENDENCYPART_GRANDPAR
(0,12),(12,21),-0.354626 # DEPENDENCYPART_GRANDPAR
(0,12),(12,22),-0.66532 # DEPENDENCYPART_GRANDPAR
(0,12),(12,25),-0.347554 # DEPENDENCYPART_GRANDPAR
(0,12),(12,26),-0.374399 # DEPENDENCYPART_GRANDPAR
(0,14),(14,11),-0.108376 # DEPENDENCYPART_GRANDPAR
(0,14),(14,13),-0.36294 # DEPENDENCYPART_GRANDPAR
(0,14),(14,15),-0.381412 # DEPENDENCYPART_GRANDPAR
(0,14),(14,16),-0.520841 # DEPENDENCYPART_GRANDPAR
(0,16),(16,13),-0.364162 # DEPENDENCYPART_GRANDPAR
(0,16),(16,14),-0.581539 # DEPENDENCYPART_GRANDPAR
(0,16),(16,15),-0.382102 # DEPENDENCYPART_GRANDPAR
(0,16),(16,17),-0.314192 # DEPENDENCYPART_GRANDPAR
(0,16),(16,18),0.0826315 # DEPENDENCYPART_GRANDPAR
(0,16),(16,20),-0.145039 # DEPENDENCYPART_GRANDPAR
(0,16),(16,25),-0.609264 # DEPENDENCYPART_GRANDPAR
(0,17),(17,2),0.306371 # DEPENDENCYPART_GRANDPAR
(0,17),(17,10),-0.474165 # DEPENDENCYPART_GRANDPAR
(0,17),(17,14),-0.545405 # DEPENDENCYPART_GRANDPAR
(0,17),(17,15),-0.296639 # DEPENDENCYPART_GRANDPAR
(0,17),(17,16),-0.518762 # DEPENDENCYPART_GRANDPAR
(0,17),(17,18),0.0605803 # DEPENDENCYPART_GRANDPAR
(0,17),(17,20),-0.179727 # DEPENDENCYPART_GRANDPAR
(0,17),(17,23),-0.584875 # DEPENDENCYPART_GRANDPAR
(0,18),(18,1),0.124533 # DEPENDENCYPART_GRANDPAR
(0,18),(18,2),0.24665 # DEPENDENCYPART_GRANDPAR
(0,18),(18,3),0.678548 # DEPENDENCYPART_GRANDPAR
(0,18),(18,4),-0.230862 # DEPENDENCYPART_GRANDPAR
(0,18),(18,5),-0.32919 # DEPENDENCYPART_GRANDPAR
(0,18),(18,7),-0.294607 # DEPENDENCYPART_GRANDPAR
(0,18),(18,8),-0.214102 # DEPENDENCYPART_GRANDPAR
(0,18),(18,10),-0.445799 # DEPENDENCYPART_GRANDPAR
(0,18),(18,11),0.00566029 # DEPENDENCYPART_GRANDPAR
(0,18),(18,12),0.480736 # DEPENDENCYPART_GRANDPAR
(0,18),(18,13),-0.303482 # DEPENDENCYPART_GRANDPAR
(0,18),(18,14),-0.509584 # DEPENDENCYPART_GRANDPAR
(0,18),(18,15),-0.301081 # DEPENDENCYPART_GRANDPAR
(0,18),(18,16),-0.490568 # DEPENDENCYPART_GRANDPAR
(0,18),(18,17),-0.124424 # DEPENDENCYPART_GRANDPAR
(0,18),(18,19),-0.201305 # DEPENDENCYPART_GRANDPAR
(0,18),(18,20),0.121881 # DEPENDENCYPART_GRANDPAR
(0,18),(18,21),-0.566721 # DEPENDENCYPART_GRANDPAR
(0,18),(18,22),-0.845262 # DEPENDENCYPART_GRANDPAR
(0,18),(18,23),-0.579981 # DEPENDENCYPART_GRANDPAR
(0,18),(18,25),-0.648932 # DEPENDENCYPART_GRANDPAR
(0,18),(18,26),-0.401941 # DEPENDENCYPART_GRANDPAR
(0,20),(20,1),0.105497 # DEPENDENCYPART_GRANDPAR
(0,20),(20,2),0.249004 # DEPENDENCYPART_GRANDPAR
(0,20),(20,3),0.471158 # DEPENDENCYPART_GRANDPAR
(0,20),(20,4),-0.248151 # DEPENDENCYPART_GRANDPAR
(0,20),(20,5),-0.305297 # DEPENDENCYPART_GRANDPAR
(0,20),(20,7),-0.270714 # DEPENDENCYPART_GRANDPAR
(0,20),(20,8),-0.265762 # DEPENDENCYPART_GRANDPAR
(0,20),(20,10),-0.354802 # DEPENDENCYPART_GRANDPAR
(0,20),(20,11),0.0114868 # DEPENDENCYPART_GRANDPAR
(0,20),(20,12),0.234893 # DEPENDENCYPART_GRANDPAR
(0,20),(20,13),-0.326186 # DEPENDENCYPART_GRANDPAR
(0,20),(20,14),-0.423177 # DEPENDENCYPART_GRANDPAR
(0,20),(20,15),-0.256237 # DEPENDENCYPART_GRANDPAR
(0,20),(20,16),-0.399528 # DEPENDENCYPART_GRANDPAR
(0,20),(20,17),-0.12207 # DEPENDENCYPART_GRANDPAR
(0,20),(20,18),0.130529 # DEPENDENCYPART_GRANDPAR
(0,20),(20,19),-0.132759 # DEPENDENCYPART_GRANDPAR
(0,20),(20,21),-0.365301 # DEPENDENCYPART_GRANDPAR
(0,20),(20,22),-0.675995 # DEPENDENCYPART_GRANDPAR
(0,20),(20,23),-0.38224 # DEPENDENCYPART_GRANDPAR
(0,20),(20,25),-0.351022 # DEPENDENCYPART_GRANDPAR
(0,20),(20,26),-0.363735 # DEPENDENCYPART_GRANDPAR
(0,23),(23,21),-0.66446 # DEPENDENCYPART_GRANDPAR
(0,23),(23,22),-0.943523 # DEPENDENCYPART_GRANDPAR
(0,23),(23,24),-0.573105 # DEPENDENCYPART_GRANDPAR
(0,23),(23,25),-0.611468 # DEPENDENCYPART_GRANDPAR
(0,23),(23,26),-0.420343 # DEPENDENCYPART_GRANDPAR
(0,26),(26,23),-0.783302 # DEPENDENCYPART_GRANDPAR
