# _root_ Πιστεύω , κύριε Πρόεδρε , ότι το Κοινοβούλιο μπορεί να θεωρήσει γενικά ικανοποιητικό το παρόν κείμενο .
#goldHeads=0,4,4,1,4,1,8,9,6,11,9,11,11,16,16,11,0,
#predictedHeads=0,4,4,1,4,1,8,9,6,11,9,11,15,15,16,11,0,
(12,8),(8,12),-1.13884 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.28221 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.536159 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.573614 # DEPENDENCYPART_GRANDPAR
(12,9),(9,1),-0.130744 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.36503 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),-0.153771 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.118012 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.330598 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.0662789 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.294695 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.0039758 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.0851962 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.122629 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.14249 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.231 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.455093 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.492551 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.546475 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),-0.161787 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.37051 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.172712 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.136954 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.336078 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.0948739 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.308088 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.022915 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.127345 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.226655 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.14198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.230818 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.453007 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.490465 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.546055 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-0.709246 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.609299 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.67022 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.0684676 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.0212668 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.0588127 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.18571 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-0.828805 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.752939 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.18543 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.166077 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.104301 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.185961 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-0.828805 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.757341 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.175891 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),-0.185333 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.00588888 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.188092 # DEPENDENCYPART_GRANDPAR
(12,17),(17,1),-0.613553 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-0.743096 # DEPENDENCYPART_GRANDPAR
(12,17),(17,13),0.153213 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.07799 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.116888 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-1.27116 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.150282 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.230299 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.0861913 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),0.000437012 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),0.167537 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),-0.966225 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),-0.27449 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),0.280633 # DEPENDENCYPART_GRANDPAR
(13,8),(8,1),-1.27302 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),-0.193897 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.250355 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.269574 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.166222 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.474459 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.965622 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),0.0349794 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.273854 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),0.280391 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.03336 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,15),-0.323039 # DEPENDENCYPART_GRANDPAR
(13,8),(8,16),-0.391134 # DEPENDENCYPART_GRANDPAR
(13,12),(12,1),-1.24324 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.165825 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),-0.192341 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.195769 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.138149 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),0.0877847 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-1.10086 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.415516 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-0.986436 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,15),-0.265128 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.333223 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.40778 # DEPENDENCYPART_GRANDPAR
(13,14),(14,15),0.151438 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.0833431 # DEPENDENCYPART_GRANDPAR
(13,15),(15,7),-0.93749 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.157983 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.476188 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),-0.136115 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.0466902 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.0611417 # DEPENDENCYPART_GRANDPAR
(13,16),(16,7),-0.93749 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.157983 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.479243 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),-0.146687 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.250369 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.0611443 # DEPENDENCYPART_GRANDPAR
(13,17),(17,1),-1.67794 # DEPENDENCYPART_GRANDPAR
(13,17),(17,3),-0.6605 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.559911 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,15),0.12351 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.0539707 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-0.761384 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.615919 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.558724 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.736166 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.100831 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.0656796 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-0.761384 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.615919 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.558724 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.746749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.130448 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.0656707 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.594748 # DEPENDENCYPART_GRANDPAR
(15,12),(12,1),-0.751672 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.55715 # DEPENDENCYPART_GRANDPAR
(15,12),(12,3),-0.484682 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.541613 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.549317 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.47559 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-1.01877 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.60254 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.0546767 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.12253 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.194135 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-0.479921 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.549915 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.487088 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.253109 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.187172 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.15722 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.228826 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.474003 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.12176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.193373 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-1.17795 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.693617 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.615713 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.77904 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.559718 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.078892 # DEPENDENCYPART_GRANDPAR
(15,17),(17,1),-1.1315 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-1.07636 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.508998 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.652656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.274 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.410482 # DEPENDENCYPART_GRANDPAR
(16,12),(12,1),-0.530301 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.407428 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.279524 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.339123 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.390263 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.291523 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.780891 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.382793 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),0.07828 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.0977402 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.11028 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.28969 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.348754 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.304349 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.0817483 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.141993 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.0206088 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.14497 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.283772 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.0660903 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.10952 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,7),-0.543413 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.0762823 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),0.0604245 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.248494 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.21016 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.336954 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-0.909847 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-0.870942 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.376218 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.551726 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.642228 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,1),(1,2),-0.331334 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.539099 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),-0.68317 # DEPENDENCYPART_GRANDPAR
(17,1),(1,5),-0.285126 # DEPENDENCYPART_GRANDPAR
(17,1),(1,6),-0.354401 # DEPENDENCYPART_GRANDPAR
(17,1),(1,8),-0.569347 # DEPENDENCYPART_GRANDPAR
(17,1),(1,9),-0.31441 # DEPENDENCYPART_GRANDPAR
(17,1),(1,11),-0.286558 # DEPENDENCYPART_GRANDPAR
(17,1),(1,12),-0.487858 # DEPENDENCYPART_GRANDPAR
(17,1),(1,15),-0.395297 # DEPENDENCYPART_GRANDPAR
(17,1),(1,16),-0.318465 # DEPENDENCYPART_GRANDPAR
(17,1),(1,17),-1.10184 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,3),(3,1),-0.515281 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-0.464718 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.637866 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.35283 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.293444 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),-0.509685 # DEPENDENCYPART_GRANDPAR
(17,3),(3,9),-0.256078 # DEPENDENCYPART_GRANDPAR
(17,3),(3,11),-0.23589 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),-0.496868 # DEPENDENCYPART_GRANDPAR
(17,3),(3,17),-1.12762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,4),-0.684136 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.563408 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.546604 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.418571 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.384975 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.313372 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.11806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,7),-0.520856 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.51458 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.340672 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.334601 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.261559 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.12762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,7),-0.512475 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.517389 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.340178 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.32622 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.39659 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.12762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
