# _root_ Σε ποσοστό 76,73% οι Ισπανοί είπαν ηχηρό " ναι " υπέρ του Ευρωπαϊκού Συντάγματος , στο δημοψήφισμα που διενεργήθηκε την Κυριακή .
#goldHeads=6,1,2,5,6,0,9,9,6,9,9,14,14,11,6,6,16,19,17,21,19,0,
#predictedHeads=6,1,2,5,6,0,6,9,6,9,6,14,14,11,11,6,16,19,17,21,19,0,
(9,17),(17,21),-0.276125 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),-0.257997 # DEPENDENCYPART_GRANDPAR
(9,19),(19,1),-0.613873 # DEPENDENCYPART_GRANDPAR
(9,19),(19,2),-0.514854 # DEPENDENCYPART_GRANDPAR
(9,19),(19,3),-0.504395 # DEPENDENCYPART_GRANDPAR
(9,19),(19,5),-0.649693 # DEPENDENCYPART_GRANDPAR
(9,19),(19,6),-0.327433 # DEPENDENCYPART_GRANDPAR
(9,19),(19,7),-0.46479 # DEPENDENCYPART_GRANDPAR
(9,19),(19,8),-0.416834 # DEPENDENCYPART_GRANDPAR
(9,19),(19,9),-0.686854 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,19),(19,10),0.141133 # DEPENDENCYPART_GRANDPAR
(9,19),(19,11),-0.0161227 # DEPENDENCYPART_GRANDPAR
(9,19),(19,13),-0.217669 # DEPENDENCYPART_GRANDPAR
(9,19),(19,14),-0.0500995 # DEPENDENCYPART_GRANDPAR
(9,19),(19,15),-0.176257 # DEPENDENCYPART_GRANDPAR
(9,19),(19,16),-0.110256 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.27233 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.138943 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.547179 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.22241 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),-0.255148 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.143213 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.117683 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.100484 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),0.0100312 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.256648 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.0927549 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.314736 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.0853135 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),0.0755823 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),-0.0622455 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.154197 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.112212 # DEPENDENCYPART_GRANDPAR
(10,2),(2,11),-0.309871 # DEPENDENCYPART_GRANDPAR
(10,2),(2,16),-0.585619 # DEPENDENCYPART_GRANDPAR
(10,2),(2,19),-0.544822 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.244758 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),-0.138261 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.180333 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.223423 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),0.0779517 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.0613732 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.144561 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.114573 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.155106 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.268552 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.0714537 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.100644 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.211337 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.0799137 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.04702 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.301238 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.67994 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.7493 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.47883 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.569182 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.808034 # DEPENDENCYPART_GRANDPAR
(10,6),(6,19),-0.51547 # DEPENDENCYPART_GRANDPAR
(10,6),(6,21),-0.660132 # DEPENDENCYPART_GRANDPAR
(10,6),(6,22),-0.666862 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.178109 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.232292 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.0689175 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.16664 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.0402074 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.07546 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.288261 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.777194 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.555362 # DEPENDENCYPART_GRANDPAR
(10,7),(7,22),-0.683111 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.277195 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.265926 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.201717 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.22292 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.174086 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.124919 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.0938952 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.08262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.298744 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.670477 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-0.774741 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.53704 # DEPENDENCYPART_GRANDPAR
(10,8),(8,16),-0.568544 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-0.833475 # DEPENDENCYPART_GRANDPAR
(10,8),(8,19),-0.5247 # DEPENDENCYPART_GRANDPAR
(10,8),(8,22),-0.691003 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.2429 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.165908 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.0867571 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.103535 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.248187 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.08078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.299361 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.757454 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.535111 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.816196 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-0.523338 # DEPENDENCYPART_GRANDPAR
(10,9),(9,22),-0.689522 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.635946 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.509318 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.646597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.186013 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.232998 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.297257 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.179875 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.357644 # DEPENDENCYPART_GRANDPAR
(10,11),(11,22),-0.321431 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.521218 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.600576 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.19682 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.196704 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.31503 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.178307 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.375106 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.739746 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-0.650693 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.516242 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.589707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),0.181593 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.162918 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.202857 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.196821 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.186298 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.396509 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.122667 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.650899 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.608377 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.493296 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-0.518596 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-0.652 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.681615 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),0.0948567 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.331267 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.414214 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.269144 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.471568 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.291871 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.340275 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.105868 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.390021 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.168353 # DEPENDENCYPART_GRANDPAR
(10,17),(17,12),-0.162918 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),-0.20262 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),-0.263858 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.129182 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.0836955 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.250584 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.122673 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.269553 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),-0.333067 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.249367 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.269595 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.19105 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.238141 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.196566 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.280935 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.089518 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),0.122397 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-0.812374 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,13),-0.12977 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.0271016 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.455879 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.489671 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.522853 # DEPENDENCYPART_GRANDPAR
(11,8),(8,19),-0.320869 # DEPENDENCYPART_GRANDPAR
(11,8),(8,22),-0.605595 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.267543 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.27178 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.170682 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.306534 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.117383 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),0.133743 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.812905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,14),-0.00921349 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.454104 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.50498 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-0.320266 # DEPENDENCYPART_GRANDPAR
(11,9),(9,22),-0.60446 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),-0.249367 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.269595 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.19105 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.238141 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.196566 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.280935 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.0885714 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.0960229 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.812374 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,13),-0.12977 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.0271016 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.455879 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.489671 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.522853 # DEPENDENCYPART_GRANDPAR
(11,10),(10,22),-0.605595 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.505384 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.30986 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.363001 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.849781 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.534874 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.0172383 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),0.0388837 # DEPENDENCYPART_GRANDPAR
(11,14),(14,4),-0.87057 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-0.521016 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-0.539158 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.362484 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.349974 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.943035 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.417755 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.0792196 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),0.0163495 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.0297217 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),0.203582 # DEPENDENCYPART_GRANDPAR
(11,15),(15,2),-0.755969 # DEPENDENCYPART_GRANDPAR
(11,15),(15,5),-0.720967 # DEPENDENCYPART_GRANDPAR
(11,15),(15,6),-0.606153 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),-0.729403 # DEPENDENCYPART_GRANDPAR
(11,15),(15,8),-0.492509 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.333977 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.412781 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,13),0.295473 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.454009 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.0921354 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.0486273 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),0.0207744 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.209847 # DEPENDENCYPART_GRANDPAR
(11,17),(17,12),0.943273 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.418467 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),0.598515 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.00791356 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.0241203 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.298188 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),0.20444 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.0656632 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.201563 # DEPENDENCYPART_GRANDPAR
(13,9),(9,1),-0.409046 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),-0.194791 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.487945 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.324819 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.264039 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.199046 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.172658 # DEPENDENCYPART_GRANDPAR
(13,9),(9,14),-0.466957 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.735643 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-0.808874 # DEPENDENCYPART_GRANDPAR
(13,9),(9,19),-1.316 # DEPENDENCYPART_GRANDPAR
(13,9),(9,22),-0.860929 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),-0.434284 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.264876 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.383563 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.430628 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.570975 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.352413 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.280323 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.200432 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.189372 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.40439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.50027 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.752041 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.97043 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.84218 # DEPENDENCYPART_GRANDPAR
(13,10),(10,22),-0.876867 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.283776 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.150226 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.232146 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.391898 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.39884 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.480197 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.714704 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.822106 # DEPENDENCYPART_GRANDPAR
(13,11),(11,22),-0.856607 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-1.17005 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.691937 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.580031 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.640306 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.663972 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.845365 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.871566 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.39239 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.647366 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.429386 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.926516 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),-0.363148 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.295038 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.90982 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.845422 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.871329 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),0.0418691 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.333862 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.460774 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.401254 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.926523 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.536785 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.514276 # DEPENDENCYPART_GRANDPAR
(14,8),(8,1),-0.385312 # DEPENDENCYPART_GRANDPAR
(14,8),(8,2),-0.559345 # DEPENDENCYPART_GRANDPAR
(14,8),(8,3),-0.26645 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.995123 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-1.16006 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.533916 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.193048 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.197869 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.134026 # DEPENDENCYPART_GRANDPAR
(14,8),(8,13),0.252158 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.10323 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,15),-0.364894 # DEPENDENCYPART_GRANDPAR
(14,8),(8,16),-0.383091 # DEPENDENCYPART_GRANDPAR
(14,8),(8,17),-0.846433 # DEPENDENCYPART_GRANDPAR
(14,8),(8,19),-0.49165 # DEPENDENCYPART_GRANDPAR
(14,8),(8,22),-0.737938 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),-0.33193 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.444418 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-1.07756 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.520662 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.209007 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.220401 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.129439 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.09683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.373535 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.840041 # DEPENDENCYPART_GRANDPAR
(14,9),(9,19),-0.503333 # DEPENDENCYPART_GRANDPAR
(14,9),(9,22),-0.747613 # DEPENDENCYPART_GRANDPAR
(14,10),(10,1),-0.385312 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.559345 # DEPENDENCYPART_GRANDPAR
(14,10),(10,3),-0.26645 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.995123 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-1.16006 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.533916 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.223304 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.279092 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.134026 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),0.252158 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.10323 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.364894 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-0.383091 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.846433 # DEPENDENCYPART_GRANDPAR
(14,10),(10,22),-0.737938 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.243643 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.240426 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.234288 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.0619592 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),0.157956 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.11216 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.359914 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.855364 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-0.746213 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.256719 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.199211 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.226043 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.0749023 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.13226 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,16),-0.369091 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.87547 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-1.05406 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-1.49121 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-1.46403 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-0.989298 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-0.642899 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.633544 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.630116 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.211933 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.56489 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.0309182 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.328273 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.243036 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.3226 # DEPENDENCYPART_GRANDPAR
(14,16),(16,15),-0.019431 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.208161 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.140197 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.567271 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.328549 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.539652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),0.0857824 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.137634 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.162146 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.0981878 # DEPENDENCYPART_GRANDPAR
