# _root_ Από τη στιγμή που εγκαταλείφθηκε το Κάστρο το 1829 , με την ίδρυση του Ανεξάρτητου Ελληνικού Κράτους , αφέθηκε στην τύχη του .
#goldHeads=5,3,1,5,19,7,5,9,5,5,5,13,11,17,17,17,13,19,0,19,20,21,0,
#predictedHeads=19,3,1,5,3,7,5,9,5,5,5,13,11,17,17,17,13,19,0,19,20,21,0,
(15,19),(19,18),-0.258006 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.296011 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.694186 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),-0.429437 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.326339 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.686405 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.437018 # DEPENDENCYPART_GRANDPAR
(15,21),(21,14),-0.842982 # DEPENDENCYPART_GRANDPAR
(15,21),(21,15),-0.813239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,21),(21,16),-0.132028 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),-0.0628671 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.314336 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.893094 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.462466 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.131018 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.503016 # DEPENDENCYPART_GRANDPAR
(16,13),(13,6),-0.896806 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.70878 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.163541 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.260028 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.606571 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.235695 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.256877 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.25804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.27714 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.535633 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),-1.06178 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-0.654724 # DEPENDENCYPART_GRANDPAR
(16,13),(13,21),-1.0752 # DEPENDENCYPART_GRANDPAR
(16,13),(13,23),-0.659114 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.518574 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),0.152704 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.342761 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.2247 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.25134 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.525787 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-1.02268 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.629571 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-1.0494 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-0.434501 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-0.934702 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-1.1506 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.522437 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.582757 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.978586 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.333785 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.807216 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.300289 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.700832 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.176737 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.630094 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.319621 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.637362 # DEPENDENCYPART_GRANDPAR
(16,18),(18,3),-0.442791 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-0.928778 # DEPENDENCYPART_GRANDPAR
(16,18),(18,7),-0.665657 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-0.529029 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-0.580357 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.326513 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.267382 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.788453 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.202468 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.744261 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.280364 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.625824 # DEPENDENCYPART_GRANDPAR
(16,19),(19,1),-0.656627 # DEPENDENCYPART_GRANDPAR
(16,19),(19,3),-0.36826 # DEPENDENCYPART_GRANDPAR
(16,19),(19,4),-0.399708 # DEPENDENCYPART_GRANDPAR
(16,19),(19,5),-0.883049 # DEPENDENCYPART_GRANDPAR
(16,19),(19,7),-0.591115 # DEPENDENCYPART_GRANDPAR
(16,19),(19,9),-0.580915 # DEPENDENCYPART_GRANDPAR
(16,19),(19,10),-0.44537 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-0.560393 # DEPENDENCYPART_GRANDPAR
(16,19),(19,13),-0.251971 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.761706 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.25597 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.771175 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),0.18689 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.078562 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.132193 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.504241 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.262656 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.146895 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.49646 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.270237 # DEPENDENCYPART_GRANDPAR
(16,21),(21,14),-0.807216 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.300289 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.697463 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,17),0.290547 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.150519 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.76115 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.295685 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),-0.296176 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-0.5954 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-0.686905 # DEPENDENCYPART_GRANDPAR
(17,4),(4,5),-0.797664 # DEPENDENCYPART_GRANDPAR
(17,4),(4,7),-0.734212 # DEPENDENCYPART_GRANDPAR
(17,4),(4,10),-0.341328 # DEPENDENCYPART_GRANDPAR
(17,4),(4,11),-0.247164 # DEPENDENCYPART_GRANDPAR
(17,4),(4,19),-0.590502 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),-0.127392 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),-0.521333 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.492597 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.428994 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.490508 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.684446 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),-0.18941 # DEPENDENCYPART_GRANDPAR
(17,5),(5,10),-0.210831 # DEPENDENCYPART_GRANDPAR
(17,5),(5,11),-0.261443 # DEPENDENCYPART_GRANDPAR
(17,5),(5,13),-0.644203 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-1.11701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,5),(5,18),-0.438691 # DEPENDENCYPART_GRANDPAR
(17,5),(5,19),-0.573421 # DEPENDENCYPART_GRANDPAR
(17,5),(5,20),-0.614981 # DEPENDENCYPART_GRANDPAR
(17,5),(5,23),-0.714531 # DEPENDENCYPART_GRANDPAR
(17,10),(10,1),-0.329103 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.754463 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),-0.645315 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-1.08731 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.659456 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.204862 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.219071 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.603276 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),0.0618946 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),0.194471 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-1.15206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),-0.495531 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),-0.583322 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.377221 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),-0.413449 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.654258 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),-0.0878334 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-1.13446 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,18),-0.48044 # DEPENDENCYPART_GRANDPAR
(17,11),(11,23),-0.739527 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.672698 # DEPENDENCYPART_GRANDPAR
(17,13),(13,5),-0.94246 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),-0.573371 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.629118 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.354527 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.451839 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.460713 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.120768 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),0.0735982 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),0.206266 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.23687 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),-0.552053 # DEPENDENCYPART_GRANDPAR
(17,13),(13,19),-0.664926 # DEPENDENCYPART_GRANDPAR
(17,13),(13,20),-0.682925 # DEPENDENCYPART_GRANDPAR
(17,13),(13,21),-1.15734 # DEPENDENCYPART_GRANDPAR
(17,13),(13,23),-0.792692 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.377124 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.556746 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.278294 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.190609 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.17169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.501772 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.578836 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.598542 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-1.09216 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.556883 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.27834 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.0273628 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.17169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.501772 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.578836 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.598542 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-1.09216 # DEPENDENCYPART_GRANDPAR
(17,18),(18,3),-1.28697 # DEPENDENCYPART_GRANDPAR
(17,18),(18,5),-1.34379 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-1.19022 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.757857 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.760004 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-1.15028 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.429496 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.296965 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.605063 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.326842 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.220116 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.540434 # DEPENDENCYPART_GRANDPAR
(17,19),(19,1),-0.722739 # DEPENDENCYPART_GRANDPAR
(17,19),(19,3),-1.25192 # DEPENDENCYPART_GRANDPAR
(17,19),(19,4),-0.908143 # DEPENDENCYPART_GRANDPAR
(17,19),(19,5),-1.33389 # DEPENDENCYPART_GRANDPAR
(17,19),(19,7),-1.15516 # DEPENDENCYPART_GRANDPAR
(17,19),(19,9),-0.62659 # DEPENDENCYPART_GRANDPAR
(17,19),(19,10),-0.701016 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-0.776713 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-1.11522 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-0.687932 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.461063 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.328532 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.64599 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.0514944 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.0229048 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.28056 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.240862 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),-0.173601 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.376202 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.354752 # DEPENDENCYPART_GRANDPAR
(17,21),(21,14),-0.7643 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-0.545759 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.413227 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.579824 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,20),-0.0702268 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.489639 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.344299 # DEPENDENCYPART_GRANDPAR
(18,3),(3,1),-0.243536 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),-0.367567 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),-0.335103 # DEPENDENCYPART_GRANDPAR
(18,3),(3,5),-0.0121811 # DEPENDENCYPART_GRANDPAR
(18,3),(3,7),-0.226896 # DEPENDENCYPART_GRANDPAR
(18,3),(3,9),-0.136741 # DEPENDENCYPART_GRANDPAR
(18,3),(3,11),0.0632579 # DEPENDENCYPART_GRANDPAR
(18,3),(3,13),-0.114318 # DEPENDENCYPART_GRANDPAR
(18,3),(3,19),-0.317604 # DEPENDENCYPART_GRANDPAR
(18,3),(3,20),-0.591889 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-0.183202 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),-0.469846 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.229124 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.327038 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),-0.380162 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.313986 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),-0.26251 # DEPENDENCYPART_GRANDPAR
(18,5),(5,10),-0.280634 # DEPENDENCYPART_GRANDPAR
(18,5),(5,11),-0.103018 # DEPENDENCYPART_GRANDPAR
(18,5),(5,13),-0.200929 # DEPENDENCYPART_GRANDPAR
(18,5),(5,17),-0.122121 # DEPENDENCYPART_GRANDPAR
(18,5),(5,18),-1.03466 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,5),(5,19),-0.303554 # DEPENDENCYPART_GRANDPAR
(18,5),(5,20),-0.588103 # DEPENDENCYPART_GRANDPAR
(18,5),(5,23),-0.623238 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.369364 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),-0.193734 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.191185 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),-0.136932 # DEPENDENCYPART_GRANDPAR
(18,7),(7,15),-0.0367696 # DEPENDENCYPART_GRANDPAR
(18,7),(7,16),-0.066891 # DEPENDENCYPART_GRANDPAR
(18,10),(10,1),-0.366126 # DEPENDENCYPART_GRANDPAR
(18,10),(10,3),-0.385932 # DEPENDENCYPART_GRANDPAR
(18,10),(10,4),-0.436032 # DEPENDENCYPART_GRANDPAR
(18,10),(10,5),-0.434054 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.374989 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.355241 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),-0.138075 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),-0.34784 # DEPENDENCYPART_GRANDPAR
(18,10),(10,15),-0.252535 # DEPENDENCYPART_GRANDPAR
(18,10),(10,16),-0.282703 # DEPENDENCYPART_GRANDPAR
(18,10),(10,17),-0.269032 # DEPENDENCYPART_GRANDPAR
(18,10),(10,18),-1.08983 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,10),(10,19),-0.32157 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.424182 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.294548 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.164832 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.152531 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),-0.0860242 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.04674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,23),-0.621717 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.375167 # DEPENDENCYPART_GRANDPAR
(18,13),(13,5),-0.198792 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.216397 # DEPENDENCYPART_GRANDPAR
(18,13),(13,8),-0.240442 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.383507 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.0321824 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.204797 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.120512 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.0365001 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.0666216 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),-0.0379514 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.07948 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,19),-0.3175 # DEPENDENCYPART_GRANDPAR
(18,13),(13,20),-0.591888 # DEPENDENCYPART_GRANDPAR
(18,13),(13,21),-0.727093 # DEPENDENCYPART_GRANDPAR
(18,13),(13,23),-0.636152 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.195419 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.14577 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.125035 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.146979 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.102103 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.07692 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.292765 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.571699 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.707315 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.145816 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.125035 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.11634 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.102103 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.07692 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.292765 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.571699 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.707315 # DEPENDENCYPART_GRANDPAR
(18,17),(17,4),-0.375167 # DEPENDENCYPART_GRANDPAR
(18,17),(17,5),-0.198792 # DEPENDENCYPART_GRANDPAR
(18,17),(17,8),-0.240442 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.383507 # DEPENDENCYPART_GRANDPAR
(18,17),(17,11),-0.0321824 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.204797 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.0802224 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.131775 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.0976245 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.127837 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.07948 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.3175 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.591888 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.727093 # DEPENDENCYPART_GRANDPAR
(18,19),(19,1),-0.677633 # DEPENDENCYPART_GRANDPAR
(18,19),(19,3),-0.751767 # DEPENDENCYPART_GRANDPAR
(18,19),(19,4),-0.723742 # DEPENDENCYPART_GRANDPAR
(18,19),(19,5),-0.612948 # DEPENDENCYPART_GRANDPAR
(18,19),(19,7),-0.74091 # DEPENDENCYPART_GRANDPAR
(18,19),(19,9),-0.672843 # DEPENDENCYPART_GRANDPAR
(18,19),(19,10),-0.703419 # DEPENDENCYPART_GRANDPAR
(18,19),(19,11),-0.490204 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-0.628953 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.631134 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.569453 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.59962 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.550146 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.611873 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.0939342 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.16692 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.241891 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.655179 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,21),-0.150937 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.264036 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-0.65084 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.585088 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.615255 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.587894 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.0663744 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.402449 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.245127 # DEPENDENCYPART_GRANDPAR
(19,1),(1,2),-0.552276 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),-0.0121345 # DEPENDENCYPART_GRANDPAR
(19,1),(1,4),-0.159422 # DEPENDENCYPART_GRANDPAR
(19,1),(1,5),-0.045544 # DEPENDENCYPART_GRANDPAR
(19,1),(1,7),0.0898864 # DEPENDENCYPART_GRANDPAR
(19,1),(1,10),0.158422 # DEPENDENCYPART_GRANDPAR
(19,3),(3,1),-0.0906956 # DEPENDENCYPART_GRANDPAR
(19,3),(3,2),-0.336888 # DEPENDENCYPART_GRANDPAR
(19,3),(3,4),-0.270326 # DEPENDENCYPART_GRANDPAR
(19,3),(3,5),0.140715 # DEPENDENCYPART_GRANDPAR
(19,3),(3,7),0.163654 # DEPENDENCYPART_GRANDPAR
(19,3),(3,9),0.104573 # DEPENDENCYPART_GRANDPAR
(19,3),(3,11),0.420823 # DEPENDENCYPART_GRANDPAR
(19,3),(3,13),0.205952 # DEPENDENCYPART_GRANDPAR
(19,3),(3,19),-2.37071 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,3),(3,20),-0.0863131 # DEPENDENCYPART_GRANDPAR
(19,4),(4,1),-0.15042 # DEPENDENCYPART_GRANDPAR
(19,4),(4,2),-0.531709 # DEPENDENCYPART_GRANDPAR
(19,4),(4,3),-0.199065 # DEPENDENCYPART_GRANDPAR
(19,4),(4,5),-0.0947221 # DEPENDENCYPART_GRANDPAR
(19,4),(4,7),-0.0815688 # DEPENDENCYPART_GRANDPAR
(19,4),(4,10),0.206772 # DEPENDENCYPART_GRANDPAR
(19,4),(4,11),0.391234 # DEPENDENCYPART_GRANDPAR
(19,4),(4,19),-2.27895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,5),(5,1),0.0171155 # DEPENDENCYPART_GRANDPAR
(19,5),(5,2),-0.483935 # DEPENDENCYPART_GRANDPAR
(19,5),(5,3),-0.076725 # DEPENDENCYPART_GRANDPAR
(19,5),(5,4),-0.186809 # DEPENDENCYPART_GRANDPAR
(19,5),(5,6),-0.691078 # DEPENDENCYPART_GRANDPAR
(19,5),(5,7),-0.1618 # DEPENDENCYPART_GRANDPAR
(19,5),(5,9),-0.126269 # DEPENDENCYPART_GRANDPAR
(19,5),(5,10),0.14879 # DEPENDENCYPART_GRANDPAR
(19,5),(5,11),0.181242 # DEPENDENCYPART_GRANDPAR
(19,5),(5,13),-0.119255 # DEPENDENCYPART_GRANDPAR
(19,5),(5,17),-0.0116139 # DEPENDENCYPART_GRANDPAR
(19,5),(5,18),0.272218 # DEPENDENCYPART_GRANDPAR
(19,5),(5,19),-2.14842 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,5),(5,20),0.118408 # DEPENDENCYPART_GRANDPAR
(19,5),(5,23),-0.409879 # DEPENDENCYPART_GRANDPAR
(19,7),(7,4),-0.291766 # DEPENDENCYPART_GRANDPAR
(19,7),(7,5),0.236616 # DEPENDENCYPART_GRANDPAR
(19,7),(7,6),-0.399686 # DEPENDENCYPART_GRANDPAR
