# _root_ Μιλώντας στην 46η επέτειο από την εξέγερση των κατοίκων του Θιβέτ , ο Δαλάι Λάμα είπε ότι η εικόνα της Κίνας δέχεται πλήγματα από αντιδημοκρατικές συμπεριφορές , καταπάτηση των ανθρωπίνων δικαιωμάτων και ανισότητες στον τρόπο μεταχείρισης των μειονοτήτων .
#goldHeads=16,1,4,2,4,7,5,9,7,11,9,16,15,15,16,0,16,19,22,21,19,17,22,23,26,32,32,32,31,31,28,24,32,33,34,35,38,36,0,
#predictedHeads=16,1,4,2,1,7,5,9,7,11,9,16,15,15,16,0,16,19,22,21,19,17,22,23,26,24,32,32,31,31,28,24,32,33,34,35,38,36,0,
(22,16),(22,24),0.0109681 # DEPENDENCYPART_SIBL
(22,16),(22,25),-0.0207405 # DEPENDENCYPART_SIBL
(22,16),(22,26),-0.00440931 # DEPENDENCYPART_SIBL
(22,16),(22,27),-0.0228983 # DEPENDENCYPART_SIBL
(22,16),(22,28),-0.00440931 # DEPENDENCYPART_SIBL
(22,16),(22,30),-0.0207805 # DEPENDENCYPART_SIBL
(22,16),(22,31),-0.00463087 # DEPENDENCYPART_SIBL
(22,16),(22,32),-0.00760179 # DEPENDENCYPART_SIBL
(22,16),(22,33),-0.00440931 # DEPENDENCYPART_SIBL
(22,16),(22,34),-0.0130537 # DEPENDENCYPART_SIBL
(22,16),(22,35),0.0108064 # DEPENDENCYPART_SIBL
(22,16),(22,36),0.000321779 # DEPENDENCYPART_SIBL
(22,16),(22,38),-0.00440931 # DEPENDENCYPART_SIBL
(22,17),(22,18),-0.0337771 # DEPENDENCYPART_SIBL
(22,17),(22,19),-0.0631176 # DEPENDENCYPART_SIBL
(22,17),(22,20),-0.0401318 # DEPENDENCYPART_SIBL
(22,17),(22,21),-0.0631172 # DEPENDENCYPART_SIBL
(22,17),(22,23),-0.069057 # DEPENDENCYPART_SIBL
(22,17),(22,24),-0.0546235 # DEPENDENCYPART_SIBL
(22,17),(22,25),-0.0601701 # DEPENDENCYPART_SIBL
(22,17),(22,26),-0.069057 # DEPENDENCYPART_SIBL
(22,17),(22,27),-0.0750757 # DEPENDENCYPART_SIBL
(22,17),(22,28),-0.069057 # DEPENDENCYPART_SIBL
(22,17),(22,30),-0.0602346 # DEPENDENCYPART_SIBL
(22,17),(22,31),-0.069234 # DEPENDENCYPART_SIBL
(22,17),(22,32),-0.0114203 # DEPENDENCYPART_SIBL
(22,17),(22,33),-0.069057 # DEPENDENCYPART_SIBL
(22,17),(22,34),-0.0356489 # DEPENDENCYPART_SIBL
(22,17),(22,35),-0.0599004 # DEPENDENCYPART_SIBL
(22,17),(22,36),-0.0591466 # DEPENDENCYPART_SIBL
(22,17),(22,38),-0.069057 # DEPENDENCYPART_SIBL
(22,18),(22,19),0.0135688 # DEPENDENCYPART_SIBL
(22,18),(22,20),-0.182966 # DEPENDENCYPART_SIBL
(22,18),(22,21),0.013477 # DEPENDENCYPART_SIBL
(22,18),(22,23),-1.90868e-05 # DEPENDENCYPART_SIBL
(22,18),(22,24),-0.0404094 # DEPENDENCYPART_SIBL
(22,18),(22,25),-0.00824145 # DEPENDENCYPART_SIBL
(22,18),(22,26),-1.90868e-05 # DEPENDENCYPART_SIBL
(22,18),(22,27),-0.107406 # DEPENDENCYPART_SIBL
(22,18),(22,28),-1.90868e-05 # DEPENDENCYPART_SIBL
(22,18),(22,30),-0.0101452 # DEPENDENCYPART_SIBL
(22,18),(22,31),0.00521929 # DEPENDENCYPART_SIBL
(22,18),(22,32),-0.054064 # DEPENDENCYPART_SIBL
(22,18),(22,33),-1.90868e-05 # DEPENDENCYPART_SIBL
(22,18),(22,34),-0.0221897 # DEPENDENCYPART_SIBL
(22,18),(22,35),0.00977525 # DEPENDENCYPART_SIBL
(22,18),(22,36),0.00404778 # DEPENDENCYPART_SIBL
(22,18),(22,38),-1.90868e-05 # DEPENDENCYPART_SIBL
(22,19),(22,20),-0.0895104 # DEPENDENCYPART_SIBL
(22,19),(22,21),-0.179423 # DEPENDENCYPART_SIBL
(22,19),(22,23),0.00477787 # DEPENDENCYPART_SIBL
(22,19),(22,24),0.0373478 # DEPENDENCYPART_SIBL
(22,19),(22,25),0.0234383 # DEPENDENCYPART_SIBL
(22,19),(22,26),0.00477787 # DEPENDENCYPART_SIBL
(22,19),(22,27),-0.00621222 # DEPENDENCYPART_SIBL
(22,19),(22,28),0.00477787 # DEPENDENCYPART_SIBL
(22,19),(22,30),0.0233933 # DEPENDENCYPART_SIBL
(22,19),(22,31),0.00380349 # DEPENDENCYPART_SIBL
(22,19),(22,32),0.0261125 # DEPENDENCYPART_SIBL
(22,19),(22,33),0.00477787 # DEPENDENCYPART_SIBL
(22,19),(22,34),0.0145527 # DEPENDENCYPART_SIBL
(22,19),(22,35),0.0214518 # DEPENDENCYPART_SIBL
(22,19),(22,36),0.00860817 # DEPENDENCYPART_SIBL
(22,19),(22,38),0.00477787 # DEPENDENCYPART_SIBL
(22,20),(22,21),0.00533581 # DEPENDENCYPART_SIBL
(22,20),(22,23),-0.00798992 # DEPENDENCYPART_SIBL
(22,20),(22,24),-0.0606166 # DEPENDENCYPART_SIBL
(22,20),(22,25),-0.0218869 # DEPENDENCYPART_SIBL
(22,20),(22,26),-0.00798992 # DEPENDENCYPART_SIBL
(22,20),(22,27),-0.0864935 # DEPENDENCYPART_SIBL
(22,20),(22,28),-0.00798992 # DEPENDENCYPART_SIBL
(22,20),(22,30),-0.0237906 # DEPENDENCYPART_SIBL
(22,20),(22,31),-0.00286301 # DEPENDENCYPART_SIBL
(22,20),(22,32),-0.0257096 # DEPENDENCYPART_SIBL
(22,20),(22,33),-0.00798992 # DEPENDENCYPART_SIBL
(22,20),(22,34),-0.0538816 # DEPENDENCYPART_SIBL
(22,20),(22,35),0.00179569 # DEPENDENCYPART_SIBL
(22,20),(22,36),-0.00400765 # DEPENDENCYPART_SIBL
(22,20),(22,38),-0.00798992 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.00639965 # DEPENDENCYPART_SIBL
(22,21),(22,24),0.0374755 # DEPENDENCYPART_SIBL
(22,21),(22,25),0.0235033 # DEPENDENCYPART_SIBL
(22,21),(22,26),0.00639965 # DEPENDENCYPART_SIBL
(22,21),(22,27),-0.00664427 # DEPENDENCYPART_SIBL
(22,21),(22,28),0.00639965 # DEPENDENCYPART_SIBL
(22,21),(22,30),0.0234583 # DEPENDENCYPART_SIBL
(22,21),(22,31),0.00542526 # DEPENDENCYPART_SIBL
(22,21),(22,32),0.0258135 # DEPENDENCYPART_SIBL
(22,21),(22,33),0.00639965 # DEPENDENCYPART_SIBL
(22,21),(22,34),0.0146803 # DEPENDENCYPART_SIBL
(22,21),(22,35),0.0230736 # DEPENDENCYPART_SIBL
(22,21),(22,36),0.0102299 # DEPENDENCYPART_SIBL
(22,21),(22,38),0.00639965 # DEPENDENCYPART_SIBL
(22,23),(22,24),0.0415424 # DEPENDENCYPART_SIBL
(22,23),(22,25),-0.111242 # DEPENDENCYPART_SIBL
(22,23),(22,26),-0.221341 # DEPENDENCYPART_SIBL
(22,23),(22,27),-0.0124805 # DEPENDENCYPART_SIBL
(22,23),(22,28),-0.221341 # DEPENDENCYPART_SIBL
(22,23),(22,30),-0.111243 # DEPENDENCYPART_SIBL
(22,23),(22,31),-0.22146 # DEPENDENCYPART_SIBL
(22,23),(22,32),-0.180657 # DEPENDENCYPART_SIBL
(22,23),(22,33),-0.221341 # DEPENDENCYPART_SIBL
(22,23),(22,34),0.0267888 # DEPENDENCYPART_SIBL
(22,23),(22,35),-0.217452 # DEPENDENCYPART_SIBL
(22,23),(22,36),-0.221697 # DEPENDENCYPART_SIBL
(22,23),(22,38),-0.221341 # DEPENDENCYPART_SIBL
(22,24),(22,25),-0.116359 # DEPENDENCYPART_SIBL
(22,24),(22,26),-0.0314814 # DEPENDENCYPART_SIBL
(22,24),(22,27),-0.103814 # DEPENDENCYPART_SIBL
(22,24),(22,28),-0.0314814 # DEPENDENCYPART_SIBL
(22,24),(22,30),-0.11636 # DEPENDENCYPART_SIBL
(22,24),(22,31),-0.0314831 # DEPENDENCYPART_SIBL
(22,24),(22,32),-0.227112 # DEPENDENCYPART_SIBL
(22,24),(22,33),-0.0314814 # DEPENDENCYPART_SIBL
(22,24),(22,34),-0.0667456 # DEPENDENCYPART_SIBL
(22,24),(22,35),-0.0263085 # DEPENDENCYPART_SIBL
(22,24),(22,36),-0.0315245 # DEPENDENCYPART_SIBL
(22,24),(22,38),-0.0314814 # DEPENDENCYPART_SIBL
(22,25),(22,26),-0.0336927 # DEPENDENCYPART_SIBL
(22,25),(22,27),-0.0134703 # DEPENDENCYPART_SIBL
(22,25),(22,28),-0.0336927 # DEPENDENCYPART_SIBL
(22,25),(22,30),-0.103879 # DEPENDENCYPART_SIBL
(22,25),(22,31),-0.0337021 # DEPENDENCYPART_SIBL
(22,25),(22,32),-0.136803 # DEPENDENCYPART_SIBL
(22,25),(22,33),-0.0336927 # DEPENDENCYPART_SIBL
(22,25),(22,34),0.00629455 # DEPENDENCYPART_SIBL
(22,25),(22,35),-0.0224437 # DEPENDENCYPART_SIBL
(22,25),(22,36),-0.0337606 # DEPENDENCYPART_SIBL
(22,25),(22,38),-0.0336927 # DEPENDENCYPART_SIBL
(22,26),(22,27),-0.0124805 # DEPENDENCYPART_SIBL
(22,26),(22,28),-0.221341 # DEPENDENCYPART_SIBL
(22,26),(22,30),-0.111243 # DEPENDENCYPART_SIBL
(22,26),(22,31),-0.22146 # DEPENDENCYPART_SIBL
(22,26),(22,32),-0.180657 # DEPENDENCYPART_SIBL
(22,26),(22,33),-0.221341 # DEPENDENCYPART_SIBL
(22,26),(22,34),0.0267888 # DEPENDENCYPART_SIBL
(22,26),(22,35),-0.217452 # DEPENDENCYPART_SIBL
(22,26),(22,36),-0.221697 # DEPENDENCYPART_SIBL
(22,26),(22,38),-0.221341 # DEPENDENCYPART_SIBL
(22,27),(22,28),0.00500854 # DEPENDENCYPART_SIBL
(22,27),(22,30),-0.0510284 # DEPENDENCYPART_SIBL
(22,27),(22,31),0.00478393 # DEPENDENCYPART_SIBL
(22,27),(22,32),-0.026835 # DEPENDENCYPART_SIBL
(22,27),(22,33),0.00500854 # DEPENDENCYPART_SIBL
(22,27),(22,34),-0.0211747 # DEPENDENCYPART_SIBL
(22,27),(22,35),0.00932405 # DEPENDENCYPART_SIBL
(22,27),(22,36),0.00496941 # DEPENDENCYPART_SIBL
(22,27),(22,38),0.00500854 # DEPENDENCYPART_SIBL
(22,28),(22,30),-0.111243 # DEPENDENCYPART_SIBL
(22,28),(22,31),-0.22146 # DEPENDENCYPART_SIBL
(22,28),(22,32),-0.180657 # DEPENDENCYPART_SIBL
(22,28),(22,33),-0.221341 # DEPENDENCYPART_SIBL
(22,28),(22,34),0.0267888 # DEPENDENCYPART_SIBL
(22,28),(22,35),-0.217452 # DEPENDENCYPART_SIBL
(22,28),(22,36),-0.221697 # DEPENDENCYPART_SIBL
(22,28),(22,38),-0.221341 # DEPENDENCYPART_SIBL
(22,30),(22,31),-0.0337186 # DEPENDENCYPART_SIBL
(22,30),(22,32),-0.137224 # DEPENDENCYPART_SIBL
(22,30),(22,33),-0.0337034 # DEPENDENCYPART_SIBL
(22,30),(22,34),0.0062371 # DEPENDENCYPART_SIBL
(22,30),(22,35),-0.0224544 # DEPENDENCYPART_SIBL
(22,30),(22,36),-0.0337713 # DEPENDENCYPART_SIBL
(22,30),(22,38),-0.0337034 # DEPENDENCYPART_SIBL
(22,31),(22,32),-0.181911 # DEPENDENCYPART_SIBL
(22,31),(22,33),-0.224333 # DEPENDENCYPART_SIBL
(22,31),(22,34),0.0264433 # DEPENDENCYPART_SIBL
(22,31),(22,35),-0.220444 # DEPENDENCYPART_SIBL
(22,31),(22,36),-0.224689 # DEPENDENCYPART_SIBL
(22,31),(22,38),-0.224333 # DEPENDENCYPART_SIBL
(22,32),(22,33),-0.0103599 # DEPENDENCYPART_SIBL
(22,32),(22,34),-0.0073228 # DEPENDENCYPART_SIBL
(22,32),(22,35),0.00239649 # DEPENDENCYPART_SIBL
(22,32),(22,36),-0.0106691 # DEPENDENCYPART_SIBL
(22,32),(22,38),-0.0103599 # DEPENDENCYPART_SIBL
(22,33),(22,34),0.0267888 # DEPENDENCYPART_SIBL
(22,33),(22,35),-0.217452 # DEPENDENCYPART_SIBL
(22,33),(22,36),-0.221697 # DEPENDENCYPART_SIBL
(22,33),(22,38),-0.221341 # DEPENDENCYPART_SIBL
(22,34),(22,35),-0.00217515 # DEPENDENCYPART_SIBL
(22,34),(22,36),-0.0073952 # DEPENDENCYPART_SIBL
(22,34),(22,38),-0.00734808 # DEPENDENCYPART_SIBL
(22,35),(22,36),-0.222068 # DEPENDENCYPART_SIBL
(22,35),(22,38),-0.221712 # DEPENDENCYPART_SIBL
(22,36),(22,38),-0.221342 # DEPENDENCYPART_SIBL
(23,13),(23,18),-0.393519 # DEPENDENCYPART_SIBL
(23,13),(23,19),0.100922 # DEPENDENCYPART_SIBL
(23,13),(23,20),-0.337425 # DEPENDENCYPART_SIBL
(23,13),(23,21),0.100827 # DEPENDENCYPART_SIBL
(23,13),(23,22),0.0947342 # DEPENDENCYPART_SIBL
(23,13),(23,24),-0.147291 # DEPENDENCYPART_SIBL
(23,13),(23,25),0.00072728 # DEPENDENCYPART_SIBL
(23,13),(23,26),0.0656012 # DEPENDENCYPART_SIBL
(23,13),(23,27),-0.0808142 # DEPENDENCYPART_SIBL
(23,13),(23,28),0.0656012 # DEPENDENCYPART_SIBL
(23,13),(23,32),0.021196 # DEPENDENCYPART_SIBL
(23,13),(23,34),0.00623696 # DEPENDENCYPART_SIBL
(23,18),(23,19),0.074353 # DEPENDENCYPART_SIBL
(23,18),(23,20),-0.363092 # DEPENDENCYPART_SIBL
(23,18),(23,21),0.0742583 # DEPENDENCYPART_SIBL
(23,18),(23,22),0.0888242 # DEPENDENCYPART_SIBL
(23,18),(23,24),-0.0626755 # DEPENDENCYPART_SIBL
(23,18),(23,25),0.0482271 # DEPENDENCYPART_SIBL
(23,18),(23,26),0.0519836 # DEPENDENCYPART_SIBL
(23,18),(23,27),-0.0847865 # DEPENDENCYPART_SIBL
(23,18),(23,28),0.0519836 # DEPENDENCYPART_SIBL
(23,18),(23,32),-0.0322641 # DEPENDENCYPART_SIBL
(23,18),(23,34),0.088637 # DEPENDENCYPART_SIBL
(23,19),(23,20),-0.0971457 # DEPENDENCYPART_SIBL
(23,19),(23,21),0.0172998 # DEPENDENCYPART_SIBL
(23,19),(23,22),0.038184 # DEPENDENCYPART_SIBL
(23,19),(23,24),-0.0634158 # DEPENDENCYPART_SIBL
(23,19),(23,25),-0.00740844 # DEPENDENCYPART_SIBL
(23,19),(23,26),0.00321192 # DEPENDENCYPART_SIBL
(23,19),(23,27),0.0120166 # DEPENDENCYPART_SIBL
(23,19),(23,28),0.00321192 # DEPENDENCYPART_SIBL
(23,19),(23,32),0.00602416 # DEPENDENCYPART_SIBL
(23,19),(23,34),0.0232571 # DEPENDENCYPART_SIBL
(23,20),(23,21),0.0681924 # DEPENDENCYPART_SIBL
(23,20),(23,22),0.0817757 # DEPENDENCYPART_SIBL
(23,20),(23,24),-0.138092 # DEPENDENCYPART_SIBL
(23,20),(23,25),0.00323816 # DEPENDENCYPART_SIBL
(23,20),(23,26),0.0321943 # DEPENDENCYPART_SIBL
(23,20),(23,27),-0.057489 # DEPENDENCYPART_SIBL
(23,20),(23,28),0.0321943 # DEPENDENCYPART_SIBL
(23,20),(23,32),0.0131771 # DEPENDENCYPART_SIBL
(23,20),(23,34),-0.000504389 # DEPENDENCYPART_SIBL
(23,21),(23,22),0.0381837 # DEPENDENCYPART_SIBL
(23,21),(23,24),-0.0633855 # DEPENDENCYPART_SIBL
(23,21),(23,25),-0.00740949 # DEPENDENCYPART_SIBL
(23,21),(23,26),0.00473745 # DEPENDENCYPART_SIBL
(23,21),(23,27),0.0115103 # DEPENDENCYPART_SIBL
(23,21),(23,28),0.00473745 # DEPENDENCYPART_SIBL
(23,21),(23,32),0.0056591 # DEPENDENCYPART_SIBL
(23,21),(23,34),0.0232873 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.0800008 # DEPENDENCYPART_SIBL
(23,22),(23,25),-0.0451027 # DEPENDENCYPART_SIBL
(23,22),(23,26),-0.00603719 # DEPENDENCYPART_SIBL
(23,22),(23,27),-0.0267767 # DEPENDENCYPART_SIBL
(23,22),(23,28),-0.00603719 # DEPENDENCYPART_SIBL
(23,22),(23,32),-0.0235575 # DEPENDENCYPART_SIBL
(23,22),(23,34),-0.00304542 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.00972217 # DEPENDENCYPART_SIBL
(23,24),(23,26),0.0281201 # DEPENDENCYPART_SIBL
(23,24),(23,27),-0.0209051 # DEPENDENCYPART_SIBL
(23,24),(23,28),0.0281201 # DEPENDENCYPART_SIBL
(23,24),(23,32),-0.0798557 # DEPENDENCYPART_SIBL
(23,24),(23,34),0.0849459 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.0320659 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.039381 # DEPENDENCYPART_SIBL
(23,25),(23,28),-0.0320659 # DEPENDENCYPART_SIBL
(23,25),(23,32),-0.102049 # DEPENDENCYPART_SIBL
(23,25),(23,34),0.0194047 # DEPENDENCYPART_SIBL
(23,26),(23,27),-0.0398964 # DEPENDENCYPART_SIBL
(23,26),(23,28),-0.122205 # DEPENDENCYPART_SIBL
(23,26),(23,32),-0.173872 # DEPENDENCYPART_SIBL
(23,26),(23,34),0.0809992 # DEPENDENCYPART_SIBL
(23,27),(23,28),0.0608782 # DEPENDENCYPART_SIBL
(23,27),(23,32),-0.000719687 # DEPENDENCYPART_SIBL
(23,27),(23,34),-0.00857082 # DEPENDENCYPART_SIBL
(23,28),(23,32),-0.173872 # DEPENDENCYPART_SIBL
(23,28),(23,34),0.0809992 # DEPENDENCYPART_SIBL
(23,32),(23,34),0.0123059 # DEPENDENCYPART_SIBL
(24,23),(24,25),-0.0373305 # DEPENDENCYPART_SIBL
(24,23),(24,26),-0.0710712 # DEPENDENCYPART_SIBL
(24,23),(24,27),0.0163752 # DEPENDENCYPART_SIBL
(24,23),(24,28),-0.0710712 # DEPENDENCYPART_SIBL
(24,23),(24,31),-0.0718842 # DEPENDENCYPART_SIBL
(24,23),(24,32),-0.0511788 # DEPENDENCYPART_SIBL
(24,25),(24,26),-0.189167 # DEPENDENCYPART_SIBL
(24,25),(24,27),-0.0502715 # DEPENDENCYPART_SIBL
(24,25),(24,28),-0.189167 # DEPENDENCYPART_SIBL
(24,25),(24,31),-0.189174 # DEPENDENCYPART_SIBL
(24,25),(24,32),-0.224253 # DEPENDENCYPART_SIBL
(24,26),(24,27),-0.0547098 # DEPENDENCYPART_SIBL
(24,26),(24,28),-0.524829 # DEPENDENCYPART_SIBL
(24,26),(24,31),-0.524947 # DEPENDENCYPART_SIBL
(24,26),(24,32),-0.489461 # DEPENDENCYPART_SIBL
(24,27),(24,28),-0.0236298 # DEPENDENCYPART_SIBL
(24,27),(24,31),-0.0238529 # DEPENDENCYPART_SIBL
(24,27),(24,32),-0.104819 # DEPENDENCYPART_SIBL
(24,28),(24,31),-0.524947 # DEPENDENCYPART_SIBL
(24,28),(24,32),-0.489461 # DEPENDENCYPART_SIBL
(24,31),(24,32),-0.490497 # DEPENDENCYPART_SIBL
(25,23),(25,26),0.0755704 # DEPENDENCYPART_SIBL
(25,23),(25,27),0.0502624 # DEPENDENCYPART_SIBL
(25,23),(25,28),0.0755704 # DEPENDENCYPART_SIBL
(25,23),(25,31),0.0779594 # DEPENDENCYPART_SIBL
(25,23),(25,33),0.0755704 # DEPENDENCYPART_SIBL
(25,26),(25,27),0.0469429 # DEPENDENCYPART_SIBL
(25,26),(25,28),-0.108488 # DEPENDENCYPART_SIBL
(25,26),(25,31),-0.108606 # DEPENDENCYPART_SIBL
(25,26),(25,33),-0.108488 # DEPENDENCYPART_SIBL
(25,27),(25,28),0.0576152 # DEPENDENCYPART_SIBL
(25,27),(25,31),0.057392 # DEPENDENCYPART_SIBL
(25,27),(25,33),0.0576152 # DEPENDENCYPART_SIBL
(25,28),(25,31),-0.108606 # DEPENDENCYPART_SIBL
(25,28),(25,33),-0.108488 # DEPENDENCYPART_SIBL
(25,31),(25,33),-0.111271 # DEPENDENCYPART_SIBL
(26,18),(26,19),0.074353 # DEPENDENCYPART_SIBL
(26,18),(26,20),-0.363092 # DEPENDENCYPART_SIBL
(26,18),(26,21),0.0742583 # DEPENDENCYPART_SIBL
(26,18),(26,23),0.074353 # DEPENDENCYPART_SIBL
(26,18),(26,24),0.0454682 # DEPENDENCYPART_SIBL
(26,18),(26,25),0.0920487 # DEPENDENCYPART_SIBL
(26,18),(26,27),-0.0847865 # DEPENDENCYPART_SIBL
(26,18),(26,28),0.0519836 # DEPENDENCYPART_SIBL
(26,18),(26,30),0.0425846 # DEPENDENCYPART_SIBL
(26,18),(26,31),0.0604979 # DEPENDENCYPART_SIBL
(26,19),(26,20),-0.0971457 # DEPENDENCYPART_SIBL
(26,19),(26,21),0.0172998 # DEPENDENCYPART_SIBL
(26,19),(26,23),0.0177609 # DEPENDENCYPART_SIBL
(26,19),(26,24),0.0160836 # DEPENDENCYPART_SIBL
(26,19),(26,25),0.0226894 # DEPENDENCYPART_SIBL
(26,19),(26,27),0.0120166 # DEPENDENCYPART_SIBL
(26,19),(26,28),0.00321192 # DEPENDENCYPART_SIBL
(26,19),(26,30),-0.00931621 # DEPENDENCYPART_SIBL
(26,19),(26,31),0.00334014 # DEPENDENCYPART_SIBL
(26,20),(26,21),0.0681924 # DEPENDENCYPART_SIBL
(26,20),(26,23),0.0683806 # DEPENDENCYPART_SIBL
(26,20),(26,24),0.0567272 # DEPENDENCYPART_SIBL
(26,20),(26,25),0.0281052 # DEPENDENCYPART_SIBL
(26,20),(26,27),-0.057489 # DEPENDENCYPART_SIBL
(26,20),(26,28),0.0321943 # DEPENDENCYPART_SIBL
(26,20),(26,30),-0.00240429 # DEPENDENCYPART_SIBL
(26,20),(26,31),0.0404859 # DEPENDENCYPART_SIBL
(26,21),(26,23),0.0177605 # DEPENDENCYPART_SIBL
(26,21),(26,24),0.0160833 # DEPENDENCYPART_SIBL
(26,21),(26,25),0.022689 # DEPENDENCYPART_SIBL
(26,21),(26,27),0.0115103 # DEPENDENCYPART_SIBL
(26,21),(26,28),0.00473745 # DEPENDENCYPART_SIBL
(26,21),(26,30),-0.00931726 # DEPENDENCYPART_SIBL
(26,21),(26,31),0.00486567 # DEPENDENCYPART_SIBL
(26,23),(26,24),0.0160837 # DEPENDENCYPART_SIBL
(26,23),(26,25),0.0226894 # DEPENDENCYPART_SIBL
(26,23),(26,27),0.0120242 # DEPENDENCYPART_SIBL
(26,23),(26,28),0.0032421 # DEPENDENCYPART_SIBL
(26,23),(26,30),-0.00931621 # DEPENDENCYPART_SIBL
(26,23),(26,31),0.00337032 # DEPENDENCYPART_SIBL
(26,24),(26,25),-0.00330698 # DEPENDENCYPART_SIBL
(26,24),(26,27),-0.0640492 # DEPENDENCYPART_SIBL
(26,24),(26,28),-0.0758582 # DEPENDENCYPART_SIBL
(26,24),(26,30),-0.0611151 # DEPENDENCYPART_SIBL
(26,24),(26,31),-0.0749102 # DEPENDENCYPART_SIBL
(26,25),(26,27),-0.0183013 # DEPENDENCYPART_SIBL
(26,25),(26,28),0.00931857 # DEPENDENCYPART_SIBL
(26,25),(26,30),0.0240482 # DEPENDENCYPART_SIBL
(26,25),(26,31),0.00782723 # DEPENDENCYPART_SIBL
(26,27),(26,28),0.0608782 # DEPENDENCYPART_SIBL
(26,27),(26,30),0.0050768 # DEPENDENCYPART_SIBL
(26,27),(26,31),0.0602221 # DEPENDENCYPART_SIBL
(26,28),(26,30),-0.0194448 # DEPENDENCYPART_SIBL
(26,28),(26,31),-0.122635 # DEPENDENCYPART_SIBL
(26,30),(26,31),-0.0325517 # DEPENDENCYPART_SIBL
(27,1),(27,7),-0.0153907 # DEPENDENCYPART_SIBL
(27,1),(27,15),-0.0153907 # DEPENDENCYPART_SIBL
(27,1),(27,19),-0.0153907 # DEPENDENCYPART_SIBL
(27,1),(27,21),-0.0164682 # DEPENDENCYPART_SIBL
(27,1),(27,23),-0.0153907 # DEPENDENCYPART_SIBL
(27,1),(27,24),-0.00651855 # DEPENDENCYPART_SIBL
(27,1),(27,25),-0.0186893 # DEPENDENCYPART_SIBL
(27,1),(27,26),-0.0153907 # DEPENDENCYPART_SIBL
(27,1),(27,28),0.0503034 # DEPENDENCYPART_SIBL
(27,1),(27,30),0.0337606 # DEPENDENCYPART_SIBL
(27,1),(27,31),0.0500721 # DEPENDENCYPART_SIBL
(27,1),(27,33),0.0503034 # DEPENDENCYPART_SIBL
(27,1),(27,35),0.0529128 # DEPENDENCYPART_SIBL
(27,1),(27,36),0.0502935 # DEPENDENCYPART_SIBL
(27,7),(27,15),-0.00371864 # DEPENDENCYPART_SIBL
(27,7),(27,19),-0.00371864 # DEPENDENCYPART_SIBL
(27,7),(27,21),-0.00617568 # DEPENDENCYPART_SIBL
(27,7),(27,23),-0.00371864 # DEPENDENCYPART_SIBL
(27,7),(27,24),-0.0304935 # DEPENDENCYPART_SIBL
(27,7),(27,25),-0.0199174 # DEPENDENCYPART_SIBL
(27,7),(27,26),-0.00371864 # DEPENDENCYPART_SIBL
(27,7),(27,28),0.216411 # DEPENDENCYPART_SIBL
(27,7),(27,30),0.0249925 # DEPENDENCYPART_SIBL
(27,7),(27,31),0.215291 # DEPENDENCYPART_SIBL
(27,7),(27,33),0.216411 # DEPENDENCYPART_SIBL
(27,7),(27,35),0.21927 # DEPENDENCYPART_SIBL
(27,7),(27,36),0.215753 # DEPENDENCYPART_SIBL
(27,15),(27,19),-0.00371864 # DEPENDENCYPART_SIBL
(27,15),(27,21),-0.00617568 # DEPENDENCYPART_SIBL
(27,15),(27,23),-0.00371864 # DEPENDENCYPART_SIBL
(27,15),(27,24),-0.0304935 # DEPENDENCYPART_SIBL
(27,15),(27,25),-0.0199174 # DEPENDENCYPART_SIBL
(27,15),(27,26),-0.00371864 # DEPENDENCYPART_SIBL
(27,15),(27,28),0.216408 # DEPENDENCYPART_SIBL
(27,15),(27,30),0.0249925 # DEPENDENCYPART_SIBL
(27,15),(27,31),0.215289 # DEPENDENCYPART_SIBL
(27,15),(27,33),0.216408 # DEPENDENCYPART_SIBL
(27,15),(27,35),0.219267 # DEPENDENCYPART_SIBL
(27,15),(27,36),0.215751 # DEPENDENCYPART_SIBL
(27,19),(27,21),-0.00617568 # DEPENDENCYPART_SIBL
(27,19),(27,23),-0.00371864 # DEPENDENCYPART_SIBL
(27,19),(27,24),-0.0304935 # DEPENDENCYPART_SIBL
(27,19),(27,25),-0.0199174 # DEPENDENCYPART_SIBL
(27,19),(27,26),-0.00371864 # DEPENDENCYPART_SIBL
(27,19),(27,28),0.216381 # DEPENDENCYPART_SIBL
(27,19),(27,30),0.0249925 # DEPENDENCYPART_SIBL
(27,19),(27,31),0.215261 # DEPENDENCYPART_SIBL
(27,19),(27,33),0.216381 # DEPENDENCYPART_SIBL
(27,19),(27,35),0.21924 # DEPENDENCYPART_SIBL
(27,19),(27,36),0.215723 # DEPENDENCYPART_SIBL
(27,21),(27,23),-0.00377256 # DEPENDENCYPART_SIBL
(27,21),(27,24),-0.0305474 # DEPENDENCYPART_SIBL
(27,21),(27,25),-0.0199713 # DEPENDENCYPART_SIBL
(27,21),(27,26),-0.00377256 # DEPENDENCYPART_SIBL
(27,21),(27,28),0.216021 # DEPENDENCYPART_SIBL
(27,21),(27,30),0.0231308 # DEPENDENCYPART_SIBL
