# _root_ Η εταιρεία αυτή στη Black Country στο Ηνωμένο Βασίλειο απασχολεί 80 άτομα , δηλαδή 80 θέσεις εργασίες για τις οποίες υπάρχει μεγάλη ανάγκη , και συμμορφώνεται με όλες τις κοινωνικές προδιαγραφές της νομοθεσίας του Ηνωμένου Βασιλείου .
#goldHeads=2,10,2,2,6,4,6,9,7,25,12,14,14,10,16,14,16,21,20,18,16,23,21,25,0,25,26,31,31,31,27,33,31,36,36,33,0,
#predictedHeads=2,10,2,2,6,4,2,9,7,0,12,10,14,10,16,17,10,21,20,18,25,23,21,25,0,25,26,31,31,31,27,33,31,36,36,33,0,
(25,17),(25,23),-0.0113188 # DEPENDENCYPART_SIBL
(25,17),(25,24),0.138075 # DEPENDENCYPART_SIBL
(25,17),(25,26),-0.00334308 # DEPENDENCYPART_SIBL
(25,17),(25,27),-0.0809602 # DEPENDENCYPART_SIBL
(25,17),(25,28),-0.0150674 # DEPENDENCYPART_SIBL
(25,17),(25,30),0.000597596 # DEPENDENCYPART_SIBL
(25,17),(25,31),0.106653 # DEPENDENCYPART_SIBL
(25,17),(25,33),0.100617 # DEPENDENCYPART_SIBL
(25,18),(25,19),-0.0836878 # DEPENDENCYPART_SIBL
(25,18),(25,20),-0.0990681 # DEPENDENCYPART_SIBL
(25,18),(25,21),-0.00289509 # DEPENDENCYPART_SIBL
(25,18),(25,22),-0.0799465 # DEPENDENCYPART_SIBL
(25,18),(25,23),-0.0658282 # DEPENDENCYPART_SIBL
(25,18),(25,24),-0.0469778 # DEPENDENCYPART_SIBL
(25,18),(25,26),-0.0214819 # DEPENDENCYPART_SIBL
(25,18),(25,27),0.439222 # DEPENDENCYPART_SIBL
(25,18),(25,28),-0.0361996 # DEPENDENCYPART_SIBL
(25,18),(25,30),-0.0254749 # DEPENDENCYPART_SIBL
(25,18),(25,31),-0.0678947 # DEPENDENCYPART_SIBL
(25,18),(25,33),-0.0713534 # DEPENDENCYPART_SIBL
(25,19),(25,20),0.00325989 # DEPENDENCYPART_SIBL
(25,19),(25,21),0.0677682 # DEPENDENCYPART_SIBL
(25,19),(25,22),0.00430233 # DEPENDENCYPART_SIBL
(25,19),(25,23),0.0250762 # DEPENDENCYPART_SIBL
(25,19),(25,24),0.067028 # DEPENDENCYPART_SIBL
(25,19),(25,26),0.00461783 # DEPENDENCYPART_SIBL
(25,19),(25,27),-0.031634 # DEPENDENCYPART_SIBL
(25,19),(25,28),-0.00627092 # DEPENDENCYPART_SIBL
(25,19),(25,30),0.00596493 # DEPENDENCYPART_SIBL
(25,19),(25,31),0.00791638 # DEPENDENCYPART_SIBL
(25,19),(25,33),0.00992286 # DEPENDENCYPART_SIBL
(25,20),(25,21),0.0868079 # DEPENDENCYPART_SIBL
(25,20),(25,22),-0.0270561 # DEPENDENCYPART_SIBL
(25,20),(25,23),-0.0442907 # DEPENDENCYPART_SIBL
(25,20),(25,24),-0.011162 # DEPENDENCYPART_SIBL
(25,20),(25,26),0.0394772 # DEPENDENCYPART_SIBL
(25,20),(25,27),-0.077331 # DEPENDENCYPART_SIBL
(25,20),(25,28),0.0124651 # DEPENDENCYPART_SIBL
(25,20),(25,30),0.0235993 # DEPENDENCYPART_SIBL
(25,20),(25,31),-0.0382316 # DEPENDENCYPART_SIBL
(25,20),(25,33),-0.0388796 # DEPENDENCYPART_SIBL
(25,21),(25,22),-0.146199 # DEPENDENCYPART_SIBL
(25,21),(25,23),-0.185954 # DEPENDENCYPART_SIBL
(25,21),(25,24),-0.0157899 # DEPENDENCYPART_SIBL
(25,21),(25,26),0.467813 # DEPENDENCYPART_SIBL
(25,21),(25,27),-0.0190608 # DEPENDENCYPART_SIBL
(25,21),(25,28),-0.0218132 # DEPENDENCYPART_SIBL
(25,21),(25,30),-0.00857472 # DEPENDENCYPART_SIBL
(25,21),(25,31),-0.0579456 # DEPENDENCYPART_SIBL
(25,21),(25,33),-0.0621537 # DEPENDENCYPART_SIBL
(25,22),(25,23),-0.000818939 # DEPENDENCYPART_SIBL
(25,22),(25,24),0.18669 # DEPENDENCYPART_SIBL
(25,22),(25,26),-0.0344853 # DEPENDENCYPART_SIBL
(25,22),(25,27),-0.0165486 # DEPENDENCYPART_SIBL
(25,22),(25,28),0.377808 # DEPENDENCYPART_SIBL
(25,22),(25,30),0.392379 # DEPENDENCYPART_SIBL
(25,22),(25,31),0.00640425 # DEPENDENCYPART_SIBL
(25,22),(25,33),0.00536657 # DEPENDENCYPART_SIBL
(25,23),(25,24),0.113965 # DEPENDENCYPART_SIBL
(25,23),(25,26),-0.0168005 # DEPENDENCYPART_SIBL
(25,23),(25,27),-0.081529 # DEPENDENCYPART_SIBL
(25,23),(25,28),-0.0196863 # DEPENDENCYPART_SIBL
(25,23),(25,30),-0.00402136 # DEPENDENCYPART_SIBL
(25,23),(25,31),0.101956 # DEPENDENCYPART_SIBL
(25,23),(25,33),0.09592 # DEPENDENCYPART_SIBL
(25,24),(25,26),-0.000276598 # DEPENDENCYPART_SIBL
(25,24),(25,27),-0.00529224 # DEPENDENCYPART_SIBL
(25,24),(25,28),-0.0130461 # DEPENDENCYPART_SIBL
(25,24),(25,30),0.00412271 # DEPENDENCYPART_SIBL
(25,24),(25,31),0.0241824 # DEPENDENCYPART_SIBL
(25,24),(25,33),0.0220486 # DEPENDENCYPART_SIBL
(25,26),(25,27),0.0616527 # DEPENDENCYPART_SIBL
(25,26),(25,28),-0.0291528 # DEPENDENCYPART_SIBL
(25,26),(25,30),-0.0287524 # DEPENDENCYPART_SIBL
(25,26),(25,31),0.0242908 # DEPENDENCYPART_SIBL
(25,26),(25,33),0.0242935 # DEPENDENCYPART_SIBL
(25,27),(25,28),-0.0515637 # DEPENDENCYPART_SIBL
(25,27),(25,30),-0.0510214 # DEPENDENCYPART_SIBL
(25,27),(25,31),-0.0144464 # DEPENDENCYPART_SIBL
(25,27),(25,33),-0.00925044 # DEPENDENCYPART_SIBL
(25,28),(25,30),-0.104809 # DEPENDENCYPART_SIBL
(25,28),(25,31),-0.0798811 # DEPENDENCYPART_SIBL
(25,28),(25,33),-0.0849793 # DEPENDENCYPART_SIBL
(25,30),(25,31),-0.0705823 # DEPENDENCYPART_SIBL
(25,30),(25,33),-0.0757749 # DEPENDENCYPART_SIBL
(25,31),(25,33),-0.087873 # DEPENDENCYPART_SIBL
(26,2),(26,3),-0.172611 # DEPENDENCYPART_SIBL
(26,2),(26,4),-0.0313444 # DEPENDENCYPART_SIBL
(26,2),(26,7),-0.0295154 # DEPENDENCYPART_SIBL
(26,2),(26,8),-0.0575749 # DEPENDENCYPART_SIBL
(26,2),(26,10),-0.0222421 # DEPENDENCYPART_SIBL
(26,2),(26,11),-0.0912611 # DEPENDENCYPART_SIBL
(26,2),(26,12),-0.187426 # DEPENDENCYPART_SIBL
(26,2),(26,13),-0.0397156 # DEPENDENCYPART_SIBL
(26,2),(26,14),-0.02116 # DEPENDENCYPART_SIBL
(26,2),(26,15),-0.0912611 # DEPENDENCYPART_SIBL
(26,2),(26,16),-0.179975 # DEPENDENCYPART_SIBL
(26,2),(26,17),-0.1811 # DEPENDENCYPART_SIBL
(26,2),(26,18),-0.0320456 # DEPENDENCYPART_SIBL
(26,2),(26,20),-0.147082 # DEPENDENCYPART_SIBL
(26,2),(26,22),-0.0580934 # DEPENDENCYPART_SIBL
(26,2),(26,23),-0.180649 # DEPENDENCYPART_SIBL
(26,2),(26,24),-0.0397156 # DEPENDENCYPART_SIBL
(26,2),(26,25),-0.04085 # DEPENDENCYPART_SIBL
(26,2),(26,27),0.0146303 # DEPENDENCYPART_SIBL
(26,2),(26,28),0.00872708 # DEPENDENCYPART_SIBL
(26,2),(26,30),0.0280424 # DEPENDENCYPART_SIBL
(26,2),(26,31),0.0105798 # DEPENDENCYPART_SIBL
(26,2),(26,33),-0.00490359 # DEPENDENCYPART_SIBL
(26,2),(26,36),-0.00709012 # DEPENDENCYPART_SIBL
(26,3),(26,4),-0.00737719 # DEPENDENCYPART_SIBL
(26,3),(26,7),-0.0251877 # DEPENDENCYPART_SIBL
(26,3),(26,8),-0.0408214 # DEPENDENCYPART_SIBL
(26,3),(26,10),0.00682935 # DEPENDENCYPART_SIBL
(26,3),(26,11),-0.0324588 # DEPENDENCYPART_SIBL
(26,3),(26,12),-0.0702334 # DEPENDENCYPART_SIBL
(26,3),(26,13),-0.0651425 # DEPENDENCYPART_SIBL
(26,3),(26,14),-0.00693867 # DEPENDENCYPART_SIBL
(26,3),(26,15),-0.0324588 # DEPENDENCYPART_SIBL
(26,3),(26,16),-0.065022 # DEPENDENCYPART_SIBL
(26,3),(26,17),-0.0661412 # DEPENDENCYPART_SIBL
(26,3),(26,18),-0.0212686 # DEPENDENCYPART_SIBL
(26,3),(26,20),-0.108575 # DEPENDENCYPART_SIBL
(26,3),(26,22),-0.0457601 # DEPENDENCYPART_SIBL
(26,3),(26,23),-0.0654058 # DEPENDENCYPART_SIBL
(26,3),(26,24),-0.0651425 # DEPENDENCYPART_SIBL
(26,3),(26,25),0.0206923 # DEPENDENCYPART_SIBL
(26,3),(26,27),-0.178402 # DEPENDENCYPART_SIBL
(26,3),(26,28),-0.0641343 # DEPENDENCYPART_SIBL
(26,3),(26,30),-0.0510551 # DEPENDENCYPART_SIBL
(26,3),(26,31),-0.0931388 # DEPENDENCYPART_SIBL
(26,3),(26,33),-0.0991129 # DEPENDENCYPART_SIBL
(26,3),(26,36),-0.0989745 # DEPENDENCYPART_SIBL
(26,4),(26,7),-0.018062 # DEPENDENCYPART_SIBL
(26,4),(26,8),0.010298 # DEPENDENCYPART_SIBL
(26,4),(26,10),0.00930772 # DEPENDENCYPART_SIBL
(26,4),(26,11),-0.0250756 # DEPENDENCYPART_SIBL
(26,4),(26,12),-0.00130887 # DEPENDENCYPART_SIBL
(26,4),(26,13),0.0705094 # DEPENDENCYPART_SIBL
(26,4),(26,14),-0.0153678 # DEPENDENCYPART_SIBL
(26,4),(26,15),-0.0250756 # DEPENDENCYPART_SIBL
(26,4),(26,16),0.00400981 # DEPENDENCYPART_SIBL
(26,4),(26,17),0.00313409 # DEPENDENCYPART_SIBL
(26,4),(26,18),-0.0189608 # DEPENDENCYPART_SIBL
(26,4),(26,20),-0.11958 # DEPENDENCYPART_SIBL
(26,4),(26,22),0.00929087 # DEPENDENCYPART_SIBL
(26,4),(26,23),0.00349989 # DEPENDENCYPART_SIBL
(26,4),(26,24),0.0705094 # DEPENDENCYPART_SIBL
(26,4),(26,25),0.00469632 # DEPENDENCYPART_SIBL
(26,4),(26,27),-0.0315134 # DEPENDENCYPART_SIBL
(26,4),(26,28),-0.0111958 # DEPENDENCYPART_SIBL
(26,4),(26,30),0.00122136 # DEPENDENCYPART_SIBL
(26,4),(26,31),0.0122823 # DEPENDENCYPART_SIBL
(26,4),(26,33),0.000294977 # DEPENDENCYPART_SIBL
(26,4),(26,36),0.000395813 # DEPENDENCYPART_SIBL
(26,7),(26,8),-0.00332656 # DEPENDENCYPART_SIBL
(26,7),(26,10),-0.00199153 # DEPENDENCYPART_SIBL
(26,7),(26,11),-0.032568 # DEPENDENCYPART_SIBL
(26,7),(26,12),-0.0036054 # DEPENDENCYPART_SIBL
(26,7),(26,13),0.0169295 # DEPENDENCYPART_SIBL
(26,7),(26,14),-0.0446888 # DEPENDENCYPART_SIBL
(26,7),(26,15),-0.032568 # DEPENDENCYPART_SIBL
(26,7),(26,16),0.00165941 # DEPENDENCYPART_SIBL
(26,7),(26,17),0.000837564 # DEPENDENCYPART_SIBL
(26,7),(26,18),-0.0431401 # DEPENDENCYPART_SIBL
(26,7),(26,20),-0.125146 # DEPENDENCYPART_SIBL
(26,7),(26,22),-0.0043337 # DEPENDENCYPART_SIBL
(26,7),(26,23),0.00120336 # DEPENDENCYPART_SIBL
(26,7),(26,24),0.0169295 # DEPENDENCYPART_SIBL
(26,7),(26,25),-0.00985299 # DEPENDENCYPART_SIBL
(26,7),(26,27),-0.0130342 # DEPENDENCYPART_SIBL
(26,7),(26,28),-0.00946398 # DEPENDENCYPART_SIBL
(26,7),(26,30),0.00295314 # DEPENDENCYPART_SIBL
(26,7),(26,31),0.0242485 # DEPENDENCYPART_SIBL
(26,7),(26,33),0.0122613 # DEPENDENCYPART_SIBL
(26,7),(26,36),0.0123621 # DEPENDENCYPART_SIBL
(26,8),(26,10),-0.0372767 # DEPENDENCYPART_SIBL
(26,8),(26,11),-0.0410959 # DEPENDENCYPART_SIBL
(26,8),(26,12),-0.0608903 # DEPENDENCYPART_SIBL
(26,8),(26,13),-0.00230779 # DEPENDENCYPART_SIBL
(26,8),(26,14),-0.0372051 # DEPENDENCYPART_SIBL
(26,8),(26,15),-0.0410959 # DEPENDENCYPART_SIBL
(26,8),(26,16),-0.0556789 # DEPENDENCYPART_SIBL
(26,8),(26,17),-0.0593184 # DEPENDENCYPART_SIBL
(26,8),(26,18),-0.0276537 # DEPENDENCYPART_SIBL
(26,8),(26,20),-0.063342 # DEPENDENCYPART_SIBL
(26,8),(26,22),-0.0305084 # DEPENDENCYPART_SIBL
(26,8),(26,23),-0.0560634 # DEPENDENCYPART_SIBL
(26,8),(26,24),-0.00230779 # DEPENDENCYPART_SIBL
(26,8),(26,25),-0.0333756 # DEPENDENCYPART_SIBL
(26,8),(26,27),0.0215496 # DEPENDENCYPART_SIBL
(26,8),(26,28),0.0767232 # DEPENDENCYPART_SIBL
(26,8),(26,30),0.0930649 # DEPENDENCYPART_SIBL
(26,8),(26,31),0.00723517 # DEPENDENCYPART_SIBL
(26,8),(26,33),0.00100566 # DEPENDENCYPART_SIBL
(26,8),(26,36),0.00106678 # DEPENDENCYPART_SIBL
(26,10),(26,11),-0.0627215 # DEPENDENCYPART_SIBL
(26,10),(26,12),-0.0788478 # DEPENDENCYPART_SIBL
(26,10),(26,13),-0.00752377 # DEPENDENCYPART_SIBL
(26,10),(26,14),-0.0120219 # DEPENDENCYPART_SIBL
(26,10),(26,15),-0.0627215 # DEPENDENCYPART_SIBL
(26,10),(26,16),-0.073667 # DEPENDENCYPART_SIBL
(26,10),(26,17),-0.0747557 # DEPENDENCYPART_SIBL
(26,10),(26,18),-0.0251833 # DEPENDENCYPART_SIBL
(26,10),(26,20),-0.122032 # DEPENDENCYPART_SIBL
(26,10),(26,22),-0.0635721 # DEPENDENCYPART_SIBL
(26,10),(26,23),-0.074103 # DEPENDENCYPART_SIBL
(26,10),(26,24),-0.00752377 # DEPENDENCYPART_SIBL
(26,10),(26,25),-0.0180746 # DEPENDENCYPART_SIBL
(26,10),(26,27),-0.00619803 # DEPENDENCYPART_SIBL
(26,10),(26,28),-0.0303732 # DEPENDENCYPART_SIBL
(26,10),(26,30),-0.0166334 # DEPENDENCYPART_SIBL
(26,10),(26,31),-0.000425523 # DEPENDENCYPART_SIBL
(26,10),(26,33),-0.0135199 # DEPENDENCYPART_SIBL
(26,10),(26,36),-0.0134029 # DEPENDENCYPART_SIBL
(26,11),(26,12),-0.0075474 # DEPENDENCYPART_SIBL
(26,11),(26,13),0.00401134 # DEPENDENCYPART_SIBL
(26,11),(26,14),9.52587e-05 # DEPENDENCYPART_SIBL
(26,11),(26,15),0.0024499 # DEPENDENCYPART_SIBL
(26,11),(26,16),-0.002336 # DEPENDENCYPART_SIBL
(26,11),(26,17),-0.00345525 # DEPENDENCYPART_SIBL
(26,11),(26,18),0.00154848 # DEPENDENCYPART_SIBL
(26,11),(26,20),-0.0588927 # DEPENDENCYPART_SIBL
(26,11),(26,22),-0.00698012 # DEPENDENCYPART_SIBL
(26,11),(26,23),-0.00271985 # DEPENDENCYPART_SIBL
(26,11),(26,24),0.00401134 # DEPENDENCYPART_SIBL
(26,11),(26,25),-0.00664815 # DEPENDENCYPART_SIBL
(26,11),(26,27),-0.0627426 # DEPENDENCYPART_SIBL
(26,11),(26,28),-0.0486179 # DEPENDENCYPART_SIBL
(26,11),(26,30),-0.03628 # DEPENDENCYPART_SIBL
(26,11),(26,31),-0.0479711 # DEPENDENCYPART_SIBL
(26,11),(26,33),-0.0540585 # DEPENDENCYPART_SIBL
(26,11),(26,36),-0.0539577 # DEPENDENCYPART_SIBL
(26,12),(26,13),-0.0456288 # DEPENDENCYPART_SIBL
(26,12),(26,14),-0.0276632 # DEPENDENCYPART_SIBL
(26,12),(26,15),-0.0960954 # DEPENDENCYPART_SIBL
(26,12),(26,16),-0.184902 # DEPENDENCYPART_SIBL
(26,12),(26,17),-0.186026 # DEPENDENCYPART_SIBL
(26,12),(26,18),-0.0371983 # DEPENDENCYPART_SIBL
(26,12),(26,20),-0.154002 # DEPENDENCYPART_SIBL
(26,12),(26,22),-0.0629341 # DEPENDENCYPART_SIBL
(26,12),(26,23),-0.185576 # DEPENDENCYPART_SIBL
(26,12),(26,24),-0.0456288 # DEPENDENCYPART_SIBL
(26,12),(26,25),-0.0456843 # DEPENDENCYPART_SIBL
(26,12),(26,27),0.000437535 # DEPENDENCYPART_SIBL
(26,12),(26,28),0.00409605 # DEPENDENCYPART_SIBL
(26,12),(26,30),0.0234113 # DEPENDENCYPART_SIBL
(26,12),(26,31),0.00551571 # DEPENDENCYPART_SIBL
(26,12),(26,33),-0.00996773 # DEPENDENCYPART_SIBL
(26,12),(26,36),-0.0121543 # DEPENDENCYPART_SIBL
(26,13),(26,14),0.0124733 # DEPENDENCYPART_SIBL
(26,13),(26,15),-0.0049137 # DEPENDENCYPART_SIBL
(26,13),(26,16),0.00289607 # DEPENDENCYPART_SIBL
(26,13),(26,17),0.0020932 # DEPENDENCYPART_SIBL
(26,13),(26,18),0.0244545 # DEPENDENCYPART_SIBL
(26,13),(26,20),0.0338618 # DEPENDENCYPART_SIBL
(26,13),(26,22),0.00100628 # DEPENDENCYPART_SIBL
(26,13),(26,23),0.00251605 # DEPENDENCYPART_SIBL
(26,13),(26,24),-0.0106972 # DEPENDENCYPART_SIBL
(26,13),(26,25),0.0192829 # DEPENDENCYPART_SIBL
(26,13),(26,27),-0.0134842 # DEPENDENCYPART_SIBL
(26,13),(26,28),-0.0416215 # DEPENDENCYPART_SIBL
(26,13),(26,30),-0.0240134 # DEPENDENCYPART_SIBL
(26,13),(26,31),0.00886894 # DEPENDENCYPART_SIBL
(26,13),(26,33),0.000745885 # DEPENDENCYPART_SIBL
(26,13),(26,36),0.00128132 # DEPENDENCYPART_SIBL
(26,14),(26,15),-0.00511309 # DEPENDENCYPART_SIBL
(26,14),(26,16),0.0178044 # DEPENDENCYPART_SIBL
(26,14),(26,17),0.0169028 # DEPENDENCYPART_SIBL
(26,14),(26,18),-0.0070465 # DEPENDENCYPART_SIBL
(26,14),(26,20),-0.0549801 # DEPENDENCYPART_SIBL
(26,14),(26,22),-0.0174923 # DEPENDENCYPART_SIBL
(26,14),(26,23),0.0172752 # DEPENDENCYPART_SIBL
(26,14),(26,24),0.0359756 # DEPENDENCYPART_SIBL
(26,14),(26,25),0.0224355 # DEPENDENCYPART_SIBL
(26,14),(26,27),-0.00442884 # DEPENDENCYPART_SIBL
(26,14),(26,28),-0.0339933 # DEPENDENCYPART_SIBL
(26,14),(26,30),-0.0215411 # DEPENDENCYPART_SIBL
(26,14),(26,31),0.00935881 # DEPENDENCYPART_SIBL
(26,14),(26,33),-1.09872e-06 # DEPENDENCYPART_SIBL
(26,14),(26,36),0.000117605 # DEPENDENCYPART_SIBL
(26,15),(26,16),-0.002336 # DEPENDENCYPART_SIBL
(26,15),(26,17),-0.00345525 # DEPENDENCYPART_SIBL
(26,15),(26,18),0.00154848 # DEPENDENCYPART_SIBL
(26,15),(26,20),-0.0588927 # DEPENDENCYPART_SIBL
(26,15),(26,22),-0.00698012 # DEPENDENCYPART_SIBL
(26,15),(26,23),-0.00271985 # DEPENDENCYPART_SIBL
(26,15),(26,24),0.00401134 # DEPENDENCYPART_SIBL
(26,15),(26,25),-0.00664815 # DEPENDENCYPART_SIBL
(26,15),(26,27),-0.0627426 # DEPENDENCYPART_SIBL
(26,15),(26,28),-0.0486179 # DEPENDENCYPART_SIBL
(26,15),(26,30),-0.03628 # DEPENDENCYPART_SIBL
(26,15),(26,31),-0.0479711 # DEPENDENCYPART_SIBL
(26,15),(26,33),-0.0540585 # DEPENDENCYPART_SIBL
(26,15),(26,36),-0.0539577 # DEPENDENCYPART_SIBL
(26,16),(26,17),-0.178201 # DEPENDENCYPART_SIBL
(26,16),(26,18),-0.0291361 # DEPENDENCYPART_SIBL
(26,16),(26,20),-0.143169 # DEPENDENCYPART_SIBL
(26,16),(26,22),-0.0551834 # DEPENDENCYPART_SIBL
(26,16),(26,23),-0.17775 # DEPENDENCYPART_SIBL
(26,16),(26,24),-0.0364181 # DEPENDENCYPART_SIBL
(26,16),(26,25),-0.0379392 # DEPENDENCYPART_SIBL
(26,16),(26,27),0.0136276 # DEPENDENCYPART_SIBL
(26,16),(26,28),0.0103328 # DEPENDENCYPART_SIBL
(26,16),(26,30),0.0296481 # DEPENDENCYPART_SIBL
(26,16),(26,31),0.00485153 # DEPENDENCYPART_SIBL
(26,16),(26,33),-0.0106319 # DEPENDENCYPART_SIBL
(26,16),(26,36),-0.0128184 # DEPENDENCYPART_SIBL
(26,17),(26,18),-0.0335886 # DEPENDENCYPART_SIBL
(26,17),(26,20),-0.147623 # DEPENDENCYPART_SIBL
(26,17),(26,22),-0.0596366 # DEPENDENCYPART_SIBL
(26,17),(26,23),-0.182205 # DEPENDENCYPART_SIBL
(26,17),(26,24),-0.0321146 # DEPENDENCYPART_SIBL
(26,17),(26,25),-0.0423931 # DEPENDENCYPART_SIBL
(26,17),(26,27),-0.00510165 # DEPENDENCYPART_SIBL
(26,17),(26,28),-0.000270492 # DEPENDENCYPART_SIBL
(26,17),(26,30),0.0190448 # DEPENDENCYPART_SIBL
(26,17),(26,31),-0.00134247 # DEPENDENCYPART_SIBL
(26,17),(26,33),-0.0168259 # DEPENDENCYPART_SIBL
(26,17),(26,36),-0.0190124 # DEPENDENCYPART_SIBL
(26,18),(26,20),-0.123729 # DEPENDENCYPART_SIBL
(26,18),(26,22),-0.0105925 # DEPENDENCYPART_SIBL
(26,18),(26,23),0.00646825 # DEPENDENCYPART_SIBL
(26,18),(26,24),0.0329522 # DEPENDENCYPART_SIBL
(26,18),(26,25),-0.0101859 # DEPENDENCYPART_SIBL
(26,18),(26,27),0.0164296 # DEPENDENCYPART_SIBL
(26,18),(26,28),-0.0355013 # DEPENDENCYPART_SIBL
(26,18),(26,30),-0.0230835 # DEPENDENCYPART_SIBL
(26,18),(26,31),0.0175895 # DEPENDENCYPART_SIBL
(26,18),(26,33),0.00598207 # DEPENDENCYPART_SIBL
(26,18),(26,36),0.00608291 # DEPENDENCYPART_SIBL
(26,20),(26,22),-0.0200212 # DEPENDENCYPART_SIBL
(26,20),(26,23),-0.0328372 # DEPENDENCYPART_SIBL
(26,20),(26,24),-0.0422183 # DEPENDENCYPART_SIBL
(26,20),(26,25),0.0383292 # DEPENDENCYPART_SIBL
(26,20),(26,27),-0.0930724 # DEPENDENCYPART_SIBL
(26,20),(26,28),-0.00963091 # DEPENDENCYPART_SIBL
(26,20),(26,30),0.00344826 # DEPENDENCYPART_SIBL
(26,20),(26,31),-0.0112816 # DEPENDENCYPART_SIBL
(26,20),(26,33),-0.0172557 # DEPENDENCYPART_SIBL
(26,20),(26,36),-0.0171173 # DEPENDENCYPART_SIBL
(26,22),(26,23),-0.0588458 # DEPENDENCYPART_SIBL
(26,22),(26,24),0.000480411 # DEPENDENCYPART_SIBL
(26,22),(26,25),-0.0333856 # DEPENDENCYPART_SIBL
(26,22),(26,27),0.0383376 # DEPENDENCYPART_SIBL
(26,22),(26,28),0.086816 # DEPENDENCYPART_SIBL
(26,22),(26,30),0.103158 # DEPENDENCYPART_SIBL
(26,22),(26,31),0.0222971 # DEPENDENCYPART_SIBL
(26,22),(26,33),0.0160675 # DEPENDENCYPART_SIBL
(26,22),(26,36),0.0161287 # DEPENDENCYPART_SIBL
(26,23),(26,24),-0.040264 # DEPENDENCYPART_SIBL
(26,23),(26,25),-0.0424255 # DEPENDENCYPART_SIBL
(26,23),(26,27),0.00897172 # DEPENDENCYPART_SIBL
(26,23),(26,28),0.00569207 # DEPENDENCYPART_SIBL
(26,23),(26,30),0.0250074 # DEPENDENCYPART_SIBL
(26,23),(26,31),0.00433289 # DEPENDENCYPART_SIBL
(26,23),(26,33),-0.0111505 # DEPENDENCYPART_SIBL
(26,23),(26,36),-0.0133371 # DEPENDENCYPART_SIBL
(26,24),(26,25),0.0192829 # DEPENDENCYPART_SIBL
(26,24),(26,27),-0.0134842 # DEPENDENCYPART_SIBL
(26,24),(26,28),-0.0416215 # DEPENDENCYPART_SIBL
(26,24),(26,30),-0.0240134 # DEPENDENCYPART_SIBL
(26,24),(26,31),0.00886894 # DEPENDENCYPART_SIBL
(26,24),(26,33),0.000745885 # DEPENDENCYPART_SIBL
(26,24),(26,36),0.00128132 # DEPENDENCYPART_SIBL
(26,25),(26,27),0.0162422 # DEPENDENCYPART_SIBL
(26,25),(26,28),-0.0320358 # DEPENDENCYPART_SIBL
(26,25),(26,30),-0.0188737 # DEPENDENCYPART_SIBL
(26,25),(26,31),0.00370834 # DEPENDENCYPART_SIBL
(26,25),(26,33),0.00283644 # DEPENDENCYPART_SIBL
(26,25),(26,36),0.00293728 # DEPENDENCYPART_SIBL
(26,27),(26,28),-0.0859412 # DEPENDENCYPART_SIBL
(26,27),(26,30),-0.0822436 # DEPENDENCYPART_SIBL
(26,27),(26,31),-0.0372741 # DEPENDENCYPART_SIBL
(26,27),(26,33),-0.0221676 # DEPENDENCYPART_SIBL
(26,27),(26,36),-0.0221449 # DEPENDENCYPART_SIBL
(26,28),(26,30),-0.111688 # DEPENDENCYPART_SIBL
(26,28),(26,31),-0.0530263 # DEPENDENCYPART_SIBL
(26,28),(26,33),-0.0533313 # DEPENDENCYPART_SIBL
(26,28),(26,36),-0.0533086 # DEPENDENCYPART_SIBL
(26,30),(26,31),-0.0339314 # DEPENDENCYPART_SIBL
(26,30),(26,33),-0.0343307 # DEPENDENCYPART_SIBL
(26,30),(26,36),-0.034308 # DEPENDENCYPART_SIBL
(26,31),(26,33),-0.232791 # DEPENDENCYPART_SIBL
(26,31),(26,36),-0.232754 # DEPENDENCYPART_SIBL
(26,33),(26,36),-0.225661 # DEPENDENCYPART_SIBL
(27,24),(27,28),-0.0330934 # DEPENDENCYPART_SIBL
(27,24),(27,30),-0.0291784 # DEPENDENCYPART_SIBL
(27,24),(27,31),0.0168085 # DEPENDENCYPART_SIBL
(27,24),(27,33),0.0156943 # DEPENDENCYPART_SIBL
(27,24),(27,36),0.0160542 # DEPENDENCYPART_SIBL
(27,28),(27,30),-0.0679512 # DEPENDENCYPART_SIBL
(27,28),(27,31),-0.0513336 # DEPENDENCYPART_SIBL
(27,28),(27,33),-0.0770388 # DEPENDENCYPART_SIBL
(27,28),(27,36),-0.0770388 # DEPENDENCYPART_SIBL
(27,30),(27,31),-0.0448926 # DEPENDENCYPART_SIBL
(27,30),(27,33),-0.0706922 # DEPENDENCYPART_SIBL
(27,30),(27,36),-0.0706922 # DEPENDENCYPART_SIBL
(27,31),(27,33),-0.321593 # DEPENDENCYPART_SIBL
(27,31),(27,36),-0.321588 # DEPENDENCYPART_SIBL
(27,33),(27,36),-0.319619 # DEPENDENCYPART_SIBL
(28,23),(28,27),-0.0171472 # DEPENDENCYPART_SIBL
(28,23),(28,29),0.00572931 # DEPENDENCYPART_SIBL
(28,23),(28,30),0.0313111 # DEPENDENCYPART_SIBL
(28,23),(28,31),0.0797111 # DEPENDENCYPART_SIBL
(28,23),(28,33),0.0748891 # DEPENDENCYPART_SIBL
(28,27),(28,29),-0.0121342 # DEPENDENCYPART_SIBL
(28,27),(28,30),-0.0115248 # DEPENDENCYPART_SIBL
