# _root_ Λυπάμαι πολύ , κύριε Ύπατε Εκπρόσωπε , που δεν μπορώ να συμμεριστώ ούτε καν τη μετριασμένη αισιοδοξία σας .
#goldHeads=0,1,6,6,6,1,6,1,10,8,12,10,12,12,17,17,12,17,0,
#predictedHeads=0,1,1,6,6,1,10,10,10,6,12,10,12,13,17,17,12,17,0,
(10,14),(14,17),-0.349462 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.460497 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),-0.0585445 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.594851 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.324483 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),0.47915 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.407696 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),0.243141 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),-0.117839 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.557444 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.53202 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),0.590223 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.376587 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.834005 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.374715 # DEPENDENCYPART_GRANDPAR
(11,12),(12,1),-0.596886 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.599093 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-0.485436 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-0.455298 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-0.625063 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-0.431972 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.470625 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.449618 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.499358 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.375989 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.425635 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.0409169 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),0.0240561 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.22222 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.117931 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-0.143811 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.480797 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.289368 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),-0.164953 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.975129 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),-0.300467 # DEPENDENCYPART_GRANDPAR
(12,1),(1,7),-0.232138 # DEPENDENCYPART_GRANDPAR
(12,1),(1,10),-0.721499 # DEPENDENCYPART_GRANDPAR
(12,1),(1,12),-1.70421 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,1),(1,13),0.312929 # DEPENDENCYPART_GRANDPAR
(12,1),(1,14),-0.305505 # DEPENDENCYPART_GRANDPAR
(12,1),(1,17),-0.151056 # DEPENDENCYPART_GRANDPAR
(12,1),(1,19),-0.431114 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.874753 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.225849 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.0786483 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.84314 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.215316 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),-0.670919 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-1.14586 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.585698 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.0826397 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-1.0391 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.175624 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),-0.244003 # DEPENDENCYPART_GRANDPAR
(12,3),(3,16),-0.736634 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.653489 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.44997 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.348565 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.718788 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),0.00688946 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),-0.252128 # DEPENDENCYPART_GRANDPAR
(12,4),(4,10),-0.461052 # DEPENDENCYPART_GRANDPAR
(12,4),(4,12),-1.92627 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,4),(4,13),0.15385 # DEPENDENCYPART_GRANDPAR
(12,4),(4,14),-0.455055 # DEPENDENCYPART_GRANDPAR
(12,4),(4,17),-0.409478 # DEPENDENCYPART_GRANDPAR
(12,4),(4,19),-0.634208 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.496076 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.36282 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.0540828 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.0764487 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.198539 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),-0.612767 # DEPENDENCYPART_GRANDPAR
(12,5),(5,13),0.216427 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.651275 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.447791 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.334566 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),0.0722887 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.702644 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.228924 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.175335 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.455516 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.92619 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),0.153927 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),-0.454978 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-1.14586 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.585698 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.395953 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.142712 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.901524 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.301712 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.327922 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),-0.828907 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.86553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),0.191843 # DEPENDENCYPART_GRANDPAR
(12,7),(7,14),-0.407976 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.736634 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-0.35027 # DEPENDENCYPART_GRANDPAR
(12,7),(7,19),-0.586874 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.246919 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.637059 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.80191 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,1),-0.872958 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.444616 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.346814 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),0.0242885 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.747166 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.127565 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.289583 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.21775 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.578527 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.0191504 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.70424 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),0.312871 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.305529 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.619209 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.151088 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-0.431138 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.8225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,1),-1.75837 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),-0.975441 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-0.84356 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-0.612923 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-1.40979 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-0.760061 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.78633 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.613481 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.975523 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-1.46722 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.868963 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.06812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),0.0684254 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.202609 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),0.257599 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.158624 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-1.60063 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.474055 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-1.18756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.679065 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.171789 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.320687 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),0.104953 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.234828 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.160438 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.147953 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),0.130099 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),0.647801 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.181937 # DEPENDENCYPART_GRANDPAR
(12,17),(17,13),0.822472 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.101026 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.110659 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.127623 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),0.758681 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.15102 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),-0.429562 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),0.0766711 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.169179 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.175549 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),0.0431095 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),-0.149075 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),0.107082 # DEPENDENCYPART_GRANDPAR
(13,1),(1,7),-0.199889 # DEPENDENCYPART_GRANDPAR
(13,1),(1,10),-0.00557819 # DEPENDENCYPART_GRANDPAR
(13,1),(1,12),0.104157 # DEPENDENCYPART_GRANDPAR
(13,1),(1,13),-1.00998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,1),(1,14),-0.310817 # DEPENDENCYPART_GRANDPAR
(13,1),(1,17),-0.358054 # DEPENDENCYPART_GRANDPAR
(13,1),(1,19),-0.571352 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),-0.332086 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.135119 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.0943109 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),-0.168794 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),-0.0319017 # DEPENDENCYPART_GRANDPAR
(13,2),(2,10),-0.10316 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.443351 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.357537 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.191719 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.327306 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.103449 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.222605 # DEPENDENCYPART_GRANDPAR
(13,3),(3,16),-0.542582 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.306818 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.31505 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.201164 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.145678 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),0.0859249 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.23028 # DEPENDENCYPART_GRANDPAR
(13,4),(4,10),-0.0428429 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),0.0670647 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.1039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,14),-0.354664 # DEPENDENCYPART_GRANDPAR
(13,4),(4,17),-0.526396 # DEPENDENCYPART_GRANDPAR
(13,4),(4,19),-0.704575 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.257957 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.185308 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.112524 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),0.0163361 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.210214 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.110827 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.07831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,1),-0.308822 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.317087 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.196855 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.154442 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.241754 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.218133 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.32881 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),-0.0405199 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),0.0693878 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-1.1039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),-0.354664 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),-0.443351 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.357537 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.229191 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-0.218006 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.291787 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.153424 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.45134 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),-0.24774 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),-0.138065 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-1.09062 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,14),-0.344471 # DEPENDENCYPART_GRANDPAR
(13,7),(7,16),-0.542582 # DEPENDENCYPART_GRANDPAR
(13,7),(7,17),-0.490826 # DEPENDENCYPART_GRANDPAR
(13,7),(7,19),-0.687547 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.173835 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.116252 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),-0.00583289 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),-0.190985 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.189636 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.126642 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),0.0437714 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.0610391 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),0.115341 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.150982 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.280499 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),0.0331544 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.250633 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.105806 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.01 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.310817 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.470826 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.358058 # DEPENDENCYPART_GRANDPAR
(13,10),(10,19),-0.571352 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.00801875 # DEPENDENCYPART_GRANDPAR
(13,12),(12,1),-0.194281 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.188834 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),-0.125973 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),0.0433542 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.0613187 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),0.114923 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.150313 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.280247 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),0.0327293 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.126837 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),0.187485 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.00998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.310817 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.470795 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.358054 # DEPENDENCYPART_GRANDPAR
(13,12),(12,19),-0.571352 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.684691 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.72409 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.510163 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.650496 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.0210031 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.164219 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.135571 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.376139 # DEPENDENCYPART_GRANDPAR
(13,16),(16,14),0.140145 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.0207542 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.0697243 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.400384 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.290781 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.592918 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),0.112661 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.0558901 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.0239244 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.481382 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.318457 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),-0.161836 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.117226 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.250561 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.333261 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.179638 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.158453 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),-0.130315 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.310719 # DEPENDENCYPART_GRANDPAR
(14,1),(1,10),-0.0148033 # DEPENDENCYPART_GRANDPAR
(14,1),(1,12),-0.0500001 # DEPENDENCYPART_GRANDPAR
(14,1),(1,13),0.0212266 # DEPENDENCYPART_GRANDPAR
(14,1),(1,14),-1.11091 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,1),(1,17),-0.429807 # DEPENDENCYPART_GRANDPAR
(14,1),(1,19),-0.490758 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.337653 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.037647 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),-0.0721491 # DEPENDENCYPART_GRANDPAR
(14,12),(12,1),-0.180239 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.173065 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-0.325916 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.113559 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.069883 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.0604608 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.303373 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.412007 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.224256 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.0896377 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.18643 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),0.0212738 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.11091 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,16),-0.458797 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.429807 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-0.490758 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.185463 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.263184 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.394714 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.213363 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.157241 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.160811 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.372172 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.443475 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.296869 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.0918456 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.258977 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.129468 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.10553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,16),-0.485211 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.485834 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.541608 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.638802 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.176916 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-4.37404e-05 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.113339 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.130413 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.428207 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.726896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),0.154761 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.0425562 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.116083 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.130589 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),-0.0747657 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.055721 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-1.08373 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.631603 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-1.16847 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.183479 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.279457 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.26928 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.505707 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.652555 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.631709 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.438852 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.733039 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.759055 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.324811 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.305897 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.842759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),-0.117999 # DEPENDENCYPART_GRANDPAR
(17,13),(13,1),-0.535009 # DEPENDENCYPART_GRANDPAR
(17,13),(13,2),-0.142049 # DEPENDENCYPART_GRANDPAR
(17,13),(13,3),-0.215299 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.398605 # DEPENDENCYPART_GRANDPAR
(17,13),(13,5),-0.597876 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),-0.456502 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.238657 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.325367 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.221545 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.621978 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.250245 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.483451 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.00752038 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),0.368453 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.32698 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
