# _root_ Αποτελεί πρόκληση για όλους εμάς - το Κοινοβούλιο , την Επιτροπή και το Συμβούλιο - να θεσπίσουμε αυτά τα εχέγγυα , διότι είναι δύσκολο να εξακολουθήσουμε να συμφωνούμε ώσπου να τα αποκτήσουμε .
#goldHeads=0,1,1,5,6,3,8,12,12,11,12,6,14,12,6,17,1,20,20,17,17,1,22,23,26,23,28,26,28,32,32,29,0,
#predictedHeads=0,1,2,5,3,4,8,12,12,11,12,3,14,12,6,17,15,19,20,17,22,17,22,23,26,23,28,26,28,32,32,29,0,
(23,18),(23,26),-0.0945653 # DEPENDENCYPART_SIBL
(23,18),(23,27),-0.0729733 # DEPENDENCYPART_SIBL
(23,18),(23,28),-0.0947925 # DEPENDENCYPART_SIBL
(23,18),(23,29),-0.0540085 # DEPENDENCYPART_SIBL
(23,18),(23,32),-0.0994982 # DEPENDENCYPART_SIBL
(23,19),(23,20),0.0143719 # DEPENDENCYPART_SIBL
(23,19),(23,21),0.0223972 # DEPENDENCYPART_SIBL
(23,19),(23,22),0.0170328 # DEPENDENCYPART_SIBL
(23,19),(23,24),-0.00683347 # DEPENDENCYPART_SIBL
(23,19),(23,25),-0.0366328 # DEPENDENCYPART_SIBL
(23,19),(23,26),-0.0254704 # DEPENDENCYPART_SIBL
(23,19),(23,27),-0.0366328 # DEPENDENCYPART_SIBL
(23,19),(23,28),-0.0256853 # DEPENDENCYPART_SIBL
(23,19),(23,29),0.0015079 # DEPENDENCYPART_SIBL
(23,19),(23,32),-0.027361 # DEPENDENCYPART_SIBL
(23,20),(23,21),0.0125041 # DEPENDENCYPART_SIBL
(23,20),(23,22),-0.0351294 # DEPENDENCYPART_SIBL
(23,20),(23,24),0.123019 # DEPENDENCYPART_SIBL
(23,20),(23,25),0.00684649 # DEPENDENCYPART_SIBL
(23,20),(23,26),0.0031218 # DEPENDENCYPART_SIBL
(23,20),(23,27),0.00684649 # DEPENDENCYPART_SIBL
(23,20),(23,28),0.00290695 # DEPENDENCYPART_SIBL
(23,20),(23,29),0.0444926 # DEPENDENCYPART_SIBL
(23,20),(23,32),0.00123123 # DEPENDENCYPART_SIBL
(23,21),(23,22),-0.000415272 # DEPENDENCYPART_SIBL
(23,21),(23,24),0.00350879 # DEPENDENCYPART_SIBL
(23,21),(23,25),0.019956 # DEPENDENCYPART_SIBL
(23,21),(23,26),0.00862858 # DEPENDENCYPART_SIBL
(23,21),(23,27),0.019956 # DEPENDENCYPART_SIBL
(23,21),(23,28),0.00824606 # DEPENDENCYPART_SIBL
(23,21),(23,29),0.0419673 # DEPENDENCYPART_SIBL
(23,21),(23,32),0.00673957 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.0021464 # DEPENDENCYPART_SIBL
(23,22),(23,25),0.0024045 # DEPENDENCYPART_SIBL
(23,22),(23,26),-0.0218063 # DEPENDENCYPART_SIBL
(23,22),(23,27),0.0024045 # DEPENDENCYPART_SIBL
(23,22),(23,28),-0.0220211 # DEPENDENCYPART_SIBL
(23,22),(23,29),0.053888 # DEPENDENCYPART_SIBL
(23,22),(23,32),-0.0236953 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.0244027 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.000796728 # DEPENDENCYPART_SIBL
(23,24),(23,27),-0.0244027 # DEPENDENCYPART_SIBL
(23,24),(23,28),-0.000816365 # DEPENDENCYPART_SIBL
(23,24),(23,29),-0.0238096 # DEPENDENCYPART_SIBL
(23,24),(23,32),-0.000957285 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.0210437 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.0256455 # DEPENDENCYPART_SIBL
(23,25),(23,28),-0.0210633 # DEPENDENCYPART_SIBL
(23,25),(23,29),-0.0386085 # DEPENDENCYPART_SIBL
(23,25),(23,32),-0.0210993 # DEPENDENCYPART_SIBL
(23,26),(23,27),-0.03672 # DEPENDENCYPART_SIBL
(23,26),(23,28),-0.209184 # DEPENDENCYPART_SIBL
(23,26),(23,29),-0.0756983 # DEPENDENCYPART_SIBL
(23,26),(23,32),-0.209218 # DEPENDENCYPART_SIBL
(23,27),(23,28),-0.0210633 # DEPENDENCYPART_SIBL
(23,27),(23,29),-0.0386085 # DEPENDENCYPART_SIBL
(23,27),(23,32),-0.0210993 # DEPENDENCYPART_SIBL
(23,28),(23,29),-0.0757056 # DEPENDENCYPART_SIBL
(23,28),(23,32),-0.209225 # DEPENDENCYPART_SIBL
(23,29),(23,32),-0.0325122 # DEPENDENCYPART_SIBL
(24,21),(24,23),0.0332198 # DEPENDENCYPART_SIBL
(24,21),(24,26),0.0419976 # DEPENDENCYPART_SIBL
(24,21),(24,28),0.0418572 # DEPENDENCYPART_SIBL
(24,21),(24,29),0.0145435 # DEPENDENCYPART_SIBL
(24,21),(24,32),0.0419976 # DEPENDENCYPART_SIBL
(24,23),(24,26),0.14758 # DEPENDENCYPART_SIBL
(24,23),(24,28),0.147524 # DEPENDENCYPART_SIBL
(24,23),(24,29),-0.00861604 # DEPENDENCYPART_SIBL
(24,23),(24,32),0.147547 # DEPENDENCYPART_SIBL
(24,26),(24,28),-0.144208 # DEPENDENCYPART_SIBL
(24,26),(24,29),-0.0509994 # DEPENDENCYPART_SIBL
(24,26),(24,32),-0.144208 # DEPENDENCYPART_SIBL
(24,28),(24,29),-0.0509994 # DEPENDENCYPART_SIBL
(24,28),(24,32),-0.144208 # DEPENDENCYPART_SIBL
(24,29),(24,32),-0.00885148 # DEPENDENCYPART_SIBL
(26,1),(26,14),-0.0781336 # DEPENDENCYPART_SIBL
(26,1),(26,18),-0.129138 # DEPENDENCYPART_SIBL
(26,1),(26,20),-0.0621629 # DEPENDENCYPART_SIBL
(26,1),(26,21),-0.00752377 # DEPENDENCYPART_SIBL
(26,1),(26,22),-0.0307512 # DEPENDENCYPART_SIBL
(26,1),(26,23),-0.124169 # DEPENDENCYPART_SIBL
(26,1),(26,24),-0.0621655 # DEPENDENCYPART_SIBL
(26,1),(26,25),-0.162135 # DEPENDENCYPART_SIBL
(26,1),(26,27),0.0223588 # DEPENDENCYPART_SIBL
(26,1),(26,28),0.0559892 # DEPENDENCYPART_SIBL
(26,1),(26,29),0.00523591 # DEPENDENCYPART_SIBL
(26,1),(26,30),0.0223588 # DEPENDENCYPART_SIBL
(26,1),(26,31),-0.00891542 # DEPENDENCYPART_SIBL
(26,1),(26,32),0.0543159 # DEPENDENCYPART_SIBL
(26,14),(26,18),-0.155116 # DEPENDENCYPART_SIBL
(26,14),(26,20),-0.0597004 # DEPENDENCYPART_SIBL
(26,14),(26,21),-0.0469991 # DEPENDENCYPART_SIBL
(26,14),(26,22),-0.0397721 # DEPENDENCYPART_SIBL
(26,14),(26,23),-0.0177751 # DEPENDENCYPART_SIBL
(26,14),(26,24),-0.059703 # DEPENDENCYPART_SIBL
(26,14),(26,25),0.00439417 # DEPENDENCYPART_SIBL
(26,14),(26,27),0.00957227 # DEPENDENCYPART_SIBL
(26,14),(26,28),-0.0266196 # DEPENDENCYPART_SIBL
(26,14),(26,29),0.0186352 # DEPENDENCYPART_SIBL
(26,14),(26,30),0.00957227 # DEPENDENCYPART_SIBL
(26,14),(26,31),-0.0187576 # DEPENDENCYPART_SIBL
(26,14),(26,32),-0.0289572 # DEPENDENCYPART_SIBL
(26,18),(26,20),-0.0180991 # DEPENDENCYPART_SIBL
(26,18),(26,21),-0.0414854 # DEPENDENCYPART_SIBL
(26,18),(26,22),0.0232391 # DEPENDENCYPART_SIBL
(26,18),(26,23),0.0166326 # DEPENDENCYPART_SIBL
(26,18),(26,24),-0.0181017 # DEPENDENCYPART_SIBL
(26,18),(26,25),0.0647523 # DEPENDENCYPART_SIBL
(26,18),(26,27),-0.0555892 # DEPENDENCYPART_SIBL
(26,18),(26,28),-0.0926118 # DEPENDENCYPART_SIBL
(26,18),(26,29),-0.046791 # DEPENDENCYPART_SIBL
(26,18),(26,30),-0.0555892 # DEPENDENCYPART_SIBL
(26,18),(26,31),-0.0325286 # DEPENDENCYPART_SIBL
(26,18),(26,32),-0.0973175 # DEPENDENCYPART_SIBL
(26,20),(26,21),-0.00304633 # DEPENDENCYPART_SIBL
(26,20),(26,22),-0.0263795 # DEPENDENCYPART_SIBL
(26,20),(26,23),-0.0451182 # DEPENDENCYPART_SIBL
(26,20),(26,24),-0.0283691 # DEPENDENCYPART_SIBL
(26,20),(26,25),-0.0547176 # DEPENDENCYPART_SIBL
(26,20),(26,27),-0.00578045 # DEPENDENCYPART_SIBL
(26,20),(26,28),-0.0204794 # DEPENDENCYPART_SIBL
(26,20),(26,29),0.0128706 # DEPENDENCYPART_SIBL
(26,20),(26,30),-0.00578045 # DEPENDENCYPART_SIBL
(26,20),(26,31),-0.0402281 # DEPENDENCYPART_SIBL
(26,20),(26,32),-0.0221551 # DEPENDENCYPART_SIBL
(26,21),(26,22),0.0135869 # DEPENDENCYPART_SIBL
(26,21),(26,23),-0.018258 # DEPENDENCYPART_SIBL
(26,21),(26,24),0.00501856 # DEPENDENCYPART_SIBL
(26,21),(26,25),-0.121372 # DEPENDENCYPART_SIBL
(26,21),(26,27),0.0134488 # DEPENDENCYPART_SIBL
(26,21),(26,28),-0.00960094 # DEPENDENCYPART_SIBL
(26,21),(26,29),0.0149431 # DEPENDENCYPART_SIBL
(26,21),(26,30),0.0134488 # DEPENDENCYPART_SIBL
(26,21),(26,31),0.0295122 # DEPENDENCYPART_SIBL
(26,21),(26,32),-0.0111074 # DEPENDENCYPART_SIBL
(26,22),(26,23),-0.0303493 # DEPENDENCYPART_SIBL
(26,22),(26,24),-0.0336193 # DEPENDENCYPART_SIBL
(26,22),(26,25),0.0158842 # DEPENDENCYPART_SIBL
(26,22),(26,27),0.0104868 # DEPENDENCYPART_SIBL
(26,22),(26,28),-0.0255574 # DEPENDENCYPART_SIBL
(26,22),(26,29),0.0486878 # DEPENDENCYPART_SIBL
(26,22),(26,30),0.0104868 # DEPENDENCYPART_SIBL
(26,22),(26,31),0.00316535 # DEPENDENCYPART_SIBL
(26,22),(26,32),-0.0272315 # DEPENDENCYPART_SIBL
(26,23),(26,24),-0.0653951 # DEPENDENCYPART_SIBL
(26,23),(26,25),-0.154504 # DEPENDENCYPART_SIBL
(26,23),(26,27),0.0223635 # DEPENDENCYPART_SIBL
(26,23),(26,28),0.0856366 # DEPENDENCYPART_SIBL
(26,23),(26,29),0.0119045 # DEPENDENCYPART_SIBL
(26,23),(26,30),0.0223635 # DEPENDENCYPART_SIBL
(26,23),(26,31),-0.00247137 # DEPENDENCYPART_SIBL
(26,23),(26,32),0.0839632 # DEPENDENCYPART_SIBL
(26,24),(26,25),-0.0585886 # DEPENDENCYPART_SIBL
(26,24),(26,27),-0.00628401 # DEPENDENCYPART_SIBL
(26,24),(26,28),-0.0210348 # DEPENDENCYPART_SIBL
(26,24),(26,29),0.011896 # DEPENDENCYPART_SIBL
(26,24),(26,30),-0.00628401 # DEPENDENCYPART_SIBL
(26,24),(26,31),-0.0407351 # DEPENDENCYPART_SIBL
(26,24),(26,32),-0.0227106 # DEPENDENCYPART_SIBL
(26,25),(26,27),0.0298084 # DEPENDENCYPART_SIBL
(26,25),(26,28),0.0437098 # DEPENDENCYPART_SIBL
(26,25),(26,29),0.106814 # DEPENDENCYPART_SIBL
(26,25),(26,30),0.0298084 # DEPENDENCYPART_SIBL
(26,25),(26,31),0.0360946 # DEPENDENCYPART_SIBL
(26,25),(26,32),0.0424067 # DEPENDENCYPART_SIBL
(26,27),(26,28),-0.00265261 # DEPENDENCYPART_SIBL
(26,27),(26,29),-0.0315372 # DEPENDENCYPART_SIBL
(26,27),(26,30),-0.0170026 # DEPENDENCYPART_SIBL
(26,27),(26,31),-0.0374623 # DEPENDENCYPART_SIBL
(26,27),(26,32),-0.00268862 # DEPENDENCYPART_SIBL
(26,28),(26,29),-0.0803848 # DEPENDENCYPART_SIBL
(26,28),(26,30),-0.0368127 # DEPENDENCYPART_SIBL
(26,28),(26,31),-0.0400735 # DEPENDENCYPART_SIBL
(26,28),(26,32),-0.193878 # DEPENDENCYPART_SIBL
(26,29),(26,30),-0.0299146 # DEPENDENCYPART_SIBL
(26,29),(26,31),-0.0695225 # DEPENDENCYPART_SIBL
(26,29),(26,32),-0.0207117 # DEPENDENCYPART_SIBL
(26,30),(26,31),-0.0374623 # DEPENDENCYPART_SIBL
(26,30),(26,32),-0.00268862 # DEPENDENCYPART_SIBL
(26,31),(26,32),-0.00674492 # DEPENDENCYPART_SIBL
(28,1),(28,14),-0.0781734 # DEPENDENCYPART_SIBL
(28,1),(28,18),-0.129177 # DEPENDENCYPART_SIBL
(28,1),(28,20),-0.0622027 # DEPENDENCYPART_SIBL
(28,1),(28,24),-0.0622053 # DEPENDENCYPART_SIBL
(28,1),(28,25),-0.163098 # DEPENDENCYPART_SIBL
(28,1),(28,26),-0.120191 # DEPENDENCYPART_SIBL
(28,1),(28,27),-0.163098 # DEPENDENCYPART_SIBL
(28,1),(28,29),0.00396793 # DEPENDENCYPART_SIBL
(28,1),(28,30),0.0223089 # DEPENDENCYPART_SIBL
(28,1),(28,31),-0.00896529 # DEPENDENCYPART_SIBL
(28,1),(28,32),0.054266 # DEPENDENCYPART_SIBL
(28,14),(28,18),-0.155183 # DEPENDENCYPART_SIBL
(28,14),(28,20),-0.0597673 # DEPENDENCYPART_SIBL
(28,14),(28,24),-0.0597699 # DEPENDENCYPART_SIBL
(28,14),(28,25),0.00337768 # DEPENDENCYPART_SIBL
(28,14),(28,26),-0.0163789 # DEPENDENCYPART_SIBL
(28,14),(28,27),0.00337768 # DEPENDENCYPART_SIBL
(28,14),(28,29),0.0173736 # DEPENDENCYPART_SIBL
(28,14),(28,30),0.0095288 # DEPENDENCYPART_SIBL
(28,14),(28,31),-0.0188011 # DEPENDENCYPART_SIBL
(28,14),(28,32),-0.0290007 # DEPENDENCYPART_SIBL
(28,18),(28,20),-0.0181164 # DEPENDENCYPART_SIBL
(28,18),(28,24),-0.018119 # DEPENDENCYPART_SIBL
(28,18),(28,25),0.0638457 # DEPENDENCYPART_SIBL
(28,18),(28,26),0.0257565 # DEPENDENCYPART_SIBL
(28,18),(28,27),0.0638457 # DEPENDENCYPART_SIBL
(28,18),(28,29),-0.0557925 # DEPENDENCYPART_SIBL
(28,18),(28,30),-0.0621545 # DEPENDENCYPART_SIBL
(28,18),(28,31),-0.0390939 # DEPENDENCYPART_SIBL
(28,18),(28,32),-0.103883 # DEPENDENCYPART_SIBL
(28,20),(28,24),-0.0283691 # DEPENDENCYPART_SIBL
(28,20),(28,25),-0.0556009 # DEPENDENCYPART_SIBL
(28,20),(28,26),-0.0374073 # DEPENDENCYPART_SIBL
(28,20),(28,27),-0.0556009 # DEPENDENCYPART_SIBL
(28,20),(28,29),0.0116525 # DEPENDENCYPART_SIBL
(28,20),(28,30),-0.00578045 # DEPENDENCYPART_SIBL
(28,20),(28,31),-0.0402281 # DEPENDENCYPART_SIBL
(28,20),(28,32),-0.0221551 # DEPENDENCYPART_SIBL
(28,24),(28,25),-0.0594719 # DEPENDENCYPART_SIBL
(28,24),(28,26),-0.0387609 # DEPENDENCYPART_SIBL
(28,24),(28,27),-0.0594719 # DEPENDENCYPART_SIBL
(28,24),(28,29),0.0106779 # DEPENDENCYPART_SIBL
(28,24),(28,30),-0.00628401 # DEPENDENCYPART_SIBL
(28,24),(28,31),-0.0407351 # DEPENDENCYPART_SIBL
(28,24),(28,32),-0.0227106 # DEPENDENCYPART_SIBL
(28,25),(28,26),0.154563 # DEPENDENCYPART_SIBL
(28,25),(28,27),-0.0676127 # DEPENDENCYPART_SIBL
(28,25),(28,29),0.105377 # DEPENDENCYPART_SIBL
(28,25),(28,30),0.0295901 # DEPENDENCYPART_SIBL
(28,25),(28,31),0.0358763 # DEPENDENCYPART_SIBL
(28,25),(28,32),0.0421884 # DEPENDENCYPART_SIBL
(28,26),(28,27),-0.163098 # DEPENDENCYPART_SIBL
(28,26),(28,29),0.00396793 # DEPENDENCYPART_SIBL
(28,26),(28,30),0.0223089 # DEPENDENCYPART_SIBL
(28,26),(28,31),-0.00896529 # DEPENDENCYPART_SIBL
(28,26),(28,32),0.054266 # DEPENDENCYPART_SIBL
(28,27),(28,29),0.105377 # DEPENDENCYPART_SIBL
(28,27),(28,30),0.0295901 # DEPENDENCYPART_SIBL
(28,27),(28,31),0.0358763 # DEPENDENCYPART_SIBL
(28,27),(28,32),0.0421884 # DEPENDENCYPART_SIBL
(28,29),(28,30),-0.0299146 # DEPENDENCYPART_SIBL
(28,29),(28,31),-0.0695225 # DEPENDENCYPART_SIBL
(28,29),(28,32),-0.0207117 # DEPENDENCYPART_SIBL
(28,30),(28,31),-0.0374623 # DEPENDENCYPART_SIBL
(28,30),(28,32),-0.00268862 # DEPENDENCYPART_SIBL
(28,31),(28,32),-0.00674492 # DEPENDENCYPART_SIBL
(32,1),(32,3),-0.0251848 # DEPENDENCYPART_SIBL
(32,1),(32,14),-0.0781388 # DEPENDENCYPART_SIBL
(32,1),(32,15),-0.0564632 # DEPENDENCYPART_SIBL
(32,1),(32,18),-0.129139 # DEPENDENCYPART_SIBL
(32,1),(32,20),-0.0621644 # DEPENDENCYPART_SIBL
(32,1),(32,21),-0.00752524 # DEPENDENCYPART_SIBL
(32,1),(32,22),-0.0307527 # DEPENDENCYPART_SIBL
(32,1),(32,24),-0.062167 # DEPENDENCYPART_SIBL
(32,1),(32,26),-0.120093 # DEPENDENCYPART_SIBL
(32,1),(32,28),-0.120093 # DEPENDENCYPART_SIBL
(32,1),(32,29),-0.029009 # DEPENDENCYPART_SIBL
(32,1),(32,30),-0.158578 # DEPENDENCYPART_SIBL
(32,1),(32,31),-0.122342 # DEPENDENCYPART_SIBL
(32,1),(32,33),-0.0376651 # DEPENDENCYPART_SIBL
(32,3),(32,14),0.00530849 # DEPENDENCYPART_SIBL
(32,3),(32,15),-0.0373793 # DEPENDENCYPART_SIBL
(32,3),(32,18),-0.133756 # DEPENDENCYPART_SIBL
(32,3),(32,20),-0.00958538 # DEPENDENCYPART_SIBL
(32,3),(32,21),0.0329522 # DEPENDENCYPART_SIBL
(32,3),(32,22),-0.00350208 # DEPENDENCYPART_SIBL
(32,3),(32,24),-0.00958798 # DEPENDENCYPART_SIBL
(32,3),(32,26),0.00737669 # DEPENDENCYPART_SIBL
(32,3),(32,28),0.00737669 # DEPENDENCYPART_SIBL
(32,3),(32,29),-0.00158856 # DEPENDENCYPART_SIBL
(32,3),(32,30),0.0220927 # DEPENDENCYPART_SIBL
(32,3),(32,31),-0.12969 # DEPENDENCYPART_SIBL
(32,3),(32,33),-0.0364773 # DEPENDENCYPART_SIBL
(32,14),(32,15),-0.111313 # DEPENDENCYPART_SIBL
(32,14),(32,18),-0.155222 # DEPENDENCYPART_SIBL
(32,14),(32,20),-0.0598063 # DEPENDENCYPART_SIBL
(32,14),(32,21),-0.0471049 # DEPENDENCYPART_SIBL
(32,14),(32,22),-0.039878 # DEPENDENCYPART_SIBL
(32,14),(32,24),-0.0598089 # DEPENDENCYPART_SIBL
(32,14),(32,26),-0.0163578 # DEPENDENCYPART_SIBL
(32,14),(32,28),-0.0163578 # DEPENDENCYPART_SIBL
(32,14),(32,29),-0.0376139 # DEPENDENCYPART_SIBL
(32,14),(32,30),0.00769138 # DEPENDENCYPART_SIBL
(32,14),(32,31),-0.139842 # DEPENDENCYPART_SIBL
(32,14),(32,33),-0.061256 # DEPENDENCYPART_SIBL
(32,15),(32,18),-0.013022 # DEPENDENCYPART_SIBL
(32,15),(32,20),0.0263565 # DEPENDENCYPART_SIBL
(32,15),(32,21),-0.0541875 # DEPENDENCYPART_SIBL
(32,15),(32,22),0.0560218 # DEPENDENCYPART_SIBL
(32,15),(32,24),0.0263536 # DEPENDENCYPART_SIBL
(32,15),(32,26),0.0275427 # DEPENDENCYPART_SIBL
(32,15),(32,28),0.0275427 # DEPENDENCYPART_SIBL
(32,15),(32,29),0.0542642 # DEPENDENCYPART_SIBL
(32,15),(32,30),-0.0834871 # DEPENDENCYPART_SIBL
(32,15),(32,31),-0.0088057 # DEPENDENCYPART_SIBL
(32,15),(32,33),0.178769 # DEPENDENCYPART_SIBL
(32,18),(32,20),-0.0162055 # DEPENDENCYPART_SIBL
(32,18),(32,21),-0.0395918 # DEPENDENCYPART_SIBL
(32,18),(32,22),0.0251327 # DEPENDENCYPART_SIBL
(32,18),(32,24),-0.0162081 # DEPENDENCYPART_SIBL
(32,18),(32,26),0.0277294 # DEPENDENCYPART_SIBL
(32,18),(32,28),0.0327841 # DEPENDENCYPART_SIBL
(32,18),(32,29),0.0270894 # DEPENDENCYPART_SIBL
(32,18),(32,30),0.0740494 # DEPENDENCYPART_SIBL
(32,18),(32,31),-0.0655064 # DEPENDENCYPART_SIBL
(32,18),(32,33),-0.0873794 # DEPENDENCYPART_SIBL
(32,20),(32,21),-0.00304633 # DEPENDENCYPART_SIBL
(32,20),(32,22),-0.0263795 # DEPENDENCYPART_SIBL
(32,20),(32,24),-0.0283691 # DEPENDENCYPART_SIBL
(32,20),(32,26),-0.0373472 # DEPENDENCYPART_SIBL
(32,20),(32,28),-0.0373472 # DEPENDENCYPART_SIBL
(32,20),(32,29),-0.0243426 # DEPENDENCYPART_SIBL
(32,20),(32,30),-0.0511561 # DEPENDENCYPART_SIBL
(32,20),(32,31),-0.0668824 # DEPENDENCYPART_SIBL
(32,20),(32,33),-0.0410895 # DEPENDENCYPART_SIBL
(32,21),(32,22),0.0135869 # DEPENDENCYPART_SIBL
(32,21),(32,24),0.00501856 # DEPENDENCYPART_SIBL
(32,21),(32,26),-0.0033971 # DEPENDENCYPART_SIBL
(32,21),(32,28),-0.0033971 # DEPENDENCYPART_SIBL
(32,21),(32,29),0.00832807 # DEPENDENCYPART_SIBL
(32,21),(32,30),-0.11781 # DEPENDENCYPART_SIBL
(32,21),(32,31),-0.00714601 # DEPENDENCYPART_SIBL
(32,21),(32,33),-0.0661995 # DEPENDENCYPART_SIBL
(32,22),(32,24),-0.0336325 # DEPENDENCYPART_SIBL
(32,22),(32,26),-0.0188454 # DEPENDENCYPART_SIBL
(32,22),(32,28),-0.0188454 # DEPENDENCYPART_SIBL
(32,22),(32,29),-0.0226909 # DEPENDENCYPART_SIBL
(32,22),(32,30),0.0194214 # DEPENDENCYPART_SIBL
(32,22),(32,31),-0.0404942 # DEPENDENCYPART_SIBL
(32,22),(32,33),-0.039671 # DEPENDENCYPART_SIBL
(32,24),(32,26),-0.0387008 # DEPENDENCYPART_SIBL
(32,24),(32,28),-0.0387008 # DEPENDENCYPART_SIBL
(32,24),(32,29),-0.0256227 # DEPENDENCYPART_SIBL
(32,24),(32,30),-0.0550271 # DEPENDENCYPART_SIBL
(32,24),(32,31),-0.0701733 # DEPENDENCYPART_SIBL
(32,24),(32,33),-0.0416303 # DEPENDENCYPART_SIBL
(32,26),(32,28),-0.120093 # DEPENDENCYPART_SIBL
(32,26),(32,29),-0.029009 # DEPENDENCYPART_SIBL
(32,26),(32,30),-0.158578 # DEPENDENCYPART_SIBL
(32,26),(32,31),-0.122342 # DEPENDENCYPART_SIBL
(32,26),(32,33),-0.0376651 # DEPENDENCYPART_SIBL
(32,28),(32,29),-0.029009 # DEPENDENCYPART_SIBL
(32,28),(32,30),-0.158578 # DEPENDENCYPART_SIBL
(32,28),(32,31),-0.122342 # DEPENDENCYPART_SIBL
(32,28),(32,33),-0.0376651 # DEPENDENCYPART_SIBL
(32,29),(32,30),0.0289961 # DEPENDENCYPART_SIBL
(32,29),(32,31),-0.0319981 # DEPENDENCYPART_SIBL
(32,29),(32,33),-0.0341838 # DEPENDENCYPART_SIBL
(32,30),(32,31),0.0421546 # DEPENDENCYPART_SIBL
(32,30),(32,33),-0.090899 # DEPENDENCYPART_SIBL
(32,31),(32,33),-0.0921571 # DEPENDENCYPART_SIBL
(33,29),(33,31),0.0168358 # DEPENDENCYPART_SIBL
(33,29),(33,32),0.0374037 # DEPENDENCYPART_SIBL
(33,31),(33,32),0.0615995 # DEPENDENCYPART_SIBL
(0,1),(1,2),0.199731 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),-0.0277497 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),-0.171421 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),0.0090429 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),-0.321714 # DEPENDENCYPART_GRANDPAR
(0,1),(1,8),-0.116254 # DEPENDENCYPART_GRANDPAR
(0,1),(1,9),-0.158736 # DEPENDENCYPART_GRANDPAR
(0,1),(1,11),-0.254666 # DEPENDENCYPART_GRANDPAR
(0,1),(1,12),0.0521102 # DEPENDENCYPART_GRANDPAR
(0,1),(1,14),-0.0909822 # DEPENDENCYPART_GRANDPAR
(0,1),(1,15),-0.491669 # DEPENDENCYPART_GRANDPAR
(0,1),(1,17),-0.166979 # DEPENDENCYPART_GRANDPAR
(0,1),(1,22),0.187872 # DEPENDENCYPART_GRANDPAR
(0,2),(2,1),0.833457 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),-0.150743 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),-0.390406 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),-0.425811 # DEPENDENCYPART_GRANDPAR
(0,2),(2,8),-0.368178 # DEPENDENCYPART_GRANDPAR
(0,2),(2,12),-0.146329 # DEPENDENCYPART_GRANDPAR
(0,2),(2,17),-0.383084 # DEPENDENCYPART_GRANDPAR
(0,3),(3,1),0.818009 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),-0.07889 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),-0.478629 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),-0.254242 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),-0.531206 # DEPENDENCYPART_GRANDPAR
(0,3),(3,8),-0.402076 # DEPENDENCYPART_GRANDPAR
(0,3),(3,9),-0.387105 # DEPENDENCYPART_GRANDPAR
(0,3),(3,11),-0.545666 # DEPENDENCYPART_GRANDPAR
(0,3),(3,12),-0.208787 # DEPENDENCYPART_GRANDPAR
(0,3),(3,15),-0.70116 # DEPENDENCYPART_GRANDPAR
(0,6),(6,1),0.81558 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),-0.176981 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),-0.452254 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),-0.487609 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),-0.370174 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),-0.48379 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),-0.413076 # DEPENDENCYPART_GRANDPAR
(0,6),(6,11),-0.614143 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),-0.208798 # DEPENDENCYPART_GRANDPAR
(0,6),(6,15),-0.738532 # DEPENDENCYPART_GRANDPAR
(0,6),(6,17),-0.355505 # DEPENDENCYPART_GRANDPAR
(0,9),(9,1),0.94187 # DEPENDENCYPART_GRANDPAR
(0,9),(9,2),0.000926312 # DEPENDENCYPART_GRANDPAR
(0,9),(9,3),-0.378526 # DEPENDENCYPART_GRANDPAR
(0,9),(9,4),-0.386204 # DEPENDENCYPART_GRANDPAR
(0,9),(9,5),-0.291871 # DEPENDENCYPART_GRANDPAR
(0,9),(9,6),-0.254176 # DEPENDENCYPART_GRANDPAR
(0,9),(9,8),-0.300556 # DEPENDENCYPART_GRANDPAR
(0,9),(9,11),-0.464598 # DEPENDENCYPART_GRANDPAR
(0,9),(9,12),-0.142921 # DEPENDENCYPART_GRANDPAR
(0,9),(9,14),-0.29575 # DEPENDENCYPART_GRANDPAR
