# _root_ Πιστεύω ότι αξίζει στ' αλήθεια τον κόπο να συνεχίσουμε το πρόγραμμα αυτό και , αν είναι δυνατόν , να αυξήσουμε τους σχετικούς πόρους .
#goldHeads=0,1,13,3,4,7,3,9,3,11,9,11,2,15,13,15,16,13,20,13,23,23,20,0,
#predictedHeads=0,1,2,5,3,7,3,9,7,11,9,11,15,15,9,15,16,15,20,16,23,23,20,0,
(9,16),(16,13),-0.00886837 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),0.0157174 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.146113 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.248756 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.166768 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.345512 # DEPENDENCYPART_GRANDPAR
(9,16),(16,20),-0.637386 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),-0.534833 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),-0.31925 # DEPENDENCYPART_GRANDPAR
(9,16),(16,24),-0.484963 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.296556 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.192693 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.592807 # DEPENDENCYPART_GRANDPAR
(9,17),(17,23),-0.434066 # DEPENDENCYPART_GRANDPAR
(9,18),(18,1),-2.4471 # DEPENDENCYPART_GRANDPAR
(9,18),(18,5),-0.670052 # DEPENDENCYPART_GRANDPAR
(9,18),(18,7),-0.718095 # DEPENDENCYPART_GRANDPAR
(9,18),(18,11),0.600946 # DEPENDENCYPART_GRANDPAR
(9,18),(18,16),-0.495692 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),-0.574446 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),-0.900617 # DEPENDENCYPART_GRANDPAR
(9,18),(18,22),-0.732961 # DEPENDENCYPART_GRANDPAR
(9,18),(18,23),-0.507123 # DEPENDENCYPART_GRANDPAR
(9,20),(20,1),-2.28566 # DEPENDENCYPART_GRANDPAR
(9,20),(20,2),-0.530517 # DEPENDENCYPART_GRANDPAR
(9,20),(20,3),-2.00614 # DEPENDENCYPART_GRANDPAR
(9,20),(20,4),-0.490529 # DEPENDENCYPART_GRANDPAR
(9,20),(20,5),-0.471051 # DEPENDENCYPART_GRANDPAR
(9,20),(20,7),-0.519084 # DEPENDENCYPART_GRANDPAR
(9,20),(20,11),0.50028 # DEPENDENCYPART_GRANDPAR
(9,20),(20,12),0.0788025 # DEPENDENCYPART_GRANDPAR
(9,20),(20,15),-0.129224 # DEPENDENCYPART_GRANDPAR
(9,20),(20,16),-0.394514 # DEPENDENCYPART_GRANDPAR
(9,20),(20,17),-0.508338 # DEPENDENCYPART_GRANDPAR
(9,20),(20,18),-0.115104 # DEPENDENCYPART_GRANDPAR
(9,20),(20,19),0.14283 # DEPENDENCYPART_GRANDPAR
(9,20),(20,21),-0.339171 # DEPENDENCYPART_GRANDPAR
(9,20),(20,22),-0.577545 # DEPENDENCYPART_GRANDPAR
(9,20),(20,23),-0.344047 # DEPENDENCYPART_GRANDPAR
(9,20),(20,24),-0.481651 # DEPENDENCYPART_GRANDPAR
(9,23),(23,17),-0.255619 # DEPENDENCYPART_GRANDPAR
(9,23),(23,21),-0.31609 # DEPENDENCYPART_GRANDPAR
(9,23),(23,22),-0.545878 # DEPENDENCYPART_GRANDPAR
(9,23),(23,24),-0.464884 # DEPENDENCYPART_GRANDPAR
(9,24),(24,1),-2.40683 # DEPENDENCYPART_GRANDPAR
(9,24),(24,23),-0.482231 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.684937 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.74598 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.534564 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.160949 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.109477 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.5202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,13),-0.602633 # DEPENDENCYPART_GRANDPAR
(11,7),(7,15),-0.721359 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.668946 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.33763 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.933771 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.58954 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.474218 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.459605 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.143293 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.255522 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.212083 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.40146 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.411151 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.564316 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.529817 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.680813 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.596701 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-1.02363 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),-0.552601 # DEPENDENCYPART_GRANDPAR
(11,9),(9,20),-0.728379 # DEPENDENCYPART_GRANDPAR
(11,9),(9,23),-1.13861 # DEPENDENCYPART_GRANDPAR
(11,9),(9,24),-0.782828 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),-0.125887 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.21394 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.228506 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-1.23115 # DEPENDENCYPART_GRANDPAR
(11,13),(13,2),-0.856169 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-1.49594 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-1.10832 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-1.2992 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.967092 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.732619 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.875553 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.731967 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.855335 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.0806652 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.173816 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.196326 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.158039 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.246976 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.1966 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.263771 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),-0.446795 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-1.13063 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.885055 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,13),-0.00214931 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.255098 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.470411 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.0872886 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.0598207 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.130937 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.188739 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.252666 # DEPENDENCYPART_GRANDPAR
(11,15),(15,24),-0.359409 # DEPENDENCYPART_GRANDPAR
(11,16),(16,1),-1.12482 # DEPENDENCYPART_GRANDPAR
(11,16),(16,2),-0.834534 # DEPENDENCYPART_GRANDPAR
(11,16),(16,3),-1.38963 # DEPENDENCYPART_GRANDPAR
(11,16),(16,4),-1.08532 # DEPENDENCYPART_GRANDPAR
(11,16),(16,5),-1.19089 # DEPENDENCYPART_GRANDPAR
(11,16),(16,7),-0.858775 # DEPENDENCYPART_GRANDPAR
(11,16),(16,9),-0.76918 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-0.921378 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,12),0.134984 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),-0.0621402 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.0642354 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.182031 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.405323 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.13675 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.625125 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.303036 # DEPENDENCYPART_GRANDPAR
(11,16),(16,22),-0.810744 # DEPENDENCYPART_GRANDPAR
(11,16),(16,23),-0.411879 # DEPENDENCYPART_GRANDPAR
(11,16),(16,24),-0.363549 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.0140027 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.248097 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.341894 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),-0.573621 # DEPENDENCYPART_GRANDPAR
(11,20),(20,1),-1.12033 # DEPENDENCYPART_GRANDPAR
(11,20),(20,2),-0.829162 # DEPENDENCYPART_GRANDPAR
(11,20),(20,3),-1.38515 # DEPENDENCYPART_GRANDPAR
(11,20),(20,4),-1.08216 # DEPENDENCYPART_GRANDPAR
(11,20),(20,5),-1.20198 # DEPENDENCYPART_GRANDPAR
(11,20),(20,7),-0.869868 # DEPENDENCYPART_GRANDPAR
(11,20),(20,11),-0.925845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,20),(20,12),0.13579 # DEPENDENCYPART_GRANDPAR
(11,20),(20,15),-0.159536 # DEPENDENCYPART_GRANDPAR
(11,20),(20,16),0.0389868 # DEPENDENCYPART_GRANDPAR
(11,20),(20,17),-0.507822 # DEPENDENCYPART_GRANDPAR
(11,20),(20,18),-0.0258124 # DEPENDENCYPART_GRANDPAR
(11,20),(20,19),-0.29861 # DEPENDENCYPART_GRANDPAR
(11,20),(20,21),-1.20396 # DEPENDENCYPART_GRANDPAR
(11,20),(20,22),-0.812685 # DEPENDENCYPART_GRANDPAR
(11,20),(20,23),-0.409767 # DEPENDENCYPART_GRANDPAR
(11,20),(20,24),-0.350564 # DEPENDENCYPART_GRANDPAR
(11,23),(23,17),-0.485662 # DEPENDENCYPART_GRANDPAR
(11,23),(23,21),-1.1906 # DEPENDENCYPART_GRANDPAR
(11,23),(23,22),-0.884964 # DEPENDENCYPART_GRANDPAR
(11,23),(23,24),-0.421774 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-0.941413 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),-0.699752 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-0.925547 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-0.741152 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-0.902062 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.863887 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.689956 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.735386 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.77845 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.642375 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.04816 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.287794 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.329347 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.00036694 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.45467 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.485606 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),-0.280196 # DEPENDENCYPART_GRANDPAR
(12,13),(13,23),-0.529011 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.860328 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.619327 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),0.0616199 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.290926 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.501888 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),-0.814717 # DEPENDENCYPART_GRANDPAR
(12,16),(16,2),-0.676256 # DEPENDENCYPART_GRANDPAR
(12,16),(16,3),-0.798873 # DEPENDENCYPART_GRANDPAR
(12,16),(16,4),-0.717751 # DEPENDENCYPART_GRANDPAR
(12,16),(16,5),-0.799809 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-0.761624 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),-0.608648 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.541338 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.995443 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.0322587 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),-0.00529762 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.183803 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.38982 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.401194 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.532379 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.251333 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.529 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.46775 # DEPENDENCYPART_GRANDPAR
(12,16),(16,24),-0.523577 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.236043 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),0.0726112 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),0.0242354 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),0.15724 # DEPENDENCYPART_GRANDPAR
(13,1),(1,7),0.116765 # DEPENDENCYPART_GRANDPAR
(13,1),(1,9),0.212702 # DEPENDENCYPART_GRANDPAR
(13,1),(1,14),0.06379 # DEPENDENCYPART_GRANDPAR
(13,1),(1,15),-0.020239 # DEPENDENCYPART_GRANDPAR
(13,1),(1,18),-0.200902 # DEPENDENCYPART_GRANDPAR
(13,1),(1,24),-0.278634 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),0.0736871 # DEPENDENCYPART_GRANDPAR
(13,2),(2,9),0.214331 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),-0.759107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,14),-0.0815014 # DEPENDENCYPART_GRANDPAR
(13,2),(2,16),-0.275006 # DEPENDENCYPART_GRANDPAR
(13,2),(2,18),-0.346194 # DEPENDENCYPART_GRANDPAR
(13,2),(2,20),-0.332494 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.135657 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.079017 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),0.16441 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),0.123935 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),0.217098 # DEPENDENCYPART_GRANDPAR
(13,3),(3,11),0.316977 # DEPENDENCYPART_GRANDPAR
(13,3),(3,13),-0.74792 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,3),(3,14),0.0567867 # DEPENDENCYPART_GRANDPAR
(13,3),(3,15),-0.0412505 # DEPENDENCYPART_GRANDPAR
(13,3),(3,17),-0.474321 # DEPENDENCYPART_GRANDPAR
(13,3),(3,18),-0.207906 # DEPENDENCYPART_GRANDPAR
(13,3),(3,20),-0.215198 # DEPENDENCYPART_GRANDPAR
(13,3),(3,22),-0.698555 # DEPENDENCYPART_GRANDPAR
(13,3),(3,23),-0.46241 # DEPENDENCYPART_GRANDPAR
(13,3),(3,24),-0.285637 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),0.0956219 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),0.0546757 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.210498 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.0606458 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.0907718 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),0.12599 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),0.141921 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),0.198704 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),0.310518 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-0.0606458 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),0.0447481 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.00574104 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),0.142045 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),0.198855 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),0.310529 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-0.802321 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,15),-0.102833 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),0.152666 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),0.235831 # DEPENDENCYPART_GRANDPAR
(13,9),(9,1),-0.142757 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),-0.0809267 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.0775 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),-0.0431756 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),0.0362946 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.0719999 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.00583049 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),0.286518 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.15932 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.318217 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),0.0899132 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-0.748148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),0.0539368 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.0414788 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.146672 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-0.474549 # DEPENDENCYPART_GRANDPAR
(13,9),(9,18),-0.210755 # DEPENDENCYPART_GRANDPAR
(13,9),(9,20),-0.215764 # DEPENDENCYPART_GRANDPAR
(13,9),(9,23),-0.462646 # DEPENDENCYPART_GRANDPAR
(13,9),(9,24),-0.287176 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),0.0254939 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),0.0159303 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),0.00772751 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.0803038 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.07526 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-0.802692 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.113805 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.103026 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.259679 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.587857 # DEPENDENCYPART_GRANDPAR
(13,11),(11,20),-0.327112 # DEPENDENCYPART_GRANDPAR
(13,11),(11,23),-0.603365 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-0.758969 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.0622498 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.17644 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.60672 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.257404 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.307651 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.304636 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.111389 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.316783 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.325367 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.149436 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.153496 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),0.0737697 # DEPENDENCYPART_GRANDPAR
(13,15),(15,24),-0.125277 # DEPENDENCYPART_GRANDPAR
(13,16),(16,1),-0.543993 # DEPENDENCYPART_GRANDPAR
(13,16),(16,2),-0.619844 # DEPENDENCYPART_GRANDPAR
(13,16),(16,3),-0.476135 # DEPENDENCYPART_GRANDPAR
(13,16),(16,4),-0.471783 # DEPENDENCYPART_GRANDPAR
(13,16),(16,5),-0.306051 # DEPENDENCYPART_GRANDPAR
(13,16),(16,7),-0.346968 # DEPENDENCYPART_GRANDPAR
(13,16),(16,9),-0.336944 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-0.163212 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.397617 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.279164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.345978 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.449958 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.0741998 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.0173812 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.226061 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),0.147883 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),-0.145041 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.110594 # DEPENDENCYPART_GRANDPAR
(13,16),(16,24),-0.0185992 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.31832 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),0.0106481 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),0.204428 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),-0.10173 # DEPENDENCYPART_GRANDPAR
(13,18),(18,1),-0.60672 # DEPENDENCYPART_GRANDPAR
(13,18),(18,5),-0.401634 # DEPENDENCYPART_GRANDPAR
(13,18),(18,7),-0.442571 # DEPENDENCYPART_GRANDPAR
(13,18),(18,11),-0.257404 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),0.184813 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.180849 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.00549776 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.333948 # DEPENDENCYPART_GRANDPAR
(13,18),(18,23),-0.222818 # DEPENDENCYPART_GRANDPAR
(13,20),(20,1),-0.542603 # DEPENDENCYPART_GRANDPAR
(13,20),(20,2),-0.616295 # DEPENDENCYPART_GRANDPAR
(13,20),(20,3),-0.474756 # DEPENDENCYPART_GRANDPAR
(13,20),(20,4),-0.473558 # DEPENDENCYPART_GRANDPAR
(13,20),(20,5),-0.323002 # DEPENDENCYPART_GRANDPAR
(13,20),(20,7),-0.36392 # DEPENDENCYPART_GRANDPAR
(13,20),(20,11),-0.180064 # DEPENDENCYPART_GRANDPAR
(13,20),(20,12),-0.40023 # DEPENDENCYPART_GRANDPAR
(13,20),(20,15),0.48516 # DEPENDENCYPART_GRANDPAR
(13,20),(20,16),0.404428 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),0.00865786 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),-0.00291464 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.175983 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.321433 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.161468 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),-0.101668 # DEPENDENCYPART_GRANDPAR
(13,20),(20,24),-0.0280794 # DEPENDENCYPART_GRANDPAR
(13,23),(23,17),0.0161679 # DEPENDENCYPART_GRANDPAR
(13,23),(23,21),-0.313047 # DEPENDENCYPART_GRANDPAR
(13,23),(23,22),-0.209285 # DEPENDENCYPART_GRANDPAR
(13,23),(23,24),0.0225288 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.321296 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.327466 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.181777 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.31918 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.287885 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),-0.210553 # DEPENDENCYPART_GRANDPAR
(14,1),(1,14),-1.05025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,1),(1,15),-0.251623 # DEPENDENCYPART_GRANDPAR
(14,1),(1,18),-0.396431 # DEPENDENCYPART_GRANDPAR
(14,1),(1,24),-0.52205 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.310828 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.170387 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.312454 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.176766 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.340149 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.0865239 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.09531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.236898 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.531359 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.695776 # DEPENDENCYPART_GRANDPAR
(14,11),(11,20),-0.695476 # DEPENDENCYPART_GRANDPAR
(14,11),(11,23),-0.943113 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.47128 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.290623 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.44474 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.117642 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.139204 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.108379 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.371521 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.336514 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.209069 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.0760173 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.406215 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.10543 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
