# _root_ Ιδιαίτερα , όσον αφορά μια μελλοντική συνεργασία βασισμένη στις δημοκρατικές αρχές των ανθρωπίνων δικαιωμάτων , των θεμελιωδών ελευθεριών και του κράτους δικαίου .
#goldHeads=4,4,4,0,7,7,4,7,8,11,9,14,14,19,19,18,18,19,11,21,19,21,0,
#predictedHeads=4,4,4,0,7,7,4,7,8,11,9,14,14,11,19,18,18,19,11,22,22,19,0,
(10,19),(19,16),-0.589669 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.617574 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.631659 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.497027 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.463635 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),-0.0964872 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.312298 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.360803 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.29984 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),0.701784 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.392472 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.286996 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.889409 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.167976 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.224506 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),0.727797 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),-0.181805 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.359656 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.435121 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.917126 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.21569 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.307624 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),0.70103 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.584626 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.382141 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.361794 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.605182 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.230069 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),0.742752 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.150993 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.31513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,1),-0.38783 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.395088 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.366471 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.643864 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.235902 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.804196 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.170181 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.125343 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.38009 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,1),-0.223593 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.27126 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.197669 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.978946 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.532284 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.0507687 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.000131895 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.157007 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),0.0976104 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.25887 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,13),-0.206565 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.231258 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.517227 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.660099 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-0.576391 # DEPENDENCYPART_GRANDPAR
(11,8),(8,19),-0.427314 # DEPENDENCYPART_GRANDPAR
(11,8),(8,22),-0.638837 # DEPENDENCYPART_GRANDPAR
(11,8),(8,23),-0.819389 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.0363577 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.29458 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,11),-1.31513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,13),-0.208365 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.28668 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.437641 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.75444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.468925 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.346569 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.205681 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.107229 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.0126279 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.0794757 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-0.825544 # DEPENDENCYPART_GRANDPAR
(11,14),(14,3),-0.794377 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.85424 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.490954 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.705516 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.487598 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.310719 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.173871 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.437701 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.216626 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.121155 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),0.0371078 # DEPENDENCYPART_GRANDPAR
(11,15),(15,2),-0.794566 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),-0.769427 # DEPENDENCYPART_GRANDPAR
(11,15),(15,8),0.143626 # DEPENDENCYPART_GRANDPAR
(11,15),(15,9),-0.686936 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.37474 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.749547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,13),0.310367 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.283904 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.176659 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.0818485 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),0.0146547 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.162018 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.148389 # DEPENDENCYPART_GRANDPAR
(11,15),(15,23),-0.426862 # DEPENDENCYPART_GRANDPAR
(11,17),(17,12),0.430956 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.310869 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),0.311657 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.129153 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.318021 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.149893 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),0.0328235 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.235535 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.203619 # DEPENDENCYPART_GRANDPAR
(11,18),(18,12),0.475838 # DEPENDENCYPART_GRANDPAR
(11,18),(18,13),0.314331 # DEPENDENCYPART_GRANDPAR
(11,18),(18,14),0.320804 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),-0.125599 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.273138 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.0911524 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),0.0377885 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.745357 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.230852 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.183927 # DEPENDENCYPART_GRANDPAR
(11,19),(19,1),-0.81731 # DEPENDENCYPART_GRANDPAR
(11,19),(19,2),-0.838441 # DEPENDENCYPART_GRANDPAR
(11,19),(19,3),-0.786175 # DEPENDENCYPART_GRANDPAR
(11,19),(19,4),-1.56825 # DEPENDENCYPART_GRANDPAR
(11,19),(19,6),-0.757096 # DEPENDENCYPART_GRANDPAR
(11,19),(19,7),-0.831565 # DEPENDENCYPART_GRANDPAR
(11,19),(19,8),0.042765 # DEPENDENCYPART_GRANDPAR
(11,19),(19,9),-0.757462 # DEPENDENCYPART_GRANDPAR
(11,19),(19,10),-0.475677 # DEPENDENCYPART_GRANDPAR
(11,19),(19,11),-0.714316 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,19),(19,13),0.270361 # DEPENDENCYPART_GRANDPAR
(11,19),(19,14),0.33226 # DEPENDENCYPART_GRANDPAR
(11,19),(19,15),-0.0720358 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.502561 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.110184 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.0314401 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.6042 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),0.079797 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),0.0439345 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),-0.395037 # DEPENDENCYPART_GRANDPAR
(11,22),(22,12),0.469141 # DEPENDENCYPART_GRANDPAR
(11,22),(22,16),-0.279835 # DEPENDENCYPART_GRANDPAR
(11,22),(22,17),-0.0999482 # DEPENDENCYPART_GRANDPAR
(11,22),(22,18),-0.0379582 # DEPENDENCYPART_GRANDPAR
(11,22),(22,19),0.118149 # DEPENDENCYPART_GRANDPAR
(11,22),(22,20),-0.517859 # DEPENDENCYPART_GRANDPAR
(11,22),(22,21),-0.196519 # DEPENDENCYPART_GRANDPAR
(11,22),(22,23),-0.451987 # DEPENDENCYPART_GRANDPAR
(13,11),(11,1),-0.274137 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.394662 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.286788 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.948378 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),-0.425153 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.383169 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.48594 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.43502 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.512481 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.285734 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.47184 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.636437 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.729714 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-1.29055 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-1.32696 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.521803 # DEPENDENCYPART_GRANDPAR
(13,11),(11,22),-0.952172 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.650112 # DEPENDENCYPART_GRANDPAR
(13,14),(14,3),-0.658144 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.821145 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.934713 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.716045 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.885081 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.924842 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.37083 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.791072 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.853175 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.891611 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.125918 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-0.760142 # DEPENDENCYPART_GRANDPAR
(13,15),(15,7),-0.813843 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-0.90946 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-0.745971 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.901802 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.708755 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-1.00225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),-0.158149 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.841169 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.877485 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.13564 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.659062 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.502796 # DEPENDENCYPART_GRANDPAR
(13,15),(15,23),-0.365904 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.885081 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.918507 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),-0.0637467 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.312261 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.603324 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.910391 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.125478 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.662691 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.523794 # DEPENDENCYPART_GRANDPAR
(13,18),(18,12),-0.885081 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-0.918525 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),-0.058071 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),-0.312188 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),-0.568895 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.700686 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.125208 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.696312 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.66269 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.513457 # DEPENDENCYPART_GRANDPAR
(13,22),(22,12),-0.885081 # DEPENDENCYPART_GRANDPAR
(13,22),(22,16),-0.581019 # DEPENDENCYPART_GRANDPAR
(13,22),(22,17),-0.711915 # DEPENDENCYPART_GRANDPAR
(13,22),(22,18),-0.759293 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),0.0144379 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.511123 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.548762 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.408715 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.327032 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.439046 # DEPENDENCYPART_GRANDPAR
(14,1),(1,8),-0.162598 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),-0.433559 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),-0.390976 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-1.14261 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),-0.819442 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),-0.627941 # DEPENDENCYPART_GRANDPAR
(14,3),(3,8),-0.163352 # DEPENDENCYPART_GRANDPAR
(14,3),(3,15),-0.319109 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),-0.468132 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),-0.359258 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.505473 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.664478 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.8416 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.0579323 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.44889 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.574639 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.492727 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.526621 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),0.327529 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-0.954209 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,19),-0.467103 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.471679 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.358071 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.50902 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.660067 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.83938 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.596996 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.32116 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.691299 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.657737 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.130095 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),0.349632 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.01941 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.365066 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.524863 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.476751 # DEPENDENCYPART_GRANDPAR
(14,11),(11,19),-0.495673 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-0.813071 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.466421 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.266662 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-0.954447 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.315108 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.459896 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.411728 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-0.748103 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-0.76078 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-1.08998 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-0.719968 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-0.968227 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-1.08148 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-1.06657 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.157192 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.38403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,17),0.0837166 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),0.142949 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.0202935 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.125809 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.197436 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.23082 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.133039 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),0.19227 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.75568 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.273455 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.353916 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),0.138642 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.246682 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),0.0742458 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.00131619 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.199159 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.253325 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-0.75568 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.273455 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.345706 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.141259 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.28969 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),0.165731 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),0.00365073 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.536404 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.194475 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.233631 # DEPENDENCYPART_GRANDPAR
(14,19),(19,1),-0.897835 # DEPENDENCYPART_GRANDPAR
(14,19),(19,2),-0.804686 # DEPENDENCYPART_GRANDPAR
(14,19),(19,3),-0.925399 # DEPENDENCYPART_GRANDPAR
(14,19),(19,4),-1.79298 # DEPENDENCYPART_GRANDPAR
(14,19),(19,6),-1.36412 # DEPENDENCYPART_GRANDPAR
(14,19),(19,7),-1.15214 # DEPENDENCYPART_GRANDPAR
(14,19),(19,8),-0.820859 # DEPENDENCYPART_GRANDPAR
(14,19),(19,9),-1.03878 # DEPENDENCYPART_GRANDPAR
(14,19),(19,10),-1.18248 # DEPENDENCYPART_GRANDPAR
(14,19),(19,11),-1.12899 # DEPENDENCYPART_GRANDPAR
(14,19),(19,13),-0.25819 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-0.336126 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,15),0.193416 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),0.054502 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),0.144823 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),0.188072 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.393134 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),0.117332 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.00307615 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.196682 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.195324 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.152973 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.181602 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.103655 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.326672 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.0939309 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.170644 # DEPENDENCYPART_GRANDPAR
(15,7),(7,1),-0.0932079 # DEPENDENCYPART_GRANDPAR
(15,7),(7,2),-0.223547 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),-0.061484 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),-0.00424352 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),0.0478392 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),0.147019 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),0.0151753 # DEPENDENCYPART_GRANDPAR
(15,7),(7,10),0.155477 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.042058 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),-0.104447 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),-0.181012 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.0685991 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),-0.186099 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.059854 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),0.0707261 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.095372 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.0731029 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),0.0482347 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.123451 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),0.00900109 # DEPENDENCYPART_GRANDPAR
(15,8),(8,14),-0.0668169 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-0.950737 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,17),-0.415125 # DEPENDENCYPART_GRANDPAR
(15,8),(8,18),-0.481026 # DEPENDENCYPART_GRANDPAR
(15,8),(8,19),-0.359838 # DEPENDENCYPART_GRANDPAR
(15,8),(8,22),-0.519934 # DEPENDENCYPART_GRANDPAR
(15,8),(8,23),-0.424108 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),0.0438252 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.0964034 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.10241 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),0.0389063 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.0469772 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.3524 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-0.0968812 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-0.222504 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.0651573 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),0.00047707 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),0.0501199 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.0593395 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.0392438 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.0724282 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),0.0961892 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),0.137784 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),0.118275 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),0.0205808 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-0.995563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,17),-0.453 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.518999 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-0.336612 # DEPENDENCYPART_GRANDPAR
(15,11),(11,22),-0.557809 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.0621818 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),0.0480104 # DEPENDENCYPART_GRANDPAR
