# _root_ Τα κράτη δεν μπορούν να διαθέτουν δύο ποινικούς κώδικες , έναν που θα εφαρμόζεται στη διακίνηση ναρκωτικών αποκλειστικά μέσα στα σύνορά τους , και έναν άλλο που θα εφαρμόζεται στη διακίνηση ναρκωτικών όταν αυτή έχει διασυνοριακή διάσταση .
#goldHeads=2,4,4,0,6,4,9,9,10,6,24,14,14,11,14,15,16,19,16,19,20,21,10,10,24,25,29,29,25,29,30,31,29,35,33,37,35,0,
#predictedHeads=2,4,4,0,6,4,9,9,6,14,10,14,14,9,14,15,16,19,14,19,20,21,24,21,26,27,29,29,24,29,30,31,29,35,33,37,35,0,
(24,8),(24,17),-0.00468297 # DEPENDENCYPART_SIBL
(24,8),(24,18),0.0102281 # DEPENDENCYPART_SIBL
(24,8),(24,19),0.00876751 # DEPENDENCYPART_SIBL
(24,8),(24,20),-0.0110042 # DEPENDENCYPART_SIBL
(24,8),(24,21),-0.00308647 # DEPENDENCYPART_SIBL
(24,8),(24,23),0.173906 # DEPENDENCYPART_SIBL
(24,8),(24,25),-0.0131737 # DEPENDENCYPART_SIBL
(24,8),(24,26),0.00934721 # DEPENDENCYPART_SIBL
(24,8),(24,29),-0.0228313 # DEPENDENCYPART_SIBL
(24,8),(24,30),-0.0261914 # DEPENDENCYPART_SIBL
(24,8),(24,31),0.00448796 # DEPENDENCYPART_SIBL
(24,8),(24,32),0.0020457 # DEPENDENCYPART_SIBL
(24,8),(24,33),-0.00651305 # DEPENDENCYPART_SIBL
(24,8),(24,35),-0.016885 # DEPENDENCYPART_SIBL
(24,9),(24,10),0.114053 # DEPENDENCYPART_SIBL
(24,9),(24,12),-0.0973383 # DEPENDENCYPART_SIBL
(24,9),(24,14),0.0425517 # DEPENDENCYPART_SIBL
(24,9),(24,15),-0.0502671 # DEPENDENCYPART_SIBL
(24,9),(24,16),-0.0177997 # DEPENDENCYPART_SIBL
(24,9),(24,17),-0.0198348 # DEPENDENCYPART_SIBL
(24,9),(24,18),-0.0242577 # DEPENDENCYPART_SIBL
(24,9),(24,19),-0.0249296 # DEPENDENCYPART_SIBL
(24,9),(24,20),-0.0637323 # DEPENDENCYPART_SIBL
(24,9),(24,21),-0.0177933 # DEPENDENCYPART_SIBL
(24,9),(24,23),0.114053 # DEPENDENCYPART_SIBL
(24,9),(24,25),-0.0474642 # DEPENDENCYPART_SIBL
(24,9),(24,26),-0.00572649 # DEPENDENCYPART_SIBL
(24,9),(24,29),-0.0154776 # DEPENDENCYPART_SIBL
(24,9),(24,30),-0.0944644 # DEPENDENCYPART_SIBL
(24,9),(24,31),0.0981308 # DEPENDENCYPART_SIBL
(24,9),(24,32),0.0983054 # DEPENDENCYPART_SIBL
(24,9),(24,33),-0.0104111 # DEPENDENCYPART_SIBL
(24,9),(24,35),0.0014756 # DEPENDENCYPART_SIBL
(24,10),(24,12),0.0117551 # DEPENDENCYPART_SIBL
(24,10),(24,14),0.045004 # DEPENDENCYPART_SIBL
(24,10),(24,15),0.022565 # DEPENDENCYPART_SIBL
(24,10),(24,16),0.00460491 # DEPENDENCYPART_SIBL
(24,10),(24,17),0.000761381 # DEPENDENCYPART_SIBL
(24,10),(24,18),0.0101208 # DEPENDENCYPART_SIBL
(24,10),(24,19),0.0078759 # DEPENDENCYPART_SIBL
(24,10),(24,20),-0.0303085 # DEPENDENCYPART_SIBL
(24,10),(24,21),0.00461018 # DEPENDENCYPART_SIBL
(24,10),(24,23),0.0449192 # DEPENDENCYPART_SIBL
(24,10),(24,25),-0.0785611 # DEPENDENCYPART_SIBL
(24,10),(24,26),0.0201407 # DEPENDENCYPART_SIBL
(24,10),(24,29),-0.000448469 # DEPENDENCYPART_SIBL
(24,10),(24,30),-0.00208012 # DEPENDENCYPART_SIBL
(24,10),(24,31),0.0233529 # DEPENDENCYPART_SIBL
(24,10),(24,32),0.0231611 # DEPENDENCYPART_SIBL
(24,10),(24,33),-0.0106436 # DEPENDENCYPART_SIBL
(24,10),(24,35),0.0145827 # DEPENDENCYPART_SIBL
(24,12),(24,14),0.0976005 # DEPENDENCYPART_SIBL
(24,12),(24,15),-0.0262607 # DEPENDENCYPART_SIBL
(24,12),(24,16),-0.0854813 # DEPENDENCYPART_SIBL
(24,12),(24,17),-0.0869887 # DEPENDENCYPART_SIBL
(24,12),(24,18),-0.0295044 # DEPENDENCYPART_SIBL
(24,12),(24,19),-0.0313851 # DEPENDENCYPART_SIBL
(24,12),(24,20),-0.0457354 # DEPENDENCYPART_SIBL
(24,12),(24,21),-0.085476 # DEPENDENCYPART_SIBL
(24,12),(24,23),-0.0481541 # DEPENDENCYPART_SIBL
(24,12),(24,25),-0.0251904 # DEPENDENCYPART_SIBL
(24,12),(24,26),0.00922363 # DEPENDENCYPART_SIBL
(24,12),(24,29),0.088011 # DEPENDENCYPART_SIBL
(24,12),(24,30),-0.0234806 # DEPENDENCYPART_SIBL
(24,12),(24,31),-0.0484918 # DEPENDENCYPART_SIBL
(24,12),(24,32),-0.0492796 # DEPENDENCYPART_SIBL
(24,12),(24,33),-0.0047017 # DEPENDENCYPART_SIBL
(24,12),(24,35),0.0877181 # DEPENDENCYPART_SIBL
(24,14),(24,15),-0.0612731 # DEPENDENCYPART_SIBL
(24,14),(24,16),-0.181577 # DEPENDENCYPART_SIBL
(24,14),(24,17),-0.183096 # DEPENDENCYPART_SIBL
(24,14),(24,18),-0.0920185 # DEPENDENCYPART_SIBL
(24,14),(24,19),-0.0958881 # DEPENDENCYPART_SIBL
(24,14),(24,20),-0.0872684 # DEPENDENCYPART_SIBL
(24,14),(24,21),-0.181572 # DEPENDENCYPART_SIBL
(24,14),(24,23),-0.00488088 # DEPENDENCYPART_SIBL
(24,14),(24,25),-0.0144201 # DEPENDENCYPART_SIBL
(24,14),(24,26),0.0252627 # DEPENDENCYPART_SIBL
(24,14),(24,29),0.461181 # DEPENDENCYPART_SIBL
(24,14),(24,30),-0.0309337 # DEPENDENCYPART_SIBL
(24,14),(24,31),-0.0557704 # DEPENDENCYPART_SIBL
(24,14),(24,32),-0.055652 # DEPENDENCYPART_SIBL
(24,14),(24,33),0.00094768 # DEPENDENCYPART_SIBL
(24,14),(24,35),0.452692 # DEPENDENCYPART_SIBL
(24,15),(24,16),-0.0194036 # DEPENDENCYPART_SIBL
(24,15),(24,17),-0.0208029 # DEPENDENCYPART_SIBL
(24,15),(24,18),0.0474484 # DEPENDENCYPART_SIBL
(24,15),(24,19),0.0454261 # DEPENDENCYPART_SIBL
(24,15),(24,20),-0.0300977 # DEPENDENCYPART_SIBL
(24,15),(24,21),-0.01929 # DEPENDENCYPART_SIBL
(24,15),(24,23),0.0730315 # DEPENDENCYPART_SIBL
(24,15),(24,25),0.00427467 # DEPENDENCYPART_SIBL
(24,15),(24,26),0.0246895 # DEPENDENCYPART_SIBL
(24,15),(24,29),-0.0124691 # DEPENDENCYPART_SIBL
(24,15),(24,30),0.355486 # DEPENDENCYPART_SIBL
(24,15),(24,31),-0.0547697 # DEPENDENCYPART_SIBL
(24,15),(24,32),-0.0548096 # DEPENDENCYPART_SIBL
(24,15),(24,33),0.00629632 # DEPENDENCYPART_SIBL
(24,15),(24,35),-0.00692477 # DEPENDENCYPART_SIBL
(24,16),(24,17),-0.0135251 # DEPENDENCYPART_SIBL
(24,16),(24,18),-0.0179322 # DEPENDENCYPART_SIBL
(24,16),(24,19),-0.0186041 # DEPENDENCYPART_SIBL
(24,16),(24,20),-0.0574069 # DEPENDENCYPART_SIBL
(24,16),(24,21),-0.0114835 # DEPENDENCYPART_SIBL
(24,16),(24,23),0.120158 # DEPENDENCYPART_SIBL
(24,16),(24,25),-0.0410581 # DEPENDENCYPART_SIBL
(24,16),(24,26),0.000675073 # DEPENDENCYPART_SIBL
(24,16),(24,29),0.000361776 # DEPENDENCYPART_SIBL
(24,16),(24,30),-0.0880582 # DEPENDENCYPART_SIBL
(24,16),(24,31),0.102559 # DEPENDENCYPART_SIBL
(24,16),(24,32),0.102733 # DEPENDENCYPART_SIBL
(24,16),(24,33),-0.00129128 # DEPENDENCYPART_SIBL
(24,16),(24,35),0.017315 # DEPENDENCYPART_SIBL
(24,17),(24,18),-0.025893 # DEPENDENCYPART_SIBL
(24,17),(24,19),-0.0265649 # DEPENDENCYPART_SIBL
(24,17),(24,20),-0.0653704 # DEPENDENCYPART_SIBL
(24,17),(24,21),-0.0202668 # DEPENDENCYPART_SIBL
(24,17),(24,23),0.110875 # DEPENDENCYPART_SIBL
(24,17),(24,25),-0.0477822 # DEPENDENCYPART_SIBL
(24,17),(24,26),-0.00604447 # DEPENDENCYPART_SIBL
(24,17),(24,29),-0.0157967 # DEPENDENCYPART_SIBL
(24,17),(24,30),-0.0959706 # DEPENDENCYPART_SIBL
(24,17),(24,31),0.0811331 # DEPENDENCYPART_SIBL
(24,17),(24,32),0.0813077 # DEPENDENCYPART_SIBL
(24,17),(24,33),-0.0135489 # DEPENDENCYPART_SIBL
(24,17),(24,35),0.00115654 # DEPENDENCYPART_SIBL
(24,18),(24,19),0.0513762 # DEPENDENCYPART_SIBL
(24,18),(24,20),0.0038402 # DEPENDENCYPART_SIBL
(24,18),(24,21),-0.0255859 # DEPENDENCYPART_SIBL
(24,18),(24,23),-0.00139086 # DEPENDENCYPART_SIBL
(24,18),(24,25),-0.0104303 # DEPENDENCYPART_SIBL
(24,18),(24,26),0.0301453 # DEPENDENCYPART_SIBL
(24,18),(24,29),0.0178462 # DEPENDENCYPART_SIBL
(24,18),(24,30),-0.0153622 # DEPENDENCYPART_SIBL
(24,18),(24,31),0.00656698 # DEPENDENCYPART_SIBL
(24,18),(24,32),0.00660429 # DEPENDENCYPART_SIBL
(24,18),(24,33),0.0360375 # DEPENDENCYPART_SIBL
(24,18),(24,35),0.0284333 # DEPENDENCYPART_SIBL
(24,19),(24,20),0.0025742 # DEPENDENCYPART_SIBL
(24,19),(24,21),-0.0240872 # DEPENDENCYPART_SIBL
(24,19),(24,23),-0.00368537 # DEPENDENCYPART_SIBL
(24,19),(24,25),-0.0227316 # DEPENDENCYPART_SIBL
(24,19),(24,26),0.0173044 # DEPENDENCYPART_SIBL
(24,19),(24,29),0.00315686 # DEPENDENCYPART_SIBL
(24,19),(24,30),-0.021215 # DEPENDENCYPART_SIBL
(24,19),(24,31),-0.00941808 # DEPENDENCYPART_SIBL
(24,19),(24,32),-0.00938078 # DEPENDENCYPART_SIBL
(24,19),(24,33),0.0222769 # DEPENDENCYPART_SIBL
(24,19),(24,35),0.0137425 # DEPENDENCYPART_SIBL
(24,20),(24,21),-0.0165069 # DEPENDENCYPART_SIBL
(24,20),(24,23),0.0372852 # DEPENDENCYPART_SIBL
(24,20),(24,25),0.00464668 # DEPENDENCYPART_SIBL
(24,20),(24,26),0.0249056 # DEPENDENCYPART_SIBL
(24,20),(24,29),-0.0159449 # DEPENDENCYPART_SIBL
(24,20),(24,30),0.372056 # DEPENDENCYPART_SIBL
(24,20),(24,31),-0.0368722 # DEPENDENCYPART_SIBL
(24,20),(24,32),-0.036912 # DEPENDENCYPART_SIBL
(24,20),(24,33),0.00485086 # DEPENDENCYPART_SIBL
(24,20),(24,35),-0.0104016 # DEPENDENCYPART_SIBL
(24,21),(24,23),0.114053 # DEPENDENCYPART_SIBL
(24,21),(24,25),-0.0474642 # DEPENDENCYPART_SIBL
(24,21),(24,26),-0.00572649 # DEPENDENCYPART_SIBL
(24,21),(24,29),-0.0154776 # DEPENDENCYPART_SIBL
(24,21),(24,30),-0.0944644 # DEPENDENCYPART_SIBL
(24,21),(24,31),0.0981308 # DEPENDENCYPART_SIBL
(24,21),(24,32),0.0983054 # DEPENDENCYPART_SIBL
(24,21),(24,33),-0.0104111 # DEPENDENCYPART_SIBL
(24,21),(24,35),0.0014756 # DEPENDENCYPART_SIBL
(24,23),(24,25),-0.0785611 # DEPENDENCYPART_SIBL
(24,23),(24,26),0.0201407 # DEPENDENCYPART_SIBL
(24,23),(24,29),-0.000448469 # DEPENDENCYPART_SIBL
(24,23),(24,30),-0.00208012 # DEPENDENCYPART_SIBL
(24,23),(24,31),0.0233529 # DEPENDENCYPART_SIBL
(24,23),(24,32),0.0231611 # DEPENDENCYPART_SIBL
(24,23),(24,33),-0.0106436 # DEPENDENCYPART_SIBL
(24,23),(24,35),0.0145827 # DEPENDENCYPART_SIBL
(24,25),(24,26),0.0533755 # DEPENDENCYPART_SIBL
(24,25),(24,29),-0.111518 # DEPENDENCYPART_SIBL
(24,25),(24,30),-0.00489013 # DEPENDENCYPART_SIBL
(24,25),(24,31),0.0048028 # DEPENDENCYPART_SIBL
(24,25),(24,32),0.00487676 # DEPENDENCYPART_SIBL
(24,25),(24,33),-0.011571 # DEPENDENCYPART_SIBL
(24,25),(24,35),-0.118905 # DEPENDENCYPART_SIBL
(24,26),(24,29),-0.146087 # DEPENDENCYPART_SIBL
(24,26),(24,30),-0.0224405 # DEPENDENCYPART_SIBL
(24,26),(24,31),-0.0737521 # DEPENDENCYPART_SIBL
(24,26),(24,32),-0.0736789 # DEPENDENCYPART_SIBL
(24,26),(24,33),-0.031051 # DEPENDENCYPART_SIBL
(24,26),(24,35),-0.15532 # DEPENDENCYPART_SIBL
(24,29),(24,30),0.0412808 # DEPENDENCYPART_SIBL
(24,29),(24,31),0.0234011 # DEPENDENCYPART_SIBL
(24,29),(24,32),0.0242935 # DEPENDENCYPART_SIBL
(24,29),(24,33),-0.0145699 # DEPENDENCYPART_SIBL
(24,29),(24,35),-0.277679 # DEPENDENCYPART_SIBL
(24,30),(24,31),0.0238871 # DEPENDENCYPART_SIBL
(24,30),(24,32),0.024008 # DEPENDENCYPART_SIBL
(24,30),(24,33),0.00734279 # DEPENDENCYPART_SIBL
(24,30),(24,35),-0.112636 # DEPENDENCYPART_SIBL
(24,31),(24,32),-0.0893625 # DEPENDENCYPART_SIBL
(24,31),(24,33),-0.0111199 # DEPENDENCYPART_SIBL
(24,31),(24,35),-0.111884 # DEPENDENCYPART_SIBL
(24,32),(24,33),-0.0111722 # DEPENDENCYPART_SIBL
(24,32),(24,35),-0.109673 # DEPENDENCYPART_SIBL
(24,33),(24,35),-0.0759239 # DEPENDENCYPART_SIBL
(26,25),(26,29),-0.0261695 # DEPENDENCYPART_SIBL
(27,26),(27,35),-0.00682305 # DEPENDENCYPART_SIBL
(29,2),(29,4),-0.0266235 # DEPENDENCYPART_SIBL
(29,2),(29,6),-0.0252663 # DEPENDENCYPART_SIBL
(29,2),(29,9),-0.184026 # DEPENDENCYPART_SIBL
(29,2),(29,10),-0.0382388 # DEPENDENCYPART_SIBL
(29,2),(29,14),-0.0252212 # DEPENDENCYPART_SIBL
(29,2),(29,15),-0.0373361 # DEPENDENCYPART_SIBL
(29,2),(29,16),-0.184135 # DEPENDENCYPART_SIBL
(29,2),(29,17),-0.184233 # DEPENDENCYPART_SIBL
(29,2),(29,18),-0.018933 # DEPENDENCYPART_SIBL
(29,2),(29,19),-0.0199383 # DEPENDENCYPART_SIBL
(29,2),(29,20),-0.00734168 # DEPENDENCYPART_SIBL
(29,2),(29,21),-0.184026 # DEPENDENCYPART_SIBL
(29,2),(29,23),-0.0382388 # DEPENDENCYPART_SIBL
(29,2),(29,24),-0.0468385 # DEPENDENCYPART_SIBL
(29,2),(29,26),-0.148459 # DEPENDENCYPART_SIBL
(29,2),(29,27),-0.286058 # DEPENDENCYPART_SIBL
(29,2),(29,28),0.0186034 # DEPENDENCYPART_SIBL
(29,2),(29,30),-0.0480649 # DEPENDENCYPART_SIBL
(29,2),(29,31),-0.0178547 # DEPENDENCYPART_SIBL
(29,2),(29,32),-0.0167915 # DEPENDENCYPART_SIBL
(29,2),(29,33),0.0644139 # DEPENDENCYPART_SIBL
(29,2),(29,35),-0.0373376 # DEPENDENCYPART_SIBL
(29,2),(29,36),0.0135885 # DEPENDENCYPART_SIBL
(29,2),(29,37),-0.0205224 # DEPENDENCYPART_SIBL
(29,4),(29,6),-0.122411 # DEPENDENCYPART_SIBL
(29,4),(29,9),-0.0748366 # DEPENDENCYPART_SIBL
(29,4),(29,10),-0.00887311 # DEPENDENCYPART_SIBL
(29,4),(29,14),-0.122397 # DEPENDENCYPART_SIBL
(29,4),(29,15),-0.018446 # DEPENDENCYPART_SIBL
(29,4),(29,16),-0.0749458 # DEPENDENCYPART_SIBL
(29,4),(29,17),-0.0748427 # DEPENDENCYPART_SIBL
(29,4),(29,18),-0.00941215 # DEPENDENCYPART_SIBL
(29,4),(29,19),-0.0116657 # DEPENDENCYPART_SIBL
(29,4),(29,20),-0.00628017 # DEPENDENCYPART_SIBL
(29,4),(29,21),-0.0748366 # DEPENDENCYPART_SIBL
(29,4),(29,23),-0.00887311 # DEPENDENCYPART_SIBL
(29,4),(29,24),-0.0194556 # DEPENDENCYPART_SIBL
(29,4),(29,26),-0.126482 # DEPENDENCYPART_SIBL
(29,4),(29,27),-0.21692 # DEPENDENCYPART_SIBL
(29,4),(29,28),-0.0207596 # DEPENDENCYPART_SIBL
(29,4),(29,30),-0.0287979 # DEPENDENCYPART_SIBL
(29,4),(29,31),-0.0183782 # DEPENDENCYPART_SIBL
(29,4),(29,32),-0.0172782 # DEPENDENCYPART_SIBL
(29,4),(29,33),0.0192869 # DEPENDENCYPART_SIBL
(29,4),(29,35),0.0326316 # DEPENDENCYPART_SIBL
(29,4),(29,36),-0.0189426 # DEPENDENCYPART_SIBL
(29,4),(29,37),-0.0178047 # DEPENDENCYPART_SIBL
(29,6),(29,9),-0.0735207 # DEPENDENCYPART_SIBL
(29,6),(29,10),-0.00755785 # DEPENDENCYPART_SIBL
(29,6),(29,14),-0.120121 # DEPENDENCYPART_SIBL
(29,6),(29,15),-0.0171301 # DEPENDENCYPART_SIBL
(29,6),(29,16),-0.0736299 # DEPENDENCYPART_SIBL
(29,6),(29,17),-0.0735268 # DEPENDENCYPART_SIBL
(29,6),(29,18),-0.00710032 # DEPENDENCYPART_SIBL
(29,6),(29,19),-0.00935385 # DEPENDENCYPART_SIBL
(29,6),(29,20),-0.00496432 # DEPENDENCYPART_SIBL
(29,6),(29,21),-0.0735207 # DEPENDENCYPART_SIBL
(29,6),(29,23),-0.00755785 # DEPENDENCYPART_SIBL
(29,6),(29,24),-0.0181081 # DEPENDENCYPART_SIBL
(29,6),(29,26),-0.123927 # DEPENDENCYPART_SIBL
(29,6),(29,27),-0.214365 # DEPENDENCYPART_SIBL
(29,6),(29,28),-0.0190942 # DEPENDENCYPART_SIBL
(29,6),(29,30),-0.0255486 # DEPENDENCYPART_SIBL
(29,6),(29,31),-0.0137462 # DEPENDENCYPART_SIBL
(29,6),(29,32),-0.0126461 # DEPENDENCYPART_SIBL
(29,6),(29,33),0.0221461 # DEPENDENCYPART_SIBL
(29,6),(29,35),0.0354194 # DEPENDENCYPART_SIBL
(29,6),(29,36),-0.0165132 # DEPENDENCYPART_SIBL
(29,6),(29,37),-0.0131727 # DEPENDENCYPART_SIBL
(29,9),(29,10),-0.0401426 # DEPENDENCYPART_SIBL
(29,9),(29,14),-0.0235618 # DEPENDENCYPART_SIBL
(29,9),(29,15),-0.0328871 # DEPENDENCYPART_SIBL
(29,9),(29,16),-0.181476 # DEPENDENCYPART_SIBL
(29,9),(29,17),-0.181545 # DEPENDENCYPART_SIBL
(29,9),(29,18),-0.0144867 # DEPENDENCYPART_SIBL
(29,9),(29,19),-0.0154921 # DEPENDENCYPART_SIBL
(29,9),(29,20),-0.00289264 # DEPENDENCYPART_SIBL
(29,9),(29,21),-0.181366 # DEPENDENCYPART_SIBL
(29,9),(29,23),-0.0401426 # DEPENDENCYPART_SIBL
(29,9),(29,24),-0.0423923 # DEPENDENCYPART_SIBL
(29,9),(29,26),-0.143985 # DEPENDENCYPART_SIBL
(29,9),(29,27),-0.281557 # DEPENDENCYPART_SIBL
(29,9),(29,28),0.0299063 # DEPENDENCYPART_SIBL
(29,9),(29,30),-0.0381268 # DEPENDENCYPART_SIBL
(29,9),(29,31),-0.0100632 # DEPENDENCYPART_SIBL
(29,9),(29,32),-0.00900006 # DEPENDENCYPART_SIBL
(29,9),(29,33),0.0773919 # DEPENDENCYPART_SIBL
(29,9),(29,35),-0.0231729 # DEPENDENCYPART_SIBL
(29,9),(29,36),0.0257918 # DEPENDENCYPART_SIBL
(29,9),(29,37),-0.0127309 # DEPENDENCYPART_SIBL
(29,10),(29,14),-0.00339296 # DEPENDENCYPART_SIBL
(29,10),(29,15),0.0279303 # DEPENDENCYPART_SIBL
(29,10),(29,16),0.0032567 # DEPENDENCYPART_SIBL
(29,10),(29,17),0.0022092 # DEPENDENCYPART_SIBL
(29,10),(29,18),0.0351755 # DEPENDENCYPART_SIBL
(29,10),(29,19),0.0314316 # DEPENDENCYPART_SIBL
(29,10),(29,20),0.0574217 # DEPENDENCYPART_SIBL
(29,10),(29,21),0.00336588 # DEPENDENCYPART_SIBL
(29,10),(29,23),-0.0106972 # DEPENDENCYPART_SIBL
(29,10),(29,24),0.0192829 # DEPENDENCYPART_SIBL
(29,10),(29,26),0.00198963 # DEPENDENCYPART_SIBL
(29,10),(29,27),0.0239426 # DEPENDENCYPART_SIBL
(29,10),(29,28),-0.0240911 # DEPENDENCYPART_SIBL
(29,10),(29,30),-0.0054579 # DEPENDENCYPART_SIBL
(29,10),(29,31),0.00113723 # DEPENDENCYPART_SIBL
(29,10),(29,32),0.00182735 # DEPENDENCYPART_SIBL
(29,10),(29,33),0.0305862 # DEPENDENCYPART_SIBL
(29,10),(29,35),-0.0212934 # DEPENDENCYPART_SIBL
(29,10),(29,36),-0.0238869 # DEPENDENCYPART_SIBL
(29,10),(29,37),0.0017393 # DEPENDENCYPART_SIBL
(29,14),(29,15),-0.0170967 # DEPENDENCYPART_SIBL
(29,14),(29,16),-0.0735964 # DEPENDENCYPART_SIBL
(29,14),(29,17),-0.0734933 # DEPENDENCYPART_SIBL
(29,14),(29,18),-0.00706683 # DEPENDENCYPART_SIBL
(29,14),(29,19),-0.00932035 # DEPENDENCYPART_SIBL
(29,14),(29,20),-0.00493083 # DEPENDENCYPART_SIBL
(29,14),(29,21),-0.0734873 # DEPENDENCYPART_SIBL
(29,14),(29,23),-0.00752377 # DEPENDENCYPART_SIBL
(29,14),(29,24),-0.0180746 # DEPENDENCYPART_SIBL
(29,14),(29,26),-0.123893 # DEPENDENCYPART_SIBL
(29,14),(29,27),-0.214331 # DEPENDENCYPART_SIBL
(29,14),(29,28),-0.0189937 # DEPENDENCYPART_SIBL
(29,14),(29,30),-0.0255152 # DEPENDENCYPART_SIBL
(29,14),(29,31),-0.0137127 # DEPENDENCYPART_SIBL
(29,14),(29,32),-0.0126127 # DEPENDENCYPART_SIBL
(29,14),(29,33),0.0221799 # DEPENDENCYPART_SIBL
(29,14),(29,35),0.0355233 # DEPENDENCYPART_SIBL
(29,14),(29,36),-0.0164756 # DEPENDENCYPART_SIBL
(29,14),(29,37),-0.0131392 # DEPENDENCYPART_SIBL
(29,15),(29,16),0.00408201 # DEPENDENCYPART_SIBL
(29,15),(29,17),0.00440758 # DEPENDENCYPART_SIBL
(29,15),(29,18),-0.00884611 # DEPENDENCYPART_SIBL
(29,15),(29,19),-0.0107851 # DEPENDENCYPART_SIBL
(29,15),(29,20),-0.00937796 # DEPENDENCYPART_SIBL
(29,15),(29,21),0.00440777 # DEPENDENCYPART_SIBL
(29,15),(29,23),0.0705094 # DEPENDENCYPART_SIBL
(29,15),(29,24),0.00469632 # DEPENDENCYPART_SIBL
(29,15),(29,26),-0.122786 # DEPENDENCYPART_SIBL
(29,15),(29,27),-0.226447 # DEPENDENCYPART_SIBL
(29,15),(29,28),0.114572 # DEPENDENCYPART_SIBL
(29,15),(29,30),0.00523192 # DEPENDENCYPART_SIBL
(29,15),(29,31),0.00249526 # DEPENDENCYPART_SIBL
(29,15),(29,32),0.00334262 # DEPENDENCYPART_SIBL
(29,15),(29,33),0.0385837 # DEPENDENCYPART_SIBL
(29,15),(29,35),-0.00340644 # DEPENDENCYPART_SIBL
(29,15),(29,36),0.00246954 # DEPENDENCYPART_SIBL
(29,15),(29,37),0.00308915 # DEPENDENCYPART_SIBL
(29,16),(29,17),-0.181755 # DEPENDENCYPART_SIBL
(29,16),(29,18),-0.0146662 # DEPENDENCYPART_SIBL
(29,16),(29,19),-0.0156715 # DEPENDENCYPART_SIBL
(29,16),(29,20),-0.00307209 # DEPENDENCYPART_SIBL
(29,16),(29,21),-0.181577 # DEPENDENCYPART_SIBL
(29,16),(29,23),-0.0405213 # DEPENDENCYPART_SIBL
(29,16),(29,24),-0.0425781 # DEPENDENCYPART_SIBL
(29,16),(29,26),-0.144167 # DEPENDENCYPART_SIBL
(29,16),(29,27),-0.281739 # DEPENDENCYPART_SIBL
(29,16),(29,28),0.0294687 # DEPENDENCYPART_SIBL
(29,16),(29,30),-0.0381906 # DEPENDENCYPART_SIBL
(29,16),(29,31),-0.0140643 # DEPENDENCYPART_SIBL
(29,16),(29,32),-0.0130012 # DEPENDENCYPART_SIBL
(29,16),(29,33),0.0827555 # DEPENDENCYPART_SIBL
(29,16),(29,35),-0.0205103 # DEPENDENCYPART_SIBL
(29,16),(29,36),0.0252981 # DEPENDENCYPART_SIBL
(29,16),(29,37),-0.020001 # DEPENDENCYPART_SIBL
(29,17),(29,18),-0.0144888 # DEPENDENCYPART_SIBL
(29,17),(29,19),-0.0154942 # DEPENDENCYPART_SIBL
(29,17),(29,20),-0.00289884 # DEPENDENCYPART_SIBL
(29,17),(29,21),-0.181648 # DEPENDENCYPART_SIBL
(29,17),(29,23),-0.0407617 # DEPENDENCYPART_SIBL
(29,17),(29,24),-0.0425198 # DEPENDENCYPART_SIBL
(29,17),(29,26),-0.143988 # DEPENDENCYPART_SIBL
(29,17),(29,27),-0.281559 # DEPENDENCYPART_SIBL
(29,17),(29,28),0.0299022 # DEPENDENCYPART_SIBL
(29,17),(29,30),-0.0387289 # DEPENDENCYPART_SIBL
(29,17),(29,31),-0.0165836 # DEPENDENCYPART_SIBL
(29,17),(29,32),-0.0155204 # DEPENDENCYPART_SIBL
(29,17),(29,33),0.0764473 # DEPENDENCYPART_SIBL
(29,17),(29,35),-0.0231778 # DEPENDENCYPART_SIBL
(29,17),(29,36),0.0322308 # DEPENDENCYPART_SIBL
(29,17),(29,37),-0.0192513 # DEPENDENCYPART_SIBL
(29,18),(29,19),-0.025343 # DEPENDENCYPART_SIBL
(29,18),(29,20),0.000113988 # DEPENDENCYPART_SIBL
(29,18),(29,21),0.0153141 # DEPENDENCYPART_SIBL
(29,18),(29,23),0.0113985 # DEPENDENCYPART_SIBL
(29,18),(29,24),0.0107972 # DEPENDENCYPART_SIBL
(29,18),(29,26),-0.0580697 # DEPENDENCYPART_SIBL
(29,18),(29,27),-0.165632 # DEPENDENCYPART_SIBL
(29,18),(29,28),0.114208 # DEPENDENCYPART_SIBL
(29,18),(29,30),-0.0878307 # DEPENDENCYPART_SIBL
(29,18),(29,31),-0.00558784 # DEPENDENCYPART_SIBL
(29,18),(29,32),-0.00465276 # DEPENDENCYPART_SIBL
(29,18),(29,33),0.0387719 # DEPENDENCYPART_SIBL
(29,18),(29,35),-0.0240929 # DEPENDENCYPART_SIBL
(29,18),(29,36),-0.0193119 # DEPENDENCYPART_SIBL
(29,18),(29,37),-0.00489835 # DEPENDENCYPART_SIBL
(29,19),(29,20),0.00039966 # DEPENDENCYPART_SIBL
(29,19),(29,21),0.0223518 # DEPENDENCYPART_SIBL
(29,19),(29,23),0.0120335 # DEPENDENCYPART_SIBL
(29,19),(29,24),0.0136338 # DEPENDENCYPART_SIBL
(29,19),(29,26),-0.0573502 # DEPENDENCYPART_SIBL
(29,19),(29,27),-0.165021 # DEPENDENCYPART_SIBL
(29,19),(29,28),0.110502 # DEPENDENCYPART_SIBL
