# _root_ And Fairfax County , Va. , Water Authority 's 7 1\/4 % issue of 2027 was down 3\/4 at 99 7\/8 bid .
#goldHeads=16,5,5,5,8,5,8,13,8,11,13,11,16,13,14,0,16,17,16,21,22,19,16,
#predictedHeads=16,3,16,3,3,16,8,13,8,11,12,13,16,13,14,0,16,17,16,21,19,21,16,
(0,13),(13,18),(13,24),-0.0507961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,19),(13,20),-0.0424009 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,19),(13,21),-0.0424009 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,19),(13,22),-0.0440249 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,19),(13,23),0.0368836 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,19),(13,24),-0.155803 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,20),(13,21),-0.04361 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,20),(13,22),-0.0420553 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,20),(13,23),-0.027293 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,20),(13,24),-0.0507961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,21),(13,22),-0.0420553 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,21),(13,23),-0.027293 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,21),(13,24),-0.0507961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,22),(13,23),0.0323137 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,22),(13,24),-0.0638687 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,23),(13,24),0.0496636 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,13),(13,12),0.0886401 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,11),0.120593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,10),0.120584 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,9),0.11935 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,8),0.063441 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,7),0.063441 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,6),0.0694182 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,5),0.063441 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,4),0.0694182 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,3),0.0634406 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,2),0.063441 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,1),0.0947341 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,-1),-0.233097 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,13),(13,12),(13,11),0.10924 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,10),0.109185 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,9),0.103043 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,8),0.0918431 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,7),0.0918431 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,6),0.0899809 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,5),0.0918431 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,4),0.0899809 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,3),0.0918431 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,2),0.0918431 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,1),0.0996013 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,12),(13,-1),-0.0797668 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,11),(13,10),0.102325 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,11),(13,9),0.10304 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,11),(13,8),0.101283 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,11),(13,7),0.101283 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,11),(13,6),0.138759 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,11),(13,5),0.101283 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,11),(13,4),0.138759 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,11),(13,3),0.101283 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,11),(13,2),0.101283 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,11),(13,1),0.101404 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,11),(13,-1),-0.035308 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,10),(13,9),0.10304 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,10),(13,8),0.101228 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,10),(13,7),0.101228 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,10),(13,6),0.138751 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,10),(13,5),0.101228 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,10),(13,4),0.138751 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,10),(13,3),0.101228 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,10),(13,2),0.101228 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,10),(13,1),0.101404 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,10),(13,-1),-0.035308 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,9),(13,8),0.101426 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,9),(13,7),0.101426 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,9),(13,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,9),(13,5),0.101426 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,9),(13,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,9),(13,3),0.101426 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,9),(13,2),0.101426 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,9),(13,1),0.10307 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,9),(13,-1),-0.067066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,8),(13,7),0.112103 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,8),(13,6),0.0907 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,8),(13,5),0.112103 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,8),(13,4),0.0907 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,8),(13,3),0.114081 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,8),(13,2),0.112103 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,8),(13,1),0.102554 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,8),(13,-1),-0.115018 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,7),(13,6),0.0907 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,7),(13,5),0.112484 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,7),(13,4),0.0907 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,7),(13,3),0.114462 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,7),(13,2),0.112484 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,7),(13,1),0.102554 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,7),(13,-1),-0.115018 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,6),(13,5),0.0935319 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,6),(13,4),0.103016 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,6),(13,3),0.0935319 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,6),(13,2),0.0935319 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,6),(13,1),0.113104 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,6),(13,-1),0.0251217 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,5),(13,4),0.0907 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,5),(13,3),0.114462 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,5),(13,2),0.112484 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,5),(13,1),0.102554 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,5),(13,-1),-0.115018 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,4),(13,3),0.0935319 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,4),(13,2),0.0935319 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,4),(13,1),0.113104 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,4),(13,-1),0.0251217 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,3),(13,2),0.114461 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,3),(13,1),0.102554 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,3),(13,-1),-0.115018 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,2),(13,1),0.102554 # DEPENDENCYPART_GRANDSIBL
(0,13),(13,2),(13,-1),-0.115018 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,1),(13,-1),-0.0284796 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,16),(16,17),-0.0149776 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,18),-0.0189832 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,19),-0.0391933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,20),-0.0230337 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,21),-0.0181199 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,22),-0.0262214 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,23),-0.0701528 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,24),-0.160943 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,16),(16,17),(16,18),-0.0309736 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,17),(16,19),-0.0445766 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,17),(16,20),-0.0309736 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,17),(16,21),-0.0309736 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,17),(16,22),-0.0505248 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,17),(16,23),-0.0420594 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,17),(16,24),-0.0686921 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,18),(16,19),-0.0400643 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,18),(16,20),-0.0457501 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,18),(16,21),-0.0457501 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,18),(16,22),-0.0422662 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,18),(16,23),-0.0487173 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,18),(16,24),-0.0257283 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,19),(16,20),-0.0466022 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,19),(16,21),-0.0466022 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,19),(16,22),-0.0318386 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,19),(16,23),-0.00898365 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,19),(16,24),-0.146227 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,20),(16,21),-0.0457501 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,20),(16,22),-0.0422662 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,20),(16,23),-0.0482449 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,20),(16,24),-0.0257283 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,21),(16,22),-0.0423119 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,21),(16,23),-0.0482468 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,21),(16,24),-0.0257283 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,22),(16,23),-0.0214247 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,22),(16,24),-0.120982 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,23),(16,24),0.0615984 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,16),(16,15),0.160694 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,14),0.147511 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,13),0.22269 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,12),0.240081 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,11),0.160694 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,10),0.160694 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,8),0.148604 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,7),0.149914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,6),0.0110494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,5),0.14841 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,4),0.0110494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,3),0.147273 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,2),0.147757 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,1),0.0573696 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,16),(16,16),(16,-1),-0.34497 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,16),(16,15),(16,14),0.0963046 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,13),0.101047 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,12),0.101047 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,11),0.103058 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,10),0.103058 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,8),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,7),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,6),0.12919 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,5),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,4),0.12919 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,3),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,2),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,1),0.0978918 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,15),(16,-1),-0.0160729 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,14),(16,13),0.163673 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,12),0.162635 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,11),0.10767 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,10),0.10767 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,8),0.139779 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,7),0.139779 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,6),-0.00962294 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,5),0.139779 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,4),-0.00962294 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,3),0.145489 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,2),0.139779 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,1),0.106291 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,14),(16,-1),-0.0929045 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,13),(16,12),0.0889875 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,11),0.0899447 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,10),0.0899447 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,8),0.102582 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,7),0.102582 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,6),0.156179 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,5),0.102575 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,4),0.156179 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,3),0.10253 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,2),0.102582 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,1),0.11868 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,13),(16,-1),-0.0699805 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,12),(16,11),0.0899442 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,12),(16,10),0.0899442 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,12),(16,8),0.103524 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,12),(16,7),0.103524 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,12),(16,6),0.164634 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,12),(16,5),0.103517 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,12),(16,4),0.164634 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,12),(16,3),0.103472 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,12),(16,2),0.103524 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,12),(16,1),0.12133 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,12),(16,-1),-0.0680895 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,11),(16,10),0.103058 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,11),(16,8),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,11),(16,7),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,11),(16,6),0.12919 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,11),(16,5),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,11),(16,4),0.12919 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,11),(16,3),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,11),(16,2),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,11),(16,1),0.0978918 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,11),(16,-1),-0.0160729 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,10),(16,8),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,10),(16,7),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,10),(16,6),0.12919 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,10),(16,5),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,10),(16,4),0.12919 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,10),(16,3),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,10),(16,2),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,10),(16,1),0.0978918 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,10),(16,-1),-0.0160729 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,8),(16,7),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,8),(16,6),0.18614 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,8),(16,5),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,8),(16,4),0.18614 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,8),(16,3),0.0510012 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,8),(16,2),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,8),(16,1),0.133708 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,8),(16,-1),-0.0493734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,7),(16,6),0.186367 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,7),(16,5),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,7),(16,4),0.186367 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,7),(16,3),0.0510012 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,7),(16,2),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,7),(16,1),0.133708 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,7),(16,-1),-0.0493776 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,6),(16,5),0.12736 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,6),(16,4),0.0357042 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,6),(16,3),0.125696 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,6),(16,2),0.127919 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,6),(16,1),0.0473414 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,6),(16,-1),0.0772632 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,5),(16,4),0.184287 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,5),(16,3),0.0510012 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,5),(16,2),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,5),(16,1),0.133708 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,5),(16,-1),-0.0493734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,4),(16,3),0.125696 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,4),(16,2),0.127919 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,4),(16,1),0.0473414 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,4),(16,-1),0.0772632 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,3),(16,2),0.05108 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,3),(16,1),0.1341 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,3),(16,-1),-0.0483486 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,2),(16,1),0.133708 # DEPENDENCYPART_GRANDSIBL
(0,16),(16,2),(16,-1),-0.0493734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,16),(16,1),(16,-1),0.0288321 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,2),(2,3),-0.0122804 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,4),-0.0967672 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,5),-0.0122804 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,6),-0.0967672 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,8),-0.0122838 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,13),-0.0725405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,16),-0.0549622 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,23),0.0317531 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,24),0.170755 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,3),(2,4),-0.0510304 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,5),-0.0684394 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,6),-0.0510304 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,8),-0.0684394 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,13),-0.0400796 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,16),-0.0428368 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,23),-0.0430639 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,24),-0.0435984 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,4),(2,5),-0.0480521 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,6),0.121225 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,8),-0.049157 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,13),0.0219385 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,16),-0.07259 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,23),-0.0420198 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,24),-0.128834 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,5),(2,6),-0.0522684 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,8),-0.0684394 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,13),-0.0400796 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,16),-0.0428368 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,23),-0.0430639 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,24),-0.0412555 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,6),(2,8),-0.049157 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,13),0.0219385 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,16),-0.07259 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,23),-0.0420198 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,24),-0.128834 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,8),(2,13),-0.0400796 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,16),-0.0428368 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,23),-0.0430639 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,24),-0.0436022 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,13),(2,16),-0.0423791 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,13),(2,23),-0.0421641 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,13),(2,24),-0.0173494 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,16),(2,23),-0.0420151 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,16),(2,24),-0.0725539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,23),(2,24),-0.0280026 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,2),(2,1),0.0973759 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,2),(2,-1),-0.13221 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
