# _root_ While Mayor Norman found the market 's performance Monday reassuring , he says , he remains uneasy .
#goldHeads=16,3,4,1,6,8,6,4,10,4,13,13,0,13,16,13,16,16,
#predictedHeads=16,3,4,1,6,8,6,4,4,4,13,13,0,16,16,13,16,16,
(16,10),(10,6),0.683465 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),0.117561 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),0.679746 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),0.571368 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),0.595936 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),0.278243 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),0.604169 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),0.818941 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),0.417727 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-0.832568 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,17),0.393909 # DEPENDENCYPART_GRANDPAR
(16,10),(10,18),0.322103 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),0.683887 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),0.455375 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),0.589515 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),0.533883 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),0.926263 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-0.827072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),0.39706 # DEPENDENCYPART_GRANDPAR
(16,13),(13,1),0.435419 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),0.646696 # DEPENDENCYPART_GRANDPAR
(16,13),(13,3),0.562184 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),0.578449 # DEPENDENCYPART_GRANDPAR
(16,13),(13,6),0.648194 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),0.13604 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),0.640992 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),0.523047 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),0.688211 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),0.861221 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),0.49359 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),0.855353 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.451674 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-0.827956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),0.417905 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),0.408577 # DEPENDENCYPART_GRANDPAR
(16,15),(15,17),0.39706 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),0.314075 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),0.0675075 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),0.211352 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),0.262153 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),0.568904 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),0.123522 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.48111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.450917 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.658454 # DEPENDENCYPART_GRANDPAR
(17,9),(9,2),0.31273 # DEPENDENCYPART_GRANDPAR
(17,9),(9,3),0.30672 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),0.14497 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),0.0428738 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),0.0633479 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),0.0695296 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),0.179482 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),0.188646 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),0.313959 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),0.280597 # DEPENDENCYPART_GRANDPAR
(17,9),(9,13),0.317891 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),0.295778 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),0.297122 # DEPENDENCYPART_GRANDPAR
(17,9),(9,17),-1.07908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,9),(9,18),0.049483 # DEPENDENCYPART_GRANDPAR
(17,10),(10,1),0.00149527 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),0.252193 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),0.15029 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),0.0535779 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),0.112271 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),0.169745 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),0.243752 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),0.22959 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),0.236567 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),0.290886 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),0.211408 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),0.186658 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),0.261121 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-1.08136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),0.0429938 # DEPENDENCYPART_GRANDPAR
(17,13),(13,1),0.0407235 # DEPENDENCYPART_GRANDPAR
(17,13),(13,2),0.21631 # DEPENDENCYPART_GRANDPAR
(17,13),(13,3),0.208816 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),0.209979 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),0.0130578 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),0.150714 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),0.130594 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),0.199029 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),0.297566 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),0.46778 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),0.325072 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),0.13841 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),0.183658 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),0.277058 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.06109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),0.102403 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.06933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),0.0465248 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),0.0633428 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),0.255397 # DEPENDENCYPART_GRANDPAR
(17,16),(16,3),0.247753 # DEPENDENCYPART_GRANDPAR
(17,16),(16,4),0.166004 # DEPENDENCYPART_GRANDPAR
(17,16),(16,6),0.0597836 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),0.148513 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),0.17807 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),0.237966 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),0.298359 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),0.436127 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),0.323125 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),0.327742 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),0.417945 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.273216 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.06095 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),0.108792 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.754026 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,9),0.130862 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),0.312396 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),0.375005 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),0.106256 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),0.411736 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.26455 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.40105 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(0,1),(1,1),(1,2),-0.113104 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,3),-0.113104 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,4),-0.0414795 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,6),-0.0285942 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,8),-0.0284331 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,9),-0.113804 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,10),-0.0454354 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,11),-0.054941 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,13),0.0359533 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,14),-0.054941 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,16),0.0311705 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,18),-0.0716085 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,19),-0.0447701 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,1),(1,2),(1,3),-0.0431669 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,4),-0.0423251 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,6),-0.0420561 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,8),-0.0420561 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,9),-0.0431671 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,10),-0.0420407 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,11),-0.0321022 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,13),-0.0427487 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,14),-0.0321022 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,16),-0.0427481 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,18),-0.0324979 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,19),-0.108904 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,3),(1,4),-0.0423251 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,6),-0.0420561 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,8),-0.0420561 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,9),-0.0431671 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,10),-0.0420407 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,11),-0.0321022 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,13),-0.0427487 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,14),-0.0321022 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,16),-0.0427481 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,18),-0.0324979 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,19),-0.108904 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,4),(1,6),-0.0421034 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,8),-0.0421034 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,9),-0.0420139 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,10),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,11),-0.0739869 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,13),-0.0420214 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,14),-0.0739869 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,16),-0.0420214 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,18),0.0375974 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,19),-0.0259533 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,6),(1,8),-0.0470754 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,9),-0.0424621 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,10),-0.0421075 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,11),0.0126103 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,13),-0.0439494 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,14),0.0126103 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,16),-0.0439494 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,18),-0.0346992 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,19),-0.118691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,8),(1,9),-0.0424621 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,8),(1,10),-0.0421075 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,8),(1,11),0.0127207 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,8),(1,13),-0.0439492 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,8),(1,14),0.0127207 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,8),(1,16),-0.0439492 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,8),(1,18),-0.0346897 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,8),(1,19),-0.118691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,9),(1,10),-0.0420407 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,11),-0.0323423 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,13),-0.0427487 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,14),-0.0323423 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,16),-0.0427481 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,18),-0.0324979 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,19),-0.109501 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,10),(1,11),-0.048541 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,14),-0.048541 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,18),-0.0472374 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,19),-0.0480093 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,11),(1,13),-0.00495363 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,11),(1,14),-0.0462222 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,11),(1,16),-0.00546022 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,11),(1,18),-0.0745348 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,11),(1,19),-0.0619822 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,13),(1,14),-0.0235781 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,13),(1,16),-0.0423042 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,13),(1,18),0.0179533 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,13),(1,19),-0.0435054 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,14),(1,16),-0.00546022 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,14),(1,18),-0.0745348 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,14),(1,19),-0.0619822 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,16),(1,18),0.0169641 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,16),(1,19),-0.043506 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,18),(1,19),-0.0526085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,1),(1,-1),-0.253982 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,4),(4,4),(4,5),-0.0254356 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,6),-0.0123809 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,7),-0.0715923 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,8),-0.0176235 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,9),0.0452699 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,10),-0.151664 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,11),0.0173691 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,12),-0.0431672 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,13),-0.110036 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,14),0.0173691 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,16),-0.107404 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,17),-0.0652265 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,18),-0.0601031 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,19),-0.145187 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,4),(4,5),(4,6),-0.0461145 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,8),-0.0461145 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,9),-0.0431795 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,10),-0.0375037 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,11),-0.0436451 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,13),-0.0440795 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,14),-0.0436451 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,16),-0.0440795 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,17),-0.0416658 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,18),-0.0645748 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,19),-0.0269048 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,6),(4,7),-0.042429 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,8),0.00800674 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,9),-0.0121874 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,10),-0.0307402 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,11),-0.0470494 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,12),-0.0470731 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,13),-0.0369415 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,14),-0.0470494 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,16),-0.0368969 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,17),-0.0224122 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,18),-0.0499843 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,19),-0.119264 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,7),(4,8),-0.0420812 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,10),-0.0420713 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,11),-0.0468942 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,13),-0.0420525 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,14),-0.0468942 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,16),-0.0420525 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,17),-0.0423412 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,18),-0.0343453 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,19),-0.0528539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,8),(4,9),-0.0121459 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,8),(4,10),-0.0307288 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,8),(4,11),-0.048541 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,8),(4,12),-0.0470731 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,8),(4,13),-0.0369523 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,8),(4,14),-0.048541 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,8),(4,16),-0.0369077 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,8),(4,17),-0.0231267 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,8),(4,18),-0.0414243 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,8),(4,19),-0.119314 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,9),(4,10),-0.0538419 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,11),0.0177967 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,12),-0.0421681 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,13),-0.0320922 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,14),0.0177967 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,16),-0.0320674 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,17),-0.0323125 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,18),-0.0565941 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,19),-0.068479 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,10),(4,11),-0.0130682 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,13),-0.0446453 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,14),-0.0130682 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,16),-0.0445813 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,17),-0.0438293 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,18),0.0511228 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,19),-0.100377 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,11),(4,12),-0.0534063 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,11),(4,13),-0.00161543 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,11),(4,14),-0.0306975 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,11),(4,16),-0.00232216 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,11),(4,17),-0.0754646 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,11),(4,18),-0.0118434 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,11),(4,19),0.127102 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,12),(4,13),-0.0204754 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,12),(4,14),-0.0571629 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,12),(4,16),-0.0204425 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,12),(4,17),-0.0308353 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,12),(4,18),-0.0580675 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,12),(4,19),-0.0459173 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,13),(4,14),-0.0575853 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,13),(4,16),-0.044981 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,13),(4,17),-0.0430725 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,13),(4,18),-0.00202018 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,13),(4,19),-0.0400204 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,14),(4,16),-0.00232216 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,14),(4,17),-0.0754646 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,14),(4,18),-0.0118434 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,14),(4,19),0.127102 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,16),(4,17),-0.0430758 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,16),(4,18),-0.00699716 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,16),(4,19),-0.0367891 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,17),(4,18),-0.0654862 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,17),(4,19),-0.0616303 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,18),(4,19),0.0567188 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,4),(4,3),0.178827 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,2),0.179422 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,1),0.130544 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,-1),-0.343039 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,4),(4,3),(4,2),0.0443089 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,3),(4,1),0.0907887 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,3),(4,-1),-0.0406272 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,2),(4,1),0.0907887 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,2),(4,-1),-0.0407326 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,1),(4,-1),-0.106221 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,13),(13,13),(13,14),-0.0182623 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,15),-0.0560543 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,16),-0.0996719 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,13),(13,13),(13,17),-0.0285511 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
