# _root_ By the market 's close , volume on the New York exchange totaled more than 416 million , the fourth highest on record .
#goldHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,20,22,13,
#predictedHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,13,20,21,13,21,22,13,
(4,7),(7,8),(7,20),-0.0433915 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,22),-0.0738368 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,23),-0.0445763 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,24),-0.0421963 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,25),-0.0393256 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,9),(7,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,15),-0.0420443 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,18),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,20),-0.0430923 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,22),-0.0420608 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,25),-0.0737786 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,10),(7,11),-0.0422321 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,12),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,15),-0.0420329 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,18),-0.0428846 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,20),-0.0417775 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,22),-0.0420359 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,23),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,25),-0.0457888 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,11),(7,12),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,15),-0.0420329 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,18),-0.0428846 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,20),-0.0417775 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,22),-0.0420359 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,23),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,25),-0.0457888 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,12),(7,13),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,12),(7,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,12),(7,15),-0.0445585 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,12),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,12),(7,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,12),(7,18),-0.0425863 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,12),(7,20),-0.0452564 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,12),(7,22),-0.0445585 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,12),(7,23),-0.0426364 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,12),(7,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,12),(7,25),-0.0306127 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,13),(7,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,13),(7,15),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,13),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,13),(7,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,13),(7,18),-0.0432568 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,13),(7,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,13),(7,22),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,13),(7,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,13),(7,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,13),(7,25),-0.0432142 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,14),(7,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,14),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,14),(7,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,14),(7,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,14),(7,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,14),(7,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,14),(7,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,14),(7,24),-0.0420849 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,14),(7,25),-0.044379 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,15),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,15),(7,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,15),(7,18),-0.0471916 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,15),(7,20),-0.0433915 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,15),(7,22),-0.0738368 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,15),(7,23),-0.0445763 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,15),(7,24),-0.0421963 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,15),(7,25),-0.039306 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,16),(7,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,16),(7,18),-0.0420134 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,16),(7,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,16),(7,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,16),(7,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,16),(7,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,16),(7,25),-0.0413553 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,17),(7,18),-0.0420134 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,17),(7,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,17),(7,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,17),(7,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,17),(7,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,17),(7,25),-0.0413553 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,18),(7,20),-0.0420158 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,18),(7,22),-0.04423 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,18),(7,23),-0.0385188 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,18),(7,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,18),(7,25),-0.0421867 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,20),(7,22),-0.0399326 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,20),(7,23),-0.0420318 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,20),(7,24),-0.0422225 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,20),(7,25),-0.0348375 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,22),(7,23),-0.0445763 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,22),(7,24),-0.0421963 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,22),(7,25),-0.0393256 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,23),(7,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,23),(7,25),-0.0306127 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,24),(7,25),-0.0433015 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,7),(7,6),0.102823 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,5),0.100539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,4),0.097928 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,7),(7,3),-0.0641531 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,2),-0.0642991 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,1),-0.0659877 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,-1),-0.112144 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,6),(7,5),0.105102 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,6),(7,4),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,6),(7,3),-0.0641949 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,6),(7,2),-0.064155 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,6),(7,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,6),(7,-1),-0.064322 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,5),(7,4),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,5),(7,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,5),(7,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,5),(7,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,5),(7,-1),-0.0627397 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,4),(7,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,4),(7,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,4),(7,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,4),(7,-1),-0.0692357 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,3),(7,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,3),(7,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,3),(7,-1),-0.0627397 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,2),(7,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,2),(7,-1),-0.0413616 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,1),(7,-1),-0.0676252 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,1),(1,2),0.100338 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,1),(1,3),0.0791677 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,1),(1,4),0.0827527 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,1),(1,5),-0.0804152 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,1),(1,1),(1,6),-0.0644913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,1),(1,7),-0.0804152 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,1),(1,8),-0.062018 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,1),(1,13),-0.070911 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,1),(1,15),-0.0616164 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,1),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,1),(1,25),0.0477729 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,1),(1,2),(1,3),0.102983 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,2),(1,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,2),(1,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,2),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,2),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,2),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,2),(1,13),-0.0641478 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,2),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,2),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,2),(1,25),-0.056459 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,3),(1,4),0.103069 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,3),(1,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,3),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,3),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,3),(1,8),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,3),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,3),(1,15),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,3),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,3),(1,25),-0.109701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,4),(1,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,4),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,4),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,4),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,4),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,4),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,4),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,4),(1,25),-0.0835972 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,5),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,5),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,5),(1,8),-0.0641461 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,5),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,5),(1,15),-0.0641461 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,5),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,1),(1,5),(1,25),-0.104964 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,1),(1,6),(1,7),-0.0642065 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,6),(1,8),-0.0642152 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,6),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,6),(1,15),-0.0642152 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,6),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,6),(1,25),0.00686839 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,7),(1,8),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,7),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,7),(1,15),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,7),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,7),(1,25),-0.104946 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,8),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,8),(1,15),-0.0641741 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,8),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,8),(1,25),-0.108515 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,13),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,13),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,13),(1,25),-0.0772438 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,15),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,1),(1,15),(1,25),-0.109235 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,24),(1,25),-0.0641465 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,1),(1,1),(1,-1),-0.214388 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,2),(2,2),(2,25),0.189983 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,2),(2,2),(2,1),-0.0520527 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,2),(2,2),(2,-1),0.118427 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,2),(2,1),(2,-1),-0.0478826 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,3),(3,3),(3,4),0.296047 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,3),(3,5),-0.068631 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,3),(3,3),(3,6),-0.0646903 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,3),(3,7),-0.068631 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,3),(3,8),-0.0761466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,3),(3,13),-0.065904 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,3),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,3),(3,25),0.0471289 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,3),(3,4),(3,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,3),(3,4),(3,6),-0.0641498 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,4),(3,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,4),(3,8),-0.0654759 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,4),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,4),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,4),(3,25),0.163691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,3),(3,5),(3,6),-0.0644558 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,5),(3,7),-0.064316 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,5),(3,8),-0.0642413 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,5),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,5),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,5),(3,25),-0.0599829 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,3),(3,6),(3,7),-0.0769853 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,6),(3,8),-0.0658023 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,6),(3,13),-0.0641466 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,6),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,6),(3,25),-0.0723243 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,3),(3,7),(3,8),-0.0642413 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,7),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,7),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,7),(3,25),-0.0596358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,3),(3,8),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,8),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,8),(3,25),-0.0576332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,3),(3,13),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,13),(3,25),-0.0591066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,3),(3,24),(3,25),-0.064189 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,3),(3,3),(3,2),-0.0740354 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,3),(3,1),0.0540572 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,3),(3,3),(3,-1),0.0680152 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,3),(3,2),(3,1),-0.0527308 # DEPENDENCYPART_GRANDSIBL
(5,3),(3,2),(3,-1),-0.0177855 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,3),(3,1),(3,-1),-0.136638 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,4),(4,4),(4,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,4),(4,4),(4,7),-0.0659253 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,4),(4,4),(4,25),0.159926 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,4),(4,6),(4,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,4),(4,6),(4,25),-0.0696703 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,4),(4,7),(4,25),-0.0686085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,4),(4,4),(4,1),-0.0444968 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,4),(4,4),(4,-1),0.0248507 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,4),(4,1),(4,-1),-0.0519182 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,6),(6,6),(6,7),-0.0300729 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,6),(6,6),(6,25),-0.0264777 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,6),(6,7),(6,25),-0.0464736 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,6),(6,6),(6,-1),-0.0431129 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,7),(7,7),(7,8),0.0446628 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,9),-0.0696258 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,10),-0.0723673 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,11),-0.0736661 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,12),-0.0762498 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,13),0.00831094 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,14),-0.0477894 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,15),0.0656579 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,16),-0.143994 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,17),-0.153486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,18),0.0357502 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,20),-0.0518362 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,22),0.0446628 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,23),-0.0757495 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,24),-0.0509293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,7),(7,7),(7,25),0.0588833 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,7),(7,8),(7,9),-0.0422201 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,10),-0.0440573 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,11),-0.0440573 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,12),-0.0481102 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,13),-0.0435819 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,14),-0.040011 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,15),-0.0311498 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,16),-0.042985 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,17),-0.0432698 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,18),0.00383205 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,20),-0.0389403 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,22),-0.0307109 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,23),-0.0481606 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,24),-0.0401001 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,8),(7,25),-0.140554 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,7),(7,9),(7,10),-0.043 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,9),(7,11),-0.043 # DEPENDENCYPART_GRANDSIBL
(5,7),(7,9),(7,12),-0.0425527 # DEPENDENCYPART_GRANDSIBL
