# _root_ Boeing has declined to say how many employees are working at its giant Renton , Wash. , plant .
#goldHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
#predictedHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
(7,7),(7,11),-0.510801 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(7,7),(7,20),-0.744629 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(7,8),(7,9),-0.981028 # DEPENDENCYPART_NEXTSIBL
(7,8),(7,10),-1.02951 # DEPENDENCYPART_NEXTSIBL
(7,8),(7,11),-0.893732 # DEPENDENCYPART_NEXTSIBL
(7,8),(7,20),-1.03179 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,9),(7,10),-0.755372 # DEPENDENCYPART_NEXTSIBL
(7,9),(7,11),-0.83195 # DEPENDENCYPART_NEXTSIBL
(7,9),(7,20),-0.730641 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,10),(7,11),-0.561234 # DEPENDENCYPART_NEXTSIBL
(7,10),(7,20),-0.861284 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,11),(7,20),-0.746053 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,7),(7,6),-0.342715 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(7,7),(7,2),-0.699208 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(7,7),(7,-1),-0.7814 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(7,6),(7,2),-0.819737 # DEPENDENCYPART_NEXTSIBL
(7,6),(7,-1),-0.405394 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,2),(7,-1),-1.2222 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,8),(8,9),-0.65389 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,10),-0.564413 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,11),-0.525659 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,20),-0.688303 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(8,9),(8,10),-0.770369 # DEPENDENCYPART_NEXTSIBL
(8,9),(8,11),-0.877635 # DEPENDENCYPART_NEXTSIBL
(8,9),(8,20),-0.743266 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,10),(8,11),-0.628395 # DEPENDENCYPART_NEXTSIBL
(8,10),(8,20),-0.871534 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,11),(8,20),-0.692672 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,8),(8,7),-0.474625 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,6),-0.375216 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,3),-0.433715 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,2),-0.748253 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,1),-0.462334 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,-1),-0.842528 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(8,7),(8,6),-0.510126 # DEPENDENCYPART_NEXTSIBL
(8,7),(8,3),-0.983987 # DEPENDENCYPART_NEXTSIBL
(8,7),(8,2),-0.99079 # DEPENDENCYPART_NEXTSIBL
(8,7),(8,1),-1.23867 # DEPENDENCYPART_NEXTSIBL
(8,7),(8,-1),-0.807582 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,6),(8,3),-0.843215 # DEPENDENCYPART_NEXTSIBL
(8,6),(8,2),-0.870649 # DEPENDENCYPART_NEXTSIBL
(8,6),(8,1),-0.959568 # DEPENDENCYPART_NEXTSIBL
(8,6),(8,-1),-0.492998 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,3),(8,2),-0.718363 # DEPENDENCYPART_NEXTSIBL
(8,3),(8,1),-0.794937 # DEPENDENCYPART_NEXTSIBL
(8,3),(8,-1),-0.994853 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,2),(8,1),-0.691434 # DEPENDENCYPART_NEXTSIBL
(8,2),(8,-1),-1.25613 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,1),(8,-1),-0.665016 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,9),(9,10),-0.487124 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,11),-0.651251 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,12),-0.944677 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,13),-0.470641 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,14),-0.581003 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,15),-0.938999 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,16),-0.669751 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,17),-0.901002 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,18),-0.54505 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,19),-1.26379 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,20),-1.17606 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(9,10),(9,11),-0.561394 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,12),-0.774123 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,13),-0.626691 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,14),-0.653152 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,15),-0.529283 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,16),-0.647322 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,17),-0.463194 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,18),-0.602815 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,19),-0.0132329 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,20),-0.593702 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,11),(9,12),-0.837635 # DEPENDENCYPART_NEXTSIBL
(9,11),(9,13),-0.788019 # DEPENDENCYPART_NEXTSIBL
(9,11),(9,14),-0.768916 # DEPENDENCYPART_NEXTSIBL
(9,11),(9,15),-0.615853 # DEPENDENCYPART_NEXTSIBL
(9,11),(9,16),-0.727713 # DEPENDENCYPART_NEXTSIBL
(9,11),(9,17),-0.700575 # DEPENDENCYPART_NEXTSIBL
(9,11),(9,18),-0.716697 # DEPENDENCYPART_NEXTSIBL
(9,11),(9,19),-0.523637 # DEPENDENCYPART_NEXTSIBL
(9,11),(9,20),-0.731933 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,12),(9,13),-1.02062 # DEPENDENCYPART_NEXTSIBL
(9,12),(9,14),-1.14989 # DEPENDENCYPART_NEXTSIBL
(9,12),(9,15),-1.21112 # DEPENDENCYPART_NEXTSIBL
(9,12),(9,16),-1.15431 # DEPENDENCYPART_NEXTSIBL
(9,12),(9,17),-1.222 # DEPENDENCYPART_NEXTSIBL
(9,12),(9,18),-1.16452 # DEPENDENCYPART_NEXTSIBL
(9,12),(9,19),-1.17874 # DEPENDENCYPART_NEXTSIBL
(9,12),(9,20),-1.11911 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,13),(9,14),-1.04805 # DEPENDENCYPART_NEXTSIBL
(9,13),(9,15),-1.03293 # DEPENDENCYPART_NEXTSIBL
(9,13),(9,16),-1.10674 # DEPENDENCYPART_NEXTSIBL
(9,13),(9,17),-0.981991 # DEPENDENCYPART_NEXTSIBL
(9,13),(9,18),-1.07915 # DEPENDENCYPART_NEXTSIBL
(9,13),(9,19),-0.810148 # DEPENDENCYPART_NEXTSIBL
(9,13),(9,20),-0.98073 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,14),(9,15),-0.96432 # DEPENDENCYPART_NEXTSIBL
(9,14),(9,16),-1.17867 # DEPENDENCYPART_NEXTSIBL
(9,14),(9,17),-0.863944 # DEPENDENCYPART_NEXTSIBL
(9,14),(9,18),-1.01898 # DEPENDENCYPART_NEXTSIBL
(9,14),(9,19),-0.415181 # DEPENDENCYPART_NEXTSIBL
(9,14),(9,20),-1.03381 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,15),(9,16),-0.376488 # DEPENDENCYPART_NEXTSIBL
(9,15),(9,17),-1.3264 # DEPENDENCYPART_NEXTSIBL
(9,15),(9,18),-0.79445 # DEPENDENCYPART_NEXTSIBL
(9,15),(9,19),-1.27781 # DEPENDENCYPART_NEXTSIBL
(9,15),(9,20),-1.25774 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,16),(9,17),-0.859368 # DEPENDENCYPART_NEXTSIBL
(9,16),(9,18),-0.791182 # DEPENDENCYPART_NEXTSIBL
(9,16),(9,19),-0.448664 # DEPENDENCYPART_NEXTSIBL
(9,16),(9,20),-1.10516 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,17),(9,18),-0.976865 # DEPENDENCYPART_NEXTSIBL
(9,17),(9,19),-1.33641 # DEPENDENCYPART_NEXTSIBL
(9,17),(9,20),-0.986339 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,18),(9,19),-0.569116 # DEPENDENCYPART_NEXTSIBL
(9,18),(9,20),-0.837337 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,19),(9,20),-1.61187 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,9),(9,8),-0.196318 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,7),-0.352162 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,6),-0.472132 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,3),-0.524176 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,2),-0.717332 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,1),-0.466835 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,-1),-1.30053 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(9,8),(9,7),-0.689111 # DEPENDENCYPART_NEXTSIBL
(9,8),(9,6),-0.560376 # DEPENDENCYPART_NEXTSIBL
(9,8),(9,3),-1.03228 # DEPENDENCYPART_NEXTSIBL
(9,8),(9,2),-1.03463 # DEPENDENCYPART_NEXTSIBL
(9,8),(9,1),-1.26923 # DEPENDENCYPART_NEXTSIBL
(9,8),(9,-1),-1.01706 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,7),(9,6),-0.559722 # DEPENDENCYPART_NEXTSIBL
(9,7),(9,3),-1.06456 # DEPENDENCYPART_NEXTSIBL
(9,7),(9,2),-1.02561 # DEPENDENCYPART_NEXTSIBL
(9,7),(9,1),-1.35503 # DEPENDENCYPART_NEXTSIBL
(9,7),(9,-1),-0.817746 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,6),(9,3),-0.840291 # DEPENDENCYPART_NEXTSIBL
(9,6),(9,2),-0.814729 # DEPENDENCYPART_NEXTSIBL
(9,6),(9,1),-0.983355 # DEPENDENCYPART_NEXTSIBL
(9,6),(9,-1),-0.337984 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,3),(9,2),-0.748803 # DEPENDENCYPART_NEXTSIBL
(9,3),(9,1),-0.90782 # DEPENDENCYPART_NEXTSIBL
(9,3),(9,-1),-1.03887 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,2),(9,1),-0.759486 # DEPENDENCYPART_NEXTSIBL
(9,2),(9,-1),-1.16821 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,1),(9,-1),-0.668644 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,10),(10,11),-0.694447 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,12),-0.931271 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,13),-0.644987 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,14),-0.473021 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,15),-0.87192 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,16),-0.561769 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,17),-0.833923 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,18),-0.478116 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,19),-1.31374 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,20),-0.883609 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(10,11),(10,12),-0.791952 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,13),-0.794918 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,14),-0.697158 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,15),-0.496565 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,16),-0.655955 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,17),-0.581288 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,18),-0.609818 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,19),-0.526565 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,20),-0.692552 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,12),(10,13),-1.06826 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,14),-1.12362 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,15),-1.17401 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,16),-1.12804 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,17),-1.18488 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,18),-1.12387 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,19),-1.24523 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,20),-1.10116 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,13),(10,14),-1.08524 # DEPENDENCYPART_NEXTSIBL
(10,13),(10,15),-1.07948 # DEPENDENCYPART_NEXTSIBL
(10,13),(10,16),-1.14393 # DEPENDENCYPART_NEXTSIBL
(10,13),(10,17),-1.02854 # DEPENDENCYPART_NEXTSIBL
(10,13),(10,18),-1.10046 # DEPENDENCYPART_NEXTSIBL
(10,13),(10,19),-0.951295 # DEPENDENCYPART_NEXTSIBL
(10,13),(10,20),-1.12114 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,14),(10,15),-0.937337 # DEPENDENCYPART_NEXTSIBL
(10,14),(10,16),-1.13909 # DEPENDENCYPART_NEXTSIBL
(10,14),(10,17),-0.836961 # DEPENDENCYPART_NEXTSIBL
(10,14),(10,18),-0.97839 # DEPENDENCYPART_NEXTSIBL
(10,14),(10,19),-0.490146 # DEPENDENCYPART_NEXTSIBL
(10,14),(10,20),-0.964135 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,15),(10,16),-0.348109 # DEPENDENCYPART_NEXTSIBL
(10,15),(10,17),-1.26281 # DEPENDENCYPART_NEXTSIBL
(10,15),(10,18),-0.728059 # DEPENDENCYPART_NEXTSIBL
(10,15),(10,19),-1.37159 # DEPENDENCYPART_NEXTSIBL
(10,15),(10,20),-1.22939 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,16),(10,17),-0.832385 # DEPENDENCYPART_NEXTSIBL
(10,16),(10,18),-0.750594 # DEPENDENCYPART_NEXTSIBL
(10,16),(10,19),-0.52363 # DEPENDENCYPART_NEXTSIBL
(10,16),(10,20),-1.03549 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,17),(10,18),-0.910474 # DEPENDENCYPART_NEXTSIBL
(10,17),(10,19),-1.4302 # DEPENDENCYPART_NEXTSIBL
(10,17),(10,20),-0.957992 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,18),(10,19),-0.618128 # DEPENDENCYPART_NEXTSIBL
(10,18),(10,20),-0.736563 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,19),(10,20),-1.81898 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,10),(10,9),-0.729013 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,8),-0.484018 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,7),-0.647051 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,6),-0.291403 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,2),-0.705209 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,1),-0.521641 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,-1),-0.833108 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(10,9),(10,8),-0.644491 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,7),-1.05 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,6),-0.946493 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,2),-1.014 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,1),-1.18854 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,-1),-0.8206 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,8),(10,7),-0.809071 # DEPENDENCYPART_NEXTSIBL
(10,8),(10,6),-0.659367 # DEPENDENCYPART_NEXTSIBL
(10,8),(10,2),-1.12394 # DEPENDENCYPART_NEXTSIBL
(10,8),(10,1),-1.33297 # DEPENDENCYPART_NEXTSIBL
(10,8),(10,-1),-1.12469 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,7),(10,6),-0.627466 # DEPENDENCYPART_NEXTSIBL
(10,7),(10,2),-1.10358 # DEPENDENCYPART_NEXTSIBL
(10,7),(10,1),-1.42237 # DEPENDENCYPART_NEXTSIBL
(10,7),(10,-1),-1.02265 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,6),(10,2),-0.811992 # DEPENDENCYPART_NEXTSIBL
(10,6),(10,1),-0.971595 # DEPENDENCYPART_NEXTSIBL
(10,6),(10,-1),-0.343155 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,2),(10,1),-0.750773 # DEPENDENCYPART_NEXTSIBL
(10,2),(10,-1),-1.21593 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,1),(10,-1),-0.70543 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,11),(11,12),-0.995245 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,13),-0.60902 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,14),-0.482195 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,15),-1.03244 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,16),-0.571909 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,17),-0.994443 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,18),-0.43214 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,19),-1.31639 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,20),-1.34921 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(11,12),(11,13),-1.08109 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,14),-1.17264 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,15),-1.18016 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,16),-1.17738 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,17),-1.19103 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,18),-1.22096 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,19),-1.26665 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,20),-1.17963 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,13),(11,14),-1.10283 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,15),-1.04901 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,16),-1.16185 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,17),-0.998072 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,18),-1.16424 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,19),-0.94209 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,20),-0.99993 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,14),(11,15),-0.937094 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,16),-1.21542 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,17),-0.836718 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,18),-1.10114 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,19),-0.516999 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,20),-0.817184 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,15),(11,16),-0.375911 # DEPENDENCYPART_NEXTSIBL
(11,15),(11,17),-1.24653 # DEPENDENCYPART_NEXTSIBL
(11,15),(11,18),-0.832387 # DEPENDENCYPART_NEXTSIBL
(11,15),(11,19),-1.38227 # DEPENDENCYPART_NEXTSIBL
(11,15),(11,20),-1.02929 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,16),(11,17),-0.832465 # DEPENDENCYPART_NEXTSIBL
(11,16),(11,18),-0.873666 # DEPENDENCYPART_NEXTSIBL
(11,16),(11,19),-0.550805 # DEPENDENCYPART_NEXTSIBL
(11,16),(11,20),-0.889501 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,17),(11,18),-1.0148 # DEPENDENCYPART_NEXTSIBL
(11,17),(11,19),-1.44088 # DEPENDENCYPART_NEXTSIBL
(11,17),(11,20),-0.757886 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,18),(11,19),-0.672618 # DEPENDENCYPART_NEXTSIBL
(11,18),(11,20),-0.63095 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,19),(11,20),-1.81904 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,11),(11,10),-0.607723 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,8),-0.529377 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,6),-0.419554 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,-1),-0.700013 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(11,10),(11,8),-1.15225 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,6),-1.20127 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,-1),-1.01816 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,8),(11,6),-0.723811 # DEPENDENCYPART_NEXTSIBL
(11,8),(11,-1),-1.19093 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,6),(11,-1),-0.475488 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,12),(12,13),-0.702479 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,20),-0.463128 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(12,13),(12,20),-1.18255 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,12),(12,11),-0.437266 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,-1),-0.578304 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(12,11),(12,-1),-0.66868 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,13),(13,14),-0.667438 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,15),-0.751972 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,16),-0.756185 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,17),-0.713975 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,18),-0.624902 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,20),-0.693895 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(13,14),(13,15),-0.851756 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,16),-1.1673 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,17),-0.75138 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,18),-1.03525 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,20),-1.01285 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,15),(13,16),-0.261027 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,17),-1.16921 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,18),-0.631102 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,20),-1.19289 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,16),(13,17),-0.746804 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,18),-0.807456 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,20),-1.0842 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,17),(13,18),-0.813517 # DEPENDENCYPART_NEXTSIBL
(13,17),(13,20),-0.921486 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,18),(13,20),-0.721451 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,13),(13,12),-0.709708 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,-1),-0.739211 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(13,12),(13,-1),-0.741085 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,14),(14,15),-0.778774 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,16),-0.830543 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,17),-0.740778 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,18),-0.697553 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,19),-0.92639 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,20),-0.552268 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(14,15),(14,16),-0.14662 # DEPENDENCYPART_NEXTSIBL
(14,15),(14,17),-1.10879 # DEPENDENCYPART_NEXTSIBL
(14,15),(14,18),-0.510108 # DEPENDENCYPART_NEXTSIBL
(14,15),(14,19),-1.20358 # DEPENDENCYPART_NEXTSIBL
(14,15),(14,20),-1.02403 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,16),(14,17),-0.808075 # DEPENDENCYPART_NEXTSIBL
(14,16),(14,18),-0.847909 # DEPENDENCYPART_NEXTSIBL
(14,16),(14,19),-0.461074 # DEPENDENCYPART_NEXTSIBL
(14,16),(14,20),-0.913806 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,17),(14,18),-0.692523 # DEPENDENCYPART_NEXTSIBL
(14,17),(14,19),-1.26219 # DEPENDENCYPART_NEXTSIBL
(14,17),(14,20),-0.752628 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,18),(14,19),-0.53677 # DEPENDENCYPART_NEXTSIBL
(14,18),(14,20),-0.874401 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,19),(14,20),-1.54645 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,14),(14,13),-0.477339 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,12),-0.654373 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,11),-0.44576 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,10),-0.589187 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,7),-0.461039 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,-1),-0.617919 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
