# _root_ West German Economics Minister Helmut Haussmann said , `` In my view , the stock market will stabilize relatively quickly .
#goldHeads=6,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
#predictedHeads=2,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
(16,7),(7,13),0.125394 # DEPENDENCYPART_GRANDPAR
(16,7),(7,16),-1.33586 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,7),(7,17),-0.286878 # DEPENDENCYPART_GRANDPAR
(16,7),(7,18),-0.53653 # DEPENDENCYPART_GRANDPAR
(16,7),(7,19),-0.221564 # DEPENDENCYPART_GRANDPAR
(16,7),(7,20),-0.38806 # DEPENDENCYPART_GRANDPAR
(16,7),(7,21),-0.494211 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.100174 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.111806 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),0.309783 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.172398 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),0.0580513 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.124491 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),0.492459 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),0.107936 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),0.21614 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.0990417 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),0.20519 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),0.252358 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.39956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,17),-0.365354 # DEPENDENCYPART_GRANDPAR
(16,10),(10,18),-0.5392 # DEPENDENCYPART_GRANDPAR
(16,10),(10,19),-0.254471 # DEPENDENCYPART_GRANDPAR
(16,10),(10,20),-0.42098 # DEPENDENCYPART_GRANDPAR
(16,10),(10,21),-0.586528 # DEPENDENCYPART_GRANDPAR
(16,12),(12,1),-0.319391 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.316711 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.011173 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.0443964 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.0631293 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),0.438075 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),0.0596641 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),0.270946 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),0.270572 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),0.373912 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.38347 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.336366 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-0.273455 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.439959 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.612201 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),0.269065 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),0.0912061 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.38388 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,19),-0.273633 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.440136 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-0.763901 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-0.773101 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-0.61518 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-0.677872 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-0.646592 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-0.645399 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-0.566594 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.118181 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.399094 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.67783 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.236149 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.637049 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.155208 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.277558 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.248697 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.772272 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.00558707 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.280417 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),0.105265 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.276521 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.759415 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,20),0.205368 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.143255 # DEPENDENCYPART_GRANDPAR
(16,20),(20,7),-0.56469 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-0.614268 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.758045 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,19),0.237715 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.13847 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),0.2145 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),0.291561 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),0.287525 # DEPENDENCYPART_GRANDPAR
(17,1),(1,8),0.316685 # DEPENDENCYPART_GRANDPAR
(17,1),(1,10),0.466557 # DEPENDENCYPART_GRANDPAR
(17,1),(1,17),-0.843721 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,2),(2,1),0.508836 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),0.277695 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),0.273659 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),0.253288 # DEPENDENCYPART_GRANDPAR
(17,2),(2,8),0.323129 # DEPENDENCYPART_GRANDPAR
(17,2),(2,9),0.214403 # DEPENDENCYPART_GRANDPAR
(17,2),(2,10),0.467364 # DEPENDENCYPART_GRANDPAR
(17,2),(2,13),0.189667 # DEPENDENCYPART_GRANDPAR
(17,2),(2,17),-0.843721 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,3),(3,1),0.319523 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),0.276062 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),0.406831 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),0.39109 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),0.353242 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),0.320662 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),0.2772 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),0.52625 # DEPENDENCYPART_GRANDPAR
(17,4),(4,5),0.394245 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),0.356398 # DEPENDENCYPART_GRANDPAR
(17,4),(4,8),0.503068 # DEPENDENCYPART_GRANDPAR
(17,4),(4,13),0.369606 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),0.322114 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),0.278652 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),0.518892 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),0.523064 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),0.348701 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),0.23045 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),0.497758 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),0.229997 # DEPENDENCYPART_GRANDPAR
(17,5),(5,10),0.397224 # DEPENDENCYPART_GRANDPAR
(17,5),(5,12),0.275877 # DEPENDENCYPART_GRANDPAR
(17,5),(5,13),0.364296 # DEPENDENCYPART_GRANDPAR
(17,5),(5,16),0.400507 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-0.850293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,1),0.322114 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),0.278652 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),0.527357 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),0.532415 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),0.504684 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),0.23045 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),0.497759 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),0.229997 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),0.397224 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),0.275877 # DEPENDENCYPART_GRANDPAR
(17,6),(6,13),0.364297 # DEPENDENCYPART_GRANDPAR
(17,6),(6,16),0.400507 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-0.850293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,7),(7,1),0.376497 # DEPENDENCYPART_GRANDPAR
(17,7),(7,2),0.32131 # DEPENDENCYPART_GRANDPAR
(17,7),(7,3),0.349609 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),0.34717 # DEPENDENCYPART_GRANDPAR
(17,7),(7,5),0.325204 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),0.289736 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),0.290054 # DEPENDENCYPART_GRANDPAR
(17,7),(7,9),0.0608621 # DEPENDENCYPART_GRANDPAR
(17,7),(7,10),0.414393 # DEPENDENCYPART_GRANDPAR
(17,7),(7,12),0.109277 # DEPENDENCYPART_GRANDPAR
(17,7),(7,13),0.156591 # DEPENDENCYPART_GRANDPAR
(17,7),(7,16),0.235814 # DEPENDENCYPART_GRANDPAR
(17,7),(7,17),-0.817903 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,7),(7,18),0.164056 # DEPENDENCYPART_GRANDPAR
(17,7),(7,19),0.132817 # DEPENDENCYPART_GRANDPAR
(17,7),(7,20),0.212479 # DEPENDENCYPART_GRANDPAR
(17,7),(7,21),-0.135202 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),0.186909 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),0.337027 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),0.3131 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),0.568014 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),0.403815 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),0.436377 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),0.26926 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),0.648806 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),0.382459 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),0.578972 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),0.173355 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),0.179022 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),0.336913 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),0.237006 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-0.935229 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),0.137515 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),0.0741407 # DEPENDENCYPART_GRANDPAR
(17,10),(10,20),0.15379 # DEPENDENCYPART_GRANDPAR
(17,10),(10,21),-0.254614 # DEPENDENCYPART_GRANDPAR
(17,12),(12,1),0.380669 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),0.330113 # DEPENDENCYPART_GRANDPAR
(17,12),(12,3),0.448073 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),0.38823 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),0.299726 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),0.564957 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),0.357609 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),0.736536 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),0.303885 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),0.406687 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),0.331264 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-0.811419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,12),(12,19),0.131551 # DEPENDENCYPART_GRANDPAR
(17,12),(12,20),0.211206 # DEPENDENCYPART_GRANDPAR
(17,12),(12,21),-0.202697 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),0.720862 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),1.00446 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.374528 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),0.131422 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),0.211076 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),0.40047 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),0.349914 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),0.30716 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),0.357598 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),0.565697 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),0.748301 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),0.335839 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),0.444631 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),1.10655 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.555595 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.811429 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,19),0.131321 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),0.210975 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),0.12114 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-0.00974732 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.00677056 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),0.332507 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.00212695 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),0.0327982 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),0.20606 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),0.131056 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.686542 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.810223 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.287788 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.0857226 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.62069 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.125173 # DEPENDENCYPART_GRANDPAR
(17,20),(20,7),-0.172896 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),0.142772 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.0857226 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.404066 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),0.125162 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.439567 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,19),0.348004 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.4436 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),0.340682 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.117425 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.150677 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.118206 # DEPENDENCYPART_GRANDPAR
(18,2),(2,8),-0.0631585 # DEPENDENCYPART_GRANDPAR
(18,2),(2,9),0.188854 # DEPENDENCYPART_GRANDPAR
(18,2),(2,10),0.189773 # DEPENDENCYPART_GRANDPAR
(18,2),(2,13),-0.0509381 # DEPENDENCYPART_GRANDPAR
(18,2),(2,17),-0.158273 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),0.139274 # DEPENDENCYPART_GRANDPAR
(18,7),(7,2),0.150037 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.0780046 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.111153 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),-0.0787322 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.100792 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.160346 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),0.0551909 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),0.183886 # DEPENDENCYPART_GRANDPAR
(18,7),(7,12),0.00472292 # DEPENDENCYPART_GRANDPAR
(18,7),(7,13),-0.148125 # DEPENDENCYPART_GRANDPAR
(18,7),(7,16),0.0824744 # DEPENDENCYPART_GRANDPAR
(18,7),(7,17),-0.192197 # DEPENDENCYPART_GRANDPAR
(18,7),(7,18),-0.96141 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,7),(7,19),0.11794 # DEPENDENCYPART_GRANDPAR
(18,7),(7,20),-0.00822201 # DEPENDENCYPART_GRANDPAR
(18,7),(7,21),-0.235661 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),-0.000839909 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),0.149868 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),0.164538 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),0.188195 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),0.118299 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),0.127636 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),0.168202 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),0.258106 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),0.259494 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),0.0319452 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),-0.0692787 # DEPENDENCYPART_GRANDPAR
(18,10),(10,15),0.0996057 # DEPENDENCYPART_GRANDPAR
(18,10),(10,16),0.0915417 # DEPENDENCYPART_GRANDPAR
(18,10),(10,17),-0.157416 # DEPENDENCYPART_GRANDPAR
(18,10),(10,18),-0.935666 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,10),(10,19),0.114122 # DEPENDENCYPART_GRANDPAR
(18,10),(10,20),-0.0120519 # DEPENDENCYPART_GRANDPAR
(18,10),(10,21),-0.29913 # DEPENDENCYPART_GRANDPAR
(18,12),(12,1),0.212481 # DEPENDENCYPART_GRANDPAR
(18,12),(12,2),0.227875 # DEPENDENCYPART_GRANDPAR
(18,12),(12,3),0.0901583 # DEPENDENCYPART_GRANDPAR
(18,12),(12,6),0.0674012 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),0.165424 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),0.270214 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),0.217876 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),0.404186 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),0.108079 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),0.240682 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),0.224431 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.0761162 # DEPENDENCYPART_GRANDPAR
(18,12),(12,19),0.0793455 # DEPENDENCYPART_GRANDPAR
(18,12),(12,20),-0.0468237 # DEPENDENCYPART_GRANDPAR
(18,12),(12,21),-0.340085 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),0.399894 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),0.325559 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),0.234109 # DEPENDENCYPART_GRANDPAR
(18,15),(15,19),0.0792352 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.0469341 # DEPENDENCYPART_GRANDPAR
(18,16),(16,1),0.183976 # DEPENDENCYPART_GRANDPAR
(18,16),(16,2),0.19937 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),0.138581 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),0.178081 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),0.246392 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),0.377992 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),0.200278 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),0.25039 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),0.366587 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.330738 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.0967815 # DEPENDENCYPART_GRANDPAR
(18,16),(16,19),0.0791221 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.0470471 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.281472 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),0.496353 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.0738915 # DEPENDENCYPART_GRANDPAR
(18,20),(20,7),-0.311632 # DEPENDENCYPART_GRANDPAR
(18,20),(20,10),-0.0560914 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.281472 # DEPENDENCYPART_GRANDPAR
(18,20),(20,19),0.469096 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.0712561 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.476226 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),0.426251 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.294722 # DEPENDENCYPART_GRANDPAR
(19,16),(16,1),-0.307191 # DEPENDENCYPART_GRANDPAR
(19,16),(16,2),-0.258372 # DEPENDENCYPART_GRANDPAR
(19,16),(16,7),-0.200767 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),-0.0965848 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),0.139955 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.0367386 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.341427 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.0820627 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.234063 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.229533 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),0.101347 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.25012 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.0137435 # DEPENDENCYPART_GRANDPAR
(19,20),(20,7),-0.606227 # DEPENDENCYPART_GRANDPAR
(19,20),(20,10),-0.240682 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.654247 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.883821 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),0.00323079 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.350056 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.921863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.31649 # DEPENDENCYPART_GRANDPAR
(20,7),(7,1),-0.181232 # DEPENDENCYPART_GRANDPAR
(20,7),(7,2),-0.136487 # DEPENDENCYPART_GRANDPAR
(20,7),(7,3),-0.327031 # DEPENDENCYPART_GRANDPAR
(20,7),(7,4),-0.347307 # DEPENDENCYPART_GRANDPAR
(20,7),(7,5),-0.28413 # DEPENDENCYPART_GRANDPAR
(20,7),(7,6),-0.284916 # DEPENDENCYPART_GRANDPAR
(20,7),(7,8),-0.137666 # DEPENDENCYPART_GRANDPAR
(20,7),(7,9),-0.138387 # DEPENDENCYPART_GRANDPAR
(20,7),(7,10),0.317956 # DEPENDENCYPART_GRANDPAR
(20,7),(7,12),-0.183097 # DEPENDENCYPART_GRANDPAR
(20,7),(7,13),-0.134542 # DEPENDENCYPART_GRANDPAR
(20,7),(7,16),-0.0844137 # DEPENDENCYPART_GRANDPAR
(20,7),(7,17),0.127515 # DEPENDENCYPART_GRANDPAR
(20,7),(7,18),0.105415 # DEPENDENCYPART_GRANDPAR
(20,7),(7,19),0.320708 # DEPENDENCYPART_GRANDPAR
(20,7),(7,20),-1.30654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,7),(7,21),-0.134187 # DEPENDENCYPART_GRANDPAR
(20,10),(10,6),-0.0894403 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.00132706 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),0.171053 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),0.110844 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),-0.0954231 # DEPENDENCYPART_GRANDPAR
(20,10),(10,12),-0.262967 # DEPENDENCYPART_GRANDPAR
(20,10),(10,13),-0.147073 # DEPENDENCYPART_GRANDPAR
(20,10),(10,15),-0.190436 # DEPENDENCYPART_GRANDPAR
(20,10),(10,16),-0.204691 # DEPENDENCYPART_GRANDPAR
(20,10),(10,17),0.092108 # DEPENDENCYPART_GRANDPAR
(20,10),(10,18),0.0934974 # DEPENDENCYPART_GRANDPAR
(20,10),(10,19),0.291507 # DEPENDENCYPART_GRANDPAR
(20,10),(10,20),-1.34864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,10),(10,21),-0.235893 # DEPENDENCYPART_GRANDPAR
(20,16),(16,1),-0.262183 # DEPENDENCYPART_GRANDPAR
(20,16),(16,2),-0.212807 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.097992 # DEPENDENCYPART_GRANDPAR
(20,16),(16,9),-0.0728364 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),0.268287 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),0.00601092 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.264011 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.0151694 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.139695 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.14377 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),0.176534 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),0.401159 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.35362 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,16),-0.252935 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.34094 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.231957 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.275051 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.0131622 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.02304 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,1),0.0151062 # DEPENDENCYPART_GRANDPAR
(21,17),(17,2),-0.0646948 # DEPENDENCYPART_GRANDPAR
(21,17),(17,3),0.386427 # DEPENDENCYPART_GRANDPAR
(21,17),(17,4),0.355688 # DEPENDENCYPART_GRANDPAR
