# _root_ Gitano , which makes budget-priced apparel sold mainly through mass merchandisers like K mart and Wal-Mart , said the Regatta acquisition will enhance its strategy to expand into department stores .
#goldHeads=18,1,4,1,6,4,6,7,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
#predictedHeads=18,1,4,1,6,4,6,9,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
(6,22),(22,20),(22,6),0.102769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,20),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,20),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,20),(22,2),-0.0641502 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,20),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,20),(22,-1),-0.03838 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,19),(22,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,17),0.102996 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,15),0.100908 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,14),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,12),0.101864 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,11),0.103051 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,10),0.103066 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,9),0.101864 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,8),0.102672 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,6),0.103066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,19),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,19),(22,-1),-0.0226874 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,18),(22,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,16),0.103069 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,14),0.103069 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,13),0.103069 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,8),0.102664 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,6),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,18),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,18),(22,-1),-0.0536926 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,17),(22,16),0.100846 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,15),0.102676 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,14),0.100846 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,13),0.100846 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,12),0.159929 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,11),0.0990283 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,10),0.0993264 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,9),0.15716 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,8),0.0933319 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,7),0.102423 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,6),0.0993264 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,17),(22,4),-0.0654391 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,3),-0.0658895 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,1),-0.0642876 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,17),(22,-1),-0.0885486 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,16),(22,15),0.103041 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,14),0.101714 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,13),0.101714 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,12),0.0986035 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,11),0.102709 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,10),0.102769 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,9),0.098604 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,8),0.102787 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,7),0.102933 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,6),0.102769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,16),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,2),-0.0641502 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,16),(22,-1),-0.03838 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,15),(22,14),0.102699 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,13),0.102699 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,12),0.10306 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,11),0.102825 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,10),0.102878 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,9),0.10306 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,8),0.102254 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,6),0.102878 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,15),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,15),(22,-1),-0.0807569 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,14),(22,13),0.101714 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,12),0.0986035 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,11),0.102709 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,10),0.102769 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,9),0.098604 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,8),0.102787 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,7),0.102933 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,6),0.102769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,14),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,2),-0.0641502 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,14),(22,-1),-0.03838 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,13),(22,12),0.0986035 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,13),(22,11),0.102709 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,13),(22,10),0.102769 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,13),(22,9),0.098604 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,13),(22,8),0.102787 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,13),(22,7),0.102933 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,13),(22,6),0.102769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,13),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,13),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,13),(22,2),-0.0641502 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,13),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,13),(22,-1),-0.03838 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,12),(22,11),0.102762 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,12),(22,10),0.100015 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,12),(22,9),0.10265 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,12),(22,8),0.102021 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,12),(22,7),0.103017 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,12),(22,6),0.100015 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,12),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,12),(22,3),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,12),(22,2),-0.0641991 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,12),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,12),(22,-1),-0.114915 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,11),(22,10),0.102544 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,11),(22,9),0.0951314 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,11),(22,8),0.102768 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,11),(22,7),0.102794 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,11),(22,6),0.102544 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,11),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,11),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,11),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,11),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,11),(22,-1),0.0188302 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,10),(22,9),0.0957298 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,10),(22,8),0.102414 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,10),(22,7),0.10296 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,10),(22,6),0.101163 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,10),(22,4),-0.0641733 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,10),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,10),(22,2),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,10),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,10),(22,-1),-0.0203425 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,9),(22,8),0.102021 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,9),(22,7),0.103017 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,9),(22,6),0.100015 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,9),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,9),(22,3),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,9),(22,2),-0.0641991 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,9),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,9),(22,-1),-0.116912 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,8),(22,7),0.102898 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,8),(22,6),0.109548 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,8),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,8),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,8),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,8),(22,1),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,8),(22,-1),-0.0887026 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,7),(22,6),0.102898 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,7),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,7),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,7),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,7),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,7),(22,-1),-0.0686029 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,6),(22,4),-0.0641733 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,22),(22,6),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,22),(22,6),(22,2),-0.0641465 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,22),(22,6),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,22),(22,6),(22,-1),-0.0203425 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,22),(22,4),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,4),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,4),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,4),(22,-1),-0.0683731 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,3),(22,2),-0.064151 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,3),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,3),(22,-1),0.000816763 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,2),(22,1),-0.0642876 # DEPENDENCYPART_GRANDSIBL
(6,22),(22,2),(22,-1),-0.0885486 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,22),(22,1),(22,-1),-0.03838 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,26),(26,26),(26,27),0.0265262 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,26),(26,26),(26,28),-0.0569361 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,26),(26,26),(26,30),-0.0280969 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,26),(26,26),(26,32),-0.152346 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,26),(26,27),(26,28),-0.0318798 # DEPENDENCYPART_GRANDSIBL
(6,26),(26,27),(26,30),-0.0466832 # DEPENDENCYPART_GRANDSIBL
(6,26),(26,27),(26,32),-0.0215009 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,26),(26,28),(26,30),-0.0426385 # DEPENDENCYPART_GRANDSIBL
(6,26),(26,28),(26,32),-0.0218862 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,26),(26,30),(26,32),-0.0216066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,26),(26,26),(26,25),0.0765414 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,26),(26,26),(26,24),0.103017 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,26),(26,26),(26,-1),2.35125e-05 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,26),(26,25),(26,24),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,26),(26,25),(26,-1),-0.0965415 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,26),(26,24),(26,-1),-0.0642056 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,1),(1,2),0.13494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,3),0.102976 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,4),0.116762 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,5),0.128394 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,6),0.0931363 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,7),-0.0641555 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,1),(1,1),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,9),-0.0641621 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,11),-0.0641552 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,14),-0.0644774 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,15),-0.0641461 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,32),-0.105576 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,1),(1,2),(1,3),0.102856 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,4),0.110954 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,5),0.106874 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,6),0.106011 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,7),-0.0646312 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,2),(1,8),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,9),-0.0641747 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,11),-0.0647966 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,14),-0.0642986 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,15),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,17),-0.0642615 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,31),-0.0641865 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,32),-0.0466994 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,3),(1,4),0.103069 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,3),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,32),-0.0644793 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,4),(1,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,7),-0.064146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,4),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,17),-0.064909 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,32),-0.0501883 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,5),(1,6),0.102402 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,5),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,17),-0.0641529 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,32),-0.0535618 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,6),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,6),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,9),-0.0641641 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,11),-0.064151 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,15),-0.0641655 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,17),-0.0642909 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,32),-0.0624086 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,7),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,11),-0.0641638 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,14),-0.0641564 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,32),-0.0706036 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,1),(1,8),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,14),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,17),-0.0642058 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,32),-0.0634153 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,9),(1,11),-0.0641496 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,14),-0.0641818 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,17),-0.0642787 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,31),-0.0641548 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,32),-0.039539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,11),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,17),-0.064147 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,31),-0.0646906 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,32),-0.0683522 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,14),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,14),(1,17),-0.0642156 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,14),(1,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,14),(1,32),-0.0659521 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,15),(1,17),-0.0644043 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,15),(1,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,15),(1,32),-0.0533676 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,17),(1,31),-0.0641865 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,17),(1,32),-0.0466994 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,31),(1,32),-0.0651942 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,1),(1,-1),0.0466284 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,2),(2,2),(2,4),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,32),-0.0901109 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,2),(2,4),(2,32),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,2),(2,-1),-0.0764242 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,3),(3,4),0.103068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,32),-0.0311365 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,4),(3,32),-0.0641484 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
