# _root_ He was flawless afield ( ditto in game two ) , moved a runner along in the A 's three-run second inning , and homered for his team 's final tally .
#goldHeads=2,0,2,2,6,2,6,7,8,6,2,2,14,12,12,12,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
#predictedHeads=2,0,2,2,6,2,6,7,8,6,2,2,14,12,14,15,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
(0,12),(12,8),(12,4),0.111297 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,8),(12,3),0.113666 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,8),(12,2),0.115507 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,8),(12,1),0.103056 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,8),(12,-1),-0.0480123 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,12),(12,7),(12,6),0.165505 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,7),(12,5),0.112874 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,7),(12,4),0.102905 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,7),(12,3),0.0932845 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,7),(12,2),0.0970077 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,7),(12,1),0.0991075 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,7),(12,-1),-0.113031 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,12),(12,6),(12,5),0.109667 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,6),(12,4),0.111297 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,6),(12,3),0.113666 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,6),(12,2),0.115507 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,6),(12,1),0.103056 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,6),(12,-1),-0.0481645 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,12),(12,5),(12,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,5),(12,3),0.0992749 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,5),(12,2),0.10307 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,5),(12,1),0.103025 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,5),(12,-1),-0.0393146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,12),(12,4),(12,3),0.0993072 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,4),(12,2),0.0912149 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,4),(12,1),0.100735 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,4),(12,-1),-0.0570507 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,12),(12,3),(12,2),0.102162 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,3),(12,1),0.10307 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,3),(12,-1),0.00456523 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,12),(12,2),(12,1),0.103398 # DEPENDENCYPART_GRANDSIBL
(0,12),(12,2),(12,-1),-0.0500393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,12),(12,1),(12,-1),-0.155791 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,2),(2,3),-0.0477134 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,4),-0.0344974 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,5),-0.0420963 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,6),-0.0427684 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,7),-0.0475647 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,8),-0.04277 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,9),-0.0420167 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,10),-0.0420125 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,11),-0.0426387 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,12),-0.0314194 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,14),-0.0427684 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,15),-0.0474507 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,16),-0.0475647 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,22),-0.0427684 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,23),-0.0426387 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,24),-0.0427183 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,25),-0.0314194 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,26),-0.0476476 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,32),-0.0420177 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,33),-0.0497258 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,3),(2,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,6),-0.0420241 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,7),-0.0442517 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,8),-0.0420241 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,12),-0.042027 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,14),-0.0420241 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,15),-0.0441371 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,16),-0.0442517 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,22),-0.0420241 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,24),-0.0434751 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,25),-0.042027 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,26),-0.0451427 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,32),-0.0420148 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,33),-0.0430248 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,4),(2,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,6),-0.0420186 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,7),-0.0370358 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,8),-0.0420186 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,12),-0.0420172 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,14),-0.0420186 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,15),-0.0370358 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,16),-0.0370358 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,22),-0.0420186 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,24),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,25),-0.0420172 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,26),-0.0370358 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,32),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,33),-0.0442158 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,5),(2,6),-0.0420537 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,8),-0.0420537 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,14),-0.0420537 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,22),-0.0420537 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,32),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,33),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,6),(2,7),-0.0405575 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,8),-0.0431023 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,10),-0.0420243 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,11),-0.0433478 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,12),-0.0420495 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,14),-0.0431023 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,15),-0.0405043 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,16),-0.0405575 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,22),-0.0431023 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,23),-0.0433478 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,24),-0.0429294 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,25),-0.0420495 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,26),-0.0405044 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,32),-0.0420788 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,33),-0.0479798 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,7),(2,8),-0.0395889 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,10),-0.0420268 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,11),-0.0420546 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,12),-0.0420452 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,14),-0.0395889 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,15),-0.0384059 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,16),-0.0384245 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,22),-0.0395889 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,23),-0.0420546 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,24),-0.0420293 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,25),-0.0420452 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,26),-0.0384168 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,32),-0.0420301 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,33),-0.0395048 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,8),(2,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,10),-0.0420243 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,11),-0.0433478 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,12),-0.0420495 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,14),-0.0431023 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,15),-0.0405043 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,16),-0.0405575 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,22),-0.0431023 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,23),-0.0433478 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,24),-0.0429294 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,25),-0.0420495 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,26),-0.0405044 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,32),-0.0420788 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,33),-0.0479814 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,9),(2,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,15),-0.0420114 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,16),-0.0420114 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,26),-0.0420114 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,32),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,33),-0.0420162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,10),(2,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,15),-0.0420125 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,16),-0.0420125 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,26),-0.0420125 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,32),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,33),-0.0421358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,11),(2,12),-0.0420408 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,14),-0.0420147 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,15),-0.0420352 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,16),-0.0420353 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,22),-0.0420147 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,24),-0.0440953 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,25),-0.0420408 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,26),-0.0420362 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,32),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,33),-0.0422584 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,12),(2,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,15),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,16),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,23),-0.0420478 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,24),-0.0422422 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,25),-0.0423492 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,26),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,32),-0.0420282 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,33),-0.0313802 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,14),(2,15),-0.0405043 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,14),(2,16),-0.0405575 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,14),(2,22),-0.0431023 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,14),(2,23),-0.0433478 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,14),(2,24),-0.0429294 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,14),(2,25),-0.0420495 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,14),(2,26),-0.0405044 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,14),(2,32),-0.0420788 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,14),(2,33),-0.0479798 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,15),(2,16),-0.038417 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,15),(2,22),-0.0395956 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,15),(2,23),-0.0420546 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,15),(2,24),-0.0420281 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,15),(2,25),-0.0420443 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,15),(2,26),-0.0384093 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,15),(2,32),-0.0420301 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,15),(2,33),-0.0391964 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,16),(2,22),-0.0395889 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,16),(2,23),-0.0420546 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,16),(2,24),-0.0420293 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,16),(2,25),-0.0420452 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,16),(2,26),-0.0384168 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,16),(2,32),-0.0420301 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,16),(2,33),-0.0395048 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,22),(2,23),-0.0433478 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,22),(2,24),-0.0429294 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,22),(2,25),-0.0420495 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,22),(2,26),-0.0405044 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,22),(2,32),-0.0420788 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,22),(2,33),-0.0479798 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,23),(2,24),-0.0440953 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,23),(2,25),-0.0420408 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,23),(2,26),-0.0420362 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,23),(2,32),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,23),(2,33),-0.0422584 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,24),(2,25),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,24),(2,26),-0.0420125 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,24),(2,32),-0.0420321 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,24),(2,33),-0.0501654 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,25),(2,26),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,25),(2,32),-0.0420282 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,25),(2,33),-0.0313802 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,26),(2,32),-0.0420301 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,26),(2,33),-0.04041 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,32),(2,33),-0.0425289 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,2),(2,1),0.0950934 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,2),(2,-1),-0.0507127 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,1),(2,-1),-0.0702908 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,3),(3,3),(3,4),-0.0420338 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,5),-0.0420708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,6),-0.0420206 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,7),-0.0343374 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,8),-0.0420206 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,9),-0.0420122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,11),-0.0445544 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,12),-0.0420304 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,16),-0.0343374 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,33),-0.100739 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,3),(3,4),(3,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,33),-0.0422059 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,5),(3,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,33),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,6),(3,7),-0.0420147 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,11),-0.0420122 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,16),-0.0420147 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,33),-0.0420161 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,7),(3,8),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,10),-0.0441756 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,11),-0.0420297 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,16),-0.0380254 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,33),-0.0350332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,8),(3,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,11),-0.0420122 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,16),-0.0420147 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,33),-0.0420161 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,9),(3,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,9),(3,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,9),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,9),(3,16),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,9),(3,33),-0.0420112 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,10),(3,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,10),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,10),(3,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,10),(3,33),-0.0452615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,11),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,11),(3,16),-0.0420305 # DEPENDENCYPART_GRANDSIBL
