# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,3,3,14,12,14,15,16,19,17,3,3,
(3,2),(2,6),(2,22),-0.0630943 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,7),(2,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,7),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,7),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,7),(2,22),-0.0641506 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,9),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,9),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,9),(2,22),-0.0719636 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,10),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,10),(2,22),-0.0630943 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,12),(2,22),-0.0315867 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,2),(2,1),-0.0476963 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,-1),0.228792 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,1),(2,-1),-0.0468213 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,4),(4,5),-0.0488833 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,6),-0.0518055 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,7),-0.0428423 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,8),-0.043157 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,9),-0.0420113 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,10),-0.0518055 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,11),-0.0174169 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,12),-0.0650594 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,13),-0.0493232 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,14),-0.0398706 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,15),-0.0486252 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,16),-0.0497933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,18),-0.0406082 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,19),-0.0488833 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,20),-0.0498177 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,21),-0.0428423 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,22),-0.0993268 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,4),(4,5),(4,6),-0.0427052 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,7),-0.0368567 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,10),-0.0427052 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,12),-0.0456548 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,14),-0.0420139 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,15),-0.0420155 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,16),-0.0375085 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,19),-0.0420114 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,20),-0.0435828 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,21),-0.0368567 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,22),-0.0182551 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,6),(4,7),-0.035524 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,8),-0.0420631 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,9),-0.0476642 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,10),-0.0172807 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,11),-0.0438132 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,12),-0.0735448 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,13),-0.0420891 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,14),-0.0359252 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,15),-0.0405151 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,16),-0.0447824 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,19),-0.0378022 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,20),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,21),-0.035524 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,22),0.0046113 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,7),(4,8),-0.0420131 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,9),-0.0427858 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,10),-0.0421178 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,12),-0.0487076 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,13),-0.0420124 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,16),-0.0347642 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,19),-0.0420132 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,21),-0.0420629 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,22),-0.0414335 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,8),(4,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,10),-0.0463289 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,13),-0.0405944 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,14),-0.0421894 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,15),-0.0388932 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,16),-0.0426801 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,18),-0.0420132 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,19),-0.0441426 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,22),-0.0506814 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,9),(4,10),-0.0492707 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,12),-0.0394868 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,13),-0.0420211 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,14),-0.0422538 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,15),-0.042066 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,16),-0.0426278 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,19),-0.0427865 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,20),-0.0420123 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,22),-0.0302198 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,10),(4,11),-0.0438132 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,12),-0.0735448 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,13),-0.0420891 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,14),-0.0359252 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,15),-0.0405151 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,16),-0.0447824 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,19),-0.0378022 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,20),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,21),-0.035524 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,22),0.0046113 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,11),(4,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,11),(4,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,11),(4,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,11),(4,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,11),(4,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,11),(4,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,11),(4,19),-0.0380425 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,11),(4,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,11),(4,21),-0.0424455 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,11),(4,22),-0.0428837 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,12),(4,13),-0.0381793 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,12),(4,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,12),(4,15),-0.0420185 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,12),(4,16),-0.0449831 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,12),(4,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,12),(4,19),-0.0422914 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,12),(4,20),-0.042033 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,12),(4,21),-0.0420202 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,12),(4,22),-0.110147 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,13),(4,14),-0.0421894 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,13),(4,15),-0.0388932 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,13),(4,16),-0.0429398 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,13),(4,18),-0.0420132 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,13),(4,19),-0.0441426 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,13),(4,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,13),(4,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,13),(4,22),-0.0536942 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,14),(4,15),-0.0420396 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,14),(4,16),-0.0420168 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,14),(4,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,14),(4,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,14),(4,20),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,14),(4,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,14),(4,22),-0.0327341 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,15),(4,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,15),(4,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,15),(4,19),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,15),(4,20),-0.0420141 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,15),(4,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,15),(4,22),-0.0385591 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,16),(4,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,16),(4,19),-0.0441713 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,16),(4,20),-0.0311796 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,16),(4,21),-0.04372 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,16),(4,22),-0.0415055 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,18),(4,19),-0.042401 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,18),(4,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,18),(4,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,18),(4,22),-0.0205661 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,19),(4,20),-0.0435828 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,19),(4,21),-0.0368567 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,19),(4,22),-0.0182551 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,20),(4,21),-0.0447237 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,20),(4,22),-0.052736 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,21),(4,22),-0.0414335 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,4),(4,2),-0.0641473 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,1),-0.0641466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,-1),-0.00900622 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,4),(4,2),(4,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,2),(4,-1),-0.072671 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,1),(4,-1),-0.0616266 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,5),(5,6),-0.040256 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,7),-0.0115501 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,8),-0.0444132 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,9),-0.0342827 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,10),-0.040256 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,11),-0.0491117 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,12),-0.055028 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,14),-0.024909 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,16),0.000381227 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,22),-0.0873915 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,6),(5,7),-0.0434143 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,9),-0.0441044 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,10),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,12),-0.0396752 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,14),-0.0435468 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,16),-0.0331724 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,22),-0.0458821 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,7),(5,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,9),-0.0320064 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,10),-0.0420321 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,12),-0.0475217 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,14),-0.0325676 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,16),-0.037415 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,22),-0.0740317 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,8),(5,9),-0.0424528 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,10),-0.0420158 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,16),-0.0420185 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,22),-0.0428909 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,9),(5,10),-0.0421241 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,16),-0.0420262 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,22),-0.0419335 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,10),(5,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,12),-0.0396752 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,14),-0.0435468 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,16),-0.0331724 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,22),-0.0458821 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,11),(5,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,22),-0.0448735 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,12),(5,14),-0.0422549 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,12),(5,16),-0.0552632 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,12),(5,22),-0.064961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,14),(5,16),-0.0420157 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,14),(5,22),-0.0194832 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,16),(5,22),0.00950621 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,5),(5,4),0.0982161 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,3),0.0999314 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,5),(5,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,-1),-0.0971811 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,4),(5,3),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,4),(5,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,4),(5,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,4),(5,-1),-0.0740012 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,3),(5,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,3),(5,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,3),(5,-1),-0.0699448 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,2),(5,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,2),(5,-1),-0.059096 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,1),(5,-1),-0.0534511 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,6),(6,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,22),-0.0116187 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,7),(6,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,6),(6,5),0.0992398 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,-1),0.0103774 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,5),(6,-1),-0.0677976 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,7),(7,8),-0.0439487 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,9),-0.0433209 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,12),-0.0421028 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,14),-0.0433099 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,22),-0.0730401 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,7),(7,8),(7,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,9),(7,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,9),(7,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,9),(7,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,9),(7,22),-0.0433209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,10),(7,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,10),(7,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,10),(7,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,12),(7,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,12),(7,22),-0.042084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,14),(7,22),-0.0433099 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,7),(7,6),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,5),0.0995495 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,3),0.103069 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,7),(7,7),(7,-1),-0.0814418 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,7),(7,6),(7,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,6),(7,3),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,6),(7,-1),-0.0641541 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,5),(7,3),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,5),(7,-1),-0.0651535 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,3),(7,-1),-0.0641466 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,8),(8,8),(8,10),-0.044364 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,8),(8,8),(8,12),-0.045109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,8),(8,8),(8,14),-0.0434693 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,8),(8,8),(8,22),0.167519 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,8),(8,10),(8,12),-0.0420156 # DEPENDENCYPART_GRANDSIBL
(3,8),(8,10),(8,14),-0.0425667 # DEPENDENCYPART_GRANDSIBL
(3,8),(8,10),(8,22),-0.0451968 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,8),(8,12),(8,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,8),(8,12),(8,22),-0.038969 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,8),(8,14),(8,22),-0.0438882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,8),(8,8),(8,7),0.103057 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,8),(8,8),(8,6),0.111781 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,8),(8,8),(8,5),0.101524 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,8),(8,8),(8,4),0.0995231 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,8),(8,8),(8,3),0.0843078 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,8),(8,8),(8,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,8),(8,8),(8,-1),-0.0476853 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,8),(8,7),(8,6),0.103057 # DEPENDENCYPART_GRANDSIBL
(3,8),(8,7),(8,5),0.10307 # DEPENDENCYPART_GRANDSIBL
