# _root_ `` The MMI has gone better , '' shouted one trader at about 3:15 London time , as the U.S. Major Markets Index contract suddenly indicated a turnabout .
#goldHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,16,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
#predictedHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,13,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
(6,4),(4,29),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,4),(4,3),-0.0426102 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,2),-0.0420514 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,-1),-0.0199408 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,4),(4,3),(4,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,3),(4,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,3),(4,-1),-0.0426102 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,2),(4,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,2),(4,-1),-0.0420514 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,1),(4,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,5),(5,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,5),(5,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,30),-0.0899164 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,6),(5,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,7),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,8),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,9),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,30),-0.0641474 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,10),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,30),-0.064146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,11),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,12),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,30),-0.064158 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,13),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,30),-0.0662542 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,14),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,14),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,14),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,14),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,14),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,14),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,14),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,14),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,14),(5,30),-0.064146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,16),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,17),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,18),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,18),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,18),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,18),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,18),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,18),(5,30),-0.064158 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,24),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,24),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,24),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,24),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,24),(5,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,25),(5,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,25),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,25),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,25),(5,30),-0.0662542 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,26),(5,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,26),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,26),(5,30),-0.0641474 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,28),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,28),(5,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,29),(5,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,5),(5,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,3),-0.0420112 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,2),-0.0420119 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,-1),-0.0629448 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,4),(5,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,4),(5,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,4),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,4),(5,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,3),(5,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,3),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,3),(5,-1),-0.0420589 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,2),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,2),(5,-1),-0.0420119 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,1),(5,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,7),(7,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,30),-0.105139 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,8),(7,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,7),(7,6),0.10307 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,7),(7,-1),-0.127261 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,6),(7,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,8),(8,8),(8,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,8),(8,8),(8,30),-0.0457578 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,8),(8,9),(8,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,8),(8,8),(8,7),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,8),(8,8),(8,6),0.10307 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,8),(8,8),(8,-1),-0.0677695 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,8),(8,7),(8,6),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,8),(8,7),(8,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,8),(8,6),(8,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,9),(9,10),-0.0424209 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,11),-0.0460573 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,12),-0.0434044 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,13),-0.043081 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,14),-0.0423823 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,15),-0.0434002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,16),-0.0460573 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,17),-0.0420273 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,18),-0.0434075 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,20),-0.0434002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,21),-0.0434002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,22),-0.0434002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,23),-0.0434044 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,24),-0.0460573 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,25),-0.0426793 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,26),-0.0420731 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,28),-0.0460573 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,30),-0.0494091 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,10),(9,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,12),-0.0421581 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,18),-0.0421581 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,30),-0.0424065 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,11),(9,12),-0.0420909 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,17),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,18),-0.0420909 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,30),-0.0457876 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,12),(9,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,16),-0.0420366 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,17),-0.0420242 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,18),-0.0422582 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,24),-0.0420366 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,28),-0.0420366 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,30),-0.0450934 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,13),(9,14),-0.0421509 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,15),-0.0421536 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,20),-0.0421536 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,21),-0.0421536 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,22),-0.0421536 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,23),-0.0421536 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,13),(9,30),-0.042503 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,14),(9,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,14),(9,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
