# _root_ `` It seems computers as hobbies have waned , '' says Ian Brightman , Beseler 's chairman and chief executive officer .
#goldHeads=3,3,11,7,4,5,3,7,3,3,0,13,11,13,17,15,13,17,21,21,18,11,
#predictedHeads=11,3,11,3,3,7,5,7,11,11,0,13,11,13,17,15,13,17,21,21,18,11,
(8,2),(8,-1),-1.11994 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,1),(8,-1),-1.03408 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,9),(9,23),-0.12533 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(9,9),(9,8),-0.586271 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,-1),-0.0373993 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(9,8),(9,-1),-0.868209 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,10),(10,23),-0.160364 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(10,10),(10,9),-1.32187 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,7),-0.664527 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,5),-0.490199 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,-1),-0.248015 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(10,9),(10,7),-0.638679 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,5),-0.428035 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,-1),-1.33762 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,7),(10,5),-1.06531 # DEPENDENCYPART_NEXTSIBL
(10,7),(10,-1),-1.01649 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,5),(10,-1),-1.05446 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,11),(11,12),-0.417393 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,13),-0.334018 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,14),-0.181217 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,15),-0.652472 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,16),-0.822744 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,17),-0.242926 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,18),-0.652442 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,19),-0.824859 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,21),-0.616161 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,22),-0.912769 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,23),-1.00918 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(11,12),(11,13),-1.52933 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,14),-1.28854 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,15),-1.52139 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,16),-1.47143 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,17),-1.3792 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,18),-1.42643 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,19),-1.14335 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,21),-1.47548 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,22),-0.822376 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,23),-1.33601 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,13),(11,14),-0.667427 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,15),-1.17867 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,16),-1.11754 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,17),-0.975202 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,18),-0.986151 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,19),-0.775668 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,21),-1.11367 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,22),-0.198747 # DEPENDENCYPART_NEXTSIBL
(11,13),(11,23),-1.36647 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,14),(11,15),-0.651033 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,16),-0.837891 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,17),-0.262267 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,18),-1.13189 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,19),-0.828418 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,21),-0.712139 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,22),-1.15459 # DEPENDENCYPART_NEXTSIBL
(11,14),(11,23),-1.27877 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,15),(11,16),-1.05388 # DEPENDENCYPART_NEXTSIBL
(11,15),(11,17),-0.909032 # DEPENDENCYPART_NEXTSIBL
(11,15),(11,18),-1.15862 # DEPENDENCYPART_NEXTSIBL
(11,15),(11,19),-0.869975 # DEPENDENCYPART_NEXTSIBL
(11,15),(11,21),-1.09202 # DEPENDENCYPART_NEXTSIBL
(11,15),(11,22),-0.76071 # DEPENDENCYPART_NEXTSIBL
(11,15),(11,23),-1.00664 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,16),(11,17),-1.34726 # DEPENDENCYPART_NEXTSIBL
(11,16),(11,18),-1.07731 # DEPENDENCYPART_NEXTSIBL
(11,16),(11,19),-1.02827 # DEPENDENCYPART_NEXTSIBL
(11,16),(11,21),-1.51081 # DEPENDENCYPART_NEXTSIBL
(11,16),(11,22),-1.07889 # DEPENDENCYPART_NEXTSIBL
(11,16),(11,23),-0.813157 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,17),(11,18),-0.828259 # DEPENDENCYPART_NEXTSIBL
(11,17),(11,19),-0.684672 # DEPENDENCYPART_NEXTSIBL
(11,17),(11,21),-0.914999 # DEPENDENCYPART_NEXTSIBL
(11,17),(11,22),-0.613031 # DEPENDENCYPART_NEXTSIBL
(11,17),(11,23),-1.30005 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,18),(11,19),-0.744604 # DEPENDENCYPART_NEXTSIBL
(11,18),(11,21),-0.792348 # DEPENDENCYPART_NEXTSIBL
(11,18),(11,22),-0.844076 # DEPENDENCYPART_NEXTSIBL
(11,18),(11,23),-0.754787 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,19),(11,21),-1.28921 # DEPENDENCYPART_NEXTSIBL
(11,19),(11,22),-1.02714 # DEPENDENCYPART_NEXTSIBL
(11,19),(11,23),-0.784841 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,21),(11,22),-0.694702 # DEPENDENCYPART_NEXTSIBL
(11,21),(11,23),-1.09767 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,22),(11,23),-1.94744 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,11),(11,10),-0.646767 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,9),-1.3959 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,8),-0.689341 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,7),-0.572091 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,6),-0.514586 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,5),-0.62801 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,4),-0.527144 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,3),-0.730647 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,2),-0.263538 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,1),-1.20229 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,-1),-1.05803 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(11,10),(11,9),-0.102484 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,8),-0.799587 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,7),-0.755207 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,6),-0.821832 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,5),-1.00907 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,4),-0.880308 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,3),-0.562767 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,2),-0.949703 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,1),-1.22457 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,-1),-1.79424 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,9),(11,8),-0.548873 # DEPENDENCYPART_NEXTSIBL
(11,9),(11,7),-0.513324 # DEPENDENCYPART_NEXTSIBL
(11,9),(11,6),-1.17461 # DEPENDENCYPART_NEXTSIBL
(11,9),(11,5),-0.510299 # DEPENDENCYPART_NEXTSIBL
(11,9),(11,4),-1.17616 # DEPENDENCYPART_NEXTSIBL
(11,9),(11,3),-0.345254 # DEPENDENCYPART_NEXTSIBL
(11,9),(11,2),-1.1456 # DEPENDENCYPART_NEXTSIBL
(11,9),(11,1),-1.27572 # DEPENDENCYPART_NEXTSIBL
(11,9),(11,-1),-1.30546 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,8),(11,7),-0.633753 # DEPENDENCYPART_NEXTSIBL
(11,8),(11,6),-1.10688 # DEPENDENCYPART_NEXTSIBL
(11,8),(11,5),-1.03384 # DEPENDENCYPART_NEXTSIBL
(11,8),(11,4),-1.21664 # DEPENDENCYPART_NEXTSIBL
(11,8),(11,3),-1.01035 # DEPENDENCYPART_NEXTSIBL
(11,8),(11,2),-1.12722 # DEPENDENCYPART_NEXTSIBL
(11,8),(11,1),-0.998809 # DEPENDENCYPART_NEXTSIBL
(11,8),(11,-1),-0.921457 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,7),(11,6),-0.767418 # DEPENDENCYPART_NEXTSIBL
(11,7),(11,5),-1.09519 # DEPENDENCYPART_NEXTSIBL
(11,7),(11,4),-1.01886 # DEPENDENCYPART_NEXTSIBL
(11,7),(11,3),-1.0415 # DEPENDENCYPART_NEXTSIBL
(11,7),(11,2),-1.12526 # DEPENDENCYPART_NEXTSIBL
(11,7),(11,1),-0.570597 # DEPENDENCYPART_NEXTSIBL
(11,7),(11,-1),-0.848221 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,6),(11,5),-1.16225 # DEPENDENCYPART_NEXTSIBL
(11,6),(11,4),-1.51466 # DEPENDENCYPART_NEXTSIBL
(11,6),(11,3),-1.20067 # DEPENDENCYPART_NEXTSIBL
(11,6),(11,2),-1.36352 # DEPENDENCYPART_NEXTSIBL
(11,6),(11,1),-1.21228 # DEPENDENCYPART_NEXTSIBL
(11,6),(11,-1),-1.1907 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,5),(11,4),-0.699149 # DEPENDENCYPART_NEXTSIBL
(11,5),(11,3),-0.986423 # DEPENDENCYPART_NEXTSIBL
(11,5),(11,2),-1.10025 # DEPENDENCYPART_NEXTSIBL
(11,5),(11,1),-1.24592 # DEPENDENCYPART_NEXTSIBL
(11,5),(11,-1),-1.13246 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,4),(11,3),-0.723953 # DEPENDENCYPART_NEXTSIBL
(11,4),(11,2),-1.071 # DEPENDENCYPART_NEXTSIBL
(11,4),(11,1),-1.02798 # DEPENDENCYPART_NEXTSIBL
(11,4),(11,-1),-1.34018 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,3),(11,2),-0.732623 # DEPENDENCYPART_NEXTSIBL
(11,3),(11,1),-0.477963 # DEPENDENCYPART_NEXTSIBL
(11,3),(11,-1),-0.94963 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,2),(11,1),-0.465012 # DEPENDENCYPART_NEXTSIBL
(11,2),(11,-1),-0.992802 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,1),(11,-1),-0.958955 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,12),(12,13),-0.552297 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,14),-0.229473 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,15),-0.870752 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,16),-0.430763 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,17),-0.392513 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,18),-0.385193 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,21),-0.745403 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,23),-0.4605 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(12,13),(12,14),-0.692669 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,15),-1.11855 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,16),-0.970584 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,17),-0.95067 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,18),-0.869399 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,21),-1.10372 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,23),-1.07431 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,14),(12,15),-0.420768 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,16),-0.662043 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,17),0.183329 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,18),-1.1773 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,21),-0.345151 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,23),-1.31828 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,15),(12,16),-0.906921 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,17),-0.8845 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,18),-1.04187 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,21),-1.08207 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,23),-0.714479 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,16),(12,17),-1.17539 # DEPENDENCYPART_NEXTSIBL
(12,16),(12,18),-0.866216 # DEPENDENCYPART_NEXTSIBL
(12,16),(12,21),-1.35405 # DEPENDENCYPART_NEXTSIBL
(12,16),(12,23),-0.42995 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,17),(12,18),-0.728933 # DEPENDENCYPART_NEXTSIBL
(12,17),(12,21),-0.851993 # DEPENDENCYPART_NEXTSIBL
(12,17),(12,23),-1.17509 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,18),(12,21),-0.729108 # DEPENDENCYPART_NEXTSIBL
(12,18),(12,23),-0.547392 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,21),(12,23),-1.01369 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,12),(12,10),-0.667955 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,-1),-0.526234 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(12,10),(12,-1),-1.84027 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,13),(13,14),-0.229319 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,15),-0.870534 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,16),-0.430763 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,17),-0.392439 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,18),-0.385193 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,19),-0.854315 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,20),-0.324557 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,21),-0.745329 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,22),-0.659548 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,23),-0.460725 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(13,14),(13,15),-0.420547 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,16),-0.661895 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,17),0.1837 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,18),-1.17715 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,19),-0.692418 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,20),-0.676204 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,21),-0.344779 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,22),-1.11375 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,23),-1.31813 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,15),(13,16),-0.906849 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,17),-0.884353 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,18),-1.0418 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,19),-0.853409 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,20),-0.867693 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,21),-1.08192 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,22),-0.857377 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,23),-0.714406 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,16),(13,17),-1.17532 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,18),-0.866216 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,19),-0.870628 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,20),-0.905 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,21),-1.35398 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,22),-0.976082 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,23),-0.42995 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,17),(13,18),-0.728859 # DEPENDENCYPART_NEXTSIBL
(13,17),(13,19),-0.642013 # DEPENDENCYPART_NEXTSIBL
(13,17),(13,20),-0.593155 # DEPENDENCYPART_NEXTSIBL
(13,17),(13,21),-0.851844 # DEPENDENCYPART_NEXTSIBL
(13,17),(13,22),-0.602069 # DEPENDENCYPART_NEXTSIBL
(13,17),(13,23),-1.17487 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,18),(13,19),-0.68833 # DEPENDENCYPART_NEXTSIBL
(13,18),(13,20),-0.717902 # DEPENDENCYPART_NEXTSIBL
(13,18),(13,21),-0.729033 # DEPENDENCYPART_NEXTSIBL
(13,18),(13,22),-0.839154 # DEPENDENCYPART_NEXTSIBL
(13,18),(13,23),-0.547392 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,19),(13,20),-1.09578 # DEPENDENCYPART_NEXTSIBL
(13,19),(13,21),-1.23329 # DEPENDENCYPART_NEXTSIBL
(13,19),(13,22),-1.02926 # DEPENDENCYPART_NEXTSIBL
(13,19),(13,23),-0.705742 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,20),(13,21),-0.984876 # DEPENDENCYPART_NEXTSIBL
(13,20),(13,22),-0.977215 # DEPENDENCYPART_NEXTSIBL
(13,20),(13,23),-1.18461 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,21),(13,22),-0.695125 # DEPENDENCYPART_NEXTSIBL
(13,21),(13,23),-1.01347 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,22),(13,23),-1.98387 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,13),(13,12),-0.330631 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,11),-0.355193 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,10),-0.667955 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,9),-1.34686 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,8),-0.613525 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,7),-0.670093 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,6),-0.331837 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,5),-0.502119 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,4),-0.344481 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,3),-0.768496 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,1),-1.2555 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,-1),-0.526376 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(13,12),(13,11),-0.514809 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,10),-0.705675 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,9),-1.07382 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,8),-0.827318 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,7),-0.781457 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,6),-0.914833 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,5),-0.734672 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,4),-0.924345 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,3),-0.907968 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,1),-1.00518 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,-1),-0.908046 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,11),(13,10),-0.825677 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,9),-1.31853 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,8),-1.03709 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,7),-1.03634 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,6),-1.1133 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,5),-0.846215 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,4),-1.09839 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,3),-0.98276 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,1),-0.703996 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,-1),-1.32623 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,10),(13,9),-0.309316 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,8),-0.808601 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,7),-0.842038 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,6),-0.804843 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,5),-0.97103 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,4),-0.863367 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,3),-0.638027 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,1),-1.26649 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,-1),-1.84027 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,9),(13,8),-0.619357 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,7),-0.705203 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,6),-1.18101 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,5),-0.511521 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,4),-1.1826 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,3),-0.452808 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,1),-1.34602 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,-1),-1.26795 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,8),(13,7),-0.651986 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,6),-0.991502 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,5),-0.935256 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,4),-1.1013 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,3),-0.986972 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,1),-0.987696 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,-1),-0.868391 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,7),(13,6),-0.736042 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,5),-1.08158 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,4),-0.98753 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,3),-1.0985 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,1),-0.697076 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,-1),-1.02622 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,6),(13,5),-1.00654 # DEPENDENCYPART_NEXTSIBL
(13,6),(13,4),-1.34197 # DEPENDENCYPART_NEXTSIBL
(13,6),(13,3),-1.12422 # DEPENDENCYPART_NEXTSIBL
(13,6),(13,1),-1.15466 # DEPENDENCYPART_NEXTSIBL
(13,6),(13,-1),-1.08358 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,5),(13,4),-0.540417 # DEPENDENCYPART_NEXTSIBL
(13,5),(13,3),-0.931264 # DEPENDENCYPART_NEXTSIBL
(13,5),(13,1),-1.12177 # DEPENDENCYPART_NEXTSIBL
(13,5),(13,-1),-1.0406 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,4),(13,3),-0.647548 # DEPENDENCYPART_NEXTSIBL
(13,4),(13,1),-0.970413 # DEPENDENCYPART_NEXTSIBL
(13,4),(13,-1),-1.23315 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,3),(13,1),-0.572904 # DEPENDENCYPART_NEXTSIBL
(13,3),(13,-1),-1.00786 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,1),(13,-1),-0.99098 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,14),(14,23),-0.12533 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(14,14),(14,-1),-0.0373993 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(15,15),(15,16),-0.430763 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,17),-0.392439 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,18),-0.385193 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,21),-0.745329 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,23),-0.460725 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(15,16),(15,17),-1.17532 # DEPENDENCYPART_NEXTSIBL
(15,16),(15,18),-0.866216 # DEPENDENCYPART_NEXTSIBL
(15,16),(15,21),-1.35398 # DEPENDENCYPART_NEXTSIBL
(15,16),(15,23),-0.42995 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,17),(15,18),-0.728859 # DEPENDENCYPART_NEXTSIBL
(15,17),(15,21),-0.851844 # DEPENDENCYPART_NEXTSIBL
(15,17),(15,23),-1.17487 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,18),(15,21),-0.729033 # DEPENDENCYPART_NEXTSIBL
(15,18),(15,23),-0.547392 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,21),(15,23),-1.01347 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,15),(15,14),-0.501094 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,13),-0.248344 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,12),-0.330631 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,10),-0.667955 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,-1),-0.526376 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
