# _root_ At Shearson Lehman , executives created potential new commercials Friday night and throughout the weekend , then had to regroup yesterday afternoon .
#goldHeads=6,3,1,6,6,0,9,9,6,11,6,11,12,15,13,6,18,6,18,19,22,20,6,
#predictedHeads=6,3,1,6,6,0,9,9,6,11,6,6,18,15,13,18,18,12,18,19,22,20,6,
(20,20),(20,-1),-0.863684 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(20,19),(20,17),-1.08378 # DEPENDENCYPART_NEXTSIBL
(20,19),(20,16),-1.31192 # DEPENDENCYPART_NEXTSIBL
(20,19),(20,15),-1.22614 # DEPENDENCYPART_NEXTSIBL
(20,19),(20,13),-0.97842 # DEPENDENCYPART_NEXTSIBL
(20,19),(20,11),-1.22767 # DEPENDENCYPART_NEXTSIBL
(20,19),(20,9),-1.25937 # DEPENDENCYPART_NEXTSIBL
(20,19),(20,4),-1.63511 # DEPENDENCYPART_NEXTSIBL
(20,19),(20,1),-1.05719 # DEPENDENCYPART_NEXTSIBL
(20,19),(20,-1),-0.960807 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,17),(20,16),-0.561695 # DEPENDENCYPART_NEXTSIBL
(20,17),(20,15),-0.494052 # DEPENDENCYPART_NEXTSIBL
(20,17),(20,13),-0.685734 # DEPENDENCYPART_NEXTSIBL
(20,17),(20,11),-0.672083 # DEPENDENCYPART_NEXTSIBL
(20,17),(20,9),-0.427486 # DEPENDENCYPART_NEXTSIBL
(20,17),(20,4),-1.41615 # DEPENDENCYPART_NEXTSIBL
(20,17),(20,1),-0.809455 # DEPENDENCYPART_NEXTSIBL
(20,17),(20,-1),-1.04132 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,16),(20,15),-0.735989 # DEPENDENCYPART_NEXTSIBL
(20,16),(20,13),-0.322581 # DEPENDENCYPART_NEXTSIBL
(20,16),(20,11),-1.0023 # DEPENDENCYPART_NEXTSIBL
(20,16),(20,9),-1.12753 # DEPENDENCYPART_NEXTSIBL
(20,16),(20,4),-2.14571 # DEPENDENCYPART_NEXTSIBL
(20,16),(20,1),-0.402824 # DEPENDENCYPART_NEXTSIBL
(20,16),(20,-1),-1.02264 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,15),(20,13),-0.90579 # DEPENDENCYPART_NEXTSIBL
(20,15),(20,11),-1.17522 # DEPENDENCYPART_NEXTSIBL
(20,15),(20,9),-1.03282 # DEPENDENCYPART_NEXTSIBL
(20,15),(20,4),-1.89511 # DEPENDENCYPART_NEXTSIBL
(20,15),(20,1),-0.54542 # DEPENDENCYPART_NEXTSIBL
(20,15),(20,-1),-0.616293 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,13),(20,11),-0.956224 # DEPENDENCYPART_NEXTSIBL
(20,13),(20,9),-1.16206 # DEPENDENCYPART_NEXTSIBL
(20,13),(20,4),-1.66454 # DEPENDENCYPART_NEXTSIBL
(20,13),(20,1),-1.07864 # DEPENDENCYPART_NEXTSIBL
(20,13),(20,-1),-0.997563 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,11),(20,9),-0.842108 # DEPENDENCYPART_NEXTSIBL
(20,11),(20,4),-1.57238 # DEPENDENCYPART_NEXTSIBL
(20,11),(20,1),-0.972128 # DEPENDENCYPART_NEXTSIBL
(20,11),(20,-1),-1.13006 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,9),(20,4),-0.988773 # DEPENDENCYPART_NEXTSIBL
(20,9),(20,1),-0.92105 # DEPENDENCYPART_NEXTSIBL
(20,9),(20,-1),-1.16869 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,4),(20,1),-0.347531 # DEPENDENCYPART_NEXTSIBL
(20,4),(20,-1),-1.35226 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,1),(20,-1),-0.348282 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,21),(21,22),-1.30353 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,24),-0.383715 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(21,22),(21,24),-1.14087 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,21),(21,-1),-0.14663 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(22,22),(22,23),-0.882725 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,24),-0.53126 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(22,23),(22,24),-2.02201 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,22),(22,21),-0.98209 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,20),-0.468302 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,19),-0.667684 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,17),-0.65914 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,15),-0.504648 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,14),-0.576325 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,7),-0.323521 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,-1),-0.612628 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(22,21),(22,20),-0.672908 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,19),-1.20982 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,17),-0.995732 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,15),-1.27303 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,14),-1.37665 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,7),-1.0197 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,-1),-1.03245 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,20),(22,19),-1.04688 # DEPENDENCYPART_NEXTSIBL
(22,20),(22,17),-1.38372 # DEPENDENCYPART_NEXTSIBL
(22,20),(22,15),-1.20829 # DEPENDENCYPART_NEXTSIBL
(22,20),(22,14),-1.47252 # DEPENDENCYPART_NEXTSIBL
(22,20),(22,7),-1.30725 # DEPENDENCYPART_NEXTSIBL
(22,20),(22,-1),-1.24217 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,19),(22,17),-1.16404 # DEPENDENCYPART_NEXTSIBL
(22,19),(22,15),-1.17612 # DEPENDENCYPART_NEXTSIBL
(22,19),(22,14),-1.42533 # DEPENDENCYPART_NEXTSIBL
(22,19),(22,7),-1.27022 # DEPENDENCYPART_NEXTSIBL
(22,19),(22,-1),-1.15251 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,17),(22,15),-0.474261 # DEPENDENCYPART_NEXTSIBL
(22,17),(22,14),-0.777258 # DEPENDENCYPART_NEXTSIBL
(22,17),(22,7),-0.8737 # DEPENDENCYPART_NEXTSIBL
(22,17),(22,-1),-0.993684 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,15),(22,14),-0.519381 # DEPENDENCYPART_NEXTSIBL
(22,15),(22,7),-1.034 # DEPENDENCYPART_NEXTSIBL
(22,15),(22,-1),-0.528776 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,14),(22,7),-1.36541 # DEPENDENCYPART_NEXTSIBL
(22,14),(22,-1),-0.654907 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,7),(22,-1),-1.21063 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,23),(23,24),-0.214932 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(23,23),(23,-1),-0.0168708 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(0,1),(1,2),0.774301 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),0.849489 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),1.1931 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),0.81809 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),0.940523 # DEPENDENCYPART_GRANDPAR
(0,1),(1,7),0.24891 # DEPENDENCYPART_GRANDPAR
(0,1),(1,9),0.464748 # DEPENDENCYPART_GRANDPAR
(0,1),(1,11),0.5268 # DEPENDENCYPART_GRANDPAR
(0,1),(1,12),0.139089 # DEPENDENCYPART_GRANDPAR
(0,1),(1,23),1.82794 # DEPENDENCYPART_GRANDPAR
(0,3),(3,1),0.819502 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.509803 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),1.26866 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),0.87538 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),1.00106 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),0.283163 # DEPENDENCYPART_GRANDPAR
(0,3),(3,8),0.050024 # DEPENDENCYPART_GRANDPAR
(0,3),(3,9),0.519904 # DEPENDENCYPART_GRANDPAR
(0,3),(3,10),0.832708 # DEPENDENCYPART_GRANDPAR
(0,3),(3,11),0.678704 # DEPENDENCYPART_GRANDPAR
(0,3),(3,12),0.112555 # DEPENDENCYPART_GRANDPAR
(0,3),(3,15),0.45651 # DEPENDENCYPART_GRANDPAR
(0,3),(3,16),0.873158 # DEPENDENCYPART_GRANDPAR
(0,3),(3,18),0.71875 # DEPENDENCYPART_GRANDPAR
(0,3),(3,23),1.84495 # DEPENDENCYPART_GRANDPAR
(0,5),(5,1),0.894554 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),0.563485 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),0.608051 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),1.69205 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),0.986004 # DEPENDENCYPART_GRANDPAR
(0,5),(5,7),0.372397 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),0.144442 # DEPENDENCYPART_GRANDPAR
(0,5),(5,9),0.556167 # DEPENDENCYPART_GRANDPAR
(0,5),(5,10),0.737916 # DEPENDENCYPART_GRANDPAR
(0,5),(5,11),0.715677 # DEPENDENCYPART_GRANDPAR
(0,5),(5,12),0.273314 # DEPENDENCYPART_GRANDPAR
(0,5),(5,13),0.405087 # DEPENDENCYPART_GRANDPAR
(0,5),(5,16),0.797139 # DEPENDENCYPART_GRANDPAR
(0,5),(5,18),0.689507 # DEPENDENCYPART_GRANDPAR
(0,5),(5,23),1.98078 # DEPENDENCYPART_GRANDPAR
(0,6),(6,1),1.00065 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),0.570941 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),0.600545 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),1.36752 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),0.672007 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),0.377226 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),0.14937 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),0.567168 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),0.784911 # DEPENDENCYPART_GRANDPAR
(0,6),(6,11),0.791526 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),0.338265 # DEPENDENCYPART_GRANDPAR
(0,6),(6,13),0.501338 # DEPENDENCYPART_GRANDPAR
(0,6),(6,15),0.533116 # DEPENDENCYPART_GRANDPAR
(0,6),(6,16),0.798679 # DEPENDENCYPART_GRANDPAR
(0,6),(6,17),0.932793 # DEPENDENCYPART_GRANDPAR
(0,6),(6,18),0.684279 # DEPENDENCYPART_GRANDPAR
(0,6),(6,19),0.398786 # DEPENDENCYPART_GRANDPAR
(0,6),(6,21),1.00433 # DEPENDENCYPART_GRANDPAR
(0,6),(6,22),0.345992 # DEPENDENCYPART_GRANDPAR
(0,6),(6,23),1.95939 # DEPENDENCYPART_GRANDPAR
(0,18),(18,1),1.07567 # DEPENDENCYPART_GRANDPAR
(0,18),(18,2),0.603064 # DEPENDENCYPART_GRANDPAR
(0,18),(18,3),0.628538 # DEPENDENCYPART_GRANDPAR
(0,18),(18,4),1.3481 # DEPENDENCYPART_GRANDPAR
(0,18),(18,5),0.672514 # DEPENDENCYPART_GRANDPAR
(0,18),(18,6),0.700068 # DEPENDENCYPART_GRANDPAR
(0,18),(18,7),-0.0963 # DEPENDENCYPART_GRANDPAR
(0,18),(18,8),-0.317043 # DEPENDENCYPART_GRANDPAR
(0,18),(18,9),0.246443 # DEPENDENCYPART_GRANDPAR
(0,18),(18,10),0.522751 # DEPENDENCYPART_GRANDPAR
(0,18),(18,11),0.361683 # DEPENDENCYPART_GRANDPAR
(0,18),(18,12),-0.105433 # DEPENDENCYPART_GRANDPAR
(0,18),(18,13),0.125977 # DEPENDENCYPART_GRANDPAR
(0,18),(18,14),-0.539637 # DEPENDENCYPART_GRANDPAR
(0,18),(18,15),0.128851 # DEPENDENCYPART_GRANDPAR
(0,18),(18,16),0.952603 # DEPENDENCYPART_GRANDPAR
(0,18),(18,17),0.558376 # DEPENDENCYPART_GRANDPAR
(0,18),(18,19),0.309364 # DEPENDENCYPART_GRANDPAR
(0,18),(18,20),0.183994 # DEPENDENCYPART_GRANDPAR
(0,18),(18,21),0.912646 # DEPENDENCYPART_GRANDPAR
(0,18),(18,22),0.269175 # DEPENDENCYPART_GRANDPAR
(0,18),(18,23),1.92122 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-0.52147 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),1.21837 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),0.866189 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),0.438759 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),0.724979 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-0.520443 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),1.03313 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),0.888407 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),0.460544 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),0.746764 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),0.0975123 # DEPENDENCYPART_GRANDPAR
(1,3),(3,8),-0.000273805 # DEPENDENCYPART_GRANDPAR
(1,3),(3,9),0.341369 # DEPENDENCYPART_GRANDPAR
(1,3),(3,10),0.129252 # DEPENDENCYPART_GRANDPAR
(1,3),(3,11),0.556345 # DEPENDENCYPART_GRANDPAR
(1,3),(3,12),0.325732 # DEPENDENCYPART_GRANDPAR
(1,3),(3,15),0.335102 # DEPENDENCYPART_GRANDPAR
(1,3),(3,16),0.504097 # DEPENDENCYPART_GRANDPAR
(1,3),(3,18),0.7472 # DEPENDENCYPART_GRANDPAR
(1,3),(3,23),-0.848144 # DEPENDENCYPART_GRANDPAR
(1,5),(5,1),-0.585374 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,5),(5,2),0.980607 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),1.15311 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),0.662931 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),0.717385 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),0.115415 # DEPENDENCYPART_GRANDPAR
(1,5),(5,8),0.0238493 # DEPENDENCYPART_GRANDPAR
(1,5),(5,9),0.390424 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),0.0381389 # DEPENDENCYPART_GRANDPAR
(1,5),(5,11),0.554985 # DEPENDENCYPART_GRANDPAR
(1,5),(5,12),0.314915 # DEPENDENCYPART_GRANDPAR
(1,5),(5,13),0.311971 # DEPENDENCYPART_GRANDPAR
(1,5),(5,16),0.493115 # DEPENDENCYPART_GRANDPAR
(1,5),(5,18),0.715481 # DEPENDENCYPART_GRANDPAR
(1,5),(5,23),-0.894177 # DEPENDENCYPART_GRANDPAR
(1,6),(6,1),-0.637745 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,6),(6,2),0.810849 # DEPENDENCYPART_GRANDPAR
(1,6),(6,3),0.976412 # DEPENDENCYPART_GRANDPAR
(1,6),(6,4),0.455165 # DEPENDENCYPART_GRANDPAR
(1,6),(6,5),0.397648 # DEPENDENCYPART_GRANDPAR
(1,6),(6,7),0.0150162 # DEPENDENCYPART_GRANDPAR
(1,6),(6,8),-0.0710528 # DEPENDENCYPART_GRANDPAR
(1,6),(6,9),0.328495 # DEPENDENCYPART_GRANDPAR
(1,6),(6,10),-0.0700834 # DEPENDENCYPART_GRANDPAR
(1,6),(6,11),0.463328 # DEPENDENCYPART_GRANDPAR
(1,6),(6,12),0.225609 # DEPENDENCYPART_GRANDPAR
(1,6),(6,13),0.165519 # DEPENDENCYPART_GRANDPAR
(1,6),(6,15),0.22133 # DEPENDENCYPART_GRANDPAR
(1,6),(6,16),0.23803 # DEPENDENCYPART_GRANDPAR
(1,6),(6,17),0.0680442 # DEPENDENCYPART_GRANDPAR
(1,6),(6,18),0.555912 # DEPENDENCYPART_GRANDPAR
(1,6),(6,19),-0.842291 # DEPENDENCYPART_GRANDPAR
(1,6),(6,21),-0.382775 # DEPENDENCYPART_GRANDPAR
(1,6),(6,22),-0.291818 # DEPENDENCYPART_GRANDPAR
(1,6),(6,23),-1.12672 # DEPENDENCYPART_GRANDPAR
(1,7),(7,3),1.06142 # DEPENDENCYPART_GRANDPAR
(1,7),(7,5),0.571108 # DEPENDENCYPART_GRANDPAR
(1,7),(7,6),0.684369 # DEPENDENCYPART_GRANDPAR
(1,7),(7,8),0.0443043 # DEPENDENCYPART_GRANDPAR
(1,7),(7,9),0.31613 # DEPENDENCYPART_GRANDPAR
(1,7),(7,10),0.0126229 # DEPENDENCYPART_GRANDPAR
(1,7),(7,11),0.466554 # DEPENDENCYPART_GRANDPAR
(1,7),(7,12),0.237738 # DEPENDENCYPART_GRANDPAR
(1,7),(7,13),0.266455 # DEPENDENCYPART_GRANDPAR
(1,9),(9,1),-0.55987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,9),(9,2),1.01944 # DEPENDENCYPART_GRANDPAR
(1,9),(9,3),1.19194 # DEPENDENCYPART_GRANDPAR
(1,9),(9,4),0.69021 # DEPENDENCYPART_GRANDPAR
(1,9),(9,5),0.538172 # DEPENDENCYPART_GRANDPAR
(1,9),(9,6),0.752668 # DEPENDENCYPART_GRANDPAR
(1,9),(9,7),0.150763 # DEPENDENCYPART_GRANDPAR
(1,9),(9,8),0.127931 # DEPENDENCYPART_GRANDPAR
(1,9),(9,10),0.026496 # DEPENDENCYPART_GRANDPAR
(1,9),(9,11),0.557411 # DEPENDENCYPART_GRANDPAR
(1,9),(9,12),0.311877 # DEPENDENCYPART_GRANDPAR
(1,9),(9,13),0.316104 # DEPENDENCYPART_GRANDPAR
(1,9),(9,15),0.330774 # DEPENDENCYPART_GRANDPAR
(1,9),(9,16),0.50309 # DEPENDENCYPART_GRANDPAR
(1,9),(9,17),0.166659 # DEPENDENCYPART_GRANDPAR
(1,9),(9,18),0.713873 # DEPENDENCYPART_GRANDPAR
(1,9),(9,19),-0.75682 # DEPENDENCYPART_GRANDPAR
(1,9),(9,23),-0.891787 # DEPENDENCYPART_GRANDPAR
(1,11),(11,1),-0.673797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,11),(11,2),0.975081 # DEPENDENCYPART_GRANDPAR
(1,11),(11,3),1.14329 # DEPENDENCYPART_GRANDPAR
(1,11),(11,4),0.682648 # DEPENDENCYPART_GRANDPAR
(1,11),(11,5),0.495672 # DEPENDENCYPART_GRANDPAR
(1,11),(11,6),0.682498 # DEPENDENCYPART_GRANDPAR
(1,11),(11,7),0.100705 # DEPENDENCYPART_GRANDPAR
(1,11),(11,8),0.00686831 # DEPENDENCYPART_GRANDPAR
(1,11),(11,9),0.379549 # DEPENDENCYPART_GRANDPAR
(1,11),(11,10),0.0826712 # DEPENDENCYPART_GRANDPAR
(1,11),(11,12),0.195348 # DEPENDENCYPART_GRANDPAR
(1,11),(11,13),0.287821 # DEPENDENCYPART_GRANDPAR
(1,11),(11,15),0.275384 # DEPENDENCYPART_GRANDPAR
(1,11),(11,16),0.438175 # DEPENDENCYPART_GRANDPAR
(1,11),(11,17),0.136814 # DEPENDENCYPART_GRANDPAR
(1,11),(11,18),0.706867 # DEPENDENCYPART_GRANDPAR
(1,11),(11,19),-0.693401 # DEPENDENCYPART_GRANDPAR
(1,11),(11,23),-0.905379 # DEPENDENCYPART_GRANDPAR
(1,12),(12,10),-0.260465 # DEPENDENCYPART_GRANDPAR
(1,12),(12,11),0.289312 # DEPENDENCYPART_GRANDPAR
(1,12),(12,13),0.351844 # DEPENDENCYPART_GRANDPAR
(1,12),(12,14),-0.0376369 # DEPENDENCYPART_GRANDPAR
(1,12),(12,15),0.132297 # DEPENDENCYPART_GRANDPAR
(1,12),(12,16),0.298504 # DEPENDENCYPART_GRANDPAR
(1,12),(12,17),0.0746084 # DEPENDENCYPART_GRANDPAR
(1,12),(12,18),0.523394 # DEPENDENCYPART_GRANDPAR
(1,12),(12,19),-0.764043 # DEPENDENCYPART_GRANDPAR
(1,12),(12,22),-0.381989 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.26945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.00492441 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-0.687137 # DEPENDENCYPART_GRANDPAR
(2,1),(1,5),-0.162128 # DEPENDENCYPART_GRANDPAR
(2,1),(1,6),-0.467327 # DEPENDENCYPART_GRANDPAR
(2,1),(1,7),-0.326047 # DEPENDENCYPART_GRANDPAR
(2,1),(1,9),-0.349764 # DEPENDENCYPART_GRANDPAR
(2,1),(1,11),-0.503455 # DEPENDENCYPART_GRANDPAR
(2,1),(1,12),-0.545128 # DEPENDENCYPART_GRANDPAR
(2,1),(1,23),-1.01365 # DEPENDENCYPART_GRANDPAR
(2,3),(3,1),-0.64952 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.780396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),-0.0534449 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),0.355252 # DEPENDENCYPART_GRANDPAR
(2,3),(3,6),0.0439857 # DEPENDENCYPART_GRANDPAR
(2,3),(3,7),0.0844066 # DEPENDENCYPART_GRANDPAR
(2,3),(3,8),0.141986 # DEPENDENCYPART_GRANDPAR
(2,3),(3,9),0.164696 # DEPENDENCYPART_GRANDPAR
(2,3),(3,10),0.0820424 # DEPENDENCYPART_GRANDPAR
(2,3),(3,11),-0.0192451 # DEPENDENCYPART_GRANDPAR
(2,3),(3,12),0.01068 # DEPENDENCYPART_GRANDPAR
(2,3),(3,15),-0.000416347 # DEPENDENCYPART_GRANDPAR
(2,3),(3,16),-0.205578 # DEPENDENCYPART_GRANDPAR
(2,3),(3,18),-0.196516 # DEPENDENCYPART_GRANDPAR
(2,3),(3,23),-0.442621 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.574032 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.797254 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),0.466278 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),-0.240911 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),0.116323 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),0.241397 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),0.30185 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),0.27231 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),0.0772661 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),0.0973685 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),0.118843 # DEPENDENCYPART_GRANDPAR
(2,5),(5,13),0.0537357 # DEPENDENCYPART_GRANDPAR
(2,5),(5,16),-0.151673 # DEPENDENCYPART_GRANDPAR
(2,5),(5,18),-0.136438 # DEPENDENCYPART_GRANDPAR
(2,5),(5,23),-0.431986 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-0.656319 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-0.801547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,3),0.456195 # DEPENDENCYPART_GRANDPAR
(2,6),(6,4),-0.344007 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),0.412524 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),0.20848 # DEPENDENCYPART_GRANDPAR
(2,6),(6,8),0.273915 # DEPENDENCYPART_GRANDPAR
(2,6),(6,9),0.293278 # DEPENDENCYPART_GRANDPAR
(2,6),(6,10),0.0642388 # DEPENDENCYPART_GRANDPAR
(2,6),(6,11),0.132941 # DEPENDENCYPART_GRANDPAR
(2,6),(6,12),0.0374575 # DEPENDENCYPART_GRANDPAR
(2,6),(6,13),0.101404 # DEPENDENCYPART_GRANDPAR
(2,6),(6,15),0.127882 # DEPENDENCYPART_GRANDPAR
(2,6),(6,16),-0.338003 # DEPENDENCYPART_GRANDPAR
(2,6),(6,17),0.141592 # DEPENDENCYPART_GRANDPAR
(2,6),(6,18),-0.164871 # DEPENDENCYPART_GRANDPAR
(2,6),(6,19),-0.302931 # DEPENDENCYPART_GRANDPAR
(2,6),(6,21),-0.149218 # DEPENDENCYPART_GRANDPAR
(2,6),(6,22),-0.157158 # DEPENDENCYPART_GRANDPAR
(2,6),(6,23),-0.575956 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),-0.0615467 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-1.04042 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),-0.214188 # DEPENDENCYPART_GRANDPAR
(3,1),(1,5),-0.174117 # DEPENDENCYPART_GRANDPAR
(3,1),(1,6),-0.178142 # DEPENDENCYPART_GRANDPAR
(3,1),(1,7),-0.0911342 # DEPENDENCYPART_GRANDPAR
(3,1),(1,9),-0.245353 # DEPENDENCYPART_GRANDPAR
(3,1),(1,11),-0.266837 # DEPENDENCYPART_GRANDPAR
(3,1),(1,12),-0.217354 # DEPENDENCYPART_GRANDPAR
(3,1),(1,23),-0.790365 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),0.0775842 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-1.06857 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),-0.300122 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.113955 # DEPENDENCYPART_GRANDPAR
(3,2),(2,6),-0.145741 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-0.309836 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.367859 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.575135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),0.232833 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),0.405672 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),0.477692 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),0.477674 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),0.381599 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),0.204744 # DEPENDENCYPART_GRANDPAR
(3,5),(5,11),0.335655 # DEPENDENCYPART_GRANDPAR
(3,5),(5,12),0.444283 # DEPENDENCYPART_GRANDPAR
(3,5),(5,13),0.391088 # DEPENDENCYPART_GRANDPAR
(3,5),(5,16),0.184002 # DEPENDENCYPART_GRANDPAR
(3,5),(5,18),0.177041 # DEPENDENCYPART_GRANDPAR
(3,5),(5,23),-0.209706 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),-0.392123 # DEPENDENCYPART_GRANDPAR
