# _root_ Mr. Jarrell , former top economist at the Securities and Exchange Commission , teaches at the University of Rochester 's Simon Business School .
#goldHeads=2,14,2,6,6,2,6,9,7,9,12,10,2,0,14,17,23,17,18,17,23,23,15,14,
#predictedHeads=2,14,2,6,6,2,6,9,7,9,12,10,2,0,14,23,23,17,18,17,23,23,15,14,
(19,18),(18,22),-0.679383 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-0.826801 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),-0.146456 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.874947 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.961073 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.06797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.0804382 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.0247864 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.133862 # DEPENDENCYPART_GRANDPAR
(19,22),(22,16),-0.874947 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.96095 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-1.06906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),-0.0886378 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),-0.265902 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.131607 # DEPENDENCYPART_GRANDPAR
(19,23),(23,2),-0.916533 # DEPENDENCYPART_GRANDPAR
(19,23),(23,4),-0.807449 # DEPENDENCYPART_GRANDPAR
(19,23),(23,5),-1.03552 # DEPENDENCYPART_GRANDPAR
(19,23),(23,6),-1.41734 # DEPENDENCYPART_GRANDPAR
(19,23),(23,8),-0.822694 # DEPENDENCYPART_GRANDPAR
(19,23),(23,9),-1.00153 # DEPENDENCYPART_GRANDPAR
(19,23),(23,11),-0.978782 # DEPENDENCYPART_GRANDPAR
(19,23),(23,12),-1.03488 # DEPENDENCYPART_GRANDPAR
(19,23),(23,16),-0.87638 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-0.960948 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.830326 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-1.06521 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),-0.0778488 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),-0.262045 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.209318 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.112823 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),0.166986 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.0153129 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.060666 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.03171 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),0.262681 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),0.15507 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),0.425027 # DEPENDENCYPART_GRANDPAR
(21,17),(17,8),0.53058 # DEPENDENCYPART_GRANDPAR
(21,17),(17,12),0.366637 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),0.203357 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),0.430478 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),0.668056 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),0.197099 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),1.33468 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.42148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-0.0941342 # DEPENDENCYPART_GRANDPAR
(21,17),(17,23),-0.343684 # DEPENDENCYPART_GRANDPAR
(21,17),(17,24),-0.335074 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),0.375015 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),0.474012 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),0.385371 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),1.27544 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.42148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.0941342 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.343684 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.3475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,16),-0.0918857 # DEPENDENCYPART_GRANDPAR
(21,22),(22,17),-0.30127 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.347241 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),0.533469 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.924589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),0.385361 # DEPENDENCYPART_GRANDPAR
(21,23),(23,2),-0.325664 # DEPENDENCYPART_GRANDPAR
(21,23),(23,4),-0.242399 # DEPENDENCYPART_GRANDPAR
(21,23),(23,5),-0.482563 # DEPENDENCYPART_GRANDPAR
(21,23),(23,6),-0.887786 # DEPENDENCYPART_GRANDPAR
(21,23),(23,8),0.00678429 # DEPENDENCYPART_GRANDPAR
(21,23),(23,9),-0.356788 # DEPENDENCYPART_GRANDPAR
(21,23),(23,11),-0.263419 # DEPENDENCYPART_GRANDPAR
(21,23),(23,12),-0.408354 # DEPENDENCYPART_GRANDPAR
(21,23),(23,16),-0.0933182 # DEPENDENCYPART_GRANDPAR
(21,23),(23,17),-0.301268 # DEPENDENCYPART_GRANDPAR
(21,23),(23,18),-0.0803082 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-0.347239 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),0.533469 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.920741 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.401347 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),0.242754 # DEPENDENCYPART_GRANDPAR
(22,16),(16,18),0.508594 # DEPENDENCYPART_GRANDPAR
(22,17),(17,8),0.499987 # DEPENDENCYPART_GRANDPAR
(22,17),(17,12),0.504363 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),0.236162 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),0.444812 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),0.747303 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),0.323919 # DEPENDENCYPART_GRANDPAR
(22,17),(17,20),1.47113 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),0.139774 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.46274 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,17),(17,23),-0.171597 # DEPENDENCYPART_GRANDPAR
(22,17),(17,24),-0.770755 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),0.389349 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),0.632959 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),0.487278 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),1.41189 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),0.0766346 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.46274 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.171597 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.0398517 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),0.389075 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),0.635047 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.548606 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),1.09668 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.46287 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.171723 # DEPENDENCYPART_GRANDPAR
(22,23),(23,2),-0.124903 # DEPENDENCYPART_GRANDPAR
(22,23),(23,4),-0.150758 # DEPENDENCYPART_GRANDPAR
(22,23),(23,5),-0.390148 # DEPENDENCYPART_GRANDPAR
(22,23),(23,6),-0.9038 # DEPENDENCYPART_GRANDPAR
(22,23),(23,8),-0.0233072 # DEPENDENCYPART_GRANDPAR
(22,23),(23,9),-0.188956 # DEPENDENCYPART_GRANDPAR
(22,23),(23,11),-0.222996 # DEPENDENCYPART_GRANDPAR
(22,23),(23,12),-0.288671 # DEPENDENCYPART_GRANDPAR
(22,23),(23,16),-0.078483 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-0.160364 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),0.0130447 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-0.222685 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),0.658479 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.405445 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.964926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.183188 # DEPENDENCYPART_GRANDPAR
(23,2),(2,1),0.721779 # DEPENDENCYPART_GRANDPAR
(23,2),(2,3),0.935166 # DEPENDENCYPART_GRANDPAR
(23,2),(2,4),0.411862 # DEPENDENCYPART_GRANDPAR
(23,2),(2,5),0.140538 # DEPENDENCYPART_GRANDPAR
(23,2),(2,6),-0.352008 # DEPENDENCYPART_GRANDPAR
(23,2),(2,7),0.329652 # DEPENDENCYPART_GRANDPAR
(23,2),(2,9),0.464655 # DEPENDENCYPART_GRANDPAR
(23,2),(2,10),0.125234 # DEPENDENCYPART_GRANDPAR
(23,2),(2,12),0.295932 # DEPENDENCYPART_GRANDPAR
(23,2),(2,13),0.688565 # DEPENDENCYPART_GRANDPAR
(23,2),(2,14),0.216466 # DEPENDENCYPART_GRANDPAR
(23,2),(2,15),0.449693 # DEPENDENCYPART_GRANDPAR
(23,2),(2,18),1.20372 # DEPENDENCYPART_GRANDPAR
(23,2),(2,24),-0.151963 # DEPENDENCYPART_GRANDPAR
(23,4),(4,2),0.770543 # DEPENDENCYPART_GRANDPAR
(23,4),(4,3),1.18744 # DEPENDENCYPART_GRANDPAR
(23,4),(4,5),0.00344773 # DEPENDENCYPART_GRANDPAR
(23,4),(4,6),-0.387484 # DEPENDENCYPART_GRANDPAR
(23,4),(4,7),0.237135 # DEPENDENCYPART_GRANDPAR
(23,4),(4,9),0.349457 # DEPENDENCYPART_GRANDPAR
(23,4),(4,10),0.193536 # DEPENDENCYPART_GRANDPAR
(23,4),(4,13),0.584032 # DEPENDENCYPART_GRANDPAR
(23,4),(4,15),0.357176 # DEPENDENCYPART_GRANDPAR
(23,5),(5,2),0.782701 # DEPENDENCYPART_GRANDPAR
(23,5),(5,3),1.21574 # DEPENDENCYPART_GRANDPAR
(23,5),(5,4),0.464583 # DEPENDENCYPART_GRANDPAR
(23,5),(5,6),-0.383526 # DEPENDENCYPART_GRANDPAR
(23,5),(5,7),0.238673 # DEPENDENCYPART_GRANDPAR
(23,5),(5,9),0.359979 # DEPENDENCYPART_GRANDPAR
(23,5),(5,10),0.195013 # DEPENDENCYPART_GRANDPAR
(23,6),(6,1),0.477969 # DEPENDENCYPART_GRANDPAR
(23,6),(6,2),0.587343 # DEPENDENCYPART_GRANDPAR
(23,6),(6,3),0.993652 # DEPENDENCYPART_GRANDPAR
(23,6),(6,4),0.333977 # DEPENDENCYPART_GRANDPAR
(23,6),(6,5),0.0784661 # DEPENDENCYPART_GRANDPAR
(23,6),(6,7),0.265344 # DEPENDENCYPART_GRANDPAR
(23,6),(6,8),1.01863 # DEPENDENCYPART_GRANDPAR
(23,6),(6,9),0.581722 # DEPENDENCYPART_GRANDPAR
(23,6),(6,10),0.196874 # DEPENDENCYPART_GRANDPAR
(23,6),(6,12),0.414697 # DEPENDENCYPART_GRANDPAR
(23,6),(6,13),0.72838 # DEPENDENCYPART_GRANDPAR
(23,6),(6,14),0.312916 # DEPENDENCYPART_GRANDPAR
(23,6),(6,15),0.385385 # DEPENDENCYPART_GRANDPAR
(23,6),(6,24),-0.144198 # DEPENDENCYPART_GRANDPAR
(23,8),(8,7),0.270937 # DEPENDENCYPART_GRANDPAR
(23,8),(8,10),0.106392 # DEPENDENCYPART_GRANDPAR
(23,9),(9,1),0.727182 # DEPENDENCYPART_GRANDPAR
(23,9),(9,2),0.727434 # DEPENDENCYPART_GRANDPAR
(23,9),(9,3),1.12226 # DEPENDENCYPART_GRANDPAR
(23,9),(9,4),0.279703 # DEPENDENCYPART_GRANDPAR
(23,9),(9,5),0.0255619 # DEPENDENCYPART_GRANDPAR
(23,9),(9,6),-0.471461 # DEPENDENCYPART_GRANDPAR
(23,9),(9,7),0.23804 # DEPENDENCYPART_GRANDPAR
(23,9),(9,8),0.792937 # DEPENDENCYPART_GRANDPAR
(23,9),(9,10),0.0887257 # DEPENDENCYPART_GRANDPAR
(23,9),(9,11),0.417449 # DEPENDENCYPART_GRANDPAR
(23,9),(9,12),0.292032 # DEPENDENCYPART_GRANDPAR
(23,9),(9,13),0.673356 # DEPENDENCYPART_GRANDPAR
(23,9),(9,14),0.207587 # DEPENDENCYPART_GRANDPAR
(23,9),(9,15),0.437138 # DEPENDENCYPART_GRANDPAR
(23,9),(9,17),0.348184 # DEPENDENCYPART_GRANDPAR
(23,9),(9,18),1.19144 # DEPENDENCYPART_GRANDPAR
(23,9),(9,20),1.38295 # DEPENDENCYPART_GRANDPAR
(23,9),(9,24),-0.152405 # DEPENDENCYPART_GRANDPAR
(23,11),(11,8),0.807557 # DEPENDENCYPART_GRANDPAR
(23,11),(11,9),0.735139 # DEPENDENCYPART_GRANDPAR
(23,11),(11,12),0.345055 # DEPENDENCYPART_GRANDPAR
(23,11),(11,13),0.691354 # DEPENDENCYPART_GRANDPAR
(23,11),(11,14),0.226652 # DEPENDENCYPART_GRANDPAR
(23,11),(11,15),0.457072 # DEPENDENCYPART_GRANDPAR
(23,11),(11,18),1.21089 # DEPENDENCYPART_GRANDPAR
(23,12),(12,2),0.734801 # DEPENDENCYPART_GRANDPAR
(23,12),(12,3),1.11001 # DEPENDENCYPART_GRANDPAR
(23,12),(12,4),0.283287 # DEPENDENCYPART_GRANDPAR
(23,12),(12,5),0.0291453 # DEPENDENCYPART_GRANDPAR
(23,12),(12,6),-0.469899 # DEPENDENCYPART_GRANDPAR
(23,12),(12,7),0.277161 # DEPENDENCYPART_GRANDPAR
(23,12),(12,8),0.806764 # DEPENDENCYPART_GRANDPAR
(23,12),(12,9),0.747543 # DEPENDENCYPART_GRANDPAR
(23,12),(12,10),0.250012 # DEPENDENCYPART_GRANDPAR
(23,12),(12,11),0.744227 # DEPENDENCYPART_GRANDPAR
(23,12),(12,13),0.686587 # DEPENDENCYPART_GRANDPAR
(23,12),(12,14),0.218185 # DEPENDENCYPART_GRANDPAR
(23,12),(12,15),0.449239 # DEPENDENCYPART_GRANDPAR
(23,12),(12,17),0.35751 # DEPENDENCYPART_GRANDPAR
(23,12),(12,18),1.20387 # DEPENDENCYPART_GRANDPAR
(23,12),(12,20),1.38667 # DEPENDENCYPART_GRANDPAR
(23,12),(12,24),-0.151963 # DEPENDENCYPART_GRANDPAR
(23,16),(16,18),0.987043 # DEPENDENCYPART_GRANDPAR
(23,17),(17,8),0.847352 # DEPENDENCYPART_GRANDPAR
(23,17),(17,12),0.616136 # DEPENDENCYPART_GRANDPAR
(23,17),(17,15),0.434334 # DEPENDENCYPART_GRANDPAR
(23,17),(17,16),0.66528 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),1.31039 # DEPENDENCYPART_GRANDPAR
(23,17),(17,19),0.351384 # DEPENDENCYPART_GRANDPAR
(23,17),(17,20),1.46951 # DEPENDENCYPART_GRANDPAR
(23,17),(17,21),0.136949 # DEPENDENCYPART_GRANDPAR
(23,17),(17,22),0.0336988 # DEPENDENCYPART_GRANDPAR
(23,17),(17,23),-1.22536 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,17),(17,24),-0.151963 # DEPENDENCYPART_GRANDPAR
(23,18),(18,16),0.660843 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),0.133407 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),1.19269 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),-0.0784658 # DEPENDENCYPART_GRANDPAR
(23,18),(18,22),-0.185533 # DEPENDENCYPART_GRANDPAR
(23,18),(18,23),-1.20011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,19),(19,16),0.601795 # DEPENDENCYPART_GRANDPAR
(23,19),(19,17),0.675595 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),0.923841 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),1.38815 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),0.0570638 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),-0.0461859 # DEPENDENCYPART_GRANDPAR
(23,19),(19,23),-1.22536 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,21),-0.0676826 # DEPENDENCYPART_GRANDPAR
(23,21),(21,16),0.60152 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),0.677682 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),0.584096 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),1.07037 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.0278246 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.22549 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,16),0.586415 # DEPENDENCYPART_GRANDPAR
(23,22),(22,17),0.680239 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),0.586652 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),1.07334 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),0.36905 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.22536 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,23),-0.820429 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,2),0.662775 # DEPENDENCYPART_GRANDPAR
(24,23),(23,4),0.0242375 # DEPENDENCYPART_GRANDPAR
(24,23),(23,5),-0.0655633 # DEPENDENCYPART_GRANDPAR
(24,23),(23,6),1.15034 # DEPENDENCYPART_GRANDPAR
(24,23),(23,8),0.344631 # DEPENDENCYPART_GRANDPAR
(24,23),(23,9),0.681934 # DEPENDENCYPART_GRANDPAR
(24,23),(23,11),0.579127 # DEPENDENCYPART_GRANDPAR
(24,23),(23,12),0.528318 # DEPENDENCYPART_GRANDPAR
(24,23),(23,16),0.26439 # DEPENDENCYPART_GRANDPAR
(24,23),(23,17),0.345147 # DEPENDENCYPART_GRANDPAR
(24,23),(23,18),0.478733 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),0.277847 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),0.162854 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),0.204535 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),0.0735207 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.4136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(0,1),(1,1),(1,2),-0.0547725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,3),-0.245046 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,4),-0.0287973 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,6),-0.0323671 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,7),-0.0647663 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,9),-0.0550695 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,10),-0.102758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,13),-0.245046 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,24),-0.0778243 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,25),0.0174817 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,1),(1,2),(1,3),-0.0431881 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,4),-0.0421623 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,6),-0.0507135 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,7),-0.050908 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,9),0.0306098 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,10),-0.0438803 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,13),-0.0431881 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,24),-0.05018 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,2),(1,25),-0.0318103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,3),(1,4),-0.0339666 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,6),-0.00925899 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,7),0.0226558 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,9),-0.0814338 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,10),-0.0640487 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,13),-0.0491677 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,24),-0.0707838 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,25),0.125157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,4),(1,6),-0.0425619 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,7),-0.0446116 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,9),-0.042342 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,10),-0.0420288 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,13),-0.0469189 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,24),-0.0250938 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,25),-0.0429165 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,6),(1,7),-0.0456459 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,9),-0.0454735 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,10),-0.0376426 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,13),0.00211095 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,24),-0.0276176 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,25),-0.0701203 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,7),(1,9),-0.04546 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,10),-0.0485579 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,13),-0.0672334 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,24),-0.0192586 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,25),-0.076998 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,9),(1,10),-0.0438803 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,13),-0.0432666 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,24),-0.0504385 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,25),-0.0370469 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,10),(1,13),-0.0591067 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,24),-0.111693 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,25),-0.0309676 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,13),(1,24),-0.0707838 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,13),(1,25),0.125157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,24),(1,25),-0.179872 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,1),(1,-1),-0.204046 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,2),(2,2),(2,3),-0.245046 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,4),-0.0287973 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,5),-0.0287973 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,6),-0.0323671 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,7),-0.0647661 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,9),-0.0548851 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,10),-0.102758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,12),-0.0545881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,13),-0.245046 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,14),0.0657593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,15),-0.0647661 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,18),-0.0838355 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,24),-0.0778243 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,25),0.0174817 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,2),(2,3),(2,4),-0.0339666 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,5),-0.0339666 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,6),-0.00925454 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,7),0.0226561 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,9),-0.0814317 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,10),-0.0640487 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,12),-0.0777097 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,13),-0.0491677 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,14),-0.0835527 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,15),0.0226561 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,18),0.0253306 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,24),-0.0707829 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,3),(2,25),0.125168 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,2),(2,4),(2,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,4),(2,6),-0.0425619 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,4),(2,7),-0.0446116 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,4),(2,9),-0.042342 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,4),(2,10),-0.0420288 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,4),(2,12),-0.042342 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,4),(2,13),-0.0469189 # DEPENDENCYPART_GRANDSIBL
(0,2),(2,4),(2,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
