# _root_ The carnage on the Chicago Board Options Exchange , the nation 's major options market , was heavy after the trading in S&P 100 stock-index options was halted Friday .
#goldHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
#predictedHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
(7,15),(15,10),(15,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,10),(15,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,10),(15,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,10),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,10),(15,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,10),(15,-1),-0.0313156 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,9),(15,8),0.0703466 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,9),(15,7),0.0703466 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,9),(15,6),-0.0651247 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,9),(15,5),-0.0651247 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,9),(15,4),-0.0641651 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,9),(15,3),-0.0641772 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,9),(15,2),-0.0648362 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,9),(15,-1),-0.0493212 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,8),(15,7),0.120468 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,8),(15,6),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,8),(15,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,8),(15,4),-0.0686986 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,8),(15,3),-0.0642136 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,8),(15,2),-0.0641587 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,8),(15,-1),-0.0434596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,7),(15,6),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,7),(15,5),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,7),(15,4),-0.0686986 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,7),(15,3),-0.0642136 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,7),(15,2),-0.0641587 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,7),(15,-1),-0.0423751 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,15),(15,6),(15,5),-0.0641595 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,6),(15,4),-0.0686986 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,6),(15,3),-0.0642136 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,6),(15,2),-0.0641587 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,6),(15,-1),-0.0411826 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,5),(15,4),-0.0686986 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,5),(15,3),-0.0642136 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,5),(15,2),-0.0641587 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,5),(15,-1),-0.0403136 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,4),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,4),(15,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,4),(15,-1),-0.0313156 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,3),(15,2),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,3),(15,-1),-0.103241 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,2),(15,-1),-0.012866 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,16),(16,31),0.0949941 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,16),(16,16),(16,-1),0.0287768 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,17),(17,17),(17,18),-0.0585503 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,19),-0.0688597 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,21),-0.0195579 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,22),-0.0637958 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,23),-0.0539406 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,25),-0.058538 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,26),-0.04185 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,27),-0.0305778 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,28),-0.0424751 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,29),-0.0541525 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,30),-0.0420996 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,31),-0.102117 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,17),(17,18),(17,19),-0.02937 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,21),-0.0441268 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,22),-0.0265596 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,23),-0.0444987 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,25),-0.0420282 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,26),-0.0422159 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,27),-0.0421041 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,28),-0.0420385 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,29),-0.0444987 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,30),-0.0439366 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,31),-0.0689395 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,19),(17,21),-0.0394589 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,22),-0.0427165 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,23),-0.0353859 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,25),-0.0362249 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,26),-0.0434559 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,27),-0.0323995 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,28),-0.0431486 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,29),-0.0354208 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,30),-0.0458294 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,31),-0.0536149 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,21),(17,22),0.0087786 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,21),(17,23),-0.0386589 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,21),(17,25),-0.0432175 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,21),(17,26),-0.0432287 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,21),(17,27),-0.0458147 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,21),(17,28),-0.0460248 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,21),(17,29),-0.0381409 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,21),(17,30),-0.0505063 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,21),(17,31),-0.0643769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,22),(17,23),-0.0346704 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,22),(17,25),-0.0302272 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,22),(17,26),-0.0434934 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,22),(17,27),-0.0271375 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,22),(17,28),-0.0442267 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,22),(17,29),-0.0347053 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,22),(17,30),-0.0460201 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,22),(17,31),-0.0387769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,23),(17,25),-0.0421257 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,23),(17,26),-0.0422087 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,23),(17,27),-0.0421121 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,23),(17,28),-0.0420373 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,23),(17,29),-0.0433493 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,23),(17,30),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,23),(17,31),-0.0576572 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,25),(17,26),-0.0422158 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,25),(17,27),-0.0421041 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,25),(17,28),-0.0420385 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,25),(17,29),-0.0444987 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,25),(17,30),-0.0439366 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,25),(17,31),-0.0682382 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,26),(17,27),-0.042148 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,26),(17,28),-0.0399338 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,26),(17,29),-0.0492646 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,26),(17,30),-0.0420468 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,26),(17,31),-0.0232915 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,27),(17,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,27),(17,29),-0.0420143 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,27),(17,30),-0.0422149 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,27),(17,31),-0.0293583 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,28),(17,29),-0.0444956 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,28),(17,30),-0.0447252 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,28),(17,31),-0.0369981 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,29),(17,30),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,29),(17,31),-0.0619872 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,30),(17,31),-0.0734736 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,17),(17,16),0.088372 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,15),0.125494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,14),0.0869256 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,13),0.0999316 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,12),0.103001 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,11),0.125556 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,9),0.088372 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,8),0.0677083 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,7),0.0677164 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,17),(17,17),(17,6),-0.067458 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,5),-0.067458 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,3),-0.0655614 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,2),-0.0669173 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,-1),-0.126866 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,17),(17,16),(17,15),0.101414 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,14),0.102899 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,13),0.101195 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,11),0.101414 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,8),0.0981004 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,7),0.0981004 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,16),(17,6),-0.0642728 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,5),-0.0642728 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,3),-0.0664344 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,2),-0.0642544 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,-1),-0.0856582 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,15),(17,14),0.106114 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,13),0.101552 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,12),0.103066 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,11),0.104837 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,9),0.0979054 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,8),0.101434 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,7),0.101434 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,15),(17,6),-0.0641881 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,5),-0.0641881 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,3),-0.064179 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,2),-0.0641525 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,-1),-0.0766995 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,14),(17,13),0.10288 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,11),0.102827 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,9),0.102003 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,8),0.102366 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,7),0.102366 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,14),(17,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,-1),-0.0688907 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,13),(17,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,13),(17,11),0.102553 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,13),(17,9),0.101885 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,13),(17,8),0.103012 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,13),(17,7),0.103012 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,13),(17,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,13),(17,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,13),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,13),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,13),(17,-1),-0.0682081 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,12),(17,11),0.103067 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,12),(17,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,12),(17,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,12),(17,7),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,12),(17,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,12),(17,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,12),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,12),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,12),(17,-1),-0.0642397 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,11),(17,9),0.0979054 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,11),(17,8),0.101434 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,11),(17,7),0.101434 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,11),(17,6),-0.0641881 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,11),(17,5),-0.0641881 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,11),(17,3),-0.064179 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,11),(17,2),-0.0641525 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,11),(17,-1),-0.0766701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,9),(17,8),0.0981004 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,9),(17,7),0.0981004 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,9),(17,6),-0.0642728 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,9),(17,5),-0.0642728 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,9),(17,3),-0.0664344 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,9),(17,2),-0.0642544 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,9),(17,-1),-0.0856582 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,8),(17,7),0.100388 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,8),(17,6),-0.064277 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,8),(17,5),-0.064298 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,8),(17,3),-0.064316 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,8),(17,2),-0.0642706 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,8),(17,-1),-0.0990229 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,7),(17,6),-0.064277 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,7),(17,5),-0.064298 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,7),(17,3),-0.064316 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,7),(17,2),-0.0642706 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,7),(17,-1),-0.0990231 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,17),(17,6),(17,5),-0.064298 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,6),(17,3),-0.064316 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,6),(17,2),-0.0642706 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,6),(17,-1),-0.0986127 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,5),(17,3),-0.0643368 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,5),(17,2),-0.0642708 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,5),(17,-1),-0.0990226 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,3),(17,2),-0.0641637 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,3),(17,-1),-0.0617548 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,2),(17,-1),-0.0766533 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,30),(30,30),(30,31),0.049602 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,30),(30,30),(30,29),0.0909644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,30),(30,30),(30,-1),0.0199709 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,30),(30,29),(30,-1),-0.0760402 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,1),(1,1),(1,3),0.105229 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,1),(1,1),(1,31),0.156837 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,1),(1,3),(1,31),-0.077261 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,1),(1,1),(1,-1),0.156912 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,2),(2,2),(2,3),0.0539458 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,4),0.075245 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,5),0.134778 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,6),0.137511 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,7),0.134501 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,8),-0.0660912 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,2),(2,2),(2,9),-0.0641629 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,11),-0.0652907 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,12),-0.0645454 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,15),-0.0652907 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,16),-0.0641629 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,17),-0.0651087 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,18),-0.0650345 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,19),-0.064184 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,22),-0.0641847 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,31),-0.00673327 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,2),(2,3),(2,4),0.103005 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,5),0.102311 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,6),0.102311 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,7),0.102311 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,8),-0.0641899 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,2),(2,3),(2,9),-0.0641974 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,11),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,15),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,16),-0.0641974 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,17),-0.0641808 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,19),-0.0643639 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,22),-0.0645234 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,30),-0.0641474 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,3),(2,31),-0.103884 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,2),(2,4),(2,5),0.100414 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,6),0.100414 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,7),0.100414 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,2),(2,4),(2,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,18),-0.064148 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,31),-0.0341632 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,2),(2,5),(2,6),0.12037 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,7),0.12037 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,8),-0.0641596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,2),(2,5),(2,9),-0.0641701 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,11),-0.0641587 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,12),-0.0641927 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,15),-0.0641587 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,16),-0.0641701 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,19),-0.0642136 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,22),-0.0642591 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,30),-0.0641486 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,5),(2,31),-0.042512 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,2),(2,6),(2,7),0.120794 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,6),(2,8),-0.0641595 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,2),(2,6),(2,9),-0.0641701 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,6),(2,11),-0.0641587 # DEPENDENCYPART_GRANDSIBL
