# _root_ Gatoil Suisse owns an oil refinery in Switzerland with a capacity of 70,000 barrels a day , along with a network of gasoline retailing outlets .
#goldHeads=2,3,0,6,6,3,6,7,6,11,9,11,14,12,16,14,3,3,18,21,19,21,25,25,22,3,
#predictedHeads=2,3,0,6,6,3,6,7,3,11,9,11,14,12,16,14,14,14,18,21,19,21,25,25,22,3,
(2,11),(11,16),(11,22),-0.0377511 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,16),(11,23),-0.0461849 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,16),(11,24),-0.0403127 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,16),(11,26),-0.0420588 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,16),(11,27),-0.0809789 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,17),(11,18),-0.0292921 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,17),(11,19),-0.0270019 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,17),(11,21),0.0056447 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,17),(11,22),-0.0318479 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,17),(11,23),0.0056447 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,17),(11,24),-0.0458122 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,17),(11,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,17),(11,27),-0.0481717 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,18),(11,19),-0.0387632 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,18),(11,21),-0.0533535 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,18),(11,22),-0.0486214 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,18),(11,23),-0.0530685 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,18),(11,24),-0.0424497 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,18),(11,26),-0.0421982 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,18),(11,27),0.001938 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,19),(11,21),-0.0533964 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,19),(11,22),-0.0580946 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,19),(11,23),-0.0531114 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,19),(11,24),-0.0396311 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,19),(11,26),-0.0421982 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,19),(11,27),0.0358458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,21),(11,22),-0.0377513 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,21),(11,23),-0.0461849 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,21),(11,24),-0.0403127 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,21),(11,26),-0.0420588 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,21),(11,27),-0.0814913 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,22),(11,23),-0.0609556 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,22),(11,24),-0.0466873 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,22),(11,26),-0.042221 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,22),(11,27),0.0277713 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,23),(11,24),-0.0403127 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,23),(11,26),-0.0420588 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,23),(11,27),-0.0809525 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,24),(11,26),-0.0420659 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,24),(11,27),-0.0256268 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,26),(11,27),-0.0432042 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,11),(11,10),0.105524 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,11),(11,11),(11,9),0.0545109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,11),(11,11),(11,8),0.135524 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,11),(11,11),(11,7),0.0584223 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,11),(11,11),(11,-1),0.00162751 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,11),(11,10),(11,9),0.106388 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,10),(11,8),0.0995561 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,10),(11,7),0.106302 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,10),(11,-1),-0.00220605 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,9),(11,8),0.102306 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,9),(11,7),0.102515 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,9),(11,-1),-0.102915 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,8),(11,7),0.100639 # DEPENDENCYPART_GRANDSIBL
(2,11),(11,8),(11,-1),-0.0453332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,11),(11,7),(11,-1),-0.0996206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,17),(17,17),(17,27),0.0846649 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,17),(17,17),(17,-1),0.018446 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,26),(26,26),(26,27),0.0477387 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,26),(26,26),(26,25),0.102988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,26),(26,26),(26,-1),0.0181062 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,26),(26,25),(26,-1),-0.0642277 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,1),(1,2),0.121823 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,3),-0.0684054 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,1),(1,1),(1,6),-0.0569085 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,7),-0.067544 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,8),-0.0642613 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,9),-0.067532 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,17),-0.0642049 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,27),-0.0588294 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,1),(1,2),(1,3),-0.0641513 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,2),(1,6),-0.0644736 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,7),-0.0641552 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,8),-0.064174 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,9),-0.0641552 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,17),-0.0646001 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,26),-0.0642491 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,27),-0.0283733 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,3),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,17),-0.0724007 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,26),-0.0642217 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,27),-0.114134 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,1),(1,6),(1,7),-0.0641538 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,6),(1,8),-0.0642025 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,6),(1,9),-0.0641538 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,6),(1,17),-0.0787391 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,6),(1,26),-0.0642243 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,6),(1,27),-0.0322742 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,7),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,7),(1,9),-0.0641502 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,7),(1,17),-0.065064 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,7),(1,26),-0.0641477 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,7),(1,27),-0.0273262 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,8),(1,9),-0.0641552 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,8),(1,17),-0.0646001 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,8),(1,26),-0.0642491 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,8),(1,27),-0.028418 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,9),(1,17),-0.065064 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,9),(1,26),-0.0641477 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,9),(1,27),-0.0209221 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,17),(1,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,17),(1,27),-0.0857207 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,26),(1,27),-0.0533643 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,1),(1,-1),0.022189 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,2),(2,3),-0.0684054 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,2),(2,5),-0.0569085 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,6),-0.0569085 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,7),-0.067544 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,8),-0.0642613 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,9),-0.067532 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,11),-0.0569085 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,17),-0.0642049 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,27),-0.0588294 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,3),(2,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,3),(2,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,3),(2,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,3),(2,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,3),(2,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,3),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,3),(2,17),-0.0724007 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,3),(2,26),-0.0642217 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,3),(2,27),-0.114135 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,5),(2,6),-0.0641769 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,5),(2,7),-0.0641538 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,5),(2,8),-0.0642025 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,5),(2,9),-0.0641538 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,5),(2,11),-0.0641769 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,5),(2,17),-0.0787455 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,5),(2,26),-0.0642243 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,5),(2,27),-0.0322891 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,6),(2,7),-0.0641538 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,6),(2,8),-0.0642025 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,6),(2,9),-0.0641538 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,6),(2,11),-0.0641769 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,6),(2,17),-0.0787391 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,6),(2,26),-0.0642243 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,6),(2,27),-0.0322742 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,7),(2,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,7),(2,9),-0.0641502 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,7),(2,11),-0.0641492 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,7),(2,17),-0.065064 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,7),(2,26),-0.0641477 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,7),(2,27),-0.0273262 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,8),(2,9),-0.0641552 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,8),(2,11),-0.0644736 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,8),(2,17),-0.0646001 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,8),(2,26),-0.0642491 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,8),(2,27),-0.0284199 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,9),(2,11),-0.0641481 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,9),(2,17),-0.065064 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,9),(2,26),-0.0641477 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,9),(2,27),-0.0209221 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,11),(2,17),-0.0787391 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,11),(2,26),-0.0642243 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,11),(2,27),-0.0322742 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,17),(2,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,17),(2,27),-0.0857966 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,26),(2,27),-0.0533643 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,2),(2,1),-0.0146293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,-1),0.022187 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,1),(2,-1),-0.00996501 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,4),(4,5),-0.0538144 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,7),-0.0567804 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,9),-0.0531801 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,27),-0.0664807 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,4),(4,5),(4,7),-0.0429037 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,9),-0.0428897 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,27),-0.0520885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,7),(4,9),-0.0431649 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,27),-0.0573315 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,9),(4,27),-0.0554175 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,4),(4,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,-1),-0.080776 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,4),(4,2),(4,-1),-0.063398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,5),(5,6),-0.0583095 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,7),-0.0775578 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,8),-0.0308009 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,9),-0.0372617 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,11),-0.0582955 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,12),-0.0240991 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,27),0.0923642 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,6),(5,7),-0.037374 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,8),-0.0406564 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,9),-0.0427062 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,11),-0.0408737 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,12),-0.0317696 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,27),-0.0350081 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,7),(5,8),-0.0383345 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,9),-0.0386179 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,11),-0.0390366 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,12),-0.0140679 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,27),-0.0306419 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,8),(5,9),-0.0486645 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,11),-0.0483401 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,12),-0.0520574 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,27),0.00895333 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,9),(5,11),-0.0355832 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,12),-0.0252063 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,27),-0.00595367 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,11),(5,12),-0.0317698 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,27),-0.0350947 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,12),(5,27),0.0254324 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,5),(5,4),0.0256902 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,2),-0.0672709 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,-1),-0.13256 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,4),(5,2),-0.0649167 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,4),(5,-1),-0.0860218 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,2),(5,-1),-0.0578937 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,6),(6,7),-0.0775577 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,8),-0.0298287 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,9),-0.0372616 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,11),-0.0580067 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,12),-0.024099 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,14),-0.0642467 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,16),-0.059047 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,17),-0.0188418 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,18),-0.03729 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,19),-0.0372616 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,21),-0.0580066 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,26),-0.0573988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,27),0.0815562 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,7),(6,8),-0.0383345 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,9),-0.0385389 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,11),-0.0390227 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,12),-0.0139889 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,14),-0.0485827 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,16),-0.0390396 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,17),-0.0903329 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,18),-0.0222767 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,19),-0.0385389 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,21),-0.0390227 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,26),-0.0384439 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,27),-0.0296789 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,8),(6,9),-0.0486645 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,11),-0.0483401 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,12),-0.0520574 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,14),-0.042152 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,16),-0.0483401 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,17),-0.0383369 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,18),-0.0486643 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,19),-0.0486645 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,21),-0.0483408 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,26),-0.0424232 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,27),0.00956158 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,9),(6,11),-0.0355693 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,12),-0.0251272 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,14),-0.0486561 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,16),-0.0355863 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,17),-0.0957412 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,18),-0.033415 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,19),-0.0496772 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,21),-0.0355693 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,26),-0.0380448 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,27),-0.00499068 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,11),(6,12),-0.0317698 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,14),-0.040685 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,16),-0.0407841 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,17),0.00703107 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,18),-0.0415482 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,19),-0.0427063 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,21),-0.0407841 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,26),-0.0478012 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,27),-0.0350808 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,12),(6,14),-0.0532256 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,16),-0.0180061 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,17),-0.0978333 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,18),-0.0347675 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,19),-0.0510296 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,21),-0.0179892 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,26),-0.0388958 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,27),0.0263954 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,14),(6,16),-0.0305217 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,14),(6,17),-0.044721 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,14),(6,18),-0.0481055 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,14),(6,19),-0.0497934 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,14),(6,21),-0.0305159 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,14),(6,26),-0.0420148 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,14),(6,27),-0.0517416 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,16),(6,17),0.00703099 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,16),(6,18),-0.0420275 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,16),(6,19),-0.0431857 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,16),(6,21),-0.0407841 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,16),(6,26),-0.0478012 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,16),(6,27),-0.0359087 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,17),(6,18),-0.0362757 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,17),(6,19),-0.0370309 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,17),(6,21),-0.0644445 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,17),(6,26),-0.0420896 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,17),(6,27),-0.0749559 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,18),(6,19),-0.0481749 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,18),(6,21),-0.0354993 # DEPENDENCYPART_GRANDSIBL
