# _root_ In 1987 , despite a barrage of ads from most of the major investment firms , individuals ran from the market en masse .
#goldHeads=18,1,18,18,6,4,6,7,8,9,10,15,15,15,11,18,18,0,18,21,19,18,22,18,
#predictedHeads=18,1,18,18,6,4,6,7,8,9,10,15,15,15,11,18,18,0,18,21,19,21,21,18,
(4,7),(7,1),-0.120505 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-0.302928 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-0.729275 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,8),0.568879 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),0.407859 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),0.285391 # DEPENDENCYPART_GRANDPAR
(4,7),(7,11),0.424586 # DEPENDENCYPART_GRANDPAR
(4,7),(7,15),-0.0165911 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.381236 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),1.15051 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),0.578878 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),0.51964 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),0.571487 # DEPENDENCYPART_GRANDPAR
(4,8),(8,15),0.0615883 # DEPENDENCYPART_GRANDPAR
(4,8),(8,16),0.470191 # DEPENDENCYPART_GRANDPAR
(4,8),(8,17),-0.0638784 # DEPENDENCYPART_GRANDPAR
(4,8),(8,18),0.735286 # DEPENDENCYPART_GRANDPAR
(4,8),(8,19),0.304887 # DEPENDENCYPART_GRANDPAR
(4,8),(8,21),-0.114859 # DEPENDENCYPART_GRANDPAR
(4,8),(8,24),-0.37474 # DEPENDENCYPART_GRANDPAR
(4,9),(9,1),-0.144629 # DEPENDENCYPART_GRANDPAR
(4,9),(9,3),-0.30789 # DEPENDENCYPART_GRANDPAR
(4,9),(9,6),1.00018 # DEPENDENCYPART_GRANDPAR
(4,9),(9,7),0.286093 # DEPENDENCYPART_GRANDPAR
(4,9),(9,8),0.612045 # DEPENDENCYPART_GRANDPAR
(4,9),(9,10),0.42064 # DEPENDENCYPART_GRANDPAR
(4,9),(9,11),0.547475 # DEPENDENCYPART_GRANDPAR
(4,9),(9,13),0.215444 # DEPENDENCYPART_GRANDPAR
(4,9),(9,14),0.332621 # DEPENDENCYPART_GRANDPAR
(4,9),(9,15),0.161548 # DEPENDENCYPART_GRANDPAR
(4,9),(9,16),0.508939 # DEPENDENCYPART_GRANDPAR
(4,9),(9,17),0.0344346 # DEPENDENCYPART_GRANDPAR
(4,9),(9,18),0.732124 # DEPENDENCYPART_GRANDPAR
(4,9),(9,19),0.294307 # DEPENDENCYPART_GRANDPAR
(4,9),(9,22),0.290757 # DEPENDENCYPART_GRANDPAR
(4,9),(9,24),-0.42455 # DEPENDENCYPART_GRANDPAR
(4,10),(10,6),1.03925 # DEPENDENCYPART_GRANDPAR
(4,10),(10,9),0.27987 # DEPENDENCYPART_GRANDPAR
(4,10),(10,11),0.383581 # DEPENDENCYPART_GRANDPAR
(4,10),(10,12),0.391467 # DEPENDENCYPART_GRANDPAR
(4,10),(10,13),0.0960539 # DEPENDENCYPART_GRANDPAR
(4,10),(10,15),-0.0676674 # DEPENDENCYPART_GRANDPAR
(4,10),(10,16),0.370597 # DEPENDENCYPART_GRANDPAR
(4,10),(10,17),-0.195708 # DEPENDENCYPART_GRANDPAR
(4,10),(10,18),0.658983 # DEPENDENCYPART_GRANDPAR
(4,10),(10,19),0.189955 # DEPENDENCYPART_GRANDPAR
(4,10),(10,21),-0.222825 # DEPENDENCYPART_GRANDPAR
(4,10),(10,22),0.207565 # DEPENDENCYPART_GRANDPAR
(4,10),(10,23),0.230425 # DEPENDENCYPART_GRANDPAR
(4,11),(11,1),-0.120505 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),0.199839 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),0.265013 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),0.386985 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),0.0802088 # DEPENDENCYPART_GRANDPAR
(4,11),(11,14),0.158945 # DEPENDENCYPART_GRANDPAR
(4,11),(11,15),-0.0165911 # DEPENDENCYPART_GRANDPAR
(4,11),(11,16),0.413489 # DEPENDENCYPART_GRANDPAR
(4,11),(11,17),-0.136749 # DEPENDENCYPART_GRANDPAR
(4,11),(11,18),0.571175 # DEPENDENCYPART_GRANDPAR
(4,11),(11,19),0.133867 # DEPENDENCYPART_GRANDPAR
(4,11),(11,22),0.165545 # DEPENDENCYPART_GRANDPAR
(4,11),(11,23),0.188393 # DEPENDENCYPART_GRANDPAR
(4,11),(11,24),-0.538766 # DEPENDENCYPART_GRANDPAR
(4,18),(18,1),-0.188492 # DEPENDENCYPART_GRANDPAR
(4,18),(18,2),-0.344792 # DEPENDENCYPART_GRANDPAR
(4,18),(18,3),-0.250583 # DEPENDENCYPART_GRANDPAR
(4,18),(18,4),-0.664639 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,18),(18,6),1.00078 # DEPENDENCYPART_GRANDPAR
(4,18),(18,7),0.322259 # DEPENDENCYPART_GRANDPAR
(4,18),(18,8),0.614665 # DEPENDENCYPART_GRANDPAR
(4,18),(18,9),0.27439 # DEPENDENCYPART_GRANDPAR
(4,18),(18,10),0.314397 # DEPENDENCYPART_GRANDPAR
(4,18),(18,11),0.0481866 # DEPENDENCYPART_GRANDPAR
(4,18),(18,12),0.144383 # DEPENDENCYPART_GRANDPAR
(4,18),(18,13),-0.0179234 # DEPENDENCYPART_GRANDPAR
(4,18),(18,14),0.129547 # DEPENDENCYPART_GRANDPAR
(4,18),(18,15),0.0550236 # DEPENDENCYPART_GRANDPAR
(4,18),(18,16),0.20934 # DEPENDENCYPART_GRANDPAR
(4,18),(18,17),-0.0763351 # DEPENDENCYPART_GRANDPAR
(4,18),(18,19),0.216207 # DEPENDENCYPART_GRANDPAR
(4,18),(18,20),0.080866 # DEPENDENCYPART_GRANDPAR
(4,18),(18,21),-0.157144 # DEPENDENCYPART_GRANDPAR
(4,18),(18,22),0.221961 # DEPENDENCYPART_GRANDPAR
(4,18),(18,23),0.242051 # DEPENDENCYPART_GRANDPAR
(4,18),(18,24),-0.560745 # DEPENDENCYPART_GRANDPAR
(4,24),(24,23),0.205567 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.274139 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.187943 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.163167 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.21028 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.019947 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.39042 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.0845724 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.366923 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.359214 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.277807 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.415387 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.445527 # DEPENDENCYPART_GRANDPAR
(5,4),(4,16),-0.346849 # DEPENDENCYPART_GRANDPAR
(5,4),(4,18),-0.729605 # DEPENDENCYPART_GRANDPAR
(5,4),(4,24),-1.00096 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-0.578794 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.554647 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.512633 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.390702 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),0.172753 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),0.0385361 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),0.0687989 # DEPENDENCYPART_GRANDPAR
(5,7),(7,15),0.235674 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.133079 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),0.211257 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),0.340933 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.04252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.0197366 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),-0.0496361 # DEPENDENCYPART_GRANDPAR
(6,1),(1,10),-0.128593 # DEPENDENCYPART_GRANDPAR
(6,1),(1,11),-0.310502 # DEPENDENCYPART_GRANDPAR
(6,1),(1,24),-1.00102 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),0.553074 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),0.198521 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),0.338437 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-0.930473 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),0.000185717 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.0290706 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),0.297012 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),0.359773 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),0.0334269 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),0.354674 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),0.442296 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.03054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.0179576 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),0.0924999 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.0481468 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.123684 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.308723 # DEPENDENCYPART_GRANDPAR
(6,4),(4,16),-0.173755 # DEPENDENCYPART_GRANDPAR
(6,4),(4,18),-0.175994 # DEPENDENCYPART_GRANDPAR
(6,4),(4,24),-1.00846 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),0.397758 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),0.544946 # DEPENDENCYPART_GRANDPAR
(6,5),(5,7),-0.0465681 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.161788 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.292678 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.141901 # DEPENDENCYPART_GRANDPAR
(6,7),(7,8),0.884765 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.618627 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),0.351735 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),0.440263 # DEPENDENCYPART_GRANDPAR
(6,7),(7,15),0.471346 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.31232 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.422808 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,9),0.583218 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),0.407476 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),0.379088 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),0.322854 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),0.518025 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),0.309114 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),0.422409 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),0.537824 # DEPENDENCYPART_GRANDPAR
(6,8),(8,21),0.00319063 # DEPENDENCYPART_GRANDPAR
(6,8),(8,24),-0.539209 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.177236 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.289652 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.557476 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.362394 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.659175 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),0.310717 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.363692 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),0.386808 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),0.240903 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),0.488773 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),0.490063 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),0.460575 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),0.405082 # DEPENDENCYPART_GRANDPAR
(6,9),(9,19),0.55149 # DEPENDENCYPART_GRANDPAR
(6,9),(9,22),0.088488 # DEPENDENCYPART_GRANDPAR
(6,9),(9,24),-0.590759 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-0.488476 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,9),0.418202 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),0.291517 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),0.00268542 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),0.29993 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),0.260181 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),0.401118 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),0.245403 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),0.385796 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),0.521106 # DEPENDENCYPART_GRANDPAR
(6,10),(10,21),-0.0613892 # DEPENDENCYPART_GRANDPAR
(6,10),(10,22),0.059371 # DEPENDENCYPART_GRANDPAR
(6,10),(10,23),0.110873 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-0.161788 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.323827 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),0.268483 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),0.171355 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),0.463965 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),0.289317 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),0.471346 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),0.54707 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),0.445636 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),0.403912 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),0.573234 # DEPENDENCYPART_GRANDPAR
(6,11),(11,22),0.141239 # DEPENDENCYPART_GRANDPAR
(6,11),(11,23),0.192729 # DEPENDENCYPART_GRANDPAR
(6,11),(11,24),-0.523877 # DEPENDENCYPART_GRANDPAR
(6,15),(15,1),-0.149345 # DEPENDENCYPART_GRANDPAR
(6,15),(15,2),-0.527594 # DEPENDENCYPART_GRANDPAR
(6,15),(15,3),-0.314116 # DEPENDENCYPART_GRANDPAR
(6,15),(15,6),-0.405555 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,15),(15,8),0.70007 # DEPENDENCYPART_GRANDPAR
(6,15),(15,9),0.401073 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),0.342355 # DEPENDENCYPART_GRANDPAR
(6,15),(15,11),0.112731 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),0.117632 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),0.424325 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),0.103249 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),0.499728 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),0.311255 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),0.420806 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),0.538152 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-0.00282376 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),0.0847291 # DEPENDENCYPART_GRANDPAR
(6,15),(15,23),0.138994 # DEPENDENCYPART_GRANDPAR
(6,15),(15,24),-0.546408 # DEPENDENCYPART_GRANDPAR
(6,18),(18,1),-0.216976 # DEPENDENCYPART_GRANDPAR
(6,18),(18,2),-0.525824 # DEPENDENCYPART_GRANDPAR
(6,18),(18,3),-0.225468 # DEPENDENCYPART_GRANDPAR
(6,18),(18,4),-0.205709 # DEPENDENCYPART_GRANDPAR
(6,18),(18,6),-0.38365 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,18),(18,7),0.585464 # DEPENDENCYPART_GRANDPAR
(6,18),(18,8),0.764839 # DEPENDENCYPART_GRANDPAR
(6,18),(18,9),0.569404 # DEPENDENCYPART_GRANDPAR
(6,18),(18,10),0.431165 # DEPENDENCYPART_GRANDPAR
(6,18),(18,11),0.294699 # DEPENDENCYPART_GRANDPAR
(6,18),(18,12),0.135029 # DEPENDENCYPART_GRANDPAR
(6,18),(18,13),0.350039 # DEPENDENCYPART_GRANDPAR
(6,18),(18,14),0.124183 # DEPENDENCYPART_GRANDPAR
(6,18),(18,15),0.335896 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),0.240579 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),0.330453 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),0.529007 # DEPENDENCYPART_GRANDPAR
(6,18),(18,20),-0.00852963 # DEPENDENCYPART_GRANDPAR
(6,18),(18,21),0.00922098 # DEPENDENCYPART_GRANDPAR
(6,18),(18,22),0.0600089 # DEPENDENCYPART_GRANDPAR
(6,18),(18,23),0.108742 # DEPENDENCYPART_GRANDPAR
(6,18),(18,24),-0.681872 # DEPENDENCYPART_GRANDPAR
(6,19),(19,20),0.00290111 # DEPENDENCYPART_GRANDPAR
(6,19),(19,21),0.0382714 # DEPENDENCYPART_GRANDPAR
(6,19),(19,22),0.088488 # DEPENDENCYPART_GRANDPAR
(6,19),(19,23),0.139978 # DEPENDENCYPART_GRANDPAR
(6,21),(21,20),0.325114 # DEPENDENCYPART_GRANDPAR
(6,21),(21,22),0.0928336 # DEPENDENCYPART_GRANDPAR
(6,21),(21,23),0.14659 # DEPENDENCYPART_GRANDPAR
(6,22),(22,4),-0.147813 # DEPENDENCYPART_GRANDPAR
(6,22),(22,15),0.210496 # DEPENDENCYPART_GRANDPAR
(6,22),(22,17),0.203361 # DEPENDENCYPART_GRANDPAR
(6,22),(22,19),0.344438 # DEPENDENCYPART_GRANDPAR
(6,22),(22,20),0.0236433 # DEPENDENCYPART_GRANDPAR
(6,22),(22,21),-0.197807 # DEPENDENCYPART_GRANDPAR
(6,22),(22,23),0.145659 # DEPENDENCYPART_GRANDPAR
(6,22),(22,24),-0.580878 # DEPENDENCYPART_GRANDPAR
(6,23),(23,1),-0.164463 # DEPENDENCYPART_GRANDPAR
(6,23),(23,4),-0.147813 # DEPENDENCYPART_GRANDPAR
(6,23),(23,6),-0.48385 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,23),(23,9),0.390084 # DEPENDENCYPART_GRANDPAR
(6,23),(23,11),0.136657 # DEPENDENCYPART_GRANDPAR
(6,23),(23,15),0.210494 # DEPENDENCYPART_GRANDPAR
(6,23),(23,17),0.20336 # DEPENDENCYPART_GRANDPAR
(6,23),(23,19),0.34469 # DEPENDENCYPART_GRANDPAR
(6,23),(23,20),0.0236433 # DEPENDENCYPART_GRANDPAR
(6,23),(23,21),-0.196709 # DEPENDENCYPART_GRANDPAR
(6,23),(23,22),-0.0184262 # DEPENDENCYPART_GRANDPAR
(6,23),(23,24),-0.578027 # DEPENDENCYPART_GRANDPAR
(6,24),(24,23),0.0965176 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.217525 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.259902 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),0.08723 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.0346224 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),-1.16237 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,1),(1,9),-0.0509358 # DEPENDENCYPART_GRANDPAR
(7,1),(1,10),-0.156367 # DEPENDENCYPART_GRANDPAR
(7,1),(1,11),-0.225721 # DEPENDENCYPART_GRANDPAR
(7,1),(1,24),-0.924769 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.0602179 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),0.045283 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),0.0479257 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.00527801 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),0.0285878 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.230848 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.109764 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.16346 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),0.726165 # DEPENDENCYPART_GRANDPAR
(7,4),(4,9),-0.0523237 # DEPENDENCYPART_GRANDPAR
(7,4),(4,10),-0.153911 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.226808 # DEPENDENCYPART_GRANDPAR
(7,4),(4,16),0.294996 # DEPENDENCYPART_GRANDPAR
(7,4),(4,18),0.0724121 # DEPENDENCYPART_GRANDPAR
(7,4),(4,24),-0.934665 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.717487 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.740124 # DEPENDENCYPART_GRANDPAR
(7,8),(8,9),0.537645 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),0.467696 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.548088 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),0.248164 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),0.94447 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),0.0175929 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),0.658393 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),0.177772 # DEPENDENCYPART_GRANDPAR
(7,8),(8,21),-0.203963 # DEPENDENCYPART_GRANDPAR
(7,8),(8,24),-0.451807 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-0.470114 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.633993 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.729518 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.881224 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),1.26579 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),0.372506 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),0.578296 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),0.29612 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),0.213378 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),0.377477 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),0.99791 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),0.145625 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),0.671112 # DEPENDENCYPART_GRANDPAR
(7,9),(9,19),0.189338 # DEPENDENCYPART_GRANDPAR
(7,9),(9,22),0.297987 # DEPENDENCYPART_GRANDPAR
(7,9),(9,24),-0.48993 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.629521 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),0.334229 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),0.411111 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),0.02465 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),0.171351 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),0.131232 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),0.84126 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.101547 # DEPENDENCYPART_GRANDPAR
(7,10),(10,18),0.590011 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),0.0814688 # DEPENDENCYPART_GRANDPAR
(7,10),(10,21),-0.284779 # DEPENDENCYPART_GRANDPAR
(7,10),(10,22),0.211015 # DEPENDENCYPART_GRANDPAR
(7,10),(10,23),0.141505 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-0.446002 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.255084 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),0.21283 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),0.0688586 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),0.205318 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),0.0991156 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),0.258686 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),0.951156 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),0.0337895 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),0.554905 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),0.0772567 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),0.217531 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),0.148008 # DEPENDENCYPART_GRANDPAR
(7,11),(11,24),-0.559391 # DEPENDENCYPART_GRANDPAR
(7,15),(15,1),-0.509332 # DEPENDENCYPART_GRANDPAR
(7,15),(15,2),-0.679128 # DEPENDENCYPART_GRANDPAR
(7,15),(15,3),-0.720286 # DEPENDENCYPART_GRANDPAR
(7,15),(15,6),-0.743165 # DEPENDENCYPART_GRANDPAR
(7,15),(15,8),1.4878 # DEPENDENCYPART_GRANDPAR
(7,15),(15,9),0.472518 # DEPENDENCYPART_GRANDPAR
(7,15),(15,10),0.473223 # DEPENDENCYPART_GRANDPAR
(7,15),(15,11),0.228494 # DEPENDENCYPART_GRANDPAR
(7,15),(15,12),0.101334 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),0.290188 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),0.397146 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),0.873193 # DEPENDENCYPART_GRANDPAR
(7,15),(15,17),-0.0241818 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),0.615973 # DEPENDENCYPART_GRANDPAR
(7,15),(15,19),0.13514 # DEPENDENCYPART_GRANDPAR
(7,15),(15,21),-0.243034 # DEPENDENCYPART_GRANDPAR
(7,15),(15,22),0.251502 # DEPENDENCYPART_GRANDPAR
(7,15),(15,23),0.187523 # DEPENDENCYPART_GRANDPAR
(7,15),(15,24),-0.496985 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.341117 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.273339 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.0892811 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.169005 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),0.156864 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),0.0222372 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),0.14939 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.169273 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-0.831462 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.0291954 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.145885 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.254975 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),0.0253024 # DEPENDENCYPART_GRANDPAR
