# _root_ Hughes Aircraft Co. , a unit of General Motors Corp. , said it agreed to purchase the Electro-Optics Technology division of Perkin-Elmer Corp .
#goldHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
#predictedHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
(2,12),(12,15),(12,21),-0.0260258 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,15),(12,22),-0.0428059 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,15),(12,24),-0.0445472 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,15),(12,25),-0.00832267 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,16),(12,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,16),(12,20),-0.0424244 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,16),(12,21),-0.0420365 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,16),(12,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,16),(12,24),-0.0420132 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,16),(12,25),-0.0425047 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,19),(12,20),-0.0403901 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,19),(12,21),-0.044531 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,19),(12,22),-0.0433668 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,19),(12,24),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,19),(12,25),-0.0590671 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,20),(12,21),-0.0164575 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,20),(12,22),-0.0386526 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,20),(12,24),-0.051623 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,20),(12,25),-0.0790436 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,21),(12,22),-0.0354999 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,21),(12,24),-0.0457417 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,21),(12,25),-0.0490745 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,22),(12,24),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,22),(12,25),-0.061408 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,24),(12,25),-0.0728209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,12),(12,11),0.0881547 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,12),(12,12),(12,10),0.0654835 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,12),(12,12),(12,9),0.0681352 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,12),(12,12),(12,8),0.0680751 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,12),(12,12),(12,7),0.153511 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,12),(12,12),(12,6),0.116909 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,12),(12,12),(12,4),0.0881547 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,12),(12,12),(12,3),0.066708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,12),(12,12),(12,2),0.0681348 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,12),(12,12),(12,1),-0.0673285 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,12),(12,12),(12,-1),-0.128321 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,12),(12,11),(12,10),0.0980838 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,11),(12,9),0.0980992 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,11),(12,8),0.0980925 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,11),(12,7),0.109502 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,11),(12,6),0.101317 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,11),(12,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,11),(12,3),0.0980962 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,11),(12,2),0.0980992 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,11),(12,1),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,11),(12,-1),-0.0864084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,10),(12,9),0.100659 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,10),(12,8),0.100655 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,10),(12,7),0.10756 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,10),(12,6),0.100382 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,10),(12,4),0.0970365 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,10),(12,3),0.100656 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,10),(12,2),0.100659 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,10),(12,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,10),(12,-1),-0.0933049 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,9),(12,8),0.100662 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,9),(12,7),0.10756 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,9),(12,6),0.100382 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,9),(12,4),0.0970365 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,9),(12,3),0.100664 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,9),(12,2),0.100666 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,9),(12,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,9),(12,-1),-0.0905653 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,8),(12,7),0.10756 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,8),(12,6),0.100374 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,8),(12,4),0.0970237 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,8),(12,3),0.100613 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,8),(12,2),0.100615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,8),(12,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,8),(12,-1),-0.0905661 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,7),(12,6),0.102297 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,7),(12,4),0.108036 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,7),(12,3),0.104522 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,7),(12,2),0.104525 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,7),(12,1),-0.0641516 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,7),(12,-1),-0.0544667 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,6),(12,4),0.0982095 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,6),(12,3),0.101536 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,6),(12,2),0.101539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,6),(12,1),-0.0641669 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,6),(12,-1),-0.0850052 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,4),(12,3),0.0980962 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,4),(12,2),0.0980992 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,4),(12,1),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,4),(12,-1),-0.0864084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,3),(12,2),0.100664 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,3),(12,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(2,12),(12,3),(12,-1),-0.0916103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,12),(12,2),(12,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,12),(12,2),(12,-1),-0.0905653 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,12),(12,1),(12,-1),-0.0905653 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,13),(13,13),(13,15),-0.0420119 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,13),(13,13),(13,25),0.00280223 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,13),(13,15),(13,25),-0.0448093 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,13),(13,13),(13,-1),-0.0266665 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,14),(14,14),(14,15),-0.0675218 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,16),-0.0397657 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,17),-0.0415324 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,18),-0.053635 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,19),-0.0536302 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,20),-0.0294101 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,21),-0.0661638 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,22),-0.053635 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,23),-0.0536355 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,24),-0.0420996 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,25),-0.103809 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,14),(14,15),(14,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,15),(14,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,15),(14,18),-0.0428206 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,15),(14,19),-0.0428206 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,15),(14,20),-0.0407122 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,15),(14,21),-0.0248223 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,15),(14,22),-0.0428206 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,15),(14,23),-0.0428206 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,15),(14,24),-0.0445472 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,15),(14,25),-0.00659852 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,16),(14,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,16),(14,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,16),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,16),(14,20),-0.0424244 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,16),(14,21),-0.0420365 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,16),(14,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,16),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,16),(14,24),-0.0420132 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,16),(14,25),-0.0424901 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,17),(14,18),-0.0420257 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,17),(14,19),-0.0420257 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,17),(14,20),-0.0420768 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,17),(14,21),-0.0420252 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,17),(14,22),-0.0420257 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,17),(14,23),-0.0420257 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,17),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,17),(14,25),-0.0403283 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,18),(14,19),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,18),(14,20),-0.0402284 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,18),(14,21),-0.042189 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,18),(14,22),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,18),(14,23),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,18),(14,24),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,18),(14,25),-0.0569451 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,19),(14,20),-0.0402284 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,19),(14,21),-0.0445251 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,19),(14,22),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,19),(14,23),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,19),(14,24),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,19),(14,25),-0.0546041 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,20),(14,21),-0.0158861 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,20),(14,22),-0.0386459 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,20),(14,23),-0.0386459 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,20),(14,24),-0.0504568 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,20),(14,25),-0.0725251 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,21),(14,22),-0.0354998 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,21),(14,23),-0.0354998 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,21),(14,24),-0.0457417 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,21),(14,25),-0.0460412 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,22),(14,23),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,22),(14,24),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,22),(14,25),-0.0569451 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,23),(14,24),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,23),(14,25),-0.0569456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,24),(14,25),-0.0715525 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,14),(14,13),0.112835 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,12),0.101539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,11),0.0889525 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,10),0.0692042 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,9),0.071856 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,8),0.0717959 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,7),0.155557 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,6),0.119711 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,4),0.0889525 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,3),0.0704287 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,2),0.0718555 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,14),(14,14),(14,1),-0.0672987 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,-1),-0.140936 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,14),(14,13),(14,12),0.103026 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,11),0.103173 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,10),0.103067 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,9),0.103067 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,8),0.103067 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,7),0.101009 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,6),0.102974 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,4),0.103173 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,3),0.103067 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,2),0.103067 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,13),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,-1),-0.0599585 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,12),(14,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,10),0.10306 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,9),0.10306 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,8),0.10306 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,7),0.103067 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,6),0.102705 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,3),0.10306 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,2),0.10306 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,12),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,-1),-0.0677185 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,11),(14,10),0.0982179 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,11),(14,9),0.0982332 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,11),(14,8),0.0982266 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,11),(14,7),0.109567 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,11),(14,6),0.101452 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,11),(14,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,11),(14,3),0.0982303 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,11),(14,2),0.0982332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,11),(14,1),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,11),(14,-1),-0.0846048 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,10),(14,9),0.100713 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,10),(14,8),0.10071 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,10),(14,7),0.10782 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,10),(14,6),0.10045 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,10),(14,4),0.0971215 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,10),(14,3),0.100711 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,10),(14,2),0.100713 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,10),(14,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,10),(14,-1),-0.0972272 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,9),(14,8),0.100717 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,9),(14,7),0.10782 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,9),(14,6),0.10045 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,9),(14,4),0.0971215 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,9),(14,3),0.100718 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,9),(14,2),0.100721 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,9),(14,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,9),(14,-1),-0.0944876 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,8),(14,7),0.10782 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,8),(14,6),0.100442 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,8),(14,4),0.0971086 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,8),(14,3),0.100667 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,8),(14,2),0.10067 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,8),(14,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,8),(14,-1),-0.0944884 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,7),(14,6),0.102368 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,7),(14,4),0.108046 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,7),(14,3),0.104525 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,7),(14,2),0.104528 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,7),(14,1),-0.0641516 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,7),(14,-1),-0.0530556 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,6),(14,4),0.0982198 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,6),(14,3),0.101592 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,6),(14,2),0.101595 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,6),(14,1),-0.0641669 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,6),(14,-1),-0.0822532 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,4),(14,3),0.0982303 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,4),(14,2),0.0982332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,4),(14,1),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,4),(14,-1),-0.0846048 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,3),(14,2),0.100718 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,3),(14,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,3),(14,-1),-0.0955326 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,2),(14,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,2),(14,-1),-0.0944876 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,14),(14,1),(14,-1),-0.0944876 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,20),(20,21),0.0315255 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,20),(20,20),(20,22),-0.0517764 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,20),(20,20),(20,23),-0.0517797 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,20),(20,20),(20,25),-0.0241367 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,20),(20,21),(20,22),-0.0748622 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,21),(20,23),-0.0748622 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,21),(20,25),0.026347 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,22),(20,23),-0.0467742 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,22),(20,25),-0.112066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,23),(20,25),-0.112069 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,20),(20,19),0.135902 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,20),(20,20),(20,18),0.136063 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,20),(20,20),(20,17),0.0775552 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,20),(20,20),(20,13),0.102931 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,20),(20,20),(20,9),0.136063 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,20),(20,20),(20,2),0.136061 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,20),(20,20),(20,-1),0.00587297 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,20),(20,19),(20,18),0.120142 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,19),(20,17),0.103637 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,19),(20,13),0.102774 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,19),(20,9),0.120122 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,19),(20,2),0.120142 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,19),(20,-1),-0.0456352 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,18),(20,17),0.103772 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,18),(20,13),0.102774 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,18),(20,9),0.120122 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,18),(20,2),0.120142 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,18),(20,-1),-0.0455947 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,17),(20,13),0.101752 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,17),(20,9),0.100414 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,17),(20,2),0.100414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,17),(20,-1),-0.0294035 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,13),(20,9),0.102774 # DEPENDENCYPART_GRANDSIBL
(2,20),(20,13),(20,2),0.102774 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,13),(20,-1),-0.0642861 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,9),(20,2),0.121932 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,9),(20,-1),-0.0456486 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,20),(20,2),(20,-1),-0.0455947 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,21),(21,21),(21,22),0.150706 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,21),(21,21),(21,23),0.14738 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,21),(21,21),(21,25),-0.166807 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,21),(21,22),(21,23),-0.04961 # DEPENDENCYPART_GRANDSIBL
(2,21),(21,22),(21,25),0.143193 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,21),(21,23),(21,25),0.139867 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,21),(21,21),(21,-1),-0.0154833 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,23),(23,23),(23,24),0.0389813 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,23),(23,23),(23,25),0.229827 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,23),(23,24),(23,25),0.0736398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
