# _root_ The average discount rate on new three-month Treasury bills was 7.37 % , the lowest since the average of 7.36 % at the auction on Oct. 17 , 1988 .
#goldHeads=4,4,4,10,4,9,9,9,5,0,12,10,12,15,12,15,18,16,18,21,19,18,24,22,24,25,26,26,26,10,
#predictedHeads=4,4,4,10,4,9,9,9,5,0,12,10,10,15,10,15,18,16,18,21,19,18,24,22,24,25,26,26,26,10,
(5,12),(12,24),(12,28),-0.0428497 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,24),(12,30),-0.0435039 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,24),(12,31),-0.0659682 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,28),(12,30),-0.0291958 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,28),(12,31),-0.0473549 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,30),(12,31),-0.0335539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,12),(12,11),0.128672 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,12),(12,12),(12,10),0.099284 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,12),(12,12),(12,9),0.138376 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,12),(12,12),(12,8),0.0987171 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,12),(12,12),(12,7),0.195336 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,12),(12,12),(12,6),0.184248 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,12),(12,12),(12,5),0.068823 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,12),(12,12),(12,4),-0.0761325 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,12),(12,12),(12,2),-0.0686166 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,12),(12,12),(12,-1),-0.231903 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,12),(12,11),(12,10),0.102165 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,11),(12,9),0.104255 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,11),(12,8),0.103418 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,11),(12,7),0.0978587 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,11),(12,6),0.0978531 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,11),(12,5),0.114537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,11),(12,4),-0.0642217 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,11),(12,2),-0.0641471 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,11),(12,-1),-0.0929993 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,10),(12,9),0.102891 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,10),(12,8),0.107484 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,10),(12,7),0.102567 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,10),(12,6),0.102567 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,10),(12,5),0.107292 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,10),(12,4),-0.0641493 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,10),(12,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,10),(12,-1),-0.0589044 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,9),(12,8),0.112518 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,9),(12,7),0.0921204 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,9),(12,6),0.0921827 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,9),(12,5),0.101789 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,9),(12,4),-0.0641792 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,9),(12,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,9),(12,-1),-0.0693074 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,8),(12,7),0.0755261 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,8),(12,6),0.0667359 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,8),(12,5),0.105358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,8),(12,4),-0.0642209 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,8),(12,2),-0.0646076 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,8),(12,-1),-0.00526021 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,7),(12,6),0.0972757 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,7),(12,5),0.0978789 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,7),(12,4),-0.0649665 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,7),(12,2),-0.0641565 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,7),(12,-1),-0.0844916 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,6),(12,5),0.0978466 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,6),(12,4),-0.0649665 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,6),(12,2),-0.0641565 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,6),(12,-1),-0.0858494 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,5),(12,4),-0.0642644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,12),(12,5),(12,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,12),(12,5),(12,-1),-0.0979705 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,12),(12,4),(12,2),-0.0643755 # DEPENDENCYPART_GRANDSIBL
(5,12),(12,4),(12,-1),0.0101392 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,12),(12,2),(12,-1),-0.0839 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,13),(13,13),(13,14),-0.0427367 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,13),(13,13),(13,31),-0.0979434 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,13),(13,14),(13,31),-0.042702 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,13),(13,13),(13,-1),-0.0731041 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,15),(15,15),(15,16),-0.0690039 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,18),-0.0317059 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,19),-0.0730243 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,20),-0.0431109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,21),-0.0317059 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,22),-0.0753233 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,24),-0.0317059 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,25),-0.0713711 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,31),-0.000439391 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,15),(15,16),(15,18),-0.0420156 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,16),(15,19),-0.0432546 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,16),(15,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,16),(15,21),-0.0420156 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,16),(15,22),-0.0431526 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,16),(15,24),-0.0420156 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,16),(15,25),-0.0431531 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,16),(15,31),-0.0566748 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,18),(15,19),-0.0389344 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,18),(15,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,18),(15,21),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,18),(15,22),-0.0391815 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,18),(15,24),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,18),(15,25),-0.0389318 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,18),(15,31),-0.036714 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,19),(15,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,19),(15,21),-0.0420158 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,19),(15,22),-0.0432384 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,19),(15,24),-0.0420158 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,19),(15,25),-0.043239 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,19),(15,31),-0.0582666 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,20),(15,21),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,20),(15,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,20),(15,24),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,20),(15,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,20),(15,31),-0.0431108 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,21),(15,22),-0.0391815 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,21),(15,24),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,21),(15,25),-0.0389318 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,21),(15,31),-0.036714 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,22),(15,24),-0.0420172 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,22),(15,25),-0.0435424 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,22),(15,31),-0.0666483 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,24),(15,25),-0.0389318 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,24),(15,31),-0.036714 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,25),(15,31),-0.0590419 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,15),(15,14),0.124131 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,13),0.102997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,12),0.102356 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,9),0.102995 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,5),0.102053 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,15),(15,15),(15,4),-0.0641499 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,15),(15,-1),-0.0983665 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,15),(15,14),(15,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,14),(15,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,14),(15,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,14),(15,5),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,14),(15,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,14),(15,-1),-0.0171486 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,13),(15,12),0.103067 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,13),(15,9),0.103065 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,13),(15,5),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,13),(15,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,13),(15,-1),-0.0642341 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,12),(15,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,12),(15,5),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,12),(15,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,12),(15,-1),-0.0648637 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,9),(15,5),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,9),(15,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,15),(15,9),(15,-1),-0.0642284 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,15),(15,5),(15,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,15),(15,5),(15,-1),-0.0651606 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,15),(15,4),(15,-1),-0.0648628 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,30),(30,30),(30,31),-0.113931 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,30),(30,30),(30,29),0.102741 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,30),(30,30),(30,-1),-0.112428 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,30),(30,29),(30,-1),-0.0642887 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,4),(4,5),0.150913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,6),-0.0532643 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,4),(4,4),(4,7),-0.0532643 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,8),-0.06459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,9),-0.0658457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,12),-0.0646028 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,13),-0.0641459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,16),-0.0688933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,18),-0.0646028 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,19),-0.06951 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,21),-0.0646028 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,22),-0.0688933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,24),-0.0646028 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,25),-0.0693534 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,4),(4,31),-0.048381 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,4),(4,5),(4,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,5),(4,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,9),-0.0641488 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,16),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,19),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,22),-0.064146 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,25),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,5),(4,31),-0.0263762 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,6),(4,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,8),-0.0641624 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,9),-0.0641524 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,12),-0.0648205 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,13),-0.0643345 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,14),-0.0643965 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,16),-0.0641854 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,18),-0.0648205 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,19),-0.0641854 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,21),-0.0648205 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,22),-0.0641854 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,24),-0.0648205 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,25),-0.0641854 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,4),(4,6),(4,31),-0.0882442 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,4),(4,7),(4,8),-0.0641645 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,9),-0.0641524 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,12),-0.0648205 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,13),-0.0643345 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,14),-0.0643965 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,16),-0.0641854 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,18),-0.0648205 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,19),-0.0641854 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,21),-0.0648205 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,22),-0.0641854 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,24),-0.0648205 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,25),-0.0641854 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,7),(4,31),-0.088871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,8),(4,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,8),(4,31),-0.052468 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,9),(4,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,9),(4,31),-0.0708638 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,10),(4,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,13),-0.0641704 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,10),(4,31),-0.0643431 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,12),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,16),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,19),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,22),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,25),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,12),(4,31),-0.089557 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,13),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,13),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,13),(4,16),-0.0649373 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,13),(4,18),-0.06417 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,13),(4,19),-0.0649373 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,13),(4,21),-0.06417 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,13),(4,22),-0.0649375 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,13),(4,24),-0.06417 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,13),(4,25),-0.0649373 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,13),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,13),(4,31),-0.0764691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,14),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,14),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,14),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,14),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,14),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,14),(4,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,14),(4,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,14),(4,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,14),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,14),(4,31),-0.0690701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,15),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,15),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,15),(4,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,15),(4,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,15),(4,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,15),(4,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,15),(4,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,15),(4,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,15),(4,31),-0.0663737 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,16),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,4),(4,16),(4,19),-0.0641458 # DEPENDENCYPART_GRANDSIBL
