# _root_ Excluding the $ 2 billion provision and allowing for the taxes Morgan paid , earnings were about 65 cents a share , Mr. Salem said .
#goldHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
#predictedHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
(16,19),(19,1),0.109699 # DEPENDENCYPART_GRANDPAR
(16,19),(19,3),-0.302608 # DEPENDENCYPART_GRANDPAR
(16,19),(19,10),-0.166535 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.158231 # DEPENDENCYPART_GRANDPAR
(16,19),(19,17),0.975162 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.543972 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),0.463025 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),0.668731 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),0.816924 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),0.55277 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),0.534596 # DEPENDENCYPART_GRANDPAR
(16,19),(19,25),0.994318 # DEPENDENCYPART_GRANDPAR
(16,21),(21,17),1.02718 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),0.497448 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),0.508608 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),0.439059 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),0.655175 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),0.369614 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),0.341238 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),0.782406 # DEPENDENCYPART_GRANDPAR
(16,24),(24,19),0.608509 # DEPENDENCYPART_GRANDPAR
(16,24),(24,20),0.297985 # DEPENDENCYPART_GRANDPAR
(16,24),(24,21),0.377689 # DEPENDENCYPART_GRANDPAR
(16,24),(24,22),0.600125 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),0.203444 # DEPENDENCYPART_GRANDPAR
(16,25),(25,1),0.109346 # DEPENDENCYPART_GRANDPAR
(16,25),(25,3),-0.270466 # DEPENDENCYPART_GRANDPAR
(16,25),(25,6),-0.212193 # DEPENDENCYPART_GRANDPAR
(16,25),(25,7),0.146316 # DEPENDENCYPART_GRANDPAR
(16,25),(25,8),0.17674 # DEPENDENCYPART_GRANDPAR
(16,25),(25,9),0.456913 # DEPENDENCYPART_GRANDPAR
(16,25),(25,11),0.0903823 # DEPENDENCYPART_GRANDPAR
(16,25),(25,12),-0.213137 # DEPENDENCYPART_GRANDPAR
(16,25),(25,13),0.111553 # DEPENDENCYPART_GRANDPAR
(16,25),(25,14),0.319115 # DEPENDENCYPART_GRANDPAR
(16,25),(25,15),-0.123413 # DEPENDENCYPART_GRANDPAR
(16,25),(25,16),-0.34366 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,25),(25,17),0.728308 # DEPENDENCYPART_GRANDPAR
(16,25),(25,18),0.264049 # DEPENDENCYPART_GRANDPAR
(16,25),(25,19),0.390138 # DEPENDENCYPART_GRANDPAR
(16,25),(25,21),0.181787 # DEPENDENCYPART_GRANDPAR
(16,25),(25,22),0.326677 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),0.114985 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),0.150878 # DEPENDENCYPART_GRANDPAR
(16,25),(25,26),0.287618 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-0.722002 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.335141 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.614224 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.439072 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.898986 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),0.335933 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.0204462 # DEPENDENCYPART_GRANDPAR
(17,19),(19,1),-0.697333 # DEPENDENCYPART_GRANDPAR
(17,19),(19,3),-0.849554 # DEPENDENCYPART_GRANDPAR
(17,19),(19,10),-0.902009 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.631792 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.888022 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.362965 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.205038 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.246392 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),0.406814 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.0728771 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),-0.107618 # DEPENDENCYPART_GRANDPAR
(17,19),(19,25),0.207987 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.815277 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),0.361958 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.395119 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.186913 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.425019 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.0198548 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.0644561 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),0.204091 # DEPENDENCYPART_GRANDPAR
(17,24),(24,19),0.415401 # DEPENDENCYPART_GRANDPAR
(17,24),(24,20),0.0251614 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),0.283542 # DEPENDENCYPART_GRANDPAR
(17,24),(24,22),0.401414 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.071177 # DEPENDENCYPART_GRANDPAR
(17,25),(25,1),-0.725533 # DEPENDENCYPART_GRANDPAR
(17,25),(25,3),-0.848607 # DEPENDENCYPART_GRANDPAR
(17,25),(25,6),-1.01516 # DEPENDENCYPART_GRANDPAR
(17,25),(25,7),-0.372391 # DEPENDENCYPART_GRANDPAR
(17,25),(25,8),-0.642276 # DEPENDENCYPART_GRANDPAR
(17,25),(25,9),-0.356249 # DEPENDENCYPART_GRANDPAR
(17,25),(25,11),-0.693693 # DEPENDENCYPART_GRANDPAR
(17,25),(25,12),-0.750268 # DEPENDENCYPART_GRANDPAR
(17,25),(25,13),-0.563475 # DEPENDENCYPART_GRANDPAR
(17,25),(25,14),-0.537883 # DEPENDENCYPART_GRANDPAR
(17,25),(25,15),-0.635101 # DEPENDENCYPART_GRANDPAR
(17,25),(25,16),-0.461081 # DEPENDENCYPART_GRANDPAR
(17,25),(25,17),-0.991504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,25),(25,18),0.278166 # DEPENDENCYPART_GRANDPAR
(17,25),(25,19),0.347437 # DEPENDENCYPART_GRANDPAR
(17,25),(25,21),0.221004 # DEPENDENCYPART_GRANDPAR
(17,25),(25,22),0.242285 # DEPENDENCYPART_GRANDPAR
(17,25),(25,23),-0.0499235 # DEPENDENCYPART_GRANDPAR
(17,25),(25,24),-0.0859592 # DEPENDENCYPART_GRANDPAR
(17,25),(25,26),-0.0185496 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.39608 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.456129 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.463669 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),-0.513281 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),-0.209413 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),-0.197704 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),-0.199643 # DEPENDENCYPART_GRANDPAR
(18,1),(1,11),-0.0369626 # DEPENDENCYPART_GRANDPAR
(18,1),(1,13),-0.171846 # DEPENDENCYPART_GRANDPAR
(18,1),(1,14),-0.297387 # DEPENDENCYPART_GRANDPAR
(18,1),(1,17),-0.0672083 # DEPENDENCYPART_GRANDPAR
(18,1),(1,19),-0.298633 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.0978703 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.314165 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.07189 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),-0.352209 # DEPENDENCYPART_GRANDPAR
(18,9),(9,13),-0.124071 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.294948 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),-0.0571195 # DEPENDENCYPART_GRANDPAR
(18,9),(9,16),-0.055683 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.193583 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.077104 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.168956 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.142171 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.163406 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.106681 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.0797791 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.29333 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.30048 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.610337 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-0.482644 # DEPENDENCYPART_GRANDPAR
(18,15),(15,25),-0.525394 # DEPENDENCYPART_GRANDPAR
(18,16),(16,1),-0.168731 # DEPENDENCYPART_GRANDPAR
(18,16),(16,2),-0.318652 # DEPENDENCYPART_GRANDPAR
(18,16),(16,3),-0.366925 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),-0.257687 # DEPENDENCYPART_GRANDPAR
(18,16),(16,6),-0.446243 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-0.145018 # DEPENDENCYPART_GRANDPAR
(18,16),(16,8),-0.0765868 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),-0.152657 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.25315 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.0379927 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.182782 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.17427 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.235951 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.0239925 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.107828 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.27653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.298623 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.591678 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.274664 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-0.477604 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-0.515133 # DEPENDENCYPART_GRANDPAR
(18,16),(16,26),-0.455686 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.28456 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.294936 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.596527 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.349343 # DEPENDENCYPART_GRANDPAR
(18,17),(17,24),-0.458907 # DEPENDENCYPART_GRANDPAR
(18,17),(17,25),-0.499181 # DEPENDENCYPART_GRANDPAR
(18,19),(19,1),-0.642803 # DEPENDENCYPART_GRANDPAR
(18,19),(19,3),-0.840844 # DEPENDENCYPART_GRANDPAR
(18,19),(19,10),-0.768744 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.562961 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.46463 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.904501 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),0.241139 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.0197056 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.125249 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),0.0123695 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),0.00976338 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.0562062 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.479174 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.921988 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.143789 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.431051 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.124982 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),0.0399654 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),0.0287929 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.0661362 # DEPENDENCYPART_GRANDPAR
(19,1),(1,2),0.0107982 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),-0.28235 # DEPENDENCYPART_GRANDPAR
(19,1),(1,5),-0.329571 # DEPENDENCYPART_GRANDPAR
(19,1),(1,6),-0.119974 # DEPENDENCYPART_GRANDPAR
(19,1),(1,7),-0.211174 # DEPENDENCYPART_GRANDPAR
(19,1),(1,8),-0.0536911 # DEPENDENCYPART_GRANDPAR
(19,1),(1,9),-0.059554 # DEPENDENCYPART_GRANDPAR
(19,1),(1,11),-0.130117 # DEPENDENCYPART_GRANDPAR
(19,1),(1,13),-0.0107434 # DEPENDENCYPART_GRANDPAR
(19,1),(1,14),0.3114 # DEPENDENCYPART_GRANDPAR
(19,1),(1,17),0.323084 # DEPENDENCYPART_GRANDPAR
(19,1),(1,19),-1.14616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,3),(3,1),-0.0334241 # DEPENDENCYPART_GRANDPAR
(19,3),(3,2),-0.00405896 # DEPENDENCYPART_GRANDPAR
(19,3),(3,4),-0.132501 # DEPENDENCYPART_GRANDPAR
(19,3),(3,5),-0.325678 # DEPENDENCYPART_GRANDPAR
(19,3),(3,6),-0.244036 # DEPENDENCYPART_GRANDPAR
(19,3),(3,7),-0.278554 # DEPENDENCYPART_GRANDPAR
(19,3),(3,8),-0.134164 # DEPENDENCYPART_GRANDPAR
(19,3),(3,9),-0.184114 # DEPENDENCYPART_GRANDPAR
(19,3),(3,10),-0.0694333 # DEPENDENCYPART_GRANDPAR
(19,3),(3,12),-0.0503071 # DEPENDENCYPART_GRANDPAR
(19,3),(3,13),-0.0659846 # DEPENDENCYPART_GRANDPAR
(19,3),(3,14),0.180842 # DEPENDENCYPART_GRANDPAR
(19,3),(3,18),0.57292 # DEPENDENCYPART_GRANDPAR
(19,3),(3,21),-0.201261 # DEPENDENCYPART_GRANDPAR
(19,3),(3,22),-0.30385 # DEPENDENCYPART_GRANDPAR
(19,3),(3,25),-0.320245 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),0.123539 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),0.035034 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),0.16478 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),0.117636 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),0.56378 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),0.288947 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),0.426668 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.751181 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.12669 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,21),-0.260527 # DEPENDENCYPART_GRANDPAR
(19,15),(15,24),-0.201218 # DEPENDENCYPART_GRANDPAR
(19,15),(15,25),-0.356675 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),1.08963 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.10698 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,21),-0.234531 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.291072 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-0.167206 # DEPENDENCYPART_GRANDPAR
(19,17),(17,25),-0.319402 # DEPENDENCYPART_GRANDPAR
(19,18),(18,1),0.147308 # DEPENDENCYPART_GRANDPAR
(19,18),(18,9),0.375317 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),0.190344 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.38726 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.454947 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.09648 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,21),-0.224032 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.163877 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),0.171945 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.650611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),1.41655 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.187856 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),0.250689 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),0.288872 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),0.0762097 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),0.42769 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-0.657102 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),1.0295 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),0.323657 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),0.179697 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.186693 # DEPENDENCYPART_GRANDPAR
(19,25),(25,1),-0.439641 # DEPENDENCYPART_GRANDPAR
(19,25),(25,3),-0.630263 # DEPENDENCYPART_GRANDPAR
(19,25),(25,6),-0.658827 # DEPENDENCYPART_GRANDPAR
(19,25),(25,7),-0.583074 # DEPENDENCYPART_GRANDPAR
(19,25),(25,8),-0.393484 # DEPENDENCYPART_GRANDPAR
(19,25),(25,9),-0.482202 # DEPENDENCYPART_GRANDPAR
(19,25),(25,11),-0.595929 # DEPENDENCYPART_GRANDPAR
(19,25),(25,12),-0.37185 # DEPENDENCYPART_GRANDPAR
(19,25),(25,13),-0.405265 # DEPENDENCYPART_GRANDPAR
(19,25),(25,14),-0.0139789 # DEPENDENCYPART_GRANDPAR
(19,25),(25,15),-0.49275 # DEPENDENCYPART_GRANDPAR
(19,25),(25,16),-0.226063 # DEPENDENCYPART_GRANDPAR
(19,25),(25,17),-0.0820577 # DEPENDENCYPART_GRANDPAR
(19,25),(25,18),0.221166 # DEPENDENCYPART_GRANDPAR
(19,25),(25,19),-0.684812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,25),(25,21),0.304742 # DEPENDENCYPART_GRANDPAR
(19,25),(25,22),0.0639484 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),0.27333 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),0.345535 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.146376 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),0.520608 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),0.0220088 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.49831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-0.375226 # DEPENDENCYPART_GRANDPAR
(21,17),(17,24),-0.123046 # DEPENDENCYPART_GRANDPAR
(21,17),(17,25),-0.438203 # DEPENDENCYPART_GRANDPAR
(21,18),(18,1),-0.175457 # DEPENDENCYPART_GRANDPAR
(21,18),(18,9),0.089661 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.0819748 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),0.318551 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),0.612493 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),0.0139435 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.47636 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,1),-0.182899 # DEPENDENCYPART_GRANDPAR
(21,19),(19,3),0.157684 # DEPENDENCYPART_GRANDPAR
(21,19),(19,10),-0.18815 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.0469585 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),0.681737 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),0.429697 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.413048 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.52397 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.432114 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.186707 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.157458 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.474114 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),0.545615 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.519213 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.0683583 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.943883 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),0.0814162 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),0.227748 # DEPENDENCYPART_GRANDPAR
(21,25),(25,1),-0.695732 # DEPENDENCYPART_GRANDPAR
(21,25),(25,3),-0.414673 # DEPENDENCYPART_GRANDPAR
(21,25),(25,6),-0.681577 # DEPENDENCYPART_GRANDPAR
(21,25),(25,7),-0.51971 # DEPENDENCYPART_GRANDPAR
(21,25),(25,8),-0.631653 # DEPENDENCYPART_GRANDPAR
(21,25),(25,9),-0.693159 # DEPENDENCYPART_GRANDPAR
(21,25),(25,11),-0.670735 # DEPENDENCYPART_GRANDPAR
(21,25),(25,12),-0.621716 # DEPENDENCYPART_GRANDPAR
(21,25),(25,13),-0.449337 # DEPENDENCYPART_GRANDPAR
(21,25),(25,14),-0.28889 # DEPENDENCYPART_GRANDPAR
(21,25),(25,15),-0.67972 # DEPENDENCYPART_GRANDPAR
(21,25),(25,16),-0.264487 # DEPENDENCYPART_GRANDPAR
(21,25),(25,17),0.0784867 # DEPENDENCYPART_GRANDPAR
(21,25),(25,18),-0.219093 # DEPENDENCYPART_GRANDPAR
(21,25),(25,19),-0.554799 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.902697 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,22),0.00651437 # DEPENDENCYPART_GRANDPAR
(21,25),(25,23),0.345012 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),0.409912 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.255548 # DEPENDENCYPART_GRANDPAR
(23,24),(24,19),-0.684841 # DEPENDENCYPART_GRANDPAR
(23,24),(24,20),-0.679006 # DEPENDENCYPART_GRANDPAR
(23,24),(24,21),-0.677481 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-0.146297 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.971323 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,19),(19,1),-0.208565 # DEPENDENCYPART_GRANDPAR
(24,19),(19,3),-0.211884 # DEPENDENCYPART_GRANDPAR
(24,19),(19,10),0.136303 # DEPENDENCYPART_GRANDPAR
(24,19),(19,15),-0.169706 # DEPENDENCYPART_GRANDPAR
(24,19),(19,17),0.185141 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),-0.0597491 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),-0.171663 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),-0.122904 # DEPENDENCYPART_GRANDPAR
(24,19),(19,22),0.452374 # DEPENDENCYPART_GRANDPAR
(24,19),(19,23),-0.168388 # DEPENDENCYPART_GRANDPAR
(24,19),(19,24),-1.29553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,19),(19,25),-0.310722 # DEPENDENCYPART_GRANDPAR
(24,21),(21,17),0.105006 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),-0.11695 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),-0.123406 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.291144 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),0.551333 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),-0.0400091 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-1.32188 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,25),-0.323565 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.34187 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,1),(1,2),-0.55666 # DEPENDENCYPART_GRANDPAR
(25,1),(1,3),0.327382 # DEPENDENCYPART_GRANDPAR
(25,1),(1,5),0.00975864 # DEPENDENCYPART_GRANDPAR
(25,1),(1,6),-0.0487333 # DEPENDENCYPART_GRANDPAR
(25,1),(1,7),0.347485 # DEPENDENCYPART_GRANDPAR
(25,1),(1,8),0.301928 # DEPENDENCYPART_GRANDPAR
(25,1),(1,9),-0.0947108 # DEPENDENCYPART_GRANDPAR
(25,1),(1,11),0.62246 # DEPENDENCYPART_GRANDPAR
(25,1),(1,13),0.0905525 # DEPENDENCYPART_GRANDPAR
(25,1),(1,14),0.735388 # DEPENDENCYPART_GRANDPAR
(25,1),(1,17),0.490867 # DEPENDENCYPART_GRANDPAR
(25,1),(1,19),0.332566 # DEPENDENCYPART_GRANDPAR
(25,3),(3,1),0.319518 # DEPENDENCYPART_GRANDPAR
(25,3),(3,2),-0.0923949 # DEPENDENCYPART_GRANDPAR
(25,3),(3,4),0.146345 # DEPENDENCYPART_GRANDPAR
(25,3),(3,5),0.0803728 # DEPENDENCYPART_GRANDPAR
(25,3),(3,6),-0.0732477 # DEPENDENCYPART_GRANDPAR
(25,3),(3,7),0.343543 # DEPENDENCYPART_GRANDPAR
(25,3),(3,8),0.294004 # DEPENDENCYPART_GRANDPAR
(25,3),(3,9),-0.106294 # DEPENDENCYPART_GRANDPAR
(25,3),(3,10),-0.422315 # DEPENDENCYPART_GRANDPAR
(25,3),(3,12),0.0522612 # DEPENDENCYPART_GRANDPAR
(25,3),(3,13),0.112029 # DEPENDENCYPART_GRANDPAR
(25,3),(3,14),0.733625 # DEPENDENCYPART_GRANDPAR
(25,3),(3,18),0.185366 # DEPENDENCYPART_GRANDPAR
(25,3),(3,21),0.343513 # DEPENDENCYPART_GRANDPAR
(25,3),(3,22),0.659113 # DEPENDENCYPART_GRANDPAR
(25,3),(3,25),-1.01279 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,6),(6,1),0.379486 # DEPENDENCYPART_GRANDPAR
(25,6),(6,2),-0.0140496 # DEPENDENCYPART_GRANDPAR
(25,6),(6,3),0.460162 # DEPENDENCYPART_GRANDPAR
(25,6),(6,4),0.301516 # DEPENDENCYPART_GRANDPAR
(25,6),(6,5),0.205726 # DEPENDENCYPART_GRANDPAR
(25,6),(6,7),0.431117 # DEPENDENCYPART_GRANDPAR
(25,6),(6,8),0.336849 # DEPENDENCYPART_GRANDPAR
(25,6),(6,9),-0.177151 # DEPENDENCYPART_GRANDPAR
