# _root_ Bear Stearns 's chief economist , Lawrence Kudlow , in the Sept. 29 issue of the firm 's Global Spectator :
#goldHeads=2,5,2,5,0,5,8,5,5,5,14,14,14,10,14,17,20,17,20,15,5,
#predictedHeads=2,5,2,5,0,5,8,5,5,5,14,14,14,10,14,17,20,17,20,15,5,
(0,5),(5,7),(5,8),-0.0420289 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,9),-0.0539325 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,10),-0.0384522 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,12),-0.0420289 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,13),-0.0420129 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,15),-0.0372745 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,20),-0.0420289 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,21),-0.0630203 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,7),(5,22),-0.0460162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,8),(5,9),-0.0539325 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,8),(5,10),-0.0384522 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,8),(5,12),-0.0420289 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,8),(5,13),-0.0420129 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,8),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,8),(5,15),-0.0372745 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,8),(5,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,8),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,8),(5,20),-0.0420289 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,8),(5,21),-0.0630203 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,8),(5,22),-0.0460162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,9),(5,10),-0.0276247 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,9),(5,12),-0.0496814 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,9),(5,13),-0.049576 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,9),(5,14),-0.061024 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,9),(5,15),-0.0249985 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,9),(5,17),-0.0597514 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,9),(5,18),-0.0420144 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,9),(5,20),-0.0522305 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,9),(5,21),-0.0526079 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,9),(5,22),0.0144307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,10),(5,12),-0.0463456 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,10),(5,13),-0.0424036 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,10),(5,14),-0.0441327 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,10),(5,15),-0.0110419 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,10),(5,17),-0.0441327 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,10),(5,18),-0.0420521 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,10),(5,20),-0.0463456 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,10),(5,21),-0.0233179 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,10),(5,22),-0.156191 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,12),(5,13),-0.0420129 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,12),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,12),(5,15),-0.0372745 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,12),(5,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,12),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,12),(5,20),-0.0420289 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,12),(5,21),-0.0592036 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,12),(5,22),-0.0462877 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,13),(5,14),-0.0420553 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,13),(5,15),-0.043728 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,13),(5,17),-0.0420553 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,13),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,13),(5,20),-0.042305 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,13),(5,21),-0.0435984 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,13),(5,22),-0.0507961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,14),(5,15),-0.0364063 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,14),(5,17),-0.0424186 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,14),(5,18),-0.0420751 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,14),(5,20),-0.0421942 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,14),(5,21),-0.0213748 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,14),(5,22),-0.0647979 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,15),(5,17),-0.0443518 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,15),(5,18),-0.0420521 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,15),(5,20),-0.0454416 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,15),(5,21),-0.033351 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,15),(5,22),-0.165996 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,17),(5,18),-0.0420751 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,17),(5,20),-0.0421942 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,17),(5,21),-0.0213748 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,17),(5,22),-0.0638589 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,18),(5,20),-0.0420897 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,18),(5,21),-0.0470225 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,18),(5,22),-0.044668 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,20),(5,21),-0.0630203 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,20),(5,22),-0.0460162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,21),(5,22),-0.139094 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,5),(5,4),0.0751737 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,5),(5,5),(5,3),0.11935 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,5),(5,5),(5,2),0.0635122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,5),(5,5),(5,1),0.064058 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,5),(5,5),(5,-1),-0.233097 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,5),(5,4),(5,3),0.124516 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,4),(5,2),0.0997086 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,4),(5,1),0.0997086 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,4),(5,-1),-0.10546 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,3),(5,2),0.101426 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,3),(5,1),0.101426 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,3),(5,-1),-0.067066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,2),(5,1),0.112583 # DEPENDENCYPART_GRANDSIBL
(0,5),(5,2),(5,-1),-0.113964 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,5),(5,1),(5,-1),-0.113964 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,6),(6,6),(6,22),-0.0450729 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,6),(6,6),(6,5),0.0993283 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,6),(6,6),(6,-1),-0.0691465 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,6),(6,5),(6,-1),-0.0679095 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,7),(7,8),-0.0545881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,9),-0.245046 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,10),-0.0580606 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,12),-0.0545881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,13),-0.0584821 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,14),-0.0332611 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,15),-0.0838355 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,17),-0.0323671 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,18),-0.0630835 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,21),0.0201376 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,22),0.0174817 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,7),(7,8),(7,9),-0.0430241 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,8),(7,10),-0.0538418 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,8),(7,12),0.0319565 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,8),(7,13),-0.0434594 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,8),(7,14),-0.0507135 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,8),(7,15),-0.0562503 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,8),(7,17),-0.0507208 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,8),(7,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,8),(7,21),0.000500838 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,8),(7,22),-0.0318082 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,9),(7,10),0.0261987 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,9),(7,12),-0.0757872 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,9),(7,13),-0.0440669 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,9),(7,14),-0.0095105 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,9),(7,15),0.0253306 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,9),(7,17),-0.00924788 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,9),(7,18),-0.0420573 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,9),(7,21),-0.0689982 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,9),(7,22),0.125168 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,10),(7,12),-0.0460589 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,10),(7,13),-0.0426675 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,10),(7,14),-0.0393909 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,10),(7,15),-0.0369033 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,10),(7,17),-0.0393909 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,10),(7,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,10),(7,21),-0.019649 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,10),(7,22),-0.0765558 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,12),(7,13),-0.0434594 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,12),(7,14),-0.0507135 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,12),(7,15),-0.0562503 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,12),(7,17),-0.0507208 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,12),(7,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,12),(7,21),0.000500838 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,12),(7,22),-0.0318082 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,13),(7,14),-0.0420369 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,13),(7,15),-0.0421097 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,13),(7,17),-0.0420369 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,13),(7,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,13),(7,21),-0.0381437 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,13),(7,22),-0.0454495 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,14),(7,15),-0.0455176 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,14),(7,17),-0.036608 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,14),(7,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,14),(7,21),-0.056155 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,14),(7,22),-0.0701216 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,15),(7,17),-0.0363328 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,15),(7,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,15),(7,21),-0.00656359 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,15),(7,22),-0.0843999 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,17),(7,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,17),(7,21),-0.0558828 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,17),(7,22),-0.0701275 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,18),(7,21),-0.0423881 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,18),(7,22),-0.0461829 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,21),(7,22),-0.034985 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,7),(7,6),-0.070217 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,5),0.119312 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,4),0.0927281 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,2),0.256105 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,7),(7,7),(7,-1),-0.204046 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,7),(7,6),(7,5),0.0967473 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,6),(7,4),0.112872 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,6),(7,2),-0.0241077 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,6),(7,-1),0.177905 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,5),(7,4),0.0947128 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,5),(7,2),0.0969991 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,5),(7,-1),-0.0829896 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,4),(7,2),0.102274 # DEPENDENCYPART_GRANDSIBL
(0,7),(7,4),(7,-1),-0.0642408 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,7),(7,2),(7,-1),-0.170449 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,8),(8,9),-0.245046 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,10),-0.0580606 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,11),-0.0281087 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,12),-0.0545881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,13),-0.0584821 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,14),-0.0332611 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,15),-0.0838355 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,17),-0.0323671 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,18),-0.0630835 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,20),-0.0545881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,21),0.0201376 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,22),0.0174817 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,8),(8,9),(8,10),0.0261987 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,9),(8,11),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,9),(8,12),-0.0757872 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,9),(8,13),-0.0440669 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,9),(8,14),-0.0095105 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,9),(8,15),0.0253306 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,9),(8,17),-0.00924788 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,9),(8,18),-0.0420573 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,9),(8,20),-0.0777097 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,9),(8,21),-0.0689982 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,9),(8,22),0.125168 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,10),(8,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,10),(8,12),-0.0460589 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,10),(8,13),-0.0426675 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,10),(8,14),-0.0393909 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,10),(8,15),-0.0369033 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,10),(8,17),-0.0393909 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,10),(8,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,10),(8,20),-0.0460589 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,10),(8,21),-0.019649 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,10),(8,22),-0.0765558 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,11),(8,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,11),(8,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,11),(8,14),-0.0420187 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,11),(8,15),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,11),(8,17),-0.0420187 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,11),(8,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,11),(8,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,11),(8,21),-0.0270895 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,11),(8,22),-0.0420449 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,12),(8,13),-0.0434594 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,12),(8,14),-0.0507135 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,12),(8,15),-0.0562503 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,12),(8,17),-0.0507208 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,12),(8,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,12),(8,20),0.0319565 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,12),(8,21),0.000500838 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,12),(8,22),-0.0318082 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,13),(8,14),-0.0420369 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,13),(8,15),-0.0421097 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,13),(8,17),-0.0420369 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,13),(8,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,13),(8,20),-0.042312 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,13),(8,21),-0.0381437 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,13),(8,22),-0.0454495 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,14),(8,15),-0.0455176 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,14),(8,17),-0.036608 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,14),(8,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,14),(8,20),-0.0453365 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,14),(8,21),-0.056155 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,14),(8,22),-0.0701216 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,15),(8,17),-0.0363328 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,15),(8,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,15),(8,20),-0.0457607 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,15),(8,21),-0.00656359 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,15),(8,22),-0.0843999 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,17),(8,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,17),(8,20),-0.0453365 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,17),(8,21),-0.0558828 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,17),(8,22),-0.0701275 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,18),(8,20),-0.0535748 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,18),(8,21),-0.0423881 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,18),(8,22),-0.0461829 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,20),(8,21),0.000500838 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,20),(8,22),-0.0318082 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,21),(8,22),-0.034985 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,8),(8,7),0.255613 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,6),-0.070217 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,5),0.119312 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,4),0.0927281 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,2),0.256105 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,1),0.256105 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,8),(8,8),(8,-1),-0.204046 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,8),(8,7),(8,6),0.259895 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,7),(8,5),0.0677087 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,7),(8,4),0.117257 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,7),(8,2),0.0522151 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,7),(8,1),0.0522151 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,7),(8,-1),-0.170942 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,6),(8,5),0.0967473 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,6),(8,4),0.112872 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,6),(8,2),-0.0241077 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,6),(8,1),-0.0241077 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,6),(8,-1),0.177905 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,5),(8,4),0.0947128 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,5),(8,2),0.0969991 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,5),(8,1),0.0969991 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,5),(8,-1),-0.0829896 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,4),(8,2),0.102274 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,4),(8,1),0.102274 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,4),(8,-1),-0.0642408 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,2),(8,1),0.0522151 # DEPENDENCYPART_GRANDSIBL
(0,8),(8,2),(8,-1),-0.170449 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,8),(8,1),(8,-1),-0.170449 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,9),(9,9),(9,10),-0.0465452 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,9),(9,9),(9,22),-0.0450729 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,9),(9,10),(9,22),-0.0420164 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,9),(9,9),(9,8),0.102196 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,9),(9,9),(9,-1),-0.0691465 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,9),(9,8),(9,-1),-0.0650023 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,10),(10,11),-0.0594585 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,12),-0.118915 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,13),-0.0680495 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,14),-0.0164641 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,15),-0.0320278 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,20),-0.118914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,21),-0.0506761 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,22),-0.0450248 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,10),(10,11),(10,12),-0.0421062 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,11),(10,13),-0.0420798 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,11),(10,14),-0.0432016 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,11),(10,15),-0.0421672 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,11),(10,20),-0.0421062 # DEPENDENCYPART_GRANDSIBL
