# _root_ That debt would be paid off as the assets are sold , leaving the total spending for the bailout at $ 50 billion , or $ 166 billion including interest over 10 years .
#goldHeads=2,3,0,3,4,5,5,9,10,7,10,5,5,16,16,13,16,19,17,13,20,21,21,21,21,25,26,26,26,29,30,33,31,3,
#predictedHeads=2,3,0,3,4,5,5,9,10,7,10,11,11,16,16,13,16,19,17,13,20,21,21,21,21,25,26,26,16,29,30,33,31,3,
(33,33),(33,21),-0.215131 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(33,33),(33,-1),-0.773005 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(33,32),(33,30),-0.98854 # DEPENDENCYPART_NEXTSIBL
(33,32),(33,28),-1.48239 # DEPENDENCYPART_NEXTSIBL
(33,32),(33,26),-1.38766 # DEPENDENCYPART_NEXTSIBL
(33,32),(33,21),-1.45512 # DEPENDENCYPART_NEXTSIBL
(33,32),(33,-1),-1.0352 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(33,30),(33,28),-0.859117 # DEPENDENCYPART_NEXTSIBL
(33,30),(33,26),-0.656971 # DEPENDENCYPART_NEXTSIBL
(33,30),(33,21),-0.74238 # DEPENDENCYPART_NEXTSIBL
(33,30),(33,-1),-0.802695 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(33,28),(33,26),-1.05087 # DEPENDENCYPART_NEXTSIBL
(33,28),(33,21),-1.40636 # DEPENDENCYPART_NEXTSIBL
(33,28),(33,-1),-1.166 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(33,26),(33,21),-1.27808 # DEPENDENCYPART_NEXTSIBL
(33,26),(33,-1),-0.929183 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(33,21),(33,-1),-1.04497 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(34,34),(34,35),-0.246909 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(34,34),(34,33),-0.709201 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(34,34),(34,-1),-0.0488472 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(34,33),(34,-1),-1.20417 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(0,1),(1,2),0.506055 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),0.960142 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),0.315201 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),-0.00341951 # DEPENDENCYPART_GRANDPAR
(0,1),(1,10),0.231027 # DEPENDENCYPART_GRANDPAR
(0,2),(2,1),0.309781 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),0.636229 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),-0.122359 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),-0.0627192 # DEPENDENCYPART_GRANDPAR
(0,2),(2,7),-0.0954585 # DEPENDENCYPART_GRANDPAR
(0,2),(2,10),-0.0498696 # DEPENDENCYPART_GRANDPAR
(0,2),(2,11),-0.227086 # DEPENDENCYPART_GRANDPAR
(0,2),(2,12),0.720166 # DEPENDENCYPART_GRANDPAR
(0,2),(2,13),-0.188285 # DEPENDENCYPART_GRANDPAR
(0,3),(3,1),0.316714 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.483577 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),0.423014 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),0.0613519 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),0.0878148 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),0.0771708 # DEPENDENCYPART_GRANDPAR
(0,3),(3,9),0.510797 # DEPENDENCYPART_GRANDPAR
(0,3),(3,10),0.171822 # DEPENDENCYPART_GRANDPAR
(0,3),(3,11),-0.0265803 # DEPENDENCYPART_GRANDPAR
(0,3),(3,12),0.968124 # DEPENDENCYPART_GRANDPAR
(0,3),(3,13),-0.063183 # DEPENDENCYPART_GRANDPAR
(0,3),(3,24),0.631084 # DEPENDENCYPART_GRANDPAR
(0,3),(3,25),-0.424079 # DEPENDENCYPART_GRANDPAR
(0,3),(3,34),1.98476 # DEPENDENCYPART_GRANDPAR
(0,4),(4,1),0.275844 # DEPENDENCYPART_GRANDPAR
(0,4),(4,2),0.480898 # DEPENDENCYPART_GRANDPAR
(0,4),(4,3),0.475521 # DEPENDENCYPART_GRANDPAR
(0,4),(4,5),0.108002 # DEPENDENCYPART_GRANDPAR
(0,4),(4,6),-0.00928973 # DEPENDENCYPART_GRANDPAR
(0,4),(4,7),-0.0649395 # DEPENDENCYPART_GRANDPAR
(0,4),(4,9),0.415823 # DEPENDENCYPART_GRANDPAR
(0,4),(4,10),0.0550688 # DEPENDENCYPART_GRANDPAR
(0,4),(4,11),0.0112689 # DEPENDENCYPART_GRANDPAR
(0,4),(4,12),0.749027 # DEPENDENCYPART_GRANDPAR
(0,4),(4,13),-0.105298 # DEPENDENCYPART_GRANDPAR
(0,4),(4,17),-0.201406 # DEPENDENCYPART_GRANDPAR
(0,4),(4,20),0.103053 # DEPENDENCYPART_GRANDPAR
(0,4),(4,34),2.03327 # DEPENDENCYPART_GRANDPAR
(0,5),(5,1),0.364559 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),0.669614 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),0.569468 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),0.123915 # DEPENDENCYPART_GRANDPAR
(0,5),(5,7),0.0748248 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),-0.254121 # DEPENDENCYPART_GRANDPAR
(0,5),(5,9),0.438301 # DEPENDENCYPART_GRANDPAR
(0,5),(5,10),0.0536601 # DEPENDENCYPART_GRANDPAR
(0,5),(5,11),-0.00698492 # DEPENDENCYPART_GRANDPAR
(0,5),(5,12),0.880945 # DEPENDENCYPART_GRANDPAR
(0,5),(5,13),-0.072477 # DEPENDENCYPART_GRANDPAR
(0,5),(5,16),0.305493 # DEPENDENCYPART_GRANDPAR
(0,5),(5,17),-0.145923 # DEPENDENCYPART_GRANDPAR
(0,5),(5,19),0.194044 # DEPENDENCYPART_GRANDPAR
(0,5),(5,20),0.216185 # DEPENDENCYPART_GRANDPAR
(0,5),(5,21),0.0440783 # DEPENDENCYPART_GRANDPAR
(0,5),(5,24),0.543905 # DEPENDENCYPART_GRANDPAR
(0,5),(5,25),-0.588689 # DEPENDENCYPART_GRANDPAR
(0,5),(5,29),-0.721875 # DEPENDENCYPART_GRANDPAR
(0,5),(5,31),-0.491435 # DEPENDENCYPART_GRANDPAR
(0,5),(5,34),2.00144 # DEPENDENCYPART_GRANDPAR
(0,10),(10,1),0.231924 # DEPENDENCYPART_GRANDPAR
(0,10),(10,2),0.292572 # DEPENDENCYPART_GRANDPAR
(0,10),(10,3),0.363598 # DEPENDENCYPART_GRANDPAR
(0,10),(10,5),-0.206138 # DEPENDENCYPART_GRANDPAR
(0,10),(10,6),-0.333368 # DEPENDENCYPART_GRANDPAR
(0,10),(10,7),-0.534792 # DEPENDENCYPART_GRANDPAR
(0,10),(10,8),-0.792379 # DEPENDENCYPART_GRANDPAR
(0,10),(10,9),0.100407 # DEPENDENCYPART_GRANDPAR
(0,10),(10,11),0.0471914 # DEPENDENCYPART_GRANDPAR
(0,10),(10,12),0.827609 # DEPENDENCYPART_GRANDPAR
(0,10),(10,13),-0.0109377 # DEPENDENCYPART_GRANDPAR
(0,10),(10,16),0.333308 # DEPENDENCYPART_GRANDPAR
(0,10),(10,17),-0.163529 # DEPENDENCYPART_GRANDPAR
(0,10),(10,19),0.224855 # DEPENDENCYPART_GRANDPAR
(0,10),(10,20),0.285045 # DEPENDENCYPART_GRANDPAR
(0,10),(10,21),-0.0636801 # DEPENDENCYPART_GRANDPAR
(0,10),(10,24),0.490569 # DEPENDENCYPART_GRANDPAR
(0,10),(10,25),-0.526787 # DEPENDENCYPART_GRANDPAR
(0,10),(10,34),1.96554 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.25901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),0.269183 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),0.163043 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),-0.113154 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),-0.0163127 # DEPENDENCYPART_GRANDPAR
(1,2),(2,10),-0.0551447 # DEPENDENCYPART_GRANDPAR
(1,2),(2,11),-0.0463803 # DEPENDENCYPART_GRANDPAR
(1,2),(2,12),0.0817287 # DEPENDENCYPART_GRANDPAR
(1,2),(2,13),0.00912488 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-0.922106 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),1.05797 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),0.742894 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),0.316591 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),0.0366213 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),0.192744 # DEPENDENCYPART_GRANDPAR
(1,3),(3,9),0.201818 # DEPENDENCYPART_GRANDPAR
(1,3),(3,10),0.118236 # DEPENDENCYPART_GRANDPAR
(1,3),(3,11),0.128925 # DEPENDENCYPART_GRANDPAR
(1,3),(3,12),0.241128 # DEPENDENCYPART_GRANDPAR
(1,3),(3,13),0.166352 # DEPENDENCYPART_GRANDPAR
(1,3),(3,24),0.112391 # DEPENDENCYPART_GRANDPAR
(1,3),(3,25),0.101945 # DEPENDENCYPART_GRANDPAR
(1,3),(3,34),-0.35985 # DEPENDENCYPART_GRANDPAR
(1,4),(4,1),-1.08192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,4),(4,2),0.971312 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),0.40052 # DEPENDENCYPART_GRANDPAR
(1,4),(4,5),0.509331 # DEPENDENCYPART_GRANDPAR
(1,4),(4,6),0.097971 # DEPENDENCYPART_GRANDPAR
(1,4),(4,7),0.177783 # DEPENDENCYPART_GRANDPAR
(1,4),(4,9),0.259529 # DEPENDENCYPART_GRANDPAR
(1,4),(4,10),0.136024 # DEPENDENCYPART_GRANDPAR
(1,4),(4,11),0.314254 # DEPENDENCYPART_GRANDPAR
(1,4),(4,12),0.258204 # DEPENDENCYPART_GRANDPAR
(1,4),(4,13),0.254412 # DEPENDENCYPART_GRANDPAR
(1,4),(4,17),-0.0757082 # DEPENDENCYPART_GRANDPAR
(1,4),(4,20),-0.0661661 # DEPENDENCYPART_GRANDPAR
(1,4),(4,34),-0.234321 # DEPENDENCYPART_GRANDPAR
(1,5),(5,1),-1.09771 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,5),(5,2),0.897614 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),0.325089 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),0.0431092 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),0.213514 # DEPENDENCYPART_GRANDPAR
(1,5),(5,8),0.0051277 # DEPENDENCYPART_GRANDPAR
(1,5),(5,9),0.154433 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),0.0557679 # DEPENDENCYPART_GRANDPAR
(1,5),(5,11),0.115831 # DEPENDENCYPART_GRANDPAR
(1,5),(5,12),0.198054 # DEPENDENCYPART_GRANDPAR
(1,5),(5,13),0.155504 # DEPENDENCYPART_GRANDPAR
(1,5),(5,16),-0.0186795 # DEPENDENCYPART_GRANDPAR
(1,5),(5,17),-0.0878801 # DEPENDENCYPART_GRANDPAR
(1,5),(5,19),-0.175235 # DEPENDENCYPART_GRANDPAR
(1,5),(5,20),-0.0585843 # DEPENDENCYPART_GRANDPAR
(1,5),(5,21),-0.134938 # DEPENDENCYPART_GRANDPAR
(1,5),(5,24),0.0693171 # DEPENDENCYPART_GRANDPAR
(1,5),(5,25),-0.0161 # DEPENDENCYPART_GRANDPAR
(1,5),(5,29),-0.22352 # DEPENDENCYPART_GRANDPAR
(1,5),(5,31),-0.130228 # DEPENDENCYPART_GRANDPAR
(1,5),(5,34),-0.332943 # DEPENDENCYPART_GRANDPAR
(1,10),(10,1),-0.971444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,10),(10,2),0.858181 # DEPENDENCYPART_GRANDPAR
(1,10),(10,3),0.357593 # DEPENDENCYPART_GRANDPAR
(1,10),(10,5),0.137944 # DEPENDENCYPART_GRANDPAR
(1,10),(10,6),-0.0179785 # DEPENDENCYPART_GRANDPAR
(1,10),(10,7),0.112456 # DEPENDENCYPART_GRANDPAR
(1,10),(10,8),-0.314152 # DEPENDENCYPART_GRANDPAR
(1,10),(10,9),0.0971942 # DEPENDENCYPART_GRANDPAR
(1,10),(10,11),0.296841 # DEPENDENCYPART_GRANDPAR
(1,10),(10,12),0.422317 # DEPENDENCYPART_GRANDPAR
(1,10),(10,13),0.374335 # DEPENDENCYPART_GRANDPAR
(1,10),(10,16),0.22953 # DEPENDENCYPART_GRANDPAR
(1,10),(10,17),0.00882109 # DEPENDENCYPART_GRANDPAR
(1,10),(10,19),0.0703966 # DEPENDENCYPART_GRANDPAR
(1,10),(10,20),0.100426 # DEPENDENCYPART_GRANDPAR
(1,10),(10,21),-0.00241842 # DEPENDENCYPART_GRANDPAR
(1,10),(10,24),0.293581 # DEPENDENCYPART_GRANDPAR
(1,10),(10,25),0.191465 # DEPENDENCYPART_GRANDPAR
(1,10),(10,34),-0.236042 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.41611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.553794 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-0.664668 # DEPENDENCYPART_GRANDPAR
(2,1),(1,5),-0.403013 # DEPENDENCYPART_GRANDPAR
(2,1),(1,10),-0.495414 # DEPENDENCYPART_GRANDPAR
(2,3),(3,1),-0.471941 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.834031 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),-0.113476 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),0.123021 # DEPENDENCYPART_GRANDPAR
(2,3),(3,6),0.0551927 # DEPENDENCYPART_GRANDPAR
(2,3),(3,7),-0.0854424 # DEPENDENCYPART_GRANDPAR
(2,3),(3,9),-0.0372258 # DEPENDENCYPART_GRANDPAR
(2,3),(3,10),0.0490696 # DEPENDENCYPART_GRANDPAR
(2,3),(3,11),0.000199402 # DEPENDENCYPART_GRANDPAR
(2,3),(3,12),-0.0944122 # DEPENDENCYPART_GRANDPAR
(2,3),(3,13),-0.112484 # DEPENDENCYPART_GRANDPAR
(2,3),(3,24),-0.19007 # DEPENDENCYPART_GRANDPAR
(2,3),(3,25),-0.456151 # DEPENDENCYPART_GRANDPAR
(2,3),(3,34),-1.57687 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.501301 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.855874 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),0.0403501 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),0.0860421 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.0733347 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.181156 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.0561697 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),0.012497 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),0.00494684 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),-0.174737 # DEPENDENCYPART_GRANDPAR
(2,5),(5,13),-0.111411 # DEPENDENCYPART_GRANDPAR
(2,5),(5,16),-0.234979 # DEPENDENCYPART_GRANDPAR
(2,5),(5,17),-0.201519 # DEPENDENCYPART_GRANDPAR
(2,5),(5,19),-0.255707 # DEPENDENCYPART_GRANDPAR
(2,5),(5,20),-0.449315 # DEPENDENCYPART_GRANDPAR
(2,5),(5,21),-0.0120379 # DEPENDENCYPART_GRANDPAR
(2,5),(5,24),-0.270395 # DEPENDENCYPART_GRANDPAR
(2,5),(5,25),-0.582013 # DEPENDENCYPART_GRANDPAR
(2,5),(5,29),-0.601315 # DEPENDENCYPART_GRANDPAR
(2,5),(5,31),-0.556232 # DEPENDENCYPART_GRANDPAR
(2,5),(5,34),-1.53025 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-0.514336 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-0.920789 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,5),0.0199375 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),-0.0907616 # DEPENDENCYPART_GRANDPAR
(2,6),(6,9),-0.0281222 # DEPENDENCYPART_GRANDPAR
(2,6),(6,10),0.0446187 # DEPENDENCYPART_GRANDPAR
(2,7),(7,6),-0.0127534 # DEPENDENCYPART_GRANDPAR
(2,7),(7,8),-0.169649 # DEPENDENCYPART_GRANDPAR
(2,7),(7,9),-0.0322273 # DEPENDENCYPART_GRANDPAR
(2,7),(7,10),0.0806721 # DEPENDENCYPART_GRANDPAR
(2,7),(7,11),-0.00940965 # DEPENDENCYPART_GRANDPAR
(2,7),(7,12),0.0102272 # DEPENDENCYPART_GRANDPAR
(2,7),(7,13),-0.0814886 # DEPENDENCYPART_GRANDPAR
(2,7),(7,16),-0.19909 # DEPENDENCYPART_GRANDPAR
(2,10),(10,1),-0.549931 # DEPENDENCYPART_GRANDPAR
(2,10),(10,2),-0.919476 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,10),(10,3),0.0479621 # DEPENDENCYPART_GRANDPAR
(2,10),(10,5),0.0400717 # DEPENDENCYPART_GRANDPAR
(2,10),(10,6),0.0085287 # DEPENDENCYPART_GRANDPAR
(2,10),(10,7),-0.183183 # DEPENDENCYPART_GRANDPAR
(2,10),(10,8),-0.100318 # DEPENDENCYPART_GRANDPAR
(2,10),(10,9),0.0741133 # DEPENDENCYPART_GRANDPAR
(2,10),(10,11),0.0666031 # DEPENDENCYPART_GRANDPAR
(2,10),(10,12),-0.103316 # DEPENDENCYPART_GRANDPAR
(2,10),(10,13),-0.0580735 # DEPENDENCYPART_GRANDPAR
(2,10),(10,16),-0.185793 # DEPENDENCYPART_GRANDPAR
(2,10),(10,17),-0.206665 # DEPENDENCYPART_GRANDPAR
(2,10),(10,19),-0.207204 # DEPENDENCYPART_GRANDPAR
(2,10),(10,20),-0.365637 # DEPENDENCYPART_GRANDPAR
(2,10),(10,21),-0.041783 # DEPENDENCYPART_GRANDPAR
(2,10),(10,24),-0.198973 # DEPENDENCYPART_GRANDPAR
(2,10),(10,25),-0.554938 # DEPENDENCYPART_GRANDPAR
(2,10),(10,34),-1.5909 # DEPENDENCYPART_GRANDPAR
(2,11),(11,1),-0.502122 # DEPENDENCYPART_GRANDPAR
(2,11),(11,2),-0.86666 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,11),(11,3),0.0215575 # DEPENDENCYPART_GRANDPAR
(2,11),(11,6),-0.0178367 # DEPENDENCYPART_GRANDPAR
(2,11),(11,7),-0.205888 # DEPENDENCYPART_GRANDPAR
(2,11),(11,8),-0.16872 # DEPENDENCYPART_GRANDPAR
(2,11),(11,9),-0.0911083 # DEPENDENCYPART_GRANDPAR
(2,11),(11,10),0.0348299 # DEPENDENCYPART_GRANDPAR
(2,11),(11,12),-0.14771 # DEPENDENCYPART_GRANDPAR
(2,11),(11,13),-0.101824 # DEPENDENCYPART_GRANDPAR
(2,11),(11,15),-0.162871 # DEPENDENCYPART_GRANDPAR
(2,11),(11,16),-0.246095 # DEPENDENCYPART_GRANDPAR
(2,11),(11,17),-0.233925 # DEPENDENCYPART_GRANDPAR
(2,11),(11,19),-0.266885 # DEPENDENCYPART_GRANDPAR
(2,11),(11,20),-0.44098 # DEPENDENCYPART_GRANDPAR
(2,11),(11,21),-0.0274577 # DEPENDENCYPART_GRANDPAR
(2,11),(11,24),-0.243368 # DEPENDENCYPART_GRANDPAR
(2,11),(11,29),-0.588251 # DEPENDENCYPART_GRANDPAR
(2,11),(11,31),-0.560842 # DEPENDENCYPART_GRANDPAR
(2,11),(11,34),-1.52803 # DEPENDENCYPART_GRANDPAR
(2,12),(12,13),-0.0875676 # DEPENDENCYPART_GRANDPAR
(2,13),(13,3),-0.00103168 # DEPENDENCYPART_GRANDPAR
(2,13),(13,9),-0.0443662 # DEPENDENCYPART_GRANDPAR
(2,13),(13,11),-0.0971879 # DEPENDENCYPART_GRANDPAR
(2,13),(13,12),-0.30334 # DEPENDENCYPART_GRANDPAR
(2,13),(13,14),-0.127981 # DEPENDENCYPART_GRANDPAR
(2,13),(13,15),-0.167781 # DEPENDENCYPART_GRANDPAR
(2,13),(13,16),-0.169705 # DEPENDENCYPART_GRANDPAR
(2,13),(13,17),-0.261721 # DEPENDENCYPART_GRANDPAR
(2,13),(13,19),-0.202988 # DEPENDENCYPART_GRANDPAR
(2,13),(13,20),-0.483305 # DEPENDENCYPART_GRANDPAR
(2,13),(13,21),0.0324333 # DEPENDENCYPART_GRANDPAR
(2,13),(13,23),-0.137386 # DEPENDENCYPART_GRANDPAR
(2,13),(13,24),-0.19911 # DEPENDENCYPART_GRANDPAR
(2,13),(13,25),-0.509661 # DEPENDENCYPART_GRANDPAR
(2,13),(13,26),-0.188314 # DEPENDENCYPART_GRANDPAR
(2,13),(13,29),-0.578674 # DEPENDENCYPART_GRANDPAR
(2,13),(13,30),-0.271255 # DEPENDENCYPART_GRANDPAR
(2,13),(13,31),-0.568209 # DEPENDENCYPART_GRANDPAR
(2,13),(13,33),-1.67028 # DEPENDENCYPART_GRANDPAR
(2,13),(13,34),-1.55206 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),0.142193 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-0.959952 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),0.156629 # DEPENDENCYPART_GRANDPAR
(3,1),(1,5),0.00243173 # DEPENDENCYPART_GRANDPAR
(3,1),(1,10),0.224718 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),0.701612 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-0.820105 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,5),0.0496102 # DEPENDENCYPART_GRANDPAR
(3,2),(2,6),-0.0485912 # DEPENDENCYPART_GRANDPAR
(3,2),(2,7),0.184941 # DEPENDENCYPART_GRANDPAR
(3,2),(2,10),0.305048 # DEPENDENCYPART_GRANDPAR
(3,2),(2,11),-0.253092 # DEPENDENCYPART_GRANDPAR
(3,2),(2,12),0.0833191 # DEPENDENCYPART_GRANDPAR
(3,2),(2,13),0.0856087 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),0.5144 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),0.106915 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.565427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),0.567795 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),0.346822 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),0.497659 # DEPENDENCYPART_GRANDPAR
(3,4),(4,9),0.26597 # DEPENDENCYPART_GRANDPAR
(3,4),(4,10),0.699259 # DEPENDENCYPART_GRANDPAR
(3,4),(4,11),0.249591 # DEPENDENCYPART_GRANDPAR
(3,4),(4,12),0.504756 # DEPENDENCYPART_GRANDPAR
(3,4),(4,13),0.532869 # DEPENDENCYPART_GRANDPAR
(3,4),(4,17),0.130123 # DEPENDENCYPART_GRANDPAR
(3,4),(4,20),0.394155 # DEPENDENCYPART_GRANDPAR
(3,4),(4,34),-0.452222 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),0.289744 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.076978 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.447997 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,6),0.4007 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),0.525574 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),0.277806 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),0.25332 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),0.726143 # DEPENDENCYPART_GRANDPAR
(3,5),(5,11),0.171328 # DEPENDENCYPART_GRANDPAR
(3,5),(5,12),0.566757 # DEPENDENCYPART_GRANDPAR
(3,5),(5,13),0.464095 # DEPENDENCYPART_GRANDPAR
(3,5),(5,16),0.118097 # DEPENDENCYPART_GRANDPAR
(3,5),(5,17),0.102403 # DEPENDENCYPART_GRANDPAR
(3,5),(5,19),0.147464 # DEPENDENCYPART_GRANDPAR
(3,5),(5,20),0.386419 # DEPENDENCYPART_GRANDPAR
(3,5),(5,21),0.320753 # DEPENDENCYPART_GRANDPAR
(3,5),(5,24),0.580648 # DEPENDENCYPART_GRANDPAR
(3,5),(5,25),0.201069 # DEPENDENCYPART_GRANDPAR
(3,5),(5,29),-0.314756 # DEPENDENCYPART_GRANDPAR
(3,5),(5,31),0.00310387 # DEPENDENCYPART_GRANDPAR
(3,5),(5,34),-0.460658 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),0.257126 # DEPENDENCYPART_GRANDPAR
(3,6),(6,2),-0.0749009 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),0.448094 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),0.542544 # DEPENDENCYPART_GRANDPAR
(3,6),(6,9),0.300956 # DEPENDENCYPART_GRANDPAR
(3,6),(6,10),0.770229 # DEPENDENCYPART_GRANDPAR
(3,7),(7,6),0.298737 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),0.251073 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),0.248224 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),0.808314 # DEPENDENCYPART_GRANDPAR
(3,7),(7,11),0.131854 # DEPENDENCYPART_GRANDPAR
(3,7),(7,12),0.651798 # DEPENDENCYPART_GRANDPAR
(3,7),(7,13),0.454512 # DEPENDENCYPART_GRANDPAR
(3,7),(7,16),0.168923 # DEPENDENCYPART_GRANDPAR
(3,9),(9,1),0.275469 # DEPENDENCYPART_GRANDPAR
(3,9),(9,3),-0.428786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,9),(9,6),0.287557 # DEPENDENCYPART_GRANDPAR
(3,9),(9,7),0.321689 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),0.144022 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),0.750376 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),0.152165 # DEPENDENCYPART_GRANDPAR
(3,9),(9,12),0.622106 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),0.472016 # DEPENDENCYPART_GRANDPAR
(3,10),(10,1),0.258843 # DEPENDENCYPART_GRANDPAR
(3,10),(10,2),-0.0879611 # DEPENDENCYPART_GRANDPAR
(3,10),(10,3),-0.477727 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,10),(10,5),0.394519 # DEPENDENCYPART_GRANDPAR
(3,10),(10,6),0.276733 # DEPENDENCYPART_GRANDPAR
(3,10),(10,7),0.321182 # DEPENDENCYPART_GRANDPAR
(3,10),(10,8),0.00927253 # DEPENDENCYPART_GRANDPAR
(3,10),(10,9),0.21299 # DEPENDENCYPART_GRANDPAR
(3,10),(10,11),0.277542 # DEPENDENCYPART_GRANDPAR
(3,10),(10,12),0.721675 # DEPENDENCYPART_GRANDPAR
