# _root_ Isao Ushikubo , general manager of the investment research department at Toyo Trust & Banking Co. , also was optimistic .
#goldHeads=2,19,2,5,2,5,10,10,10,6,10,13,11,13,14,15,2,19,0,19,19,
#predictedHeads=2,19,2,5,2,5,10,10,10,6,10,13,11,13,14,15,2,19,0,19,19,
(0,10),(10,13),(10,16),-0.0420289 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,13),(10,17),-0.0539325 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,13),(10,18),-0.0420195 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,13),(10,19),-0.042051 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,13),(10,20),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,13),(10,21),-0.0361413 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,13),(10,22),-0.0460162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,14),(10,15),-0.0420627 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,14),(10,16),-0.0420627 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,14),(10,17),-0.0499329 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,14),(10,18),-0.0420435 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,14),(10,19),-0.045925 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,14),(10,20),-0.0420382 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,14),(10,21),-0.046232 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,14),(10,22),0.000234698 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,15),(10,16),-0.0420289 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,15),(10,17),-0.0539325 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,15),(10,18),-0.0420195 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,15),(10,19),-0.042051 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,15),(10,20),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,15),(10,21),-0.0361414 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,15),(10,22),-0.0460162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,16),(10,17),-0.0539325 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,16),(10,18),-0.0420195 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,16),(10,19),-0.042051 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,16),(10,20),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,16),(10,21),-0.0361413 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,16),(10,22),-0.0460162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,17),(10,18),-0.0526099 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,17),(10,19),-0.0691419 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,17),(10,20),-0.0440231 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,17),(10,21),-0.0562557 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,17),(10,22),0.0144307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,18),(10,19),-0.0365758 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,18),(10,20),-0.0420336 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,18),(10,21),-0.0259116 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,18),(10,22),-0.0330589 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,19),(10,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,19),(10,21),-0.0742328 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,19),(10,22),-0.0122213 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,20),(10,21),-0.0488345 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,20),(10,22),-0.0466901 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,21),(10,22),0.0466396 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,10),(10,9),0.0919556 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,8),0.0918212 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,7),0.203595 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,6),0.0992214 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,5),0.091961 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,4),0.0782364 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,3),0.0694202 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,2),0.0631413 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,1),0.0631413 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,10),(10,10),(10,-1),-0.233097 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,10),(10,9),(10,8),0.089795 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,9),(10,7),0.113725 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,9),(10,6),0.096233 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,9),(10,5),0.089795 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,9),(10,4),0.0668997 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,9),(10,3),0.0902311 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,9),(10,2),0.093845 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,9),(10,1),0.093845 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,9),(10,-1),-0.0789212 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,8),(10,7),0.113714 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,8),(10,6),0.096132 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,8),(10,5),0.0897939 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,8),(10,4),0.0668914 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,8),(10,3),0.0902083 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,8),(10,2),0.0936344 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,8),(10,1),0.0936344 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,8),(10,-1),-0.0789212 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,7),(10,6),0.111161 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,7),(10,5),0.102322 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,7),(10,4),0.102847 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,7),(10,3),0.124309 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,7),(10,2),0.0997247 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,7),(10,1),0.0997247 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,7),(10,-1),-0.188343 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,6),(10,5),0.100453 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,6),(10,4),0.10289 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,6),(10,3),0.122922 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,6),(10,2),0.103064 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,6),(10,1),0.103064 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,6),(10,-1),-0.104799 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,5),(10,4),0.0668997 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,5),(10,3),0.0902326 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,5),(10,2),0.0938489 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,5),(10,1),0.0938489 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,5),(10,-1),-0.0789212 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,4),(10,3),0.0834953 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,4),(10,2),0.0997104 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,4),(10,1),0.0997104 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,4),(10,-1),-0.105466 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,3),(10,2),0.0935319 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,3),(10,1),0.0935319 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,3),(10,-1),0.0251217 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,2),(10,1),0.111841 # DEPENDENCYPART_GRANDSIBL
(0,10),(10,2),(10,-1),-0.11433 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,10),(10,1),(10,-1),-0.11433 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,19),(19,20),-0.0699837 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,21),-0.0701528 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,22),-0.160943 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,19),(19,20),(19,21),-0.0892003 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,20),(19,22),-0.0626978 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,21),(19,22),0.0615984 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,19),(19,18),0.160221 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,17),0.0110494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,16),0.126122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,15),0.147122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,14),0.0686669 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,13),0.149926 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,12),0.14933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,11),0.159146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,10),0.235145 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,9),0.231458 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,8),0.228313 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,6),0.147511 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,5),0.226533 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,4),0.134029 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,3),0.0110494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,2),0.14933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,1),0.14933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,19),(19,19),(19,-1),-0.34497 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,19),(19,18),(19,17),0.0873197 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,16),0.140235 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,15),0.141205 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,14),0.0923376 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,13),0.141664 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,12),0.141205 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,11),0.107896 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,10),0.0920404 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,9),0.0920433 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,8),0.0920433 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,6),0.112898 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,5),0.0927312 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,4),0.0973972 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,3),0.0873197 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,2),0.141205 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,1),0.141205 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,18),(19,-1),-0.036638 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,17),(19,16),0.127544 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,15),0.127623 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,14),0.0494153 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,13),0.127398 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,12),0.127919 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,11),0.0102332 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,10),0.133292 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,9),0.133329 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,8),0.133323 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,6),0.00289917 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,5),0.133329 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,4),0.129043 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,3),0.0357042 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,2),0.127919 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,1),0.127919 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,17),(19,-1),0.0772632 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,16),(19,15),0.0509265 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,14),0.127573 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,13),0.0505934 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,12),0.0509265 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,11),0.102106 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,10),0.0748478 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,9),0.0749519 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,8),0.0749518 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,6),0.101256 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,5),0.0745453 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,4),0.107367 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,3),0.183284 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,2),0.0509265 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,1),0.0509265 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,16),(19,-1),-0.071085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,15),(19,14),0.127573 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,13),0.0509417 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,12),0.0512749 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,11),0.102106 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,10),0.0748033 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,9),0.0749074 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,8),0.0749072 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,6),0.101256 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,5),0.0745007 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,4),0.107367 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,3),0.185778 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,2),0.0512749 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,1),0.0512749 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,15),(19,-1),-0.0518298 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,14),(19,13),0.0993482 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,12),0.0993482 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,11),0.102319 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,10),0.102806 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,9),0.102806 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,8),0.102806 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,6),0.102319 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,5),0.102806 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,4),0.099853 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,3),0.0550046 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,2),0.0993482 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,1),0.0993482 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,14),(19,-1),0.0112734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,13),(19,12),0.0512628 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,11),0.102024 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,10),0.0747851 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,9),0.0748892 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,8),0.074889 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,6),0.101174 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,5),0.0744825 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,4),0.107367 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,3),0.187022 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,2),0.0512628 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,1),0.0512628 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,13),(19,-1),-0.0488712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,12),(19,11),0.102106 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,12),(19,10),0.0748478 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,12),(19,9),0.0749519 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,12),(19,8),0.0749518 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,12),(19,6),0.101256 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,12),(19,5),0.0745453 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,12),(19,4),0.107367 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,12),(19,3),0.185778 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,12),(19,2),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,12),(19,1),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,12),(19,-1),-0.0493734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,11),(19,10),0.169692 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,11),(19,9),0.169685 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,11),(19,8),0.169417 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,11),(19,6),0.132956 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,11),(19,5),0.169561 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,11),(19,4),0.0929862 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,11),(19,3),-3.9123e-05 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,11),(19,2),0.143821 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,11),(19,1),0.143821 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,11),(19,-1),-0.0934478 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,10),(19,9),0.0891024 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,10),(19,8),0.0895769 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,10),(19,6),0.12047 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,10),(19,5),0.0896184 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,10),(19,4),0.115152 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,10),(19,3),0.16133 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,10),(19,2),0.104391 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,10),(19,1),0.104391 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,10),(19,-1),-0.0638461 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,9),(19,8),0.0892579 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,9),(19,6),0.12056 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,9),(19,5),0.0892994 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,9),(19,4),0.115152 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,9),(19,3),0.160294 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,9),(19,2),0.1044 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,9),(19,1),0.1044 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,9),(19,-1),-0.0665323 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,8),(19,6),0.120466 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,8),(19,5),0.0896184 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,8),(19,4),0.115126 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,8),(19,3),0.159349 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,8),(19,2),0.104081 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,8),(19,1),0.104081 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,8),(19,-1),-0.0687587 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,6),(19,5),0.163533 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,6),(19,4),0.0930076 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,6),(19,3),-0.00962294 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,6),(19,2),0.139779 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,6),(19,1),0.139779 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,6),(19,-1),-0.0929045 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,5),(19,4),0.115152 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,5),(19,3),0.15781 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,5),(19,2),0.1044 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,5),(19,1),0.1044 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,5),(19,-1),-0.0679556 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,4),(19,3),0.0949591 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,4),(19,2),0.103597 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,4),(19,1),0.103597 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,4),(19,-1),0.00256391 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,3),(19,2),0.127919 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,3),(19,1),0.127919 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,3),(19,-1),0.0772632 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,2),(19,1),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,19),(19,2),(19,-1),-0.0493734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,19),(19,1),(19,-1),-0.0493734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,2),(2,3),0.0778948 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,4),-0.0706567 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,5),-0.0233187 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,6),-0.0276257 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,8),-0.0234352 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,9),-0.0191313 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,10),-0.0233386 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,11),-0.0216385 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,13),-0.12944 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,14),-0.0947128 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,16),-0.128347 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,17),0.0778948 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,18),-0.0457616 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,19),-0.0350126 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,21),0.0348079 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,22),0.141288 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,3),(2,4),-0.0357176 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,5),-0.153352 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,6),-0.0655717 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,8),-0.152945 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,9),-0.15295 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,10),-0.155391 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,11),-0.0650739 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,13),0.0971568 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,14),0.0638291 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,16),0.0984544 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,17),-0.0473772 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,18),-0.0510384 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,19),-0.0432385 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,21),-0.0424034 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,22),-0.0851788 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,4),(2,5),-0.042107 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,6),-0.0420172 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,8),-0.042107 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,9),-0.042107 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,10),-0.042107 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,4),(2,11),-0.0420155 # DEPENDENCYPART_GRANDSIBL
