# _root_ But then , as quickly as the Dow had fallen , it began to turn around .
#goldHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
#predictedHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
(1,9),(9,15),-0.105683 # DEPENDENCYPART_GRANDPAR
(1,9),(9,16),-0.433524 # DEPENDENCYPART_GRANDPAR
(1,9),(9,17),-1.15508 # DEPENDENCYPART_GRANDPAR
(1,13),(13,1),-1.51397 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,13),(13,2),0.0905802 # DEPENDENCYPART_GRANDPAR
(1,13),(13,3),-0.119725 # DEPENDENCYPART_GRANDPAR
(1,13),(13,4),-0.126528 # DEPENDENCYPART_GRANDPAR
(1,13),(13,5),-0.433051 # DEPENDENCYPART_GRANDPAR
(1,13),(13,6),-0.339994 # DEPENDENCYPART_GRANDPAR
(1,13),(13,7),-0.518939 # DEPENDENCYPART_GRANDPAR
(1,13),(13,8),-0.638441 # DEPENDENCYPART_GRANDPAR
(1,13),(13,9),-0.00636493 # DEPENDENCYPART_GRANDPAR
(1,13),(13,10),-0.517127 # DEPENDENCYPART_GRANDPAR
(1,13),(13,11),-0.476285 # DEPENDENCYPART_GRANDPAR
(1,13),(13,12),-0.631629 # DEPENDENCYPART_GRANDPAR
(1,13),(13,14),-0.567451 # DEPENDENCYPART_GRANDPAR
(1,13),(13,15),-0.0666998 # DEPENDENCYPART_GRANDPAR
(1,13),(13,16),-0.391029 # DEPENDENCYPART_GRANDPAR
(1,13),(13,17),-1.1314 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-0.867708 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),0.191445 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),0.0995753 # DEPENDENCYPART_GRANDPAR
(2,1),(1,5),0.164759 # DEPENDENCYPART_GRANDPAR
(2,1),(1,9),0.0778423 # DEPENDENCYPART_GRANDPAR
(2,1),(1,13),0.0540388 # DEPENDENCYPART_GRANDPAR
(2,3),(3,1),-0.514439 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.520379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,1),-0.522397 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-0.557438 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,3),0.51808 # DEPENDENCYPART_GRANDPAR
(2,4),(4,5),0.714668 # DEPENDENCYPART_GRANDPAR
(2,4),(4,6),0.361787 # DEPENDENCYPART_GRANDPAR
(2,4),(4,7),0.269379 # DEPENDENCYPART_GRANDPAR
(2,4),(4,8),0.154673 # DEPENDENCYPART_GRANDPAR
(2,4),(4,9),0.547492 # DEPENDENCYPART_GRANDPAR
(2,4),(4,10),0.329372 # DEPENDENCYPART_GRANDPAR
(2,4),(4,11),0.693434 # DEPENDENCYPART_GRANDPAR
(2,4),(4,12),0.095778 # DEPENDENCYPART_GRANDPAR
(2,4),(4,13),0.53864 # DEPENDENCYPART_GRANDPAR
(2,4),(4,14),0.357138 # DEPENDENCYPART_GRANDPAR
(2,4),(4,16),0.328806 # DEPENDENCYPART_GRANDPAR
(2,4),(4,17),0.0744714 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.521149 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.507198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),0.501164 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),0.440901 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),0.330372 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),0.254565 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),0.151249 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),0.489727 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),0.299708 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),0.669826 # DEPENDENCYPART_GRANDPAR
(2,5),(5,13),0.471131 # DEPENDENCYPART_GRANDPAR
(2,5),(5,17),0.0814928 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-0.54361 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-0.573259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,3),0.52498 # DEPENDENCYPART_GRANDPAR
(2,6),(6,4),0.348153 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),0.432011 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),0.37964 # DEPENDENCYPART_GRANDPAR
(2,6),(6,8),0.359631 # DEPENDENCYPART_GRANDPAR
(2,6),(6,9),0.687784 # DEPENDENCYPART_GRANDPAR
(2,6),(6,10),0.431641 # DEPENDENCYPART_GRANDPAR
(2,6),(6,11),0.834244 # DEPENDENCYPART_GRANDPAR
(2,6),(6,13),0.692476 # DEPENDENCYPART_GRANDPAR
(2,6),(6,14),0.49401 # DEPENDENCYPART_GRANDPAR
(2,6),(6,15),0.204623 # DEPENDENCYPART_GRANDPAR
(2,6),(6,16),0.42511 # DEPENDENCYPART_GRANDPAR
(2,6),(6,17),0.192767 # DEPENDENCYPART_GRANDPAR
(2,8),(8,3),0.614264 # DEPENDENCYPART_GRANDPAR
(2,8),(8,5),0.569861 # DEPENDENCYPART_GRANDPAR
(2,8),(8,6),0.221307 # DEPENDENCYPART_GRANDPAR
(2,8),(8,7),0.451712 # DEPENDENCYPART_GRANDPAR
(2,8),(8,9),0.563662 # DEPENDENCYPART_GRANDPAR
(2,8),(8,10),0.406804 # DEPENDENCYPART_GRANDPAR
(2,8),(8,11),0.799571 # DEPENDENCYPART_GRANDPAR
(2,8),(8,13),0.539852 # DEPENDENCYPART_GRANDPAR
(2,9),(9,1),-0.489688 # DEPENDENCYPART_GRANDPAR
(2,9),(9,2),-0.493016 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,9),(9,3),0.530951 # DEPENDENCYPART_GRANDPAR
(2,9),(9,4),0.444083 # DEPENDENCYPART_GRANDPAR
(2,9),(9,5),0.555595 # DEPENDENCYPART_GRANDPAR
(2,9),(9,6),0.302666 # DEPENDENCYPART_GRANDPAR
(2,9),(9,7),0.315116 # DEPENDENCYPART_GRANDPAR
(2,9),(9,8),0.276907 # DEPENDENCYPART_GRANDPAR
(2,9),(9,10),0.541562 # DEPENDENCYPART_GRANDPAR
(2,9),(9,11),0.762913 # DEPENDENCYPART_GRANDPAR
(2,9),(9,12),0.325105 # DEPENDENCYPART_GRANDPAR
(2,9),(9,13),0.618011 # DEPENDENCYPART_GRANDPAR
(2,9),(9,14),0.529758 # DEPENDENCYPART_GRANDPAR
(2,9),(9,15),0.320216 # DEPENDENCYPART_GRANDPAR
(2,9),(9,16),0.495187 # DEPENDENCYPART_GRANDPAR
(2,9),(9,17),0.196065 # DEPENDENCYPART_GRANDPAR
(2,13),(13,1),-0.491246 # DEPENDENCYPART_GRANDPAR
(2,13),(13,2),-0.502427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,13),(13,3),0.534544 # DEPENDENCYPART_GRANDPAR
(2,13),(13,4),0.442894 # DEPENDENCYPART_GRANDPAR
(2,13),(13,5),0.555541 # DEPENDENCYPART_GRANDPAR
(2,13),(13,6),0.276558 # DEPENDENCYPART_GRANDPAR
(2,13),(13,7),0.312853 # DEPENDENCYPART_GRANDPAR
(2,13),(13,8),0.258638 # DEPENDENCYPART_GRANDPAR
(2,13),(13,9),0.542638 # DEPENDENCYPART_GRANDPAR
(2,13),(13,10),0.380331 # DEPENDENCYPART_GRANDPAR
(2,13),(13,11),0.543499 # DEPENDENCYPART_GRANDPAR
(2,13),(13,12),0.165341 # DEPENDENCYPART_GRANDPAR
(2,13),(13,14),0.544798 # DEPENDENCYPART_GRANDPAR
(2,13),(13,15),0.327051 # DEPENDENCYPART_GRANDPAR
(2,13),(13,16),0.50552 # DEPENDENCYPART_GRANDPAR
(2,13),(13,17),0.187515 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),0.0438514 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-1.26465 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),0.056108 # DEPENDENCYPART_GRANDPAR
(3,1),(1,5),-0.185031 # DEPENDENCYPART_GRANDPAR
(3,1),(1,9),-0.170387 # DEPENDENCYPART_GRANDPAR
(3,1),(1,13),-0.261461 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),0.0798266 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-1.26533 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),0.0548565 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.193817 # DEPENDENCYPART_GRANDPAR
(3,2),(2,6),-0.2336 # DEPENDENCYPART_GRANDPAR
(3,2),(2,8),-0.358339 # DEPENDENCYPART_GRANDPAR
(3,2),(2,9),-0.159493 # DEPENDENCYPART_GRANDPAR
(3,2),(2,13),-0.250226 # DEPENDENCYPART_GRANDPAR
(3,2),(2,17),-0.387289 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),0.146931 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),0.120053 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-0.999341 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,5),0.231593 # DEPENDENCYPART_GRANDPAR
(4,1),(1,9),-0.0407516 # DEPENDENCYPART_GRANDPAR
(4,1),(1,13),-0.0859791 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),0.253545 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),0.12525 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-0.993281 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),0.230048 # DEPENDENCYPART_GRANDPAR
(4,2),(2,6),-0.0237924 # DEPENDENCYPART_GRANDPAR
(4,2),(2,8),-0.00742967 # DEPENDENCYPART_GRANDPAR
(4,2),(2,9),-0.022509 # DEPENDENCYPART_GRANDPAR
(4,2),(2,13),-0.0673961 # DEPENDENCYPART_GRANDPAR
(4,2),(2,17),-0.276311 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),0.406242 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),0.338422 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-0.150697 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-0.164955 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.203123 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-0.672128 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),0.504691 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),0.520465 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),0.318509 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),0.342736 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),0.419653 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),0.455416 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),0.300021 # DEPENDENCYPART_GRANDPAR
(4,5),(5,17),0.0659039 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-0.175342 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-0.175775 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.233289 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-0.850506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),0.420553 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),0.546275 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),0.416483 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),0.442693 # DEPENDENCYPART_GRANDPAR
(4,6),(6,10),0.452798 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),0.502035 # DEPENDENCYPART_GRANDPAR
(4,6),(6,13),0.424495 # DEPENDENCYPART_GRANDPAR
(4,6),(6,14),0.280331 # DEPENDENCYPART_GRANDPAR
(4,6),(6,15),-0.0739558 # DEPENDENCYPART_GRANDPAR
(4,6),(6,16),0.484747 # DEPENDENCYPART_GRANDPAR
(4,6),(6,17),0.0762453 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),0.416854 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),0.507056 # DEPENDENCYPART_GRANDPAR
(4,7),(7,13),0.368441 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.279581 # DEPENDENCYPART_GRANDPAR
(4,8),(8,5),0.645654 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),0.248537 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),0.729438 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),0.484244 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),0.596411 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),0.665716 # DEPENDENCYPART_GRANDPAR
(4,8),(8,13),0.434592 # DEPENDENCYPART_GRANDPAR
(4,9),(9,1),-0.120827 # DEPENDENCYPART_GRANDPAR
(4,9),(9,2),-0.13362 # DEPENDENCYPART_GRANDPAR
(4,9),(9,3),-0.152157 # DEPENDENCYPART_GRANDPAR
(4,9),(9,4),-0.667686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,9),(9,5),0.632666 # DEPENDENCYPART_GRANDPAR
(4,9),(9,6),0.335063 # DEPENDENCYPART_GRANDPAR
(4,9),(9,7),0.604025 # DEPENDENCYPART_GRANDPAR
(4,9),(9,8),0.520065 # DEPENDENCYPART_GRANDPAR
(4,9),(9,10),0.65238 # DEPENDENCYPART_GRANDPAR
(4,9),(9,11),0.555991 # DEPENDENCYPART_GRANDPAR
(4,9),(9,12),0.356511 # DEPENDENCYPART_GRANDPAR
(4,9),(9,13),0.44472 # DEPENDENCYPART_GRANDPAR
(4,9),(9,14),0.450781 # DEPENDENCYPART_GRANDPAR
(4,9),(9,15),0.147657 # DEPENDENCYPART_GRANDPAR
(4,9),(9,16),0.660341 # DEPENDENCYPART_GRANDPAR
(4,9),(9,17),0.184885 # DEPENDENCYPART_GRANDPAR
(4,10),(10,1),-0.147616 # DEPENDENCYPART_GRANDPAR
(4,10),(10,2),-0.167618 # DEPENDENCYPART_GRANDPAR
(4,10),(10,3),-0.205091 # DEPENDENCYPART_GRANDPAR
(4,10),(10,4),-0.669966 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,10),(10,5),0.63419 # DEPENDENCYPART_GRANDPAR
(4,10),(10,6),0.248271 # DEPENDENCYPART_GRANDPAR
(4,10),(10,7),0.523352 # DEPENDENCYPART_GRANDPAR
(4,10),(10,8),0.405461 # DEPENDENCYPART_GRANDPAR
(4,10),(10,9),0.385591 # DEPENDENCYPART_GRANDPAR
(4,10),(10,11),0.469626 # DEPENDENCYPART_GRANDPAR
(4,10),(10,12),0.211471 # DEPENDENCYPART_GRANDPAR
(4,10),(10,13),0.315317 # DEPENDENCYPART_GRANDPAR
(4,10),(10,14),0.382432 # DEPENDENCYPART_GRANDPAR
(4,10),(10,15),0.00346319 # DEPENDENCYPART_GRANDPAR
(4,10),(10,16),0.557146 # DEPENDENCYPART_GRANDPAR
(4,10),(10,17),0.142225 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),0.481455 # DEPENDENCYPART_GRANDPAR
(4,12),(12,14),0.232203 # DEPENDENCYPART_GRANDPAR
(4,13),(13,1),-0.12211 # DEPENDENCYPART_GRANDPAR
(4,13),(13,2),-0.126147 # DEPENDENCYPART_GRANDPAR
(4,13),(13,3),-0.156592 # DEPENDENCYPART_GRANDPAR
(4,13),(13,4),-0.657193 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,13),(13,5),0.644294 # DEPENDENCYPART_GRANDPAR
(4,13),(13,6),0.317718 # DEPENDENCYPART_GRANDPAR
(4,13),(13,7),0.611685 # DEPENDENCYPART_GRANDPAR
(4,13),(13,8),0.516634 # DEPENDENCYPART_GRANDPAR
(4,13),(13,9),0.450953 # DEPENDENCYPART_GRANDPAR
(4,13),(13,10),0.550441 # DEPENDENCYPART_GRANDPAR
(4,13),(13,11),0.43645 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),0.310509 # DEPENDENCYPART_GRANDPAR
(4,13),(13,14),0.47604 # DEPENDENCYPART_GRANDPAR
(4,13),(13,15),0.161281 # DEPENDENCYPART_GRANDPAR
(4,13),(13,16),0.677461 # DEPENDENCYPART_GRANDPAR
(4,13),(13,17),0.183124 # DEPENDENCYPART_GRANDPAR
(4,14),(14,4),-0.666673 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,14),(14,8),0.322939 # DEPENDENCYPART_GRANDPAR
(4,14),(14,10),0.446959 # DEPENDENCYPART_GRANDPAR
(4,14),(14,11),0.474389 # DEPENDENCYPART_GRANDPAR
(4,14),(14,12),0.129116 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),0.0600722 # DEPENDENCYPART_GRANDPAR
(4,14),(14,16),0.573766 # DEPENDENCYPART_GRANDPAR
(4,14),(14,17),0.159065 # DEPENDENCYPART_GRANDPAR
(4,16),(16,1),-0.141303 # DEPENDENCYPART_GRANDPAR
(4,16),(16,6),0.26681 # DEPENDENCYPART_GRANDPAR
(4,16),(16,8),0.411954 # DEPENDENCYPART_GRANDPAR
(4,16),(16,17),0.173939 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),0.0504105 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.0262415 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),0.0758485 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.17506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,9),-0.296903 # DEPENDENCYPART_GRANDPAR
(5,1),(1,13),-0.318459 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),0.101962 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.0231695 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),0.133301 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.17684 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.188065 # DEPENDENCYPART_GRANDPAR
(5,2),(2,8),-0.296586 # DEPENDENCYPART_GRANDPAR
(5,2),(2,9),-0.278858 # DEPENDENCYPART_GRANDPAR
(5,2),(2,13),-0.300074 # DEPENDENCYPART_GRANDPAR
(5,2),(2,17),-0.510664 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),0.21984 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),0.246474 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),0.110477 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),0.266857 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),0.128732 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.17806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.182591 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.223872 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.299205 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.290668 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.241102 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.209982 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.517281 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-0.311835 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-0.267992 # DEPENDENCYPART_GRANDPAR
(5,4),(4,16),-0.365873 # DEPENDENCYPART_GRANDPAR
(5,4),(4,17),-0.511651 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.328069 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.252979 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.365232 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.196684 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.921684 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),0.23076 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.2736 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),0.315909 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),0.264158 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),0.400636 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),0.316709 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),0.247925 # DEPENDENCYPART_GRANDPAR
(5,6),(6,15),-0.0761531 # DEPENDENCYPART_GRANDPAR
(5,6),(6,16),0.150903 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),-0.0438766 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),0.175645 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),0.193856 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),0.150529 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.416982 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.784076 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.1404 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),0.304578 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),0.186899 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),0.236179 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),0.369002 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),0.162268 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.274057 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),-0.211143 # DEPENDENCYPART_GRANDPAR
(5,9),(9,3),-0.284389 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.169337 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-0.816101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),0.214855 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),0.161074 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),0.179501 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),0.321555 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),0.279888 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),0.00647772 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),0.186489 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),0.224999 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.0178287 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),0.163652 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),-0.0933668 # DEPENDENCYPART_GRANDPAR
(5,10),(10,1),-0.305049 # DEPENDENCYPART_GRANDPAR
(5,10),(10,2),-0.249529 # DEPENDENCYPART_GRANDPAR
(5,10),(10,3),-0.341739 # DEPENDENCYPART_GRANDPAR
(5,10),(10,4),-0.19967 # DEPENDENCYPART_GRANDPAR
(5,10),(10,5),-0.821506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,10),(10,6),0.136219 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),0.111272 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),0.10182 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),0.119943 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),0.235546 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.090853 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),0.0953239 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),0.219981 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),-0.12447 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),0.102568 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),-0.0954926 # DEPENDENCYPART_GRANDPAR
(5,13),(13,1),-0.275616 # DEPENDENCYPART_GRANDPAR
(5,13),(13,2),-0.203945 # DEPENDENCYPART_GRANDPAR
(5,13),(13,3),-0.289099 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.160768 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.817256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,6),0.187646 # DEPENDENCYPART_GRANDPAR
(5,13),(13,7),0.157709 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),0.160132 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),0.149654 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),0.196829 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),0.126682 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.0394557 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),0.231741 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.0193069 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),0.165671 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.110229 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.0734553 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.229373 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.211342 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),0.0564051 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),0.0847703 # DEPENDENCYPART_GRANDPAR
(6,1),(1,13),-0.236033 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),0.241451 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.155731 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.0424846 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),0.192632 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.05753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,8),0.0235236 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),0.0793596 # DEPENDENCYPART_GRANDPAR
(6,2),(2,13),-0.241114 # DEPENDENCYPART_GRANDPAR
(6,2),(2,17),-0.784026 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),0.37947 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),0.141234 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),0.214743 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),0.0776474 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.0759565 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),0.118391 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.05828 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.00413972 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),0.0137422 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),0.0604151 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.0639928 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.312833 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-0.673192 # DEPENDENCYPART_GRANDPAR
(6,4),(4,13),-0.260008 # DEPENDENCYPART_GRANDPAR
(6,4),(4,14),-0.642956 # DEPENDENCYPART_GRANDPAR
(6,4),(4,16),-0.279296 # DEPENDENCYPART_GRANDPAR
(6,4),(4,17),-0.791432 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),0.266596 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),0.074398 # DEPENDENCYPART_GRANDPAR
