# _root_ New Jersey Turnpike Authority 's 7.20 % issue of 2018 was off 3\/4 at 98 1\/2 bid , yielding 7.32 % , up 0.07 percentage point from late Friday .
#goldHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
#predictedHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
(0,11),(11,7),(11,6),0.0899442 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,7),(11,5),0.102407 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,7),(11,4),0.103524 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,7),(11,3),0.103524 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,7),(11,2),0.103102 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,7),(11,1),0.10352 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,7),(11,-1),-0.0680895 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,11),(11,6),(11,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,6),(11,4),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,6),(11,3),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,6),(11,2),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,6),(11,1),0.100556 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,6),(11,-1),-0.0160729 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,11),(11,5),(11,4),0.0980979 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,5),(11,3),0.0980979 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,5),(11,2),0.0980979 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,5),(11,1),0.0980979 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,5),(11,-1),-0.0736243 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,11),(11,4),(11,3),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,4),(11,2),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,4),(11,1),0.0503361 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,4),(11,-1),-0.0493734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,11),(11,3),(11,2),0.051275 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,3),(11,1),0.0503361 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,3),(11,-1),-0.0495274 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,11),(11,2),(11,1),0.0503357 # DEPENDENCYPART_GRANDSIBL
(0,11),(11,2),(11,-1),-0.0497946 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,11),(11,1),(11,-1),-0.0499879 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,2),(2,3),-0.13054 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,5),-0.062132 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,30),0.034807 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,31),0.125161 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,3),(2,5),-0.0422191 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,30),-0.0373361 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,3),(2,31),0.0284323 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,5),(2,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,5),(2,31),-0.111391 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,30),(2,31),0.0756906 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,2),(2,1),0.228532 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,2),(2,-1),0.139882 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,1),(2,-1),0.017892 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,1),(1,1),(1,2),-0.0791487 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,1),(1,1),(1,31),0.151588 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,1),(1,2),(1,31),0.00167445 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,1),(1,1),(1,-1),0.147385 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,3),(3,4),-0.129306 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,5),-0.0610082 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,6),-0.0284512 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,30),0.0348079 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,31),0.127697 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,4),(3,5),-0.0422191 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,6),-0.0425328 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,30),-0.0373361 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,31),0.0275044 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,5),(3,6),-0.0440672 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,5),(3,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,5),(3,31),-0.110267 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,6),(3,30),-0.0433164 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,6),(3,31),-0.0246707 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,30),(3,31),0.0756916 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,3),(3,2),0.216446 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,3),(3,1),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,-1),0.135778 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,2),(3,1),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,2),(3,-1),0.00310384 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,1),(3,-1),0.0177005 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,5),(5,5),(5,6),-0.0479109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,5),(5,5),(5,31),0.204822 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,5),(5,6),(5,31),-0.0479069 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,5),(5,5),(5,-1),0.152351 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,30),(30,30),(30,31),0.0496247 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,30),(30,30),(30,29),0.0909644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,30),(30,30),(30,-1),0.0199923 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,30),(30,29),(30,-1),-0.0760403 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,1),(1,2),0.214998 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,31),0.171758 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,1),(1,2),(1,31),0.00171508 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,1),(1,-1),0.162759 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,2),(2,3),-0.0791486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,2),(2,5),-0.0654802 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,30),-0.0641537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,31),0.159031 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,3),(2,5),-0.0642375 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,3),(2,30),-0.0641603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,3),(2,31),-0.00220367 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,5),(2,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,2),(2,5),(2,31),0.00542821 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,30),(2,31),-0.0821404 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,2),(2,2),(2,1),-0.13267 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,2),(2,2),(2,-1),0.148714 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,2),(2,1),(2,-1),0.0308919 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,4),(4,5),-0.0610094 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,6),-0.0284519 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,7),-0.00441938 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,8),-0.0233392 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,9),-0.0276295 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,10),-0.0284519 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,30),0.0348079 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,31),0.138738 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,4),(4,5),(4,6),-0.0440672 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,7),-0.0421909 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,8),-0.0421909 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,10),-0.0440672 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,31),-0.110268 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,6),(4,7),-0.0434973 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,8),-0.0428875 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,9),-0.0444433 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,10),-0.0422355 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,30),-0.0433164 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,6),(4,31),-0.0246707 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,7),(4,8),-0.0466759 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,9),-0.0439601 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,10),-0.0422384 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,30),-0.0432507 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,7),(4,31),-0.0943793 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,8),(4,9),-0.0439536 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,10),-0.0421286 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,30),-0.0432507 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,8),(4,31),-0.112677 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,9),(4,10),-0.0420269 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,30),-0.0438525 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,9),(4,31),-0.129874 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,10),(4,30),-0.0433164 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,10),(4,31),-0.0246707 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,30),(4,31),0.0756916 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,4),(4,3),0.210593 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,4),(4,4),(4,2),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,1),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,-1),0.151548 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,4),(4,3),(4,2),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,3),(4,1),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,3),(4,-1),-0.00309653 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,4),(4,2),(4,1),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,2),(4,-1),0.0031184 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,1),(4,-1),0.0177151 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,5),(5,6),-0.0479109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,31),0.205252 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,6),(5,31),-0.0479069 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,5),(5,-1),0.152782 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,6),(6,7),-0.0542529 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,9),-0.0568684 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,31),0.283854 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,7),(6,9),-0.0425629 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,31),-0.063962 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,9),(6,31),-0.0620098 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,6),(6,5),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,4),0.108796 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,-1),0.0555601 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,5),(6,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,5),(6,-1),-0.064146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,4),(6,-1),-0.0580557 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,30),(30,30),(30,31),0.0496269 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,30),(30,30),(30,29),0.0909644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,30),(30,30),(30,-1),0.0199943 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,30),(30,29),(30,-1),-0.0760402 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,1),(1,2),0.214528 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,1),(1,31),0.168851 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,1),(1,2),(1,31),0.00137028 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,1),(1,-1),0.1579 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,2),(2,2),(2,3),0.211014 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,2),(2,2),(2,5),-0.0654802 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,2),(2,2),(2,30),-0.0641537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,2),(2,2),(2,31),0.156125 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,2),(2,3),(2,5),-0.0642375 # DEPENDENCYPART_GRANDSIBL
(4,2),(2,3),(2,30),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(4,2),(2,3),(2,31),-0.00254847 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,2),(2,5),(2,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,2),(2,5),(2,31),0.00542844 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,2),(2,30),(2,31),-0.0821404 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,2),(2,2),(2,1),-0.13227 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,2),(2,2),(2,-1),0.143856 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,2),(2,1),(2,-1),0.0305586 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,3),(3,4),-0.0791486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,3),(3,3),(3,5),-0.0654802 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,6),-0.0641774 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,30),-0.0641537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,31),0.153042 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,3),(3,4),(3,5),-0.0642375 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,30),-0.0641603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,31),-0.0034183 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,3),(3,5),(3,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,5),(3,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,5),(3,31),0.00542825 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,6),(3,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,6),(3,31),-0.0586548 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,30),(3,31),-0.0821404 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,3),(3,2),-0.128861 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,1),-0.130689 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,-1),0.138212 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,3),(3,2),(3,1),-0.0533937 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,2),(3,-1),0.0328624 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,1),(3,-1),0.0321928 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,5),(5,6),-0.0479109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,5),(5,31),0.205252 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,5),(5,6),(5,31),-0.0479069 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,5),(5,-1),0.152781 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,6),(6,7),-0.0542529 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,9),-0.0574852 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,31),0.283795 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,7),(6,9),-0.0425629 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,31),-0.063962 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,9),(6,31),-0.06262 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,6),(6,5),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,4),0.108796 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,6),(6,-1),0.0553311 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,5),(6,4),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,5),(6,-1),-0.064146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,4),(6,-1),-0.0580557 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,7),(7,8),-0.0636851 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,9),0.020858 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,31),-0.0107331 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,8),(7,9),-0.0378096 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,31),-0.0838233 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,9),(7,31),0.0217288 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,7),(7,6),0.140087 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,4),0.134554 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,7),(7,2),-0.0660912 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,-1),-0.00741231 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,6),(7,4),0.0987152 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,6),(7,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,6),(7,-1),-0.040511 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,4),(7,2),-0.0641594 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,4),(7,-1),-0.0458726 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,2),(7,-1),-0.0458859 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,8),(8,9),0.0325411 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,10),-0.0751429 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,11),0.0410816 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,12),-0.0606196 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,13),-0.0751429 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,14),0.00807124 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,17),-0.0610385 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,18),-0.0777284 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,19),-0.0267492 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,22),-0.0777284 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,23),-0.0434026 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,26),-0.0610174 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,27),-0.0194463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,28),-0.0622112 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,30),-0.0321513 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,31),-0.0310897 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,8),(8,9),(8,10),-0.0427822 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,11),-0.0221053 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,12),-0.0302901 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,13),-0.0427822 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,14),-0.0103138 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,17),-0.0609562 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,18),-0.0442068 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,19),-0.0466873 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,22),-0.0442068 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,23),-0.0370527 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,26),-0.0609556 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,27),-0.0390149 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,28),-0.0302901 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,30),-0.042221 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,31),0.023679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,10),(8,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,13),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,14),-0.0424085 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,17),-0.0402768 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,18),-0.037011 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,22),-0.037011 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,23),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,26),-0.0402769 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,27),-0.0424106 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,31),-0.0804609 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,11),(8,12),-0.0421084 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,14),-0.042045 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,17),-0.0423277 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,18),-0.0366415 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,19),-0.0420693 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,22),-0.0366415 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,23),-0.0420128 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,26),-0.0423277 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,27),-0.042045 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,28),-0.0421084 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,30),-0.0420873 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,31),0.0512224 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,12),(8,13),-0.0428109 # DEPENDENCYPART_GRANDSIBL
