# _root_ Thomas G. Dahlen , Big Bear 's executive vice president , said the chain is still reviewing its product list to avoid such problems .
#goldHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
#predictedHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
(6,3),(3,5),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,20),-0.0643654 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,26),-0.00475444 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,6),(3,7),-0.0642375 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,8),-0.0643539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,9),-0.0643654 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,10),-0.0643654 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,11),-0.0645176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,14),-0.0643654 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,20),-0.0643654 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,6),(3,26),-0.00440682 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,3),(3,7),(3,8),-0.0641688 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,7),(3,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,7),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,7),(3,11),-0.0641868 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,7),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,7),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,7),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,7),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,7),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,7),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,7),(3,26),0.00542802 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,8),(3,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,8),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,8),(3,11),-0.064146 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,8),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,8),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,8),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,8),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,8),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,8),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,8),(3,26),-0.0981799 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,9),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,9),(3,11),-0.0647451 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,9),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,9),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,9),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,9),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,9),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,9),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,9),(3,26),-0.0688621 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,10),(3,11),-0.0647451 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,10),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,10),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,10),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,10),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,10),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,10),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,10),(3,26),-0.0735863 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,11),(3,14),-0.0673916 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,11),(3,15),-0.0641645 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,11),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,11),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,11),(3,20),-0.0673916 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,11),(3,24),-0.0645262 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,11),(3,26),-0.0132543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,14),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,14),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,14),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,14),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,14),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,14),(3,26),-0.0750633 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,15),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,15),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,15),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,15),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,15),(3,26),-0.0655418 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,16),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,16),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,16),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,16),(3,26),-0.0594179 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,17),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,17),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,17),(3,26),-0.0644298 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,20),(3,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,20),(3,26),-0.0750407 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,24),(3,26),-0.0710125 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,3),(3,2),-0.12955 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,1),-0.129017 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,-1),0.124039 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,3),(3,2),(3,1),-0.0612816 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,2),(3,-1),0.0290364 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,1),(3,-1),0.0269485 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,4),(4,4),(4,26),0.014297 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,4),(4,4),(4,-1),0.0805106 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,5),(5,6),-0.0791486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,5),(5,7),-0.0654802 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,11),-0.0651782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,15),-0.0644053 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,26),0.15288 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,6),(5,7),-0.0642375 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,11),-0.0645176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,26),-0.00440733 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,7),(5,11),-0.0641868 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,26),0.00542789 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,11),(5,15),-0.0641645 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,26),-0.0132543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,15),(5,26),-0.0655445 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,5),(5,4),0.0776907 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,3),-0.128844 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,2),-0.129564 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,1),-0.129032 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,-1),0.127143 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,4),(5,3),0.0954839 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,4),(5,2),0.0954839 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,4),(5,1),0.095483 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,4),(5,-1),-0.0858497 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,3),(5,2),-0.0586636 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,3),(5,1),-0.0605964 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,3),(5,-1),0.0290571 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,2),(5,1),-0.0612816 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,2),(5,-1),0.0290222 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,1),(5,-1),0.0269343 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,7),(7,8),-0.0519975 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,26),0.205252 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,8),(7,26),-0.0484911 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,7),(7,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,-1),0.152782 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,4),(7,-1),-0.0641488 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,8),(8,8),(8,9),-0.0401042 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,8),(8,8),(8,11),0.0505228 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,8),(8,8),(8,26),0.0464313 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,8),(8,9),(8,11),-0.0422993 # DEPENDENCYPART_GRANDSIBL
(6,8),(8,9),(8,26),-0.0389313 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,8),(8,11),(8,26),-0.0348025 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,8),(8,8),(8,7),0.113124 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,8),(8,8),(8,6),0.0995195 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,8),(8,8),(8,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,8),(8,8),(8,3),-0.0643272 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,8),(8,8),(8,-1),0.054786 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,8),(8,7),(8,6),0.102643 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,8),(8,7),(8,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,8),(8,7),(8,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,8),(8,7),(8,-1),-0.0532537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,8),(8,6),(8,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,8),(8,6),(8,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,8),(8,6),(8,-1),-0.0696476 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,8),(8,4),(8,3),-0.064178 # DEPENDENCYPART_GRANDSIBL
(6,8),(8,4),(8,-1),-0.0469194 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,8),(8,3),(8,-1),-0.0696476 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,9),(9,10),-0.062303 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,11),-0.0778372 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,15),0.00354104 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,26),-0.0225512 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,10),(9,11),-0.0306475 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,15),-0.0420284 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,26),-0.0778782 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,11),(9,15),-0.0505909 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,26),-0.0482818 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,15),(9,26),0.0500565 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,9),(9,8),0.125599 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,6),0.133626 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,9),(9,5),-0.0660933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,2),-0.0660933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,1),-0.0660933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,-1),0.00469031 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,8),(9,6),0.116805 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,8),(9,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,8),(9,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,8),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,8),(9,-1),-0.0467249 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,6),(9,5),-0.0641595 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,6),(9,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,6),(9,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,6),(9,-1),-0.046325 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,5),(9,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,5),(9,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,5),(9,-1),-0.0463412 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,2),(9,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,2),(9,-1),-0.0463244 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,1),(9,-1),-0.0463343 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,10),(10,11),-0.070098 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,12),0.037995 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,14),-0.0621038 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,15),0.00342154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,16),-0.0385606 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,17),-0.0270415 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,20),-0.062018 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,21),-0.0309564 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,26),-0.00975114 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,10),(10,11),(10,12),-0.0624161 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,14),0.0121296 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,15),-0.048106 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,16),-0.0188156 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,17),-0.0500132 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,20),0.01213 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,21),-0.0636896 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,26),-0.0430274 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,12),(10,14),-0.0424629 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,15),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,16),-0.0420145 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,17),-0.0420693 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,20),-0.0424629 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,26),0.0529971 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,14),(10,15),-0.0420284 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,14),(10,16),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,14),(10,17),-0.0403127 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,14),(10,20),-0.0461849 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,14),(10,21),-0.0433351 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,14),(10,26),-0.0942042 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,15),(10,16),-0.0420401 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,15),(10,17),-0.0422691 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,15),(10,20),-0.0430169 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,15),(10,21),-0.042014 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,15),(10,26),0.0527572 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,16),(10,17),-0.042408 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,16),(10,20),-0.0425911 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,16),(10,21),-0.0430067 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,16),(10,26),0.00345281 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,17),(10,20),-0.0434795 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,17),(10,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,17),(10,26),-0.0310794 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,20),(10,21),-0.0432516 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,20),(10,26),-0.0942015 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,21),(10,26),-0.0794679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,10),(10,9),0.134745 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,8),0.125346 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,7),0.158176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,6),0.148013 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,10),(10,10),(10,5),-0.0664686 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,4),-0.0641629 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,3),-0.0664686 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,2),-0.0664686 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,1),-0.0664686 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,-1),0.0222177 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,10),(10,9),(10,8),0.108786 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,7),0.0996394 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,6),0.121709 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,9),(10,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,-1),-0.00528208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,8),(10,7),0.100334 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,6),0.118531 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,8),(10,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,-1),-0.0490377 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,7),(10,6),0.0988482 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,7),(10,5),-0.064238 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,7),(10,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,7),(10,3),-0.064238 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,7),(10,2),-0.064238 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,7),(10,1),-0.064238 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,7),(10,-1),-0.0101614 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,6),(10,5),-0.0641595 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,6),(10,4),-0.0641701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,6),(10,3),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,6),(10,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,6),(10,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,6),(10,-1),-0.0380685 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,10),(10,5),(10,4),-0.0641701 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,5),(10,3),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,5),(10,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,5),(10,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,5),(10,-1),-0.0380847 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,4),(10,3),-0.0651578 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,4),(10,2),-0.0651578 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,4),(10,1),-0.0651578 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,4),(10,-1),-0.0498897 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,3),(10,2),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,3),(10,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,3),(10,-1),-0.0380679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,2),(10,1),-0.0641593 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,2),(10,-1),-0.0380679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,1),(10,-1),-0.0380778 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,11),(11,26),0.0805106 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,11),(11,11),(11,-1),0.014297 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,14),(14,14),(14,15),0.00433068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,14),(14,14),(14,16),-0.0433976 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,14),(14,14),(14,17),-0.0267492 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,14),(14,14),(14,21),-0.0293529 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,14),(14,14),(14,26),-0.0242958 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,14),(14,15),(14,16),-0.0420401 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,15),(14,17),-0.0422691 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,15),(14,21),-0.042014 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,15),(14,26),0.0508462 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,14),(14,16),(14,17),-0.042408 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,16),(14,21),-0.0430067 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,16),(14,26),-0.00161202 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
