# _root_ In New York Stock Exchange composite trading yesterday , Di Giorgio closed at $ 31.50 a share , down $ 1.75 .
#goldHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
#predictedHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
(1,6),(6,6),(6,-1),-0.233092 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,6),(6,5),(6,4),0.137872 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,5),(6,3),0.128681 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,5),(6,2),0.122467 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,5),(6,1),0.104596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,5),(6,-1),-0.0339543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,4),(6,3),0.129529 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,4),(6,2),0.123316 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,4),(6,1),0.104596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,4),(6,-1),-0.0285969 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,3),(6,2),0.106948 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,3),(6,1),0.104596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,3),(6,-1),-0.0313172 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,2),(6,1),0.104564 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,2),(6,-1),-0.0329436 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,1),(6,-1),-0.115485 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,7),(7,7),(7,8),-0.0603456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,7),(7,7),(7,11),-0.0984687 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,7),(7,7),(7,17),-0.0692415 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,7),(7,7),(7,23),0.245591 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,7),(7,8),(7,11),-0.0444285 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,8),(7,17),-0.0527209 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,8),(7,23),-0.12752 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,11),(7,17),-0.0455867 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,11),(7,23),-0.0042829 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,17),(7,23),-0.106345 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,7),(7,6),0.159436 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,7),(7,7),(7,5),0.0896541 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,7),(7,7),(7,4),0.0616218 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,7),(7,7),(7,3),0.0761854 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,7),(7,7),(7,2),0.0691299 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,7),(7,7),(7,1),0.0637364 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,7),(7,7),(7,-1),-0.237996 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,7),(7,6),(7,5),0.116282 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,6),(7,4),0.126965 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,6),(7,3),0.117973 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,6),(7,2),0.113808 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,6),(7,1),0.100259 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,6),(7,-1),0.00276448 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,5),(7,4),0.157721 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,5),(7,3),0.14853 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,5),(7,2),0.142317 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,5),(7,1),0.104596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,5),(7,-1),-0.032595 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,4),(7,3),0.149379 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,4),(7,2),0.143165 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,4),(7,1),0.104596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,4),(7,-1),-0.0272376 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,3),(7,2),0.126797 # DEPENDENCYPART_GRANDSIBL
(1,7),(7,3),(7,1),0.104596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,3),(7,-1),-0.0299579 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,2),(7,1),0.104564 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,2),(7,-1),-0.0315843 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,7),(7,1),(7,-1),-0.114924 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,8),(8,8),(8,9),-0.0950343 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,10),-0.0927268 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,11),-0.0927268 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,12),-0.0945088 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,13),-0.0869728 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,14),-0.0338921 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,17),-0.0784317 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,18),-0.0950343 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,19),-0.00868967 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,20),-0.0338921 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,22),-0.0465462 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,23),0.164953 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,8),(8,9),(8,10),-0.0540388 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,9),(8,11),-0.0540388 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,9),(8,12),0.0153933 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,9),(8,13),-0.0995043 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,9),(8,14),-0.0520994 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,9),(8,17),-0.0719752 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,9),(8,18),-0.0633315 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,9),(8,19),-0.0373156 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,9),(8,20),-0.0520994 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,9),(8,22),-0.0291958 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,9),(8,23),-0.044096 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,10),(8,11),-0.0460998 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,10),(8,12),-0.0456838 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,10),(8,13),-0.0306553 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,10),(8,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,10),(8,17),-0.0448772 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,10),(8,18),-0.0476155 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,10),(8,19),-0.0433646 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,10),(8,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,10),(8,22),-0.0420551 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,10),(8,23),-0.0113506 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,11),(8,12),-0.0456838 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,11),(8,13),-0.0306553 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,11),(8,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,11),(8,17),-0.0448772 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,11),(8,18),-0.0476155 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,11),(8,19),-0.0433646 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,11),(8,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,11),(8,22),-0.0420551 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,11),(8,23),-0.0113506 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,12),(8,13),-0.0416873 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,12),(8,14),-0.0420134 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,12),(8,17),-0.0422708 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,12),(8,18),-0.00725504 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,12),(8,19),-0.0433673 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,12),(8,20),-0.0420134 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,12),(8,22),-0.0423235 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,12),(8,23),-0.0693834 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,13),(8,14),-0.0515562 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,13),(8,17),-0.0561814 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,13),(8,18),-0.0638251 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,13),(8,19),-0.0603783 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,13),(8,20),-0.0515562 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,13),(8,22),-0.0403448 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,13),(8,23),-0.000215963 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,14),(8,17),-0.0445497 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,14),(8,18),-0.0106938 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,14),(8,19),-0.0420571 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,14),(8,20),-0.0482432 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,14),(8,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,14),(8,23),-0.0940416 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,17),(8,18),-0.029118 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,17),(8,19),-0.0438712 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,17),(8,20),-0.0426057 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,17),(8,22),-0.0436128 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,17),(8,23),-0.101843 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,18),(8,19),-0.0373156 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,18),(8,20),-0.0520994 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,18),(8,22),-0.0291958 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,18),(8,23),-0.044096 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,19),(8,20),-0.0288538 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,19),(8,22),-0.0420791 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,19),(8,23),-0.0291006 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,20),(8,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,20),(8,23),-0.0940416 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,22),(8,23),-0.0337027 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,8),(8,7),0.0882998 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,6),0.0954175 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,5),0.0720178 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,4),0.0439855 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,3),0.0585491 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,2),0.0514936 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,8),(8,8),(8,1),0.0652678 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,8),(8,8),(8,-1),-0.222645 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,8),(8,7),(8,6),0.0619517 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,7),(8,5),0.101267 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,7),(8,4),0.11195 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,7),(8,3),0.102958 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,7),(8,2),0.0987935 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,7),(8,1),0.100871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,7),(8,-1),-0.0277833 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,6),(8,5),0.106962 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,6),(8,4),0.117645 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,6),(8,3),0.108653 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,6),(8,2),0.104489 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,6),(8,1),0.100881 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,6),(8,-1),-0.0223019 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,5),(8,4),0.118557 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,5),(8,3),0.109366 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,5),(8,2),0.103153 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,5),(8,1),0.104596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,5),(8,-1),-0.0554907 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,4),(8,3),0.110215 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,4),(8,2),0.104001 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,4),(8,1),0.104596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,4),(8,-1),-0.0501333 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,3),(8,2),0.0876334 # DEPENDENCYPART_GRANDSIBL
(1,8),(8,3),(8,1),0.104596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,3),(8,-1),-0.0528535 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,2),(8,1),0.104564 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,2),(8,-1),-0.0544799 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,8),(8,1),(8,-1),-0.115766 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,9),(9,9),(9,23),-0.0810995 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,9),(9,9),(9,-1),-0.0492951 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,11),(11,11),(11,13),-0.104796 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,14),-0.0473251 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,17),-0.0642609 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,18),-0.136592 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,22),-0.0247769 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,23),0.267174 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,11),(11,13),(11,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,13),(11,17),-0.0479911 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,13),(11,18),-0.0110724 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,13),(11,22),-0.0420591 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,13),(11,23),-0.0731683 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,14),(11,17),-0.0430288 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,14),(11,18),-0.0470731 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,14),(11,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,14),(11,23),-0.0635996 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,17),(11,18),0.00762224 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,17),(11,22),-0.0429263 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,17),(11,23),-0.108773 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,18),(11,22),-0.0423967 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,18),(11,23),-0.0792142 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,22),(11,23),-0.0201286 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,11),(11,10),0.147849 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,9),0.0175047 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,8),0.0949767 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,7),0.0884819 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,6),0.0942781 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,5),0.135212 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,4),0.155036 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,3),0.148994 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,2),0.181213 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,11),(11,11),(11,-1),-0.109939 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,11),(11,10),(11,9),0.0807226 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,10),(11,8),0.129886 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,10),(11,7),0.131854 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,10),(11,6),0.131868 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,10),(11,5),0.0458324 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,10),(11,4),0.0382363 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,10),(11,3),0.0510807 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,10),(11,2),0.0433873 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,10),(11,-1),-0.107619 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,9),(11,8),0.0860994 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,9),(11,7),0.0864419 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,9),(11,6),0.0864419 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,9),(11,5),0.0527434 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,9),(11,4),0.0527434 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,9),(11,3),0.052479 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,9),(11,2),0.0515288 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,9),(11,-1),-0.0835083 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,8),(11,7),0.130484 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,8),(11,6),0.129856 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,8),(11,5),0.10899 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,8),(11,4),0.108249 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,8),(11,3),0.103017 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,8),(11,2),0.107143 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,8),(11,-1),-0.025591 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,7),(11,6),0.13041 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,7),(11,5),0.109842 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,7),(11,4),0.109101 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,7),(11,3),0.103868 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,7),(11,2),0.107995 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,7),(11,-1),-0.0287783 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,6),(11,5),0.110176 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,6),(11,4),0.109435 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,6),(11,3),0.104202 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,6),(11,2),0.108329 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,6),(11,-1),-0.0262919 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,5),(11,4),0.0296928 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,5),(11,3),0.0425372 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,5),(11,2),0.0348437 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,5),(11,-1),-0.103049 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,4),(11,3),0.0509574 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,4),(11,2),0.043264 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,4),(11,-1),-0.108318 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,3),(11,2),0.0367171 # DEPENDENCYPART_GRANDSIBL
(1,11),(11,3),(11,-1),-0.101435 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,11),(11,2),(11,-1),-0.0788351 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,22),(22,22),(22,23),-0.100815 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,22),(22,22),(22,20),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,22),(22,22),(22,-1),-0.0993122 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,22),(22,20),(22,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,3),(3,4),-0.127828 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,5),-0.119959 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,6),-0.0233191 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,8),-0.0233191 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,9),0.0796382 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,23),0.118777 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,4),(3,5),-0.0590296 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,6),-0.0461784 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,8),-0.0461784 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,9),-0.0197289 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,23),0.0375815 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,5),(3,6),-0.0461784 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,5),(3,8),-0.0461784 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,5),(3,9),-0.0197194 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,5),(3,23),0.0451252 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,6),(3,8),-0.0445218 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,6),(3,9),-0.0762897 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,6),(3,23),-0.112837 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,8),(3,9),-0.0762898 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,8),(3,23),-0.112839 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,9),(3,23),-0.0859108 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,3),(3,2),0.247239 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,3),(3,1),-0.0731151 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,-1),0.125651 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,2),(3,1),-0.0642552 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,2),(3,-1),0.0370172 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,1),(3,-1),-0.035179 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,4),(4,4),(4,5),-0.121524 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,6),-0.0233188 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,7),-0.0233187 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,8),-0.0233187 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,9),0.076388 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,11),-0.129081 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,23),0.10947 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,4),(4,5),(4,6),-0.0461784 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,5),(4,7),-0.0461784 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,5),(4,8),-0.0461784 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,5),(4,9),-0.0197015 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,5),(4,11),-0.0587181 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,5),(4,23),0.0374927 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,4),(4,6),(4,7),-0.0445218 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,6),(4,8),-0.0445218 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,6),(4,9),-0.0759603 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,6),(4,11),-0.0440228 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,6),(4,23),-0.112657 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,4),(4,7),(4,8),-0.0445218 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,7),(4,9),-0.0759603 # DEPENDENCYPART_GRANDSIBL
