# _root_ Bear Stearns is the holding company for Bear , Stearns & Co. , the investment banking and brokerage firm .
#goldHeads=2,3,0,6,6,3,6,7,8,8,10,11,8,16,16,8,16,19,17,3,
#predictedHeads=2,3,0,6,6,3,6,7,8,8,10,11,8,16,16,8,16,19,17,3,
(5,6),(6,2),-0.473504 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.564745 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.799272 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),0.158261 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.161503 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),0.031738 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),-0.0666145 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),0.0208578 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.115387 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),0.00356144 # DEPENDENCYPART_GRANDPAR
(5,6),(6,16),-0.29548 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),0.0261755 # DEPENDENCYPART_GRANDPAR
(5,6),(6,19),-0.179893 # DEPENDENCYPART_GRANDPAR
(5,6),(6,20),-0.304879 # DEPENDENCYPART_GRANDPAR
(5,7),(7,6),0.387574 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.251345 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),0.255879 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),0.0407406 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),0.105514 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.0597753 # DEPENDENCYPART_GRANDPAR
(5,7),(7,16),-0.184883 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),0.174331 # DEPENDENCYPART_GRANDPAR
(5,7),(7,20),-0.282067 # DEPENDENCYPART_GRANDPAR
(5,8),(8,6),0.496477 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),0.0849441 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),0.213079 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),0.0206 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),0.0836342 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),0.0406471 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),0.184902 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.0439886 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.248489 # DEPENDENCYPART_GRANDPAR
(5,8),(8,17),0.0875168 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.281464 # DEPENDENCYPART_GRANDPAR
(5,8),(8,19),-0.12959 # DEPENDENCYPART_GRANDPAR
(5,8),(8,20),-0.275177 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.103376 # DEPENDENCYPART_GRANDPAR
(5,10),(10,1),-0.375367 # DEPENDENCYPART_GRANDPAR
(5,10),(10,2),-0.417578 # DEPENDENCYPART_GRANDPAR
(5,10),(10,6),0.49653 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),0.0830336 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),0.138128 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),0.0589663 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),0.09794 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),0.0468034 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),0.184979 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),-0.0433192 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.24782 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),0.0956721 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-0.128921 # DEPENDENCYPART_GRANDPAR
(5,10),(10,20),-0.272465 # DEPENDENCYPART_GRANDPAR
(5,11),(11,2),-0.354947 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.116475 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.32065 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.123491 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),0.142294 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.308899 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.0730589 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.299988 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),0.2268 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),-0.313151 # DEPENDENCYPART_GRANDPAR
(5,11),(11,19),-0.149401 # DEPENDENCYPART_GRANDPAR
(5,11),(11,20),-0.313641 # DEPENDENCYPART_GRANDPAR
(5,17),(17,18),-0.321586 # DEPENDENCYPART_GRANDPAR
(5,17),(17,19),-0.140365 # DEPENDENCYPART_GRANDPAR
(5,17),(17,20),-0.307061 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),0.159575 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),0.491485 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.05936 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.0341587 # DEPENDENCYPART_GRANDPAR
(6,1),(1,8),0.0408087 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),-0.255984 # DEPENDENCYPART_GRANDPAR
(6,1),(1,10),0.0309564 # DEPENDENCYPART_GRANDPAR
(6,1),(1,11),-0.215149 # DEPENDENCYPART_GRANDPAR
(6,1),(1,13),-0.315507 # DEPENDENCYPART_GRANDPAR
(6,1),(1,16),-0.445956 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),0.523087 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),0.48688 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.05935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.0341587 # DEPENDENCYPART_GRANDPAR
(6,2),(2,8),0.0406816 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-0.255984 # DEPENDENCYPART_GRANDPAR
(6,2),(2,11),-0.212395 # DEPENDENCYPART_GRANDPAR
(6,2),(2,13),-0.315507 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),0.297632 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),0.0571042 # DEPENDENCYPART_GRANDPAR
(6,4),(4,7),-0.0515372 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),0.322611 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),0.2527 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.10205 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.0756789 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),0.033764 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.210592 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),0.024027 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.242284 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.270115 # DEPENDENCYPART_GRANDPAR
(6,5),(5,17),-0.2672 # DEPENDENCYPART_GRANDPAR
(6,5),(5,20),-0.901009 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.567225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),0.661772 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.500316 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),0.681783 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),0.167917 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),0.251286 # DEPENDENCYPART_GRANDPAR
(6,7),(7,16),0.0978107 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),0.200283 # DEPENDENCYPART_GRANDPAR
(6,7),(7,20),-0.519302 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.490173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.508739 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.609186 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),0.872603 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),0.223616 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),0.59426 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),0.549663 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),0.0560455 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),0.220843 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),0.11416 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.0572775 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),-0.0525401 # DEPENDENCYPART_GRANDPAR
(6,8),(8,20),-0.385591 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),0.65783 # DEPENDENCYPART_GRANDPAR
(6,10),(10,1),-0.322113 # DEPENDENCYPART_GRANDPAR
(6,10),(10,2),-0.334489 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-0.493821 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),0.503375 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),0.568496 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.308812 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),0.23587 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),0.598353 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),0.546815 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),0.0555078 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),0.220305 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),0.120666 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),-0.0530781 # DEPENDENCYPART_GRANDPAR
(6,10),(10,20),-0.384125 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-0.254611 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.134484 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),0.341206 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),0.385501 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),0.462993 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),0.438454 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),0.158282 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),0.302335 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),0.355957 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),0.0485052 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),0.0800559 # DEPENDENCYPART_GRANDPAR
(6,11),(11,20),-0.463117 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.225746 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),0.548998 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),0.083789 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),0.248587 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),0.140166 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.02519 # DEPENDENCYPART_GRANDPAR
(6,16),(16,10),0.575776 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),0.279396 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),0.284371 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),0.733951 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),0.0693309 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),0.282419 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.0375359 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.0420186 # DEPENDENCYPART_GRANDPAR
(6,16),(16,20),-0.419388 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),0.0289109 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),0.0861119 # DEPENDENCYPART_GRANDPAR
(6,17),(17,20),-0.531736 # DEPENDENCYPART_GRANDPAR
(6,19),(19,10),0.568543 # DEPENDENCYPART_GRANDPAR
(6,19),(19,12),0.272144 # DEPENDENCYPART_GRANDPAR
(6,19),(19,14),0.704683 # DEPENDENCYPART_GRANDPAR
(6,19),(19,15),0.0688331 # DEPENDENCYPART_GRANDPAR
(6,19),(19,16),0.184642 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.0876099 # DEPENDENCYPART_GRANDPAR
(6,19),(19,20),-0.416424 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.0587337 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.0403783 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),0.0592718 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),0.159387 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-0.974935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),0.200417 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),0.263385 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),0.0386048 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.209804 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.427825 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),0.32986 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-0.658245 # DEPENDENCYPART_GRANDPAR
(7,6),(6,17),0.00614801 # DEPENDENCYPART_GRANDPAR
(7,6),(6,19),-0.457949 # DEPENDENCYPART_GRANDPAR
(7,6),(6,20),-0.956256 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.64004 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.507463 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),0.927068 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),0.69047 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.390974 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),0.376784 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),0.993543 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.0657074 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),0.0206023 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),0.554722 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),-0.399528 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),0.239186 # DEPENDENCYPART_GRANDPAR
(7,8),(8,20),-0.462914 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),0.580969 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),-0.726834 # DEPENDENCYPART_GRANDPAR
(7,10),(10,2),-0.706986 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.640033 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-0.4935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),1.01286 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),0.95082 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),0.380337 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),0.38486 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),0.983275 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.0713003 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),0.0150094 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),0.546325 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),0.233593 # DEPENDENCYPART_GRANDPAR
(7,10),(10,20),-0.46794 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-0.646353 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.715246 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),0.443301 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),0.115246 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),0.9499 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.0974164 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.114792 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.0549101 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),0.650606 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.454814 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),0.181415 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.552569 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),0.777867 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),0.893941 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.117236 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.0309264 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),0.496668 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),0.187264 # DEPENDENCYPART_GRANDPAR
(7,16),(16,10),0.668439 # DEPENDENCYPART_GRANDPAR
(7,16),(16,12),0.221932 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),0.982169 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.161742 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),-0.0305316 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),0.614411 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),-0.252044 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),0.358611 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.340456 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),-0.524282 # DEPENDENCYPART_GRANDPAR
(7,17),(17,19),0.129469 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),-0.603841 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.336299 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.313682 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.298066 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.246292 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.235647 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.00686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.169302 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),0.0269351 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),0.615088 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),0.0891869 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.437241 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.139275 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),0.12232 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-0.225207 # DEPENDENCYPART_GRANDPAR
(8,6),(6,20),-0.426578 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.418362 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-0.997939 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.116009 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),0.0359953 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),0.61935 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),0.098092 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-0.164497 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),0.139044 # DEPENDENCYPART_GRANDPAR
(8,7),(7,20),-0.420405 # DEPENDENCYPART_GRANDPAR
(8,9),(9,10),0.634861 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-0.973219 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-0.950569 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.895771 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.713845 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.502011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.385782 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),1.32822 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),0.881918 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),0.248592 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),0.397376 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),0.346301 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),0.760695 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),0.247574 # DEPENDENCYPART_GRANDPAR
(8,10),(10,20),0.166582 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.851089 # DEPENDENCYPART_GRANDPAR
(8,11),(11,9),0.217592 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.318849 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),0.859426 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),0.351022 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),0.60715 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),0.557441 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),0.484215 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),0.904961 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),0.493264 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),0.426184 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),0.10085 # DEPENDENCYPART_GRANDPAR
(8,12),(12,9),0.306179 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),0.118292 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),0.340792 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),0.289717 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),0.629387 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),0.190571 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),0.805451 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),0.393969 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),0.628205 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),0.297624 # DEPENDENCYPART_GRANDPAR
(8,16),(16,10),0.618976 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),0.70545 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),0.124133 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),0.812645 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),0.661616 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),0.637085 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),0.393856 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),0.30018 # DEPENDENCYPART_GRANDPAR
(8,16),(16,20),0.105384 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),0.436758 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),0.393295 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),0.0555682 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),0.29744 # DEPENDENCYPART_GRANDPAR
(8,19),(19,10),0.650146 # DEPENDENCYPART_GRANDPAR
(8,19),(19,12),0.736601 # DEPENDENCYPART_GRANDPAR
(8,19),(19,14),0.828244 # DEPENDENCYPART_GRANDPAR
(8,19),(19,15),0.698203 # DEPENDENCYPART_GRANDPAR
(8,19),(19,16),0.628338 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),0.623505 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),0.0963518 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-0.294499 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-0.286024 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.102432 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),0.15907 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.230556 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.945763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.104653 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),0.18222 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.236625 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.222545 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.202645 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.0475012 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.283839 # DEPENDENCYPART_GRANDPAR
(9,10),(10,20),-0.0402175 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.253984 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),0.0663615 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),-0.135745 # DEPENDENCYPART_GRANDPAR
(10,1),(1,7),0.14945 # DEPENDENCYPART_GRANDPAR
(10,1),(1,8),-0.0186612 # DEPENDENCYPART_GRANDPAR
(10,1),(1,9),0.453258 # DEPENDENCYPART_GRANDPAR
(10,1),(1,10),-1.3629 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,1),(1,11),-0.157616 # DEPENDENCYPART_GRANDPAR
(10,1),(1,13),-0.409674 # DEPENDENCYPART_GRANDPAR
(10,1),(1,16),-0.340607 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.00384075 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),0.0664168 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-0.134734 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),0.148492 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),0.00901254 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),0.483322 # DEPENDENCYPART_GRANDPAR
(10,2),(2,11),-0.147847 # DEPENDENCYPART_GRANDPAR
(10,2),(2,13),-0.4067 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.1267 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.0907395 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),0.057764 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.00506267 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.0963476 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),0.155381 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),0.608169 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.33906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.124368 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.190067 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.374532 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.343121 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.252604 # DEPENDENCYPART_GRANDPAR
(10,6),(6,19),-0.287807 # DEPENDENCYPART_GRANDPAR
(10,6),(6,20),-0.515437 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.248841 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.190024 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.419566 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.32998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.120092 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.181153 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.368335 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.235868 # DEPENDENCYPART_GRANDPAR
(10,7),(7,20),-0.509256 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.25182 # DEPENDENCYPART_GRANDPAR
