# _root_ At Jefferies & Co. , J. Francis Palamara did n't reach the office until 5:30 a.m. , but then he had been up most of the night at home .
#goldHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,18,21,19,21,22,22,24,27,25,22,28,9,
#predictedHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,21,21,18,21,22,22,24,27,25,22,28,9,
(9,16),(16,21),0.677052 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),0.412693 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),0.735821 # DEPENDENCYPART_GRANDPAR
(9,16),(16,24),0.0643796 # DEPENDENCYPART_GRANDPAR
(9,16),(16,25),0.262373 # DEPENDENCYPART_GRANDPAR
(9,16),(16,27),-0.00656591 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),0.759011 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),0.239854 # DEPENDENCYPART_GRANDPAR
(9,18),(18,21),1.03922 # DEPENDENCYPART_GRANDPAR
(9,18),(18,22),0.596448 # DEPENDENCYPART_GRANDPAR
(9,18),(18,23),0.726182 # DEPENDENCYPART_GRANDPAR
(9,18),(18,24),0.138059 # DEPENDENCYPART_GRANDPAR
(9,18),(18,25),0.27684 # DEPENDENCYPART_GRANDPAR
(9,18),(18,28),0.798251 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),0.570843 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),0.137582 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),0.660378 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),0.321333 # DEPENDENCYPART_GRANDPAR
(9,19),(19,23),0.562296 # DEPENDENCYPART_GRANDPAR
(9,19),(19,24),0.0554969 # DEPENDENCYPART_GRANDPAR
(9,19),(19,25),0.112645 # DEPENDENCYPART_GRANDPAR
(9,19),(19,27),-0.173306 # DEPENDENCYPART_GRANDPAR
(9,19),(19,28),0.547474 # DEPENDENCYPART_GRANDPAR
(9,20),(20,19),0.458663 # DEPENDENCYPART_GRANDPAR
(9,20),(20,22),0.302735 # DEPENDENCYPART_GRANDPAR
(9,21),(21,1),0.420091 # DEPENDENCYPART_GRANDPAR
(9,21),(21,2),-0.238628 # DEPENDENCYPART_GRANDPAR
(9,21),(21,3),0.0668592 # DEPENDENCYPART_GRANDPAR
(9,21),(21,5),0.232556 # DEPENDENCYPART_GRANDPAR
(9,21),(21,7),0.0438661 # DEPENDENCYPART_GRANDPAR
(9,21),(21,8),-0.0551904 # DEPENDENCYPART_GRANDPAR
(9,21),(21,9),-0.714257 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,21),(21,10),0.314106 # DEPENDENCYPART_GRANDPAR
(9,21),(21,11),0.26207 # DEPENDENCYPART_GRANDPAR
(9,21),(21,13),0.0912186 # DEPENDENCYPART_GRANDPAR
(9,21),(21,14),0.559936 # DEPENDENCYPART_GRANDPAR
(9,21),(21,15),-0.00584734 # DEPENDENCYPART_GRANDPAR
(9,21),(21,16),0.0121204 # DEPENDENCYPART_GRANDPAR
(9,21),(21,17),0.0866974 # DEPENDENCYPART_GRANDPAR
(9,21),(21,18),0.218914 # DEPENDENCYPART_GRANDPAR
(9,21),(21,19),0.362568 # DEPENDENCYPART_GRANDPAR
(9,21),(21,20),0.108193 # DEPENDENCYPART_GRANDPAR
(9,21),(21,22),0.570464 # DEPENDENCYPART_GRANDPAR
(9,21),(21,23),0.785296 # DEPENDENCYPART_GRANDPAR
(9,21),(21,24),0.157664 # DEPENDENCYPART_GRANDPAR
(9,21),(21,25),0.088947 # DEPENDENCYPART_GRANDPAR
(9,21),(21,27),0.0415873 # DEPENDENCYPART_GRANDPAR
(9,21),(21,28),0.680135 # DEPENDENCYPART_GRANDPAR
(9,21),(21,29),-0.344121 # DEPENDENCYPART_GRANDPAR
(9,21),(21,30),-0.0641453 # DEPENDENCYPART_GRANDPAR
(9,22),(22,1),0.482813 # DEPENDENCYPART_GRANDPAR
(9,22),(22,9),-0.682656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,22),(22,14),0.545989 # DEPENDENCYPART_GRANDPAR
(9,22),(22,16),0.0519158 # DEPENDENCYPART_GRANDPAR
(9,22),(22,19),0.344194 # DEPENDENCYPART_GRANDPAR
(9,22),(22,20),0.0220985 # DEPENDENCYPART_GRANDPAR
(9,22),(22,23),0.694252 # DEPENDENCYPART_GRANDPAR
(9,22),(22,24),0.0916694 # DEPENDENCYPART_GRANDPAR
(9,22),(22,25),0.0660799 # DEPENDENCYPART_GRANDPAR
(9,22),(22,27),-0.0919087 # DEPENDENCYPART_GRANDPAR
(9,22),(22,28),0.598469 # DEPENDENCYPART_GRANDPAR
(9,22),(22,29),-0.478722 # DEPENDENCYPART_GRANDPAR
(9,22),(22,30),-0.018049 # DEPENDENCYPART_GRANDPAR
(9,23),(23,22),0.306121 # DEPENDENCYPART_GRANDPAR
(9,23),(23,24),0.0806963 # DEPENDENCYPART_GRANDPAR
(9,23),(23,25),0.170277 # DEPENDENCYPART_GRANDPAR
(9,23),(23,27),-0.096975 # DEPENDENCYPART_GRANDPAR
(9,23),(23,28),0.605994 # DEPENDENCYPART_GRANDPAR
(9,23),(23,29),-0.463593 # DEPENDENCYPART_GRANDPAR
(9,24),(24,20),0.10312 # DEPENDENCYPART_GRANDPAR
(9,24),(24,23),0.464579 # DEPENDENCYPART_GRANDPAR
(9,24),(24,25),0.137914 # DEPENDENCYPART_GRANDPAR
(9,24),(24,27),-0.12399 # DEPENDENCYPART_GRANDPAR
(9,24),(24,28),0.620784 # DEPENDENCYPART_GRANDPAR
(9,24),(24,29),-0.492433 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.409491 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),0.120415 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.388828 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.150708 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),-0.335787 # DEPENDENCYPART_GRANDPAR
(10,1),(1,7),-0.305788 # DEPENDENCYPART_GRANDPAR
(10,1),(1,8),-0.245882 # DEPENDENCYPART_GRANDPAR
(10,1),(1,9),0.112382 # DEPENDENCYPART_GRANDPAR
(10,1),(1,11),-0.239235 # DEPENDENCYPART_GRANDPAR
(10,1),(1,17),-0.24495 # DEPENDENCYPART_GRANDPAR
(10,1),(1,18),0.00352042 # DEPENDENCYPART_GRANDPAR
(10,1),(1,30),-0.775333 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),0.280277 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.13147 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),0.23354 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.0438524 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),0.111891 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.0598134 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.0282509 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),0.102044 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.2975 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.216989 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.340522 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.176134 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.666626 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.441138 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.56308 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.503174 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.289611 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.98134 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),0.0309572 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.115411 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),0.156958 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),0.0747836 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.101391 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),0.217749 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),0.470928 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),0.00536319 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.138976 # DEPENDENCYPART_GRANDPAR
(10,11),(11,21),0.055055 # DEPENDENCYPART_GRANDPAR
(10,11),(11,22),0.0181083 # DEPENDENCYPART_GRANDPAR
(10,11),(11,23),0.0252135 # DEPENDENCYPART_GRANDPAR
(10,11),(11,24),-0.181774 # DEPENDENCYPART_GRANDPAR
(10,11),(11,25),-0.263254 # DEPENDENCYPART_GRANDPAR
(10,11),(11,27),-0.423949 # DEPENDENCYPART_GRANDPAR
(10,11),(11,28),-0.0379578 # DEPENDENCYPART_GRANDPAR
(10,11),(11,30),-0.315675 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.964846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,13),0.0500105 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),0.223215 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.0610919 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),0.357961 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),0.649595 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),0.0807349 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),0.167493 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),0.0191619 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),0.211322 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),0.0170118 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.236912 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),0.217268 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),0.449545 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.0612217 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),0.0470017 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.306758 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),0.214411 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.253602 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.0171124 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.219813 # DEPENDENCYPART_GRANDPAR
(11,1),(1,7),-0.243024 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),-0.21301 # DEPENDENCYPART_GRANDPAR
(11,1),(1,9),0.0186452 # DEPENDENCYPART_GRANDPAR
(11,1),(1,11),-0.717222 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,1),(1,17),-0.0910345 # DEPENDENCYPART_GRANDPAR
(11,1),(1,18),0.0636265 # DEPENDENCYPART_GRANDPAR
(11,1),(1,30),-0.608977 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),0.221366 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),0.293689 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),0.00834654 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),0.11286 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),0.00940104 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.0250361 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),0.00440853 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),0.0309285 # DEPENDENCYPART_GRANDPAR
(11,2),(2,10),0.227492 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-0.725813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,13),0.190024 # DEPENDENCYPART_GRANDPAR
(11,2),(2,16),-0.162365 # DEPENDENCYPART_GRANDPAR
(11,2),(2,17),-0.174816 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),0.0363819 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),0.169356 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),0.331573 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),0.12124 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.00276549 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),0.0302449 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.227492 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-0.725813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,13),0.190024 # DEPENDENCYPART_GRANDPAR
(11,7),(7,16),-0.162365 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),0.221366 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),0.0390419 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),0.200048 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),0.172016 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),0.316159 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),0.1239 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),0.102433 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.0309294 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),0.227492 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-0.725813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,13),0.190024 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),0.13783 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.11131 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),0.145526 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.0579416 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),0.0505884 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.0248523 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.0472563 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.0172426 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),0.0659935 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.740622 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),0.391724 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),0.185059 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),0.0314681 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.275482 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.16722 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.0537359 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),0.0771694 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),0.0388184 # DEPENDENCYPART_GRANDPAR
(11,9),(9,20),-0.474919 # DEPENDENCYPART_GRANDPAR
(11,9),(9,21),-0.105607 # DEPENDENCYPART_GRANDPAR
(11,9),(9,22),-0.298214 # DEPENDENCYPART_GRANDPAR
(11,9),(9,23),-0.0993162 # DEPENDENCYPART_GRANDPAR
(11,9),(9,24),-0.326612 # DEPENDENCYPART_GRANDPAR
(11,9),(9,30),-0.543849 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),0.253106 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),0.0283652 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.721654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,14),0.0962426 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.261873 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),0.434604 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.213425 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.403168 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.869609 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.41436 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.274498 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),0.430252 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),0.505799 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),0.452729 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),0.52856 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),0.417417 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),0.153055 # DEPENDENCYPART_GRANDPAR
(11,13),(13,25),0.287098 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.176399 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.53024 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),0.376228 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),0.456903 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),0.551604 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),0.583691 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),0.632575 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),0.548774 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),0.170137 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.722885 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.378174 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),0.288034 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),0.419727 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),0.433047 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),0.482503 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),0.400596 # DEPENDENCYPART_GRANDPAR
(11,16),(16,1),-0.0703077 # DEPENDENCYPART_GRANDPAR
(11,16),(16,7),-0.534859 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),-0.212862 # DEPENDENCYPART_GRANDPAR
(11,16),(16,12),0.888547 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.69601 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.320999 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),0.120038 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),0.526251 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),0.471504 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),0.540749 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),0.0571909 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),0.40516 # DEPENDENCYPART_GRANDPAR
(11,16),(16,22),0.155242 # DEPENDENCYPART_GRANDPAR
(11,16),(16,23),0.401152 # DEPENDENCYPART_GRANDPAR
(11,16),(16,24),0.149024 # DEPENDENCYPART_GRANDPAR
(11,16),(16,25),0.295796 # DEPENDENCYPART_GRANDPAR
(11,16),(16,27),-0.0639296 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),0.642689 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),0.0577152 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),0.552411 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),0.228896 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),0.45036 # DEPENDENCYPART_GRANDPAR
(11,18),(18,24),0.216165 # DEPENDENCYPART_GRANDPAR
(11,18),(18,25),0.368707 # DEPENDENCYPART_GRANDPAR
(11,18),(18,28),0.240469 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),0.571482 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),0.0503108 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),0.450512 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),0.125111 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),0.415846 # DEPENDENCYPART_GRANDPAR
(11,19),(19,24),0.228544 # DEPENDENCYPART_GRANDPAR
(11,19),(19,25),0.28519 # DEPENDENCYPART_GRANDPAR
(11,19),(19,27),-0.0983763 # DEPENDENCYPART_GRANDPAR
(11,19),(19,28),0.0786089 # DEPENDENCYPART_GRANDPAR
(11,20),(20,19),0.386436 # DEPENDENCYPART_GRANDPAR
(11,20),(20,22),0.0943398 # DEPENDENCYPART_GRANDPAR
(11,21),(21,1),-0.151217 # DEPENDENCYPART_GRANDPAR
(11,21),(21,2),-0.583847 # DEPENDENCYPART_GRANDPAR
(11,21),(21,3),-0.205126 # DEPENDENCYPART_GRANDPAR
(11,21),(21,5),-0.258986 # DEPENDENCYPART_GRANDPAR
(11,21),(21,7),-0.520102 # DEPENDENCYPART_GRANDPAR
(11,21),(21,8),-0.490088 # DEPENDENCYPART_GRANDPAR
(11,21),(21,9),-0.413351 # DEPENDENCYPART_GRANDPAR
(11,21),(21,10),-0.168313 # DEPENDENCYPART_GRANDPAR
(11,21),(21,11),-0.43249 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,21),(21,13),0.584887 # DEPENDENCYPART_GRANDPAR
(11,21),(21,14),0.381778 # DEPENDENCYPART_GRANDPAR
(11,21),(21,15),0.0529457 # DEPENDENCYPART_GRANDPAR
(11,21),(21,16),0.222235 # DEPENDENCYPART_GRANDPAR
(11,21),(21,17),0.112645 # DEPENDENCYPART_GRANDPAR
(11,21),(21,18),0.384482 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),0.290549 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.072855 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),0.151101 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),0.407776 # DEPENDENCYPART_GRANDPAR
(11,21),(21,24),0.130569 # DEPENDENCYPART_GRANDPAR
(11,21),(21,25),0.0808175 # DEPENDENCYPART_GRANDPAR
(11,21),(21,27),-0.114598 # DEPENDENCYPART_GRANDPAR
(11,21),(21,28),0.00831687 # DEPENDENCYPART_GRANDPAR
(11,21),(21,29),-0.0196792 # DEPENDENCYPART_GRANDPAR
(11,21),(21,30),-0.325244 # DEPENDENCYPART_GRANDPAR
(11,22),(22,1),-0.0623001 # DEPENDENCYPART_GRANDPAR
(11,22),(22,9),-0.345841 # DEPENDENCYPART_GRANDPAR
(11,22),(22,14),0.35742 # DEPENDENCYPART_GRANDPAR
(11,22),(22,16),0.268635 # DEPENDENCYPART_GRANDPAR
(11,22),(22,19),0.335869 # DEPENDENCYPART_GRANDPAR
(11,22),(22,20),-0.0943296 # DEPENDENCYPART_GRANDPAR
(11,22),(22,23),0.478999 # DEPENDENCYPART_GRANDPAR
(11,22),(22,24),0.232563 # DEPENDENCYPART_GRANDPAR
(11,22),(22,25),0.167595 # DEPENDENCYPART_GRANDPAR
(11,22),(22,27),-0.107327 # DEPENDENCYPART_GRANDPAR
(11,22),(22,28),0.064718 # DEPENDENCYPART_GRANDPAR
(11,22),(22,29),-0.0109312 # DEPENDENCYPART_GRANDPAR
(11,22),(22,30),-0.143442 # DEPENDENCYPART_GRANDPAR
(11,23),(23,22),0.148074 # DEPENDENCYPART_GRANDPAR
(11,23),(23,24),0.168649 # DEPENDENCYPART_GRANDPAR
(11,23),(23,25),0.264821 # DEPENDENCYPART_GRANDPAR
(11,23),(23,27),-0.131314 # DEPENDENCYPART_GRANDPAR
(11,23),(23,28),0.06343 # DEPENDENCYPART_GRANDPAR
(11,23),(23,29),-0.0190202 # DEPENDENCYPART_GRANDPAR
(11,24),(24,20),-0.0762255 # DEPENDENCYPART_GRANDPAR
(11,24),(24,23),0.28628 # DEPENDENCYPART_GRANDPAR
(11,24),(24,25),0.265526 # DEPENDENCYPART_GRANDPAR
(11,24),(24,27),-0.128288 # DEPENDENCYPART_GRANDPAR
(11,24),(24,28),0.1002 # DEPENDENCYPART_GRANDPAR
(11,24),(24,29),-0.0238722 # DEPENDENCYPART_GRANDPAR
(11,25),(25,23),0.243659 # DEPENDENCYPART_GRANDPAR
(11,25),(25,24),-0.00463331 # DEPENDENCYPART_GRANDPAR
(11,25),(25,26),0.0374236 # DEPENDENCYPART_GRANDPAR
(11,25),(25,27),-0.157058 # DEPENDENCYPART_GRANDPAR
(11,25),(25,28),-0.0691993 # DEPENDENCYPART_GRANDPAR
(11,25),(25,29),-0.0363401 # DEPENDENCYPART_GRANDPAR
(11,27),(27,23),0.27253 # DEPENDENCYPART_GRANDPAR
(11,27),(27,24),0.0836822 # DEPENDENCYPART_GRANDPAR
(11,27),(27,26),0.0282572 # DEPENDENCYPART_GRANDPAR
(11,27),(27,28),0.0324416 # DEPENDENCYPART_GRANDPAR
(11,27),(27,29),0.0208445 # DEPENDENCYPART_GRANDPAR
(11,28),(28,25),0.0326326 # DEPENDENCYPART_GRANDPAR
(11,28),(28,27),-0.270395 # DEPENDENCYPART_GRANDPAR
(11,28),(28,29),0.0655113 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.445796 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),0.504635 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.143298 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.0422973 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),0.129812 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),0.405664 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.213149 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.0546557 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.101236 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),0.260256 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),0.304323 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.531755 # DEPENDENCYPART_GRANDPAR
(13,10),(10,14),-0.193273 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.547123 # DEPENDENCYPART_GRANDPAR
(13,11),(11,1),0.178621 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),0.159832 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),0.239638 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),0.138022 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),0.244443 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),0.314521 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),0.655617 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.521193 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.0778 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.198597 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.533248 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.259264 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.224457 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-0.146661 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.226041 # DEPENDENCYPART_GRANDPAR
(13,11),(11,20),-0.539445 # DEPENDENCYPART_GRANDPAR
(13,11),(11,21),-0.0710853 # DEPENDENCYPART_GRANDPAR
(13,11),(11,22),-0.45069 # DEPENDENCYPART_GRANDPAR
(13,11),(11,23),-0.249924 # DEPENDENCYPART_GRANDPAR
(13,11),(11,24),-0.473339 # DEPENDENCYPART_GRANDPAR
(13,11),(11,25),-0.750845 # DEPENDENCYPART_GRANDPAR
(13,11),(11,27),-0.526561 # DEPENDENCYPART_GRANDPAR
(13,11),(11,28),-0.702974 # DEPENDENCYPART_GRANDPAR
(13,11),(11,30),-1.12289 # DEPENDENCYPART_GRANDPAR
(13,12),(12,14),-0.246305 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),0.146436 # DEPENDENCYPART_GRANDPAR
