# _root_ Sales climbed to an estimated $ 245 million in fiscal 1989 , ended Aug. 31 , from $ 99.9 million in fiscal 1985 .
#goldHeads=2,0,2,6,6,3,6,6,3,11,9,11,11,13,14,11,2,17,18,18,17,23,21,2,
#predictedHeads=2,0,2,6,6,3,6,6,6,11,9,6,6,13,14,6,2,17,18,18,18,23,21,2,
(2,14),(14,14),(14,10),0.154981 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,6),0.115126 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,14),(14,14),(14,-1),-0.00266922 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,14),(14,13),(14,12),0.0853253 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,10),0.104968 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,13),(14,-1),-0.0660529 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,12),(14,11),0.128432 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,10),0.115712 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,6),0.108442 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,12),(14,-1),-0.0778805 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,11),(14,10),0.103051 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,11),(14,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,11),(14,-1),-0.0839925 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,10),(14,6),0.103069 # DEPENDENCYPART_GRANDSIBL
(2,14),(14,10),(14,-1),-0.0496304 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,14),(14,6),(14,-1),-0.0566851 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,16),(16,16),(16,25),0.0328557 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,16),(16,16),(16,-1),0.0373756 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,17),(17,17),(17,18),8.47656e-05 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,17),(17,17),(17,19),0.0422614 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,17),(17,17),(17,20),0.045456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,17),(17,17),(17,21),-0.108725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,17),(17,17),(17,22),-0.0301896 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,17),(17,17),(17,23),0.0514116 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,17),(17,17),(17,24),-0.0420755 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,17),(17,17),(17,25),-0.19096 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,17),(17,18),(17,19),-0.0443878 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,18),(17,20),-0.0443902 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,18),(17,21),-0.0485581 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,18),(17,22),-0.0422898 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,18),(17,23),-0.0443878 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,18),(17,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,18),(17,25),-0.0696637 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,17),(17,19),(17,20),-0.0484416 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,19),(17,21),-0.00928922 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,19),(17,22),-0.0420438 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,19),(17,23),-0.0456252 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,19),(17,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,19),(17,25),-0.0286048 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,17),(17,20),(17,21),-0.0124333 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,20),(17,22),-0.0420438 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,20),(17,23),-0.0456252 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,20),(17,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,20),(17,25),-0.0262233 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,17),(17,21),(17,22),-0.0420205 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,21),(17,23),-0.0431089 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,21),(17,24),-0.046199 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,21),(17,25),-0.0354044 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,17),(17,22),(17,23),-0.0420125 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,22),(17,24),-0.0420172 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,22),(17,25),-0.0129578 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,17),(17,23),(17,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,17),(17,23),(17,25),-0.0182542 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,17),(17,24),(17,25),-0.0504332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,17),(17,17),(17,16),0.0858958 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,17),(17,17),(17,-1),-0.0278159 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,17),(17,16),(17,-1),-0.124626 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,21),(21,21),(21,22),-0.0458656 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,21),(21,21),(21,23),0.0810717 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,21),(21,21),(21,24),-0.0420773 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,21),(21,21),(21,25),-0.103709 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,21),(21,22),(21,23),-0.0420126 # DEPENDENCYPART_GRANDSIBL
(2,21),(21,22),(21,24),-0.0420172 # DEPENDENCYPART_GRANDSIBL
(2,21),(21,22),(21,25),-0.0269406 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,21),(21,23),(21,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,21),(21,23),(21,25),0.0474989 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,21),(21,24),(21,25),-0.0516624 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,21),(21,21),(21,20),0.158328 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,21),(21,21),(21,18),0.0382511 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,21),(21,21),(21,-1),-0.00642627 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,21),(21,20),(21,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(2,21),(21,20),(21,-1),-0.016171 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,21),(21,18),(21,-1),-0.123726 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,22),(22,22),(22,23),-0.0549272 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,22),(22,22),(22,25),0.000502552 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,22),(22,23),(22,25),-0.0690485 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,22),(22,22),(22,-1),-0.143079 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,24),(24,24),(24,25),0.146904 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,24),(24,24),(24,23),0.101565 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,24),(24,24),(24,-1),0.18013 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,24),(24,23),(24,-1),-0.0656508 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,1),(1,2),0.101213 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,3),-0.0659692 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,1),(1,1),(1,4),-0.0655088 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,5),-0.0653421 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,9),-0.06478 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,1),(1,25),-0.192991 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,1),(1,2),(1,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,2),(1,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,12),-0.0641495 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,2),(1,25),-0.0656351 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,3),(1,4),-0.0641483 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,9),-0.0648401 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,1),(1,3),(1,25),-0.0667215 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,1),(1,4),(1,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,4),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,4),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,4),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,4),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,4),(1,25),-0.117114 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,5),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,5),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,5),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,5),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,5),(1,25),-0.0384005 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,6),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,6),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,6),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,6),(1,25),-0.0694789 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,9),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,9),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,9),(1,25),-0.0581695 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,12),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,1),(1,12),(1,25),-0.0668289 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,24),(1,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,1),(1,1),(1,-1),0.187494 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,4),(4,4),(4,5),-0.0203653 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,6),-0.0421084 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,4),(4,4),(4,25),-0.115801 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,4),(4,5),(4,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,4),(4,5),(4,25),-0.0212193 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,6),(4,25),-0.0421084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,4),(4,4),(4,-1),-0.108893 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,5),(5,6),-0.0410499 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,7),-0.044768 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,8),-0.044768 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,9),-0.0640268 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,10),-0.0420494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,11),-0.044768 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,12),-0.0421509 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,13),-0.0428901 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,14),-0.0446216 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,16),-0.0421509 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,17),-0.0617061 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,18),-0.0410499 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,21),-0.0640268 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,25),-0.0332816 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,6),(5,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,9),-0.0435976 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,12),-0.0439307 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,16),-0.0439307 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,17),-0.0435976 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,21),-0.0435976 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,6),(5,25),-0.0370039 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,7),(5,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,9),-0.0433988 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,12),-0.0420473 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,16),-0.0420473 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,17),-0.0433988 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,21),-0.0433988 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,7),(5,25),-0.0426594 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,8),(5,9),-0.0433988 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,12),-0.0420473 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,16),-0.0420473 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,17),-0.0433988 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,21),-0.0433988 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,8),(5,25),-0.0426594 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,9),(5,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,12),-0.0423369 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,14),-0.0420126 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,16),-0.0423369 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,17),-0.0435834 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,21),-0.043586 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,9),(5,25),-0.0827181 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,10),(5,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,10),(5,25),-0.0420494 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,11),(5,12),-0.0420473 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,16),-0.0420473 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,17),-0.0433988 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,21),-0.0433988 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,11),(5,25),-0.0426594 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,12),(5,13),-0.042023 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,12),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,12),(5,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,12),(5,17),-0.045981 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,12),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,12),(5,21),-0.0459815 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,12),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,12),(5,25),-0.0438061 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,13),(5,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,13),(5,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,13),(5,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,13),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,13),(5,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,13),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,13),(5,25),-0.042911 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,14),(5,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,14),(5,17),-0.0420131 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,14),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,14),(5,21),-0.0420141 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,14),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,14),(5,25),-0.0446182 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,16),(5,17),-0.045981 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,16),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,16),(5,21),-0.0459815 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,16),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,16),(5,25),-0.0438061 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,17),(5,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,17),(5,21),-0.0430638 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,17),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,17),(5,25),-0.0796344 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,18),(5,21),-0.0435976 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,18),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,18),(5,25),-0.0370039 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,21),(5,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,21),(5,25),-0.0827181 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,24),(5,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,5),(5,4),0.088758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,3),0.10307 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,5),(5,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,1),-0.0641498 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,-1),-0.123339 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,4),(5,3),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,4),(5,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,4),(5,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,4),(5,-1),-0.083637 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,3),(5,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,3),(5,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,3),(5,-1),-0.0643465 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,2),(5,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,2),(5,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,1),(5,-1),-0.0671053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,6),(6,7),-0.00592843 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,8),-0.0101774 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,9),-0.0511791 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,10),-0.0427601 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,11),-0.00592843 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,12),-0.042667 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,13),-0.0430085 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,14),-0.0420195 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,15),-0.00589435 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,16),-0.042667 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,17),-0.0509892 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,18),-0.0423294 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,20),-0.0101774 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,21),-0.0511791 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,22),-0.0427601 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,25),-0.0482829 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,7),(6,8),-0.0241537 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,9),-0.0722275 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,10),-0.0428357 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,11),-0.0273463 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,12),-0.0339224 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,13),-0.0401369 # DEPENDENCYPART_GRANDSIBL
