# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,4,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(4,10),(10,13),0.195026 # DEPENDENCYPART_GRANDPAR
(4,10),(10,14),0.435034 # DEPENDENCYPART_GRANDPAR
(4,10),(10,15),0.328208 # DEPENDENCYPART_GRANDPAR
(4,10),(10,17),0.0446889 # DEPENDENCYPART_GRANDPAR
(4,10),(10,18),0.212468 # DEPENDENCYPART_GRANDPAR
(4,10),(10,19),0.242579 # DEPENDENCYPART_GRANDPAR
(4,10),(10,21),-0.314748 # DEPENDENCYPART_GRANDPAR
(4,10),(10,22),0.364983 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),0.444413 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),0.151157 # DEPENDENCYPART_GRANDPAR
(4,11),(11,14),0.452347 # DEPENDENCYPART_GRANDPAR
(4,12),(12,10),0.0304578 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),0.121733 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),0.235116 # DEPENDENCYPART_GRANDPAR
(4,12),(12,14),0.53196 # DEPENDENCYPART_GRANDPAR
(4,13),(13,11),0.182609 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),0.389282 # DEPENDENCYPART_GRANDPAR
(4,13),(13,15),0.254457 # DEPENDENCYPART_GRANDPAR
(4,13),(13,17),-0.0922583 # DEPENDENCYPART_GRANDPAR
(4,14),(14,1),-0.225795 # DEPENDENCYPART_GRANDPAR
(4,14),(14,2),0.221355 # DEPENDENCYPART_GRANDPAR
(4,14),(14,3),-0.23755 # DEPENDENCYPART_GRANDPAR
(4,14),(14,4),-0.593256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,14),(14,5),0.487692 # DEPENDENCYPART_GRANDPAR
(4,14),(14,7),0.134432 # DEPENDENCYPART_GRANDPAR
(4,14),(14,8),0.255451 # DEPENDENCYPART_GRANDPAR
(4,14),(14,9),0.419027 # DEPENDENCYPART_GRANDPAR
(4,14),(14,10),-0.0089629 # DEPENDENCYPART_GRANDPAR
(4,14),(14,11),0.225496 # DEPENDENCYPART_GRANDPAR
(4,14),(14,12),0.358034 # DEPENDENCYPART_GRANDPAR
(4,14),(14,13),0.218606 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),0.385446 # DEPENDENCYPART_GRANDPAR
(4,14),(14,16),-0.073872 # DEPENDENCYPART_GRANDPAR
(4,14),(14,17),0.0966036 # DEPENDENCYPART_GRANDPAR
(4,14),(14,18),0.317583 # DEPENDENCYPART_GRANDPAR
(4,14),(14,19),0.190376 # DEPENDENCYPART_GRANDPAR
(4,14),(14,21),-0.333824 # DEPENDENCYPART_GRANDPAR
(4,14),(14,22),0.454499 # DEPENDENCYPART_GRANDPAR
(4,14),(14,23),0.378333 # DEPENDENCYPART_GRANDPAR
(4,15),(15,2),0.469891 # DEPENDENCYPART_GRANDPAR
(4,15),(15,4),-0.636052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,15),(15,9),0.382873 # DEPENDENCYPART_GRANDPAR
(4,15),(15,10),-0.0431508 # DEPENDENCYPART_GRANDPAR
(4,15),(15,11),0.0594529 # DEPENDENCYPART_GRANDPAR
(4,15),(15,12),0.300002 # DEPENDENCYPART_GRANDPAR
(4,15),(15,13),-0.00241713 # DEPENDENCYPART_GRANDPAR
(4,15),(15,14),0.301437 # DEPENDENCYPART_GRANDPAR
(4,15),(15,16),-0.0803513 # DEPENDENCYPART_GRANDPAR
(4,15),(15,17),-0.0365906 # DEPENDENCYPART_GRANDPAR
(4,15),(15,18),0.339359 # DEPENDENCYPART_GRANDPAR
(4,15),(15,19),0.232971 # DEPENDENCYPART_GRANDPAR
(4,15),(15,20),-0.392233 # DEPENDENCYPART_GRANDPAR
(4,15),(15,21),-0.377455 # DEPENDENCYPART_GRANDPAR
(4,15),(15,22),0.423067 # DEPENDENCYPART_GRANDPAR
(4,17),(17,13),0.0633857 # DEPENDENCYPART_GRANDPAR
(4,17),(17,15),0.206132 # DEPENDENCYPART_GRANDPAR
(4,17),(17,16),-0.071804 # DEPENDENCYPART_GRANDPAR
(4,17),(17,18),0.193475 # DEPENDENCYPART_GRANDPAR
(4,17),(17,19),0.216331 # DEPENDENCYPART_GRANDPAR
(4,17),(17,21),-0.381485 # DEPENDENCYPART_GRANDPAR
(4,17),(17,22),0.386189 # DEPENDENCYPART_GRANDPAR
(4,19),(19,21),-0.431718 # DEPENDENCYPART_GRANDPAR
(4,21),(21,16),-0.104534 # DEPENDENCYPART_GRANDPAR
(4,21),(21,17),-0.0243461 # DEPENDENCYPART_GRANDPAR
(4,21),(21,18),0.348101 # DEPENDENCYPART_GRANDPAR
(4,21),(21,19),0.185794 # DEPENDENCYPART_GRANDPAR
(4,21),(21,20),-0.454675 # DEPENDENCYPART_GRANDPAR
(4,22),(22,1),-0.219897 # DEPENDENCYPART_GRANDPAR
(4,22),(22,2),0.161211 # DEPENDENCYPART_GRANDPAR
(4,22),(22,3),-0.202748 # DEPENDENCYPART_GRANDPAR
(4,22),(22,4),-0.60976 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,22),(22,5),0.482551 # DEPENDENCYPART_GRANDPAR
(4,22),(22,6),0.390796 # DEPENDENCYPART_GRANDPAR
(4,22),(22,7),0.124404 # DEPENDENCYPART_GRANDPAR
(4,22),(22,8),0.0841617 # DEPENDENCYPART_GRANDPAR
(4,22),(22,9),0.404901 # DEPENDENCYPART_GRANDPAR
(4,22),(22,10),-0.00973626 # DEPENDENCYPART_GRANDPAR
(4,22),(22,11),0.09302 # DEPENDENCYPART_GRANDPAR
(4,22),(22,12),0.335027 # DEPENDENCYPART_GRANDPAR
(4,22),(22,13),0.0473168 # DEPENDENCYPART_GRANDPAR
(4,22),(22,14),0.321582 # DEPENDENCYPART_GRANDPAR
(4,22),(22,15),0.106259 # DEPENDENCYPART_GRANDPAR
(4,22),(22,16),-0.261278 # DEPENDENCYPART_GRANDPAR
(4,22),(22,17),-0.220082 # DEPENDENCYPART_GRANDPAR
(4,22),(22,18),0.0255541 # DEPENDENCYPART_GRANDPAR
(4,22),(22,19),0.0171318 # DEPENDENCYPART_GRANDPAR
(4,22),(22,20),-0.554397 # DEPENDENCYPART_GRANDPAR
(4,22),(22,21),-0.49607 # DEPENDENCYPART_GRANDPAR
(4,22),(22,23),0.344684 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),0.557478 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),0.415231 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),0.407429 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),0.256627 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),0.438881 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-0.848771 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,7),0.0922255 # DEPENDENCYPART_GRANDPAR
(5,2),(2,9),0.00706027 # DEPENDENCYPART_GRANDPAR
(5,2),(2,10),-0.211376 # DEPENDENCYPART_GRANDPAR
(5,2),(2,14),-0.0517683 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),0.593019 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),0.395682 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-0.788205 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,7),0.0920067 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),0.335699 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),0.610239 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),0.233518 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-0.855651 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),0.315639 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),0.136615 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.102353 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),0.00599092 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.243663 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.288861 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),0.0958775 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-0.31842 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-0.0528368 # DEPENDENCYPART_GRANDPAR
(5,4),(4,15),-0.177762 # DEPENDENCYPART_GRANDPAR
(5,4),(4,17),-0.528381 # DEPENDENCYPART_GRANDPAR
(5,4),(4,18),-0.244824 # DEPENDENCYPART_GRANDPAR
(5,4),(4,19),-0.158915 # DEPENDENCYPART_GRANDPAR
(5,4),(4,21),-0.921997 # DEPENDENCYPART_GRANDPAR
(5,4),(4,22),-0.00712244 # DEPENDENCYPART_GRANDPAR
(5,4),(4,23),-0.77896 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),0.063092 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),0.43701 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),0.0280171 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),0.213518 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.618391 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),0.508031 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.462703 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),0.606453 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),0.565764 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),0.304446 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),0.591429 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),0.246636 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),0.535391 # DEPENDENCYPART_GRANDPAR
(5,6),(6,15),0.384323 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),0.241987 # DEPENDENCYPART_GRANDPAR
(5,6),(6,18),0.126593 # DEPENDENCYPART_GRANDPAR
(5,6),(6,19),0.384095 # DEPENDENCYPART_GRANDPAR
(5,6),(6,21),-0.263996 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),0.494711 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),0.545532 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),0.192173 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.00818795 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),0.192084 # DEPENDENCYPART_GRANDPAR
(5,9),(9,3),-0.136381 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),0.0425732 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-0.557991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),0.65483 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),0.357181 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),0.3621 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),0.177881 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),0.0913505 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),0.468949 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),0.0556679 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),0.361846 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),0.190857 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),-0.00634599 # DEPENDENCYPART_GRANDPAR
(5,9),(9,18),0.0824097 # DEPENDENCYPART_GRANDPAR
(5,9),(9,19),0.144183 # DEPENDENCYPART_GRANDPAR
(5,9),(9,21),-0.495885 # DEPENDENCYPART_GRANDPAR
(5,9),(9,22),0.372841 # DEPENDENCYPART_GRANDPAR
(5,9),(9,23),-0.64278 # DEPENDENCYPART_GRANDPAR
(5,10),(10,2),0.270804 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),0.444656 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),0.452326 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),0.198408 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),0.571294 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),0.151527 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),0.403326 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),0.294675 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),0.0729713 # DEPENDENCYPART_GRANDPAR
(5,10),(10,18),0.187657 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),0.308137 # DEPENDENCYPART_GRANDPAR
(5,10),(10,21),-0.346809 # DEPENDENCYPART_GRANDPAR
(5,10),(10,22),0.453888 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),0.591832 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),0.150597 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),0.437813 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),0.10805 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),0.100487 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),0.241696 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),0.526228 # DEPENDENCYPART_GRANDPAR
(5,14),(14,1),-0.0116594 # DEPENDENCYPART_GRANDPAR
(5,14),(14,2),0.184283 # DEPENDENCYPART_GRANDPAR
(5,14),(14,3),-0.140128 # DEPENDENCYPART_GRANDPAR
(5,14),(14,4),0.0391018 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-0.559235 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,7),0.370825 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),0.37026 # DEPENDENCYPART_GRANDPAR
(5,14),(14,9),0.351005 # DEPENDENCYPART_GRANDPAR
(5,14),(14,10),0.046439 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),0.138698 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),0.457292 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),0.154193 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),0.269109 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.0714 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),0.00339336 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),0.0933655 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),0.151245 # DEPENDENCYPART_GRANDPAR
(5,14),(14,21),-0.483532 # DEPENDENCYPART_GRANDPAR
(5,14),(14,22),0.404794 # DEPENDENCYPART_GRANDPAR
(5,14),(14,23),-0.622544 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),0.741339 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),0.00097954 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),0.0616554 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.0719905 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),0.0145596 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.0670116 # DEPENDENCYPART_GRANDPAR
(6,2),(2,7),0.0100725 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),0.0624872 # DEPENDENCYPART_GRANDPAR
(6,2),(2,10),-0.0548777 # DEPENDENCYPART_GRANDPAR
(6,2),(2,14),-0.0152747 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),0.728682 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.0238437 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.0891234 # DEPENDENCYPART_GRANDPAR
(6,3),(3,7),0.013248 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),0.0470663 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),0.819689 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.0149286 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.0911792 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-0.888787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),0.0453194 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.0321434 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),0.0497354 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.1013 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.153415 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),0.0781579 # DEPENDENCYPART_GRANDPAR
(6,4),(4,13),-0.374097 # DEPENDENCYPART_GRANDPAR
(6,4),(4,14),-0.028025 # DEPENDENCYPART_GRANDPAR
(6,4),(4,15),-0.211883 # DEPENDENCYPART_GRANDPAR
(6,4),(4,17),-0.164038 # DEPENDENCYPART_GRANDPAR
(6,4),(4,18),-0.222234 # DEPENDENCYPART_GRANDPAR
(6,4),(4,19),0.025552 # DEPENDENCYPART_GRANDPAR
(6,4),(4,21),-0.56189 # DEPENDENCYPART_GRANDPAR
(6,4),(4,22),-0.501148 # DEPENDENCYPART_GRANDPAR
(6,4),(4,23),-0.526732 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),0.148046 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),0.774605 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),0.0525395 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),0.0833481 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-0.91215 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.00325326 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.0273471 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),0.0481615 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.0705661 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.150931 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),0.077559 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.0296003 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.554239 # DEPENDENCYPART_GRANDPAR
(6,8),(8,7),0.40138 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),0.31158 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.297133 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),0.293406 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.475036 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.386714 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.412274 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.55482 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.213227 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.435599 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),0.379721 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.320003 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),0.528963 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),0.0844012 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),0.469652 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),0.209389 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),0.451227 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),0.198262 # DEPENDENCYPART_GRANDPAR
(6,9),(9,19),0.328975 # DEPENDENCYPART_GRANDPAR
(6,9),(9,21),-0.059833 # DEPENDENCYPART_GRANDPAR
(6,9),(9,22),-0.0662154 # DEPENDENCYPART_GRANDPAR
(6,9),(9,23),-0.277674 # DEPENDENCYPART_GRANDPAR
(6,10),(10,2),0.425233 # DEPENDENCYPART_GRANDPAR
(6,10),(10,7),0.276256 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.504802 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),0.483968 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),0.678804 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),0.236639 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),0.537983 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),0.421054 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),0.61343 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),0.352701 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),0.529054 # DEPENDENCYPART_GRANDPAR
(6,10),(10,21),0.157243 # DEPENDENCYPART_GRANDPAR
(6,10),(10,22),0.0726078 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),0.567447 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),0.0862547 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),0.455779 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),0.257415 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),0.221674 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),0.123979 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),0.484607 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),0.244924 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),0.423672 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),0.215093 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),0.359785 # DEPENDENCYPART_GRANDPAR
(6,14),(14,1),-0.294849 # DEPENDENCYPART_GRANDPAR
(6,14),(14,2),0.300772 # DEPENDENCYPART_GRANDPAR
(6,14),(14,3),-0.473028 # DEPENDENCYPART_GRANDPAR
(6,14),(14,4),-0.38443 # DEPENDENCYPART_GRANDPAR
(6,14),(14,5),-0.409997 # DEPENDENCYPART_GRANDPAR
(6,14),(14,7),0.222163 # DEPENDENCYPART_GRANDPAR
(6,14),(14,8),0.439048 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),0.411323 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),0.202774 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),0.269312 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),0.394245 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),0.0970934 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),0.240744 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),0.0135958 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),0.457282 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),0.216175 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),0.330441 # DEPENDENCYPART_GRANDPAR
(6,14),(14,21),-0.057255 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-0.0545972 # DEPENDENCYPART_GRANDPAR
(6,14),(14,23),-0.276141 # DEPENDENCYPART_GRANDPAR
(6,15),(15,2),0.460962 # DEPENDENCYPART_GRANDPAR
(6,15),(15,4),-0.354366 # DEPENDENCYPART_GRANDPAR
(6,15),(15,9),0.457812 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),0.264546 # DEPENDENCYPART_GRANDPAR
(6,15),(15,11),0.251104 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),0.443707 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),0.0250815 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),0.380261 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),0.0564664 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),0.378657 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),0.239422 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),0.406532 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.0117859 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-0.0638754 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),-0.0391111 # DEPENDENCYPART_GRANDPAR
(6,17),(17,13),0.0161366 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),0.263973 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),0.176158 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),0.221261 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),0.458981 # DEPENDENCYPART_GRANDPAR
(6,17),(17,21),-0.0356806 # DEPENDENCYPART_GRANDPAR
(6,17),(17,22),-0.0117354 # DEPENDENCYPART_GRANDPAR
(6,19),(19,21),-0.0752324 # DEPENDENCYPART_GRANDPAR
(6,21),(21,16),0.0402355 # DEPENDENCYPART_GRANDPAR
(6,21),(21,17),0.328859 # DEPENDENCYPART_GRANDPAR
(6,21),(21,18),0.159745 # DEPENDENCYPART_GRANDPAR
(6,21),(21,19),0.409186 # DEPENDENCYPART_GRANDPAR
(6,21),(21,20),-0.0670044 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-0.175986 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-0.043482 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.318249 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.185144 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.249629 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.20881 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.12159 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.312795 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),0.0356377 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.169468 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),0.122033 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.213272 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),0.446509 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.0612733 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.182639 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),0.0653538 # DEPENDENCYPART_GRANDPAR
(7,9),(9,19),-0.0401561 # DEPENDENCYPART_GRANDPAR
(7,9),(9,21),-0.372071 # DEPENDENCYPART_GRANDPAR
(7,9),(9,22),-0.0249379 # DEPENDENCYPART_GRANDPAR
(7,9),(9,23),-0.263593 # DEPENDENCYPART_GRANDPAR
(8,7),(7,9),0.0568133 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-0.123464 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.166091 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),0.507134 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),0.339789 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),0.510791 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),0.253454 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),0.434689 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),0.230819 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),0.445767 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),0.231692 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),0.364737 # DEPENDENCYPART_GRANDPAR
(8,10),(10,21),0.139593 # DEPENDENCYPART_GRANDPAR
(8,10),(10,22),0.315658 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),0.471742 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),0.616808 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),0.100674 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),0.0811319 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.616841 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),0.146536 # DEPENDENCYPART_GRANDPAR
