# _root_ But then it suddenly burst upward 7.5 as Goldman , Sachs & Co. stepped in and bought almost every share offer , traders said .
#goldHeads=5,5,5,5,24,5,5,5,14,9,9,11,12,8,14,14,16,21,21,21,17,24,24,0,24,
#predictedHeads=5,5,5,5,24,5,6,5,14,9,9,11,12,8,14,14,16,17,21,21,17,24,24,0,24,
(1,2),(2,6),(2,12),-0.0423373 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,6),(2,26),-0.0736489 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,7),(2,8),-0.0468447 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,10),-0.032896 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,12),-0.0420969 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,7),(2,26),-0.0573251 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,8),(2,9),-0.0344059 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,10),-0.0422666 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,12),-0.0440956 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,8),(2,26),-0.0396242 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,9),(2,10),-0.0420199 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,12),-0.0420356 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,9),(2,26),-0.0455565 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,10),(2,12),-0.00923551 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,10),(2,26),-0.0798024 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,12),(2,26),-0.0206005 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,2),(2,1),0.103067 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,2),(2,-1),-0.0933495 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,1),(2,-1),-0.0644205 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,3),(3,3),(3,4),-0.0460487 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,5),-0.0420545 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,6),-0.0460487 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,7),-0.042065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,8),-0.042786 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,12),-0.0471898 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,26),-0.129949 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,3),(3,4),(3,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,6),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,26),-0.0443905 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,5),(3,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,26),-0.0420681 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,6),(3,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,26),-0.0443905 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,7),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,26),-0.042065 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,8),(3,12),-0.0420124 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,26),-0.0429542 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,12),(3,26),-0.0471873 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,3),(3,2),0.103048 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,1),0.10307 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,3),(3,3),(3,-1),-0.147895 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,3),(3,2),(3,1),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,2),(3,-1),-0.0641676 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,1),(3,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,4),(4,4),(4,5),-0.024434 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,6),-0.100895 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,7),-0.0546298 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,8),-0.0370162 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,9),-0.0462492 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,26),-0.1933 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,4),(4,5),(4,6),-0.0420129 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,8),-0.0421585 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,26),-0.0278753 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,6),(4,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,8),-0.0501533 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,9),-0.0424072 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,26),-0.0689645 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,7),(4,8),-0.0468447 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,7),(4,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,7),(4,26),-0.0573251 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,8),(4,9),-0.0344059 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,8),(4,26),-0.0436748 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,9),(4,26),-0.0455565 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,4),(4,3),0.100932 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,2),0.10542 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,1),0.103067 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,4),(4,4),(4,-1),-0.111944 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,4),(4,3),(4,2),0.10307 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,3),(4,1),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,3),(4,-1),-0.0662835 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,2),(4,1),0.10287 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,2),(4,-1),-0.0511027 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,1),(4,-1),-0.0644205 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,5),(5,5),(5,6),-0.0492037 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,7),-0.0239788 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,8),-0.0729161 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,9),-0.0651665 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,10),-0.000656635 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,11),-0.0651665 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,12),-0.0369537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,14),-0.0270728 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,15),-0.0666204 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,16),-0.0390059 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,17),-0.0270728 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,18),-0.0419526 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,21),-0.0293734 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,22),-0.000656635 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,25),-0.0472593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,26),0.00936142 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,5),(5,6),(5,7),-0.044694 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,8),-0.0387586 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,9),-0.0431828 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,10),-0.0289104 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,11),-0.0431828 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,12),-0.0518658 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,14),-0.0547809 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,15),-0.0204182 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,16),-0.059461 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,17),-0.0547809 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,18),-0.0214789 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,21),-0.0260745 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,22),-0.0289104 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,25),-0.043858 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,26),-0.0337297 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,7),(5,8),-0.0422968 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,9),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,10),-0.0500747 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,11),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,12),-0.0420191 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,14),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,15),-0.0433338 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,16),-0.042027 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,18),-0.0427402 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,21),-0.0426765 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,22),-0.0500747 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,26),-0.0264589 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,8),(5,9),-0.0397186 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,10),-0.0780247 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,11),-0.0397186 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,12),-0.0522407 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,14),-0.0468949 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,15),-0.0411106 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,16),-0.0575196 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,17),-0.0468942 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,18),-0.0458512 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,21),-0.0509871 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,22),-0.0780247 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,25),-0.0483362 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,26),-0.000460817 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,9),(5,10),-0.0427238 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,11),-0.0385283 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,12),-0.0454733 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,14),-0.0395154 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,15),-0.0421463 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,16),-0.047047 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,17),-0.0395154 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,18),-0.0420368 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,21),-0.0394486 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,22),-0.0427238 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,25),-0.0421652 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,26),-0.0463713 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,10),(5,11),-0.0438801 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,12),-0.0221964 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,14),-0.0544122 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,15),-0.0448446 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,16),-0.0198997 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,17),-0.054419 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,18),-0.0439238 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,21),-0.0639023 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,22),-0.0427201 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,25),-0.0420223 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,26),-0.0716687 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,11),(5,12),-0.0454733 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,14),-0.0395154 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,15),-0.0421463 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,16),-0.047047 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,17),-0.0395154 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,18),-0.0420368 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,21),-0.0394486 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,22),-0.0427238 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,25),-0.0421652 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,26),-0.0463713 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,12),(5,14),-0.0427138 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,12),(5,15),-0.0474174 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,12),(5,16),-0.0420177 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,12),(5,17),-0.0427138 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,12),(5,18),-0.0471692 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,12),(5,21),-0.044781 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,12),(5,22),-0.0504483 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,12),(5,25),-0.0422827 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,12),(5,26),-0.0548064 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,14),(5,15),-0.0426635 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,14),(5,16),-0.042775 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,14),(5,17),-0.0420182 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,14),(5,18),-0.0426564 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,14),(5,21),-0.0420164 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,14),(5,22),-0.047769 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,14),(5,25),-0.0429263 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,14),(5,26),-0.0108025 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,15),(5,16),-0.0559711 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,15),(5,17),-0.0565094 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,15),(5,18),-0.0229341 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,15),(5,21),-0.0257185 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,15),(5,22),-0.0329395 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,15),(5,25),-0.0442167 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,15),(5,26),-0.0592089 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,16),(5,17),-0.0432144 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,16),(5,18),-0.0506322 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,16),(5,21),-0.0462631 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,16),(5,22),-0.0534686 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,16),(5,25),-0.0424185 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,16),(5,26),-0.0640084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,17),(5,18),-0.0426564 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,17),(5,21),-0.0420164 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,17),(5,22),-0.047769 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,17),(5,25),-0.0429263 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,17),(5,26),-0.0148176 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,18),(5,21),-0.0260745 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,18),(5,22),-0.0289104 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,18),(5,25),-0.043858 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,18),(5,26),-0.0258558 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,21),(5,22),-0.0363369 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,21),(5,25),-0.0459592 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,21),(5,26),-0.0458596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,22),(5,25),-0.0420223 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,22),(5,26),-0.0716687 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,25),(5,26),-0.0696181 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,5),(5,4),0.10012 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,3),0.0602116 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,2),0.0951524 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,1),0.101893 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,5),(5,5),(5,-1),0.0145233 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,5),(5,4),(5,3),0.102044 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,4),(5,2),0.10103 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,4),(5,1),0.0890613 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,4),(5,-1),-0.0247962 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,3),(5,2),0.103023 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,3),(5,1),0.102885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,3),(5,-1),-0.111524 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,2),(5,1),0.0890606 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,2),(5,-1),-0.0294012 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,1),(5,-1),-0.0956755 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,1),(1,1),(1,2),-0.0641831 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,1),(1,1),(1,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,1),(1,1),(1,4),-0.0641831 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,1),(1,1),(1,5),-0.0641497 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,1),(1,1),(1,26),0.0673534 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,1),(1,2),(1,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,1),(1,2),(1,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,1),(1,2),(1,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,1),(1,2),(1,26),-0.0688754 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,1),(1,3),(1,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(2,1),(1,3),(1,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(2,1),(1,3),(1,26),-0.064146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,1),(1,4),(1,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(2,1),(1,4),(1,26),-0.0688754 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,1),(1,5),(1,26),-0.0642279 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,1),(1,1),(1,-1),-0.0590213 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,3),(3,4),-0.0420457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,5),-0.0421535 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,6),-0.0420457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,12),-0.0420689 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,26),-0.0837735 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,4),(3,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,4),(3,26),-0.0420457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,5),(3,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,5),(3,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,5),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,5),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,5),(3,26),-0.0420146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,6),(3,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,6),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,6),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,6),(3,26),-0.0420457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,7),(3,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,7),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,7),(3,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,8),(3,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,3),(3,8),(3,26),-0.0420156 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,12),(3,26),-0.0423092 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,3),(3,3),(3,2),0.102387 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,3),(3,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,3),(3,-1),-0.108194 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,2),(3,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,3),(3,2),(3,-1),-0.0648285 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,3),(3,1),(3,-1),-0.0642123 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(2,4),(4,4),(4,5),-0.0507007 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,6),-0.0343398 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,7),-0.0745646 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,8),-0.0475847 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,9),-0.0451104 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(2,4),(4,4),(4,26),0.0991873 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(2,4),(4,5),(4,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,5),(4,7),-0.0421177 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,5),(4,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(2,4),(4,5),(4,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
