# _root_ Commodities : Dow Jones futures index 129.72 , off 0.15 ; spot index 130.16 , up 0.91 .
#goldHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
#predictedHeads=0,1,6,6,6,1,6,6,6,9,6,13,6,13,13,13,16,1,
(10,12),(10,19),-0.775495 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,10),(10,9),-0.793986 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,8),-1.11158 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,7),-0.356851 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,6),-0.78392 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,2),-1.19289 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,1),-0.422452 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,-1),-0.681587 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(10,9),(10,8),-0.340173 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,7),-0.779078 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,6),-1.17142 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,2),-1.29869 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,1),-1.201 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,-1),-1.10486 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,8),(10,7),-0.858071 # DEPENDENCYPART_NEXTSIBL
(10,8),(10,6),-1.02335 # DEPENDENCYPART_NEXTSIBL
(10,8),(10,2),-1.3183 # DEPENDENCYPART_NEXTSIBL
(10,8),(10,1),-1.10412 # DEPENDENCYPART_NEXTSIBL
(10,8),(10,-1),-1.62255 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,7),(10,6),-0.480804 # DEPENDENCYPART_NEXTSIBL
(10,7),(10,2),-1.04716 # DEPENDENCYPART_NEXTSIBL
(10,7),(10,1),-1.17867 # DEPENDENCYPART_NEXTSIBL
(10,7),(10,-1),-0.736322 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,6),(10,2),-1.18597 # DEPENDENCYPART_NEXTSIBL
(10,6),(10,1),-1.041 # DEPENDENCYPART_NEXTSIBL
(10,6),(10,-1),-1.27148 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,2),(10,1),-1.14429 # DEPENDENCYPART_NEXTSIBL
(10,2),(10,-1),-1.60074 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,1),(10,-1),-0.522391 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,11),(11,12),-0.696335 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,13),-0.702408 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,19),-0.276295 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(11,12),(11,13),-1.1062 # DEPENDENCYPART_NEXTSIBL
(11,12),(11,19),-0.860469 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,13),(11,19),-0.973527 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,11),(11,10),-0.463859 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,-1),-0.373555 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(11,10),(11,-1),-0.874135 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,12),(12,13),-0.795773 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,14),-0.218665 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,15),-0.771775 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,16),-1.06068 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,17),-0.0841004 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,18),-1.54834 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,19),-0.738705 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(12,13),(12,14),-0.841986 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,15),-0.763389 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,16),-0.846496 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,17),-0.896896 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,18),-0.671739 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,19),-0.880862 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,14),(12,15),-0.587026 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,16),-0.690318 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,17),-1.06721 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,18),-0.734106 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,19),-0.847463 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,15),(12,16),-0.0530409 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,17),-0.428959 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,18),-0.830572 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,19),-1.2845 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,16),(12,17),-0.483985 # DEPENDENCYPART_NEXTSIBL
(12,16),(12,18),-0.641426 # DEPENDENCYPART_NEXTSIBL
(12,16),(12,19),-0.734024 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,17),(12,18),-0.878351 # DEPENDENCYPART_NEXTSIBL
(12,17),(12,19),-0.976562 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,18),(12,19),-1.79784 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,12),(12,10),-0.349286 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,9),-0.686513 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,-1),-0.774817 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(12,10),(12,9),-0.390677 # DEPENDENCYPART_NEXTSIBL
(12,10),(12,-1),-0.806807 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,9),(12,-1),-1.11848 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,13),(13,14),-0.203383 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,15),-0.787394 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,16),-1.04982 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,17),-0.0688184 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,18),-1.55187 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,19),-0.657964 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(13,14),(13,15),-0.572029 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,16),-0.676815 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,17),-1.05623 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,18),-0.732425 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,19),-0.850583 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,15),(13,16),-0.0468724 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,17),-0.433114 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,18),-0.839682 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,19),-1.30264 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,16),(13,17),-0.470945 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,18),-0.637074 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,19),-0.715855 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,17),(13,18),-0.876669 # DEPENDENCYPART_NEXTSIBL
(13,17),(13,19),-0.979682 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,18),(13,19),-1.80667 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,13),(13,12),-0.561247 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,11),-1.21629 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,10),-0.336303 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,9),-0.696316 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,8),-1.23771 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,7),-0.376197 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,6),-0.639349 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,5),-0.514297 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,4),-0.501757 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,3),-0.62813 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,2),-1.27761 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,1),-0.341399 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,-1),-0.820603 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(13,12),(13,11),-0.652557 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,10),-0.812269 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,9),-0.912717 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,8),-0.958796 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,7),-1.05999 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,6),-1.11946 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,5),-0.834231 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,4),-1.01158 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,3),-1.00737 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,2),-1.23564 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,1),-0.869527 # DEPENDENCYPART_NEXTSIBL
(13,12),(13,-1),-0.751488 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,11),(13,10),-1.20302 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,9),-1.45865 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,8),-1.54666 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,7),-1.55797 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,6),-1.35956 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,5),-1.44878 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,4),-1.61357 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,3),-1.587 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,2),-1.43307 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,1),-1.40276 # DEPENDENCYPART_NEXTSIBL
(13,11),(13,-1),-1.84117 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,10),(13,9),-0.391508 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,8),-0.618679 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,7),-1.18483 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,6),-0.806014 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,5),-1.03505 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,4),-1.03096 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,3),-1.00832 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,2),-1.11684 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,1),-1.05654 # DEPENDENCYPART_NEXTSIBL
(13,10),(13,-1),-0.815701 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,9),(13,8),-0.34005 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,7),-0.782053 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,6),-1.03022 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,5),-1.0705 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,4),-1.08035 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,3),-1.28405 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,2),-1.3122 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,1),-1.14017 # DEPENDENCYPART_NEXTSIBL
(13,9),(13,-1),-1.1405 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,8),(13,7),-1.03106 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,6),-1.0041 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,5),-1.24274 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,4),-1.21706 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,3),-1.25483 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,2),-1.42405 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,1),-1.14857 # DEPENDENCYPART_NEXTSIBL
(13,8),(13,-1),-1.69548 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,7),(13,6),-0.412871 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,5),-0.945609 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,4),-0.992473 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,3),-1.01898 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,2),-1.12626 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,1),-1.1819 # DEPENDENCYPART_NEXTSIBL
(13,7),(13,-1),-0.863907 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,6),(13,5),-0.31425 # DEPENDENCYPART_NEXTSIBL
(13,6),(13,4),-0.674651 # DEPENDENCYPART_NEXTSIBL
(13,6),(13,3),-0.952862 # DEPENDENCYPART_NEXTSIBL
(13,6),(13,2),-1.13334 # DEPENDENCYPART_NEXTSIBL
(13,6),(13,1),-0.876226 # DEPENDENCYPART_NEXTSIBL
(13,6),(13,-1),-1.08648 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,5),(13,4),-0.0908492 # DEPENDENCYPART_NEXTSIBL
(13,5),(13,3),-0.601813 # DEPENDENCYPART_NEXTSIBL
(13,5),(13,2),-1.14128 # DEPENDENCYPART_NEXTSIBL
(13,5),(13,1),-1.31376 # DEPENDENCYPART_NEXTSIBL
(13,5),(13,-1),-1.28519 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,4),(13,3),0.0139505 # DEPENDENCYPART_NEXTSIBL
(13,4),(13,2),-0.703018 # DEPENDENCYPART_NEXTSIBL
(13,4),(13,1),-0.826989 # DEPENDENCYPART_NEXTSIBL
(13,4),(13,-1),-1.00369 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,3),(13,2),-0.586512 # DEPENDENCYPART_NEXTSIBL
(13,3),(13,1),-0.71721 # DEPENDENCYPART_NEXTSIBL
(13,3),(13,-1),-0.722886 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,2),(13,1),-1.1639 # DEPENDENCYPART_NEXTSIBL
(13,2),(13,-1),-1.65013 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,1),(13,-1),-0.50052 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,14),(14,15),-0.757824 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,16),-1.11577 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,17),-0.222735 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,19),-0.686138 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(14,15),(14,16),-0.102874 # DEPENDENCYPART_NEXTSIBL
(14,15),(14,17),-0.498068 # DEPENDENCYPART_NEXTSIBL
(14,15),(14,19),-1.32676 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,16),(14,17),-0.523758 # DEPENDENCYPART_NEXTSIBL
(14,16),(14,19),-0.784428 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,17),(14,19),-0.959529 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,14),(14,13),-0.693225 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,12),-0.706616 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,11),-1.13208 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,10),-0.316959 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,9),-0.793986 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,8),-1.11158 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,7),-0.356851 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,-1),-0.681587 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(14,13),(14,12),-0.614901 # DEPENDENCYPART_NEXTSIBL
(14,13),(14,11),-0.96845 # DEPENDENCYPART_NEXTSIBL
(14,13),(14,10),-1.16711 # DEPENDENCYPART_NEXTSIBL
(14,13),(14,9),-1.2064 # DEPENDENCYPART_NEXTSIBL
(14,13),(14,8),-0.849573 # DEPENDENCYPART_NEXTSIBL
(14,13),(14,7),-1.37484 # DEPENDENCYPART_NEXTSIBL
(14,13),(14,-1),-1.02798 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,12),(14,11),-0.701503 # DEPENDENCYPART_NEXTSIBL
(14,12),(14,10),-0.903621 # DEPENDENCYPART_NEXTSIBL
(14,12),(14,9),-1.05038 # DEPENDENCYPART_NEXTSIBL
(14,12),(14,8),-0.96149 # DEPENDENCYPART_NEXTSIBL
(14,12),(14,7),-1.15134 # DEPENDENCYPART_NEXTSIBL
(14,12),(14,-1),-0.938236 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,11),(14,10),-1.12072 # DEPENDENCYPART_NEXTSIBL
(14,11),(14,9),-1.43741 # DEPENDENCYPART_NEXTSIBL
(14,11),(14,8),-1.44126 # DEPENDENCYPART_NEXTSIBL
(14,11),(14,7),-1.47567 # DEPENDENCYPART_NEXTSIBL
(14,11),(14,-1),-1.80298 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,10),(14,9),-0.393606 # DEPENDENCYPART_NEXTSIBL
(14,10),(14,8),-0.452646 # DEPENDENCYPART_NEXTSIBL
(14,10),(14,7),-1.12566 # DEPENDENCYPART_NEXTSIBL
(14,10),(14,-1),-0.68812 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,9),(14,8),-0.340173 # DEPENDENCYPART_NEXTSIBL
(14,9),(14,7),-0.779078 # DEPENDENCYPART_NEXTSIBL
(14,9),(14,-1),-1.10486 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,8),(14,7),-0.858071 # DEPENDENCYPART_NEXTSIBL
(14,8),(14,-1),-1.62255 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,7),(14,-1),-0.736322 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,15),(15,16),-1.23315 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,17),-0.197953 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,19),-0.227237 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(15,16),(15,17),-0.575568 # DEPENDENCYPART_NEXTSIBL
(15,16),(15,19),-0.86067 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,17),(15,19),-1.05192 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,15),(15,14),-0.36222 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,-1),-0.139306 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(15,14),(15,-1),-0.95085 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,16),(16,17),-0.057571 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,18),-1.62821 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,19),-0.601296 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(16,17),(16,18),-0.921866 # DEPENDENCYPART_NEXTSIBL
(16,17),(16,19),-0.940589 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,18),(16,19),-1.91683 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,16),(16,15),-1.02348 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,14),-0.384793 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,-1),-0.721318 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(16,15),(16,14),-0.991329 # DEPENDENCYPART_NEXTSIBL
(16,15),(16,-1),-1.39918 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,14),(16,-1),-0.970023 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,17),(17,18),-1.61876 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,19),-0.686138 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(17,18),(17,19),-1.78774 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,17),(17,16),-1.30765 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,15),-1.14069 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,14),-0.182719 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,10),-0.316959 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,-1),-0.681587 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(17,16),(17,15),-0.757651 # DEPENDENCYPART_NEXTSIBL
(17,16),(17,14),-0.667949 # DEPENDENCYPART_NEXTSIBL
(17,16),(17,10),-0.873614 # DEPENDENCYPART_NEXTSIBL
(17,16),(17,-1),-0.789146 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,15),(17,14),-0.886385 # DEPENDENCYPART_NEXTSIBL
(17,15),(17,10),-1.19211 # DEPENDENCYPART_NEXTSIBL
(17,15),(17,-1),-1.57971 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,14),(17,10),-1.23117 # DEPENDENCYPART_NEXTSIBL
(17,14),(17,-1),-0.73207 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,10),(17,-1),-0.68812 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(18,18),(18,19),-0.392489 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(18,18),(18,17),-0.2023 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(18,18),(18,-1),-0.194428 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(18,17),(18,-1),-1.06484 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(0,1),(1,2),1.69406 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),0.354999 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),0.364211 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),0.274921 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),0.00297335 # DEPENDENCYPART_GRANDPAR
(0,1),(1,7),0.267536 # DEPENDENCYPART_GRANDPAR
(0,1),(1,8),0.306572 # DEPENDENCYPART_GRANDPAR
(0,1),(1,9),0.428884 # DEPENDENCYPART_GRANDPAR
(0,1),(1,10),0.0679329 # DEPENDENCYPART_GRANDPAR
(0,1),(1,11),1.37289 # DEPENDENCYPART_GRANDPAR
(0,1),(1,12),-0.163476 # DEPENDENCYPART_GRANDPAR
(0,1),(1,13),-0.170851 # DEPENDENCYPART_GRANDPAR
(0,1),(1,14),-0.0100143 # DEPENDENCYPART_GRANDPAR
(0,1),(1,15),-0.36038 # DEPENDENCYPART_GRANDPAR
(0,1),(1,16),0.444988 # DEPENDENCYPART_GRANDPAR
(0,1),(1,17),-0.249534 # DEPENDENCYPART_GRANDPAR
(0,1),(1,18),2.46196 # DEPENDENCYPART_GRANDPAR
(0,2),(2,1),0.936827 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),0.182855 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),0.194814 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),-0.195043 # DEPENDENCYPART_GRANDPAR
(0,3),(3,1),0.864601 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.874343 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),0.456886 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),0.245293 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),-0.053135 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),0.231624 # DEPENDENCYPART_GRANDPAR
(0,3),(3,8),0.362746 # DEPENDENCYPART_GRANDPAR
(0,3),(3,11),1.37554 # DEPENDENCYPART_GRANDPAR
(0,3),(3,13),-0.22696 # DEPENDENCYPART_GRANDPAR
(0,3),(3,15),-0.304207 # DEPENDENCYPART_GRANDPAR
(0,3),(3,18),2.29851 # DEPENDENCYPART_GRANDPAR
(0,4),(4,1),0.862214 # DEPENDENCYPART_GRANDPAR
(0,4),(4,2),0.871965 # DEPENDENCYPART_GRANDPAR
(0,4),(4,3),-0.0380194 # DEPENDENCYPART_GRANDPAR
(0,4),(4,5),0.246243 # DEPENDENCYPART_GRANDPAR
(0,4),(4,6),-0.0428329 # DEPENDENCYPART_GRANDPAR
(0,4),(4,7),0.234582 # DEPENDENCYPART_GRANDPAR
(0,4),(4,8),0.35974 # DEPENDENCYPART_GRANDPAR
(0,4),(4,9),0.338417 # DEPENDENCYPART_GRANDPAR
(0,4),(4,10),0.0347641 # DEPENDENCYPART_GRANDPAR
(0,4),(4,11),1.3794 # DEPENDENCYPART_GRANDPAR
(0,4),(4,12),-0.197997 # DEPENDENCYPART_GRANDPAR
(0,4),(4,13),-0.216658 # DEPENDENCYPART_GRANDPAR
(0,4),(4,14),-0.0431831 # DEPENDENCYPART_GRANDPAR
(0,4),(4,15),-0.307212 # DEPENDENCYPART_GRANDPAR
(0,4),(4,18),2.30367 # DEPENDENCYPART_GRANDPAR
(0,5),(5,1),0.830951 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),0.923765 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),0.0290578 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),0.031226 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),-0.0209128 # DEPENDENCYPART_GRANDPAR
(0,5),(5,7),0.250843 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),0.30534 # DEPENDENCYPART_GRANDPAR
(0,5),(5,9),0.432024 # DEPENDENCYPART_GRANDPAR
(0,5),(5,11),1.36378 # DEPENDENCYPART_GRANDPAR
(0,5),(5,12),-0.179595 # DEPENDENCYPART_GRANDPAR
(0,5),(5,13),-0.194738 # DEPENDENCYPART_GRANDPAR
(0,5),(5,16),0.457313 # DEPENDENCYPART_GRANDPAR
(0,5),(5,18),2.45061 # DEPENDENCYPART_GRANDPAR
(0,6),(6,1),0.830748 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),0.797556 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),0.0353762 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),0.035843 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),-0.0174993 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),0.186162 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),0.237034 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),0.313476 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),-0.0138055 # DEPENDENCYPART_GRANDPAR
(0,6),(6,11),1.30206 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),-0.188273 # DEPENDENCYPART_GRANDPAR
(0,6),(6,13),-0.19389 # DEPENDENCYPART_GRANDPAR
(0,6),(6,14),-0.0917527 # DEPENDENCYPART_GRANDPAR
