# _root_ Still , the market had n't yet crossed into positive territory , and traders were glum .
#goldHeads=0,1,4,5,1,5,5,5,8,11,9,5,5,15,13,15,1,
#predictedHeads=5,5,4,5,0,5,5,5,8,11,9,5,5,15,13,15,5,
(4,5),(5,5),(5,12),-0.0719717 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,5),(5,13),-0.0443904 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,5),(5,14),-0.0944329 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,5),(5,15),-0.0239386 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,5),(5,16),-0.0829867 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,5),(5,17),-0.0420187 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,5),(5,18),0.00344628 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,5),(5,6),(5,7),-0.0179121 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,8),-0.0364543 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,9),-0.0441941 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,10),-0.0381604 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,11),-0.0433267 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,12),-0.0351044 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,13),-0.0382752 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,14),-0.0428599 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,15),-0.0372195 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,16),-0.0381604 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,17),-0.0429288 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,6),(5,18),-0.0486106 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,7),(5,8),-0.0357962 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,7),(5,9),-0.0414214 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,7),(5,10),-0.0391766 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,7),(5,11),-0.0394303 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,7),(5,12),-0.0351039 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,7),(5,13),-0.0381868 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,7),(5,14),-0.0428592 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,7),(5,15),-0.0390542 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,7),(5,16),-0.0391766 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,7),(5,17),-0.0429288 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,7),(5,18),-0.0465139 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,8),(5,9),-0.045334 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,8),(5,10),-0.0424747 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,8),(5,11),-0.0424682 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,8),(5,12),-0.0379916 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,8),(5,13),-0.0541442 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,8),(5,14),-0.0420627 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,8),(5,15),-0.0421314 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,8),(5,16),-0.0424747 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,8),(5,17),-0.0433395 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,8),(5,18),-0.0110219 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,9),(5,10),-0.0432935 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,9),(5,11),-0.0374865 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,9),(5,12),-0.0534128 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,9),(5,13),-0.0227944 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,9),(5,14),-0.0448296 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,9),(5,15),-0.0458991 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,9),(5,16),-0.0432935 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,9),(5,17),-0.0430935 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,9),(5,18),0.017662 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,10),(5,11),-0.0456248 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,10),(5,12),-0.053944 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,10),(5,13),-0.0426231 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,10),(5,14),-0.0423803 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,10),(5,15),-0.0420426 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,10),(5,16),-0.0420665 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,10),(5,17),-0.0422319 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,10),(5,18),-0.0325241 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,11),(5,12),-0.0402329 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,11),(5,13),-0.0349314 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,11),(5,14),-0.0431356 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,11),(5,15),-0.0444979 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,11),(5,16),-0.0453557 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,11),(5,17),-0.0428217 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,11),(5,18),-0.0850362 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,12),(5,13),-0.0604135 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,12),(5,14),-0.0434178 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,12),(5,15),-0.0289339 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,12),(5,16),-0.0423297 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,12),(5,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,12),(5,18),-0.0425393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,13),(5,14),-0.0435915 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,13),(5,15),-0.0424732 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,13),(5,16),-0.0420132 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,13),(5,17),-0.0430318 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,13),(5,18),-0.0543033 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,14),(5,15),-0.0438082 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,14),(5,16),-0.041252 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,14),(5,17),-0.0420121 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,14),(5,18),-0.122966 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,15),(5,16),-0.0420114 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,15),(5,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,15),(5,18),-0.0500884 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,16),(5,17),-0.0422319 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,16),(5,18),-0.0325223 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,17),(5,18),-0.0575875 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,5),(5,4),0.113861 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,5),(5,5),(5,3),-0.0642946 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,5),(5,2),-0.0641484 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,5),(5,1),-0.0641913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,5),(5,-1),-0.132336 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,5),(5,4),(5,3),-0.0644608 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,4),(5,2),-0.0646013 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,4),(5,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,5),(5,4),(5,-1),-0.0935171 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,5),(5,3),(5,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,3),(5,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,3),(5,-1),-0.0712668 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,2),(5,1),-0.0642239 # DEPENDENCYPART_GRANDSIBL
(4,5),(5,2),(5,-1),-0.109073 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,1),(5,-1),-0.12557 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,6),(6,7),0.00904427 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,8),-0.0428372 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,9),-0.018676 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,10),-0.0572628 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,11),-0.075876 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,12),-0.0254854 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,13),-0.077054 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,15),-0.0486599 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,16),-0.0572628 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,17),-0.0473925 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,18),0.00509347 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,7),(6,8),-0.0478281 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,9),-0.0220821 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,10),-0.0477746 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,11),-0.0481902 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,12),-0.0518191 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,13),-0.038237 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,15),-0.0420632 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,16),-0.0477746 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,18),-0.0127643 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,8),(6,9),-0.0421914 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,8),(6,10),-0.04211 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,8),(6,11),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,8),(6,12),-0.0446138 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,8),(6,13),-0.0431417 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,8),(6,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,8),(6,16),-0.04211 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,8),(6,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,8),(6,18),-0.0497754 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,9),(6,10),-0.039632 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,9),(6,11),0.023949 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,9),(6,12),-0.0596879 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,9),(6,13),-0.040899 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,9),(6,15),-0.0431936 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,9),(6,16),-0.039632 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,9),(6,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,9),(6,18),-0.119355 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,10),(6,11),-0.0423793 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,10),(6,12),-0.0454133 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,10),(6,13),-0.0421436 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,10),(6,15),-0.0420114 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,10),(6,16),-0.0420374 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,10),(6,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,10),(6,18),-0.0447103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,11),(6,12),-0.0318904 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,11),(6,13),-0.0421211 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,11),(6,15),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,11),(6,16),-0.0420176 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,11),(6,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,11),(6,18),0.0559097 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,12),(6,13),-0.0485686 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,12),(6,15),-0.0478267 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,12),(6,16),-0.0421029 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,12),(6,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,12),(6,18),0.00972544 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,13),(6,15),-0.0420158 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,13),(6,16),-0.042378 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,13),(6,17),-0.0423913 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,13),(6,18),-0.100508 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,15),(6,16),-0.0420257 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,15),(6,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,15),(6,18),-0.0558261 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,16),(6,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,16),(6,18),-0.0447103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,17),(6,18),-0.0463378 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,6),(6,5),0.119191 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,4),0.0911474 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,6),(6,1),-0.0684139 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,-1),-0.146655 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,5),(6,4),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,5),(6,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,5),(6,-1),-0.0510043 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,4),(6,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,4),(6,-1),-0.0561764 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,1),(6,-1),-0.0735565 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,7),(7,8),-0.0416935 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,9),-0.0206015 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,10),-0.0572623 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,11),-0.0759058 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,13),-0.0772038 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,15),-0.0486599 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,18),0.00844688 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,8),(7,9),-0.0421914 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,10),-0.04211 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,11),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,13),-0.0431417 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,18),-0.0486306 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,9),(7,10),-0.039632 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,11),0.0235294 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,13),-0.040899 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,15),-0.0431936 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,9),(7,18),-0.120859 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,10),(7,11),-0.0423793 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,13),-0.0421436 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,15),-0.0420114 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,18),-0.0447095 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,11),(7,13),-0.0421211 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,15),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,11),(7,18),0.0554613 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,13),(7,15),-0.0420158 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,13),(7,18),-0.100655 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,15),(7,18),-0.0558261 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,7),(7,6),0.0637789 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,5),0.119191 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,-1),-0.146371 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,6),(7,5),0.103015 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,6),(7,-1),-0.0736545 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,5),(7,-1),-0.0510043 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,8),(8,9),0.0203737 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,10),-0.0592746 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,11),-0.0675297 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,12),-0.0650165 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,13),-0.0526592 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,14),-0.0479976 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,15),-0.0342715 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,16),-0.0592746 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,18),-0.079312 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,8),(8,9),(8,10),-0.0424275 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,11),-0.0310148 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,12),-0.0534304 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,13),-0.0440001 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,14),-0.0434941 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,15),-0.0423986 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,16),-0.0424275 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,18),-0.0090727 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,10),(8,11),-0.0424886 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,12),-0.0420597 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,13),-0.0420283 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,14),-0.0422098 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,16),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,18),-0.05309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,11),(8,12),-0.0484399 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,13),-0.0496465 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,14),-0.0420596 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,15),-0.0421487 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,16),-0.0422578 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,17),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,11),(8,18),-0.0321471 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,12),(8,13),-0.0439207 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,12),(8,14),-0.0422153 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,12),(8,15),-0.0395869 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,12),(8,16),-0.0431711 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,12),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,12),(8,18),-0.0419618 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,13),(8,14),-0.0420413 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,13),(8,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,13),(8,16),-0.0420122 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,13),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,13),(8,18),-0.0179597 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,14),(8,15),-0.0420127 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,14),(8,16),-0.0430284 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,14),(8,17),-0.0424009 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,14),(8,18),-0.0317055 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,15),(8,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,15),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,15),(8,18),-0.0303297 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,16),(8,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,16),(8,18),-0.05309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,17),(8,18),-0.0426882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,8),(8,7),0.16466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,6),0.159094 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,5),0.102168 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,4),0.104703 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,8),(8,8),(8,2),-0.0641654 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,1),-0.0655073 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,-1),0.101786 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,8),(8,7),(8,6),0.105356 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,7),(8,5),0.102913 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,7),(8,4),0.101547 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,7),(8,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,7),(8,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,7),(8,-1),0.0022845 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,6),(8,5),0.102836 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,6),(8,4),0.101528 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,6),(8,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,6),(8,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,6),(8,-1),0.000857164 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,5),(8,4),0.102925 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,5),(8,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,5),(8,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,5),(8,-1),-0.0650764 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,4),(8,2),-0.0641725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,4),(8,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,4),(8,-1),-0.0681541 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,8),(8,2),(8,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,2),(8,-1),-0.053931 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,1),(8,-1),-0.00197127 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,9),(9,10),-0.0380606 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,11),-0.0286018 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,12),-0.0943639 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,13),-0.0620237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,14),-0.0115492 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,15),-0.0212729 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
