# _root_ In composite trading on the New York Stock Exchange , the company closed at $ 25.25 a share , down 25 cents .
#goldHeads=13,3,1,3,9,9,9,9,4,13,12,13,0,13,14,15,18,15,13,13,22,20,13,
#predictedHeads=13,3,1,3,9,9,9,9,4,13,12,13,0,13,14,15,18,15,13,13,22,20,13,
(3,20),(20,20),(20,22),-0.0648812 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,20),(20,20),(20,23),-0.0473925 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,20),(20,20),(20,24),-0.0237661 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,20),(20,21),(20,22),-0.0421336 # DEPENDENCYPART_GRANDSIBL
(3,20),(20,21),(20,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,20),(20,21),(20,24),-0.0583522 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,20),(20,22),(20,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(3,20),(20,22),(20,24),-0.0435868 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,20),(20,23),(20,24),-0.0463378 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,20),(20,20),(20,18),0.0913519 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,20),(20,20),(20,-1),-0.130047 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,20),(20,18),(20,-1),-0.056651 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,23),(23,23),(23,24),-0.0282351 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,23),(23,23),(23,22),0.0955939 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,23),(23,23),(23,-1),-0.0462628 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,23),(23,22),(23,-1),-0.0716167 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,1),(1,2),0.0763852 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,1),(1,3),0.109406 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,1),(1,4),-0.0573489 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,1),(1,1),(1,6),-0.0674675 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,1),(1,7),-0.0674679 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,1),(1,9),-0.0674675 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,1),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,1),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,1),(1,24),-0.0807767 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,1),(1,2),(1,3),0.103032 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,2),(1,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,2),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,2),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,2),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,2),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,2),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,2),(1,24),-0.0737201 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,3),(1,4),-0.0641885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,3),(1,6),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,3),(1,7),-0.064146 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,3),(1,9),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,3),(1,10),-0.0641562 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,3),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,3),(1,24),-0.0290433 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,4),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,4),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,4),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,4),(1,10),-0.0641474 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,4),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,1),(1,4),(1,24),-0.069053 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,1),(1,6),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,6),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,6),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,6),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,6),(1,24),-0.0658363 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,7),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,7),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,7),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,7),(1,24),-0.0658304 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,9),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,9),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,9),(1,24),-0.0660142 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,10),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,1),(1,10),(1,24),-0.0733087 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,23),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,1),(1,1),(1,-1),0.134934 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,3),(3,3),(3,4),-0.0615202 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,3),(3,3),(3,7),-0.0668808 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,9),-0.0668808 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,10),-0.06419 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,12),-0.0757473 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,13),-0.0659286 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,19),-0.06419 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,20),-0.0695673 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,24),-0.230283 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,3),(3,4),(3,7),-0.0642248 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,9),-0.0642248 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,10),-0.0643798 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,12),-0.0642636 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,19),-0.0643798 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,20),-0.0642876 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,23),-0.0641681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,4),(3,24),-0.101985 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,3),(3,7),(3,9),-0.0641852 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,7),(3,10),-0.0643438 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,7),(3,12),-0.0642209 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,7),(3,13),-0.064152 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,7),(3,19),-0.0643438 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,7),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,7),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,7),(3,24),0.000872551 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,9),(3,10),-0.0643438 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,9),(3,12),-0.0642209 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,9),(3,13),-0.064152 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,9),(3,19),-0.0643438 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,9),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,9),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,9),(3,24),-0.00176456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,10),(3,12),-0.0642454 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,10),(3,13),-0.064166 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,10),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,10),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,10),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,10),(3,24),-0.0792679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,12),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,12),(3,19),-0.0641566 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,12),(3,20),-0.0644815 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,12),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,12),(3,24),0.00116263 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,13),(3,19),-0.0641538 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,13),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,13),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,13),(3,24),-0.0602598 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,19),(3,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,19),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,19),(3,24),-0.0792679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,20),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,20),(3,24),-0.0586908 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,23),(3,24),-0.0642107 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,3),(3,2),-0.0463678 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,1),-0.106521 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,3),(3,3),(3,-1),0.281248 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,3),(3,2),(3,1),-0.0368463 # DEPENDENCYPART_GRANDSIBL
(4,3),(3,2),(3,-1),-0.0607744 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,3),(3,1),(3,-1),-0.00447019 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,5),(5,5),(5,24),-0.0229942 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,5),(5,5),(5,-1),-0.185565 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,6),(6,7),-0.133947 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,10),-0.133136 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,24),0.162263 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,7),(6,10),-0.0129589 # DEPENDENCYPART_GRANDSIBL
(4,6),(6,7),(6,24),-0.0883884 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,10),(6,24),-0.118419 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,6),(6,6),(6,5),0.0752036 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,6),(6,6),(6,-1),-0.201192 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,6),(6,5),(6,-1),-0.111826 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,7),(7,8),-0.125858 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,10),-0.139469 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,12),-0.0699445 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,24),0.215643 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,8),(7,10),-0.019384 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,12),-0.0511884 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,8),(7,24),-0.0915121 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,10),(7,12),-0.00708293 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,10),(7,24),-0.122036 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,12),(7,24),-0.081772 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,7),(7,6),0.20478 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,5),0.0695937 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,7),(7,7),(7,-1),-0.16632 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,7),(7,6),(7,5),0.137974 # DEPENDENCYPART_GRANDSIBL
(4,7),(7,6),(7,-1),-0.0492316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,7),(7,5),(7,-1),-0.119455 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,8),(8,9),-0.129867 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,10),-0.132842 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,12),-0.0637294 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,18),-0.0631597 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,19),-0.132842 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,23),-0.0254507 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,24),0.218408 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,8),(8,9),(8,10),-0.0226581 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,12),-0.0511884 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,18),-0.0502668 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,19),-0.0226581 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,23),-0.039344 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,9),(8,24),-0.0844552 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,10),(8,12),0.000290571 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,18),-0.0168485 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,19),-0.0799159 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,23),-0.0423967 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,10),(8,24),-0.120097 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,12),(8,18),-0.0452681 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,12),(8,19),-0.000700563 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,12),(8,23),-0.0429028 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,12),(8,24),-0.0713297 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,18),(8,19),-0.0020525 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,18),(8,23),-0.0429028 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,18),(8,24),-0.0859395 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,19),(8,23),-0.0423967 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,19),(8,24),-0.120097 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,23),(8,24),-0.0211509 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,8),(8,7),0.169608 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,6),0.201828 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,5),0.0753859 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,8),(8,8),(8,-1),-0.179044 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,8),(8,7),(8,6),0.0435354 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,7),(8,5),0.146261 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,7),(8,-1),-0.0626122 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,6),(8,5),0.140467 # DEPENDENCYPART_GRANDSIBL
(4,8),(8,6),(8,-1),-0.0400121 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,8),(8,5),(8,-1),-0.111285 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,9),(9,10),-0.127971 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,11),-0.0229507 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,12),-0.0661531 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,13),-0.0575764 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,14),-0.0665819 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,15),-0.0473251 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,18),-0.0655833 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,19),-0.127971 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,20),-0.0193275 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,22),-0.0630658 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,23),-0.0254507 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,24),0.193081 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,9),(9,10),(9,11),-0.0260199 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,10),(9,12),0.000567861 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,10),(9,13),-0.0224033 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,10),(9,14),-0.0549329 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,10),(9,15),-0.0533592 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,10),(9,18),-0.0165712 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,10),(9,19),-0.080074 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,10),(9,20),-0.0543563 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,10),(9,22),-0.0308516 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,10),(9,23),-0.0423967 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,10),(9,24),-0.121748 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,11),(9,12),-0.0429567 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,11),(9,13),-0.0425502 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,11),(9,14),-0.0425334 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,11),(9,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,11),(9,18),-0.0429567 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,11),(9,19),-0.0422715 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,11),(9,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,11),(9,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,11),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,11),(9,24),-0.0162921 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,12),(9,13),-0.0390454 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,12),(9,14),-0.0445107 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,12),(9,15),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,12),(9,18),-0.0454344 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,12),(9,19),-0.0012567 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,12),(9,20),-0.0438898 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,12),(9,22),-0.0425831 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,12),(9,23),-0.0429028 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,12),(9,24),-0.0693917 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,13),(9,14),-0.0421161 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,13),(9,15),-0.0420143 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,13),(9,18),-0.0420604 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,13),(9,19),-0.0619514 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,13),(9,20),-0.0421036 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,13),(9,22),-0.0420224 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,13),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,13),(9,24),0.00564356 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,14),(9,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,14),(9,18),-0.0433501 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,14),(9,19),-0.019519 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,14),(9,20),-0.0410505 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,14),(9,22),-0.0425909 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,14),(9,23),-0.0421737 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,14),(9,24),-0.0324466 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,15),(9,18),-0.0430288 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,15),(9,19),-0.0470459 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,15),(9,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,15),(9,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,15),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,15),(9,24),-0.0653909 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,18),(9,19),-0.00260863 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,18),(9,20),-0.0438898 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,18),(9,22),-0.0425831 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,18),(9,23),-0.0429028 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,18),(9,24),-0.0840015 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,19),(9,20),-0.0543563 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,19),(9,22),-0.0308516 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,19),(9,23),-0.0423967 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,19),(9,24),-0.121748 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,20),(9,22),-0.0428397 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,20),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,20),(9,24),-0.0499206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,22),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,22),(9,24),-0.047548 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,23),(9,24),-0.0211509 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,9),(9,8),0.185647 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,7),0.179605 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,6),0.211824 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,5),0.0672302 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,4),0.0610828 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,9),(9,9),(9,3),-0.0641489 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,2),-0.0643438 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,1),-0.0644441 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(4,9),(9,9),(9,-1),-0.165737 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(4,9),(9,8),(9,7),0.0751366 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,8),(9,6),0.0674432 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,8),(9,5),0.160127 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,8),(9,4),0.103747 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,8),(9,3),-0.0647587 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,8),(9,2),-0.0641563 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,8),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,8),(9,-1),-0.0852661 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,7),(9,6),0.0608963 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,7),(9,5),0.160296 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,7),(9,4),0.103747 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,7),(9,3),-0.0647587 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,7),(9,2),-0.0641563 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,7),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,7),(9,-1),-0.0783828 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,6),(9,5),0.154503 # DEPENDENCYPART_GRANDSIBL
(4,9),(9,6),(9,4),0.103731 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(4,9),(9,6),(9,3),-0.0647587 # DEPENDENCYPART_GRANDSIBL
