# _root_ The new expiration date is the date on which DIG 's financing commitments , which total about $ 240 million , are to expire .
#goldHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
#predictedHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
(7,12),(7,17),-0.864385 # DEPENDENCYPART_NEXTSIBL
(7,12),(7,18),-0.958249 # DEPENDENCYPART_NEXTSIBL
(7,12),(7,21),-0.595675 # DEPENDENCYPART_NEXTSIBL
(7,12),(7,22),-1.10916 # DEPENDENCYPART_NEXTSIBL
(7,12),(7,23),-0.932071 # DEPENDENCYPART_NEXTSIBL
(7,12),(7,25),-0.452709 # DEPENDENCYPART_NEXTSIBL
(7,12),(7,26),-0.725583 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,13),(7,14),-0.895191 # DEPENDENCYPART_NEXTSIBL
(7,13),(7,16),-0.882161 # DEPENDENCYPART_NEXTSIBL
(7,13),(7,17),-0.846601 # DEPENDENCYPART_NEXTSIBL
(7,13),(7,18),-0.805654 # DEPENDENCYPART_NEXTSIBL
(7,13),(7,21),-0.785603 # DEPENDENCYPART_NEXTSIBL
(7,13),(7,22),-0.904608 # DEPENDENCYPART_NEXTSIBL
(7,13),(7,23),-0.932452 # DEPENDENCYPART_NEXTSIBL
(7,13),(7,25),-0.559233 # DEPENDENCYPART_NEXTSIBL
(7,13),(7,26),-0.667875 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,14),(7,16),0.095367 # DEPENDENCYPART_NEXTSIBL
(7,14),(7,17),-0.367356 # DEPENDENCYPART_NEXTSIBL
(7,14),(7,18),-0.67648 # DEPENDENCYPART_NEXTSIBL
(7,14),(7,21),-0.892244 # DEPENDENCYPART_NEXTSIBL
(7,14),(7,22),-0.0916611 # DEPENDENCYPART_NEXTSIBL
(7,14),(7,23),-0.586005 # DEPENDENCYPART_NEXTSIBL
(7,14),(7,25),-0.793254 # DEPENDENCYPART_NEXTSIBL
(7,14),(7,26),-1.12252 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,16),(7,17),-0.636508 # DEPENDENCYPART_NEXTSIBL
(7,16),(7,18),-0.694111 # DEPENDENCYPART_NEXTSIBL
(7,16),(7,21),-0.210027 # DEPENDENCYPART_NEXTSIBL
(7,16),(7,22),-0.974182 # DEPENDENCYPART_NEXTSIBL
(7,16),(7,23),-0.633774 # DEPENDENCYPART_NEXTSIBL
(7,16),(7,25),-0.382855 # DEPENDENCYPART_NEXTSIBL
(7,16),(7,26),-0.998678 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,17),(7,18),-0.816654 # DEPENDENCYPART_NEXTSIBL
(7,17),(7,21),-0.78956 # DEPENDENCYPART_NEXTSIBL
(7,17),(7,22),-0.993851 # DEPENDENCYPART_NEXTSIBL
(7,17),(7,23),-0.787197 # DEPENDENCYPART_NEXTSIBL
(7,17),(7,25),-0.93877 # DEPENDENCYPART_NEXTSIBL
(7,17),(7,26),-0.748055 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,18),(7,21),-0.700745 # DEPENDENCYPART_NEXTSIBL
(7,18),(7,22),-0.897094 # DEPENDENCYPART_NEXTSIBL
(7,18),(7,23),-0.547415 # DEPENDENCYPART_NEXTSIBL
(7,18),(7,25),-0.804888 # DEPENDENCYPART_NEXTSIBL
(7,18),(7,26),-1.22143 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,21),(7,22),-0.248028 # DEPENDENCYPART_NEXTSIBL
(7,21),(7,23),-0.542834 # DEPENDENCYPART_NEXTSIBL
(7,21),(7,25),-1.02963 # DEPENDENCYPART_NEXTSIBL
(7,21),(7,26),-0.773748 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,22),(7,23),-0.478183 # DEPENDENCYPART_NEXTSIBL
(7,22),(7,25),-0.326952 # DEPENDENCYPART_NEXTSIBL
(7,22),(7,26),-0.74352 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,23),(7,25),-0.633889 # DEPENDENCYPART_NEXTSIBL
(7,23),(7,26),-0.654163 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,25),(7,26),-1.89711 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,7),(7,6),-0.613565 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(7,7),(7,4),-0.315448 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(7,7),(7,3),-0.413226 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(7,7),(7,2),-0.339561 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(7,7),(7,1),-0.792605 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(7,7),(7,-1),-0.643622 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(7,6),(7,4),-1.16242 # DEPENDENCYPART_NEXTSIBL
(7,6),(7,3),-1.27222 # DEPENDENCYPART_NEXTSIBL
(7,6),(7,2),-1.23068 # DEPENDENCYPART_NEXTSIBL
(7,6),(7,1),-1.3335 # DEPENDENCYPART_NEXTSIBL
(7,6),(7,-1),-0.688539 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,4),(7,3),-0.386636 # DEPENDENCYPART_NEXTSIBL
(7,4),(7,2),-0.685693 # DEPENDENCYPART_NEXTSIBL
(7,4),(7,1),-0.961527 # DEPENDENCYPART_NEXTSIBL
(7,4),(7,-1),-0.627243 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,3),(7,2),-0.116517 # DEPENDENCYPART_NEXTSIBL
(7,3),(7,1),-0.625991 # DEPENDENCYPART_NEXTSIBL
(7,3),(7,-1),-0.989795 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,2),(7,1),-0.417012 # DEPENDENCYPART_NEXTSIBL
(7,2),(7,-1),-0.993311 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(7,1),(7,-1),-0.386242 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,8),(8,9),0.0717304 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,10),-0.622897 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,11),-0.844096 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,12),0.147639 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,13),-0.421365 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,15),-0.129458 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,16),-0.841605 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,18),-0.318556 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,25),-1.59803 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,26),-1.1612 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(8,9),(8,10),-1.11273 # DEPENDENCYPART_NEXTSIBL
(8,9),(8,11),-1.26156 # DEPENDENCYPART_NEXTSIBL
(8,9),(8,12),-1.19271 # DEPENDENCYPART_NEXTSIBL
(8,9),(8,13),-1.34827 # DEPENDENCYPART_NEXTSIBL
(8,9),(8,15),-1.17744 # DEPENDENCYPART_NEXTSIBL
(8,9),(8,16),-1.28749 # DEPENDENCYPART_NEXTSIBL
(8,9),(8,18),-1.27377 # DEPENDENCYPART_NEXTSIBL
(8,9),(8,25),-1.37094 # DEPENDENCYPART_NEXTSIBL
(8,9),(8,26),-0.337164 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,10),(8,11),-1.2033 # DEPENDENCYPART_NEXTSIBL
(8,10),(8,12),-1.09672 # DEPENDENCYPART_NEXTSIBL
(8,10),(8,13),-1.22608 # DEPENDENCYPART_NEXTSIBL
(8,10),(8,15),-1.13118 # DEPENDENCYPART_NEXTSIBL
(8,10),(8,16),-1.1722 # DEPENDENCYPART_NEXTSIBL
(8,10),(8,18),-1.08343 # DEPENDENCYPART_NEXTSIBL
(8,10),(8,25),-1.23565 # DEPENDENCYPART_NEXTSIBL
(8,10),(8,26),-0.21075 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,11),(8,12),-0.817701 # DEPENDENCYPART_NEXTSIBL
(8,11),(8,13),-1.07504 # DEPENDENCYPART_NEXTSIBL
(8,11),(8,15),-1.02298 # DEPENDENCYPART_NEXTSIBL
(8,11),(8,16),-1.15632 # DEPENDENCYPART_NEXTSIBL
(8,11),(8,18),-0.658159 # DEPENDENCYPART_NEXTSIBL
(8,11),(8,25),-1.1055 # DEPENDENCYPART_NEXTSIBL
(8,11),(8,26),-1.08994 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,12),(8,13),-1.07701 # DEPENDENCYPART_NEXTSIBL
(8,12),(8,15),-0.92587 # DEPENDENCYPART_NEXTSIBL
(8,12),(8,16),-1.09644 # DEPENDENCYPART_NEXTSIBL
(8,12),(8,18),-0.998487 # DEPENDENCYPART_NEXTSIBL
(8,12),(8,25),-0.512176 # DEPENDENCYPART_NEXTSIBL
(8,12),(8,26),-0.749808 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,13),(8,15),-0.923644 # DEPENDENCYPART_NEXTSIBL
(8,13),(8,16),-0.886232 # DEPENDENCYPART_NEXTSIBL
(8,13),(8,18),-0.826842 # DEPENDENCYPART_NEXTSIBL
(8,13),(8,25),-0.625677 # DEPENDENCYPART_NEXTSIBL
(8,13),(8,26),-0.542569 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,15),(8,16),-0.838836 # DEPENDENCYPART_NEXTSIBL
(8,15),(8,18),-0.948423 # DEPENDENCYPART_NEXTSIBL
(8,15),(8,25),-1.06992 # DEPENDENCYPART_NEXTSIBL
(8,15),(8,26),-0.171154 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,16),(8,18),-0.754166 # DEPENDENCYPART_NEXTSIBL
(8,16),(8,25),-0.410278 # DEPENDENCYPART_NEXTSIBL
(8,16),(8,26),-1.01975 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,18),(8,25),-0.879908 # DEPENDENCYPART_NEXTSIBL
(8,18),(8,26),-1.12449 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,25),(8,26),-2.01269 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,8),(8,7),-0.351703 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,6),-0.587376 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,5),-0.585743 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,4),-0.412513 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(8,8),(8,-1),-0.601106 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(8,7),(8,6),-0.937368 # DEPENDENCYPART_NEXTSIBL
(8,7),(8,5),-0.968735 # DEPENDENCYPART_NEXTSIBL
(8,7),(8,4),-1.30531 # DEPENDENCYPART_NEXTSIBL
(8,7),(8,-1),-0.874339 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,6),(8,5),-0.683599 # DEPENDENCYPART_NEXTSIBL
(8,6),(8,4),-1.34569 # DEPENDENCYPART_NEXTSIBL
(8,6),(8,-1),-1.02938 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,5),(8,4),-0.574547 # DEPENDENCYPART_NEXTSIBL
(8,5),(8,-1),-0.935005 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(8,4),(8,-1),-0.709801 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,9),(9,10),-0.773933 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,11),-0.733311 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,12),-0.0354436 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,13),-0.594634 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(9,9),(9,26),-0.32511 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(9,10),(9,11),-1.18525 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,12),-1.11467 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,13),-1.26857 # DEPENDENCYPART_NEXTSIBL
(9,10),(9,26),-0.469697 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,11),(9,12),-0.794893 # DEPENDENCYPART_NEXTSIBL
(9,11),(9,13),-1.07366 # DEPENDENCYPART_NEXTSIBL
(9,11),(9,26),-1.0005 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,12),(9,13),-1.10662 # DEPENDENCYPART_NEXTSIBL
(9,12),(9,26),-0.771476 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,13),(9,26),-0.789949 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(9,9),(9,-1),-0.449886 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(10,10),(10,11),-0.329064 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,12),-0.0207516 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,13),-0.651291 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,14),-0.882124 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,16),-0.895855 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,21),-1.38125 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,26),-0.41876 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(10,11),(10,12),-0.652689 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,13),-0.93241 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,14),-0.868075 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,16),-0.982327 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,21),-0.980932 # DEPENDENCYPART_NEXTSIBL
(10,11),(10,26),-0.614604 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,12),(10,13),-1.11892 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,14),-0.78512 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,16),-1.11803 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,21),-0.594397 # DEPENDENCYPART_NEXTSIBL
(10,12),(10,26),-0.830727 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,13),(10,14),-0.85782 # DEPENDENCYPART_NEXTSIBL
(10,13),(10,16),-0.909965 # DEPENDENCYPART_NEXTSIBL
(10,13),(10,21),-0.748232 # DEPENDENCYPART_NEXTSIBL
(10,13),(10,26),-0.819063 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,14),(10,16),0.158977 # DEPENDENCYPART_NEXTSIBL
(10,14),(10,21),-0.85553 # DEPENDENCYPART_NEXTSIBL
(10,14),(10,26),-1.02966 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,16),(10,21),-0.223626 # DEPENDENCYPART_NEXTSIBL
(10,16),(10,26),-1.01618 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,21),(10,26),-0.680879 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,10),(10,9),-0.237095 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,7),-0.277296 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,6),-0.364872 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,5),-0.63565 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(10,10),(10,-1),-0.48997 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(10,9),(10,7),-1.06502 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,6),-1.20768 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,5),-1.12567 # DEPENDENCYPART_NEXTSIBL
(10,9),(10,-1),-0.506768 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,7),(10,6),-0.735536 # DEPENDENCYPART_NEXTSIBL
(10,7),(10,5),-0.913541 # DEPENDENCYPART_NEXTSIBL
(10,7),(10,-1),-0.851667 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,6),(10,5),-0.576916 # DEPENDENCYPART_NEXTSIBL
(10,6),(10,-1),-0.686766 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(10,5),(10,-1),-1.02281 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,11),(11,26),-0.177137 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(11,11),(11,10),-0.812959 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,9),-0.160951 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,7),-0.435716 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(11,11),(11,-1),-0.564059 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(11,10),(11,9),-0.798572 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,7),-1.24258 # DEPENDENCYPART_NEXTSIBL
(11,10),(11,-1),-0.487385 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,9),(11,7),-1.14284 # DEPENDENCYPART_NEXTSIBL
(11,9),(11,-1),-0.416769 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(11,7),(11,-1),-1.00525 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,12),(12,13),-0.425781 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,14),-1.00554 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,15),-0.483953 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,16),-0.917412 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,17),-0.601579 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,18),-0.251267 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,21),-1.50467 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,22),-0.516583 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,23),-0.458732 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,26),-0.81601 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(12,13),(12,14),-1.00822 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,15),-1.01152 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,16),-0.882646 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,17),-0.844634 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,18),-0.77598 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,21),-0.898632 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,22),-0.912664 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,23),-0.86272 # DEPENDENCYPART_NEXTSIBL
(12,13),(12,26),-0.766584 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,14),(12,15),-0.836764 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,16),-0.0056402 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,17),-0.507099 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,18),-0.787144 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,21),-1.04079 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,22),-0.204194 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,23),-0.709693 # DEPENDENCYPART_NEXTSIBL
(12,14),(12,26),-1.24621 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,15),(12,16),-0.952895 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,17),-1.03042 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,18),-1.01406 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,21),-1.07817 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,22),-1.14129 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,23),-1.07165 # DEPENDENCYPART_NEXTSIBL
(12,15),(12,26),-0.479442 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,16),(12,17),-0.686949 # DEPENDENCYPART_NEXTSIBL
(12,16),(12,18),-0.730513 # DEPENDENCYPART_NEXTSIBL
(12,16),(12,21),-0.387581 # DEPENDENCYPART_NEXTSIBL
(12,16),(12,22),-1.04243 # DEPENDENCYPART_NEXTSIBL
(12,16),(12,23),-0.648108 # DEPENDENCYPART_NEXTSIBL
(12,16),(12,26),-1.00741 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,17),(12,18),-0.854334 # DEPENDENCYPART_NEXTSIBL
(12,17),(12,21),-0.856618 # DEPENDENCYPART_NEXTSIBL
(12,17),(12,22),-1.06416 # DEPENDENCYPART_NEXTSIBL
(12,17),(12,23),-0.772652 # DEPENDENCYPART_NEXTSIBL
(12,17),(12,26),-0.81507 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,18),(12,21),-0.861814 # DEPENDENCYPART_NEXTSIBL
(12,18),(12,22),-0.941811 # DEPENDENCYPART_NEXTSIBL
(12,18),(12,23),-0.553778 # DEPENDENCYPART_NEXTSIBL
(12,18),(12,26),-1.14039 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,21),(12,22),-0.36056 # DEPENDENCYPART_NEXTSIBL
(12,21),(12,23),-0.666523 # DEPENDENCYPART_NEXTSIBL
(12,21),(12,26),-0.897431 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,22),(12,23),-0.507669 # DEPENDENCYPART_NEXTSIBL
(12,22),(12,26),-0.766716 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,23),(12,26),-0.60806 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,12),(12,11),-0.930246 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,10),-0.749286 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,9),-0.0748025 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,8),-0.27305 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,7),-0.349848 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,5),-0.65406 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,4),-0.410658 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(12,12),(12,-1),-0.68152 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(12,11),(12,10),-0.801324 # DEPENDENCYPART_NEXTSIBL
(12,11),(12,9),-0.865744 # DEPENDENCYPART_NEXTSIBL
(12,11),(12,8),-0.92052 # DEPENDENCYPART_NEXTSIBL
(12,11),(12,7),-1.19628 # DEPENDENCYPART_NEXTSIBL
(12,11),(12,5),-1.09345 # DEPENDENCYPART_NEXTSIBL
(12,11),(12,4),-1.30143 # DEPENDENCYPART_NEXTSIBL
(12,11),(12,-1),-1.16806 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,10),(12,9),-0.75741 # DEPENDENCYPART_NEXTSIBL
(12,10),(12,8),-0.845685 # DEPENDENCYPART_NEXTSIBL
(12,10),(12,7),-1.19804 # DEPENDENCYPART_NEXTSIBL
(12,10),(12,5),-1.08502 # DEPENDENCYPART_NEXTSIBL
(12,10),(12,4),-1.32214 # DEPENDENCYPART_NEXTSIBL
(12,10),(12,-1),-0.438677 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,9),(12,8),-0.71541 # DEPENDENCYPART_NEXTSIBL
(12,9),(12,7),-1.08393 # DEPENDENCYPART_NEXTSIBL
(12,9),(12,5),-1.0696 # DEPENDENCYPART_NEXTSIBL
(12,9),(12,4),-1.19781 # DEPENDENCYPART_NEXTSIBL
(12,9),(12,-1),-0.319276 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,8),(12,7),-0.671515 # DEPENDENCYPART_NEXTSIBL
(12,8),(12,5),-0.968274 # DEPENDENCYPART_NEXTSIBL
(12,8),(12,4),-0.984306 # DEPENDENCYPART_NEXTSIBL
(12,8),(12,-1),-0.564731 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,7),(12,5),-1.00049 # DEPENDENCYPART_NEXTSIBL
(12,7),(12,4),-1.28742 # DEPENDENCYPART_NEXTSIBL
(12,7),(12,-1),-0.875285 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,5),(12,4),-0.605998 # DEPENDENCYPART_NEXTSIBL
(12,5),(12,-1),-1.0309 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,4),(12,-1),-0.710746 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,13),(13,14),-0.83605 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,15),-0.505547 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,16),-0.877583 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,17),-0.49884 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,18),-0.297224 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,20),-0.540925 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,21),-1.33518 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,22),-0.527897 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,23),-0.214139 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,25),-1.42291 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,26),-0.641034 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(13,14),(13,15),-0.743504 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,16),0.189094 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,17),-0.369208 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,18),-0.615833 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,20),-0.61024 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,21),-0.868627 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,22),0.036354 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,23),-0.622179 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,25),-0.809028 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,26),-1.08295 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,15),(13,16),-0.93882 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,17),-0.993045 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,18),-1.01593 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,20),-1.11108 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,21),-0.979555 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,22),-1.1196 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,23),-1.07359 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,25),-1.12857 # DEPENDENCYPART_NEXTSIBL
(13,15),(13,26),-0.507114 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,16),(13,17),-0.614184 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,18),-0.698884 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,20),-0.765219 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,21),-0.180158 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,22),-0.996439 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,23),-0.602279 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,25),-0.41851 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,26),-0.983449 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
