# _root_ Hertz Corp. of Park Ridge , N.J. , said it retained Merrill Lynch Capital Markets to sell its Hertz Equipment Rental Corp. unit .
#goldHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,11,16,23,23,23,23,23,17,9,
#predictedHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,15,16,23,23,23,23,23,17,9,
(12,13),(12,25),-1.28124 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,14),(12,25),-1.1977 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(12,12),(12,-1),-0.607055 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(13,13),(13,14),-0.481062 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,16),-0.628364 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,23),-0.101475 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,25),-0.538005 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(13,14),(13,16),-0.979557 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,23),-1.56533 # DEPENDENCYPART_NEXTSIBL
(13,14),(13,25),-1.20941 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,16),(13,23),-0.911064 # DEPENDENCYPART_NEXTSIBL
(13,16),(13,25),-0.647671 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,23),(13,25),-0.582704 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(13,13),(13,12),-0.444047 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(13,13),(13,-1),-0.621287 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(13,12),(13,-1),-1.07736 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,14),(14,15),-0.776435 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,16),-0.643496 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,23),-0.0729117 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,25),-0.484691 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(14,15),(14,16),-0.619425 # DEPENDENCYPART_NEXTSIBL
(14,15),(14,23),-1.18749 # DEPENDENCYPART_NEXTSIBL
(14,15),(14,25),-0.519419 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,16),(14,23),-0.903689 # DEPENDENCYPART_NEXTSIBL
(14,16),(14,25),-0.664906 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,23),(14,25),-0.564362 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,14),(14,13),-0.880522 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,12),-0.471441 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(14,14),(14,-1),-0.580955 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(14,13),(14,12),-0.209592 # DEPENDENCYPART_NEXTSIBL
(14,13),(14,-1),-1.09407 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(14,12),(14,-1),-1.11346 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,15),(15,16),-0.623082 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,17),-0.874389 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,19),-0.963205 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,20),-1.3646 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,23),-0.0964915 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,25),-0.506525 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(15,16),(15,17),-0.972644 # DEPENDENCYPART_NEXTSIBL
(15,16),(15,19),-0.697113 # DEPENDENCYPART_NEXTSIBL
(15,16),(15,20),-0.717464 # DEPENDENCYPART_NEXTSIBL
(15,16),(15,23),-0.901594 # DEPENDENCYPART_NEXTSIBL
(15,16),(15,25),-0.632374 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,17),(15,19),-1.19587 # DEPENDENCYPART_NEXTSIBL
(15,17),(15,20),-1.10536 # DEPENDENCYPART_NEXTSIBL
(15,17),(15,23),-1.02131 # DEPENDENCYPART_NEXTSIBL
(15,17),(15,25),-0.761028 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,19),(15,20),-1.41046 # DEPENDENCYPART_NEXTSIBL
(15,19),(15,23),-1.44239 # DEPENDENCYPART_NEXTSIBL
(15,19),(15,25),-0.947269 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,20),(15,23),-1.34835 # DEPENDENCYPART_NEXTSIBL
(15,20),(15,25),-0.875797 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,23),(15,25),-0.565248 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,15),(15,14),-0.101279 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,13),-0.85647 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,12),-0.450055 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,11),-0.633305 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,10),-0.463112 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,8),-1.44534 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,7),-0.729304 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,6),-0.815007 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,5),-0.419284 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,4),-0.53401 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,2),-0.450004 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,1),-0.542808 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(15,15),(15,-1),-0.640831 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(15,14),(15,13),-0.0464198 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,12),-0.415257 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,11),-0.545341 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,10),-0.864757 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,8),-1.16513 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,7),-1.04004 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,6),-0.940695 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,5),-1.05731 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,4),-0.725018 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,2),-0.725491 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,1),-0.676065 # DEPENDENCYPART_NEXTSIBL
(15,14),(15,-1),-1.06408 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,13),(15,12),-0.164943 # DEPENDENCYPART_NEXTSIBL
(15,13),(15,11),-0.571996 # DEPENDENCYPART_NEXTSIBL
(15,13),(15,10),-0.893623 # DEPENDENCYPART_NEXTSIBL
(15,13),(15,8),-0.910624 # DEPENDENCYPART_NEXTSIBL
(15,13),(15,7),-1.20939 # DEPENDENCYPART_NEXTSIBL
(15,13),(15,6),-1.06683 # DEPENDENCYPART_NEXTSIBL
(15,13),(15,5),-1.19666 # DEPENDENCYPART_NEXTSIBL
(15,13),(15,4),-0.883191 # DEPENDENCYPART_NEXTSIBL
(15,13),(15,2),-0.910599 # DEPENDENCYPART_NEXTSIBL
(15,13),(15,1),-0.838019 # DEPENDENCYPART_NEXTSIBL
(15,13),(15,-1),-1.09333 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,12),(15,11),-0.404302 # DEPENDENCYPART_NEXTSIBL
(15,12),(15,10),-0.83984 # DEPENDENCYPART_NEXTSIBL
(15,12),(15,8),-1.16505 # DEPENDENCYPART_NEXTSIBL
(15,12),(15,7),-1.24392 # DEPENDENCYPART_NEXTSIBL
(15,12),(15,6),-1.44869 # DEPENDENCYPART_NEXTSIBL
(15,12),(15,5),-1.40304 # DEPENDENCYPART_NEXTSIBL
(15,12),(15,4),-1.13951 # DEPENDENCYPART_NEXTSIBL
(15,12),(15,2),-1.08939 # DEPENDENCYPART_NEXTSIBL
(15,12),(15,1),-1.08702 # DEPENDENCYPART_NEXTSIBL
(15,12),(15,-1),-1.1005 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,11),(15,10),-0.859039 # DEPENDENCYPART_NEXTSIBL
(15,11),(15,8),-1.34675 # DEPENDENCYPART_NEXTSIBL
(15,11),(15,7),-1.05552 # DEPENDENCYPART_NEXTSIBL
(15,11),(15,6),-1.40018 # DEPENDENCYPART_NEXTSIBL
(15,11),(15,5),-1.11285 # DEPENDENCYPART_NEXTSIBL
(15,11),(15,4),-1.06495 # DEPENDENCYPART_NEXTSIBL
(15,11),(15,2),-1.03045 # DEPENDENCYPART_NEXTSIBL
(15,11),(15,1),-1.00227 # DEPENDENCYPART_NEXTSIBL
(15,11),(15,-1),-0.804662 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,10),(15,8),-1.3985 # DEPENDENCYPART_NEXTSIBL
(15,10),(15,7),-1.06231 # DEPENDENCYPART_NEXTSIBL
(15,10),(15,6),-1.48521 # DEPENDENCYPART_NEXTSIBL
(15,10),(15,5),-1.12944 # DEPENDENCYPART_NEXTSIBL
(15,10),(15,4),-1.21029 # DEPENDENCYPART_NEXTSIBL
(15,10),(15,2),-1.188 # DEPENDENCYPART_NEXTSIBL
(15,10),(15,1),-1.19165 # DEPENDENCYPART_NEXTSIBL
(15,10),(15,-1),-1.0512 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,8),(15,7),-0.642588 # DEPENDENCYPART_NEXTSIBL
(15,8),(15,6),-1.31045 # DEPENDENCYPART_NEXTSIBL
(15,8),(15,5),-0.784591 # DEPENDENCYPART_NEXTSIBL
(15,8),(15,4),-0.755095 # DEPENDENCYPART_NEXTSIBL
(15,8),(15,2),-0.930334 # DEPENDENCYPART_NEXTSIBL
(15,8),(15,1),-0.870377 # DEPENDENCYPART_NEXTSIBL
(15,8),(15,-1),-0.807893 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,7),(15,6),-0.423127 # DEPENDENCYPART_NEXTSIBL
(15,7),(15,5),-1.14831 # DEPENDENCYPART_NEXTSIBL
(15,7),(15,4),-1.11024 # DEPENDENCYPART_NEXTSIBL
(15,7),(15,2),-1.01896 # DEPENDENCYPART_NEXTSIBL
(15,7),(15,1),-1.14615 # DEPENDENCYPART_NEXTSIBL
(15,7),(15,-1),-0.924445 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,6),(15,5),-0.679443 # DEPENDENCYPART_NEXTSIBL
(15,6),(15,4),-0.93466 # DEPENDENCYPART_NEXTSIBL
(15,6),(15,2),-1.23722 # DEPENDENCYPART_NEXTSIBL
(15,6),(15,1),-1.1775 # DEPENDENCYPART_NEXTSIBL
(15,6),(15,-1),-1.48814 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,5),(15,4),-0.576821 # DEPENDENCYPART_NEXTSIBL
(15,5),(15,2),-0.79954 # DEPENDENCYPART_NEXTSIBL
(15,5),(15,1),-0.823914 # DEPENDENCYPART_NEXTSIBL
(15,5),(15,-1),-0.484031 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,4),(15,2),-1.12888 # DEPENDENCYPART_NEXTSIBL
(15,4),(15,1),-1.17502 # DEPENDENCYPART_NEXTSIBL
(15,4),(15,-1),-0.724362 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,2),(15,1),-0.802516 # DEPENDENCYPART_NEXTSIBL
(15,2),(15,-1),-0.693621 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(15,1),(15,-1),-0.622553 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,16),(16,17),-0.553618 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,18),-1.64761 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,19),-0.639301 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,20),-1.0252 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,21),-0.49379 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,23),0.12141 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,25),-1.25272 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(16,17),(16,18),-0.945788 # DEPENDENCYPART_NEXTSIBL
(16,17),(16,19),-1.07054 # DEPENDENCYPART_NEXTSIBL
(16,17),(16,20),-0.972971 # DEPENDENCYPART_NEXTSIBL
(16,17),(16,21),-0.98893 # DEPENDENCYPART_NEXTSIBL
(16,17),(16,23),-0.92774 # DEPENDENCYPART_NEXTSIBL
(16,17),(16,25),-0.452459 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,18),(16,19),-0.911952 # DEPENDENCYPART_NEXTSIBL
(16,18),(16,20),-1.0169 # DEPENDENCYPART_NEXTSIBL
(16,18),(16,21),-1.02208 # DEPENDENCYPART_NEXTSIBL
(16,18),(16,23),-1.00864 # DEPENDENCYPART_NEXTSIBL
(16,18),(16,25),-1.01753 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,19),(16,20),-1.376 # DEPENDENCYPART_NEXTSIBL
(16,19),(16,21),-1.45344 # DEPENDENCYPART_NEXTSIBL
(16,19),(16,23),-1.40279 # DEPENDENCYPART_NEXTSIBL
(16,19),(16,25),-0.916232 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,20),(16,21),-1.3521 # DEPENDENCYPART_NEXTSIBL
(16,20),(16,23),-1.3017 # DEPENDENCYPART_NEXTSIBL
(16,20),(16,25),-0.828545 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,21),(16,23),-1.15492 # DEPENDENCYPART_NEXTSIBL
(16,21),(16,25),-1.11558 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,23),(16,25),-0.386836 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,16),(16,15),-0.703658 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,14),-0.330253 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,13),-1.06525 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,12),-0.669588 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,6),-0.69527 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,5),-0.630291 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,3),-0.402965 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(16,16),(16,-1),-0.669307 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(16,15),(16,14),-0.781954 # DEPENDENCYPART_NEXTSIBL
(16,15),(16,13),-0.977394 # DEPENDENCYPART_NEXTSIBL
(16,15),(16,12),-1.08157 # DEPENDENCYPART_NEXTSIBL
(16,15),(16,6),-0.886719 # DEPENDENCYPART_NEXTSIBL
(16,15),(16,5),-1.4315 # DEPENDENCYPART_NEXTSIBL
(16,15),(16,3),-0.575293 # DEPENDENCYPART_NEXTSIBL
(16,15),(16,-1),-0.750628 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,14),(16,13),-0.364629 # DEPENDENCYPART_NEXTSIBL
(16,14),(16,12),-0.729154 # DEPENDENCYPART_NEXTSIBL
(16,14),(16,6),-0.946023 # DEPENDENCYPART_NEXTSIBL
(16,14),(16,5),-1.35679 # DEPENDENCYPART_NEXTSIBL
(16,14),(16,3),-0.548612 # DEPENDENCYPART_NEXTSIBL
(16,14),(16,-1),-1.34207 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,13),(16,12),-0.480751 # DEPENDENCYPART_NEXTSIBL
(16,13),(16,6),-1.07381 # DEPENDENCYPART_NEXTSIBL
(16,13),(16,5),-1.49601 # DEPENDENCYPART_NEXTSIBL
(16,13),(16,3),-0.659985 # DEPENDENCYPART_NEXTSIBL
(16,13),(16,-1),-1.3911 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,12),(16,6),-1.45213 # DEPENDENCYPART_NEXTSIBL
(16,12),(16,5),-1.6985 # DEPENDENCYPART_NEXTSIBL
(16,12),(16,3),-0.74537 # DEPENDENCYPART_NEXTSIBL
(16,12),(16,-1),-1.40947 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,6),(16,5),-0.753018 # DEPENDENCYPART_NEXTSIBL
(16,6),(16,3),-0.87237 # DEPENDENCYPART_NEXTSIBL
(16,6),(16,-1),-1.54111 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,5),(16,3),-0.713969 # DEPENDENCYPART_NEXTSIBL
(16,5),(16,-1),-0.774612 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(16,3),(16,-1),-0.915874 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,17),(17,18),-1.67238 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,19),-0.679426 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,20),-1.07701 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,21),-0.533915 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,22),0.311843 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,23),0.0427226 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,25),-0.643952 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(17,18),(17,19),-0.924059 # DEPENDENCYPART_NEXTSIBL
(17,18),(17,20),-1.03531 # DEPENDENCYPART_NEXTSIBL
(17,18),(17,21),-1.03419 # DEPENDENCYPART_NEXTSIBL
(17,18),(17,22),-1.05264 # DEPENDENCYPART_NEXTSIBL
(17,18),(17,23),-0.990927 # DEPENDENCYPART_NEXTSIBL
(17,18),(17,25),-1.03129 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,19),(17,20),-1.38238 # DEPENDENCYPART_NEXTSIBL
(17,19),(17,21),-1.45361 # DEPENDENCYPART_NEXTSIBL
(17,19),(17,22),-1.44592 # DEPENDENCYPART_NEXTSIBL
(17,19),(17,23),-1.32874 # DEPENDENCYPART_NEXTSIBL
(17,19),(17,25),-1.08821 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,20),(17,21),-1.35857 # DEPENDENCYPART_NEXTSIBL
(17,20),(17,22),-1.39309 # DEPENDENCYPART_NEXTSIBL
(17,20),(17,23),-1.23506 # DEPENDENCYPART_NEXTSIBL
(17,20),(17,25),-1.01589 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,21),(17,22),-1.29566 # DEPENDENCYPART_NEXTSIBL
(17,21),(17,23),-1.08087 # DEPENDENCYPART_NEXTSIBL
(17,21),(17,25),-1.28756 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,22),(17,23),-0.912097 # DEPENDENCYPART_NEXTSIBL
(17,22),(17,25),-1.85688 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,23),(17,25),-0.646465 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,17),(17,15),-0.704623 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,14),-0.328568 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,13),-1.06406 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,8),-1.44866 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,3),-0.486897 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(17,17),(17,-1),-1.03307 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(17,15),(17,14),-0.741983 # DEPENDENCYPART_NEXTSIBL
(17,15),(17,13),-0.937624 # DEPENDENCYPART_NEXTSIBL
(17,15),(17,8),-1.14316 # DEPENDENCYPART_NEXTSIBL
(17,15),(17,3),-0.600972 # DEPENDENCYPART_NEXTSIBL
(17,15),(17,-1),-0.742304 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,14),(17,13),-0.323966 # DEPENDENCYPART_NEXTSIBL
(17,14),(17,8),-1.20963 # DEPENDENCYPART_NEXTSIBL
(17,14),(17,3),-0.573398 # DEPENDENCYPART_NEXTSIBL
(17,14),(17,-1),-1.33072 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,13),(17,8),-0.956979 # DEPENDENCYPART_NEXTSIBL
(17,13),(17,3),-0.68497 # DEPENDENCYPART_NEXTSIBL
(17,13),(17,-1),-1.38025 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,8),(17,3),-1.31242 # DEPENDENCYPART_NEXTSIBL
(17,8),(17,-1),-0.888645 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,3),(17,-1),-0.905062 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(18,18),(18,19),-0.833637 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(18,18),(18,20),-1.23062 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(18,18),(18,25),-0.453592 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(18,19),(18,20),-1.44304 # DEPENDENCYPART_NEXTSIBL
(18,19),(18,25),-1.11223 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(18,20),(18,25),-1.03547 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(18,18),(18,16),-0.649153 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(18,18),(18,-1),-0.568768 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(18,16),(18,-1),-0.929256 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,19),(19,20),-1.35437 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,21),-0.807466 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,25),-0.547455 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(19,20),(19,21),-1.3869 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,25),-0.879501 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,21),(19,25),-1.15032 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,19),(19,18),-1.33993 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,-1),-0.608381 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(19,18),(19,-1),-0.544093 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,20),(20,21),-0.80908 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,22),0.461966 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,25),-0.487273 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(20,21),(20,22),-1.20856 # DEPENDENCYPART_NEXTSIBL
(20,21),(20,25),-1.14652 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,22),(20,25),-1.43836 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,20),(20,19),-0.654038 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,18),-1.34281 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,12),-0.455374 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,-1),-0.663676 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(20,19),(20,18),-0.325714 # DEPENDENCYPART_NEXTSIBL
(20,19),(20,12),-0.923813 # DEPENDENCYPART_NEXTSIBL
(20,19),(20,-1),-0.820308 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,18),(20,12),-1.22461 # DEPENDENCYPART_NEXTSIBL
(20,18),(20,-1),-0.549301 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,12),(20,-1),-1.09228 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,21),(21,22),0.460764 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,23),-0.0987991 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,25),-0.542597 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(21,22),(21,23),-0.905429 # DEPENDENCYPART_NEXTSIBL
(21,22),(21,25),-1.43917 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,23),(21,25),-0.579784 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,21),(21,20),-1.05756 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,19),-0.667858 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,18),-1.33993 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,15),-0.49562 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,14),-0.112821 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,13),-0.874487 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,12),-0.469193 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,4),-0.547561 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,1),-0.556359 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,-1),-0.608371 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(21,20),(21,19),-0.0970928 # DEPENDENCYPART_NEXTSIBL
(21,20),(21,18),-0.619082 # DEPENDENCYPART_NEXTSIBL
(21,20),(21,15),-0.882289 # DEPENDENCYPART_NEXTSIBL
(21,20),(21,14),-0.832907 # DEPENDENCYPART_NEXTSIBL
(21,20),(21,13),-0.711203 # DEPENDENCYPART_NEXTSIBL
(21,20),(21,12),-0.665746 # DEPENDENCYPART_NEXTSIBL
(21,20),(21,4),-0.664355 # DEPENDENCYPART_NEXTSIBL
(21,20),(21,1),-0.581848 # DEPENDENCYPART_NEXTSIBL
(21,20),(21,-1),-0.746842 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,19),(21,18),-0.328328 # DEPENDENCYPART_NEXTSIBL
(21,19),(21,15),-1.07151 # DEPENDENCYPART_NEXTSIBL
(21,19),(21,14),-0.917674 # DEPENDENCYPART_NEXTSIBL
(21,19),(21,13),-1.00298 # DEPENDENCYPART_NEXTSIBL
(21,19),(21,12),-0.933443 # DEPENDENCYPART_NEXTSIBL
(21,19),(21,4),-0.926904 # DEPENDENCYPART_NEXTSIBL
(21,19),(21,1),-0.841318 # DEPENDENCYPART_NEXTSIBL
(21,19),(21,-1),-0.833089 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,18),(21,15),-1.10854 # DEPENDENCYPART_NEXTSIBL
(21,18),(21,14),-1.12446 # DEPENDENCYPART_NEXTSIBL
(21,18),(21,13),-1.13608 # DEPENDENCYPART_NEXTSIBL
(21,18),(21,12),-1.22722 # DEPENDENCYPART_NEXTSIBL
(21,18),(21,4),-1.21553 # DEPENDENCYPART_NEXTSIBL
(21,18),(21,1),-1.19708 # DEPENDENCYPART_NEXTSIBL
(21,18),(21,-1),-0.544093 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,15),(21,14),-0.485942 # DEPENDENCYPART_NEXTSIBL
(21,15),(21,13),-0.680543 # DEPENDENCYPART_NEXTSIBL
(21,15),(21,12),-0.790139 # DEPENDENCYPART_NEXTSIBL
(21,15),(21,4),-1.00727 # DEPENDENCYPART_NEXTSIBL
(21,15),(21,1),-0.842197 # DEPENDENCYPART_NEXTSIBL
