# _root_ Boeing has declined to say how many employees are working at its giant Renton , Wash. , plant .
#goldHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
#predictedHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
(9,11),(11,16),0.0864566 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.172745 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),0.375055 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.55318 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.407647 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.168053 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.265857 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),0.069481 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.00196987 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.0532459 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.0843147 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),0.105808 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.505224 # DEPENDENCYPART_GRANDPAR
(9,14),(14,10),0.447457 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.469814 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.260296 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.0622916 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.0459149 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.0497045 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.12826 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),0.0728709 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.413513 # DEPENDENCYPART_GRANDPAR
(9,16),(16,6),0.250704 # DEPENDENCYPART_GRANDPAR
(9,16),(16,7),-0.505224 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),-0.26066 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.0623151 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),0.204642 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),0.225912 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.117315 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),0.0708517 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.413529 # DEPENDENCYPART_GRANDPAR
(9,18),(18,8),-0.577641 # DEPENDENCYPART_GRANDPAR
(9,18),(18,12),-0.175627 # DEPENDENCYPART_GRANDPAR
(9,18),(18,13),-0.0889404 # DEPENDENCYPART_GRANDPAR
(9,18),(18,14),0.0381076 # DEPENDENCYPART_GRANDPAR
(9,18),(18,15),0.0584963 # DEPENDENCYPART_GRANDPAR
(9,18),(18,16),-0.0912077 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),-0.0238485 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.513693 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.0268128 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.0945483 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.0203828 # DEPENDENCYPART_GRANDPAR
(10,1),(1,9),-0.185 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.248102 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.126221 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.162874 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.165034 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),0.452401 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),-0.094437 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.454551 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.299193 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-1.07968 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,11),-0.198021 # DEPENDENCYPART_GRANDPAR
(10,2),(2,12),-0.482997 # DEPENDENCYPART_GRANDPAR
(10,2),(2,15),-0.545027 # DEPENDENCYPART_GRANDPAR
(10,2),(2,16),-0.845965 # DEPENDENCYPART_GRANDPAR
(10,2),(2,17),-0.490704 # DEPENDENCYPART_GRANDPAR
(10,2),(2,19),-0.955838 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.252195 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.174538 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.369649 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.267849 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.06429 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.108163 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.596095 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.625856 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.83895 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-0.828779 # DEPENDENCYPART_GRANDPAR
(10,6),(6,19),-0.940274 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.218509 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),0.461456 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.353756 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.324404 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.05324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.0908033 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.243327 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.240827 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.228915 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),0.281328 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.0939993 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.126219 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.04062 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.0498029 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.269937 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.309714 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.204035 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),0.263281 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),0.114067 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.235233 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.08103 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.163422 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.484066 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.616456 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.6548 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.551394 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.867893 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.497071 # DEPENDENCYPART_GRANDPAR
(10,9),(9,18),-0.863572 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-0.868896 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),0.0227233 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.816756 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.658064 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),0.0230126 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.102884 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),0.120119 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.115268 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.0947818 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.0609448 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.0507285 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.558956 # DEPENDENCYPART_GRANDPAR
(10,12),(12,11),0.388422 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.0900209 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),0.00607006 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.0403847 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.0734735 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.253478 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.0191501 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.250478 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-0.512668 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.642596 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),0.449858 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.140618 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.0414803 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.00121376 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.184436 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),0.0531096 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.230161 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.423898 # DEPENDENCYPART_GRANDPAR
(10,16),(16,6),-0.107481 # DEPENDENCYPART_GRANDPAR
(10,16),(16,7),-0.512668 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),0.140278 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),0.0414802 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),0.0675635 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.0281512 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),0.0640801 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.232164 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.423898 # DEPENDENCYPART_GRANDPAR
(10,18),(18,8),-0.865956 # DEPENDENCYPART_GRANDPAR
(10,18),(18,12),0.200301 # DEPENDENCYPART_GRANDPAR
(10,18),(18,13),-0.0360742 # DEPENDENCYPART_GRANDPAR
(10,18),(18,14),-0.0794359 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),-0.109011 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),-0.298989 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.0546871 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.469331 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.497237 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.443504 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.143627 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.42474 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.252897 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),-0.142115 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.39532 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,13),-0.107671 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.429562 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-0.621797 # DEPENDENCYPART_GRANDPAR
(11,6),(6,18),-0.654642 # DEPENDENCYPART_GRANDPAR
(11,6),(6,19),-1.31053 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.451075 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.288899 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.28622 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.262877 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.359509 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.0666713 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),0.0301091 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.45584 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,1),-0.479435 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.372977 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.351089 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.371699 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.36086 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.324071 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.37241 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),0.145204 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.104283 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.418492 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.743095 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.610728 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.805488 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-0.690188 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-1.29002 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.882673 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),0.308606 # DEPENDENCYPART_GRANDPAR
(11,13),(13,12),0.874828 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.204275 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.207368 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),0.0155343 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.269761 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),0.071418 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.984836 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.738154 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.64956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.775614 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.869628 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.0960135 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),0.157217 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.158406 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),0.0935745 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.826383 # DEPENDENCYPART_GRANDPAR
(11,16),(16,6),-0.797978 # DEPENDENCYPART_GRANDPAR
(11,16),(16,7),-0.984836 # DEPENDENCYPART_GRANDPAR
(11,16),(16,12),0.771126 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.865481 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.462598 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.0509049 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.153428 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),0.0892911 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.828503 # DEPENDENCYPART_GRANDPAR
(11,18),(18,8),-1.15804 # DEPENDENCYPART_GRANDPAR
(11,18),(18,12),1.22916 # DEPENDENCYPART_GRANDPAR
(11,18),(18,13),0.842967 # DEPENDENCYPART_GRANDPAR
(11,18),(18,14),0.445966 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),0.0426598 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),0.247117 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.0197331 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.889956 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.0895347 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.509047 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.364558 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.498489 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.65851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.572418 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.714993 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.767099 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.926199 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.867339 # DEPENDENCYPART_GRANDPAR
(12,11),(11,18),-0.967476 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-1.00407 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.170766 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.247488 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.381971 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.347728 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.404078 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.22919 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.45465 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,7),-0.80575 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.758723 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.636859 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.777167 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.955985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.240551 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.0433733 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.0802438 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.431589 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.300904 # DEPENDENCYPART_GRANDPAR
(13,16),(16,6),-0.325079 # DEPENDENCYPART_GRANDPAR
(13,16),(16,7),-0.80575 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.777167 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.955985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.287955 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),-0.302478 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.0692734 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.433592 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.300904 # DEPENDENCYPART_GRANDPAR
(13,18),(18,8),-0.752179 # DEPENDENCYPART_GRANDPAR
(13,18),(18,12),-0.813293 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-1.01029 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),0.201833 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),-0.403936 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),-0.0899006 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.243629 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.253956 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),-0.253124 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.216915 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.266431 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.190743 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.186481 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.0583355 # DEPENDENCYPART_GRANDPAR
(14,10),(10,1),-0.137367 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.399655 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.542158 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.416709 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.438773 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.310733 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.172362 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.482552 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.377776 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.38293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.742396 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-0.45005 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.699562 # DEPENDENCYPART_GRANDPAR
(14,10),(10,18),-0.600272 # DEPENDENCYPART_GRANDPAR
(14,10),(10,19),-0.736088 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.579143 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.430303 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.476151 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.408812 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.307069 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.39716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.738232 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.46428 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.695398 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.638013 # DEPENDENCYPART_GRANDPAR
(14,11),(11,19),-0.740107 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.20825 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.344043 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.499688 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.38477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.732056 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.451892 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.689222 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.564971 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-0.921027 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-0.953429 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-1.00475 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.924115 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.706279 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.31275 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.0689678 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.20693 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.0106896 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-0.887924 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-0.985487 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.900097 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.808495 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),-0.227726 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.104518 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.184892 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.0848732 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.125613 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.48856 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),-0.342088 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.554553 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.41705 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),-0.42034 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.393764 # DEPENDENCYPART_GRANDPAR
(16,6),(6,13),-0.380642 # DEPENDENCYPART_GRANDPAR
(16,6),(6,14),-0.542977 # DEPENDENCYPART_GRANDPAR
(16,6),(6,16),-1.38357 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,6),(6,18),-0.767068 # DEPENDENCYPART_GRANDPAR
(16,6),(6,19),-0.721536 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),-0.42281 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.413261 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.465256 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.426615 # DEPENDENCYPART_GRANDPAR
(16,7),(7,10),-0.3873 # DEPENDENCYPART_GRANDPAR
(16,7),(7,11),-0.290081 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.440282 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.520973 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.658422 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.558856 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.377256 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.40128 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.996665 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.790649 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.722782 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.536535 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.515675 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.65473 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.638647 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.377432 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.53474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-1.21513 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.916163 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.799326 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-1.08637 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-1.14422 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-1.07703 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-1.07265 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.925573 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.846108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.494133 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.0786296 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.351846 # DEPENDENCYPART_GRANDPAR
(18,8),(8,1),0.0132215 # DEPENDENCYPART_GRANDPAR
(18,8),(8,2),-0.00446926 # DEPENDENCYPART_GRANDPAR
(18,8),(8,3),0.0652274 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.717798 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.115836 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),0.398223 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),0.0553966 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.0574932 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.119302 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.0238291 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.246069 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),0.781408 # DEPENDENCYPART_GRANDPAR
