# _root_ But then , as quickly as the Dow had fallen , it began to turn around .
#goldHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
#predictedHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
(13,1),(1,3),-0.603212 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.444479 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),-0.204624 # DEPENDENCYPART_GRANDPAR
(13,1),(1,9),0.106483 # DEPENDENCYPART_GRANDPAR
(13,1),(1,13),-1.35783 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,1),-0.32333 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.24591 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.00609343 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),0.140402 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),-0.0335036 # DEPENDENCYPART_GRANDPAR
(13,2),(2,8),-0.308188 # DEPENDENCYPART_GRANDPAR
(13,2),(2,9),0.389069 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),-1.29732 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,17),-0.748798 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.263598 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.185164 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.256522 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.0184498 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.19607 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),0.253743 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),0.10308 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.187734 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),-0.288994 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),0.597822 # DEPENDENCYPART_GRANDPAR
(13,4),(4,10),0.255679 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),-0.0642817 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),0.0756977 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.32186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,14),-0.212551 # DEPENDENCYPART_GRANDPAR
(13,4),(4,16),-0.492303 # DEPENDENCYPART_GRANDPAR
(13,4),(4,17),-0.764164 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.297773 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.104333 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.290983 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.0868755 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),0.054947 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.151373 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.248199 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),0.474237 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),0.1883 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.0694471 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.29686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,17),-0.748312 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.354736 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.0254388 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.235995 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.00183221 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),0.192095 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.205216 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.341993 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),0.734986 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),0.271541 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),-0.26526 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-1.41559 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),-0.269927 # DEPENDENCYPART_GRANDPAR
(13,6),(6,15),-0.2354 # DEPENDENCYPART_GRANDPAR
(13,6),(6,16),-0.512901 # DEPENDENCYPART_GRANDPAR
(13,6),(6,17),-0.77194 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),0.472258 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),0.117775 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-1.31419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,3),-0.294115 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),0.0288087 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.164958 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),0.0304076 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),0.525229 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),0.180837 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),0.0683123 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.38745 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,1),-0.0781033 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),0.0171484 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.201661 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),0.0234898 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),0.198432 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.148523 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.00500882 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.195859 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),0.025543 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.342345 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),0.179378 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.29076 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),-0.203644 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.179693 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.466704 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-0.601296 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),-0.346591 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.0545365 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.260472 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),0.0230291 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),0.194237 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.0952149 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.0552297 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.232716 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),0.319304 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.262723 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.0261096 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.20388 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.0753826 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.113842 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.395133 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.668462 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.273334 # DEPENDENCYPART_GRANDPAR
(13,12),(12,14),0.124495 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-0.499539 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.831847 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.376791 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.643382 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.324207 # DEPENDENCYPART_GRANDPAR
(13,14),(14,15),0.454854 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.0647252 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.582011 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-0.555435 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-0.403252 # DEPENDENCYPART_GRANDPAR
(13,15),(15,3),-0.714315 # DEPENDENCYPART_GRANDPAR
(13,15),(15,4),-0.392903 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-0.147954 # DEPENDENCYPART_GRANDPAR
(13,15),(15,6),-0.318146 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-0.784647 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.318087 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.571999 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.283414 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.0826637 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.479426 # DEPENDENCYPART_GRANDPAR
(13,16),(16,1),-0.612926 # DEPENDENCYPART_GRANDPAR
(13,16),(16,6),-0.312838 # DEPENDENCYPART_GRANDPAR
(13,16),(16,8),-0.823357 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.582214 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),-0.290432 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.211662 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.4185 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),0.0176297 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),0.0607395 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),-0.0309616 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),-0.347553 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),-0.101968 # DEPENDENCYPART_GRANDPAR
(14,4),(4,10),-0.0640155 # DEPENDENCYPART_GRANDPAR
(14,4),(4,11),-0.249146 # DEPENDENCYPART_GRANDPAR
(14,4),(4,12),-0.318979 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),-0.0514972 # DEPENDENCYPART_GRANDPAR
(14,4),(4,14),-0.829061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,16),-0.432016 # DEPENDENCYPART_GRANDPAR
(14,4),(4,17),-1.00729 # DEPENDENCYPART_GRANDPAR
(14,8),(8,3),-0.444604 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.105065 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.17571 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),0.0157362 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.0572858 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.00125731 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.203467 # DEPENDENCYPART_GRANDPAR
(14,8),(8,13),-0.0303182 # DEPENDENCYPART_GRANDPAR
(14,10),(10,1),-0.399008 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.362121 # DEPENDENCYPART_GRANDPAR
(14,10),(10,3),-0.670354 # DEPENDENCYPART_GRANDPAR
(14,10),(10,4),-0.204634 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.0396637 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.192484 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.128115 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.362776 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.329507 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.42869 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.286995 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.199543 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-0.859716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),0.0459611 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-0.481517 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-1.06452 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.337415 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-0.686259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,1),-0.424933 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-0.38688 # DEPENDENCYPART_GRANDPAR
(14,15),(15,3),-0.699293 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-0.246925 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-0.13587 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-0.103634 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-0.534723 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.394469 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.538346 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.466359 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),0.235443 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.549157 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-0.690881 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-0.372417 # DEPENDENCYPART_GRANDPAR
(14,16),(16,8),-0.791285 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.733866 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.489064 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.773718 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.426186 # DEPENDENCYPART_GRANDPAR
(15,1),(1,5),-0.360638 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),-0.359143 # DEPENDENCYPART_GRANDPAR
(15,1),(1,13),-0.394219 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.731555 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.639468 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.229648 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.275342 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),0.183758 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.564959 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.3444 # DEPENDENCYPART_GRANDPAR
(15,2),(2,13),-0.374765 # DEPENDENCYPART_GRANDPAR
(15,2),(2,17),-0.696515 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-0.77676 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.399046 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-0.778641 # DEPENDENCYPART_GRANDPAR
(15,4),(4,2),-0.162086 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.457302 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.249753 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),0.210472 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),-0.525121 # DEPENDENCYPART_GRANDPAR
(15,4),(4,8),-0.597811 # DEPENDENCYPART_GRANDPAR
(15,4),(4,9),-0.270631 # DEPENDENCYPART_GRANDPAR
(15,4),(4,10),-0.0847098 # DEPENDENCYPART_GRANDPAR
(15,4),(4,11),-0.509609 # DEPENDENCYPART_GRANDPAR
(15,4),(4,12),-0.663703 # DEPENDENCYPART_GRANDPAR
(15,4),(4,13),-0.288276 # DEPENDENCYPART_GRANDPAR
(15,4),(4,14),-0.318695 # DEPENDENCYPART_GRANDPAR
(15,4),(4,16),-0.12595 # DEPENDENCYPART_GRANDPAR
(15,4),(4,17),-0.698796 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.72741 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-0.186609 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.528992 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.266247 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),0.186787 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.496615 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.582432 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.347187 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.14001 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.590607 # DEPENDENCYPART_GRANDPAR
(15,5),(5,13),-0.377573 # DEPENDENCYPART_GRANDPAR
(15,5),(5,17),-0.696626 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),-0.795841 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),-0.166906 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),-0.515889 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.282527 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.0850416 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.518668 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.673188 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.231301 # DEPENDENCYPART_GRANDPAR
(15,6),(6,10),-0.140043 # DEPENDENCYPART_GRANDPAR
(15,6),(6,11),-0.603886 # DEPENDENCYPART_GRANDPAR
(15,6),(6,13),-0.259246 # DEPENDENCYPART_GRANDPAR
(15,6),(6,14),-0.402821 # DEPENDENCYPART_GRANDPAR
(15,6),(6,15),-0.965531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,6),(6,16),-0.106055 # DEPENDENCYPART_GRANDPAR
(15,6),(6,17),-0.688773 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.564777 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.307709 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.153702 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.356229 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.196212 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.0257568 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.380982 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.237388 # DEPENDENCYPART_GRANDPAR
(15,10),(10,1),-0.774561 # DEPENDENCYPART_GRANDPAR
(15,10),(10,2),-0.23536 # DEPENDENCYPART_GRANDPAR
(15,10),(10,3),-0.618167 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.299243 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),-0.136773 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.0745222 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.374736 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.421235 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.308737 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.649489 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.621318 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.411005 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.440829 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-0.915741 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.0620025 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.642341 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.561939 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.353042 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-1.09936 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-0.339164 # DEPENDENCYPART_GRANDPAR
(15,16),(16,8),-0.956394 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),-0.347024 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.436978 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.475764 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.445398 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),-0.43133 # DEPENDENCYPART_GRANDPAR
(16,1),(1,9),-0.318895 # DEPENDENCYPART_GRANDPAR
(16,1),(1,13),-0.219573 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.483235 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.353864 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.406447 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.338521 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.356287 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),-0.509021 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.458406 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.163925 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),-0.160442 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.417757 # DEPENDENCYPART_GRANDPAR
(16,6),(6,13),-0.0577677 # DEPENDENCYPART_GRANDPAR
(16,6),(6,14),-0.237057 # DEPENDENCYPART_GRANDPAR
(16,6),(6,15),-0.0107966 # DEPENDENCYPART_GRANDPAR
(16,6),(6,16),-1.43581 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,6),(6,17),-0.658188 # DEPENDENCYPART_GRANDPAR
(16,8),(8,3),-0.322186 # DEPENDENCYPART_GRANDPAR
(16,8),(8,5),-0.434444 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),-0.242852 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.444827 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),-0.252742 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),-0.18115 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.323761 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),-0.159534 # DEPENDENCYPART_GRANDPAR
