# _root_ `` It seems computers as hobbies have waned , '' says Ian Brightman , Beseler 's chairman and chief executive officer .
#goldHeads=3,3,11,7,4,5,3,7,3,3,0,13,11,13,17,15,13,17,21,21,18,11,
#predictedHeads=11,3,11,3,3,7,5,7,11,11,0,13,11,13,17,15,13,17,21,21,18,11,
(6,11),(11,18),-0.582768 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),-0.674425 # DEPENDENCYPART_GRANDPAR
(6,11),(11,21),-0.340381 # DEPENDENCYPART_GRANDPAR
(6,11),(11,22),-0.795704 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.539398 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.216867 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.218714 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.391865 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.109955 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.0247738 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),0.194345 # DEPENDENCYPART_GRANDPAR
(7,2),(2,6),-0.0643401 # DEPENDENCYPART_GRANDPAR
(7,2),(2,7),-1.2842 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,1),-0.366553 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.316796 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.270923 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),0.0206818 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.310358 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.2866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.397183 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-0.593837 # DEPENDENCYPART_GRANDPAR
(7,3),(3,10),-0.421452 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),-0.378982 # DEPENDENCYPART_GRANDPAR
(7,3),(3,13),-0.793525 # DEPENDENCYPART_GRANDPAR
(7,3),(3,14),-0.652076 # DEPENDENCYPART_GRANDPAR
(7,3),(3,17),-0.502279 # DEPENDENCYPART_GRANDPAR
(7,3),(3,18),-0.178394 # DEPENDENCYPART_GRANDPAR
(7,3),(3,21),-0.56999 # DEPENDENCYPART_GRANDPAR
(7,3),(3,22),-0.841465 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.373873 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.351166 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.278069 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),0.234548 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.0554617 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.29099 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-0.38767 # DEPENDENCYPART_GRANDPAR
(7,4),(4,9),-0.750509 # DEPENDENCYPART_GRANDPAR
(7,4),(4,10),-0.387524 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.333533 # DEPENDENCYPART_GRANDPAR
(7,4),(4,13),-0.782994 # DEPENDENCYPART_GRANDPAR
(7,4),(4,14),-0.808749 # DEPENDENCYPART_GRANDPAR
(7,4),(4,17),-0.586953 # DEPENDENCYPART_GRANDPAR
(7,4),(4,18),-0.24425 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.294206 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.354546 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.24235 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),0.0281064 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.214707 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.47813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.529031 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.72561 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.540786 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.548486 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-0.931499 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-0.78385 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-0.422081 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.396993 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.374851 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.0628316 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.261185 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.29045 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.387452 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.750291 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.387306 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.333315 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-0.517916 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-0.689229 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.504433 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.492494 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.0490348 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.52736 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.881489 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),0.0456491 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),0.283022 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.200365 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.177687 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.0968068 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.0125908 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.336702 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),0.204242 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),0.190681 # DEPENDENCYPART_GRANDPAR
(7,8),(8,21),0.106275 # DEPENDENCYPART_GRANDPAR
(7,8),(8,22),-0.474476 # DEPENDENCYPART_GRANDPAR
(7,9),(9,8),-0.17158 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-0.188005 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-0.757289 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,9),-0.0900902 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-0.512805 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-0.802751 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-0.617875 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-0.575611 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-0.228883 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.61048 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.660924 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),-0.176748 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.253785 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.177797 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.625163 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.544283 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.346237 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.784177 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.797635 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.261064 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.0266994 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.776212 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),-0.331402 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.86338 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),0.131519 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.334907 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.332987 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.574802 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.823933 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.178971 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),0.0834226 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.248433 # DEPENDENCYPART_GRANDPAR
(7,13),(13,1),-0.680541 # DEPENDENCYPART_GRANDPAR
(7,13),(13,3),-0.679776 # DEPENDENCYPART_GRANDPAR
(7,13),(13,4),-0.632775 # DEPENDENCYPART_GRANDPAR
(7,13),(13,5),-0.193803 # DEPENDENCYPART_GRANDPAR
(7,13),(13,6),-0.667643 # DEPENDENCYPART_GRANDPAR
(7,13),(13,7),-0.642713 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,13),(13,8),0.0267613 # DEPENDENCYPART_GRANDPAR
(7,13),(13,9),0.151082 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),0.131519 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),0.140108 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),-0.210908 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.332973 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.574096 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.823933 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.178883 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),0.0834226 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),-0.759592 # DEPENDENCYPART_GRANDPAR
(7,13),(13,20),-0.796058 # DEPENDENCYPART_GRANDPAR
(7,13),(13,21),-0.248345 # DEPENDENCYPART_GRANDPAR
(7,13),(13,22),-0.644909 # DEPENDENCYPART_GRANDPAR
(7,17),(17,8),-0.0365559 # DEPENDENCYPART_GRANDPAR
(7,17),(17,12),-0.385737 # DEPENDENCYPART_GRANDPAR
(7,17),(17,13),-0.304816 # DEPENDENCYPART_GRANDPAR
(7,17),(17,14),-0.00623836 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),-0.544711 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),-0.401222 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),0.121095 # DEPENDENCYPART_GRANDPAR
(7,17),(17,19),-0.711191 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),-0.701337 # DEPENDENCYPART_GRANDPAR
(7,17),(17,21),-0.238215 # DEPENDENCYPART_GRANDPAR
(7,18),(18,19),-0.663511 # DEPENDENCYPART_GRANDPAR
(7,18),(18,20),-0.591699 # DEPENDENCYPART_GRANDPAR
(7,18),(18,21),-0.262364 # DEPENDENCYPART_GRANDPAR
(7,21),(21,1),-0.7281 # DEPENDENCYPART_GRANDPAR
(7,21),(21,3),-0.694958 # DEPENDENCYPART_GRANDPAR
(7,21),(21,4),-0.636117 # DEPENDENCYPART_GRANDPAR
(7,21),(21,5),-0.160695 # DEPENDENCYPART_GRANDPAR
(7,21),(21,8),-0.00732499 # DEPENDENCYPART_GRANDPAR
(7,21),(21,9),-0.00116496 # DEPENDENCYPART_GRANDPAR
(7,21),(21,12),-0.378196 # DEPENDENCYPART_GRANDPAR
(7,21),(21,13),-0.297275 # DEPENDENCYPART_GRANDPAR
(7,21),(21,15),-0.53717 # DEPENDENCYPART_GRANDPAR
(7,21),(21,17),-0.102095 # DEPENDENCYPART_GRANDPAR
(7,21),(21,19),-0.439114 # DEPENDENCYPART_GRANDPAR
(7,21),(21,20),-0.516218 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.202732 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.186272 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.243831 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.350772 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.165249 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.170098 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),0.0226255 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-0.298107 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),-0.296738 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.352795 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.178987 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.344175 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.0810263 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.472064 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.300348 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.14506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.474397 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.554088 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.559254 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),-0.627377 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.641691 # DEPENDENCYPART_GRANDPAR
(8,3),(3,17),-0.706621 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-0.536708 # DEPENDENCYPART_GRANDPAR
(8,3),(3,21),-0.701366 # DEPENDENCYPART_GRANDPAR
(8,3),(3,22),-1.083 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.303038 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.163503 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.183466 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.0500588 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.3693 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.247449 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.17627 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-0.608606 # DEPENDENCYPART_GRANDPAR
(8,4),(4,10),-0.578578 # DEPENDENCYPART_GRANDPAR
(8,4),(4,11),-0.569105 # DEPENDENCYPART_GRANDPAR
(8,4),(4,13),-0.688774 # DEPENDENCYPART_GRANDPAR
(8,4),(4,14),-0.7759 # DEPENDENCYPART_GRANDPAR
(8,4),(4,17),-0.818826 # DEPENDENCYPART_GRANDPAR
(8,4),(4,18),-0.655131 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.110347 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.119189 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),0.0336659 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),0.0302363 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.34061 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.229346 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.0573 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.411058 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.468396 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.515756 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.569899 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.578352 # DEPENDENCYPART_GRANDPAR
(8,5),(5,18),-0.562608 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.308272 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.169247 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.147134 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.0785336 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.244035 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.1762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.608542 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.578515 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.569041 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.384716 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.19254 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.352925 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.271143 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.215478 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.405303 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.16362 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.461425 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.439372 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.560643 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.828391 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.66443 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.628719 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-0.776939 # DEPENDENCYPART_GRANDPAR
(8,7),(7,18),-0.585499 # DEPENDENCYPART_GRANDPAR
(8,7),(7,21),-0.771266 # DEPENDENCYPART_GRANDPAR
(8,7),(7,22),-1.01948 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.692205 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,5),-0.383187 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.786068 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),-0.0023524 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.651859 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.650979 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.652403 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.711048 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.480906 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.840953 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.811585 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.763779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.209346 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.259055 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.415899 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.251939 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.199715 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.462401 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.93228 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.364231 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.320129 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.45024 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.360405 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-0.689468 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),0.000587042 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.0726515 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.216364 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.283114 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-1.03628 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.288719 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.218751 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.274989 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-0.737175 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-0.639933 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-0.697984 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.383423 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-0.827889 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.793246 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.56316 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.203985 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.000587049 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),0.0276072 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.164859 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.216351 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.282408 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-1.03628 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.288631 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.218751 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.447314 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.333484 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.274901 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.523484 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),0.000587049 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),-0.164859 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.00237349 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),0.0366908 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-1.03628 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.288631 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.218751 # DEPENDENCYPART_GRANDPAR
(8,15),(15,21),-0.274901 # DEPENDENCYPART_GRANDPAR
(8,17),(17,8),-0.627723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,17),(17,12),-0.215278 # DEPENDENCYPART_GRANDPAR
(8,17),(17,13),-0.0512778 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),-0.0584125 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.26174 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.540676 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.213249 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.39628 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.229731 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),-0.2264 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.109917 # DEPENDENCYPART_GRANDPAR
(8,18),(18,20),0.118457 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),-0.275578 # DEPENDENCYPART_GRANDPAR
(8,21),(21,1),-0.802128 # DEPENDENCYPART_GRANDPAR
(8,21),(21,3),-0.669454 # DEPENDENCYPART_GRANDPAR
(8,21),(21,4),-0.716821 # DEPENDENCYPART_GRANDPAR
(8,21),(21,5),-0.36447 # DEPENDENCYPART_GRANDPAR
(8,21),(21,8),-0.621388 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,21),(21,9),0.0199473 # DEPENDENCYPART_GRANDPAR
(8,21),(21,12),-0.237632 # DEPENDENCYPART_GRANDPAR
(8,21),(21,13),-0.0736311 # DEPENDENCYPART_GRANDPAR
(8,21),(21,15),-0.284094 # DEPENDENCYPART_GRANDPAR
(8,21),(21,17),-0.294383 # DEPENDENCYPART_GRANDPAR
(8,21),(21,19),-0.242883 # DEPENDENCYPART_GRANDPAR
(8,21),(21,20),-0.158238 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.221507 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.129125 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.119001 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.203903 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),0.0252776 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.16589 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.226859 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.80732 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.547257 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.558291 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.825482 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.885259 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.846303 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.99613 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.982963 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-0.837928 # DEPENDENCYPART_GRANDPAR
(9,8),(8,21),-1.08734 # DEPENDENCYPART_GRANDPAR
(9,8),(8,22),-0.960018 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.295925 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.0319395 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.0242704 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.127701 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.173711 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),0.128523 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),-0.076664 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),-0.0781412 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.76303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,11),-0.663112 # DEPENDENCYPART_GRANDPAR
(10,5),(5,13),-0.858746 # DEPENDENCYPART_GRANDPAR
(10,5),(5,14),-0.855127 # DEPENDENCYPART_GRANDPAR
(10,5),(5,18),-0.930752 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.288058 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),0.139631 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.113691 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.0772249 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.163672 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.112618 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.178716 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.18519 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.62805 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.60583 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.720074 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.84718 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.798533 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.67867 # DEPENDENCYPART_GRANDPAR
(10,7),(7,18),-0.852758 # DEPENDENCYPART_GRANDPAR
(10,7),(7,21),-0.706889 # DEPENDENCYPART_GRANDPAR
(10,7),(7,22),-0.989264 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.181523 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),0.0103658 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.0735813 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.112473 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.404143 # DEPENDENCYPART_GRANDPAR
