# _root_ Asked what stocks the computer bought , the money manager says , `` I do n't know . ''
#goldHeads=11,3,6,5,6,1,11,10,10,11,0,11,15,15,11,15,15,11,11,
#predictedHeads=11,3,1,5,3,3,11,10,10,11,0,11,11,15,11,15,15,15,15,
(10,1),(1,16),-0.638661 # DEPENDENCYPART_GRANDPAR
(10,1),(1,17),-0.743172 # DEPENDENCYPART_GRANDPAR
(10,1),(1,18),-0.89245 # DEPENDENCYPART_GRANDPAR
(10,1),(1,19),-0.696135 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.526328 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.53895 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.532584 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-0.484574 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),-0.807391 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.548465 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.328665 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-0.929646 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),-0.448135 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),-0.389191 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),-0.783355 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),-0.187773 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-1.23671 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,11),-0.687497 # DEPENDENCYPART_GRANDPAR
(10,3),(3,12),-0.964209 # DEPENDENCYPART_GRANDPAR
(10,3),(3,13),-0.505168 # DEPENDENCYPART_GRANDPAR
(10,3),(3,15),-0.687486 # DEPENDENCYPART_GRANDPAR
(10,3),(3,16),-0.540324 # DEPENDENCYPART_GRANDPAR
(10,3),(3,17),-0.720188 # DEPENDENCYPART_GRANDPAR
(10,3),(3,18),-0.888527 # DEPENDENCYPART_GRANDPAR
(10,3),(3,19),-0.655831 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.570424 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-0.541334 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.366003 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),-0.49918 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.518137 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.440254 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.438966 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-1.18387 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.320228 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.874945 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.44758 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,11),-0.754534 # DEPENDENCYPART_GRANDPAR
(10,5),(5,12),-1.14862 # DEPENDENCYPART_GRANDPAR
(10,5),(5,13),-0.705122 # DEPENDENCYPART_GRANDPAR
(10,5),(5,15),-0.75247 # DEPENDENCYPART_GRANDPAR
(10,5),(5,18),-0.945561 # DEPENDENCYPART_GRANDPAR
(10,5),(5,19),-0.743434 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.480881 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.279204 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.541714 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-1.04542 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.333136 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.729192 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.489854 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.157032 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.24493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.684664 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.96013 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.558784 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.634609 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.639466 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.540031 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.70622 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-0.768419 # DEPENDENCYPART_GRANDPAR
(10,6),(6,19),-0.602852 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.718035 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.215643 # DEPENDENCYPART_GRANDPAR
(10,8),(8,11),-0.734964 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.719337 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.713859 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.4477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.754519 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-1.14862 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.705125 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.752481 # DEPENDENCYPART_GRANDPAR
(10,9),(9,18),-0.94557 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-0.743437 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-1.03447 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.954813 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-1.04578 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.961924 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.98007 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-1.28461 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.99155 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.682411 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.73931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.265936 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.0279119 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),0.0323394 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.0909162 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),0.0823044 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.171124 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.392918 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.135597 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.838342 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,12),-0.463599 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.166882 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.257918 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-1.03308 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.781282 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-1.02202 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-1.02067 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.968112 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-1.31019 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-1.00186 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.74117 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.775659 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),-0.142586 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.454932 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.0957353 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),0.178578 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),0.143153 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.193647 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.575737 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.122083 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.230674 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.269683 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.256428 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.39041 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.0267139 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),0.250142 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.803974 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),0.111933 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.011461 # DEPENDENCYPART_GRANDPAR
(11,1),(1,7),-0.100456 # DEPENDENCYPART_GRANDPAR
(11,1),(1,9),0.291813 # DEPENDENCYPART_GRANDPAR
(11,1),(1,10),0.00905094 # DEPENDENCYPART_GRANDPAR
(11,1),(1,11),-1.02678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,1),(1,12),-0.310765 # DEPENDENCYPART_GRANDPAR
(11,1),(1,13),0.148691 # DEPENDENCYPART_GRANDPAR
(11,1),(1,15),-0.238465 # DEPENDENCYPART_GRANDPAR
(11,1),(1,16),-0.378346 # DEPENDENCYPART_GRANDPAR
(11,1),(1,17),-0.563843 # DEPENDENCYPART_GRANDPAR
(11,1),(1,18),0.278186 # DEPENDENCYPART_GRANDPAR
(11,1),(1,19),0.0985063 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.0637148 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),0.244619 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),0.0636499 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),0.0295774 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.0045296 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),0.0289071 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),0.282762 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.499701 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),0.231851 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),0.161016 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.0611581 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),0.411364 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),0.1346 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-0.965397 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,12),-0.184516 # DEPENDENCYPART_GRANDPAR
(11,3),(3,13),0.455019 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.16383 # DEPENDENCYPART_GRANDPAR
(11,3),(3,16),-0.172089 # DEPENDENCYPART_GRANDPAR
(11,3),(3,17),-0.468514 # DEPENDENCYPART_GRANDPAR
(11,3),(3,18),0.342583 # DEPENDENCYPART_GRANDPAR
(11,3),(3,19),0.195403 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.217964 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.179878 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),0.0825617 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.487209 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),0.0749532 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.0336309 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),-0.0569154 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.14306 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.540419 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),0.0208732 # DEPENDENCYPART_GRANDPAR
(11,5),(5,15),-0.35523 # DEPENDENCYPART_GRANDPAR
(11,5),(5,18),0.153732 # DEPENDENCYPART_GRANDPAR
(11,5),(5,19),-0.0162729 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),0.0667917 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),0.132756 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),0.219879 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.347503 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),0.26559 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.0481996 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.128174 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),0.337123 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),0.073891 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-0.944374 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.191807 # DEPENDENCYPART_GRANDPAR
(11,6),(6,13),0.349512 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.0865234 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.0985566 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-0.167788 # DEPENDENCYPART_GRANDPAR
(11,6),(6,17),-0.438227 # DEPENDENCYPART_GRANDPAR
(11,6),(6,18),0.471929 # DEPENDENCYPART_GRANDPAR
(11,6),(6,19),0.346925 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),0.0179073 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.364167 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.17598 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,15),-0.381383 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),0.0726646 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.00744677 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.11736 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.51475 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),0.0465425 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.329568 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),0.179396 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),0.00939642 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),-0.187342 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.14687 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),0.103716 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-0.435629 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),0.0843115 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.126287 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.0220609 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),0.112195 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),0.181929 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.14229 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.53968 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),0.021442 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.354491 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),0.154484 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.0156307 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.493541 # DEPENDENCYPART_GRANDPAR
(11,13),(13,12),-0.0898749 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.0813482 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.0872299 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.435355 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.0816739 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.217578 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.342499 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-0.320905 # DEPENDENCYPART_GRANDPAR
(11,15),(15,2),0.232454 # DEPENDENCYPART_GRANDPAR
(11,15),(15,3),0.0546563 # DEPENDENCYPART_GRANDPAR
(11,15),(15,5),-0.118767 # DEPENDENCYPART_GRANDPAR
(11,15),(15,6),-0.139256 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),-0.16139 # DEPENDENCYPART_GRANDPAR
(11,15),(15,8),-0.108051 # DEPENDENCYPART_GRANDPAR
(11,15),(15,9),0.0423387 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.246959 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.743158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),0.19517 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.0231053 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.310664 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),0.220744 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.0969079 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),0.314678 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),0.313499 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.171183 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.405753 # DEPENDENCYPART_GRANDPAR
(11,17),(17,1),-0.572826 # DEPENDENCYPART_GRANDPAR
(11,17),(17,2),0.0618296 # DEPENDENCYPART_GRANDPAR
(11,17),(17,3),-0.254678 # DEPENDENCYPART_GRANDPAR
(11,17),(17,5),-0.349999 # DEPENDENCYPART_GRANDPAR
(11,17),(17,6),-0.404451 # DEPENDENCYPART_GRANDPAR
(11,17),(17,7),-0.482815 # DEPENDENCYPART_GRANDPAR
(11,17),(17,10),-0.478208 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-0.699862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,12),-0.0339802 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.0748212 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),0.177393 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.265828 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),0.582938 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),0.293632 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.301137 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),0.0420016 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.271477 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),0.433761 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),-0.305205 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.0636753 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.172535 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-0.574917 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.253226 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.253284 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.287197 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.503855 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.249017 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.0843526 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.106618 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.52643 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,15),-0.744725 # DEPENDENCYPART_GRANDPAR
(13,10),(10,18),-0.896798 # DEPENDENCYPART_GRANDPAR
(13,10),(10,19),-0.616557 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.657844 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-1.02794 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,16),-0.366952 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.443243 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-0.700069 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-0.417491 # DEPENDENCYPART_GRANDPAR
(13,15),(15,3),-0.59544 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-0.746761 # DEPENDENCYPART_GRANDPAR
(13,15),(15,6),-0.675336 # DEPENDENCYPART_GRANDPAR
(13,15),(15,7),-0.712789 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-0.889769 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-0.706335 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.681195 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.622651 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.617706 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-1.03574 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.0308906 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.192511 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.402335 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.547299 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.129506 # DEPENDENCYPART_GRANDPAR
(14,10),(10,1),-0.299207 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.11547 # DEPENDENCYPART_GRANDPAR
(14,10),(10,3),-0.217672 # DEPENDENCYPART_GRANDPAR
(14,10),(10,4),-0.528088 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.176576 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.31023 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.356868 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.482105 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.224516 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.111856 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.325445 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.372572 # DEPENDENCYPART_GRANDPAR
(14,10),(10,15),-0.561485 # DEPENDENCYPART_GRANDPAR
(14,10),(10,18),-0.78238 # DEPENDENCYPART_GRANDPAR
(14,10),(10,19),-0.751013 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.324565 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.400964 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.33101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.556759 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.884325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,17),-0.255727 # DEPENDENCYPART_GRANDPAR
(14,17),(17,1),-0.763711 # DEPENDENCYPART_GRANDPAR
(14,17),(17,2),-0.448459 # DEPENDENCYPART_GRANDPAR
(14,17),(17,3),-0.745366 # DEPENDENCYPART_GRANDPAR
(14,17),(17,5),-0.718661 # DEPENDENCYPART_GRANDPAR
(14,17),(17,6),-0.80632 # DEPENDENCYPART_GRANDPAR
(14,17),(17,7),-0.874746 # DEPENDENCYPART_GRANDPAR
(14,17),(17,10),-0.740485 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-0.676206 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.837606 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.857752 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.894825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,16),-0.431666 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.323047 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.326241 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.133812 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),0.11007 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.616992 # DEPENDENCYPART_GRANDPAR
(15,1),(1,5),-0.17378 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),-0.23411 # DEPENDENCYPART_GRANDPAR
(15,1),(1,7),-0.420084 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),-0.149318 # DEPENDENCYPART_GRANDPAR
(15,1),(1,10),-0.146164 # DEPENDENCYPART_GRANDPAR
(15,1),(1,11),0.134057 # DEPENDENCYPART_GRANDPAR
(15,1),(1,12),-0.335074 # DEPENDENCYPART_GRANDPAR
(15,1),(1,13),-0.203493 # DEPENDENCYPART_GRANDPAR
(15,1),(1,15),-1.11198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,1),(1,16),-0.294794 # DEPENDENCYPART_GRANDPAR
(15,1),(1,17),-0.256969 # DEPENDENCYPART_GRANDPAR
(15,1),(1,18),-0.737094 # DEPENDENCYPART_GRANDPAR
(15,1),(1,19),-0.631031 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),0.00240674 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),0.106345 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.216634 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.201277 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.336468 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-0.0190013 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.05394 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.424214 # DEPENDENCYPART_GRANDPAR
(15,3),(3,5),-0.160408 # DEPENDENCYPART_GRANDPAR
(15,3),(3,6),-0.199089 # DEPENDENCYPART_GRANDPAR
(15,3),(3,7),-0.522286 # DEPENDENCYPART_GRANDPAR
(15,3),(3,9),-0.130786 # DEPENDENCYPART_GRANDPAR
(15,3),(3,10),-0.125727 # DEPENDENCYPART_GRANDPAR
(15,3),(3,11),0.0646331 # DEPENDENCYPART_GRANDPAR
(15,3),(3,12),-0.437277 # DEPENDENCYPART_GRANDPAR
(15,3),(3,13),-0.159348 # DEPENDENCYPART_GRANDPAR
(15,3),(3,15),-1.13547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,3),(3,16),-0.204671 # DEPENDENCYPART_GRANDPAR
(15,3),(3,17),-0.260854 # DEPENDENCYPART_GRANDPAR
(15,3),(3,18),-0.746285 # DEPENDENCYPART_GRANDPAR
(15,3),(3,19),-0.617689 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.0822644 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-0.219994 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),0.081041 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.426217 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.0502532 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.274416 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.0641833 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),0.227656 # DEPENDENCYPART_GRANDPAR
(15,5),(5,12),-0.189407 # DEPENDENCYPART_GRANDPAR
(15,5),(5,13),-0.105918 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-1.19877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,18),-0.827527 # DEPENDENCYPART_GRANDPAR
(15,5),(5,19),-0.714432 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),-0.012115 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),-0.139189 # DEPENDENCYPART_GRANDPAR
