# _root_ A spokesman for Dow Jones said he had n't seen the group 's filing , but added , `` obviously Dow Jones disagrees with their conclusions .
#goldHeads=2,6,2,5,3,0,8,6,8,8,12,14,12,10,6,6,16,17,17,23,22,23,17,23,26,24,6,
#predictedHeads=2,6,2,5,3,0,8,6,8,8,12,14,12,10,6,6,16,17,17,23,22,23,17,23,26,24,6,
(17,15),(17,22),-0.143163 # DEPENDENCYPART_SIBL
(17,15),(17,23),-0.140126 # DEPENDENCYPART_SIBL
(17,15),(17,24),-0.119916 # DEPENDENCYPART_SIBL
(17,15),(17,26),-0.151293 # DEPENDENCYPART_SIBL
(17,15),(17,27),-0.00474075 # DEPENDENCYPART_SIBL
(17,16),(17,18),-0.100198 # DEPENDENCYPART_SIBL
(17,16),(17,19),-0.129948 # DEPENDENCYPART_SIBL
(17,16),(17,20),-0.0568627 # DEPENDENCYPART_SIBL
(17,16),(17,21),-0.110113 # DEPENDENCYPART_SIBL
(17,16),(17,22),-0.0998609 # DEPENDENCYPART_SIBL
(17,16),(17,23),-0.016157 # DEPENDENCYPART_SIBL
(17,16),(17,24),-0.114785 # DEPENDENCYPART_SIBL
(17,16),(17,26),-0.125408 # DEPENDENCYPART_SIBL
(17,16),(17,27),0.293276 # DEPENDENCYPART_SIBL
(17,18),(17,19),0.234585 # DEPENDENCYPART_SIBL
(17,18),(17,20),0.162414 # DEPENDENCYPART_SIBL
(17,18),(17,21),-0.0187832 # DEPENDENCYPART_SIBL
(17,18),(17,22),-0.00778468 # DEPENDENCYPART_SIBL
(17,18),(17,23),0.19348 # DEPENDENCYPART_SIBL
(17,18),(17,24),0.287661 # DEPENDENCYPART_SIBL
(17,18),(17,26),-0.00549201 # DEPENDENCYPART_SIBL
(17,18),(17,27),-0.00298492 # DEPENDENCYPART_SIBL
(17,19),(17,20),0.101145 # DEPENDENCYPART_SIBL
(17,19),(17,21),0.0446031 # DEPENDENCYPART_SIBL
(17,19),(17,22),0.0414077 # DEPENDENCYPART_SIBL
(17,19),(17,23),0.218468 # DEPENDENCYPART_SIBL
(17,19),(17,24),-0.0564608 # DEPENDENCYPART_SIBL
(17,19),(17,26),0.128195 # DEPENDENCYPART_SIBL
(17,19),(17,27),0.153949 # DEPENDENCYPART_SIBL
(17,20),(17,21),-0.0148444 # DEPENDENCYPART_SIBL
(17,20),(17,22),-0.0149348 # DEPENDENCYPART_SIBL
(17,20),(17,23),-0.036939 # DEPENDENCYPART_SIBL
(17,20),(17,24),0.0586081 # DEPENDENCYPART_SIBL
(17,20),(17,26),-0.11868 # DEPENDENCYPART_SIBL
(17,20),(17,27),-0.0010881 # DEPENDENCYPART_SIBL
(17,21),(17,22),-0.181102 # DEPENDENCYPART_SIBL
(17,21),(17,23),-0.022598 # DEPENDENCYPART_SIBL
(17,21),(17,24),0.0304381 # DEPENDENCYPART_SIBL
(17,21),(17,26),-0.173923 # DEPENDENCYPART_SIBL
(17,21),(17,27),0.00421166 # DEPENDENCYPART_SIBL
(17,22),(17,23),-0.000104927 # DEPENDENCYPART_SIBL
(17,22),(17,24),0.077331 # DEPENDENCYPART_SIBL
(17,22),(17,26),-0.151315 # DEPENDENCYPART_SIBL
(17,22),(17,27),0.042137 # DEPENDENCYPART_SIBL
(17,23),(17,24),-0.208299 # DEPENDENCYPART_SIBL
(17,23),(17,26),-0.308619 # DEPENDENCYPART_SIBL
(17,23),(17,27),0.0032275 # DEPENDENCYPART_SIBL
(17,24),(17,26),-0.305201 # DEPENDENCYPART_SIBL
(17,24),(17,27),-0.0972808 # DEPENDENCYPART_SIBL
(17,26),(17,27),0.0175877 # DEPENDENCYPART_SIBL
(19,18),(19,20),-0.0170066 # DEPENDENCYPART_SIBL
(20,19),(20,21),0.0639764 # DEPENDENCYPART_SIBL
(20,19),(20,22),0.0479979 # DEPENDENCYPART_SIBL
(20,19),(20,23),0.0329845 # DEPENDENCYPART_SIBL
(20,19),(20,24),0.17057 # DEPENDENCYPART_SIBL
(20,19),(20,26),-0.0247554 # DEPENDENCYPART_SIBL
(20,21),(20,22),-0.169376 # DEPENDENCYPART_SIBL
(20,21),(20,23),-0.075009 # DEPENDENCYPART_SIBL
(20,21),(20,24),0.0146877 # DEPENDENCYPART_SIBL
(20,21),(20,26),-0.111856 # DEPENDENCYPART_SIBL
(20,22),(20,23),-0.0755305 # DEPENDENCYPART_SIBL
(20,22),(20,24),0.0289866 # DEPENDENCYPART_SIBL
(20,22),(20,26),-0.112272 # DEPENDENCYPART_SIBL
(20,23),(20,24),0.0900531 # DEPENDENCYPART_SIBL
(20,23),(20,26),0.017058 # DEPENDENCYPART_SIBL
(20,24),(20,26),0.0161681 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.0900925 # DEPENDENCYPART_SIBL
(21,19),(21,22),0.172634 # DEPENDENCYPART_SIBL
(21,19),(21,24),0.229434 # DEPENDENCYPART_SIBL
(21,19),(21,26),0.0857527 # DEPENDENCYPART_SIBL
(21,20),(21,22),-0.0107743 # DEPENDENCYPART_SIBL
(21,20),(21,24),0.0529617 # DEPENDENCYPART_SIBL
(21,20),(21,26),0.0125124 # DEPENDENCYPART_SIBL
(21,22),(21,24),-0.0140323 # DEPENDENCYPART_SIBL
(21,22),(21,26),-0.0461322 # DEPENDENCYPART_SIBL
(21,24),(21,26),0.00871535 # DEPENDENCYPART_SIBL
(22,19),(22,20),0.10855 # DEPENDENCYPART_SIBL
(22,19),(22,21),0.0979774 # DEPENDENCYPART_SIBL
(22,19),(22,23),0.131029 # DEPENDENCYPART_SIBL
(22,19),(22,24),0.211997 # DEPENDENCYPART_SIBL
(22,19),(22,26),0.0849962 # DEPENDENCYPART_SIBL
(22,20),(22,21),0.0825788 # DEPENDENCYPART_SIBL
(22,20),(22,23),0.061914 # DEPENDENCYPART_SIBL
(22,20),(22,24),0.036907 # DEPENDENCYPART_SIBL
(22,20),(22,26),0.013138 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.072466 # DEPENDENCYPART_SIBL
(22,21),(22,24),0.103065 # DEPENDENCYPART_SIBL
(22,21),(22,26),0.0585689 # DEPENDENCYPART_SIBL
(22,23),(22,24),0.0724744 # DEPENDENCYPART_SIBL
(22,23),(22,26),0.108543 # DEPENDENCYPART_SIBL
(22,24),(22,26),0.0361955 # DEPENDENCYPART_SIBL
(23,2),(23,3),-0.00547664 # DEPENDENCYPART_SIBL
(23,2),(23,4),-0.50099 # DEPENDENCYPART_SIBL
(23,2),(23,5),-0.511963 # DEPENDENCYPART_SIBL
(23,2),(23,6),-0.265097 # DEPENDENCYPART_SIBL
(23,2),(23,7),-0.579759 # DEPENDENCYPART_SIBL
(23,2),(23,8),-0.273353 # DEPENDENCYPART_SIBL
(23,2),(23,9),0.00314738 # DEPENDENCYPART_SIBL
(23,2),(23,10),-0.183348 # DEPENDENCYPART_SIBL
(23,2),(23,12),-0.732693 # DEPENDENCYPART_SIBL
(23,2),(23,14),-0.749882 # DEPENDENCYPART_SIBL
(23,2),(23,15),-0.0955717 # DEPENDENCYPART_SIBL
(23,2),(23,16),-0.322084 # DEPENDENCYPART_SIBL
(23,2),(23,17),-0.262585 # DEPENDENCYPART_SIBL
(23,2),(23,18),-0.0955717 # DEPENDENCYPART_SIBL
(23,2),(23,19),0.0355044 # DEPENDENCYPART_SIBL
(23,2),(23,20),0.0248054 # DEPENDENCYPART_SIBL
(23,2),(23,21),-0.50099 # DEPENDENCYPART_SIBL
(23,2),(23,22),-0.511963 # DEPENDENCYPART_SIBL
(23,2),(23,24),0.0870059 # DEPENDENCYPART_SIBL
(23,2),(23,25),-0.0475061 # DEPENDENCYPART_SIBL
(23,2),(23,26),0.0285529 # DEPENDENCYPART_SIBL
(23,2),(23,27),0.213849 # DEPENDENCYPART_SIBL
(23,3),(23,4),-0.00286004 # DEPENDENCYPART_SIBL
(23,3),(23,5),0.0288387 # DEPENDENCYPART_SIBL
(23,3),(23,6),-0.0971243 # DEPENDENCYPART_SIBL
(23,3),(23,7),-0.0786048 # DEPENDENCYPART_SIBL
(23,3),(23,8),-0.0936525 # DEPENDENCYPART_SIBL
(23,3),(23,9),-0.0346466 # DEPENDENCYPART_SIBL
(23,3),(23,10),-0.03717 # DEPENDENCYPART_SIBL
(23,3),(23,12),0.0315348 # DEPENDENCYPART_SIBL
(23,3),(23,14),-0.00447286 # DEPENDENCYPART_SIBL
(23,3),(23,15),0.36457 # DEPENDENCYPART_SIBL
(23,3),(23,16),-0.156337 # DEPENDENCYPART_SIBL
(23,3),(23,17),-0.0768136 # DEPENDENCYPART_SIBL
(23,3),(23,18),0.36457 # DEPENDENCYPART_SIBL
(23,3),(23,19),0.0479447 # DEPENDENCYPART_SIBL
(23,3),(23,20),-0.0141734 # DEPENDENCYPART_SIBL
(23,3),(23,21),-0.00286004 # DEPENDENCYPART_SIBL
(23,3),(23,22),0.0288387 # DEPENDENCYPART_SIBL
(23,3),(23,24),0.0579621 # DEPENDENCYPART_SIBL
(23,3),(23,25),-0.0336602 # DEPENDENCYPART_SIBL
(23,3),(23,26),0.0467893 # DEPENDENCYPART_SIBL
(23,3),(23,27),0.0604443 # DEPENDENCYPART_SIBL
(23,4),(23,5),-0.327791 # DEPENDENCYPART_SIBL
(23,4),(23,6),-0.165507 # DEPENDENCYPART_SIBL
(23,4),(23,7),-0.470369 # DEPENDENCYPART_SIBL
(23,4),(23,8),-0.180434 # DEPENDENCYPART_SIBL
(23,4),(23,9),0.00798405 # DEPENDENCYPART_SIBL
(23,4),(23,10),-0.0511266 # DEPENDENCYPART_SIBL
(23,4),(23,12),-0.276958 # DEPENDENCYPART_SIBL
(23,4),(23,14),-0.282067 # DEPENDENCYPART_SIBL
(23,4),(23,15),-0.0655975 # DEPENDENCYPART_SIBL
(23,4),(23,16),-0.24086 # DEPENDENCYPART_SIBL
(23,4),(23,17),-0.160616 # DEPENDENCYPART_SIBL
(23,4),(23,18),-0.0655975 # DEPENDENCYPART_SIBL
(23,4),(23,19),0.0052844 # DEPENDENCYPART_SIBL
(23,4),(23,20),0.0231361 # DEPENDENCYPART_SIBL
(23,4),(23,21),-0.358684 # DEPENDENCYPART_SIBL
(23,4),(23,22),-0.327791 # DEPENDENCYPART_SIBL
(23,4),(23,24),0.0473561 # DEPENDENCYPART_SIBL
(23,4),(23,25),-0.0783022 # DEPENDENCYPART_SIBL
(23,4),(23,26),-0.0201111 # DEPENDENCYPART_SIBL
(23,4),(23,27),0.0164772 # DEPENDENCYPART_SIBL
(23,5),(23,6),-0.15761 # DEPENDENCYPART_SIBL
(23,5),(23,7),-0.463935 # DEPENDENCYPART_SIBL
(23,5),(23,8),-0.172538 # DEPENDENCYPART_SIBL
(23,5),(23,9),0.0125919 # DEPENDENCYPART_SIBL
(23,5),(23,10),-0.0432683 # DEPENDENCYPART_SIBL
(23,5),(23,12),-0.26834 # DEPENDENCYPART_SIBL
(23,5),(23,14),-0.273449 # DEPENDENCYPART_SIBL
(23,5),(23,15),-0.0398049 # DEPENDENCYPART_SIBL
(23,5),(23,16),-0.233005 # DEPENDENCYPART_SIBL
(23,5),(23,17),-0.15272 # DEPENDENCYPART_SIBL
(23,5),(23,18),-0.0398049 # DEPENDENCYPART_SIBL
(23,5),(23,19),0.0128283 # DEPENDENCYPART_SIBL
(23,5),(23,20),0.027744 # DEPENDENCYPART_SIBL
(23,5),(23,21),-0.367621 # DEPENDENCYPART_SIBL
(23,5),(23,22),-0.358637 # DEPENDENCYPART_SIBL
(23,5),(23,24),0.0480874 # DEPENDENCYPART_SIBL
(23,5),(23,25),-0.0626773 # DEPENDENCYPART_SIBL
(23,5),(23,26),-0.0124225 # DEPENDENCYPART_SIBL
(23,5),(23,27),0.0391015 # DEPENDENCYPART_SIBL
(23,6),(23,7),-0.00269003 # DEPENDENCYPART_SIBL
(23,6),(23,8),-0.206616 # DEPENDENCYPART_SIBL
(23,6),(23,9),-0.045575 # DEPENDENCYPART_SIBL
(23,6),(23,10),-0.042314 # DEPENDENCYPART_SIBL
(23,6),(23,12),-0.0367109 # DEPENDENCYPART_SIBL
(23,6),(23,14),-0.0382309 # DEPENDENCYPART_SIBL
(23,6),(23,15),0.0338158 # DEPENDENCYPART_SIBL
(23,6),(23,16),-0.128234 # DEPENDENCYPART_SIBL
(23,6),(23,17),-0.192609 # DEPENDENCYPART_SIBL
(23,6),(23,18),0.0338158 # DEPENDENCYPART_SIBL
(23,6),(23,19),-0.0109164 # DEPENDENCYPART_SIBL
(23,6),(23,20),-0.0352649 # DEPENDENCYPART_SIBL
(23,6),(23,21),-0.0358324 # DEPENDENCYPART_SIBL
(23,6),(23,22),-0.0331661 # DEPENDENCYPART_SIBL
(23,6),(23,24),-0.0118661 # DEPENDENCYPART_SIBL
(23,6),(23,25),-0.092432 # DEPENDENCYPART_SIBL
(23,6),(23,26),-0.0787832 # DEPENDENCYPART_SIBL
(23,6),(23,27),0.00194001 # DEPENDENCYPART_SIBL
(23,7),(23,8),-0.150234 # DEPENDENCYPART_SIBL
(23,7),(23,9),0.114272 # DEPENDENCYPART_SIBL
(23,7),(23,10),-0.086987 # DEPENDENCYPART_SIBL
(23,7),(23,12),-0.21532 # DEPENDENCYPART_SIBL
(23,7),(23,14),-0.216504 # DEPENDENCYPART_SIBL
(23,7),(23,15),-0.115056 # DEPENDENCYPART_SIBL
(23,7),(23,16),-0.15562 # DEPENDENCYPART_SIBL
(23,7),(23,17),-0.14066 # DEPENDENCYPART_SIBL
(23,7),(23,18),-0.115056 # DEPENDENCYPART_SIBL
(23,7),(23,19),0.0424561 # DEPENDENCYPART_SIBL
(23,7),(23,20),0.14555 # DEPENDENCYPART_SIBL
(23,7),(23,21),-0.189295 # DEPENDENCYPART_SIBL
(23,7),(23,22),-0.192826 # DEPENDENCYPART_SIBL
(23,7),(23,24),-0.0308973 # DEPENDENCYPART_SIBL
(23,7),(23,25),-0.0268523 # DEPENDENCYPART_SIBL
(23,7),(23,26),0.0103306 # DEPENDENCYPART_SIBL
(23,7),(23,27),0.151941 # DEPENDENCYPART_SIBL
(23,8),(23,9),-0.0804862 # DEPENDENCYPART_SIBL
(23,8),(23,10),-0.0989293 # DEPENDENCYPART_SIBL
(23,8),(23,12),-0.0912088 # DEPENDENCYPART_SIBL
(23,8),(23,14),-0.0927084 # DEPENDENCYPART_SIBL
(23,8),(23,15),0.00914786 # DEPENDENCYPART_SIBL
(23,8),(23,16),-0.184151 # DEPENDENCYPART_SIBL
(23,8),(23,17),-0.24624 # DEPENDENCYPART_SIBL
(23,8),(23,18),0.00914786 # DEPENDENCYPART_SIBL
(23,8),(23,19),-0.0615062 # DEPENDENCYPART_SIBL
(23,8),(23,20),-0.0701739 # DEPENDENCYPART_SIBL
(23,8),(23,21),-0.0378624 # DEPENDENCYPART_SIBL
(23,8),(23,22),-0.0351997 # DEPENDENCYPART_SIBL
(23,8),(23,24),0.0696984 # DEPENDENCYPART_SIBL
(23,8),(23,25),-0.0212184 # DEPENDENCYPART_SIBL
(23,8),(23,26),-0.00846517 # DEPENDENCYPART_SIBL
(23,8),(23,27),0.160924 # DEPENDENCYPART_SIBL
(23,9),(23,10),-0.0498921 # DEPENDENCYPART_SIBL
(23,9),(23,12),-0.0568106 # DEPENDENCYPART_SIBL
(23,9),(23,14),-0.0513377 # DEPENDENCYPART_SIBL
(23,9),(23,15),0.0542994 # DEPENDENCYPART_SIBL
(23,9),(23,16),-0.100502 # DEPENDENCYPART_SIBL
(23,9),(23,17),-0.0838812 # DEPENDENCYPART_SIBL
(23,9),(23,18),0.0542994 # DEPENDENCYPART_SIBL
(23,9),(23,19),0.122908 # DEPENDENCYPART_SIBL
(23,9),(23,20),-0.032061 # DEPENDENCYPART_SIBL
(23,9),(23,21),-0.0469294 # DEPENDENCYPART_SIBL
(23,9),(23,22),-0.0510362 # DEPENDENCYPART_SIBL
(23,9),(23,24),-0.0810438 # DEPENDENCYPART_SIBL
(23,9),(23,25),-0.0594304 # DEPENDENCYPART_SIBL
(23,9),(23,26),0.0194312 # DEPENDENCYPART_SIBL
(23,9),(23,27),0.0201881 # DEPENDENCYPART_SIBL
(23,10),(23,12),-0.0305652 # DEPENDENCYPART_SIBL
(23,10),(23,14),-0.0341662 # DEPENDENCYPART_SIBL
(23,10),(23,15),0.280731 # DEPENDENCYPART_SIBL
(23,10),(23,16),-0.0771387 # DEPENDENCYPART_SIBL
(23,10),(23,17),-0.043318 # DEPENDENCYPART_SIBL
(23,10),(23,18),0.280731 # DEPENDENCYPART_SIBL
(23,10),(23,19),0.00920371 # DEPENDENCYPART_SIBL
(23,10),(23,20),0.0101851 # DEPENDENCYPART_SIBL
(23,10),(23,21),-0.00242532 # DEPENDENCYPART_SIBL
(23,10),(23,22),-0.00612714 # DEPENDENCYPART_SIBL
(23,10),(23,24),0.025747 # DEPENDENCYPART_SIBL
(23,10),(23,25),-0.0282143 # DEPENDENCYPART_SIBL
(23,10),(23,26),0.0379874 # DEPENDENCYPART_SIBL
(23,10),(23,27),0.0664142 # DEPENDENCYPART_SIBL
(23,12),(23,14),-0.734481 # DEPENDENCYPART_SIBL
(23,12),(23,15),-0.130901 # DEPENDENCYPART_SIBL
(23,12),(23,16),-0.332048 # DEPENDENCYPART_SIBL
(23,12),(23,17),-0.272237 # DEPENDENCYPART_SIBL
(23,12),(23,18),-0.130901 # DEPENDENCYPART_SIBL
(23,12),(23,19),0.0312952 # DEPENDENCYPART_SIBL
(23,12),(23,20),0.0272794 # DEPENDENCYPART_SIBL
(23,12),(23,21),-0.548263 # DEPENDENCYPART_SIBL
(23,12),(23,22),-0.559238 # DEPENDENCYPART_SIBL
(23,12),(23,24),0.0458193 # DEPENDENCYPART_SIBL
(23,12),(23,25),-0.055749 # DEPENDENCYPART_SIBL
(23,12),(23,26),0.0406306 # DEPENDENCYPART_SIBL
(23,12),(23,27),0.0994722 # DEPENDENCYPART_SIBL
(23,14),(23,15),-0.111474 # DEPENDENCYPART_SIBL
(23,14),(23,16),-0.33347 # DEPENDENCYPART_SIBL
(23,14),(23,17),-0.273991 # DEPENDENCYPART_SIBL
(23,14),(23,18),-0.111474 # DEPENDENCYPART_SIBL
(23,14),(23,19),0.0322058 # DEPENDENCYPART_SIBL
(23,14),(23,20),-0.00216442 # DEPENDENCYPART_SIBL
(23,14),(23,21),-0.510945 # DEPENDENCYPART_SIBL
(23,14),(23,22),-0.521918 # DEPENDENCYPART_SIBL
(23,14),(23,24),0.0969017 # DEPENDENCYPART_SIBL
(23,14),(23,25),-0.0390001 # DEPENDENCYPART_SIBL
(23,14),(23,26),0.0336752 # DEPENDENCYPART_SIBL
(23,14),(23,27),0.0563854 # DEPENDENCYPART_SIBL
(23,15),(23,16),-0.0637074 # DEPENDENCYPART_SIBL
(23,15),(23,17),-0.0532997 # DEPENDENCYPART_SIBL
(23,15),(23,18),0.00996514 # DEPENDENCYPART_SIBL
(23,15),(23,19),0.141072 # DEPENDENCYPART_SIBL
(23,15),(23,20),0.124132 # DEPENDENCYPART_SIBL
(23,15),(23,21),0.0481722 # DEPENDENCYPART_SIBL
(23,15),(23,22),-0.00860927 # DEPENDENCYPART_SIBL
(23,15),(23,24),0.00466817 # DEPENDENCYPART_SIBL
(23,15),(23,25),-0.0539596 # DEPENDENCYPART_SIBL
(23,15),(23,26),0.00869173 # DEPENDENCYPART_SIBL
(23,15),(23,27),0.0615864 # DEPENDENCYPART_SIBL
(23,16),(23,17),-0.0594336 # DEPENDENCYPART_SIBL
(23,16),(23,18),-0.0368512 # DEPENDENCYPART_SIBL
(23,16),(23,19),0.124992 # DEPENDENCYPART_SIBL
(23,16),(23,20),0.0915132 # DEPENDENCYPART_SIBL
(23,16),(23,21),0.00731945 # DEPENDENCYPART_SIBL
(23,16),(23,22),0.000472476 # DEPENDENCYPART_SIBL
(23,16),(23,24),-0.0126211 # DEPENDENCYPART_SIBL
(23,16),(23,25),-0.0446458 # DEPENDENCYPART_SIBL
(23,16),(23,26),-0.0415011 # DEPENDENCYPART_SIBL
(23,16),(23,27),0.437567 # DEPENDENCYPART_SIBL
(23,17),(23,18),0.116328 # DEPENDENCYPART_SIBL
(23,17),(23,19),-0.0328018 # DEPENDENCYPART_SIBL
(23,17),(23,20),-0.0410872 # DEPENDENCYPART_SIBL
(23,17),(23,21),-0.0365825 # DEPENDENCYPART_SIBL
(23,17),(23,22),-0.0339197 # DEPENDENCYPART_SIBL
(23,17),(23,24),-0.0138766 # DEPENDENCYPART_SIBL
(23,17),(23,25),-0.0883309 # DEPENDENCYPART_SIBL
(23,17),(23,26),-0.0767473 # DEPENDENCYPART_SIBL
(23,17),(23,27),-0.0150593 # DEPENDENCYPART_SIBL
(23,18),(23,19),0.141072 # DEPENDENCYPART_SIBL
(23,18),(23,20),0.124132 # DEPENDENCYPART_SIBL
(23,18),(23,21),0.0481722 # DEPENDENCYPART_SIBL
(23,18),(23,22),-0.00860927 # DEPENDENCYPART_SIBL
(23,18),(23,24),0.00466817 # DEPENDENCYPART_SIBL
(23,18),(23,25),-0.0539596 # DEPENDENCYPART_SIBL
(23,18),(23,26),0.00869173 # DEPENDENCYPART_SIBL
(23,18),(23,27),0.0615864 # DEPENDENCYPART_SIBL
(23,19),(23,20),0.0372225 # DEPENDENCYPART_SIBL
(23,19),(23,21),-0.0158079 # DEPENDENCYPART_SIBL
(23,19),(23,22),-0.0358109 # DEPENDENCYPART_SIBL
(23,19),(23,24),0.0220396 # DEPENDENCYPART_SIBL
(23,19),(23,25),-0.0969555 # DEPENDENCYPART_SIBL
(23,19),(23,26),-0.107055 # DEPENDENCYPART_SIBL
(23,19),(23,27),0.163411 # DEPENDENCYPART_SIBL
(23,20),(23,21),-0.0226967 # DEPENDENCYPART_SIBL
(23,20),(23,22),-0.0268036 # DEPENDENCYPART_SIBL
(23,20),(23,24),0.0769847 # DEPENDENCYPART_SIBL
(23,20),(23,25),-0.0151069 # DEPENDENCYPART_SIBL
(23,20),(23,26),0.0767619 # DEPENDENCYPART_SIBL
(23,20),(23,27),0.114456 # DEPENDENCYPART_SIBL
(23,21),(23,22),-0.327791 # DEPENDENCYPART_SIBL
(23,21),(23,24),0.0473561 # DEPENDENCYPART_SIBL
(23,21),(23,25),-0.0783022 # DEPENDENCYPART_SIBL
(23,21),(23,26),-0.0201111 # DEPENDENCYPART_SIBL
(23,21),(23,27),0.0164772 # DEPENDENCYPART_SIBL
(23,22),(23,24),0.0480874 # DEPENDENCYPART_SIBL
(23,22),(23,25),-0.0626773 # DEPENDENCYPART_SIBL
(23,22),(23,26),-0.0124225 # DEPENDENCYPART_SIBL
(23,22),(23,27),0.0391015 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.0789283 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.220321 # DEPENDENCYPART_SIBL
(23,24),(23,27),0.0897608 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.164048 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.134939 # DEPENDENCYPART_SIBL
(23,26),(23,27),0.0298805 # DEPENDENCYPART_SIBL
(24,22),(24,25),-0.0651805 # DEPENDENCYPART_SIBL
(24,22),(24,26),-0.0958071 # DEPENDENCYPART_SIBL
(24,25),(24,26),-0.273364 # DEPENDENCYPART_SIBL
(26,21),(26,22),0.108833 # DEPENDENCYPART_SIBL
(26,21),(26,24),0.0314759 # DEPENDENCYPART_SIBL
(26,21),(26,25),-0.157356 # DEPENDENCYPART_SIBL
(26,22),(26,24),0.0246938 # DEPENDENCYPART_SIBL
(26,22),(26,25),-0.164394 # DEPENDENCYPART_SIBL
(26,24),(26,25),-0.0460451 # DEPENDENCYPART_SIBL
(0,2),(2,1),0.0948841 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),0.179886 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),-0.818549 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),-0.155073 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),0.927607 # DEPENDENCYPART_GRANDPAR
(0,2),(2,7),-0.766451 # DEPENDENCYPART_GRANDPAR
(0,2),(2,8),-0.318402 # DEPENDENCYPART_GRANDPAR
(0,2),(2,9),-0.324894 # DEPENDENCYPART_GRANDPAR
(0,2),(2,10),-0.842979 # DEPENDENCYPART_GRANDPAR
(0,2),(2,13),-1.36478 # DEPENDENCYPART_GRANDPAR
(0,2),(2,14),-0.187615 # DEPENDENCYPART_GRANDPAR
(0,2),(2,15),0.0221482 # DEPENDENCYPART_GRANDPAR
(0,2),(2,16),0.55977 # DEPENDENCYPART_GRANDPAR
(0,2),(2,17),-0.534858 # DEPENDENCYPART_GRANDPAR
(0,2),(2,18),0.153837 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),1.21977 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),0.0134786 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),-0.641526 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),-0.00315358 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),-0.70471 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),-0.0774403 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),-0.0859852 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),-0.686469 # DEPENDENCYPART_GRANDPAR
(0,6),(6,14),-0.34207 # DEPENDENCYPART_GRANDPAR
(0,6),(6,15),0.365911 # DEPENDENCYPART_GRANDPAR
(0,6),(6,16),0.62817 # DEPENDENCYPART_GRANDPAR
(0,6),(6,17),-0.157045 # DEPENDENCYPART_GRANDPAR
(0,6),(6,18),0.4976 # DEPENDENCYPART_GRANDPAR
(0,6),(6,19),-0.648036 # DEPENDENCYPART_GRANDPAR
(0,6),(6,20),-0.82524 # DEPENDENCYPART_GRANDPAR
(0,6),(6,23),-0.187472 # DEPENDENCYPART_GRANDPAR
(0,6),(6,27),0.98898 # DEPENDENCYPART_GRANDPAR
(0,8),(8,2),1.02656 # DEPENDENCYPART_GRANDPAR
(0,8),(8,3),0.120982 # DEPENDENCYPART_GRANDPAR
(0,8),(8,4),-0.736827 # DEPENDENCYPART_GRANDPAR
(0,8),(8,5),-0.111033 # DEPENDENCYPART_GRANDPAR
(0,8),(8,6),0.205354 # DEPENDENCYPART_GRANDPAR
(0,8),(8,7),-0.38063 # DEPENDENCYPART_GRANDPAR
(0,8),(8,9),-0.0549604 # DEPENDENCYPART_GRANDPAR
(0,8),(8,10),-0.455294 # DEPENDENCYPART_GRANDPAR
(0,8),(8,12),-0.684283 # DEPENDENCYPART_GRANDPAR
(0,8),(8,13),-1.12671 # DEPENDENCYPART_GRANDPAR
(0,8),(8,14),-0.124161 # DEPENDENCYPART_GRANDPAR
(0,8),(8,15),0.172737 # DEPENDENCYPART_GRANDPAR
(0,8),(8,16),0.761544 # DEPENDENCYPART_GRANDPAR
(0,8),(8,17),-0.38067 # DEPENDENCYPART_GRANDPAR
(0,8),(8,18),0.304426 # DEPENDENCYPART_GRANDPAR
(0,8),(8,19),-0.665061 # DEPENDENCYPART_GRANDPAR
(0,8),(8,20),-0.831631 # DEPENDENCYPART_GRANDPAR
(0,8),(8,22),-0.00878005 # DEPENDENCYPART_GRANDPAR
(0,8),(8,23),-0.477482 # DEPENDENCYPART_GRANDPAR
(0,8),(8,24),-0.285493 # DEPENDENCYPART_GRANDPAR
(0,8),(8,26),-0.223133 # DEPENDENCYPART_GRANDPAR
(0,8),(8,27),0.79584 # DEPENDENCYPART_GRANDPAR
(0,17),(17,2),1.16724 # DEPENDENCYPART_GRANDPAR
(0,17),(17,3),0.00948617 # DEPENDENCYPART_GRANDPAR
(0,17),(17,5),-0.0441519 # DEPENDENCYPART_GRANDPAR
(0,17),(17,6),0.356749 # DEPENDENCYPART_GRANDPAR
