# _root_ The new expiration date is the date on which DIG 's financing commitments , which total about $ 240 million , are to expire .
#goldHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
#predictedHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
(7,8),(8,4),-0.880039 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.808824 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.706748 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.458897 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-1.01593 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),0.200515 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.51991 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),0.194964 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),0.177239 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.761958 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.230758 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),0.0423946 # DEPENDENCYPART_GRANDPAR
(7,8),(8,25),-0.649351 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),0.11135 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.468112 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),0.235509 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),0.121774 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-0.765041 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.742861 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-0.43731 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,9),-0.513188 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.55994 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),0.195134 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),0.0791985 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),0.121982 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.16158 # DEPENDENCYPART_GRANDPAR
(7,10),(10,21),0.0592099 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.628095 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,9),-0.5766 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.259053 # DEPENDENCYPART_GRANDPAR
(7,12),(12,4),-0.895635 # DEPENDENCYPART_GRANDPAR
(7,12),(12,5),-0.801437 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-0.470311 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),0.304517 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),-0.501654 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.0298893 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.215784 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),0.132177 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.0355239 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.496594 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.169672 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),0.0877211 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),0.121007 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.0982956 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.353262 # DEPENDENCYPART_GRANDPAR
(7,12),(12,23),-0.031936 # DEPENDENCYPART_GRANDPAR
(7,13),(13,3),-0.964191 # DEPENDENCYPART_GRANDPAR
(7,13),(13,4),-0.85273 # DEPENDENCYPART_GRANDPAR
(7,13),(13,5),-0.768335 # DEPENDENCYPART_GRANDPAR
(7,13),(13,6),-0.877843 # DEPENDENCYPART_GRANDPAR
(7,13),(13,7),-0.379879 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,13),(13,9),-0.490485 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),-0.00392686 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),0.294988 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),0.288022 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),0.120709 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.493844 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.0896061 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),0.202299 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),0.164184 # DEPENDENCYPART_GRANDPAR
(7,13),(13,20),-0.089977 # DEPENDENCYPART_GRANDPAR
(7,13),(13,21),0.0579376 # DEPENDENCYPART_GRANDPAR
(7,13),(13,22),-0.238125 # DEPENDENCYPART_GRANDPAR
(7,13),(13,23),-0.0930728 # DEPENDENCYPART_GRANDPAR
(7,13),(13,25),-0.512331 # DEPENDENCYPART_GRANDPAR
(7,16),(16,4),-0.792701 # DEPENDENCYPART_GRANDPAR
(7,16),(16,5),-0.734037 # DEPENDENCYPART_GRANDPAR
(7,16),(16,7),-0.439611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,16),(16,8),0.464739 # DEPENDENCYPART_GRANDPAR
(7,16),(16,9),-0.227364 # DEPENDENCYPART_GRANDPAR
(7,16),(16,10),-0.00149376 # DEPENDENCYPART_GRANDPAR
(7,16),(16,11),-0.120364 # DEPENDENCYPART_GRANDPAR
(7,16),(16,12),0.240601 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),0.243218 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.132257 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),0.0266049 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),0.127127 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),0.0410579 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.193946 # DEPENDENCYPART_GRANDPAR
(7,16),(16,21),-0.123584 # DEPENDENCYPART_GRANDPAR
(7,16),(16,22),-0.313192 # DEPENDENCYPART_GRANDPAR
(7,16),(16,23),-0.0492149 # DEPENDENCYPART_GRANDPAR
(7,16),(16,24),0.0661741 # DEPENDENCYPART_GRANDPAR
(7,16),(16,25),-0.613096 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),-0.0190245 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),0.0813612 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),0.14748 # DEPENDENCYPART_GRANDPAR
(7,17),(17,19),-0.416133 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),-0.267801 # DEPENDENCYPART_GRANDPAR
(7,17),(17,22),-0.137137 # DEPENDENCYPART_GRANDPAR
(7,17),(17,23),0.202083 # DEPENDENCYPART_GRANDPAR
(7,17),(17,25),-0.456618 # DEPENDENCYPART_GRANDPAR
(7,18),(18,4),-0.796264 # DEPENDENCYPART_GRANDPAR
(7,18),(18,5),-0.799208 # DEPENDENCYPART_GRANDPAR
(7,18),(18,8),0.461652 # DEPENDENCYPART_GRANDPAR
(7,18),(18,9),-0.304301 # DEPENDENCYPART_GRANDPAR
(7,18),(18,10),0.0706317 # DEPENDENCYPART_GRANDPAR
(7,18),(18,12),0.301126 # DEPENDENCYPART_GRANDPAR
(7,18),(18,13),0.19708 # DEPENDENCYPART_GRANDPAR
(7,18),(18,14),0.0858712 # DEPENDENCYPART_GRANDPAR
(7,18),(18,15),-0.050332 # DEPENDENCYPART_GRANDPAR
(7,18),(18,16),0.095622 # DEPENDENCYPART_GRANDPAR
(7,18),(18,17),0.464384 # DEPENDENCYPART_GRANDPAR
(7,18),(18,19),-0.222957 # DEPENDENCYPART_GRANDPAR
(7,18),(18,20),-0.0214576 # DEPENDENCYPART_GRANDPAR
(7,18),(18,21),-0.0655328 # DEPENDENCYPART_GRANDPAR
(7,18),(18,22),-0.342878 # DEPENDENCYPART_GRANDPAR
(7,18),(18,23),-0.215409 # DEPENDENCYPART_GRANDPAR
(7,18),(18,24),0.0446879 # DEPENDENCYPART_GRANDPAR
(7,18),(18,25),-0.561228 # DEPENDENCYPART_GRANDPAR
(7,22),(22,4),-0.800056 # DEPENDENCYPART_GRANDPAR
(7,22),(22,5),-0.728483 # DEPENDENCYPART_GRANDPAR
(7,22),(22,7),-0.466125 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,22),(22,8),0.357415 # DEPENDENCYPART_GRANDPAR
(7,22),(22,9),-0.224445 # DEPENDENCYPART_GRANDPAR
(7,22),(22,10),-0.0364668 # DEPENDENCYPART_GRANDPAR
(7,22),(22,11),-0.181939 # DEPENDENCYPART_GRANDPAR
(7,22),(22,12),0.212276 # DEPENDENCYPART_GRANDPAR
(7,22),(22,13),0.261643 # DEPENDENCYPART_GRANDPAR
(7,22),(22,14),-0.234054 # DEPENDENCYPART_GRANDPAR
(7,22),(22,15),0.029524 # DEPENDENCYPART_GRANDPAR
(7,22),(22,16),-0.0535594 # DEPENDENCYPART_GRANDPAR
(7,22),(22,17),0.0124463 # DEPENDENCYPART_GRANDPAR
(7,22),(22,18),0.134526 # DEPENDENCYPART_GRANDPAR
(7,22),(22,19),-0.312153 # DEPENDENCYPART_GRANDPAR
(7,22),(22,20),-0.110391 # DEPENDENCYPART_GRANDPAR
(7,22),(22,21),-0.296826 # DEPENDENCYPART_GRANDPAR
(7,22),(22,23),-0.188291 # DEPENDENCYPART_GRANDPAR
(7,22),(22,24),0.00956931 # DEPENDENCYPART_GRANDPAR
(7,22),(22,25),-0.624502 # DEPENDENCYPART_GRANDPAR
(7,23),(23,18),-0.0482586 # DEPENDENCYPART_GRANDPAR
(7,23),(23,24),0.317094 # DEPENDENCYPART_GRANDPAR
(7,23),(23,25),-0.596584 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.802214 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.323206 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.444284 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),0.213951 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),0.107374 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.82875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,14),-0.538201 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.788435 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.178833 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.207823 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.147591 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.858952 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.304956 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.95982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.644613 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.637823 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-1.40346 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.969869 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.87901 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.381221 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-1.31315 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-0.539626 # DEPENDENCYPART_GRANDPAR
(8,5),(5,17),-1.07644 # DEPENDENCYPART_GRANDPAR
(8,5),(5,18),-1.12594 # DEPENDENCYPART_GRANDPAR
(8,5),(5,21),-0.790963 # DEPENDENCYPART_GRANDPAR
(8,5),(5,22),-0.686786 # DEPENDENCYPART_GRANDPAR
(8,5),(5,23),-1.52882 # DEPENDENCYPART_GRANDPAR
(8,5),(5,25),-1.93985 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,1),-0.802214 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.323206 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.444284 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.378107 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.390823 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.82875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.727748 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.812566 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-1.45216 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-1.01175 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.910667 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.538201 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-0.591961 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-1.19206 # DEPENDENCYPART_GRANDPAR
(8,7),(7,18),-1.21737 # DEPENDENCYPART_GRANDPAR
(8,7),(7,21),-0.947943 # DEPENDENCYPART_GRANDPAR
(8,7),(7,22),-0.742557 # DEPENDENCYPART_GRANDPAR
(8,7),(7,23),-1.51826 # DEPENDENCYPART_GRANDPAR
(8,7),(7,25),-1.94605 # DEPENDENCYPART_GRANDPAR
(8,9),(9,10),-0.135835 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-1.07887 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.434656 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.312506 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-0.661337 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-1.05051 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.905624 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),-0.172031 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-1.12552 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.317886 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.202261 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),0.175168 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),0.00627752 # DEPENDENCYPART_GRANDPAR
(8,10),(10,21),-0.234573 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.841045 # DEPENDENCYPART_GRANDPAR
(8,11),(11,9),-0.286128 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.204342 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-1.07218 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.617837 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.866796 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-1.18143 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.12237 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),0.192931 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.664284 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.0388189 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),0.165351 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.701767 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),0.0563435 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.498476 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.486197 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.244391 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.125933 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),-0.733816 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-1.27622 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-1.23024 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.774322 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-1.31547 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-1.02486 # DEPENDENCYPART_GRANDPAR
(8,13),(13,9),-0.206563 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.182703 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.275 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.157122 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),0.133361 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.739695 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),0.114182 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.391057 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.505604 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.427269 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.276381 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.0211072 # DEPENDENCYPART_GRANDPAR
(8,13),(13,23),-0.802198 # DEPENDENCYPART_GRANDPAR
(8,13),(13,25),-1.41305 # DEPENDENCYPART_GRANDPAR
(8,16),(16,4),-1.06939 # DEPENDENCYPART_GRANDPAR
(8,16),(16,5),-0.648275 # DEPENDENCYPART_GRANDPAR
(8,16),(16,7),-0.864011 # DEPENDENCYPART_GRANDPAR
(8,16),(16,8),-1.29967 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,16),(16,9),-0.0884263 # DEPENDENCYPART_GRANDPAR
(8,16),(16,10),-0.11131 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),-0.84495 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-0.399084 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),-0.245728 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),0.0723602 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.756963 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.621445 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.673864 # DEPENDENCYPART_GRANDPAR
(8,16),(16,20),-0.582116 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.479959 # DEPENDENCYPART_GRANDPAR
(8,16),(16,22),-0.223641 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),-0.878288 # DEPENDENCYPART_GRANDPAR
(8,16),(16,24),-1.37024 # DEPENDENCYPART_GRANDPAR
(8,16),(16,25),-1.63935 # DEPENDENCYPART_GRANDPAR
(8,18),(18,4),-1.02184 # DEPENDENCYPART_GRANDPAR
(8,18),(18,5),-0.661019 # DEPENDENCYPART_GRANDPAR
(8,18),(18,8),-1.11922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,18),(18,9),-0.200827 # DEPENDENCYPART_GRANDPAR
(8,18),(18,10),-0.0311631 # DEPENDENCYPART_GRANDPAR
(8,18),(18,12),-0.31641 # DEPENDENCYPART_GRANDPAR
(8,18),(18,13),-0.169144 # DEPENDENCYPART_GRANDPAR
(8,18),(18,14),0.248526 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),-0.869364 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),0.102113 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.114175 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.506535 # DEPENDENCYPART_GRANDPAR
(8,18),(18,20),-0.25329 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),-0.186571 # DEPENDENCYPART_GRANDPAR
(8,18),(18,22),-0.15651 # DEPENDENCYPART_GRANDPAR
(8,18),(18,23),-0.950016 # DEPENDENCYPART_GRANDPAR
(8,18),(18,24),-1.24643 # DEPENDENCYPART_GRANDPAR
(8,18),(18,25),-1.43492 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-0.846842 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-1.01617 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.971554 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-1.36029 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.552102 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.108223 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.208289 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.273943 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.252045 # DEPENDENCYPART_GRANDPAR
(9,10),(10,21),-0.421755 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.921162 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-1.26639 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),-0.0489451 # DEPENDENCYPART_GRANDPAR
(9,12),(12,4),-1.03735 # DEPENDENCYPART_GRANDPAR
(9,12),(12,5),-0.838872 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.96415 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.746188 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-1.25869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),0.135079 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.444765 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.173925 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.33163 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.5109 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.26535 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.418046 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.358558 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.479442 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.445232 # DEPENDENCYPART_GRANDPAR
(9,12),(12,23),-0.312966 # DEPENDENCYPART_GRANDPAR
(9,13),(13,3),-1.05186 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-1.03148 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-0.841815 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-1.14223 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.958271 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-1.3616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),0.101742 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),-0.131438 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.052205 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.316745 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.54146 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.252258 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.304069 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.346943 # DEPENDENCYPART_GRANDPAR
(9,13),(13,20),-0.501969 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.464556 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),-0.420071 # DEPENDENCYPART_GRANDPAR
(9,13),(13,23),-0.366857 # DEPENDENCYPART_GRANDPAR
(9,13),(13,25),-0.568352 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-1.06843 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.757714 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.911773 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.854685 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.890814 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.723833 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),-0.741075 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),0.103819 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.28216 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,11),-1.00135 # DEPENDENCYPART_GRANDPAR
(10,5),(5,12),-0.892305 # DEPENDENCYPART_GRANDPAR
(10,5),(5,13),-0.569085 # DEPENDENCYPART_GRANDPAR
(10,5),(5,14),-0.76723 # DEPENDENCYPART_GRANDPAR
(10,5),(5,15),-0.656349 # DEPENDENCYPART_GRANDPAR
(10,5),(5,16),-0.833043 # DEPENDENCYPART_GRANDPAR
(10,5),(5,17),-0.750863 # DEPENDENCYPART_GRANDPAR
(10,5),(5,18),-0.810151 # DEPENDENCYPART_GRANDPAR
(10,5),(5,21),-1.01485 # DEPENDENCYPART_GRANDPAR
(10,5),(5,22),-0.886922 # DEPENDENCYPART_GRANDPAR
(10,5),(5,23),-1.06661 # DEPENDENCYPART_GRANDPAR
(10,5),(5,25),-1.25814 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.736005 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-1.04844 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.829758 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.944589 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.876658 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.963397 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.731812 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.542831 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.4252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-1.02528 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.909012 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.570536 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.918286 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.859842 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.839335 # DEPENDENCYPART_GRANDPAR
(10,7),(7,18),-0.859349 # DEPENDENCYPART_GRANDPAR
(10,7),(7,21),-1.1659 # DEPENDENCYPART_GRANDPAR
(10,7),(7,22),-0.917119 # DEPENDENCYPART_GRANDPAR
(10,7),(7,23),-1.02874 # DEPENDENCYPART_GRANDPAR
(10,7),(7,25),-1.24082 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.31606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.996615 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.886659 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.547672 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-1.31808 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-1.12546 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-1.06745 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,4),-1.49239 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-1.1609 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-1.3654 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-1.26153 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-1.0652 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.853908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),-0.454301 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.148196 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.289696 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.413029 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.470499 # DEPENDENCYPART_GRANDPAR
