# _root_ Isao Ushikubo , general manager of the investment research department at Toyo Trust & Banking Co. , also was optimistic .
#goldHeads=2,19,2,5,2,5,10,10,10,6,10,13,11,13,14,15,2,19,0,19,19,
#predictedHeads=2,19,2,5,2,5,10,10,10,6,5,13,11,13,14,15,2,19,0,19,19,
(10,13),(13,12),-0.0633537 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),0.0491538 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.207953 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),0.0880755 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.0966054 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.145434 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.33595 # DEPENDENCYPART_GRANDPAR
(10,13),(13,20),-0.249984 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),-0.452641 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.354781 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.245959 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.112498 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),0.131737 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.465861 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.0876638 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.694564 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,12),-0.10959 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),0.121357 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),0.0233845 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.0454474 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.1617 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.349267 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.257236 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.461808 # DEPENDENCYPART_GRANDPAR
(10,16),(16,7),-0.817266 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),-0.439322 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),-0.218134 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.599452 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.0808749 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.0736652 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.266811 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.178878 # DEPENDENCYPART_GRANDPAR
(10,18),(18,11),0.199929 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),-0.205501 # DEPENDENCYPART_GRANDPAR
(10,19),(19,1),-1.14089 # DEPENDENCYPART_GRANDPAR
(10,19),(19,2),-0.832025 # DEPENDENCYPART_GRANDPAR
(10,19),(19,3),-1.05071 # DEPENDENCYPART_GRANDPAR
(10,19),(19,4),-0.912357 # DEPENDENCYPART_GRANDPAR
(10,19),(19,5),-0.76019 # DEPENDENCYPART_GRANDPAR
(10,19),(19,6),-0.832329 # DEPENDENCYPART_GRANDPAR
(10,19),(19,8),-0.538389 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),-0.633396 # DEPENDENCYPART_GRANDPAR
(10,19),(19,10),-0.531892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,19),(19,11),0.209876 # DEPENDENCYPART_GRANDPAR
(10,19),(19,12),-0.261027 # DEPENDENCYPART_GRANDPAR
(10,19),(19,13),-0.0037764 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),0.0812506 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),-0.426645 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.403309 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.270065 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),0.0305335 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),0.0042122 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.606817 # DEPENDENCYPART_GRANDPAR
(10,20),(20,2),-0.889569 # DEPENDENCYPART_GRANDPAR
(10,20),(20,15),-0.382269 # DEPENDENCYPART_GRANDPAR
(10,20),(20,16),-0.276708 # DEPENDENCYPART_GRANDPAR
(10,20),(20,18),0.0218061 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),-0.584319 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),-0.29246 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),-0.568635 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.561183 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.78145 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-0.464399 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.580003 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),0.141212 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.633155 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.527152 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.46947 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.56201 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,13),0.174843 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.86734 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-1.70415 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.805734 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.854072 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-1.20667 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.396831 # DEPENDENCYPART_GRANDPAR
(11,10),(10,20),-1.50963 # DEPENDENCYPART_GRANDPAR
(11,10),(10,21),-1.57981 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),1.15963 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.00366534 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.737336 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),0.551958 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),0.275661 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-1.31042 # DEPENDENCYPART_GRANDPAR
(11,13),(13,2),-1.30297 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-0.943458 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-1.30664 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-1.37641 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-1.26538 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-1.17252 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-1.02538 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.700293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.976291 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.035369 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.726178 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),0.608114 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.0581795 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.484704 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),0.250757 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.759152 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.984238 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-1.10651 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.0675144 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.184469 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.232946 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.0764621 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.836562 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-1.03181 # DEPENDENCYPART_GRANDPAR
(11,15),(15,12),0.789923 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),1.18192 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),0.543833 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),0.0891355 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.457296 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),0.278412 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.724617 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.952353 # DEPENDENCYPART_GRANDPAR
(11,16),(16,7),-1.37627 # DEPENDENCYPART_GRANDPAR
(11,16),(16,12),0.244335 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.622873 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-1.17104 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.182033 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.536442 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),0.192839 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.810935 # DEPENDENCYPART_GRANDPAR
(11,18),(18,11),-0.896237 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,18),(18,20),-0.87024 # DEPENDENCYPART_GRANDPAR
(11,19),(19,1),-1.26945 # DEPENDENCYPART_GRANDPAR
(11,19),(19,2),-1.262 # DEPENDENCYPART_GRANDPAR
(11,19),(19,3),-1.3849 # DEPENDENCYPART_GRANDPAR
(11,19),(19,4),-0.965578 # DEPENDENCYPART_GRANDPAR
(11,19),(19,5),-1.23576 # DEPENDENCYPART_GRANDPAR
(11,19),(19,6),-0.873201 # DEPENDENCYPART_GRANDPAR
(11,19),(19,8),-1.19638 # DEPENDENCYPART_GRANDPAR
(11,19),(19,9),-1.10296 # DEPENDENCYPART_GRANDPAR
(11,19),(19,10),-0.955689 # DEPENDENCYPART_GRANDPAR
(11,19),(19,11),-1.07129 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,19),(19,12),0.341092 # DEPENDENCYPART_GRANDPAR
(11,19),(19,13),0.768669 # DEPENDENCYPART_GRANDPAR
(11,19),(19,14),-0.435556 # DEPENDENCYPART_GRANDPAR
(11,19),(19,15),-1.07754 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.333565 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.432842 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.906762 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.690915 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-1.35434 # DEPENDENCYPART_GRANDPAR
(11,20),(20,2),-1.30192 # DEPENDENCYPART_GRANDPAR
(11,20),(20,15),-0.842793 # DEPENDENCYPART_GRANDPAR
(11,20),(20,16),-0.0083128 # DEPENDENCYPART_GRANDPAR
(11,20),(20,18),-0.499162 # DEPENDENCYPART_GRANDPAR
(11,20),(20,21),-1.18855 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.889196 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-1.54163 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),-1.44621 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-1.31614 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-1.54432 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-1.44624 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-1.45184 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-1.38575 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-1.36974 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-1.29593 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.06161 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.543159 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.309277 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.341883 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.556243 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.620392 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.76648 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),-0.827589 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.774821 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.240395 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.432205 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.393857 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.431301 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.894962 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.665191 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-1.37704 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-1.10794 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.0392176 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.396811 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.488099 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.621468 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.767501 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.821665 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.771427 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-1.44625 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-1.42095 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),-0.285389 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.600089 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.768861 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.702569 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.85148 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.909735 # DEPENDENCYPART_GRANDPAR
(12,19),(19,1),-1.38351 # DEPENDENCYPART_GRANDPAR
(12,19),(19,2),-1.28808 # DEPENDENCYPART_GRANDPAR
(12,19),(19,3),-0.839391 # DEPENDENCYPART_GRANDPAR
(12,19),(19,4),-1.23499 # DEPENDENCYPART_GRANDPAR
(12,19),(19,5),-1.34923 # DEPENDENCYPART_GRANDPAR
(12,19),(19,6),-1.32865 # DEPENDENCYPART_GRANDPAR
(12,19),(19,8),-1.25834 # DEPENDENCYPART_GRANDPAR
(12,19),(19,9),-1.19198 # DEPENDENCYPART_GRANDPAR
(12,19),(19,10),-1.1758 # DEPENDENCYPART_GRANDPAR
(12,19),(19,11),-1.2574 # DEPENDENCYPART_GRANDPAR
(12,19),(19,12),-1.35033 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,19),(19,13),-0.170297 # DEPENDENCYPART_GRANDPAR
(12,19),(19,14),-0.893135 # DEPENDENCYPART_GRANDPAR
(12,19),(19,15),-0.535027 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),-0.895078 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.798211 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.474426 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.495921 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-1.02158 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.218251 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),0.0319743 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.291857 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),-0.49807 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-0.156087 # DEPENDENCYPART_GRANDPAR
(13,1),(1,10),-0.342966 # DEPENDENCYPART_GRANDPAR
(13,1),(1,11),-0.409889 # DEPENDENCYPART_GRANDPAR
(13,1),(1,14),-0.698889 # DEPENDENCYPART_GRANDPAR
(13,1),(1,17),-0.764216 # DEPENDENCYPART_GRANDPAR
(13,1),(1,21),-1.08106 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),-0.325035 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),0.0319743 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.291857 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),-0.49807 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),-0.156087 # DEPENDENCYPART_GRANDPAR
(13,2),(2,8),-0.418687 # DEPENDENCYPART_GRANDPAR
(13,2),(2,9),-0.35807 # DEPENDENCYPART_GRANDPAR
(13,2),(2,10),-0.342966 # DEPENDENCYPART_GRANDPAR
(13,2),(2,11),-0.409889 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),-1.33215 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,14),-0.698889 # DEPENDENCYPART_GRANDPAR
(13,2),(2,16),-0.578688 # DEPENDENCYPART_GRANDPAR
(13,2),(2,17),-0.764216 # DEPENDENCYPART_GRANDPAR
(13,2),(2,18),-0.448963 # DEPENDENCYPART_GRANDPAR
(13,2),(2,19),-0.755337 # DEPENDENCYPART_GRANDPAR
(13,2),(2,21),-1.08106 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.15053 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.0298709 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),0.319499 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.411426 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.369541 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.451737 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.331078 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),0.098621 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.37932 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.362283 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.0597163 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.0482337 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.00656201 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),0.0040768 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.407029 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.29179 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.633429 # DEPENDENCYPART_GRANDPAR
(13,5),(5,15),-0.77617 # DEPENDENCYPART_GRANDPAR
(13,5),(5,17),-0.666762 # DEPENDENCYPART_GRANDPAR
(13,5),(5,18),-0.42361 # DEPENDENCYPART_GRANDPAR
(13,5),(5,19),-0.705874 # DEPENDENCYPART_GRANDPAR
(13,5),(5,20),-0.586916 # DEPENDENCYPART_GRANDPAR
(13,5),(5,21),-1.04745 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.52399 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.0741332 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.451587 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.519499 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.407668 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.0260488 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.439079 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.2918 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,1),-0.361692 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.241034 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),0.161914 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-0.341979 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.476699 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.0902143 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.408286 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.371861 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.313289 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.429174 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.2918 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.633435 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.776173 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.52358 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.666763 # DEPENDENCYPART_GRANDPAR
(13,10),(10,18),-0.423611 # DEPENDENCYPART_GRANDPAR
(13,10),(10,19),-0.705861 # DEPENDENCYPART_GRANDPAR
(13,10),(10,20),-0.586926 # DEPENDENCYPART_GRANDPAR
(13,10),(10,21),-1.04747 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.437618 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.338056 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.21195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.600584 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.697131 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.443933 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.551779 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-0.378989 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.72162 # DEPENDENCYPART_GRANDPAR
(13,11),(11,20),-0.538346 # DEPENDENCYPART_GRANDPAR
(13,11),(11,21),-1.01347 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.33215 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.698889 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.817337 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.578688 # DEPENDENCYPART_GRANDPAR
(13,12),(12,19),-0.755337 # DEPENDENCYPART_GRANDPAR
(13,14),(14,15),0.0752418 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.389842 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),0.220795 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),0.140714 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.397201 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),-0.0247516 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.992789 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.97095 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.588255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,16),0.426077 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),0.151617 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.0333764 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.251438 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.159755 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.260144 # DEPENDENCYPART_GRANDPAR
(13,16),(16,7),-1.02793 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.970871 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.912861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,15),-0.336614 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.132533 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.117866 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.338806 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.251213 # DEPENDENCYPART_GRANDPAR
(13,18),(18,11),-0.942539 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.0825972 # DEPENDENCYPART_GRANDPAR
(13,19),(19,1),-0.979571 # DEPENDENCYPART_GRANDPAR
(13,19),(19,2),-0.858912 # DEPENDENCYPART_GRANDPAR
(13,19),(19,3),-0.355711 # DEPENDENCYPART_GRANDPAR
(13,19),(19,4),-0.860913 # DEPENDENCYPART_GRANDPAR
(13,19),(19,5),-0.974597 # DEPENDENCYPART_GRANDPAR
(13,19),(19,6),-0.981628 # DEPENDENCYPART_GRANDPAR
(13,19),(19,8),-0.891434 # DEPENDENCYPART_GRANDPAR
(13,19),(19,9),-0.819152 # DEPENDENCYPART_GRANDPAR
(13,19),(19,10),-0.791394 # DEPENDENCYPART_GRANDPAR
(13,19),(19,11),-1.00991 # DEPENDENCYPART_GRANDPAR
(13,19),(19,12),-0.81112 # DEPENDENCYPART_GRANDPAR
(13,19),(19,13),-0.780781 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,19),(19,14),-0.190654 # DEPENDENCYPART_GRANDPAR
(13,19),(19,15),-0.254563 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),-0.122477 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.186229 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),0.0846226 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),0.151109 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.524719 # DEPENDENCYPART_GRANDPAR
(13,20),(20,2),-0.884566 # DEPENDENCYPART_GRANDPAR
(13,20),(20,15),-0.256044 # DEPENDENCYPART_GRANDPAR
(13,20),(20,16),-0.0407138 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),0.074232 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.453483 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.143756 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.785456 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.720101 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.359279 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),1.57221 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.0562825 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.19437 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.215117 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.169839 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),0.1934 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-1.00224 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.720712 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.359891 # DEPENDENCYPART_GRANDPAR
(14,16),(16,15),0.883697 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.238332 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),0.0911494 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),0.0773003 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),0.12269 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-0.668808 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.245016 # DEPENDENCYPART_GRANDPAR
(14,19),(19,1),-0.686868 # DEPENDENCYPART_GRANDPAR
(14,19),(19,2),-0.604476 # DEPENDENCYPART_GRANDPAR
(14,19),(19,3),-1.04733 # DEPENDENCYPART_GRANDPAR
(14,19),(19,4),-0.922935 # DEPENDENCYPART_GRANDPAR
(14,19),(19,5),-0.700756 # DEPENDENCYPART_GRANDPAR
(14,19),(19,6),-0.803049 # DEPENDENCYPART_GRANDPAR
