# _root_ On the screens , only two forlorn blue figures remained , but the index had recovered a few points and was off about 140 .
#goldHeads=10,3,1,10,9,9,9,9,10,0,10,10,14,15,12,15,19,19,16,15,20,21,22,23,10,
#predictedHeads=10,3,1,10,9,5,9,9,10,0,10,10,14,15,12,15,19,19,16,15,20,21,22,23,10,
(5,14),(14,16),-0.455128 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),-0.28954 # DEPENDENCYPART_GRANDPAR
(5,14),(14,20),-0.194864 # DEPENDENCYPART_GRANDPAR
(5,14),(14,21),-0.886226 # DEPENDENCYPART_GRANDPAR
(5,15),(15,1),-0.535485 # DEPENDENCYPART_GRANDPAR
(5,15),(15,3),-0.756704 # DEPENDENCYPART_GRANDPAR
(5,15),(15,4),-0.735219 # DEPENDENCYPART_GRANDPAR
(5,15),(15,5),-1.1818 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,15),(15,6),0.050962 # DEPENDENCYPART_GRANDPAR
(5,15),(15,7),-0.30551 # DEPENDENCYPART_GRANDPAR
(5,15),(15,8),-0.343463 # DEPENDENCYPART_GRANDPAR
(5,15),(15,9),-0.145115 # DEPENDENCYPART_GRANDPAR
(5,15),(15,10),-0.342615 # DEPENDENCYPART_GRANDPAR
(5,15),(15,11),-0.209332 # DEPENDENCYPART_GRANDPAR
(5,15),(15,12),-0.178958 # DEPENDENCYPART_GRANDPAR
(5,15),(15,13),-0.625501 # DEPENDENCYPART_GRANDPAR
(5,15),(15,14),-0.223402 # DEPENDENCYPART_GRANDPAR
(5,15),(15,16),-0.19336 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),-0.659836 # DEPENDENCYPART_GRANDPAR
(5,15),(15,18),-0.541452 # DEPENDENCYPART_GRANDPAR
(5,15),(15,19),-0.0371261 # DEPENDENCYPART_GRANDPAR
(5,15),(15,20),0.113497 # DEPENDENCYPART_GRANDPAR
(5,15),(15,21),-0.801805 # DEPENDENCYPART_GRANDPAR
(5,15),(15,22),-0.321802 # DEPENDENCYPART_GRANDPAR
(5,15),(15,23),-0.535381 # DEPENDENCYPART_GRANDPAR
(5,15),(15,24),-0.476095 # DEPENDENCYPART_GRANDPAR
(5,15),(15,25),-1.0356 # DEPENDENCYPART_GRANDPAR
(5,16),(16,1),-0.539329 # DEPENDENCYPART_GRANDPAR
(5,16),(16,9),-0.107023 # DEPENDENCYPART_GRANDPAR
(5,16),(16,10),-0.364525 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),-0.25254 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),-0.807469 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.666142 # DEPENDENCYPART_GRANDPAR
(5,16),(16,19),-0.325251 # DEPENDENCYPART_GRANDPAR
(5,16),(16,20),-0.189613 # DEPENDENCYPART_GRANDPAR
(5,16),(16,21),-0.917092 # DEPENDENCYPART_GRANDPAR
(5,16),(16,22),-0.418018 # DEPENDENCYPART_GRANDPAR
(5,16),(16,23),-0.678101 # DEPENDENCYPART_GRANDPAR
(5,16),(16,24),-0.649226 # DEPENDENCYPART_GRANDPAR
(5,16),(16,25),-1.12009 # DEPENDENCYPART_GRANDPAR
(5,20),(20,17),-0.872559 # DEPENDENCYPART_GRANDPAR
(5,20),(20,19),-0.293721 # DEPENDENCYPART_GRANDPAR
(5,20),(20,21),-0.75478 # DEPENDENCYPART_GRANDPAR
(5,20),(20,22),-0.00942118 # DEPENDENCYPART_GRANDPAR
(5,20),(20,23),-0.230216 # DEPENDENCYPART_GRANDPAR
(5,20),(20,24),-0.438826 # DEPENDENCYPART_GRANDPAR
(5,24),(24,6),-0.099811 # DEPENDENCYPART_GRANDPAR
(5,24),(24,17),-0.736324 # DEPENDENCYPART_GRANDPAR
(5,24),(24,19),-0.234421 # DEPENDENCYPART_GRANDPAR
(5,24),(24,22),-0.561069 # DEPENDENCYPART_GRANDPAR
(5,24),(24,23),-0.67812 # DEPENDENCYPART_GRANDPAR
(5,24),(24,25),-1.10777 # DEPENDENCYPART_GRANDPAR
(5,25),(25,24),-0.71819 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.524102 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.112991 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.579768 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.166723 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.4248 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.688104 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),-0.700962 # DEPENDENCYPART_GRANDPAR
(6,1),(1,10),-0.937169 # DEPENDENCYPART_GRANDPAR
(6,1),(1,11),-0.847767 # DEPENDENCYPART_GRANDPAR
(6,1),(1,12),-0.878554 # DEPENDENCYPART_GRANDPAR
(6,1),(1,15),-0.883541 # DEPENDENCYPART_GRANDPAR
(6,1),(1,25),-1.20191 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.353271 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.511279 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.515801 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.331389 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.44015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.726243 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-0.888487 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.644486 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-0.881457 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.913636 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.821757 # DEPENDENCYPART_GRANDPAR
(6,3),(3,14),-0.953803 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-0.827386 # DEPENDENCYPART_GRANDPAR
(6,3),(3,16),-0.905434 # DEPENDENCYPART_GRANDPAR
(6,3),(3,19),-0.902408 # DEPENDENCYPART_GRANDPAR
(6,3),(3,23),-1.09782 # DEPENDENCYPART_GRANDPAR
(6,3),(3,25),-1.16899 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.337451 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.151374 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.355512 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.41 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.673844 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.836088 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.631242 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.857961 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.812104 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.835607 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.936269 # DEPENDENCYPART_GRANDPAR
(6,5),(5,15),-0.803632 # DEPENDENCYPART_GRANDPAR
(6,5),(5,16),-0.886779 # DEPENDENCYPART_GRANDPAR
(6,5),(5,20),-0.81672 # DEPENDENCYPART_GRANDPAR
(6,5),(5,24),-0.794374 # DEPENDENCYPART_GRANDPAR
(6,5),(5,25),-1.16113 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.78791 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.656501 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.915238 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.716509 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.901088 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.312817 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.213389 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.367287 # DEPENDENCYPART_GRANDPAR
(6,7),(7,15),-0.367087 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.915238 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.716509 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.901088 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),-0.225035 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.214143 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.371435 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.681925 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-1.09609 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.689732 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-1.01014 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.733177 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-1.06156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),-0.174008 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),-0.331946 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.456361 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.3472 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.362177 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.489564 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.417516 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.492683 # DEPENDENCYPART_GRANDPAR
(6,9),(9,19),-0.373576 # DEPENDENCYPART_GRANDPAR
(6,10),(10,1),-0.796357 # DEPENDENCYPART_GRANDPAR
(6,10),(10,3),-0.639461 # DEPENDENCYPART_GRANDPAR
(6,10),(10,4),-0.882653 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),-0.692651 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-0.955004 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),-0.195265 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),-0.357509 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),-0.135117 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.388353 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.390495 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.398981 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-0.473784 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.483507 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),-0.358357 # DEPENDENCYPART_GRANDPAR
(6,10),(10,20),-0.27406 # DEPENDENCYPART_GRANDPAR
(6,10),(10,21),-0.576059 # DEPENDENCYPART_GRANDPAR
(6,10),(10,22),-0.611606 # DEPENDENCYPART_GRANDPAR
(6,10),(10,23),-0.715623 # DEPENDENCYPART_GRANDPAR
(6,10),(10,25),-0.913657 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.0849187 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.297312 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.291195 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.293309 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.370147 # DEPENDENCYPART_GRANDPAR
(6,12),(12,20),-0.193438 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.367303 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.449093 # DEPENDENCYPART_GRANDPAR
(6,14),(14,5),-0.775616 # DEPENDENCYPART_GRANDPAR
(6,14),(14,7),-0.131118 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),-0.158683 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),-0.341784 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.433719 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.434366 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.0417339 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.327161 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.422421 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.323384 # DEPENDENCYPART_GRANDPAR
(6,14),(14,20),-0.190365 # DEPENDENCYPART_GRANDPAR
(6,14),(14,21),-0.451868 # DEPENDENCYPART_GRANDPAR
(6,15),(15,1),-0.806214 # DEPENDENCYPART_GRANDPAR
(6,15),(15,3),-0.635737 # DEPENDENCYPART_GRANDPAR
(6,15),(15,4),-0.886106 # DEPENDENCYPART_GRANDPAR
(6,15),(15,5),-0.691797 # DEPENDENCYPART_GRANDPAR
(6,15),(15,6),-0.950198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,15),(15,7),-0.191253 # DEPENDENCYPART_GRANDPAR
(6,15),(15,8),-0.353498 # DEPENDENCYPART_GRANDPAR
(6,15),(15,9),-0.0986421 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),-0.404036 # DEPENDENCYPART_GRANDPAR
(6,15),(15,11),-0.481347 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),-0.444609 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),-0.192451 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.375588 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.3641 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.328579 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.601263 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),-0.33267 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.266872 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-0.585264 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),-0.598303 # DEPENDENCYPART_GRANDPAR
(6,15),(15,23),-0.709916 # DEPENDENCYPART_GRANDPAR
(6,15),(15,24),-0.141619 # DEPENDENCYPART_GRANDPAR
(6,15),(15,25),-0.863038 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.642916 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.403988 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.578437 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),-0.15905 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.281671 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),-1.44408 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,1),(1,9),-0.623527 # DEPENDENCYPART_GRANDPAR
(7,1),(1,10),-0.826819 # DEPENDENCYPART_GRANDPAR
(7,1),(1,11),-0.693743 # DEPENDENCYPART_GRANDPAR
(7,1),(1,12),-0.920757 # DEPENDENCYPART_GRANDPAR
(7,1),(1,15),-0.903621 # DEPENDENCYPART_GRANDPAR
(7,1),(1,25),-1.10968 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.375198 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.520783 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.500997 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.27568 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.190318 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.5367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.419385 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-0.632245 # DEPENDENCYPART_GRANDPAR
(7,3),(3,10),-0.827927 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),-0.816241 # DEPENDENCYPART_GRANDPAR
(7,3),(3,12),-0.9227 # DEPENDENCYPART_GRANDPAR
(7,3),(3,14),-0.893285 # DEPENDENCYPART_GRANDPAR
(7,3),(3,15),-0.90476 # DEPENDENCYPART_GRANDPAR
(7,3),(3,16),-0.906395 # DEPENDENCYPART_GRANDPAR
(7,3),(3,19),-0.966826 # DEPENDENCYPART_GRANDPAR
(7,3),(3,23),-1.18876 # DEPENDENCYPART_GRANDPAR
(7,3),(3,25),-1.13229 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.482272 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.274824 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.325486 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),0.0254161 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.48753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.370209 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.620213 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.80658 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.714513 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.939546 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-0.878313 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-0.883155 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-0.888547 # DEPENDENCYPART_GRANDPAR
(7,5),(5,20),-1.39644 # DEPENDENCYPART_GRANDPAR
(7,5),(5,24),-1.30009 # DEPENDENCYPART_GRANDPAR
(7,5),(5,25),-1.12524 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.58136 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.546887 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.389326 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.390962 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.359486 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.44831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.330994 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.589034 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.799041 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.708378 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.912613 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-0.842639 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-0.874712 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.918079 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.731057 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.662963 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.06913 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,11),0.0474068 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.330738 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.313669 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.161007 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.36808 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.145436 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.396664 # DEPENDENCYPART_GRANDPAR
(7,12),(12,20),-0.789485 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.373794 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.360121 # DEPENDENCYPART_GRANDPAR
(7,15),(15,1),-0.849253 # DEPENDENCYPART_GRANDPAR
(7,15),(15,3),-0.782904 # DEPENDENCYPART_GRANDPAR
(7,15),(15,4),-0.881303 # DEPENDENCYPART_GRANDPAR
(7,15),(15,5),-0.698685 # DEPENDENCYPART_GRANDPAR
(7,15),(15,6),-0.649393 # DEPENDENCYPART_GRANDPAR
(7,15),(15,7),-1.13716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,15),(15,8),-0.0198554 # DEPENDENCYPART_GRANDPAR
(7,15),(15,9),-0.19634 # DEPENDENCYPART_GRANDPAR
(7,15),(15,10),-0.411337 # DEPENDENCYPART_GRANDPAR
(7,15),(15,11),-0.456996 # DEPENDENCYPART_GRANDPAR
(7,15),(15,12),-0.508063 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),-0.529376 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),-0.373485 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),-0.293074 # DEPENDENCYPART_GRANDPAR
(7,15),(15,17),-0.447224 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),-0.607186 # DEPENDENCYPART_GRANDPAR
(7,15),(15,19),-0.357113 # DEPENDENCYPART_GRANDPAR
(7,15),(15,20),-0.842912 # DEPENDENCYPART_GRANDPAR
(7,15),(15,21),-0.538757 # DEPENDENCYPART_GRANDPAR
(7,15),(15,22),-0.552127 # DEPENDENCYPART_GRANDPAR
(7,15),(15,23),-0.753304 # DEPENDENCYPART_GRANDPAR
(7,15),(15,24),-0.722265 # DEPENDENCYPART_GRANDPAR
(7,15),(15,25),-0.78273 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.507496 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.273349 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.366953 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.0550237 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.361918 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.42969 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.498395 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.892232 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.622364 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.714222 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.972735 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-0.846401 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-0.840402 # DEPENDENCYPART_GRANDPAR
(8,5),(5,20),-1.14986 # DEPENDENCYPART_GRANDPAR
(8,5),(5,24),-1.33415 # DEPENDENCYPART_GRANDPAR
(8,5),(5,25),-1.08932 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.606584 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.588513 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.387852 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.432429 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.318877 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.281827 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.39048 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.467216 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.884693 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.616228 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.68729 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.937062 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.837958 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.318591 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.196043 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.192883 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.212337 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.188081 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.40213 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,11),-0.626362 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.735633 # DEPENDENCYPART_GRANDPAR
(8,7),(7,15),-0.850942 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.331014 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.257957 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.330957 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.0969263 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.522174 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.542465 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.338736 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.296425 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.57486 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.434869 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.369941 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),0.0918148 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.0883866 # DEPENDENCYPART_GRANDPAR
(9,1),(1,7),-0.12039 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.35665 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,10),-0.654094 # DEPENDENCYPART_GRANDPAR
(9,1),(1,11),-0.970875 # DEPENDENCYPART_GRANDPAR
(9,1),(1,12),-0.674513 # DEPENDENCYPART_GRANDPAR
(9,1),(1,15),-0.825839 # DEPENDENCYPART_GRANDPAR
(9,1),(1,25),-1.14348 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.60919 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.599347 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.35521 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),8.92202e-05 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),0.126047 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.106804 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),0.0454308 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.3583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,10),-0.646582 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-1.08977 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.670712 # DEPENDENCYPART_GRANDPAR
(9,3),(3,14),-0.453577 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-0.818349 # DEPENDENCYPART_GRANDPAR
(9,3),(3,16),-0.928935 # DEPENDENCYPART_GRANDPAR
(9,3),(3,19),-1.02304 # DEPENDENCYPART_GRANDPAR
(9,3),(3,23),-1.22098 # DEPENDENCYPART_GRANDPAR
(9,3),(3,25),-1.15759 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.722894 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.256438 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.377864 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.879971 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),0.0988119 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.247074 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.31244 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.593871 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.952343 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.652761 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-0.404432 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-0.765379 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.881075 # DEPENDENCYPART_GRANDPAR
(9,5),(5,20),-0.900784 # DEPENDENCYPART_GRANDPAR
(9,5),(5,24),-0.922675 # DEPENDENCYPART_GRANDPAR
(9,5),(5,25),-1.11992 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.678354 # DEPENDENCYPART_GRANDPAR
