# _root_ Around Wall Street , trading desks were relieved that they could at least play the market yesterday , in contrast to Friday 's gridlock .
#goldHeads=7,3,1,7,6,7,0,7,8,11,9,11,12,11,16,14,14,14,14,19,20,24,22,21,7,
#predictedHeads=7,3,1,7,6,7,0,7,8,11,9,11,12,11,16,14,14,14,14,19,20,24,22,21,7,
(3,14),(14,4),-0.60252 # DEPENDENCYPART_GRANDPAR
(3,14),(14,5),-0.0946222 # DEPENDENCYPART_GRANDPAR
(3,14),(14,6),0.092353 # DEPENDENCYPART_GRANDPAR
(3,14),(14,7),-0.307236 # DEPENDENCYPART_GRANDPAR
(3,14),(14,8),-0.250114 # DEPENDENCYPART_GRANDPAR
(3,14),(14,9),-0.531528 # DEPENDENCYPART_GRANDPAR
(3,14),(14,10),-0.252991 # DEPENDENCYPART_GRANDPAR
(3,14),(14,11),-0.273649 # DEPENDENCYPART_GRANDPAR
(3,14),(14,12),-0.225656 # DEPENDENCYPART_GRANDPAR
(3,14),(14,13),-0.250135 # DEPENDENCYPART_GRANDPAR
(3,14),(14,15),-1.80864 # DEPENDENCYPART_GRANDPAR
(3,14),(14,16),-1.01156 # DEPENDENCYPART_GRANDPAR
(3,14),(14,17),-0.815252 # DEPENDENCYPART_GRANDPAR
(3,14),(14,18),-0.56154 # DEPENDENCYPART_GRANDPAR
(3,14),(14,19),-0.904628 # DEPENDENCYPART_GRANDPAR
(3,14),(14,20),-1.02171 # DEPENDENCYPART_GRANDPAR
(3,14),(14,21),-0.247186 # DEPENDENCYPART_GRANDPAR
(3,14),(14,22),-0.685811 # DEPENDENCYPART_GRANDPAR
(3,14),(14,23),-1.22997 # DEPENDENCYPART_GRANDPAR
(3,14),(14,24),-0.877039 # DEPENDENCYPART_GRANDPAR
(3,14),(14,25),-1.01878 # DEPENDENCYPART_GRANDPAR
(3,23),(23,24),-0.897816 # DEPENDENCYPART_GRANDPAR
(3,25),(25,24),-0.866837 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),0.166888 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.147882 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-2.0678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.557789 # DEPENDENCYPART_GRANDPAR
(4,3),(3,6),-0.798223 # DEPENDENCYPART_GRANDPAR
(4,3),(3,7),-0.836866 # DEPENDENCYPART_GRANDPAR
(4,3),(3,8),-0.965682 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-1.05363 # DEPENDENCYPART_GRANDPAR
(4,3),(3,10),-1.10987 # DEPENDENCYPART_GRANDPAR
(4,3),(3,11),-0.875647 # DEPENDENCYPART_GRANDPAR
(4,3),(3,13),-0.986873 # DEPENDENCYPART_GRANDPAR
(4,3),(3,14),-1.14896 # DEPENDENCYPART_GRANDPAR
(4,3),(3,18),-1.20559 # DEPENDENCYPART_GRANDPAR
(4,3),(3,23),-1.51916 # DEPENDENCYPART_GRANDPAR
(4,3),(3,25),-1.2818 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.54159 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.265191 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),-0.0632136 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.49898 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.304783 # DEPENDENCYPART_GRANDPAR
(5,1),(1,7),-0.816839 # DEPENDENCYPART_GRANDPAR
(5,1),(1,8),-0.600029 # DEPENDENCYPART_GRANDPAR
(5,1),(1,9),-0.736238 # DEPENDENCYPART_GRANDPAR
(5,1),(1,10),-0.828344 # DEPENDENCYPART_GRANDPAR
(5,1),(1,11),-0.672406 # DEPENDENCYPART_GRANDPAR
(5,1),(1,13),-0.782198 # DEPENDENCYPART_GRANDPAR
(5,1),(1,14),-0.676339 # DEPENDENCYPART_GRANDPAR
(5,1),(1,18),-1.07508 # DEPENDENCYPART_GRANDPAR
(5,1),(1,25),-1.70347 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.330569 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.131488 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.134804 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.48468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.26755 # DEPENDENCYPART_GRANDPAR
(5,2),(2,7),-0.788681 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.349538 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.24126 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.137477 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.48484 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.267337 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),-0.788681 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.605326 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.927514 # DEPENDENCYPART_GRANDPAR
(5,3),(3,10),-0.840616 # DEPENDENCYPART_GRANDPAR
(5,3),(3,11),-0.657224 # DEPENDENCYPART_GRANDPAR
(5,3),(3,13),-0.79391 # DEPENDENCYPART_GRANDPAR
(5,3),(3,14),-0.679837 # DEPENDENCYPART_GRANDPAR
(5,3),(3,18),-1.2297 # DEPENDENCYPART_GRANDPAR
(5,3),(3,23),-1.48568 # DEPENDENCYPART_GRANDPAR
(5,3),(3,25),-1.7091 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.318115 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.949422 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-1.05918 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.808331 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.809234 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.888285 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.185897 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.0623347 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.390869 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.0785947 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.48328 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-0.992266 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.996146 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.745295 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.665031 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.887313 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),0.36468 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),-0.0236469 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.445011 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.305106 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.142675 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.325778 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.327193 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.164862 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.694748 # DEPENDENCYPART_GRANDPAR
(5,7),(7,18),-0.609906 # DEPENDENCYPART_GRANDPAR
(5,7),(7,19),-0.466931 # DEPENDENCYPART_GRANDPAR
(5,7),(7,21),-0.398579 # DEPENDENCYPART_GRANDPAR
(5,7),(7,25),-1.41045 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-1.06673 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.784113 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.733586 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.8914 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.252487 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.309241 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.419338 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.370821 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.227282 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.355851 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.317526 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.206027 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.782904 # DEPENDENCYPART_GRANDPAR
(5,8),(8,17),-0.711598 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.58717 # DEPENDENCYPART_GRANDPAR
(5,8),(8,19),-0.403295 # DEPENDENCYPART_GRANDPAR
(5,8),(8,21),-0.275985 # DEPENDENCYPART_GRANDPAR
(5,8),(8,24),-0.679 # DEPENDENCYPART_GRANDPAR
(5,8),(8,25),-1.32762 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.982435 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.732102 # DEPENDENCYPART_GRANDPAR
(5,9),(9,6),0.211117 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.27497 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.117955 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.511869 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),0.319837 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.446816 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.333268 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.030168 # DEPENDENCYPART_GRANDPAR
(5,9),(9,18),-0.221795 # DEPENDENCYPART_GRANDPAR
(5,9),(9,25),-1.24373 # DEPENDENCYPART_GRANDPAR
(5,11),(11,1),-0.978206 # DEPENDENCYPART_GRANDPAR
(5,11),(11,3),-0.711453 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-0.609935 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-0.897143 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,6),0.287766 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),-0.267999 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),-0.187494 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.0044838 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.205973 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.468861 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.371114 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.0217174 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.804703 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.82396 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.890554 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),-0.562355 # DEPENDENCYPART_GRANDPAR
(5,11),(11,19),-0.608337 # DEPENDENCYPART_GRANDPAR
(5,11),(11,20),-0.918928 # DEPENDENCYPART_GRANDPAR
(5,11),(11,21),-0.406367 # DEPENDENCYPART_GRANDPAR
(5,11),(11,24),-0.717615 # DEPENDENCYPART_GRANDPAR
(5,11),(11,25),-1.32996 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.431077 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.431289 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.276842 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.221587 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.14192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.582739 # DEPENDENCYPART_GRANDPAR
(6,1),(1,8),-0.765011 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),-0.446295 # DEPENDENCYPART_GRANDPAR
(6,1),(1,10),-0.666485 # DEPENDENCYPART_GRANDPAR
(6,1),(1,11),-0.503857 # DEPENDENCYPART_GRANDPAR
(6,1),(1,13),-0.525074 # DEPENDENCYPART_GRANDPAR
(6,1),(1,14),-0.577369 # DEPENDENCYPART_GRANDPAR
(6,1),(1,18),-0.678411 # DEPENDENCYPART_GRANDPAR
(6,1),(1,25),-1.07541 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.181541 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.287609 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.183922 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.198943 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.08672 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.536342 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.203538 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.250306 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.18867 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.20525 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.08652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.536358 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-0.751517 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.600348 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-0.660282 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.469802 # DEPENDENCYPART_GRANDPAR
(6,3),(3,13),-0.518005 # DEPENDENCYPART_GRANDPAR
(6,3),(3,14),-0.562344 # DEPENDENCYPART_GRANDPAR
(6,3),(3,18),-0.804366 # DEPENDENCYPART_GRANDPAR
(6,3),(3,23),-1.57814 # DEPENDENCYPART_GRANDPAR
(6,3),(3,25),-1.06207 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.574212 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.286016 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.470037 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.491261 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.197675 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.14998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.624063 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.840823 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.651329 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.54238 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.903878 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-0.899921 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.918536 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.777449 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.683883 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.615232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.176509 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.0806016 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.158098 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.0108553 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.0980792 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),0.0350073 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.019593 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),-0.195636 # DEPENDENCYPART_GRANDPAR
(6,7),(7,18),-0.239601 # DEPENDENCYPART_GRANDPAR
(6,7),(7,19),-0.242573 # DEPENDENCYPART_GRANDPAR
(6,7),(7,21),-0.0973346 # DEPENDENCYPART_GRANDPAR
(6,7),(7,25),-0.727018 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-1.0086 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.984123 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.875619 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.777 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.67 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),-0.172042 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.123265 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.287272 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.157596 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.175219 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.0201881 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.137544 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),-0.471299 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),-0.233433 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.236796 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),-0.257977 # DEPENDENCYPART_GRANDPAR
(6,8),(8,21),0.0193907 # DEPENDENCYPART_GRANDPAR
(6,8),(8,24),-0.528406 # DEPENDENCYPART_GRANDPAR
(6,8),(8,25),-0.713253 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.873963 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.822141 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.623712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),-0.0196425 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),-0.178413 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.401112 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.0963223 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.243398 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.0772577 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),0.00886667 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),-0.0413514 # DEPENDENCYPART_GRANDPAR
(6,9),(9,25),-0.680781 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-0.910621 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-0.907904 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-0.74429 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.626428 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.555849 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),-0.0384875 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),-0.284681 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.525507 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),0.0647928 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.193377 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),0.00381477 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),0.160427 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.349482 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.433232 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.312175 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.221307 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),-0.343526 # DEPENDENCYPART_GRANDPAR
(6,11),(11,20),-0.667218 # DEPENDENCYPART_GRANDPAR
(6,11),(11,21),-0.133129 # DEPENDENCYPART_GRANDPAR
(6,11),(11,24),-0.480999 # DEPENDENCYPART_GRANDPAR
(6,11),(11,25),-0.625226 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.260995 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.152616 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),0.104487 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.127468 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.201121 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.275098 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.405743 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.203999 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.0689907 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.0576858 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.297461 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),0.407244 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.079227 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),-1.21584 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,1),(1,8),-0.199019 # DEPENDENCYPART_GRANDPAR
(7,1),(1,9),0.229256 # DEPENDENCYPART_GRANDPAR
(7,1),(1,10),-0.968449 # DEPENDENCYPART_GRANDPAR
(7,1),(1,11),-0.288232 # DEPENDENCYPART_GRANDPAR
(7,1),(1,13),-0.651939 # DEPENDENCYPART_GRANDPAR
(7,1),(1,14),-0.72219 # DEPENDENCYPART_GRANDPAR
(7,1),(1,18),-0.502139 # DEPENDENCYPART_GRANDPAR
(7,1),(1,25),-1.37587 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.00326165 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.108335 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.187358 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),0.305626 # DEPENDENCYPART_GRANDPAR
(7,2),(2,6),-0.102492 # DEPENDENCYPART_GRANDPAR
(7,2),(2,7),-1.20119 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,1),-0.0137045 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.0826408 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.208289 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),0.284934 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.111881 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.20153 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.236713 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),0.027968 # DEPENDENCYPART_GRANDPAR
(7,3),(3,10),-1.01692 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),-0.311561 # DEPENDENCYPART_GRANDPAR
(7,3),(3,13),-0.697372 # DEPENDENCYPART_GRANDPAR
(7,3),(3,14),-0.759683 # DEPENDENCYPART_GRANDPAR
(7,3),(3,18),-0.746959 # DEPENDENCYPART_GRANDPAR
(7,3),(3,23),-1.46235 # DEPENDENCYPART_GRANDPAR
(7,3),(3,25),-1.42112 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.324955 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.128252 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.342044 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.356901 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.31384 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.218843 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.13491 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.180592 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),0.231732 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.239444 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),0.0721336 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.112118 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.110718 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.143413 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),0.307426 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.09542 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.143702 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),0.294225 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.199833 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.172519 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-0.0829613 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.651726 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.763596 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.12183 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.591953 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.692895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.0267682 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.381104 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.230432 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.0536067 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.0784065 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.216049 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.694294 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),0.0425268 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),0.199502 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),-0.137301 # DEPENDENCYPART_GRANDPAR
(7,8),(8,21),-0.0220731 # DEPENDENCYPART_GRANDPAR
(7,8),(8,24),-0.493533 # DEPENDENCYPART_GRANDPAR
(7,8),(8,25),-1.12533 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-0.14011 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.872869 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.776147 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.498738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.34821 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.649966 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),0.281171 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.259386 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.266943 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.19865 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),0.223289 # DEPENDENCYPART_GRANDPAR
(7,9),(9,25),-1.24867 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.30413 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.442747 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),0.0307133 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-0.535204 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-0.568177 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),0.0729024 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.411968 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.634256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.219626 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.123237 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.389707 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.17811 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.204393 # DEPENDENCYPART_GRANDPAR
