# _root_ Similarly , Agfa is sponsoring scores of photography contests at high schools and colleges , offering free black-and-white film and paper as prizes .
#goldHeads=4,4,4,0,4,5,6,9,7,9,12,10,12,13,5,5,19,19,16,19,20,16,22,4,
#predictedHeads=4,4,4,0,4,5,6,9,7,5,12,10,12,13,5,5,19,19,16,19,20,16,22,4,
(7,16),(16,24),-1.65981 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-1.72498 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-1.30213 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),0.179833 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.226547 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.113941 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.423757 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.278936 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.382809 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.331318 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.280082 # DEPENDENCYPART_GRANDPAR
(8,10),(10,24),-1.34752 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.68966 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-1.34806 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-1.09078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),0.136702 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.270295 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.152814 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.0498178 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.299192 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.189205 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.301329 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.68172 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.657386 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.208825 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.265704 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.444558 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.375802 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),-0.575587 # DEPENDENCYPART_GRANDPAR
(8,12),(12,24),-1.19614 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.138257 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.334195 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.410375 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.59626 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.554651 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),0.158922 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.0907656 # DEPENDENCYPART_GRANDPAR
(8,13),(13,23),-0.42381 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.44078 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.316796 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),0.0640308 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.110797 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.340503 # DEPENDENCYPART_GRANDPAR
(9,1),(1,7),-0.0653363 # DEPENDENCYPART_GRANDPAR
(9,1),(1,10),-0.495475 # DEPENDENCYPART_GRANDPAR
(9,1),(1,24),-1.15486 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.64696 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.46919 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.550888 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.33815 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.0288463 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.188583 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.398176 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.486148 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.493177 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.362152 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.497819 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.420347 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),-0.250182 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.16538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.627073 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.779495 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.373256 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.532778 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-0.707624 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-0.900184 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.663053 # DEPENDENCYPART_GRANDPAR
(9,5),(5,20),-1.14018 # DEPENDENCYPART_GRANDPAR
(9,5),(5,22),-1.25086 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.482858 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.276631 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.422522 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.132781 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.174136 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.137425 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.12855 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.480721 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.793638 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.336442 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.491599 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.6708 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.948714 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.552903 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.918884 # DEPENDENCYPART_GRANDPAR
(9,6),(6,19),-0.646957 # DEPENDENCYPART_GRANDPAR
(9,6),(6,20),-1.099 # DEPENDENCYPART_GRANDPAR
(9,6),(6,22),-1.07042 # DEPENDENCYPART_GRANDPAR
(9,6),(6,24),-1.19373 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.513019 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-0.527159 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.220157 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.14749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.464299 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.355373 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.476157 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.689742 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-0.606352 # DEPENDENCYPART_GRANDPAR
(9,8),(8,10),-0.583124 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.352671 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.59764 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-1.01973 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.784535 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.545836 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.183895 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),0.286971 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.0272084 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.0376183 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.344318 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.160504 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),0.00212479 # DEPENDENCYPART_GRANDPAR
(9,10),(10,24),-0.872767 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.0672334 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-0.992625 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.823052 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.7419 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.615652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),0.162726 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.0534731 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.417046 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.126195 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.0743374 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.073337 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.356686 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.347564 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),-0.0425345 # DEPENDENCYPART_GRANDPAR
(9,12),(12,20),-0.190354 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.413169 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.404194 # DEPENDENCYPART_GRANDPAR
(9,12),(12,23),-0.0805146 # DEPENDENCYPART_GRANDPAR
(9,12),(12,24),-0.673337 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),0.357768 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.248549 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.171697 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.286976 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.263719 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),0.221709 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.147119 # DEPENDENCYPART_GRANDPAR
(9,13),(13,23),0.131695 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),-0.0654177 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.174109 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.0689776 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.071843 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.352848 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.343726 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.0389574 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.177568 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.409592 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.404907 # DEPENDENCYPART_GRANDPAR
(9,14),(14,23),-0.077893 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),-1.09095 # DEPENDENCYPART_GRANDPAR
(9,16),(16,10),-0.0867938 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),0.0999038 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.0137949 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),-0.233285 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.356746 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.369213 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.360105 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),0.0372541 # DEPENDENCYPART_GRANDPAR
(9,16),(16,20),-0.56432 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.352866 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),-0.329195 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),-0.110401 # DEPENDENCYPART_GRANDPAR
(9,16),(16,24),-0.814946 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.248533 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.0574752 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.541973 # DEPENDENCYPART_GRANDPAR
(9,17),(17,21),-0.436605 # DEPENDENCYPART_GRANDPAR
(9,17),(17,23),-0.149871 # DEPENDENCYPART_GRANDPAR
(9,19),(19,10),0.148422 # DEPENDENCYPART_GRANDPAR
(9,19),(19,11),0.000180424 # DEPENDENCYPART_GRANDPAR
(9,19),(19,12),0.216287 # DEPENDENCYPART_GRANDPAR
(9,19),(19,14),-0.112233 # DEPENDENCYPART_GRANDPAR
(9,19),(19,15),-0.255783 # DEPENDENCYPART_GRANDPAR
(9,19),(19,16),-0.0313591 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.151902 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.141122 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.191643 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.373232 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),-0.331844 # DEPENDENCYPART_GRANDPAR
(9,19),(19,23),-0.129516 # DEPENDENCYPART_GRANDPAR
(9,19),(19,24),-0.619099 # DEPENDENCYPART_GRANDPAR
(9,20),(20,21),-0.147119 # DEPENDENCYPART_GRANDPAR
(9,20),(20,22),-0.682202 # DEPENDENCYPART_GRANDPAR
(9,20),(20,23),0.131695 # DEPENDENCYPART_GRANDPAR
(9,22),(22,21),-0.476127 # DEPENDENCYPART_GRANDPAR
(9,22),(22,23),-0.296852 # DEPENDENCYPART_GRANDPAR
(9,22),(22,24),-0.833113 # DEPENDENCYPART_GRANDPAR
(9,24),(24,23),-0.478639 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.900767 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.694352 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.319287 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.396315 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),-0.622273 # DEPENDENCYPART_GRANDPAR
(10,1),(1,7),-0.210318 # DEPENDENCYPART_GRANDPAR
(10,1),(1,10),-1.77096 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,1),(1,24),-1.96857 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.48206 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.99609 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.323105 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.612768 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.64297 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,12),0.0917354 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.857047 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-1.00876 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.813991 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.361996 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.769636 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.526744 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.267623 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.493223 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),0.26974 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.242884 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.74283 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.405173 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),0.0534426 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.9307 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-1.04704 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.819599 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.824211 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-1.60634 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-1.14414 # DEPENDENCYPART_GRANDPAR
(10,9),(9,20),-1.15909 # DEPENDENCYPART_GRANDPAR
(10,9),(9,22),-1.16224 # DEPENDENCYPART_GRANDPAR
(10,9),(9,24),-1.99706 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.297748 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-1.41304 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.804614 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-1.21135 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-1.3714 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-1.01616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.615797 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.346347 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.146087 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),0.0380913 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.121465 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.781609 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.289334 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.159973 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-0.574739 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-0.832911 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.444739 # DEPENDENCYPART_GRANDPAR
(10,12),(12,23),-0.818396 # DEPENDENCYPART_GRANDPAR
(10,12),(12,24),-1.47752 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.571622 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.248626 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.233481 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.857532 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.352744 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.550372 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),-1.23099 # DEPENDENCYPART_GRANDPAR
(10,13),(13,23),-1.25146 # DEPENDENCYPART_GRANDPAR
(10,14),(14,11),0.599697 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.928849 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),0.0422608 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.122774 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.780572 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.288297 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.161359 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.567055 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.834296 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.456533 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),-0.818002 # DEPENDENCYPART_GRANDPAR
(10,16),(16,1),-1.00323 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-1.07107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,12),1.12195 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),-0.136022 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),0.0213911 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.0776527 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.750244 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.257762 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.0570688 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.348508 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),-0.747175 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),-0.368763 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.750342 # DEPENDENCYPART_GRANDPAR
(10,16),(16,24),-1.56294 # DEPENDENCYPART_GRANDPAR
(10,19),(19,10),-0.98206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,19),(19,11),0.696656 # DEPENDENCYPART_GRANDPAR
(10,19),(19,12),1.04756 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),-0.0483352 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),0.207198 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),0.0488292 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.487253 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.0351745 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.64483 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.917366 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),-0.517461 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.869646 # DEPENDENCYPART_GRANDPAR
(10,19),(19,24),-1.39605 # DEPENDENCYPART_GRANDPAR
(10,24),(24,23),-1.0299 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.297171 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.334477 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.216136 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),0.211797 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),0.132938 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.513828 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.550725 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),-0.715503 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.833378 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.447437 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.302054 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.404109 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.592368 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.787589 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.628506 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.48844 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),-0.610378 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),-0.447365 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.18265 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),-0.549536 # DEPENDENCYPART_GRANDPAR
(12,7),(7,14),-0.332107 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.615762 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.279639 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.18054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.672221 # DEPENDENCYPART_GRANDPAR
(12,9),(9,1),-0.759408 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.408411 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),-0.489886 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.352683 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.316343 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.319966 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.406978 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.246434 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.0113147 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.16371 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.564893 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.313159 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.746738 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.562306 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.956003 # DEPENDENCYPART_GRANDPAR
(12,9),(9,19),-0.426321 # DEPENDENCYPART_GRANDPAR
(12,9),(9,20),-1.12664 # DEPENDENCYPART_GRANDPAR
(12,9),(9,22),-1.09665 # DEPENDENCYPART_GRANDPAR
(12,9),(9,24),-1.1423 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),-0.948225 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.315661 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.428406 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.037111 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.17635 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.545242 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.325807 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.627076 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.61191 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-0.448384 # DEPENDENCYPART_GRANDPAR
(12,10),(10,24),-1.12364 # DEPENDENCYPART_GRANDPAR
(12,11),(11,13),-0.623819 # DEPENDENCYPART_GRANDPAR
(12,13),(13,14),0.725078 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.0356596 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.179143 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.319475 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.304456 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),0.454129 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.0300892 # DEPENDENCYPART_GRANDPAR
(12,13),(13,23),0.137289 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.720515 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.654403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,15),0.140665 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.0825362 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.388595 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.38771 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),0.185443 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.204431 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.300583 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.41651 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.075441 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),-1.37139 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-1.04762 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.729154 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),-0.0744551 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.122567 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.160579 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.40953 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.408658 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),0.256492 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.599549 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.24902 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.347147 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.113114 # DEPENDENCYPART_GRANDPAR
