# _root_ While Mayor Norman found the market 's performance Monday reassuring , he says , he remains uneasy .
#goldHeads=16,3,4,1,6,8,6,4,10,4,13,13,0,13,16,13,16,16,
#predictedHeads=16,3,4,1,6,8,6,4,4,4,13,13,0,13,16,13,16,16,
(10,4),(4,6),0.0755089 # DEPENDENCYPART_GRANDPAR
(10,4),(4,7),-0.199795 # DEPENDENCYPART_GRANDPAR
(10,4),(4,8),0.0576284 # DEPENDENCYPART_GRANDPAR
(10,4),(4,9),-0.0639493 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-0.879036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,4),(4,11),-0.186818 # DEPENDENCYPART_GRANDPAR
(10,4),(4,12),-0.085388 # DEPENDENCYPART_GRANDPAR
(10,4),(4,13),-0.159919 # DEPENDENCYPART_GRANDPAR
(10,4),(4,14),-0.345803 # DEPENDENCYPART_GRANDPAR
(10,4),(4,16),-0.246806 # DEPENDENCYPART_GRANDPAR
(10,4),(4,17),-0.58389 # DEPENDENCYPART_GRANDPAR
(10,4),(4,18),-0.696723 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.0604368 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),0.0191083 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.0544004 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),0.160966 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),0.270238 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.176774 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),0.180806 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),0.0632899 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-0.964342 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.398599 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.239687 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.557584 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.325951 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.707525 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-0.875339 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.0638976 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.125538 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),0.0352687 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.186155 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.0324829 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.0332219 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),0.177844 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),0.129716 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),0.218045 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.496029 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),0.0732879 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-0.960527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.394819 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.154886 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.235697 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-0.553804 # DEPENDENCYPART_GRANDPAR
(10,8),(8,16),-0.321961 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-0.703735 # DEPENDENCYPART_GRANDPAR
(10,8),(8,18),-0.871558 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),0.0611684 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.00219784 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),0.168406 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),0.0984886 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),0.301469 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.362763 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),0.281002 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-0.892602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.360582 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.0949931 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.161193 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.519567 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.255697 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.60608 # DEPENDENCYPART_GRANDPAR
(10,9),(9,18),-0.780446 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.545267 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,9),-0.503204 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.518751 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,13),0.39389 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),0.101534 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),0.232394 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.142741 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-0.506091 # DEPENDENCYPART_GRANDPAR
(10,13),(13,2),-0.5674 # DEPENDENCYPART_GRANDPAR
(10,13),(13,3),-0.633577 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-0.39274 # DEPENDENCYPART_GRANDPAR
(10,13),(13,6),-0.275655 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-0.652572 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.298182 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.505527 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.561654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.0871412 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),0.498392 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),0.0593522 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.0344748 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),0.194811 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.0756105 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.406808 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.142741 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.44261 # DEPENDENCYPART_GRANDPAR
(10,16),(16,1),-0.503914 # DEPENDENCYPART_GRANDPAR
(10,16),(16,2),-0.567055 # DEPENDENCYPART_GRANDPAR
(10,16),(16,3),-0.633232 # DEPENDENCYPART_GRANDPAR
(10,16),(16,4),-0.389743 # DEPENDENCYPART_GRANDPAR
(10,16),(16,6),-0.273035 # DEPENDENCYPART_GRANDPAR
(10,16),(16,7),-0.650436 # DEPENDENCYPART_GRANDPAR
(10,16),(16,8),-0.295561 # DEPENDENCYPART_GRANDPAR
(10,16),(16,9),-0.505182 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-0.536595 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,11),0.0791132 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),0.517678 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),0.263424 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),-0.0798719 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.110261 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.0522454 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.454475 # DEPENDENCYPART_GRANDPAR
(10,17),(17,9),-0.516394 # DEPENDENCYPART_GRANDPAR
(10,17),(17,10),-0.556876 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,17),(17,13),0.278825 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),-0.0503399 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.108646 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),0.191247 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.407799 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.219656 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),0.471481 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.293607 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-0.175535 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.125218 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.281595 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.0799323 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.333938 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.71896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.393162 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.461272 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.649589 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.886551 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.545552 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.971836 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-0.82485 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.410268 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),-0.407708 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.362323 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.550939 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.30352 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.463601 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.310555 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.253256 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.22702 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.1494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.373784 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.976718 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.487165 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.768112 # DEPENDENCYPART_GRANDPAR
(12,9),(9,18),-0.536858 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),-0.208356 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.387836 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-0.364893 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.207022 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.361357 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.233528 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.315291 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.333908 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.14846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.376468 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.848806 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.40396 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.482453 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.770927 # DEPENDENCYPART_GRANDPAR
(12,10),(10,18),-0.539423 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-0.814158 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),-0.922329 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-0.919284 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-0.793253 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-0.670069 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.86401 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.691364 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.851454 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.74543 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.705625 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.613602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.366846 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.101945 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),0.0675036 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.29892 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.118733 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),-0.812036 # DEPENDENCYPART_GRANDPAR
(12,16),(16,2),-0.922025 # DEPENDENCYPART_GRANDPAR
(12,16),(16,3),-0.918981 # DEPENDENCYPART_GRANDPAR
(12,16),(16,4),-0.790298 # DEPENDENCYPART_GRANDPAR
(12,16),(16,6),-0.667491 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-0.861915 # DEPENDENCYPART_GRANDPAR
(12,16),(16,8),-0.688787 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),-0.85115 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-0.7456 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.732287 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.602353 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.0129559 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),-0.507738 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),0.142146 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.291227 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.180928 # DEPENDENCYPART_GRANDPAR
(12,17),(17,9),-0.876189 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.736242 # DEPENDENCYPART_GRANDPAR
(12,17),(17,13),0.098208 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),-0.427302 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.00204916 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.00746804 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.162253 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.25275 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.282512 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),0.187099 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-0.131045 # DEPENDENCYPART_GRANDPAR
(13,1),(1,8),-0.045376 # DEPENDENCYPART_GRANDPAR
(13,1),(1,9),-0.19464 # DEPENDENCYPART_GRANDPAR
(13,1),(1,10),0.0310696 # DEPENDENCYPART_GRANDPAR
(13,1),(1,11),-0.0103474 # DEPENDENCYPART_GRANDPAR
(13,1),(1,13),-1.40798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,1),(1,14),-0.560932 # DEPENDENCYPART_GRANDPAR
(13,1),(1,16),-0.320329 # DEPENDENCYPART_GRANDPAR
(13,1),(1,18),-0.143728 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),0.0322467 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),0.148582 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),0.317432 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),0.311247 # DEPENDENCYPART_GRANDPAR
(13,2),(2,7),-0.317565 # DEPENDENCYPART_GRANDPAR
(13,2),(2,8),0.36295 # DEPENDENCYPART_GRANDPAR
(13,2),(2,11),0.463772 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),0.0534232 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),0.041458 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),0.319019 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),0.322434 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.315878 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),0.374137 # DEPENDENCYPART_GRANDPAR
(13,3),(3,11),0.444566 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),0.347167 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),0.163739 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),0.131753 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.631527 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),0.0973451 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.639793 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),0.156203 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),0.0724066 # DEPENDENCYPART_GRANDPAR
(13,4),(4,10),0.0678663 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),0.066478 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),0.158099 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.02634 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,14),-0.244739 # DEPENDENCYPART_GRANDPAR
(13,4),(4,16),0.0625305 # DEPENDENCYPART_GRANDPAR
(13,4),(4,17),-0.152468 # DEPENDENCYPART_GRANDPAR
(13,4),(4,18),0.248762 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.127042 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.0913479 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.138296 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.0876384 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.24352 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.540999 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),0.0536955 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),-0.00823585 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),0.0522996 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),0.168988 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-1.24006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),-0.613468 # DEPENDENCYPART_GRANDPAR
(13,6),(6,16),-0.149892 # DEPENDENCYPART_GRANDPAR
(13,6),(6,17),-0.421334 # DEPENDENCYPART_GRANDPAR
(13,6),(6,18),-0.0638103 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),0.124168 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.0240198 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),0.023294 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),-0.197009 # DEPENDENCYPART_GRANDPAR
(13,8),(8,1),-0.00814127 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.0357865 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.00340642 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.344241 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),0.0482889 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.893095 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),0.0426004 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),0.0695904 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),0.184255 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),-0.237047 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.2322 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),-0.606012 # DEPENDENCYPART_GRANDPAR
(13,8),(8,16),-0.142031 # DEPENDENCYPART_GRANDPAR
(13,8),(8,17),-0.413868 # DEPENDENCYPART_GRANDPAR
(13,8),(8,18),-0.0563522 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),0.0211502 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.0131913 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),0.0318094 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),-0.347861 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),0.153273 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.838594 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),0.201829 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),0.186856 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.411608 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),0.0535769 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.33342 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),-0.755299 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.259507 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-0.500913 # DEPENDENCYPART_GRANDPAR
(13,9),(9,18),-0.139905 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),0.144082 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.0696253 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-0.0409981 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.000306461 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.76454 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),0.0281355 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.0115185 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.023564 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.186267 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.19688 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.434794 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),0.013734 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.1082 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.353371 # DEPENDENCYPART_GRANDPAR
(13,10),(10,18),0.00925731 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),0.0352257 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.209935 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.0947332 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.21419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.479407 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.125536 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.369812 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.0869439 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.00468496 # DEPENDENCYPART_GRANDPAR
(13,16),(16,1),-0.00388886 # DEPENDENCYPART_GRANDPAR
(13,16),(16,2),-0.372777 # DEPENDENCYPART_GRANDPAR
(13,16),(16,3),-0.398049 # DEPENDENCYPART_GRANDPAR
(13,16),(16,4),-0.187024 # DEPENDENCYPART_GRANDPAR
(13,16),(16,6),-0.131153 # DEPENDENCYPART_GRANDPAR
(13,16),(16,7),-0.914258 # DEPENDENCYPART_GRANDPAR
(13,16),(16,8),-0.0838086 # DEPENDENCYPART_GRANDPAR
(13,16),(16,9),-0.342919 # DEPENDENCYPART_GRANDPAR
(13,16),(16,10),-0.202359 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-0.166041 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.473033 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.852569 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),-0.053399 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.692932 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.294235 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),0.214225 # DEPENDENCYPART_GRANDPAR
(13,17),(17,9),-0.508627 # DEPENDENCYPART_GRANDPAR
(13,17),(17,10),-0.303987 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.772864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),-0.0358729 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.418336 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.357462 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),0.129253 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.0690709 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-0.887768 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.744149 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.752489 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.762782 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.74786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.156324 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.173968 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.171172 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.24598 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.186606 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),0.352234 # DEPENDENCYPART_GRANDPAR
(16,1),(1,6),0.091902 # DEPENDENCYPART_GRANDPAR
(16,1),(1,8),0.0912296 # DEPENDENCYPART_GRANDPAR
(16,1),(1,9),-0.157304 # DEPENDENCYPART_GRANDPAR
(16,1),(1,10),0.21265 # DEPENDENCYPART_GRANDPAR
(16,1),(1,11),-0.192162 # DEPENDENCYPART_GRANDPAR
(16,1),(1,13),0.486926 # DEPENDENCYPART_GRANDPAR
(16,1),(1,14),0.0896821 # DEPENDENCYPART_GRANDPAR
(16,1),(1,16),-1.21954 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,1),(1,18),-0.709377 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.245178 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),0.145047 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),0.373163 # DEPENDENCYPART_GRANDPAR
(16,2),(2,6),0.395518 # DEPENDENCYPART_GRANDPAR
(16,2),(2,7),-0.350529 # DEPENDENCYPART_GRANDPAR
(16,2),(2,8),0.361612 # DEPENDENCYPART_GRANDPAR
(16,2),(2,11),0.121292 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),-0.224001 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),-0.130282 # DEPENDENCYPART_GRANDPAR
(16,3),(3,4),0.374749 # DEPENDENCYPART_GRANDPAR
(16,3),(3,6),0.406704 # DEPENDENCYPART_GRANDPAR
(16,3),(3,7),-0.348843 # DEPENDENCYPART_GRANDPAR
(16,3),(3,8),0.372798 # DEPENDENCYPART_GRANDPAR
(16,3),(3,11),0.102085 # DEPENDENCYPART_GRANDPAR
(16,4),(4,1),-0.0806649 # DEPENDENCYPART_GRANDPAR
(16,4),(4,2),-0.15389 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),-0.096966 # DEPENDENCYPART_GRANDPAR
(16,4),(4,5),-0.307946 # DEPENDENCYPART_GRANDPAR
(16,4),(4,6),0.127116 # DEPENDENCYPART_GRANDPAR
(16,4),(4,7),-0.73182 # DEPENDENCYPART_GRANDPAR
(16,4),(4,8),0.102577 # DEPENDENCYPART_GRANDPAR
(16,4),(4,9),-0.0454774 # DEPENDENCYPART_GRANDPAR
(16,4),(4,10),0.101337 # DEPENDENCYPART_GRANDPAR
(16,4),(4,11),-0.233563 # DEPENDENCYPART_GRANDPAR
(16,4),(4,12),0.129905 # DEPENDENCYPART_GRANDPAR
