# _root_ Gatoil Suisse owns an oil refinery in Switzerland with a capacity of 70,000 barrels a day , along with a network of gasoline retailing outlets .
#goldHeads=2,3,0,6,6,3,6,7,6,11,9,11,14,12,16,14,3,3,18,21,19,21,25,25,22,3,
#predictedHeads=2,3,0,6,6,3,6,7,3,11,9,11,14,12,16,14,14,14,18,21,19,21,25,25,22,3,
(9,11),(11,14),-0.135065 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.152754 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),0.00720292 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),0.100876 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.243009 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.505917 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),-0.226392 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.657294 # DEPENDENCYPART_GRANDPAR
(9,11),(11,24),-0.194028 # DEPENDENCYPART_GRANDPAR
(9,11),(11,26),-1.17369 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.708548 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.369481 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.413976 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.353982 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.348652 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),-0.622136 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.0151961 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.179772 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.580658 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.85924 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-1.02104 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.938456 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),0.678825 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.964204 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.134502 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.203275 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.283426 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.081009 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.11628 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.0826316 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.254547 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.532288 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.249325 # DEPENDENCYPART_GRANDPAR
(9,14),(14,23),-0.685655 # DEPENDENCYPART_GRANDPAR
(9,14),(14,24),-0.248903 # DEPENDENCYPART_GRANDPAR
(9,14),(14,25),-0.905344 # DEPENDENCYPART_GRANDPAR
(9,14),(14,26),-1.30704 # DEPENDENCYPART_GRANDPAR
(9,16),(16,10),1.01039 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.353069 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),0.00555598 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.384688 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),0.123226 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),0.0893849 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.255891 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.412403 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),-0.238681 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),-0.56378 # DEPENDENCYPART_GRANDPAR
(9,16),(16,25),-0.797756 # DEPENDENCYPART_GRANDPAR
(9,18),(18,16),0.0733165 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),-0.0657447 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.391507 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),-0.231186 # DEPENDENCYPART_GRANDPAR
(9,18),(18,21),-0.563824 # DEPENDENCYPART_GRANDPAR
(9,18),(18,22),-0.364058 # DEPENDENCYPART_GRANDPAR
(9,18),(18,23),-0.724443 # DEPENDENCYPART_GRANDPAR
(9,18),(18,24),-0.358959 # DEPENDENCYPART_GRANDPAR
(9,18),(18,25),-1.00653 # DEPENDENCYPART_GRANDPAR
(9,18),(18,26),-1.45154 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.153999 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.217835 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.434292 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),-0.448434 # DEPENDENCYPART_GRANDPAR
(9,19),(19,23),-0.599262 # DEPENDENCYPART_GRANDPAR
(9,19),(19,24),-0.264725 # DEPENDENCYPART_GRANDPAR
(9,19),(19,25),-0.826852 # DEPENDENCYPART_GRANDPAR
(9,24),(24,6),-1.03044 # DEPENDENCYPART_GRANDPAR
(9,24),(24,14),0.739721 # DEPENDENCYPART_GRANDPAR
(9,24),(24,16),0.591349 # DEPENDENCYPART_GRANDPAR
(9,24),(24,19),-0.258761 # DEPENDENCYPART_GRANDPAR
(9,24),(24,21),0.223571 # DEPENDENCYPART_GRANDPAR
(9,24),(24,22),-0.531215 # DEPENDENCYPART_GRANDPAR
(9,24),(24,23),0.0503986 # DEPENDENCYPART_GRANDPAR
(9,24),(24,25),-0.8924 # DEPENDENCYPART_GRANDPAR
(9,26),(26,25),-0.808753 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.822492 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.164729 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.112176 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.892152 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.699127 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.7841 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.22029 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.291564 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.250269 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.25531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.683479 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),-0.586327 # DEPENDENCYPART_GRANDPAR
(11,7),(7,26),-1.45627 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.302601 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.0741865 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.22709 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.760003 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.824237 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.524998 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.806935 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.890451 # DEPENDENCYPART_GRANDPAR
(11,8),(8,26),-1.46625 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.133274 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.287135 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),0.00844768 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.00771359 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.24455 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.686379 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.802672 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.564784 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.823737 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.736991 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),-0.674697 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-0.610896 # DEPENDENCYPART_GRANDPAR
(11,9),(9,24),-0.658777 # DEPENDENCYPART_GRANDPAR
(11,9),(9,26),-1.46161 # DEPENDENCYPART_GRANDPAR
(11,10),(10,12),-0.796064 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.788239 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),0.100105 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),0.251012 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.00129273 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.0976422 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-0.0212115 # DEPENDENCYPART_GRANDPAR
(11,13),(13,12),-0.0165734 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.225545 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.0870796 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.871246 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-0.898558 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-0.789735 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.736319 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.591378 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),-0.00775185 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.216372 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.273723 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.115666 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.0494093 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.112632 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),0.00519713 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.0288267 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.40311 # DEPENDENCYPART_GRANDPAR
(11,14),(14,23),-0.416372 # DEPENDENCYPART_GRANDPAR
(11,14),(14,24),-0.16029 # DEPENDENCYPART_GRANDPAR
(11,14),(14,25),-0.487447 # DEPENDENCYPART_GRANDPAR
(11,14),(14,26),-1.05923 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),-0.842086 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),-0.272983 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.0613909 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),0.271353 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.0339593 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.00640047 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.0270129 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),0.0126208 # DEPENDENCYPART_GRANDPAR
(11,16),(16,22),-0.40853 # DEPENDENCYPART_GRANDPAR
(11,16),(16,23),-0.381435 # DEPENDENCYPART_GRANDPAR
(11,16),(16,25),-0.483288 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.195199 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.127595 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),0.217279 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.592962 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),0.145217 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.246768 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),-0.247962 # DEPENDENCYPART_GRANDPAR
(11,18),(18,24),-0.0992987 # DEPENDENCYPART_GRANDPAR
(11,18),(18,25),-0.348149 # DEPENDENCYPART_GRANDPAR
(11,18),(18,26),-1.0067 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.10537 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.690673 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),0.112895 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.499343 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),-0.284634 # DEPENDENCYPART_GRANDPAR
(11,19),(19,24),-0.106548 # DEPENDENCYPART_GRANDPAR
(11,19),(19,25),-0.305411 # DEPENDENCYPART_GRANDPAR
(11,21),(21,18),0.00351456 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),0.105372 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.323501 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),-0.407995 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),-0.401044 # DEPENDENCYPART_GRANDPAR
(11,21),(21,24),-0.15121 # DEPENDENCYPART_GRANDPAR
(11,21),(21,25),-0.534647 # DEPENDENCYPART_GRANDPAR
(11,22),(22,23),-0.18153 # DEPENDENCYPART_GRANDPAR
(11,22),(22,24),-3.7572e-08 # DEPENDENCYPART_GRANDPAR
(11,22),(22,25),-0.322688 # DEPENDENCYPART_GRANDPAR
(11,23),(23,20),-0.316712 # DEPENDENCYPART_GRANDPAR
(11,23),(23,21),0.0320344 # DEPENDENCYPART_GRANDPAR
(11,23),(23,22),-0.402923 # DEPENDENCYPART_GRANDPAR
(11,23),(23,24),-0.147818 # DEPENDENCYPART_GRANDPAR
(11,23),(23,25),-0.500251 # DEPENDENCYPART_GRANDPAR
(11,24),(24,6),-0.982194 # DEPENDENCYPART_GRANDPAR
(11,24),(24,14),-0.0199359 # DEPENDENCYPART_GRANDPAR
(11,24),(24,16),-0.230067 # DEPENDENCYPART_GRANDPAR
(11,24),(24,19),-0.0879713 # DEPENDENCYPART_GRANDPAR
(11,24),(24,21),-0.111437 # DEPENDENCYPART_GRANDPAR
(11,24),(24,22),-0.764391 # DEPENDENCYPART_GRANDPAR
(11,24),(24,23),-0.547417 # DEPENDENCYPART_GRANDPAR
(11,24),(24,25),-0.439426 # DEPENDENCYPART_GRANDPAR
(11,26),(26,25),-0.634653 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.545134 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.614988 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),-0.378382 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),-0.295611 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.68165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,14),-0.442506 # DEPENDENCYPART_GRANDPAR
(12,7),(7,26),-1.6993 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.938326 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,16),0.179489 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.378181 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-1.12944 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-1.40667 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.936271 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-1.35445 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-1.31103 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-1.04586 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.396207 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.526511 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.328621 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),0.222268 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.0140533 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.141166 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.277843 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.0858764 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.56555 # DEPENDENCYPART_GRANDPAR
(12,14),(14,24),-0.175678 # DEPENDENCYPART_GRANDPAR
(12,14),(14,25),-0.52966 # DEPENDENCYPART_GRANDPAR
(12,14),(14,26),-1.30429 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-1.37661 # DEPENDENCYPART_GRANDPAR
(12,16),(16,13),0.209712 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.362303 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.605268 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),0.229634 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),0.155599 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.127203 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.177106 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.0609907 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.462844 # DEPENDENCYPART_GRANDPAR
(12,16),(16,25),-0.520672 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),0.21577 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),0.124462 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.125788 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.538001 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.29271 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),0.014792 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),-0.587559 # DEPENDENCYPART_GRANDPAR
(12,18),(18,24),-0.311404 # DEPENDENCYPART_GRANDPAR
(12,18),(18,25),-0.587668 # DEPENDENCYPART_GRANDPAR
(12,18),(18,26),-1.4433 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),0.0993052 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.5328 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.182374 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.0774436 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),-0.481573 # DEPENDENCYPART_GRANDPAR
(12,19),(19,24),-0.21557 # DEPENDENCYPART_GRANDPAR
(12,19),(19,25),-0.406698 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.737572 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.61854 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.809289 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-1.03644 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.885053 # DEPENDENCYPART_GRANDPAR
(13,12),(12,19),-0.785257 # DEPENDENCYPART_GRANDPAR
(13,16),(16,10),-1.36802 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-1.22051 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),-0.226254 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.212519 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.456894 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.460769 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.490239 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.630778 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),-0.432588 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.526131 # DEPENDENCYPART_GRANDPAR
(13,16),(16,25),-0.775002 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),-0.483927 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),-0.331989 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),0.0253924 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.410833 # DEPENDENCYPART_GRANDPAR
(13,21),(21,23),-0.516901 # DEPENDENCYPART_GRANDPAR
(13,21),(21,24),-0.438214 # DEPENDENCYPART_GRANDPAR
(13,21),(21,25),-0.797458 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),0.11919 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.103206 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.130289 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),0.122701 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),0.104662 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.24176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,26),-0.96849 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),0.0855177 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),0.0604319 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),0.178339 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),0.570999 # DEPENDENCYPART_GRANDPAR
(14,8),(8,13),0.675057 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.16083 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,16),-0.358741 # DEPENDENCYPART_GRANDPAR
(14,8),(8,17),-0.710352 # DEPENDENCYPART_GRANDPAR
(14,8),(8,26),-0.958231 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),0.187617 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.193935 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),0.166883 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),0.701692 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),0.038201 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),0.291231 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),0.560338 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.21871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,16),-0.396007 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.585622 # DEPENDENCYPART_GRANDPAR
(14,9),(9,18),-0.5858 # DEPENDENCYPART_GRANDPAR
(14,9),(9,19),-0.627924 # DEPENDENCYPART_GRANDPAR
(14,9),(9,24),-0.640782 # DEPENDENCYPART_GRANDPAR
(14,9),(9,26),-0.972641 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),0.375645 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.154672 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.0915772 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),0.0250094 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),0.455697 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),0.493066 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),0.745607 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.22336 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,16),-0.466551 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.753062 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.687066 # DEPENDENCYPART_GRANDPAR
(14,11),(11,19),-0.720595 # DEPENDENCYPART_GRANDPAR
(14,11),(11,21),-0.735274 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-1.11919 # DEPENDENCYPART_GRANDPAR
(14,11),(11,23),-0.873641 # DEPENDENCYPART_GRANDPAR
(14,11),(11,24),-0.692487 # DEPENDENCYPART_GRANDPAR
(14,11),(11,26),-1.05572 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.0864622 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),0.415435 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.22601 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,16),-0.406031 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.564327 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-0.606241 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),0.575686 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.305728 # DEPENDENCYPART_GRANDPAR
(14,13),(13,21),-0.575362 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),0.34702 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-0.221445 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),0.107899 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.628321 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),1.44612 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.103221 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.00373387 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.156565 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.149634 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.30963 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.295165 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),-0.325022 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.204993 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.0660986 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),0.196014 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.294428 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),0.00189523 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.0787706 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.129471 # DEPENDENCYPART_GRANDPAR
(14,18),(18,24),-0.172638 # DEPENDENCYPART_GRANDPAR
(14,18),(18,25),-0.283199 # DEPENDENCYPART_GRANDPAR
(14,18),(18,26),-0.57239 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),0.0434093 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.347369 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),0.0683924 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.249079 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.0673243 # DEPENDENCYPART_GRANDPAR
(14,19),(19,24),-0.181702 # DEPENDENCYPART_GRANDPAR
(14,19),(19,25),-0.0532161 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),0.0633867 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),0.0840431 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),0.286207 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.176126 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.192309 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-0.155448 # DEPENDENCYPART_GRANDPAR
(14,21),(21,25),-0.267942 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),0.02784 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-0.0567484 # DEPENDENCYPART_GRANDPAR
(14,22),(22,25),-0.256817 # DEPENDENCYPART_GRANDPAR
(14,23),(23,20),0.279389 # DEPENDENCYPART_GRANDPAR
(14,23),(23,21),0.000926822 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.195756 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-0.149693 # DEPENDENCYPART_GRANDPAR
(14,23),(23,25),-0.231188 # DEPENDENCYPART_GRANDPAR
(14,24),(24,6),-0.569833 # DEPENDENCYPART_GRANDPAR
(14,24),(24,14),-0.780138 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,24),(24,16),0.104039 # DEPENDENCYPART_GRANDPAR
(14,24),(24,19),-0.178592 # DEPENDENCYPART_GRANDPAR
(14,24),(24,21),-0.151154 # DEPENDENCYPART_GRANDPAR
(14,24),(24,22),-0.61798 # DEPENDENCYPART_GRANDPAR
(14,24),(24,23),-0.295968 # DEPENDENCYPART_GRANDPAR
(14,24),(24,25),-0.211414 # DEPENDENCYPART_GRANDPAR
